ts_us,strategy,slug,asset,tf,action,side,price,size,notional,order_id,fill_simulated,inv_up,inv_dn,cash_spent,cash_received,cash_recovered,rebates,taker_fees,slug_pnl_so_far,slug_offset_s,trigger_reason,sleeve_id
1779353288914701,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.78,20,15.60,ACC-H-00005344,0,0,0,96.315000,0,89.75,0,0,-6.565000,177.536854,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353288914701,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.82,20,16.40,ACC-H-00005346,0,0,0,96.315000,0,89.75,0,0,-6.565000,177.536854,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353290345459,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,up,0.40,20,8.00,ACC-H-00002840,0,0,0,0,0,0,0,0,0.0,178.95241,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779353290345459,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,up,0.34,20,6.80,ACC-H-00002841,0,0,0,0,0,0,0,0,0.0,178.95241,post_initial_bid,poly_acc_h_btc_15m_shadow
1779353290346113,ACC-H,btc-updown-15m-1779353100,BTC,15m,CANCEL,dn,0.60,20,12.00,ACC-H-00002839,0,0,0,0,0,0,0,0,0.0,178.953064,cancel_displaced_3c,poly_acc_h_btc_15m_shadow
1779353290346113,ACC-H,btc-updown-15m-1779353100,BTC,15m,POST_BID,dn,0.63,20,12.60,ACC-H-00002842,0,0,0,0,0,0,0,0,0.0,178.953064,post_initial_bid,poly_acc_h_btc_15m_shadow
1779353290755486,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.17,20,3.40,ACC-H-00005345,0,0,0,96.315000,0,89.75,0,0,-6.565000,179.377639,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353290755486,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.14,20,2.80,ACC-H-00005347,0,0,0,96.315000,0,89.75,0,0,-6.565000,179.377639,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353290857171,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,up,0.14,20,2.80,ACC-H-00005347,0,0,0,96.315000,0,89.75,0,0,-6.565000,179.479324,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353290960100,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.82,20,16.40,ACC-H-00005346,0,0,0,96.315000,0,89.75,0,0,-6.565000,179.582253,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353290960100,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,up,0.12,20,2.40,ACC-H-00005348,0,0,0,96.315000,0,89.75,0,0,-6.565000,179.582253,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353290960100,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.85,20,17.00,ACC-H-00005349,0,0,0,96.315000,0,89.75,0,0,-6.565000,179.582253,post_initial_bid,poly_acc_h_btc_5m_shadow
1779353293223217,ACC-H,btc-updown-5m-1779353100,BTC,5m,CANCEL,dn,0.85,20,17.00,ACC-H-00005349,0,0,0,96.315000,0,89.75,0,0,-6.565000,181.84537,cancel_displaced_3c,poly_acc_h_btc_5m_shadow
1779353293223217,ACC-H,btc-updown-5m-1779353100,BTC,5m,POST_BID,dn,0.88,20,17.60,ACC-H-00005350,0,0,0,96.315000,0,89.75,0,0,-6.565000,181.84537,post_initial_bid,poly_acc_h_btc_5m_shadow
