asset,tf,bet_side,gate,n_base,wr_base,dpt_base,n_gate,wr_gate,dpt_gate,sum_pnl_gate,wr_lift_pp,dpt_lift
ETH,5m,UP,g_microprice_skew_with,49934,0.4588657027276004,-3.8334278948322758,23028,0.523102310231023,-2.301718139940852,-53003.96532655794,6.423660750342264,1.5317097548914238
ALL,15m,UP,g_imb_change_with,29080,0.4798486932599725,-3.1820589737893887,2103,0.5135520684736091,-1.694624632171729,-3563.7956014571464,3.3703375213636644,1.4874343416176596
ALL,ALL,UP,g_microprice_with,132121,0.46486932433148404,-3.4564129525196323,61670,0.5131344251662072,-1.9791144658508601,-122051.98910902254,4.826510083472319,1.4772984866687722
ALL,ALL,UP,g_microprice_skew_with,132121,0.46486932433148404,-3.4564129525196323,61561,0.5131170708727928,-1.9828810868431517,-122068.14258715126,4.824774654130875,1.4735318656764806
BTC,ALL,DOWN,g_microprice_skew_with,68698,0.46903839995341934,-3.001697121853865,32056,0.5175006239081608,-1.5325660500289118,-49127.93729972679,4.846222395474142,1.469131071824953
BTC,ALL,DOWN,g_microprice_with,68698,0.46903839995341934,-3.001697121853865,32121,0.5172939821300707,-1.5409219495414574,-49495.95394122115,4.825558217665138,1.4607751723124074
ETH,15m,DOWN,g_imb_change_with,13830,0.4929139551699205,-2.3309478054680373,782,0.5370843989769821,-0.8746810613510171,-684.0005899764953,4.417044380706164,1.4562667441170203
ALL,ALL,DOWN,g_microprice_skew_with,132517,0.46961521917942606,-3.2953088806716098,61621,0.5190925171613573,-1.8856015584465433,-116192.65363303444,4.947729798193123,1.4097073222250665
ALL,ALL,DOWN,g_microprice_with,132517,0.46961521917942606,-3.2953088806716098,61751,0.518906576411718,-1.892311373504067,-116852.11962524964,4.929135723229194,1.4029975071675427
BTC,5m,UP,g_depth_high,53107,0.4623119362795865,-3.252152677452991,43749,0.4994171295343894,-1.8496711041293306,-80921.26113455408,3.710519325480288,1.4024815733236606
