fire_us,sleeve_id,signal,condition_id,won,pnl_usd,family,version,policy,is_f7,symbol,tf,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
1779361570260382,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570260382,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570260382,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HEDGE,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570260984,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,SELL,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570260984,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,SELL,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570260984,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,SELL,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570260984,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,SELL,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570263184,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HOLD,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570263184,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HOLD,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570263184,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HOLD,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570263184,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x8e3c76aef1a9f44a66e4fd9429a0b468ab73e72687611886e6282552d6efc652,False,-24.999984,momo,v2,HOLD,True,BTC,5m,0,True,0,True,1,False,0,True
1779361570266774,poly_updown_eth_5m_momo_v2_SELL_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,SELL,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570266774,poly_updown_eth_5m_momo_v2_SELL_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,SELL,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570266774,poly_updown_eth_5m_momo_v2_SELL_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,SELL,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570266774,poly_updown_eth_5m_momo_v2_SELL_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,SELL,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570267641,poly_updown_eth_5m_momo_v2_HEDGE_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HEDGE,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570267641,poly_updown_eth_5m_momo_v2_HEDGE_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HEDGE,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570267641,poly_updown_eth_5m_momo_v2_HEDGE_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HEDGE,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570267641,poly_updown_eth_5m_momo_v2_HEDGE_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HEDGE,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570270961,poly_updown_eth_5m_momo_v2_HOLD_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HOLD,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570270961,poly_updown_eth_5m_momo_v2_HOLD_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HOLD,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570270961,poly_updown_eth_5m_momo_v2_HOLD_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HOLD,True,ETH,5m,1,False,0,True,1,False,0,True
1779361570270961,poly_updown_eth_5m_momo_v2_HOLD_f7,DOWN,0x17d7fc14b75f6d0fdf2a2883ef3b833a8a5d0d92b83f7a738514bbdcc572d53f,False,-25.0,momo,v2,HOLD,True,ETH,5m,1,False,0,True,1,False,0,True
1779362109802003,poly_updown_btc_15m_sniper,UP,0x7dea045c6dac74d2ea7b5170ee1c40cf6b31a2d8993a498ce88f7b403b84bc1b,False,-25.090192,sniper,,,False,BTC,15m,1,False,0,False,1,False,0,False
1779362109802003,poly_updown_btc_15m_sniper,UP,0x7dea045c6dac74d2ea7b5170ee1c40cf6b31a2d8993a498ce88f7b403b84bc1b,False,-25.090192,sniper,,,False,BTC,15m,1,False,0,False,1,False,0,False
1779362111505041,poly_updown_btc_15m_sniper,UP,0x7dea045c6dac74d2ea7b5170ee1c40cf6b31a2d8993a498ce88f7b403b84bc1b,False,-25.090192,sniper,,,False,BTC,15m,1,False,0,False,1,False,0,False
1779362111505041,poly_updown_btc_15m_sniper,UP,0x7dea045c6dac74d2ea7b5170ee1c40cf6b31a2d8993a498ce88f7b403b84bc1b,False,-25.090192,sniper,,,False,BTC,15m,1,False,0,False,1,False,0,False
1779366903414712,poly_updown_btc_5m_sniper,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,sniper,,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903414712,poly_updown_btc_5m_sniper,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,sniper,,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903414712,poly_updown_btc_5m_sniper,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,sniper,,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903416106,poly_updown_btc_5m_v3_2,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_2,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903416106,poly_updown_btc_5m_v3_2,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_2,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903416106,poly_updown_btc_5m_v3_2,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_2,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903435929,poly_updown_btc_5m_v3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903435929,poly_updown_btc_5m_v3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903435929,poly_updown_btc_5m_v3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903450034,poly_updown_btc_5m_v4,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v4,v4,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903450034,poly_updown_btc_5m_v4,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v4,v4,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903450034,poly_updown_btc_5m_v4,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v4,v4,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903457168,poly_updown_btc_5m_v3_3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903457168,poly_updown_btc_5m_v3_3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903457168,poly_updown_btc_5m_v3_3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903481243,poly_updown_btc_5m_v3_1,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_1,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903481243,poly_updown_btc_5m_v3_1,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_1,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366903481243,poly_updown_btc_5m_v3_1,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_1,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907690789,poly_updown_btc_5m_sniper,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,sniper,,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907690789,poly_updown_btc_5m_sniper,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,sniper,,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907690789,poly_updown_btc_5m_sniper,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,sniper,,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907690975,poly_updown_btc_5m_v3_3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907690975,poly_updown_btc_5m_v3_3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907690975,poly_updown_btc_5m_v3_3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907692407,poly_updown_btc_5m_v3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907692407,poly_updown_btc_5m_v3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907692407,poly_updown_btc_5m_v3,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907693451,poly_updown_btc_5m_v4,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v4,v4,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907693451,poly_updown_btc_5m_v4,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v4,v4,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907693451,poly_updown_btc_5m_v4,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v4,v4,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907694409,poly_updown_btc_5m_v3_2,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_2,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907694409,poly_updown_btc_5m_v3_2,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_2,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907694409,poly_updown_btc_5m_v3_2,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_2,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907747921,poly_updown_btc_5m_v3_1,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_1,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907747921,poly_updown_btc_5m_v3_1,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_1,,False,BTC,5m,2,True,0,False,1,False,1,False
1779366907747921,poly_updown_btc_5m_v3_1,UP,0x1298c1e04f3f3a423d6c2b5da9e44881bf03a868dd3bd3e5baa531b738542f74,False,-24.999996,v3,v3_1,,False,BTC,5m,2,True,0,False,1,False,1,False
1779369306742639,poly_updown_btc_15m_sniper,DOWN,0x3037ba52a6daf9ab8ec5676427d87ac02ccc7acfc8b6e816092123fcc24fb711,True,23.53921192,sniper,,,False,BTC,15m,0,True,1,False,1,False,1,False
1779369306742639,poly_updown_btc_15m_sniper,DOWN,0x3037ba52a6daf9ab8ec5676427d87ac02ccc7acfc8b6e816092123fcc24fb711,True,23.53921192,sniper,,,False,BTC,15m,0,True,1,False,1,False,1,False
1779369311585253,poly_updown_btc_15m_sniper,DOWN,0x3037ba52a6daf9ab8ec5676427d87ac02ccc7acfc8b6e816092123fcc24fb711,True,23.53921192,sniper,,,False,BTC,15m,0,True,1,False,1,False,1,False
1779369311585253,poly_updown_btc_15m_sniper,DOWN,0x3037ba52a6daf9ab8ec5676427d87ac02ccc7acfc8b6e816092123fcc24fb711,True,23.53921192,sniper,,,False,BTC,15m,0,True,1,False,1,False,1,False
1779369362183725,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362183725,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362183725,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362183725,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362198192,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362198192,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362198192,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362198192,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362208492,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362208492,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362208492,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369362208492,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367805965,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367805965,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367805965,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367805965,poly_updown_btc_5m_momo_v2_HEDGE_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367815219,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367815219,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367815219,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369367815219,poly_updown_btc_5m_momo_v2_SELL_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779369368022303,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369368022303,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369368022303,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779369368022303,poly_updown_btc_5m_momo_v2_HOLD_f7,DOWN,0x89d00c5a61dddecb73352e07abf6b04a5442e6b7be3becdb75a21fc5e4ae9e9f,False,-25.0,momo,v2,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629645138,poly_updown_btc_5m_momo_HEDGE_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629645138,poly_updown_btc_5m_momo_HEDGE_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629645138,poly_updown_btc_5m_momo_HEDGE_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629646556,poly_updown_btc_5m_momo_SELL_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629646556,poly_updown_btc_5m_momo_SELL_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629646556,poly_updown_btc_5m_momo_SELL_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629695910,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629695910,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629695910,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370629695910,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630366060,poly_updown_btc_5m_momo_HEDGE_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630366060,poly_updown_btc_5m_momo_HEDGE_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630366060,poly_updown_btc_5m_momo_HEDGE_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HEDGE,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630371436,poly_updown_btc_5m_momo_SELL_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630371436,poly_updown_btc_5m_momo_SELL_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630371436,poly_updown_btc_5m_momo_SELL_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,SELL,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630374160,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630374160,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630374160,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370630374160,poly_updown_btc_5m_momo_HOLD_f7,DOWN,0x9c5d6b642560976793d33b2f1b7c9efdfb61e275659d15d919362d02cd7d4406,True,25.49999592,momo,v1,HOLD,True,BTC,5m,0,True,1,False,1,False,1,False
1779370804950097,poly_updown_btc_5m_sniper,DOWN,0x99e8c7359bcf137275e63d9be4cc0f6d709326651ecd627bc7cdf3836ad4b4ae,False,-1.49999976,sniper,,,False,BTC,5m,0,True,1,False,0,True,1,False
1779370804950097,poly_updown_btc_5m_sniper,DOWN,0x99e8c7359bcf137275e63d9be4cc0f6d709326651ecd627bc7cdf3836ad4b4ae,False,-1.49999976,sniper,,,False,BTC,5m,0,True,1,False,0,True,1,False
