sleeve,n_total,n_train,wr_train,dpt_train,sum_train,n_val,wr_val,dpt_val,sum_val,n_lockbox,wr_lockbox,dpt_lockbox,sum_lockbox,n_full,wr_full,dpt_full,sum_full,dd_lockbox,loss_streak_lockbox,sharpe_lockbox
MIN_RF_TRS+g_J_btc_eth_triple_unan_with,117,47,0.6382978723404256,-0.26561576458729996,-12.483940935603098,33,0.6363636363636364,0.969075092683869,31.97947805856768,37,0.6486486486486487,0.9430367820149631,34.892360934553636,117,0.6410256410256411,0.4648538295514377,54.387898057518214,127.6757395200818,4,1.2529285279241191
V7_S5_NO_HOD_h15_18,69,47,0.574468085106383,-3.7317347727036383,-175.391534317071,15,0.4666666666666667,-6.1435775862120545,-92.15366379318081,7,0.5714285714285714,-0.11778816430573562,-0.8245171501401494,69,0.5507246376811594,-3.8894161631940873,-268.369715260392,51.788698802452785,2,-0.10821159988954783
PURE_g_J_btc_eth_slope_unan_strong,8534,4347,0.357487922705314,-5.159656298251798,-22429.025928500567,2056,0.3647859922178988,-3.163526384659688,-6504.210246860319,2131,0.4223369310183013,-0.32533826696042767,-693.2958468926713,8534,0.3754394187954066,-3.471588003545062,-29626.53202225356,2373.4725715923923,41,-1.6305460497093605
V6_NO_HOD_TOD_us_evening,338,200,0.65,0.3785485853535211,75.70971707070422,69,0.5072463768115942,-5.440215297452653,-375.37485552423306,69,0.5797101449275363,-0.47553585874041787,-32.811974253088835,338,0.606508875739645,-0.9836600967651412,-332.47711270661773,215.04276562471404,8,-0.8069003612490225
PURE_g_J_btc_eth_mp_unan_with,1087,810,0.3950617283950617,-4.077225898435773,-3302.5529777329766,148,0.46621621621621623,-2.4288276347926,-359.4664899493048,129,0.5193798449612403,-0.47970042110508215,-61.881354322555595,1087,0.41950321987120515,-3.4258517221755627,-3723.9008220048368,582.3425580635076,18,-0.7215689966419926
V7_S3_XADX_ETHVOLLOW_TOD_us_evening,26,15,0.7333333333333333,1.7112970616425642,25.669455924638463,6,0.3333333333333333,-12.254306621844785,-73.52583973106871,5,0.6,-2.289522275053424,-11.447611375267119,26,0.6153846153846154,-2.280922891603745,-59.303995181697374,25.0,1,-3.2238227238124937
V7_S5_SLOPE_STR+g_J_btc_eth_vol_split,11,6,0.8333333333333334,7.525430535260033,45.1525832115602,3,1.0,15.136683439976414,45.41005031992924,2,0.5,-2.683838858714516,-5.367677717429032,11,0.8181818181818182,7.744995983096401,85.1949558140604,0.0,1,-1.349964103643544
V7_S5_NO_HOD_h03_06,74,39,0.6153846153846154,-0.36524690626955536,-14.244629344512658,21,0.7142857142857143,4.777266840285609,100.32260364599779,14,0.5714285714285714,-3.105669160740384,-43.479368250365376,74,0.6351351351351351,0.5756568385286461,42.598606051119816,65.36937240381098,2,-5.946269238030348
PURE_g_J_btc_eth_adx_both_strong,8016,3469,0.35572211011818966,-3.7940921519152484,-13161.705674993997,1943,0.37261966031909416,-3.719729411142833,-7227.434245850525,2604,0.40284178187403996,-3.6757875578456605,-9571.7508006301,8016,0.375124750499002,-3.7376360680482312,-29960.89072147462,9560.532051485756,17,-21.507750995785102
PURE_g_J_btc_eth_triple_unan_with,1808,807,0.3593556381660471,-1.1099112609488786,-895.698387585745,461,0.37310195227765725,5.390171923285077,2484.8692566344207,540,0.3685185185185185,-3.857778494206241,-2083.20038687137,1808,0.3655973451327434,-0.27324641472494154,-494.0295178226943,2811.9292431839635,33,-7.0185736720190945
PURE_g_J_btc_eth_tr_stack_unan_with,9861,4843,0.3376006607474706,-6.045733936156111,-29279.489452804046,2459,0.36030906872712487,-3.918745156298913,-9636.194339339027,2559,0.37827276279796795,-4.174035537985152,-10681.356941704005,9861,0.3538180711895345,-5.029615732060347,-49597.04073384708,12765.550636498112,83,-12.3152097556971
PURE_g_J_3asset_mp_strong_unan_with,510,388,0.42010309278350516,-1.355502035947904,-525.9347899477867,83,0.37349397590361444,-8.171389817306853,-678.2253548364688,39,0.48717948717948717,-5.497339018932713,-214.39622173837583,510,0.4176470588235294,-2.781483071613003,-1418.5563665226314,245.07276123229366,8,-80.35904609755316
V7_S5_SLOPE_STR_TOD_us_evening,128,67,0.6268656716417911,-2.05517726489957,-137.6968767482712,33,0.6060606060606061,-1.3379933140219646,-44.15377936272483,28,0.4642857142857143,-5.552341327187969,-155.46555716126315,128,0.5859375,-2.6352829161895244,-337.3162132722591,197.28361165660104,7,-5.9831755632319
V6+g_J_btc_eth_vol_both_high,61,33,0.696969696969697,4.257150303289546,140.485960008555,13,0.6153846153846154,0.20211931971999514,2.627551156359937,15,0.4666666666666667,-6.195793171019857,-92.93689756529785,61,0.6229508196721312,0.8225674360592965,50.176613599617085,150.0,6,-6.748389384663048
V7_S5_SLOPE_STR+g_L_SOL_grandparent_ranging,6,1,1.0,20.542936942746064,20.542936942746064,3,0.6666666666666666,2.1125158725129736,6.33754761753892,2,0.5,-6.735294307134141,-13.470588614268282,6,0.6666666666666666,2.2349826576694505,13.409895946016702,0.0,1,0.0
V7_S5_SLOPE_STR+g_L_ETH_grandparent_ranging,12,8,0.375,-10.20425916151665,-81.6340732921332,2,0.5,-9.08122619123054,-18.16245238246108,2,0.5,-6.735294307134141,-13.470588614268282,12,0.4166666666666667,-9.438926190738547,-113.26711428886256,0.0,1,0.0
V6+g_J_btc_eth_vol_both_high+g_L_SOL_grandparent_adx_strong,52,28,0.6428571428571429,2.5575298397590243,71.61083551325268,10,0.5,-4.81172726656845,-48.1172726656845,14,0.42857142857142855,-7.867316594976702,-110.14243232967384,52,0.5576923076923077,-1.6663244131174169,-86.64886948210568,150.0,6,-9.556988782771752
V6+g_J_btc_eth_vol_both_high+g_L_BTC_grandparent_adx_strong,49,25,0.64,2.3668042387513477,59.17010596878369,10,0.5,-4.81172726656845,-48.1172726656845,14,0.42857142857142855,-7.867316594976702,-110.14243232967384,49,0.5510204081632653,-2.022236714828055,-99.08959902657469,150.0,6,-9.556988782771752
V6+g_J_btc_eth_vol_both_high+g_L_ETH_grandparent_adx_strong,51,25,0.64,2.3668042387513477,59.17010596878369,12,0.5833333333333334,-1.3911540489703398,-16.693848587644077,14,0.42857142857142855,-7.867316594976702,-110.14243232967384,51,0.5686274509803921,-1.326787744088907,-67.66617494853426,150.0,6,-9.556988782771752
V7_S5_NO_HOD_h21_00,79,39,0.6410256410256411,-1.1379072875039473,-44.37838421265394,20,0.65,0.7831010566736827,15.662021133473655,20,0.35,-11.004555698823328,-220.09111397646657,79,0.569620253164557,-3.149461734881606,-248.80747705564687,225.0,9,-8.102837515691053
V7_S1_ADX_VOLLOW_TOD_us_evening,15,6,0.5,-6.388180267430298,-38.32908160458179,6,0.5,-6.577834051287446,-39.46700430772467,3,0.0,-25.0,-75.0,15,0.4,-10.186405727487097,-152.79608591230647,50.0,3,-33.67491648096547
V7_S5_SLOPE_STR+g_J_btc_leads_eth_quiet,5,4,0.0,-25.0,-100.0,1,1.0,14.07250270239032,14.07250270239032,0,,,0.0,5,0.2,-17.185499459521935,-85.92749729760968,0.0,0,0.0
V7_S5_SLOPE_STR+g_L_BTC_grandparent_ranging,7,4,1.0,16.116331787564608,64.46532715025843,3,0.6666666666666666,2.1125158725129736,6.33754761753892,0,,,0.0,7,0.8571428571428571,10.114696395399621,70.80287476779735,0.0,0,0.0
V6+g_J_btc_leads_eth_quiet,5,4,0.0,-25.0,-100.0,1,1.0,14.07250270239032,14.07250270239032,0,,,0.0,5,0.2,-17.185499459521935,-85.92749729760968,0.0,0,0.0
V6+g_L_BTC_grandparent_ranging,16,5,0.8,7.893065430051687,39.46532715025843,11,0.6363636363636364,0.011759481689047552,0.12935429857952307,0,,,0.0,16,0.6875,2.4746675905523725,39.59468144883796,0.0,0,0.0
