sleeve_id,gate,dpt_lockbox,dpt_train,dpt_val,n_lockbox,n_train,n_val,wr_lockbox,wr_train,wr_val,base_dpt_lockbox,base_dpt_train,base_dpt_val,dpt_lift_train,dpt_lift_val,dpt_lift_lockbox
04_eth_5m_s6_hybrid_v1,g_as_norm_lt_05,0.6035394757850189,0.07263941093565271,0.1830602072852622,402,699,305,0.7213930348258707,0.8168812589413448,0.8098360655737705,0.9754635105032131,-0.5000149201551312,0.5691461969194324,0.5726543310907839,-0.3860859896341702,-0.37192403471819424
04_eth_5m_s6_hybrid_v1,g_as_norm_lt_15,0.6866722455993971,0.026732962183677534,0.7160051757891304,787,1669,919,0.7153748411689962,0.793289394847214,0.794341675734494,0.9754635105032131,-0.5000149201551312,0.5691461969194324,0.5267478823388086,0.146858978869698,-0.288791264903816
04_eth_5m_s6_hybrid_v1,g_as_stable,0.6617396151637527,-0.3091971237778822,0.8778651505755983,671,1361,730,0.7108792846497765,0.7942689199118296,0.8013698630136986,0.9754635105032131,-0.5000149201551312,0.5691461969194324,0.19081779637724894,0.308718953656166,-0.31372389533946043
04_eth_5m_s6_hybrid_v1,g_as_stable_AND_hy_with,0.2881780826811543,-0.6383586748538369,0.6425140986698443,354,1146,435,0.7090395480225988,0.8054101221640488,0.8,0.9754635105032131,-0.5000149201551312,0.5691461969194324,-0.13834375469870575,0.07336790175041197,-0.6872854278220588
04_eth_5m_s6_hybrid_v1,g_as_unstable_skip,0.8178556330644935,-0.023879731911042482,0.9875132481062323,861,1877,1061,0.7200929152148664,0.7847629195524773,0.7973609802073516,0.9754635105032131,-0.5000149201551312,0.5691461969194324,0.4761351882440887,0.41836705118679995,-0.15760787743871962
04_eth_5m_s6_hybrid_v1,g_hy_cb_with_dir,0.29513699622546863,-0.5769521108363567,0.7775686035021078,2781,9360,892,0.695433297375045,0.7238247863247863,0.7881165919282511,0.9754635105032131,-0.5000149201551312,0.5691461969194324,-0.07693719068122551,0.2084224065826754,-0.6803265142777445
04_eth_5m_s6_hybrid_v1,none,0.9754635105032131,-0.5000149201551312,0.5691461969194324,5638,12388,1505,0.7045051436679673,0.6831611236680659,0.7700996677740863,0.9754635105032131,-0.5000149201551312,0.5691461969194324,0.0,0.0,0.0
05_btc_5m_off120_sms_liq,g_as_norm_lt_05,4.3461997227945135,1.5645045196959524,-8.325638515988132,24,27,7,0.5416666666666666,0.8518518518518519,0.5714285714285714,-4.299466233336347,-1.5950682628720336,1.1817288559695514,3.1595727825679862,-9.507367371957683,8.64566595613086
05_btc_5m_off120_sms_liq,g_as_norm_lt_15,0.08941876529773868,-2.3596703079705197,1.5141805516757993,59,72,36,0.5254237288135594,0.75,0.8055555555555556,-4.299466233336347,-1.5950682628720336,1.1817288559695514,-0.7646020450984861,0.332451695706248,4.388884998634086
05_btc_5m_off120_sms_liq,g_as_stable,-2.853460230244435,-2.122637114928439,1.1830429303083871,52,59,27,0.5,0.7457627118644068,0.8148148148148148,-4.299466233336347,-1.5950682628720336,1.1817288559695514,-0.5275688520564052,0.0013140743388357912,1.4460060030919122
05_btc_5m_off120_sms_liq,g_as_stable_AND_hy_with,-12.288004145388223,-1.1020338593592394,3.0724624041346775,30,53,19,0.4,0.7735849056603774,0.8421052631578947,-4.299466233336347,-1.5950682628720336,1.1817288559695514,0.49303440351279426,1.8907335481651262,-7.988537912051876
05_btc_5m_off120_sms_liq,g_as_unstable_skip,-0.5896391319478493,-2.2181806327343665,1.9783033549905327,62,87,44,0.5161290322580645,0.735632183908046,0.8409090909090909,-4.299466233336347,-1.5950682628720336,1.1817288559695514,-0.6231123698623329,0.7965744990209813,3.7098271013884982
05_btc_5m_off120_sms_liq,g_hy_cb_with_dir,-5.940100750399386,-0.5935667731314551,2.715027139634236,116,306,53,0.49137931034482757,0.7026143790849673,0.7924528301886793,-4.299466233336347,-1.5950682628720336,1.1817288559695514,1.0015014897405785,1.5332982836646845,-1.640634517063039
05_btc_5m_off120_sms_liq,none,-4.299466233336347,-1.5950682628720336,1.1817288559695514,237,476,87,0.4978902953586498,0.592436974789916,0.7701149425287356,-4.299466233336347,-1.5950682628720336,1.1817288559695514,0.0,0.0,0.0
06_eth_5m_s15_hybrid_v1,g_as_norm_lt_05,-0.7049255839211809,0.22235998661351414,1.1202371459232339,355,1577,857,0.8028169014084507,0.8719086873811034,0.8774795799299884,-0.1910276486328436,0.5352601920420177,1.2849626141962474,-0.31290020542850355,-0.1647254682730135,-0.5138979352883373
06_eth_5m_s15_hybrid_v1,g_as_norm_lt_15,-0.7958505780611805,0.47516005333490186,0.797336545723345,524,2368,1306,0.7938931297709924,0.859375,0.8506891271056661,-0.1910276486328436,0.5352601920420177,1.2849626141962474,-0.060100138707115836,-0.48762606847290235,-0.6048229294283369
