sleeve_id,slug,fire_us,direction,live_vwap,live_shares,placed_usd,live_won,live_pnl,live_outcome,canon_outcome,bt_vwap,bt_shares,bt_pnl,outcome_match,fill_status,delta_vwap
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779908700,1779909000000000,UP,0.55,9.09090909090909,5.0,True,4.009090909090908,Up,Up,0.7599999904632568,6.578947450975964,1.5473685019564443,True,ok,0.2099999904632568
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779908700,1779909000000000,UP,0.61,8.19672131147541,5.0,True,3.1327868852459013,Up,Up,0.7599999904632568,6.578947450975964,1.5473685019564443,True,ok,0.14999999046325685
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779908700,1779909000000000,UP,0.61,8.19672131147541,5.0,True,3.1327868852459013,Up,Up,0.7599999904632568,6.578947450975964,1.5473685019564443,True,ok,0.14999999046325685
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779908700,1779909000000000,DOWN,0.82,6.097560975609756,5.0,False,-5.0,Up,Up,0.4300000071525574,11.627906783327278,-5.0,True,ok,-0.3899999928474426
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779908700,1779909000000000,UP,0.47,10.638297872340424,5.0,True,5.525531914893617,Up,Up,0.7599999904632568,6.578947450975964,1.5473685019564443,True,ok,0.28999999046325686
poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,sol-updown-5m-1779908700,1779909000000000,UP,0.55,9.09090909090909,5.0,True,4.009090909090908,Up,Up,0.7599999904632568,6.578947450975964,1.5473685019564443,True,ok,0.2099999904632568
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779909000,1779909300000000,UP,0.5285205340014877,9.46037037037037,5.0,True,4.371162962962963,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779909300,1779909600000000,DOWN,0.88,5.681818181818182,5.0,True,0.6681818181818181,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,sol-updown-5m-1779909600,1779909900000000,UP,0.73,6.849315068493151,5.0,True,1.812328767123288,Up,Up,0.9399999976158142,5.319148949661531,0.31276597066830036,True,ok,0.20999999761581423
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779909600,1779909900000000,UP,0.73,6.849315068493151,5.0,True,1.812328767123288,Up,Up,0.9399999976158142,5.319148949661531,0.31276597066830036,True,ok,0.20999999761581423
poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,sol-updown-5m-1779909600,1779909900000000,UP,0.73,6.849315068493151,5.0,True,1.812328767123288,Up,Up,0.9399999976158142,5.319148949661531,0.31276597066830036,True,ok,0.20999999761581423
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779909600,1779909900000000,UP,0.73,6.849315068493151,5.0,True,1.812328767123288,Up,Up,0.9399999976158142,5.319148949661531,0.31276597066830036,True,ok,0.20999999761581423
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779909900,1779910200000000,DOWN,0.84,5.9523809523809526,5.0,True,0.9333333333333336,Down,Down,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779909900,1779910200000000,UP,0.37,13.513513513513514,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.3600000002235174
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779910200,1779910500000000,UP,0.88,5.681818181818182,5.0,True,0.6681818181818181,Up,Up,,,,,no_fill,
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779910200,1779910500000000,DOWN,0.2,25.0,5.0,False,-5.0,Up,Up,0.026007802463668843,192.2499990910291,-5.0,True,ok,-0.17399219753633116
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779910500,1779910800000000,UP,0.5258771233529133,9.507924528301883,5.0,False,-5.0,Down,Down,0.15066481361293424,33.186248866608366,-5.0,True,ok,-0.375212309739979
poly_sniper_v5_sol_5m_rf_tr_partial_mid,sol-updown-5m-1779911100,1779911400000000,UP,0.8600000000000001,5.813953488372093,5.0,False,-5.0,Down,Down,0.009999999776482582,500.0000111758711,-5.0,True,ok,-0.8500000002235175
poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,sol-updown-5m-1779911100,1779911400000000,DOWN,0.5765866072848735,8.671724137931035,5.0,True,3.598289655172414,Down,Down,,,,,no_fill,
