combo,symbol,n_trades,buy_hold_x,final_eq_x,win_rate,expectancy,profit_factor,sharpe,max_dd,outperform,median_hold_h,calmar,cagr
F2_ma50_up__E2_trail_5pct,SOLUSDT,279,3.778629395852119,0.5705184698301798,0.3763440860215054,-5.2914836900745125e-05,0.9979035827518601,-0.01185043474772022,-0.7976858473711591,0.15098555853517945,38.0,-0.2143984218587386,-0.17102258681542715
F2_ma50_up__E3_tp_or_24h,SOLUSDT,530,3.778629395852119,1.1142218146632608,0.4830188679245283,0.0010999409376327878,1.066631904054326,0.3522316664032532,-0.8142999738286469,0.2948745955044878,24.0,0.04520229925207015,0.03680823109795539
F2_ma50_up__E4_zcross,SOLUSDT,1479,3.778629395852119,0.41214620405268565,0.4198782961460446,-0.0004977399007977324,0.9039492160369003,-0.7839588881334612,-0.7281032771081137,0.10907293647403135,2.0,-0.35213233206223954,-0.25638870495023913
F2_ma50_up__E5_vol_scaled,SOLUSDT,685,3.778629395852119,0.7886584976850446,0.48175182481751827,0.0002235392832385346,1.0177914460240127,0.10827122800073223,-0.7361990927397353,0.20871549312318682,13.0,-0.1036166386653603,-0.07628247537817923
F3_low_vol__E0_24h_fixed,SOLUSDT,429,3.778629395852119,1.3221001201122666,0.4825174825174825,0.0014304401953817887,1.1032960408696009,0.4322153251906884,-0.560310426393827,0.3498888040101429,24.0,0.17456699078020912,0.09781170503834624
F3_low_vol__E1_48h_fixed,SOLUSDT,235,3.778629395852119,3.7969222942254963,0.5574468085106383,0.007230332708005391,1.4129160491508166,1.142280856663541,-0.6426720346704329,1.0048411464732312,48.0,0.8743135329189778,0.561896857140934
F3_low_vol__E2_trail_5pct,SOLUSDT,191,3.778629395852119,2.7920666247948365,0.43455497382198954,0.007553225758127629,1.3391773624559993,0.9331515970519823,-0.5801544014309514,0.73890988829435,59.0,0.7056683712786422,0.40939661154791507
F3_low_vol__E3_tp_or_24h,SOLUSDT,456,3.778629395852119,1.2447763746115972,0.5,0.0012311234785665457,1.0872643909826163,0.39024078633623077,-0.5793382358712952,0.3294253667687057,24.0,0.13104852560762398,0.07592142163905513
F3_low_vol__E4_zcross,SOLUSDT,1319,3.778629395852119,0.4537092730627826,0.40561031084154664,-0.0005115424984612678,0.8890964173462115,-0.7846384479085653,-0.6000605916528553,0.12007244572882135,2.0,-0.38683343648755164,-0.23212350076982746
F3_low_vol__E5_vol_scaled,SOLUSDT,562,3.778629395852119,1.6020324700891209,0.4928825622775801,0.0013950605220064388,1.1258500767106974,0.5737694033518635,-0.6279253257265607,0.42397184329527143,16.0,0.27166624816412,0.17058611736736773
F4_funding_band__E0_24h_fixed,SOLUSDT,497,3.778629395852119,0.8962789662706857,0.49295774647887325,0.0008847436514522666,1.0519825332889012,0.23181426700696822,-0.5959545173778957,0.23719684371654706,24.0,-0.06029938862417582,-0.03593569304570288
F4_funding_band__E1_48h_fixed,SOLUSDT,343,3.778629395852119,0.4994945509821218,0.46647230320699706,0.00012257928147906298,1.0051476807927755,-0.005049603447179059,-0.7224445796929088,0.13218934662669682,48.0,-0.2865966040091815,-0.20705016312482816
