sleeve_id,anchor,gate_stack,n_full,n_train,n_val,n_lockbox,wr_train,wr_val,wr_lockbox,dpt_25_train,dpt_25_val,dpt_25_lockbox,sum_25_full,sum_25_lockbox,max_dd_25_full,max_dd_25_lockbox,loss_streak_full,loss_streak_lockbox,sharpe_full,sharpe_lockbox,n_28d_proj,bootstrap_p_lockbox,objective,pass,fail_reason
prewindow|g_f7_rsi_strong_with+g_ribbon_agrees+g_hl_liq_cascade_with,ws_s,g_f7_rsi_strong_with+g_ribbon_agrees+g_hl_liq_cascade_with,1030,572,282,176,0.8286713286713286,0.7943262411347518,0.9204545454545454,0.602502720783754,-0.6966027269026293,7.7858884332727545,1518.5059515577707,1370.3163642560048,991.5415412681483,125.0,23,5,3.8915158699137855,24.17300154374279,1162.9032258064517,0.0,103.29148237093513,True,PASS
pw_off_e30|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_vol_high,ws_s+offset_e30,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_vol_high,217,128,44,45,0.796875,0.7727272727272727,0.8888888888888888,12.717059528600629,-2.0000708505658964,15.329696955438491,2229.6168652307133,689.8363629947321,500.0,79.12963143248612,20,3,7.677509486736959,15.533705402698464,245.0,0.0,102.83473340049609,True,PASS
prewindow|g_f7_rsi_neutral+g_mp_skew_with+g_imb5_strong_with,ws_s,g_f7_rsi_neutral+g_mp_skew_with+g_imb5_strong_with,1084,580,221,283,0.7810344827586206,0.7782805429864253,0.6819787985865724,15.355456680948096,3.36269370898039,6.102088707648856,11376.211288899187,1726.8911042646264,540.4584921035294,422.31021651703986,12,9,6.874184106651574,43.749871046203026,1223.8709677419356,0.0,102.65302093300733,True,PASS
pw_off_e3060|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_markov_with,ws_s+offset_e3060,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_markov_with,476,219,58,199,0.91324200913242,0.5689655172413793,0.7688442211055276,6.6174921356500676,-1.3851275574044974,7.27433470665243,2816.4859860017377,1447.5926066238337,379.06890807136665,200.0,10,8,11.867494233925017,21.151338874413447,537.4193548387096,0.001,102.61711913446612,True,PASS
prewindow|g_f7_rsi_strong_with+g_hl_liq_cascade_with+g_vol_high,ws_s,g_f7_rsi_strong_with+g_hl_liq_cascade_with+g_vol_high,840,489,208,143,0.8057259713701431,0.75,0.951048951048951,0.039160799449117385,-3.381164514764311,8.577712759981212,542.480336536955,1226.6129246773135,1087.4183657163758,33.29953559683963,24,1,1.4943682873529653,30.82002457585522,948.3870967741934,0.0,102.57452576328328,True,PASS
off_L_late|r3|g_mp_no_extreme+g_mp_skew_with+g_rf_with,offset_L_late,g_mp_no_extreme+g_mp_skew_with+g_rf_with,142,80,23,39,0.775,0.6521739130434783,0.7435897435897436,-0.005051291157928572,-3.7023339400731454,16.414272871398104,554.5988580702095,640.1566419845261,216.6466861075764,104.9981082056549,3,2,3.4707468951729052,13.788293331854128,160.32258064516128,0.0,102.50710122704629,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_trend_slope_strong_with+g_hawkes_imbalance_with,ws_s+offset_e30,g_pw_mp_skew_with+g_trend_slope_strong_with+g_hawkes_imbalance_with,284,144,79,61,0.9097222222222222,0.9493670886075949,0.9344262295081968,14.882235890866399,6.603647713005877,13.117258760510833,3464.8829220033867,800.1527843911608,175.0,50.0,7,2,12.126997747062182,34.59074204380205,320.64516129032256,0.0,102.44906598306345,True,PASS
pw_off_e30|r1|g_pw_mp_skew_with+g_hurst_trending,ws_s+offset_e30,g_pw_mp_skew_with+g_hurst_trending,781,326,128,327,0.8803680981595092,0.84375,0.746177370030581,9.990379819547412,4.472115100825697,5.662243859814655,5680.848296237538,1851.5537421593922,350.0,189.1982312949085,14,3,13.091021929405585,24.238111154729744,881.7741935483871,0.002,102.39115590547294,True,PASS
pw_off_e60|r2|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_ribbon_agrees,ws_s+offset_e60,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_ribbon_agrees,365,219,68,78,0.9041095890410958,0.3382352941176471,0.9230769230769231,5.622965952387303,-14.153036377406444,11.593415965917917,1173.3095152507788,904.2864453415975,984.2096320169237,64.41981622680214,16,2,4.522437216697909,53.82910042954851,412.09677419354836,0.0,102.39027743485433,True,PASS
off_early3060|r2|g_trend_slope_strong_with+g_imb5_strong_with,offset_early3060,g_trend_slope_strong_with+g_imb5_strong_with,247,134,39,74,0.8432835820895522,0.5128205128205128,0.9054054054054054,13.092932422741564,-4.912647612228813,11.899182022733852,2443.399157452751,880.539469682305,210.45229740931154,92.33333657847493,7,3,7.384190814243503,15.319581566173154,278.8709677419355,0.0,102.3606341713028,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev,offset_early3060,g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev,247,134,39,74,0.8432835820895522,0.5128205128205128,0.9054054054054054,13.092932422741564,-4.912647612228813,11.899182022733852,2443.399157452751,880.539469682305,210.45229740931154,92.33333657847493,7,3,7.384190814243503,15.319581566173154,278.8709677419355,0.0,102.3606341713028,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_hurst_trending,offset_early3060,g_trend_slope_strong_with+g_imb5_strong_with+g_hurst_trending,247,134,39,74,0.8432835820895522,0.5128205128205128,0.9054054054054054,13.092932422741564,-4.912647612228813,11.899182022733852,2443.399157452751,880.539469682305,210.45229740931154,92.33333657847493,7,3,7.384190814243503,15.319581566173154,278.8709677419355,0.0,102.3606341713028,True,PASS
off_early304560|r2|g_trend_slope_strong_with+g_imb5_strong_with,offset_early304560,g_trend_slope_strong_with+g_imb5_strong_with,247,134,39,74,0.8432835820895522,0.5128205128205128,0.9054054054054054,13.092932422741564,-4.912647612228813,11.899182022733852,2443.399157452751,880.539469682305,210.45229740931154,92.33333657847493,7,3,7.384190814243503,15.319581566173154,278.8709677419355,0.0,102.3606341713028,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev,offset_early304560,g_trend_slope_strong_with+g_imb5_strong_with+g_within_dev,247,134,39,74,0.8432835820895522,0.5128205128205128,0.9054054054054054,13.092932422741564,-4.912647612228813,11.899182022733852,2443.399157452751,880.539469682305,210.45229740931154,92.33333657847493,7,3,7.384190814243503,15.319581566173154,278.8709677419355,0.0,102.3606341713028,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_hurst_trending,offset_early304560,g_trend_slope_strong_with+g_imb5_strong_with+g_hurst_trending,247,134,39,74,0.8432835820895522,0.5128205128205128,0.9054054054054054,13.092932422741564,-4.912647612228813,11.899182022733852,2443.399157452751,880.539469682305,210.45229740931154,92.33333657847493,7,3,7.384190814243503,15.319581566173154,278.8709677419355,0.0,102.3606341713028,True,PASS
off_early30|r3|g_rf_with+g_hl_liq_cascade_with+g_hurst_trending,offset_early30,g_rf_with+g_hl_liq_cascade_with+g_hurst_trending,429,226,101,102,0.8097345132743363,0.7722772277227723,0.9411764705882353,7.878823804057806,-0.7033375678552146,10.131465437143222,2742.9865599522964,1033.4094745886086,375.0,77.38461365643332,15,2,6.265556378993039,14.808186396555104,484.3548387096774,0.0,102.32278521527267,True,PASS
pw_off_e3060|r2|g_pw_mp_skew_with+g_ribbon_agrees+g_vol_high,ws_s+offset_e3060,g_pw_mp_skew_with+g_ribbon_agrees+g_vol_high,1105,690,216,199,0.7434782608695653,0.6527777777777778,0.8743718592964824,4.886242909323138,-1.7798363344236696,7.251873843462735,4430.185854046536,1443.1228948490843,925.0,125.0,37,5,7.6058194397798236,16.845548414700342,1247.5806451612902,0.0,102.30026966757369,True,PASS
prewindow|g_f7_rsi_neutral+g_trend_slope_strong_with+g_tr_above_ema800,ws_s,g_f7_rsi_neutral+g_trend_slope_strong_with+g_tr_above_ema800,1041,606,231,204,0.9636963696369637,0.9004329004329005,0.8774509803921569,5.702096142022416,-0.05587862612642536,7.160787411339779,4903.362931343694,1460.8006319133149,398.57615377848424,350.0,15,14,12.760964037612407,860.2549466696225,1175.3225806451612,0.0,102.27650158018733,True,PASS
pw_off_e60|r2|g_pw_mp_skew_with+g_within_dev+g_hurst_trending,ws_s+offset_e60,g_pw_mp_skew_with+g_within_dev+g_hurst_trending,590,238,131,221,0.8781512605042017,0.6717557251908397,0.8552036199095022,5.161250573004366,-2.200184897872558,6.877646084729514,2460.1131994789566,1519.9597847252228,685.2123415225756,146.1855267143692,13,4,7.993679187234671,308.927699447277,666.1290322580645,0.0,102.24355951531491,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_rf_with+g_hurst_trending,ws_s+offset_e30,g_pw_mp_skew_with+g_rf_with+g_hurst_trending,567,323,128,116,0.8792569659442725,0.84375,0.853448275862069,10.032676247343318,4.472115100825697,9.490463825474304,4913.8789645526,1100.8938037550192,350.0,92.88738315180387,14,3,12.61198396201224,109.43711625703457,640.1612903225806,0.0,102.21542359265463,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_ribbon_agrees+g_vol_high,offset_early30,g_trend_slope_strong_with+g_ribbon_agrees+g_vol_high,329,191,42,96,0.8638743455497382,0.7619047619047619,0.9583333333333334,11.294272338294043,-2.7751893901259086,10.407895356088867,3039.8060164134054,999.1579541845313,325.0,75.0,13,3,8.893390930198162,14.486083637583757,371.4516129032258,0.0,101.9761316748014,True,PASS
prewindow|g_pw_mp_no_extreme+g_imb5_strong_with+g_lm_high_stat,ws_s,g_pw_mp_no_extreme+g_imb5_strong_with+g_lm_high_stat,308,249,35,24,0.9036144578313253,0.9428571428571428,1.0,41.866850616640136,18.647274664368858,20.795346654087535,11576.588736494406,499.08831969810086,325.0,0.0,13,0,7.364408483465038,159.87962856137895,347.741935483871,0.0,101.8759766536158,True,PASS
pw_off_e60|r2|g_pw_mp_skew_with+g_ribbon_agrees+g_hurst_trending,ws_s+offset_e60,g_pw_mp_skew_with+g_ribbon_agrees+g_hurst_trending,560,231,129,200,0.8787878787878788,0.6744186046511628,0.865,5.262389612566494,-2.0972279397492057,7.202962648628033,2385.6621260008196,1440.5925297256067,667.5305241289179,160.60534294117133,13,4,8.041029146879234,118.70822602752534,632.258064516129,0.0,101.86527466956595,True,PASS
off_L150|r3|g_imb5_strong_with+g_queue_top_high+g_hawkes_imbalance_with,offset_L150,g_imb5_strong_with+g_queue_top_high+g_hawkes_imbalance_with,77,47,14,16,0.9361702127659575,1.0,0.8125,4.85848169405366,8.98232763487948,25.464354678137735,761.5309013590385,407.42967485020375,41.833333333333314,41.83333333333333,1,1,9.113319513881544,15.74780494237208,86.93548387096774,0.0,101.85741871255094,True,PASS
off_L150|r3|g_imb5_strong_with+g_hawkes_imbalance_with+g_hurst_trending,offset_L150,g_imb5_strong_with+g_hawkes_imbalance_with+g_hurst_trending,105,65,22,18,0.9384615384615385,0.9090909090909091,0.8333333333333334,6.241429910453498,4.176710589995603,23.990818441066395,929.4153090985759,431.83473193919514,31.517543320290372,25.0,1,1,10.296656065266998,17.71196793030826,118.54838709677418,0.0,101.78442243535994,True,PASS
off_early30|r2|g_trend_slope_strong_with+g_vol_high,offset_early30,g_trend_slope_strong_with+g_vol_high,337,193,44,100,0.8652849740932642,0.7727272727272727,0.95,11.243483716413694,-2.0000708505658964,10.175679979088951,3099.5572377518383,1017.5679979088951,325.0,75.0,13,3,9.088403375043255,15.050360968812958,380.4838709677419,0.0,101.75679979088952,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_within_dev+g_vol_high,offset_early30,g_trend_slope_strong_with+g_within_dev+g_vol_high,337,193,44,100,0.8652849740932642,0.7727272727272727,0.95,11.243483716413694,-2.0000708505658964,10.175679979088951,3099.5572377518383,1017.5679979088951,325.0,75.0,13,3,9.088403375043255,15.050360968812958,380.4838709677419,0.0,101.75679979088952,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_vol_high+g_hurst_trending,offset_early30,g_trend_slope_strong_with+g_vol_high+g_hurst_trending,337,193,44,100,0.8652849740932642,0.7727272727272727,0.95,11.243483716413694,-2.0000708505658964,10.175679979088951,3099.5572377518383,1017.5679979088951,325.0,75.0,13,3,9.088403375043255,15.050360968812958,380.4838709677419,0.0,101.75679979088952,True,PASS
off_early3060|r3|g_mp_skew_with+g_within_dev+g_hurst_trending,offset_early3060,g_mp_skew_with+g_within_dev+g_hurst_trending,1328,687,287,354,0.8442503639010189,0.7038327526132404,0.7853107344632768,5.971337349837333,-0.8403432073586022,5.396554389645433,5771.510512760811,1910.3802539344833,704.1179286879847,350.0,20,14,9.960206091493742,131.1919510351611,1499.3548387096773,0.0,101.5355649280689,True,PASS
off_early304560|r3|g_mp_skew_with+g_within_dev+g_hurst_trending,offset_early304560,g_mp_skew_with+g_within_dev+g_hurst_trending,1328,687,287,354,0.8442503639010189,0.7038327526132404,0.7853107344632768,5.971337349837333,-0.8403432073586022,5.396554389645433,5771.510512760811,1910.3802539344833,704.1179286879847,350.0,20,14,9.960206091493742,131.1919510351611,1499.3548387096773,0.0,101.5355649280689,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_trend_slope_strong_with+g_tr_above_ema200,ws_s+offset_e30,g_pw_mp_skew_with+g_trend_slope_strong_with+g_tr_above_ema200,286,143,81,62,0.9090909090909091,0.9382716049382716,0.9354838709677419,14.653728290302787,6.342143146939769,12.888884070854358,3408.30755280839,799.1108123929702,175.0,50.0,7,2,11.885529636350634,34.430892666569875,322.9032258064516,0.0,101.48717466113263,True,PASS
prewindow|g_pw_mp_skew_with+g_imb5_strong_with+g_markov_with,ws_s,g_pw_mp_skew_with+g_imb5_strong_with+g_markov_with,773,458,106,209,0.7947598253275109,0.6981132075471698,0.7607655502392344,4.252830372825228,0.9149337284935151,7.0058543467906755,3509.0028444535183,1464.223558479251,488.9880090548281,488.9880090548272,8,8,12.257794054889224,161.21240531919318,872.741935483871,0.0,101.28246137335513,True,PASS
prewindow|g_f7_rsi_neutral+g_trend_slope_strong_with+g_hawkes_imbalance_with,ws_s,g_f7_rsi_neutral+g_trend_slope_strong_with+g_hawkes_imbalance_with,1004,599,232,173,0.9599332220367279,0.9051724137931034,0.9364161849710982,5.514052262821174,0.31822955457516244,7.6985036388894805,4708.587691619201,1331.8411295278802,398.57615377848424,125.0,15,5,13.116553905689921,216.96282689374138,1133.5483870967741,0.0,101.25800601479895,True,PASS
prewindow|g_pw_mp_no_extreme+g_trend_slope_strong_with+g_lm_high_stat,ws_s,g_pw_mp_no_extreme+g_trend_slope_strong_with+g_lm_high_stat,451,282,93,76,0.7624113475177305,0.7849462365591398,1.0,4.476528125797052,-1.6829457024907988,11.609960342308032,1988.2239671585348,882.3569860154104,676.296004486084,0.0,25,0,7.113058707947963,30.096893016397086,509.1935483870967,0.0,101.2132877412712,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_rf_with,offset_early3060,g_trend_slope_strong_with+g_imb5_strong_with+g_rf_with,243,133,39,71,0.8421052631578947,0.5128205128205128,0.9154929577464789,13.15364565236598,-4.912647612228813,11.996996467653299,2409.628364091136,851.7867492033841,210.45229740931154,95.39577241497011,7,3,7.275134257153358,14.29018743944432,274.35483870967744,0.0,101.08848906471442,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_rf_with,offset_early304560,g_trend_slope_strong_with+g_imb5_strong_with+g_rf_with,243,133,39,71,0.8421052631578947,0.5128205128205128,0.9154929577464789,13.15364565236598,-4.912647612228813,11.996996467653299,2409.628364091136,851.7867492033841,210.45229740931154,95.39577241497011,7,3,7.275134257153358,14.29018743944432,274.35483870967744,0.0,101.08848906471442,True,PASS
off_L180|r3|g_mp_no_extreme+g_within_dev+g_hurst_trending,offset_L180,g_mp_no_extreme+g_within_dev+g_hurst_trending,71,32,17,22,0.875,0.8235294117647058,0.8636363636363636,2.115633010664449,0.8102111517508808,21.52750731965916,555.0790069535288,473.60516103250154,45.33333242270679,44.25308650878304,1,1,5.298769361176495,14.535662596569987,80.16129032258064,0.0,100.97295960184357,True,PASS
off_L180|r3|g_mp_no_extreme+g_tr_above_ema800+g_hurst_trending,offset_L180,g_mp_no_extreme+g_tr_above_ema800+g_hurst_trending,71,32,17,22,0.875,0.8235294117647058,0.8636363636363636,2.115633010664449,0.8102111517508808,21.52750731965916,555.0790069535288,473.60516103250154,45.33333242270679,44.25308650878304,1,1,5.298769361176495,14.535662596569987,80.16129032258064,0.0,100.97295960184357,True,PASS
off_L180|r2|g_ribbon_agrees+g_hurst_trending,offset_L180,g_ribbon_agrees+g_hurst_trending,702,416,144,142,0.9278846153846154,0.9027777777777778,0.7887323943661971,1.038780665031335,0.8284220529270745,8.461408308686282,1752.945512107986,1201.519979833452,255.4782869161263,255.47828691612597,4,4,6.119827029071672,14.40565138776492,792.5806451612902,0.0,100.82931686972468,True,PASS
off_L180|r3|g_within_dev+g_ribbon_agrees+g_hurst_trending,offset_L180,g_within_dev+g_ribbon_agrees+g_hurst_trending,702,416,144,142,0.9278846153846154,0.9027777777777778,0.7887323943661971,1.038780665031335,0.8284220529270745,8.461408308686282,1752.945512107986,1201.519979833452,255.4782869161263,255.47828691612597,4,4,6.119827029071672,14.40565138776492,792.5806451612902,0.0,100.82931686972468,True,PASS
off_L180|r3|g_tr_above_ema800+g_ribbon_agrees+g_hurst_trending,offset_L180,g_tr_above_ema800+g_ribbon_agrees+g_hurst_trending,702,416,144,142,0.9278846153846154,0.9027777777777778,0.7887323943661971,1.038780665031335,0.8284220529270745,8.461408308686282,1752.945512107986,1201.519979833452,255.4782869161263,255.47828691612597,4,4,6.119827029071672,14.40565138776492,792.5806451612902,0.0,100.82931686972468,True,PASS
prewindow|g_pw_mp_no_extreme+g_mp_change_with+g_hurst_trending,ws_s,g_pw_mp_no_extreme+g_mp_change_with+g_hurst_trending,740,173,73,494,0.9132947976878613,0.821917808219178,0.728744939271255,4.418541077414821,-0.8904363650715362,4.5336104242910125,2939.0093013423025,2239.6035495997603,449.381086486419,449.38108648641787,8,8,5.945597805997773,11.138771097296681,835.4838709677418,0.0,100.76452748236666,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_trend_slope_strong_with+g_ribbon_agrees,ws_s+offset_e30,g_pw_mp_skew_with+g_trend_slope_strong_with+g_ribbon_agrees,279,142,80,57,0.9084507042253521,0.9375,0.9473684210526315,15.001800194585075,6.208602116593303,13.341003672527071,3387.381006292588,760.437209334043,175.0,50.0,7,2,11.8586179172931,29.16695938897451,315.0,0.0,100.72236892791842,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_trend_slope_strong_with+g_mp_skew_with,ws_s+offset_e30,g_pw_mp_skew_with+g_trend_slope_strong_with+g_mp_skew_with,314,144,81,89,0.9097222222222222,0.9382716049382716,0.8651685393258427,14.882235890866399,6.342143146939769,10.674268242687198,3606.765436786043,950.0098735991606,175.0,75.0,7,3,11.678881990957315,17.23426332397411,354.51612903225805,0.0,100.70084520002202,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_tr_above_ema800+g_vol_high,offset_early30,g_trend_slope_strong_with+g_tr_above_ema800+g_vol_high,336,193,44,99,0.8652849740932642,0.7727272727272727,0.9494949494949495,11.243483716413694,-2.0000708505658964,10.120243074995456,3083.8933042674935,1001.9040644245501,325.0,75.0,13,3,9.034377958582422,14.568834196843136,379.35483870967744,0.0,100.69514720085746,True,PASS
prewindow|g_pw_mp_change_with+g_trend_slope_strong_with+g_tr_above_ema800,ws_s,g_pw_mp_change_with+g_trend_slope_strong_with+g_tr_above_ema800,172,96,35,41,0.9895833333333334,0.8285714285714286,1.0,6.613484146581172,-2.5152859724793837,15.716037297017612,1191.2169982127361,644.3575291777221,150.0,0.0,6,0,8.335940971083959,20.48902433003224,194.19354838709677,0.0,100.6317393329321,True,PASS
off_L_late|r3|g_imb5_strong_with+g_tr_above_ema200+g_rf_with,offset_L_late,g_imb5_strong_with+g_tr_above_ema200+g_rf_with,584,365,115,104,0.8465753424657534,0.8260869565217391,0.7596153846153846,2.531835533095062,3.2023313053176725,9.866120924271913,2318.4646458155094,1026.076576124279,144.2787081821789,96.40498733095546,3,3,8.830292322170035,13.57137043849731,659.3548387096773,0.0,100.61508623265712,True,PASS
prewindow|g_f7_rsi_strong_with+g_imb5_strong_with+g_tr_above_ema200,ws_s,g_f7_rsi_strong_with+g_imb5_strong_with+g_tr_above_ema200,786,526,121,139,0.7889733840304183,0.71900826446281,0.6690647482014388,3.578621059028341,1.4316334878478998,8.530951312677702,3241.384561540704,1185.8022324622007,549.3564141547026,258.9703467152091,20,8,10.482365347918853,28.271816421598086,887.4193548387096,0.0,100.5784326364234,True,PASS
pw_off_e3060|r2|g_pw_mp_skew_with+g_rf_with+g_vol_high,ws_s+offset_e3060,g_pw_mp_skew_with+g_rf_with+g_vol_high,1119,696,218,205,0.7456896551724138,0.6559633027522935,0.8731707317073171,4.911852227571356,-1.669468706962814,7.022122588833308,4494.240102982599,1439.535130710828,925.0,124.18188017100579,37,4,7.71535009701014,16.75173661698352,1263.3870967741934,0.0,100.54149471130621,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_within_dev+g_hurst_trending,ws_s+offset_e30,g_pw_mp_skew_with+g_within_dev+g_hurst_trending,583,326,128,129,0.8803680981595092,0.84375,0.8294573643410853,9.990379819547412,4.472115100825697,8.834531408470301,4968.949105770815,1139.654551692669,350.0,75.0,14,3,12.661223629644583,76.51257619837384,658.2258064516129,0.0,100.34098829359328,True,PASS
prewindow|g_pw_mp_skew_with+g_mp_skew_with+g_hl_liq_cascade_with,ws_s,g_pw_mp_skew_with+g_mp_skew_with+g_hl_liq_cascade_with,1018,585,227,206,0.8444444444444444,0.7973568281938326,0.8980582524271845,4.719376664348423,0.09371135550664435,6.974283223436436,4218.810170371741,1436.7023440279058,961.2950687337574,240.2110154258021,26,4,6.665444928646732,18.49476996873802,1149.3548387096773,0.0,100.09979547943955,True,PASS
off_early30|r3|g_trend_slope_strong_with+g_mp_skew_with+g_within_dev,offset_early30,g_trend_slope_strong_with+g_mp_skew_with+g_within_dev,284,144,81,59,0.9097222222222222,0.9382716049382716,0.9322033898305084,14.882235890866399,6.342143146939769,13.019515874033452,3424.9069997548568,768.1514365679736,175.0,50.0,7,2,12.04255231463452,32.620996189828794,320.64516129032256,0.0,100.0047989951399,True,PASS
off_L180|r2|g_trend_slope_strong_with+g_markov_with,offset_L180,g_trend_slope_strong_with+g_markov_with,267,103,42,122,0.970873786407767,0.9285714285714286,0.7868852459016393,2.88946718534836,1.6761710777225973,9.052048664472354,1472.3642424208574,1104.349937065627,114.83527909805912,114.83527909805923,3,3,7.600007658095759,14.363047297820296,301.4516129032258,0.0,99.98314544424494,True,PASS
off_L180|r3|g_trend_slope_strong_with+g_markov_with+g_hurst_trending,offset_L180,g_trend_slope_strong_with+g_markov_with+g_hurst_trending,267,103,42,122,0.970873786407767,0.9285714285714286,0.7868852459016393,2.88946718534836,1.6761710777225973,9.052048664472354,1472.3642424208574,1104.349937065627,114.83527909805912,114.83527909805923,3,3,7.600007658095759,14.363047297820296,301.4516129032258,0.0,99.98314544424494,True,PASS
pw_off_e30|r2|g_pw_mp_skew_with+g_trend_slope_strong_with+g_rf_with,ws_s+offset_e30,g_pw_mp_skew_with+g_trend_slope_strong_with+g_rf_with,281,142,81,58,0.9084507042253521,0.9382716049382716,0.9482758620689655,15.012328506245714,6.342143146939769,13.126238421670461,3406.7860712458996,761.3218284568867,175.0,50.0,7,2,12.007477078123888,34.245647723320324,317.258064516129,0.0,99.96645355291541,True,PASS
pw_off_e3060|r2|g_f7_rsi_strong_with+g_trend_slope_strong_with+g_tr_above_ema200,ws_s+offset_e3060,g_f7_rsi_strong_with+g_trend_slope_strong_with+g_tr_above_ema200,587,299,140,148,0.8561872909698997,0.7142857142857143,0.9121621621621622,4.149221492415013,0.3463100272941836,8.211562650721834,2504.411902360106,1215.3112723068316,502.07732957872895,114.41981622680214,16,3,9.82125504583563,39.46000810542371,662.741935483871,0.0,99.89797121401419,True,PASS
prewindow|g_pw_mp_skew_with+g_lm_high_stat,ws_s,g_pw_mp_skew_with+g_lm_high_stat,923,487,294,142,0.7761806981519507,0.9149659863945578,0.9084507042253521,8.703771000067183,7.560388314647079,8.370630955622282,7650.120237237323,1188.629595698364,864.904016464362,75.0,20,3,10.534764503992914,20.775142311488644,1042.0967741935483,0.034,99.74757986297975,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,offset_early3060,g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,239,132,38,69,0.8409090909090909,0.5,0.9130434782608695,13.108474379627978,-5.4899653276731755,11.980191647243716,2348.3331593191288,826.6332236598164,210.45229740931154,95.39577241497011,7,3,7.148735575758352,14.315368264655795,269.83870967741933,0.0,99.51494581932646,True,PASS
off_early304560|r3|g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,offset_early304560,g_trend_slope_strong_with+g_imb5_strong_with+g_ribbon_agrees,239,132,38,69,0.8409090909090909,0.5,0.9130434782608695,13.108474379627978,-5.4899653276731755,11.980191647243716,2348.3331593191288,826.6332236598164,210.45229740931154,95.39577241497011,7,3,7.148735575758352,14.315368264655795,269.83870967741933,0.0,99.51494581932646,True,PASS
off_L_late|r3|g_trend_slope_strong_with+g_tr_above_ema200+g_rf_with,offset_L_late,g_trend_slope_strong_with+g_tr_above_ema200+g_rf_with,892,531,200,161,0.9548022598870056,0.945,0.9130434782608695,1.3635300528518195,1.5158433136229679,7.839140368723363,2289.3047201533714,1262.1015993644614,96.91533672945866,96.91533672945855,3,2,8.623967312753877,18.65307094396667,1007.0967741935484,0.0,99.46754041901444,True,PASS
off_early30|r3|g_ribbon_agrees+g_hl_liq_cascade_with+g_hurst_trending,offset_early30,g_ribbon_agrees+g_hl_liq_cascade_with+g_hurst_trending,428,225,100,103,0.8088888888888889,0.77,0.9320388349514563,7.896427036951535,-0.7536062295666318,9.790383248433095,2709.7449349460403,1008.4094745886088,375.0,77.38461365643332,15,2,6.186025246351866,14.07666752080866,483.2258064516129,0.0,99.3615379690428,True,PASS
off_L180|r3|g_mp_no_extreme+g_ribbon_agrees+g_rf_with,offset_L180,g_mp_no_extreme+g_ribbon_agrees+g_rf_with,68,42,13,13,0.8333333333333334,0.7692307692307693,0.8461538461538461,-0.4096059821858488,-1.1326297750660623,27.529896933803062,325.9610218117753,357.8886601394398,97.98917541815786,25.0,1,1,3.9967053422553263,14.953969948990219,76.77419354838709,0.0,99.2604550030658,True,PASS
off_L180|r3|g_mp_no_extreme+g_tr_above_ema200+g_rf_with,offset_L180,g_mp_no_extreme+g_tr_above_ema200+g_rf_with,76,46,15,15,0.8260869565217391,0.8,0.8666666666666667,-0.15743135164604855,0.853415939656309,25.59683266618542,389.5118869119077,383.9524899927813,94.93782390444824,25.0,1,1,4.448427816022804,14.980298268585544,85.80645161290323,0.0,99.13610663179414,True,PASS
off_early3060|r3|g_trend_slope_strong_with+g_mp_skew_with+g_vol_high,offset_early3060,g_trend_slope_strong_with+g_mp_skew_with+g_vol_high,385,248,51,86,0.9112903225806451,0.7254901960784313,0.9418604651162791,9.359920255767623,-3.6676306541404786,10.689116652555636,3053.475092188991,919.2640321197847,298.45833219246333,100.0,10,4,9.643263594573558,15.096980494890795,434.67741935483866,0.0,99.12678988965108,True,PASS
