sleeve_id,signal,hour_bucket,same_n,same_hit,same_pnl,same_ppt,same_perm_p,same_ci_lo,same_ci_hi,inv_n,inv_hit,inv_pnl,inv_ppt,inv_perm_p,inv_ci_lo,inv_ci_hi,n_weeks,same_weeks_pos,inv_weeks_pos,same_pnl_by_week,inv_pnl_by_week
poly_updown_btc_5m_momo_v2_SELL,UP,12-17,90,0.5444444444444444,186.47362196737944,2.0719291329708827,0.22,-2.882475413183439,7.2157515607574325,90,0.32222222222222224,-856.5775605411222,-9.517528450456913,1.0,-13.907928155256137,-4.634173486880637,2,1,0,"{19: -33.73610700506607, 20: 220.20972897244548}","{19: -141.54634250470585, 20: -715.0312180364164}"
poly_updown_btc_5m_momo_v2_SELL,UP,18-23,26,0.46153846153846156,-59.12036112578125,-2.273860043299279,0.7115,-11.762589243478903,7.231341747053091,26,0.46153846153846156,-61.42951798623211,-2.362673768701235,0.7285,-11.778349461336092,7.129055879906473,2,0,0,"{19: -1.8164440486995943, 20: -57.303917077081664}","{19: -57.54716579370907, 20: -3.8823521925230793}"
poly_updown_btc_5m_sniper,DOWN,00-05,45,0.5777777777777777,178.28204784234367,3.9618232853854147,0.131,-2.884305686770217,10.956823263670394,45,0.4222222222222222,-232.68491212673655,-5.17077582503859,0.923,-12.400729141318628,2.0427421009806537,1,1,0,{20: 153.78204784234367},{20: -207.68491212673655}
poly_updown_btc_5m_sniper,DOWN,12-17,77,0.5324675324675324,150.80828838810166,1.958549199845476,0.2585,-3.5596460098472122,7.563536067420814,77,0.4675324675324675,-206.59889573366527,-2.6831025419956527,0.8455,-7.845216850168689,2.4788643291754062,2,1,0,"{19: -11.824891933780325, 20: 162.63318032188198}","{19: -6.769095860124793, 20: -199.8297998735405}"
poly_updown_btc_5m_sniper,DOWN,18-23,49,0.673469387755102,436.9426071475329,8.917196064235366,0.0055,1.7865435895578834,15.425983411322541,49,0.32653061224489793,-458.23660273868336,-9.351767402830273,0.9985,-15.26272011238218,-2.581048024418867,2,1,1,"{19: -100.92993924656406, 20: 537.872546394097}","{19: 88.6921503692873, 20: -546.9287531079706}"
poly_updown_btc_5m_sniper,UP,00-05,50,0.62,241.36015050083336,4.827203010016667,0.072,-1.7030711539480738,10.714787858673759,50,0.38,-312.1581980129934,-6.243163960259868,0.9665,-13.080500038438913,0.6097548353233858,1,1,0,{20: 268.7447641572667},{20: -333.3846156027074}
poly_updown_btc_5m_sniper,UP,06-11,31,0.5806451612903226,113.31618195334846,3.6553607081725312,0.244,-4.36464251774899,11.609537286878194,31,0.41935483870967744,-147.2589174568883,-4.750287659899622,0.8415,-12.642597238616563,3.1287655512428043,1,1,0,{20: 67.69853219959742},{20: -95.40689562407661}
poly_updown_btc_5m_sniper,UP,12-17,80,0.525,88.17150238242832,1.102143779780354,0.3665,-4.451023360889616,6.652911197053381,80,0.475,-156.85243785960773,-1.9606554732450967,0.769,-7.29498295725651,3.6256123792508816,2,1,0,"{19: 88.65672564141983, 20: -0.4852232589914962}","{19: -106.29204411394613, 20: -50.5603937456616}"
poly_updown_btc_5m_sniper,UP,18-23,37,0.5405405405405406,26.70683150590486,0.7218062569163475,0.44,-7.0343477894227195,8.316783925711002,37,0.4594594594594595,-111.54451534988377,-3.0147166310779396,0.752,-10.73412534502341,4.752726579467275,2,2,0,"{19: 0.5069546437831818, 20: 26.199876862121656}","{19: -20.501830539623842, 20: -91.04268481025994}"
poly_updown_btc_5m_v3,UP,00-05,44,0.6590909090909091,289.23249079415035,6.573465699867054,0.029,-0.9179347951000008,13.066445197852149,44,0.3409090909090909,-355.5000019462741,-8.079545498778957,0.987,-14.852272749389478,-0.22727274938947836,1,1,0,{20: 291.61710445058367},{20: -355.0000019462741}
poly_updown_btc_5m_v3,UP,12-17,46,0.5434782608695652,66.772104471274,1.4515674885059566,0.328,-5.877205966298869,7.899069915552296,46,0.45652173913043476,-110.32088360690963,-2.398280078411079,0.752,-9.060636310084153,5.0756626997901435,2,2,0,"{19: 11.529066907873869, 20: 55.24303756340013}","{19: -28.907430457512813, 20: -81.41345314939682}"
poly_updown_btc_5m_v3,UP,18-23,27,0.6666666666666666,173.4944650327064,6.425720927137274,0.084,-2.1517760053420742,14.103294535419625,27,0.3333333333333333,-238.65807115382665,-8.839187820512098,0.972,-17.75817434172595,0.08652158953060654,2,2,0,"{19: 97.29458817058475, 20: 76.19987686212164}","{19: -101.46078341541633, 20: -137.1972877384103}"
poly_updown_btc_5m_v3_1,UP,00-05,41,0.6341463414634146,222.27530051730298,5.421348793104951,0.0575,-1.6143538601743435,12.478682594350529,41,0.36585365853658536,-280.5000019462741,-6.8414634621042465,0.971,-14.109756121296025,0.42682919708753375,1,1,0,{20: 224.6599141737363},{20: -280.0000019462741}
poly_updown_btc_5m_v3_1,UP,12-17,43,0.5581395348837209,94.15671812770731,2.189691119249007,0.2705,-4.747501097886834,9.102242952287847,43,0.4418604651162791,-137.36255044130942,-3.194477917239754,0.8235,-10.193865265834678,4.658379642874465,2,2,0,"{19: 36.52906690787387, 20: 57.62765121983347}","{19: -54.40742948437578, 20: -82.95512095693365}"
poly_updown_btc_5m_v3_1,UP,18-23,27,0.5925925925925926,80.04162985327841,2.964504809380682,0.268,-5.860093125415087,11.651093768540031,27,0.4074074074074074,-139.65807115382665,-5.172521153845431,0.8665,-14.120750508115895,3.9093047929741065,1,1,0,{20: 26.19987686212164},{20: -88.1972877384103}
poly_updown_btc_5m_v3_2,UP,12-17,38,0.5526315789473685,71.46044739202013,1.8805380892636876,0.318,-5.7848968709889865,9.546904926823926,38,0.4473684210526316,-112.40421922198331,-2.958005768999561,0.7805,-10.767206392515106,4.91276416058415,2,2,0,"{19: 13.913680564307185, 20: 57.54676682771293}","{19: -28.407430457512813, 20: -83.9967887644705}"
poly_updown_btc_5m_v3_3,UP,12-17,38,0.5526315789473685,71.46044739202013,1.8805380892636876,0.316,-5.858583636301179,9.647977265490004,38,0.4473684210526316,-112.40421922198331,-2.958005768999561,0.7985,-10.742198722847505,4.894848737006255,2,2,0,"{19: 13.913680564307185, 20: 57.54676682771293}","{19: -28.407430457512813, 20: -83.9967887644705}"
poly_updown_btc_5m_v4,UP,12-17,37,0.5675675675675675,96.46044739202013,2.6070391187032467,0.2665,-5.214271977584513,10.404030287572228,37,0.43243243243243246,-137.9042182488463,-3.7271410337526025,0.828,-11.6937003854076,4.2099480729189676,2,2,0,"{19: 38.913680564307185, 20: 57.54676682771293}","{19: -53.90742948437578, 20: -83.9967887644705}"
poly_updown_btc_5m_volume_INV_NIGHT,DOWN,00-05,319,0.48589341692789967,-316.943072262539,-0.9935519506662663,0.774,-3.677263007269582,1.6578212449907865,319,0.5141065830721003,1.0794854126096425,0.0033839668106885345,0.503,-2.5841132360351677,2.5676438921840448,2,0,1,"{19: -22.06609400216313, 20: -294.87697826037584}","{19: -100.42887719298673, 20: 101.50836260559629}"
poly_updown_btc_5m_volume_INV_NIGHT,DOWN,06-11,137,0.5693430656934306,419.34980293900753,3.0609474667080843,0.076,-1.0620217405460264,7.131163913781024,137,0.4306569343065693,-549.0288073704056,-4.007509542849676,0.969,-8.047221370281013,-0.04723509258785735,2,1,0,"{19: -13.737801150324566, 20: 433.08760408933205}","{19: -41.92454939090017, 20: -507.1042579795054}"
poly_updown_btc_5m_volume_INV_NIGHT,UP,00-05,313,0.49201277955271566,-436.1856167935095,-1.3935642709057812,0.8455,-4.200222079490723,1.3229070259473779,313,0.5079872204472844,93.32156690134804,0.2981519709308244,0.423,-2.4189874502916213,2.994594622327928,2,0,1,"{19: -44.24813289453816, 20: -391.93748389897127}","{19: -65.31996836024452, 20: 158.6415352615926}"
poly_updown_btc_5m_volume_INV_NIGHT,UP,06-11,141,0.4326241134751773,-581.9150440722816,-4.127057050158026,0.972,-8.204243937154125,-0.06728033792065959,141,0.5673758865248227,456.5491296966148,3.2379370900469135,0.0595,-0.9825683814793335,7.487945733009454,2,0,1,"{19: -51.696119824186596, 20: -530.2189242480949}","{19: -17.84631687040121, 20: 474.39544656701594}"
poly_updown_eth_15m_sniper,DOWN,12-17,25,0.52,29.407345471940587,1.1762938188776235,0.3895,-8.98842834623952,10.9148750307417,25,0.48,-48.31426889997874,-1.9325707559991496,0.642,-11.479753473866825,7.629261767742905,2,1,1,"{19: 79.265993049289, 20: -49.85864757734841}","{19: -88.09393254127173, 20: 39.77966364129299}"
poly_updown_eth_15m_volume_INV_NIGHT,DOWN,00-05,66,0.6363636363636364,383.19400520023237,5.805969775761096,0.019,-0.04840523747233888,11.428873609239979,66,0.36363636363636365,-478.76184853928885,-7.253967402110437,0.9915,-13.113662861955495,-1.4101011695597905,2,1,1,"{19: -50.10146198896881, 20: 433.29546718920113}","{19: 13.235622286314104, 20: -491.99747082560293}"
poly_updown_eth_15m_volume_INV_NIGHT,DOWN,06-11,32,0.40625,-174.92499339361007,-5.466406043550315,0.8815,-13.02231590772792,2.142657991761689,32,0.59375,121.87997952710808,3.8087493602221274,0.19,-3.894061034693096,11.57356199007581,1,0,1,{20: -148.4642099781937},{20: 99.17659374430187}
poly_updown_eth_15m_volume_INV_NIGHT,UP,00-05,39,0.48717948717948717,-49.79332846196164,-1.2767520118451703,0.617,-8.82051967037007,6.276327984919463,39,0.5128205128205128,0.7254110284257251,0.018600282780146797,0.5035,-7.50317012065868,7.612534677921468,2,1,1,"{19: 56.244714952476016, 20: -106.03804341443765}","{19: -91.93413385738806, 20: 92.6595448858138}"
poly_updown_eth_15m_volume_INV_NIGHT,UP,06-11,33,0.2727272727272727,-393.2404377573204,-11.916376901736982,0.999,-19.142321200029887,-4.5156766920986895,33,0.7272727272727273,357.8904677218519,10.845165688540966,0.0055,3.184031963057861,18.275877156205194,2,0,2,"{19: -150.79928866176562, 20: -242.4411490955548}","{19: 145.4745987725472, 20: 212.4158689493047}"
poly_updown_eth_5m_momo_HEDGE,DOWN,12-17,27,0.37037037037037035,-174.83240132494979,-6.4752741231462885,0.8985,-15.680385944047384,2.8512805479177405,27,0.6296296296296297,151.09196760231305,5.595998800085669,0.12,-3.5665715428799007,14.551791673076409,2,0,2,"{19: -76.46078341541633, 20: -98.37161790953343}","{19: 64.88389094317145, 20: 86.20807665914157}"
poly_updown_eth_5m_momo_HEDGE,DOWN,18-23,25,0.68,218.41729621783034,8.736691848713214,0.0415,-1.0093388744770433,16.998589245102128,25,0.32,-233.43784285983418,-9.337513714393367,0.9815,-17.364175172382446,0.22302961532450652,2,2,0,"{19: 42.03499344865913, 20: 176.3823027691712}","{19: -52.23647728563249, 20: -181.2013655742017}"
poly_updown_eth_5m_momo_HEDGE,UP,12-17,38,0.3684210526315789,-257.89600847509905,-6.786737065134186,0.9625,-14.600198646308954,1.1869633674634998,38,0.631578947368421,198.45735998264558,5.222562104806463,0.081,-2.313394000397635,11.777187786504891,2,0,2,"{19: -149.50000097313705, 20: -108.396007501962}","{19: 130.88441443271932, 20: 67.5729455499262}"
poly_updown_eth_5m_momo_HOLD,DOWN,18-23,25,0.68,218.41729621783034,8.736691848713214,0.0535,-0.896535950214125,17.02593073065208,25,0.32,-233.43784285983418,-9.337513714393367,0.973,-17.343787569401783,0.24999996999176347,2,2,0,"{19: 42.03499344865913, 20: 176.3823027691712}","{19: -52.23647728563249, 20: -181.2013655742017}"
