sleeve,coin,variant,gate_applied,entry_ts,window,side,ret_pct,realized,reason,bars
CCI_ETH,ETH,V41,FUND_Z,2024-03-30 00:00:00+00:00,HL_ERA,LONG,-3.1200450201004237,-416.4128541831152,SL,18
CCI_ETH,ETH,V41,FUND_Z,2024-04-24 16:00:00+00:00,HL_ERA,SHORT,-3.112160486424627,-402.5724139340619,SL,18
CCI_ETH,ETH,V41,FUND_Z,2024-05-04 08:00:00+00:00,HL_ERA,SHORT,-3.100039110218057,-388.70276607692557,SL,12
CCI_ETH,ETH,V41,FUND_Z,2024-05-07 08:00:00+00:00,HL_ERA,LONG,-3.1096358663743295,-377.6954447737055,SL,9
CCI_ETH,ETH,V41,FUND_Z,2024-05-11 08:00:00+00:00,HL_ERA,LONG,18.236462646361808,2141.29508128328,TP,56
CCI_ETH,ETH,V41,FUND_Z,2024-05-27 12:00:00+00:00,HL_ERA,SHORT,4.177902489796044,582.3829486297203,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2024-07-01 12:00:00+00:00,HL_ERA,SHORT,18.139692043727376,2638.355963204746,TP,21
CCI_ETH,ETH,V41,FUND_Z,2024-07-13 16:00:00+00:00,HL_ERA,SHORT,-3.1262809918006846,-537.3421887178023,SL,7
CCI_ETH,ETH,V41,FUND_Z,2024-07-20 00:00:00+00:00,HL_ERA,SHORT,6.794784867858378,1134.2655167549597,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2024-08-12 08:00:00+00:00,HL_ERA,LONG,4.368264025371688,778.5444842065218,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2024-08-27 08:00:00+00:00,HL_ERA,LONG,-3.138821262642665,-583.8270660186821,SL,0
CCI_ETH,ETH,V41,FUND_Z,2024-09-10 12:00:00+00:00,HL_ERA,SHORT,-3.110658298280829,-560.5474989724262,SL,19
CCI_ETH,ETH,V41,FUND_Z,2024-09-14 08:00:00+00:00,HL_ERA,SHORT,-3.130329483386189,-546.7907617646919,SL,32
CCI_ETH,ETH,V41,FUND_Z,2024-10-10 08:00:00+00:00,HL_ERA,LONG,10.725610702433174,1808.1829002394613,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2024-12-07 00:00:00+00:00,HL_ERA,SHORT,1.4531568888360917,271.83072170900454,SL,51
CCI_ETH,ETH,V41,FUND_Z,2024-12-16 12:00:00+00:00,HL_ERA,SHORT,-3.116448249705514,-591.4996957678352,SL,1
CCI_ETH,ETH,V41,FUND_Z,2025-01-03 00:00:00+00:00,HL_ERA,SHORT,-3.134079716854224,-576.4358288188937,SL,3
CCI_ETH,ETH,V41,FUND_Z,2025-01-19 16:00:00+00:00,HL_ERA,LONG,-3.0678966338254634,-546.5464513906511,SL,1
CCI_ETH,ETH,V41,FUND_Z,2025-01-24 16:00:00+00:00,HL_ERA,SHORT,18.242391292594505,3154.232316683764,TP,56
CCI_ETH,ETH,V41,FUND_Z,2025-02-17 20:00:00+00:00,HL_ERA,SHORT,-3.10218743588231,-634.4861732226626,SL,21
CCI_ETH,ETH,V41,FUND_Z,2025-02-23 12:00:00+00:00,HL_ERA,SHORT,18.2387173647221,3615.9456419056064,TP,27
CCI_ETH,ETH,V41,FUND_Z,2025-03-25 00:00:00+00:00,HL_ERA,SHORT,15.917449802818231,3734.0792724254343,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2025-04-16 12:00:00+00:00,HL_ERA,LONG,8.858852848331082,2407.365532063606,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2025-05-02 00:00:00+00:00,HL_ERA,SHORT,-3.1098215580376602,-920.1950567840531,SL,36
CCI_ETH,ETH,V41,FUND_Z,2025-05-19 12:00:00+00:00,HL_ERA,LONG,2.2357440317191313,640.1078868149842,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2025-06-17 00:00:00+00:00,HL_ERA,SHORT,1.3066308109328506,382.6661929202908,SL,54
CCI_ETH,ETH,V41,FUND_Z,2025-06-30 12:00:00+00:00,HL_ERA,SHORT,-3.1297970250816385,-928.7939324761858,SL,13
CCI_ETH,ETH,V41,FUND_Z,2025-08-30 00:00:00+00:00,HL_ERA,LONG,-0.705523032052378,-202.67753214810497,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2025-09-11 16:00:00+00:00,HL_ERA,SHORT,-3.1444859591986782,-897.0958006925036,SL,2
CCI_ETH,ETH,V41,FUND_Z,2025-10-20 12:00:00+00:00,HL_ERA,SHORT,-1.7437440641117414,-482.1125146442571,SL,38
CCI_ETH,ETH,V41,FUND_Z,2025-12-23 20:00:00+00:00,HL_ERA,LONG,6.146728541842269,1666.9684661490976,TIME,70
CCI_ETH,ETH,V41,FUND_Z,2026-01-12 00:00:00+00:00,HL_ERA,SHORT,-3.1881010776238456,-918.2342997011103,SL,9
CCI_ETH,ETH,V41,FUND_Z,2026-01-19 00:00:00+00:00,HL_ERA,SHORT,18.162098914698163,5068.3118796969875,TP,40
CCI_ETH,ETH,V41,FUND_Z,2026-01-28 08:00:00+00:00,HL_ERA,SHORT,18.215893653041423,6007.215821915173,TP,20
CCI_ETH,ETH,V41,FUND_Z,2026-02-14 16:00:00+00:00,HL_ERA,SHORT,1.4930299570356238,581.719568634779,SL,66
CCI_ETH,ETH,V41,FUND_Z,2026-03-03 00:00:00+00:00,HL_ERA,SHORT,-3.070693664338595,-1214.1754507224014,SL,9
CCI_ETH,ETH,V41,FUND_Z,2026-03-05 04:00:00+00:00,HL_ERA,SHORT,-2.1415629521549446,-820.5483081645875,SL,64
CCI_ETH,ETH,V41,FUND_Z,2026-03-27 04:00:00+00:00,HL_ERA,LONG,-3.101789028834215,-1163.0614114466246,SL,1
STF_SOL,SOL,baseline,FUND_Z,2020-10-01 20:00:00+00:00,LONG_OOS,SHORT,5.215746909981952,522.3472121813562,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2020-10-14 16:00:00+00:00,LONG_OOS,SHORT,4.707804147835904,496.82470793752424,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2020-11-03 04:00:00+00:00,LONG_OOS,SHORT,-3.0501488713365323,-337.1639295829227,SL,17
STF_SOL,SOL,baseline,FUND_Z,2020-11-12 20:00:00+00:00,LONG_OOS,SHORT,-3.0303572842061937,-324.81626608674543,SL,14
STF_SOL,SOL,baseline,FUND_Z,2020-11-26 04:00:00+00:00,LONG_OOS,SHORT,-2.0019582783873338,-207.16715124496005,SL,39
STF_SOL,SOL,baseline,FUND_Z,2020-12-05 00:00:00+00:00,LONG_OOS,SHORT,2.0064658892173064,203.0009537829471,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2020-12-21 12:00:00+00:00,LONG_OOS,SHORT,1.4171000913174512,146.1000625102479,SL,26
STF_SOL,SOL,baseline,FUND_Z,2021-01-24 08:00:00+00:00,LONG_OOS,LONG,12.622263727831228,1311.7928397272688,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2021-02-08 08:00:00+00:00,LONG_OOS,LONG,3.4235595473534697,394.8007264956498,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2021-03-01 16:00:00+00:00,LONG_OOS,LONG,-3.025050431823031,-360.68790698587094,SL,6
STF_SOL,SOL,baseline,FUND_Z,2021-03-07 20:00:00+00:00,LONG_OOS,LONG,-1.4384571064342084,-164.77657558456295,SL,50
STF_SOL,SOL,baseline,FUND_Z,2021-03-20 12:00:00+00:00,LONG_OOS,LONG,-3.0713028982607393,-346.6762079859488,SL,3
STF_SOL,SOL,baseline,FUND_Z,2021-03-22 04:00:00+00:00,LONG_OOS,LONG,-3.0641897098934154,-335.2287065641414,SL,6
STF_SOL,SOL,baseline,FUND_Z,2021-03-27 00:00:00+00:00,LONG_OOS,LONG,15.058951731250096,1585.056279374175,TP,42
STF_SOL,SOL,baseline,FUND_Z,2021-04-18 08:00:00+00:00,LONG_OOS,LONG,14.972975847603035,1811.5825012058763,TP,39
STF_SOL,SOL,baseline,FUND_Z,2021-05-12 16:00:00+00:00,LONG_OOS,LONG,-3.038866375667709,-422.67705834583523,SL,0
STF_SOL,SOL,baseline,FUND_Z,2021-05-16 16:00:00+00:00,LONG_OOS,LONG,-3.028896774106903,-408.44545381474137,SL,0
STF_SOL,SOL,baseline,FUND_Z,2021-06-08 08:00:00+00:00,LONG_OOS,SHORT,-3.028123601242564,-395.9912434256508,SL,3
STF_SOL,SOL,baseline,FUND_Z,2021-06-15 04:00:00+00:00,LONG_OOS,LONG,-3.039227937079942,-385.28172070784655,SL,20
STF_SOL,SOL,baseline,FUND_Z,2021-07-09 00:00:00+00:00,LONG_OOS,SHORT,7.644071925444021,940.4900404895652,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2021-08-27 04:00:00+00:00,LONG_OOS,LONG,14.964762525314724,1980.8537813422504,TP,26
STF_SOL,SOL,baseline,FUND_Z,2021-09-09 04:00:00+00:00,LONG_OOS,LONG,-3.0205361691718684,-459.59428805794755,SL,7
STF_SOL,SOL,baseline,FUND_Z,2021-09-19 00:00:00+00:00,LONG_OOS,LONG,-3.0331402704071238,-447.5318794740285,SL,5
STF_SOL,SOL,baseline,FUND_Z,2021-10-01 12:00:00+00:00,LONG_OOS,LONG,-0.9036400155726252,-128.99191766158324,SL,56
STF_SOL,SOL,baseline,FUND_Z,2021-10-15 08:00:00+00:00,LONG_OOS,LONG,14.972181559669187,2112.3749388010183,TP,43
STF_SOL,SOL,baseline,FUND_Z,2021-11-01 08:00:00+00:00,LONG_OOS,LONG,2.0744384284882655,335.301269108257,SL,57
STF_SOL,SOL,baseline,FUND_Z,2021-11-21 20:00:00+00:00,LONG_OOS,LONG,-3.0485127268638914,-502.907001607149,SL,5
STF_SOL,SOL,baseline,FUND_Z,2021-11-24 20:00:00+00:00,LONG_OOS,SHORT,-3.0424558858715542,-487.07060638265654,SL,38
STF_SOL,SOL,baseline,FUND_Z,2021-12-04 04:00:00+00:00,LONG_OOS,SHORT,5.839548584296664,906.9925921683646,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2021-12-28 16:00:00+00:00,LONG_OOS,SHORT,12.365440641130185,2035.6309585907459,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2022-01-17 20:00:00+00:00,LONG_OOS,SHORT,14.92966146521027,2763.6075180616253,TP,26
STF_SOL,SOL,baseline,FUND_Z,2022-02-03 20:00:00+00:00,LONG_OOS,SHORT,-3.0366749099819526,-645.9654181816685,SL,3
STF_SOL,SOL,baseline,FUND_Z,2022-02-18 00:00:00+00:00,LONG_OOS,SHORT,2.899320028624388,597.853492511773,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2022-03-04 20:00:00+00:00,LONG_OOS,SHORT,2.8966181201361043,614.9099879337325,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2022-04-19 16:00:00+00:00,LONG_OOS,LONG,-3.064834906979333,-669.2065194072788,SL,13
STF_SOL,SOL,baseline,FUND_Z,2022-04-22 16:00:00+00:00,LONG_OOS,SHORT,6.311216918667329,1335.5527243606084,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2022-05-05 16:00:00+00:00,LONG_OOS,SHORT,14.965004978424856,3364.989427338478,TP,35
STF_SOL,SOL,baseline,FUND_Z,2022-06-01 20:00:00+00:00,LONG_OOS,SHORT,-2.7302524044404497,-705.7006244276607,SL,27
STF_SOL,SOL,baseline,FUND_Z,2022-06-07 12:00:00+00:00,LONG_OOS,SHORT,-3.039154494868026,-764.0515089633606,SL,11
STF_SOL,SOL,baseline,FUND_Z,2022-06-28 20:00:00+00:00,LONG_OOS,SHORT,-1.779169711080066,-433.60283773077015,SL,52
STF_SOL,SOL,baseline,FUND_Z,2022-07-12 00:00:00+00:00,LONG_OOS,SHORT,-3.057311404508148,-731.7684625229087,SL,16
STF_SOL,SOL,baseline,FUND_Z,2022-07-27 20:00:00+00:00,LONG_OOS,LONG,-1.8034808679644614,-418.1990428727964,SL,37
STF_SOL,SOL,baseline,FUND_Z,2022-08-08 08:00:00+00:00,LONG_OOS,LONG,-3.075959236156166,-700.2241136892801,SL,6
STF_SOL,SOL,baseline,FUND_Z,2022-08-11 00:00:00+00:00,LONG_OOS,LONG,-2.5025069981206864,-551.5775456512898,SL,41
STF_SOL,SOL,baseline,FUND_Z,2022-09-06 20:00:00+00:00,LONG_OOS,SHORT,-3.064703375800781,-658.49970015575,SL,6
STF_SOL,SOL,baseline,FUND_Z,2022-09-13 16:00:00+00:00,LONG_OOS,SHORT,3.1259679910698863,651.061891662025,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2022-10-03 00:00:00+00:00,LONG_OOS,SHORT,-3.0835306318730806,-662.3936842527271,SL,7
STF_SOL,SOL,baseline,FUND_Z,2022-10-09 00:00:00+00:00,LONG_OOS,SHORT,14.877991267970383,3099.09369486138,TP,27
STF_SOL,SOL,baseline,FUND_Z,2022-10-20 00:00:00+00:00,LONG_OOS,SHORT,-3.055370190133903,-731.4269747775396,SL,34
STF_SOL,SOL,baseline,FUND_Z,2022-11-02 20:00:00+00:00,LONG_OOS,SHORT,-3.0706195482996574,-712.5152552366308,SL,8
STF_SOL,SOL,baseline,FUND_Z,2022-11-28 04:00:00+00:00,LONG_OOS,SHORT,-3.0665412711445716,-686.2646736312842,SL,16
STF_SOL,SOL,baseline,FUND_Z,2022-12-12 04:00:00+00:00,LONG_OOS,SHORT,-3.1108605474438287,-674.572247696653,SL,8
STF_SOL,SOL,baseline,FUND_Z,2022-12-16 16:00:00+00:00,LONG_OOS,SHORT,7.557329298870402,1579.5548789147736,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2023-02-12 20:00:00+00:00,LONG_OOS,LONG,-3.0648916488717224,-689.0813340134354,SL,1
STF_SOL,SOL,baseline,FUND_Z,2023-03-25 00:00:00+00:00,LONG_OOS,SHORT,0.43401545991794455,94.59625496553767,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2023-04-11 04:00:00+00:00,LONG_OOS,LONG,14.879262381193245,3254.9814675739076,TP,13
STF_SOL,SOL,baseline,FUND_Z,2023-04-26 12:00:00+00:00,LONG_OOS,LONG,-3.074401655502012,-772.5798544739206,SL,1
STF_SOL,SOL,baseline,FUND_Z,2023-04-28 20:00:00+00:00,LONG_OOS,LONG,-3.0640200314490036,-746.0622546917759,SL,13
STF_SOL,SOL,baseline,FUND_Z,2023-05-05 20:00:00+00:00,LONG_OOS,LONG,-3.0874931920604496,-728.6355953974415,SL,4
STF_SOL,SOL,baseline,FUND_Z,2023-05-08 04:00:00+00:00,LONG_OOS,SHORT,1.056235107463125,241.72031579425874,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2023-06-05 16:00:00+00:00,LONG_OOS,SHORT,14.927162475348588,3452.904963230829,TP,27
STF_SOL,SOL,baseline,FUND_Z,2023-06-28 08:00:00+00:00,LONG_OOS,SHORT,-3.0659787252953374,-815.1502956152904,SL,6
STF_SOL,SOL,baseline,FUND_Z,2023-07-26 16:00:00+00:00,LONG_OOS,LONG,-3.075818411127611,-792.1616640898393,SL,25
STF_SOL,SOL,baseline,FUND_Z,2023-08-08 20:00:00+00:00,LONG_OOS,LONG,-3.097760154932212,-772.1606938666329,SL,43
STF_SOL,SOL,baseline,FUND_Z,2023-08-25 16:00:00+00:00,LONG_OOS,SHORT,-3.0808241371905996,-743.6021766669644,SL,23
STF_SOL,SOL,baseline,FUND_Z,2023-08-31 20:00:00+00:00,LONG_OOS,SHORT,5.149911689663599,1202.7426968899194,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2023-09-27 00:00:00+00:00,LONG_OOS,SHORT,-3.1334764097624106,-769.4412186271796,SL,9
STF_SOL,SOL,baseline,FUND_Z,2023-10-16 08:00:00+00:00,LONG_OOS,LONG,14.859077932094658,3536.1399079904154,TP,23
STF_SOL,SOL,baseline,FUND_Z,2023-11-29 08:00:00+00:00,LONG_OOS,LONG,14.965822163008474,4077.2337432229538,TP,55
STF_SOL,SOL,baseline,FUND_Z,2023-12-15 00:00:00+00:00,LONG_OOS,LONG,-3.0452883558296677,-953.3181180546409,SL,18
STF_SOL,SOL,baseline,FUND_Z,2024-01-02 08:00:00+00:00,LONG_OOS,LONG,-3.054496565039284,-926.4989304389744,SL,2
STF_SOL,SOL,baseline,FUND_Z,2024-01-09 08:00:00+00:00,LONG_OOS,LONG,-3.041184726236307,-894.1593595646729,SL,7
STF_SOL,SOL,baseline,FUND_Z,2024-01-19 16:00:00+00:00,LONG_OOS,SHORT,-1.0063709792196132,-287.184518369389,SL,48
STF_SOL,SOL,baseline,FUND_Z,2024-02-08 00:00:00+00:00,LONG_OOS,LONG,4.942895446072012,1391.5750417911224,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2024-03-07 16:00:00+00:00,HL_ERA,LONG,10.542986256565312,3099.867194624209,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2024-03-25 16:00:00+00:00,HL_ERA,LONG,-3.054657495312507,-992.0328396161138,SL,11
STF_SOL,SOL,baseline,FUND_Z,2024-04-25 04:00:00+00:00,HL_ERA,SHORT,0.25221867315923363,79.45282691363879,SL,54
STF_SOL,SOL,baseline,FUND_Z,2024-05-09 00:00:00+00:00,HL_ERA,SHORT,-3.0618851856734337,-967.0802710537616,SL,4
STF_SOL,SOL,baseline,FUND_Z,2024-05-10 12:00:00+00:00,HL_ERA,LONG,-3.0663553523459415,-938.8380319446467,SL,0
STF_SOL,SOL,baseline,FUND_Z,2024-05-13 04:00:00+00:00,HL_ERA,SHORT,-3.0720068412788706,-911.7824346019893,SL,1
STF_SOL,SOL,baseline,FUND_Z,2024-05-15 20:00:00+00:00,HL_ERA,LONG,5.011117489895601,1439.278575465497,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2024-06-05 00:00:00+00:00,HL_ERA,LONG,-3.11607680022752,-938.3576135833297,SL,16
STF_SOL,SOL,baseline,FUND_Z,2024-06-14 16:00:00+00:00,HL_ERA,SHORT,-3.07004148088635,-896.01275759844,SL,13
STF_SOL,SOL,baseline,FUND_Z,2024-07-03 16:00:00+00:00,HL_ERA,SHORT,-1.7419509046703616,-493.0439849036225,SL,39
STF_SOL,SOL,baseline,FUND_Z,2024-07-27 08:00:00+00:00,HL_ERA,LONG,-3.07250156131552,-854.0186893455352,SL,20
STF_SOL,SOL,baseline,FUND_Z,2024-08-12 00:00:00+00:00,HL_ERA,SHORT,-3.0540777950663967,-822.9094002577582,SL,15
STF_SOL,SOL,baseline,FUND_Z,2024-08-28 00:00:00+00:00,HL_ERA,SHORT,8.785884234147472,2294.8953623753323,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2024-09-16 00:00:00+00:00,HL_ERA,SHORT,-3.1125829568708068,-884.6360048737355,SL,18
STF_SOL,SOL,baseline,FUND_Z,2024-10-07 04:00:00+00:00,HL_ERA,LONG,-3.0946829086237235,-852.1173075701611,SL,4
STF_SOL,SOL,baseline,FUND_Z,2024-10-10 00:00:00+00:00,HL_ERA,SHORT,-3.0926222392555514,-825.2735362857758,SL,9
STF_SOL,SOL,baseline,FUND_Z,2024-10-12 12:00:00+00:00,HL_ERA,LONG,14.90298837012196,3847.7058948060726,TP,52
STF_SOL,SOL,baseline,FUND_Z,2024-11-06 04:00:00+00:00,HL_ERA,LONG,10.128114876719946,2994.3539939499483,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2024-12-10 00:00:00+00:00,HL_ERA,SHORT,-3.057084901193449,-995.6412636311044,SL,11
STF_SOL,SOL,baseline,FUND_Z,2025-01-02 08:00:00+00:00,HL_ERA,LONG,-1.508475077295727,-476.1211138283275,SL,34
STF_SOL,SOL,baseline,FUND_Z,2025-03-03 20:00:00+00:00,HL_ERA,SHORT,3.0599710290728064,951.0529944464765,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2025-03-18 04:00:00+00:00,HL_ERA,SHORT,-3.0664752710187964,-982.185229450842,SL,8
STF_SOL,SOL,baseline,FUND_Z,2025-03-28 08:00:00+00:00,HL_ERA,SHORT,14.9575435687448,4638.360111804078,TP,59
STF_SOL,SOL,baseline,FUND_Z,2025-05-08 04:00:00+00:00,HL_ERA,LONG,14.89915261314444,5307.624422090044,TP,16
STF_SOL,SOL,baseline,FUND_Z,2025-05-22 08:00:00+00:00,HL_ERA,LONG,-3.066854513294251,-1254.7845708186844,SL,37
STF_SOL,SOL,baseline,FUND_Z,2025-06-13 00:00:00+00:00,HL_ERA,SHORT,7.933208739559469,3147.5379536236514,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2025-07-01 20:00:00+00:00,HL_ERA,SHORT,-3.0838509081841954,-1320.5005399856905,SL,5
STF_SOL,SOL,baseline,FUND_Z,2025-07-03 08:00:00+00:00,HL_ERA,LONG,-3.0928593969548714,-1283.3520741822315,SL,6
STF_SOL,SOL,baseline,FUND_Z,2025-07-09 12:00:00+00:00,HL_ERA,LONG,14.898194198478535,5979.275924768827,TP,47
STF_SOL,SOL,baseline,FUND_Z,2025-08-07 12:00:00+00:00,HL_ERA,LONG,14.917125294645677,6872.272450275442,TP,40
STF_SOL,SOL,baseline,FUND_Z,2025-08-22 16:00:00+00:00,HL_ERA,LONG,1.9263348074884268,1018.4485051555348,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2025-09-18 16:00:00+00:00,HL_ERA,LONG,-3.0954880363799195,-1667.8229656565604,SL,5
STF_SOL,SOL,baseline,FUND_Z,2025-10-16 20:00:00+00:00,HL_ERA,SHORT,-2.065965825623171,-1078.9380964888362,SL,57
STF_SOL,SOL,baseline,FUND_Z,2025-10-29 20:00:00+00:00,HL_ERA,SHORT,14.942233215643894,7638.155569114009,TP,36
STF_SOL,SOL,baseline,FUND_Z,2025-11-12 00:00:00+00:00,HL_ERA,SHORT,9.722615983579797,5713.61400695329,TIME,60
STF_SOL,SOL,baseline,FUND_Z,2025-12-01 04:00:00+00:00,HL_ERA,SHORT,-3.0805252824271347,-1986.148733274989,SL,8
STF_SOL,SOL,baseline,FUND_Z,2025-12-05 20:00:00+00:00,HL_ERA,SHORT,-3.0753762455710354,-1921.7426216043439,SL,15
STF_SOL,SOL,baseline,FUND_Z,2025-12-11 04:00:00+00:00,HL_ERA,SHORT,-3.0629353769403833,-1854.8892824372322,SL,4
STF_SOL,SOL,baseline,FUND_Z,2026-01-29 16:00:00+00:00,HL_ERA,SHORT,14.95104344729393,8759.1252129612,TP,35
STF_SOL,SOL,baseline,FUND_Z,2026-02-16 16:00:00+00:00,HL_ERA,SHORT,-3.0697748065570982,-2067.0917637837656,SL,2
STF_SOL,SOL,baseline,FUND_Z,2026-02-23 04:00:00+00:00,HL_ERA,SHORT,-3.084680655420281,-2012.613073604681,SL,2
STF_SOL,SOL,baseline,FUND_Z,2026-03-07 20:00:00+00:00,HL_ERA,SHORT,-3.07766026854914,-1945.2752163569378,SL,11
STF_SOL,SOL,baseline,FUND_Z,2026-03-18 16:00:00+00:00,HL_ERA,SHORT,-3.083274847954697,-1887.8967677564171,SL,40
STF_AVAX,AVAX,V45,NONE(no perp funding),2020-10-06 12:00:00+00:00,LONG_OOS,SHORT,-0.06344030497804737,-6.344030497804737,SL,12
STF_AVAX,AVAX,V45,NONE(no perp funding),2020-10-22 08:00:00+00:00,LONG_OOS,LONG,-3.069299433006008,-306.73522600850197,SL,8
STF_AVAX,AVAX,V45,NONE(no perp funding),2020-10-29 12:00:00+00:00,LONG_OOS,SHORT,4.391959123483838,425.44559937851966,TIME,80
STF_AVAX,AVAX,V45,NONE(no perp funding),2020-11-26 04:00:00+00:00,LONG_OOS,SHORT,-3.0393664859738156,-307.351873564154,SL,43
STF_AVAX,AVAX,V45,NONE(no perp funding),2020-12-21 12:00:00+00:00,LONG_OOS,SHORT,-3.0696348704724192,-300.9781432047464,SL,11
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-03-09 16:00:00+00:00,LONG_OOS,LONG,0.6766523110994435,64.3092814483087,SL,6
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-04-03 08:00:00+00:00,LONG_OOS,LONG,-3.0628642650989564,-293.0654383748642,SL,1
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-04-18 04:00:00+00:00,LONG_OOS,SHORT,-3.0271171700125366,-280.7735985679174,SL,5
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-06-18 20:00:00+00:00,LONG_OOS,SHORT,7.570517973491238,680.9307365547925,TIME,80
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-07-08 08:00:00+00:00,LONG_OOS,SHORT,2.666280732779206,257.97432073303514,TIME,60
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-09-03 00:00:00+00:00,LONG_OOS,LONG,-1.3819266897278748,-137.2724664864362,SL,5
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-09-10 12:00:00+00:00,LONG_OOS,LONG,2.3619766027345843,231.38251496382958,SL,15
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-10-16 12:00:00+00:00,LONG_OOS,LONG,-3.0752608694874137,-308.37245029289977,SL,3
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-11-02 20:00:00+00:00,LONG_OOS,LONG,23.89360649920833,2322.255271150684,TP,31
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-11-13 20:00:00+00:00,LONG_OOS,LONG,-3.062281811884938,-368.7417398142257,SL,13
STF_AVAX,AVAX,V45,NONE(no perp funding),2021-12-01 04:00:00+00:00,LONG_OOS,LONG,-2.2624748194968523,-264.09105565136053,SL,8
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-01-04 04:00:00+00:00,LONG_OOS,SHORT,10.580383758020389,1207.0706673557875,TIME,80
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-02-03 12:00:00+00:00,LONG_OOS,SHORT,-3.063272165276672,-386.45146116416606,SL,4
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-02-15 12:00:00+00:00,LONG_OOS,LONG,-3.06465908277992,-374.7830099112273,SL,18
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-02-24 04:00:00+00:00,LONG_OOS,SHORT,-3.0321557836064286,-359.4441146929188,SL,3
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-03-09 04:00:00+00:00,LONG_OOS,LONG,-3.0580007020137803,-351.51607319118693,SL,6
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-03-14 00:00:00+00:00,LONG_OOS,SHORT,-3.0856684747079766,-343.84985298805356,SL,2
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-04-22 16:00:00+00:00,LONG_OOS,SHORT,15.83167664111964,1709.7574112891512,TIME,80
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-06-07 04:00:00+00:00,LONG_OOS,SHORT,-3.0498933800554973,-381.5219982204962,SL,4
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-06-29 00:00:00+00:00,LONG_OOS,SHORT,-2.011425506390656,-243.94233177020266,SL,46
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-07-11 16:00:00+00:00,LONG_OOS,SHORT,-3.078800568563325,-365.88130178115046,SL,18
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-07-27 20:00:00+00:00,LONG_OOS,LONG,10.086241032086843,1161.7342140557244,TIME,80
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-09-06 20:00:00+00:00,LONG_OOS,SHORT,-3.081308777895981,-390.70206028780916,SL,6
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-09-13 16:00:00+00:00,LONG_OOS,SHORT,4.715679294864493,579.5117992499534,TIME,80
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-09-28 12:00:00+00:00,LONG_OOS,SHORT,-3.096903034531957,-398.5266266200896,SL,12
STF_AVAX,AVAX,V45,NONE(no perp funding),2022-10-10 12:00:00+00:00,LONG_OOS,SHORT,3.680650306897918,458.9780856872095,TIME,80
