sleeve,coin,variant,gate,entry_ts,exit_ts,window,side,ret_pct,realized,reason,bars,funding_cost,regime
STF_SOL,SOL,baseline,FUND_Z,2026-06-17 16:00:00+00:00,2026-06-21 00:00:00+00:00,POST,SHORT,1.7638583380378208,379.0664708052532,SL,20,-7.30316403578586,MedVol
STF_SOL,SOL,baseline,FUND_Z,2026-06-23 04:00:00+00:00,2026-06-26 16:00:00+00:00,POST,SHORT,1.6867251963085532,368.5510753508011,SL,21,19.725249541120192,MedVol
STF_SOL,SOL,baseline,FUND_Z,2026-07-14 20:00:00+00:00,2026-07-16 20:00:00+00:00,POST,LONG,-3.2049041019269877,-711.7866135359458,SL,12,9.351896264013723,MedVol
STF_SOL,SOL,baseline,FUND_Z,2026-07-19 20:00:00+00:00,2026-07-23 16:00:00+00:00,POST,LONG,0.5179501850115648,111.27380460687847,SL,23,14.013123016096571,MedVol
STF_AVAX,AVAX,V45,FUND_Z,2024-03-11 12:00:00+00:00,2024-03-12 08:00:00+00:00,IS,LONG,0.27562593486354614,27.540167970650515,SL,5,8.136213928924404,HighVol
STF_AVAX,AVAX,V45,FUND_Z,2024-04-08 00:00:00+00:00,2024-04-09 08:00:00+00:00,IS,LONG,-3.106262873075518,-310.9176866285048,SL,8,10.02292826059515,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2024-04-10 00:00:00+00:00,2024-04-12 16:00:00+00:00,IS,SHORT,18.251782831400213,1771.2763528177898,TP,16,-6.212468026606807,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2024-06-07 20:00:00+00:00,2024-06-21 04:00:00+00:00,IS,SHORT,11.940290234531274,1371.2071503772038,TIME,80,-7.915681101824638,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2024-11-06 04:00:00+00:00,2024-11-11 16:00:00+00:00,IS,LONG,23.996215963361063,3071.076270142371,TP,33,56.90600170082067,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2024-12-12 16:00:00+00:00,2024-12-15 04:00:00+00:00,IS,LONG,-3.0480281690350117,-483.41015373654716,SL,15,9.478652524609812,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-01-07 16:00:00+00:00,2025-01-17 00:00:00+00:00,IS,SHORT,0.4189565616521912,64.45625153097774,SL,56,-8.59211399193483,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-01-19 12:00:00+00:00,2025-01-19 12:00:00+00:00,IS,SHORT,-3.0669783511037805,-473.78322159748757,SL,0,1.5220055632633545,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-02-02 00:00:00+00:00,2025-02-03 00:00:00+00:00,IS,SHORT,23.92889169308753,3583.743353680445,TP,6,-2.537853817206364,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-02-18 08:00:00+00:00,2025-02-20 12:00:00+00:00,IS,SHORT,-3.0911807140488223,-573.7046264879485,SL,13,0.9797305146753257,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-03-03 20:00:00+00:00,2025-03-15 12:00:00+00:00,IS,SHORT,3.898581653645357,701.2056440536155,TIME,70,-0.4766416887673815,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-03-28 08:00:00+00:00,2025-04-10 16:00:00+00:00,IS,SHORT,9.660456919869297,1796.970745827791,TIME,80,86.07693960210783,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-05-08 08:00:00+00:00,2025-05-12 04:00:00+00:00,IS,LONG,23.942048447984174,4870.435242245505,TP,23,55.672139085834914,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-05-22 08:00:00+00:00,2025-05-24 08:00:00+00:00,IS,LONG,-3.0697203255700907,-773.0413899792386,SL,12,30.240203804154895,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-05-29 04:00:00+00:00,2025-05-29 12:00:00+00:00,IS,LONG,-3.0880347321285764,-753.6991693569122,SL,2,2.672040690606794,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-05-30 04:00:00+00:00,2025-06-09 20:00:00+00:00,IS,SHORT,0.6216471372644538,147.1948146943251,SL,64,-24.81109177452464,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-07-01 12:00:00+00:00,2025-07-02 12:00:00+00:00,IS,SHORT,-3.1226250247697633,-744.037296083918,SL,6,-1.91329508998825,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-07-09 20:00:00+00:00,2025-07-17 20:00:00+00:00,IS,LONG,23.939410690876127,5505.26051621856,TP,48,86.62297852251031,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-08-05 00:00:00+00:00,2025-08-05 04:00:00+00:00,IS,LONG,-3.0998242550992763,-883.4414453662763,SL,1,2.1754323709596033,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-08-22 20:00:00+00:00,2025-08-25 08:00:00+00:00,IS,LONG,-3.090845484795683,-852.5631109071658,SL,15,32.79359737167124,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-09-03 08:00:00+00:00,2025-09-05 00:00:00+00:00,IS,LONG,-3.1086177189948705,-830.5448225407617,SL,10,13.432439631323893,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-09-23 00:00:00+00:00,2025-09-24 20:00:00+00:00,IS,LONG,-3.075197953357071,-795.2022763427929,SL,11,28.379447282272263,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-09-29 20:00:00+00:00,2025-09-30 08:00:00+00:00,IS,LONG,-3.0854231215861527,-773.2010669800671,SL,3,3.5631077969340756,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-10-07 16:00:00+00:00,2025-10-08 16:00:00+00:00,IS,SHORT,-3.1068912789962755,-754.8825576077962,SL,6,-10.432563959804874,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-10-28 20:00:00+00:00,2025-11-11 04:00:00+00:00,IS,SHORT,9.473034598288267,2225.6388255672423,TIME,80,47.690247136877716,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-11-12 20:00:00+00:00,2025-11-13 00:00:00+00:00,IS,SHORT,-3.0853957342654392,-793.4384840121791,SL,1,4.165144995538448,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2025-12-11 04:00:00+00:00,2025-12-22 20:00:00+00:00,IS,SHORT,4.009731550841426,999.0139819763027,TIME,70,7.765688853530738,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-01-01 20:00:00+00:00,2026-01-02 12:00:00+00:00,IS,LONG,-3.1370481330985323,-812.6938078946561,SL,4,7.426229754195805,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-01-13 00:00:00+00:00,2026-01-13 12:00:00+00:00,IS,SHORT,-3.1154713421336,-781.8290017628734,SL,3,-1.418392622846563,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-01-29 16:00:00+00:00,2026-02-06 00:00:00+00:00,IS,SHORT,23.95310987376509,5814.9409838652855,TP,44,36.867318302758974,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-02-16 16:00:00+00:00,2026-02-21 12:00:00+00:00,IS,SHORT,-3.108182374018159,-936.407763006228,SL,29,-35.89027573823346,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-02-28 08:00:00+00:00,2026-02-28 20:00:00+00:00,IS,SHORT,-3.078391756222168,-898.5758894950093,SL,3,0.9907922161219791,MedLowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-03-18 16:00:00+00:00,2026-04-01 00:00:00+00:00,IS,SHORT,5.390110799728945,1528.409843206192,TIME,80,-64.60730672571634,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-04-07 00:00:00+00:00,2026-04-07 20:00:00+00:00,IS,SHORT,-3.1120696238425873,-930.077744425213,SL,5,-1.9235673965782731,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-04-20 00:00:00+00:00,2026-04-20 04:00:00+00:00,IS,SHORT,-3.1190707653986265,-903.1912895653916,SL,1,-0.9924946553802723,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-05-05 08:00:00+00:00,2026-05-17 00:00:00+00:00,POST,LONG,-1.86784986121413,-521.4838178873101,SL,70,134.9352417822339,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-05-23 08:00:00+00:00,2026-05-23 16:00:00+00:00,POST,SHORT,-3.1279778414457073,-857.063375222059,SL,2,-2.4656236879037072,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-05-28 04:00:00+00:00,2026-06-05 12:00:00+00:00,POST,SHORT,23.836173785544116,6340.229735012802,TP,50,-56.33744187469453,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-06-25 00:00:00+00:00,2026-06-27 00:00:00+00:00,POST,SHORT,-3.1598591089578876,-1040.7156247865662,SL,12,3.9149586493670254,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-07-12 04:00:00+00:00,2026-07-13 12:00:00+00:00,POST,SHORT,-3.2412397805500373,-1033.8156772355587,SL,8,-0.8948526123934579,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-07-19 16:00:00+00:00,2026-07-20 04:00:00+00:00,POST,SHORT,-3.2905620846986174,-1015.7247053297363,SL,3,-5.946926778907761,LowVol
STF_AVAX,AVAX,V45,FUND_Z,2026-07-23 20:00:00+00:00,2026-07-25 16:00:00+00:00,POST,SHORT,-3.260644601784052,-973.2665495835852,SL,11,3.1928928661933367,LowVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-03-10 20:00:00+00:00,2024-03-12 16:00:00+00:00,IS,LONG,14.962887604184507,1492.6114402758608,TP,11,24.576273242616985,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-03-25 08:00:00+00:00,2024-04-04 08:00:00+00:00,IS,SHORT,6.876301863860484,795.8473882892147,TIME,60,-105.73521195373175,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-07-15 12:00:00+00:00,2024-07-16 00:00:00+00:00,IS,SHORT,-3.081127382466954,-381.1754221022048,SL,3,-1.6793193444313892,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-08-16 04:00:00+00:00,2024-08-22 12:00:00+00:00,IS,LONG,14.897255009414934,1788.6039845235837,TP,38,-16.14380783337394,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-11-20 08:00:00+00:00,2024-11-25 08:00:00+00:00,IS,LONG,14.996330897545732,2060.996625157975,TP,30,51.53024117913582,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-12-09 04:00:00+00:00,2024-12-12 08:00:00+00:00,IS,SHORT,0.6293868345392419,99.50703315377446,SL,19,-5.81901035442614,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-12-15 12:00:00+00:00,2024-12-18 12:00:00+00:00,IS,LONG,-3.0510225374929747,-484.90855513046495,SL,18,16.349095892671546,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2024-12-30 20:00:00+00:00,2025-01-08 00:00:00+00:00,IS,LONG,2.8728397116203648,442.0474900562771,SL,49,21.27740310796431,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-01-26 12:00:00+00:00,2025-02-02 16:00:00+00:00,IS,SHORT,14.924395090168987,2365.2406146247076,TP,43,-18.976310505750078,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-03-16 08:00:00+00:00,2025-03-24 00:00:00+00:00,IS,SHORT,-2.6936839486469664,-490.7680892337883,SL,46,-5.824467705976552,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-04-19 12:00:00+00:00,2025-04-19 20:00:00+00:00,IS,SHORT,-3.0894128122417652,-547.7414836032007,SL,2,-1.1831147659972767,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-05-29 08:00:00+00:00,2025-06-08 08:00:00+00:00,IS,SHORT,7.354529352096123,1264.7766339678658,TIME,60,-15.358500949041149,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-06-29 00:00:00+00:00,2025-06-29 20:00:00+00:00,IS,SHORT,-3.0997229396149306,-572.3996232495537,SL,5,-4.129985771155825,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-07-02 00:00:00+00:00,2025-07-10 20:00:00+00:00,IS,LONG,14.913004109864419,2665.385648082138,TP,53,20.85920142630802,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-08-08 04:00:00+00:00,2025-08-09 04:00:00+00:00,IS,SHORT,-3.080684381705695,-632.9257189550714,SL,6,-6.689999902753037,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-08-12 04:00:00+00:00,2025-08-19 20:00:00+00:00,IS,LONG,-1.7784994327178658,-353.2876189033605,SL,46,47.68047642040465,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-09-03 04:00:00+00:00,2025-09-03 08:00:00+00:00,IS,SHORT,-3.08213846014189,-601.3993612666777,SL,1,-1.3283375527620576,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-09-08 20:00:00+00:00,2025-09-09 08:00:00+00:00,IS,SHORT,-3.1067004437521044,-587.6972748567017,SL,3,-6.08221884161707,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2025-12-23 20:00:00+00:00,2026-01-02 20:00:00+00:00,IS,LONG,9.639628373331242,1764.1871109851038,TIME,60,27.989605098586708,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-01-13 04:00:00+00:00,2026-01-16 16:00:00+00:00,IS,LONG,-1.6827263564763981,-337.46771862121204,SL,21,10.770193369190636,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-02-14 00:00:00+00:00,2026-02-14 16:00:00+00:00,IS,SHORT,-3.081576923145189,-607.7088549331829,SL,4,-3.3593117587821704,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-02-19 04:00:00+00:00,2026-02-23 00:00:00+00:00,IS,LONG,-3.0018263868206687,-573.287979089547,SL,23,15.028814562728153,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-03-05 00:00:00+00:00,2026-03-10 12:00:00+00:00,IS,SHORT,-1.2876866397337001,-238.5838374198991,SL,33,-3.4130400532544387,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-04-22 12:00:00+00:00,2026-05-02 12:00:00+00:00,IS,SHORT,3.4321294294908267,628.9550541107494,TIME,60,-35.9913489725102,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-05-03 08:00:00+00:00,2026-05-09 00:00:00+00:00,POST,LONG,14.86828985778043,2811.2016383695113,TP,34,47.096474629751924,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-06-01 20:00:00+00:00,2026-06-02 12:00:00+00:00,POST,LONG,-3.094531248253657,-671.9623212441242,SL,4,4.0545595947152915,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-06-15 04:00:00+00:00,2026-06-18 16:00:00+00:00,POST,LONG,-3.1179515199424315,-656.8037013889328,SL,21,-22.682909925725383,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-06-24 08:00:00+00:00,2026-06-27 00:00:00+00:00,POST,SHORT,-3.1240974278786307,-637.4350716847296,SL,16,4.612272574707065,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-07-06 20:00:00+00:00,2026-07-07 04:00:00+00:00,POST,LONG,-3.157716448362111,-624.0958327609701,SL,2,2.2297661286772525,MedVol
LATBB_AVAX,AVAX,baseline,FUND_Z,2026-07-12 20:00:00+00:00,2026-07-19 12:00:00+00:00,POST,LONG,-0.030470637296187528,-5.82113545594385,SL,40,35.97297552214047,MedVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-03-11 08:00:00+00:00,2024-03-12 16:00:00+00:00,IS,LONG,-1.2812133439091933,-127.9276764551712,SL,8,15.115198157183098,HighVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-03-26 20:00:00+00:00,2024-03-30 04:00:00+00:00,IS,SHORT,-3.0655087142664095,-303.8197205850505,SL,20,-53.94996716504942,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-04-01 12:00:00+00:00,2024-04-13 16:00:00+00:00,IS,SHORT,23.774469835551262,2297.7690488387707,TP,73,-57.77188559944321,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-04-20 04:00:00+00:00,2024-04-22 04:00:00+00:00,IS,SHORT,-3.0421630045852797,-363.99309131772134,SL,12,-2.3154118990190016,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-04-23 08:00:00+00:00,2024-05-05 12:00:00+00:00,IS,SHORT,2.39047942326742,278.0821484490136,SL,73,-31.952201723152516,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-05-06 20:00:00+00:00,2024-05-16 00:00:00+00:00,IS,SHORT,-3.0936307795077522,-369.06324828291145,SL,55,-18.79186394242779,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-05-18 16:00:00+00:00,2024-05-20 04:00:00+00:00,IS,SHORT,-3.1042398013089905,-359.04773686314155,SL,9,-5.6524047996101325,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-05-21 12:00:00+00:00,2024-06-02 04:00:00+00:00,IS,SHORT,5.442122798524936,613.8840589865509,TIME,70,-72.91340092167988,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-06-03 04:00:00+00:00,2024-06-07 16:00:00+00:00,IS,LONG,-3.160403027668273,-374.235837690294,SL,27,52.7197210399242,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-06-09 08:00:00+00:00,2024-06-11 04:00:00+00:00,IS,LONG,-3.1263768676811994,-358.22812511461393,SL,11,8.908637052107501,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-06-12 12:00:00+00:00,2024-06-13 12:00:00+00:00,IS,LONG,-3.1099855209388365,-345.0678062647596,SL,6,4.5438889619392,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-06-14 04:00:00+00:00,2024-06-14 16:00:00+00:00,IS,LONG,-3.0933374524156223,-332.43484338805587,SL,3,3.6099571762469385,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-06-18 08:00:00+00:00,2024-06-21 16:00:00+00:00,IS,LONG,-3.0616174789651516,-318.8151260258496,SL,20,1.0762752060020018,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-06-24 16:00:00+00:00,2024-07-04 08:00:00+00:00,IS,LONG,3.1462750168969427,317.04288190030616,SL,58,17.70598330756835,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-07-08 00:00:00+00:00,2024-07-08 08:00:00+00:00,IS,SHORT,-3.0774848436516167,-319.8747686917425,SL,2,-0.21989915058122855,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-07-13 04:00:00+00:00,2024-07-21 20:00:00+00:00,IS,LONG,24.0114262339118,2405.971989251863,TP,52,54.04474959887785,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-07-23 04:00:00+00:00,2024-07-27 08:00:00+00:00,IS,SHORT,-3.081270372441557,-383.51929793741516,SL,25,-20.706700262762713,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-07-28 20:00:00+00:00,2024-07-29 00:00:00+00:00,IS,SHORT,-3.104699458220034,-374.5621135895622,SL,1,-1.0876339967296413,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-07-31 04:00:00+00:00,2024-07-31 20:00:00+00:00,IS,LONG,-3.097770902534733,-362.03516645358087,SL,4,2.840270784916155,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-08-01 12:00:00+00:00,2024-08-01 12:00:00+00:00,IS,LONG,-3.074782837522528,-348.2060696522221,SL,0,0.34787064889512653,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-08-19 04:00:00+00:00,2024-08-20 04:00:00+00:00,IS,SHORT,-3.1054687110998604,-340.9085350477218,SL,6,-1.3154651729401776,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-08-26 08:00:00+00:00,2024-09-04 00:00:00+00:00,IS,SHORT,23.89373565434787,2541.104181447061,TP,52,1.7526692706073286,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-09-07 08:00:00+00:00,2024-09-19 00:00:00+00:00,IS,LONG,4.7434485751204996,623.6528413628624,TIME,70,28.45937125500078,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-09-20 16:00:00+00:00,2024-09-24 20:00:00+00:00,IS,SHORT,-3.10962631199304,-428.81617850125116,SL,25,-18.638289354395038,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-10-06 04:00:00+00:00,2024-10-07 00:00:00+00:00,IS,SHORT,-3.1213712004963914,-417.17878694414463,SL,5,-4.098772008766075,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-10-10 08:00:00+00:00,2024-10-10 16:00:00+00:00,IS,LONG,-3.1261842294745623,-404.71206545164443,SL,2,2.1821162494094084,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-10-11 16:00:00+00:00,2024-10-24 12:00:00+00:00,IS,LONG,24.041206757283646,2991.3485417076913,TP,77,98.57916714869043,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-10-28 16:00:00+00:00,2024-10-28 20:00:00+00:00,IS,SHORT,-3.1240340289290605,-482.21164311733804,SL,1,-1.606354358693192,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-10-29 12:00:00+00:00,2024-11-06 00:00:00+00:00,IS,SHORT,-1.6086705491430209,-241.28289431923284,SL,45,-45.56822620381173,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-12-02 16:00:00+00:00,2024-12-02 16:00:00+00:00,IS,LONG,-3.1029993281127224,-457.839377974296,SL,0,2.8809476912037995,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2024-12-15 04:00:00+00:00,2024-12-17 00:00:00+00:00,IS,LONG,-3.109847542792052,-444.0652619948553,SL,11,17.57145212744672,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-01-04 00:00:00+00:00,2025-01-15 16:00:00+00:00,IS,SHORT,7.13276381511529,989.6174456188252,SL,70,-38.98894608530393,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-01-16 08:00:00+00:00,2025-01-16 08:00:00+00:00,IS,SHORT,-3.0898953340502837,-459.29552642105307,SL,0,-0.5694762759488825,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-01-27 16:00:00+00:00,2025-02-01 20:00:00+00:00,IS,LONG,-3.050492603852237,-439.17333931257554,SL,31,8.340203119411166,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-02-07 04:00:00+00:00,2025-02-17 04:00:00+00:00,IS,LONG,-3.060282735757773,-427.17671850354276,SL,60,-1.1064108179502896,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-02-19 12:00:00+00:00,2025-02-24 00:00:00+00:00,IS,LONG,-3.060793273763733,-414.19576351291863,SL,27,-0.7441415846000549,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-02-26 00:00:00+00:00,2025-02-26 16:00:00+00:00,IS,LONG,-3.0450179623565865,-399.4151894497757,SL,4,1.0993701069051207,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-02-28 12:00:00+00:00,2025-03-08 08:00:00+00:00,IS,LONG,1.0195022503662596,129.6864996288986,SL,47,-2.9793865816067284,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-03-12 12:00:00+00:00,2025-03-24 04:00:00+00:00,IS,LONG,4.022962450437668,517.0762214125672,TIME,70,-2.8640309447395524,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-03-24 20:00:00+00:00,2025-03-25 12:00:00+00:00,IS,SHORT,-3.1210536098883517,-417.3863121349528,SL,4,-3.0533587438056924,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-03-30 20:00:00+00:00,2025-04-02 20:00:00+00:00,IS,LONG,-3.103570138506231,-401.94079736864506,SL,18,4.946865055151043,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-04-07 16:00:00+00:00,2025-04-19 08:00:00+00:00,IS,LONG,10.793102887987546,1355.7197791912174,TIME,70,-12.006277914965105,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-04-20 08:00:00+00:00,2025-04-21 00:00:00+00:00,IS,SHORT,-3.1192158514716244,-434.0536317179507,SL,4,1.229664418877349,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-04-23 16:00:00+00:00,2025-04-25 12:00:00+00:00,IS,SHORT,-3.1039315800489606,-418.55416080305497,SL,11,-3.2260845993525935,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-04-28 00:00:00+00:00,2025-04-30 12:00:00+00:00,IS,LONG,-3.1262120051467566,-408.40097425394293,SL,15,2.3265344541995523,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-05-11 00:00:00+00:00,2025-05-13 16:00:00+00:00,IS,SHORT,-3.0996236601909852,-392.914597643421,SL,16,-20.83980048230832,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-05-16 16:00:00+00:00,2025-05-17 00:00:00+00:00,IS,LONG,-3.0847992952968495,-378.88285468672586,SL,2,1.035710203193239,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-05-21 20:00:00+00:00,2025-05-22 04:00:00+00:00,IS,SHORT,-3.0891293106644593,-367.8036648400838,SL,2,-3.015996348238379,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-05-25 20:00:00+00:00,2025-05-29 16:00:00+00:00,IS,LONG,-3.095196584146185,-357.2216375857261,SL,23,-2.5790350820310985,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-06-01 20:00:00+00:00,2025-06-05 12:00:00+00:00,IS,LONG,-3.107273662469292,-347.1735889234377,SL,22,11.007396065273372,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-06-06 16:00:00+00:00,2025-06-13 00:00:00+00:00,IS,LONG,-3.113848202492868,-336.53349460787746,SL,38,18.119209406538406,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-06-13 16:00:00+00:00,2025-06-20 16:00:00+00:00,IS,LONG,-3.0862345316283504,-323.02674744549586,SL,42,4.4114659541827255,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-06-23 00:00:00+00:00,2025-07-04 16:00:00+00:00,IS,LONG,6.386852498818571,647.1064063778726,TIME,70,11.816562222184926,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-07-06 16:00:00+00:00,2025-07-07 20:00:00+00:00,IS,LONG,-3.1585883545934474,-340.3082138162329,SL,7,4.897542957454757,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-07-11 16:00:00+00:00,2025-07-14 00:00:00+00:00,IS,SHORT,-3.120015653151532,-325.9492512350124,SL,14,-13.286890705573189,LowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-07-17 04:00:00+00:00,2025-07-17 08:00:00+00:00,IS,SHORT,-3.090099391252484,-312.8511696657069,SL,1,-3.217948228805562,MedLowVol
MFI_SOL,SOL,V41,ATR_NOTOPVOL,2025-07-28 12:00:00+00:00,2025-08-09 08:00:00+00:00,IS,SHORT,4.530585096262094,445.437620869684,SL,71,-20.33368625702379,LowVol
