offset,direction,gates,n_gates,train_n,train_wr,train_dpt,val_n,val_wr,val_dpt,lock_n,lock_wr,lock_dpt,lock_dd,lock_streak,lock_days,lock_sharpe,sum_25_28d,v7_path,gate_stack_str
480,BOTH,"['g_rv_md', 'g_tr_above_cloud', 'g_tr_above_ema800']",3,233,0.7081545064377682,1.204919417493891,110,0.6909090909090909,1.8599731634489547,16,0.875,8.15098410539455,25.0,1,1,0.0,912.9102198041895,A_3gate_new,g_rv_md+g_tr_above_cloud+g_tr_above_ema800
120,UP,"['g_ribbon_slope_with', 'g_rv_md', 'g_vol_expanding']",3,91,0.5824175824175825,1.6341043382889955,42,0.5952380952380952,0.440800809979612,10,0.8,8.105124900645981,25.0,1,1,0.0,567.3587430452187,A_3gate_new,g_ribbon_slope_with+g_rv_md+g_vol_expanding
60,DOWN,"['g_mp_no_extreme_150', 'g_mp_skew_strong_with', 'g_rv_md']",3,196,0.5561224489795918,2.1250880391435127,94,0.5,-1.4688869732011411,20,0.65,8.046627777429599,50.0,2,1,0.0,1126.5278888401438,A_3gate_new,g_mp_no_extreme_150+g_mp_skew_strong_with+g_rv_md
60,DOWN,"['g_mp_no_extreme_150', 'g_mp_skew_with', 'g_rv_md']",3,196,0.5561224489795918,2.1250880391435127,94,0.5,-1.4688869732011411,20,0.65,8.046627777429599,50.0,2,1,0.0,1126.5278888401438,A_3gate_new,g_mp_no_extreme_150+g_mp_skew_with+g_rv_md
240,DOWN,"['g_rv_md', 'g_tr_above_cloud', 'g_vwap_10_90']",3,271,0.6273062730627307,1.357472067218483,120,0.6083333333333333,0.7582840979110012,19,0.6842105263157895,8.000520692207122,52.65670121456807,2,1,0.0,1064.069252063547,A_3gate_new,g_rv_md+g_tr_above_cloud+g_vwap_10_90
240,DOWN,"['g_rv_md', 'g_tr_above_cloud']",2,271,0.6273062730627307,1.357472067218483,120,0.6083333333333333,0.7582840979110012,19,0.6842105263157895,8.000520692207122,52.65670121456807,2,1,0.0,1064.069252063547,A_2gate_new,g_rv_md+g_tr_above_cloud
240,DOWN,"['g_rv_md', 'g_tr_above_cloud', 'g_vpin_calm']",3,167,0.6287425149700598,1.163688903844938,83,0.5903614457831325,-1.6739827354965011,19,0.6842105263157895,8.000520692207122,52.65670121456807,2,1,0.0,1064.069252063547,A_3gate_new,g_rv_md+g_tr_above_cloud+g_vpin_calm
720,DOWN,"['g_hurst_trending_with', 'g_vwap_15_85']",2,109,0.5779816513761468,1.6844666430688044,48,0.4583333333333333,0.2420058502448151,11,0.6363636363636364,7.993535807940924,61.849103011116625,2,1,0.0,615.5022572114513,A_2gate_new,g_hurst_trending_with+g_vwap_15_85
720,DOWN,"['g_hurst_trending_with', 'g_vpin_calm', 'g_vwap_15_85']",3,70,0.5714285714285714,3.1263550390279504,39,0.46153846153846156,1.4593255602920119,11,0.6363636363636364,7.993535807940924,61.849103011116625,2,1,0.0,615.5022572114513,A_3gate_new,g_hurst_trending_with+g_vpin_calm+g_vwap_15_85
720,DOWN,"['g_hurst_trending_with', 'g_vwap_10_90', 'g_vwap_15_85']",3,109,0.5779816513761468,1.6844666430688044,48,0.4583333333333333,0.2420058502448151,11,0.6363636363636364,7.993535807940924,61.849103011116625,2,1,0.0,615.5022572114513,A_3gate_new,g_hurst_trending_with+g_vwap_10_90+g_vwap_15_85
600,DOWN,"['g_f7_rsi_with', 'g_rf_fresh', 'g_rv_md']",3,103,0.6310679611650486,12.96712965047391,50,0.44,-1.3860896131742413,17,0.6470588235294118,7.957675657573475,102.98967149293651,2,1,0.0,946.9634032512436,G_vol_regime,g_f7_rsi_with+g_rf_fresh+g_rv_md
600,DOWN,"['g_mp_no_extreme', 'g_mp_our_side_calm', 'g_ret_2m_with']",3,154,0.5584415584415584,1.0593534618681417,74,0.5540540540540541,1.1380139520178185,11,0.7272727272727273,7.92155718253424,38.47058861426828,1,1,0.0,609.9599030551365,A_3gate_new,g_mp_no_extreme+g_mp_our_side_calm+g_ret_2m_with
480,BOTH,"['g_rv_md', 'g_tr_above_ema200']",2,320,0.65,1.3648279735725377,155,0.5935483870967742,-0.09890447746191501,23,0.7391304347826086,7.908617397467481,50.0,2,1,0.0,1273.2874009922643,A_2gate_new,g_rv_md+g_tr_above_ema200
480,BOTH,"['g_rv_md', 'g_tr_above_ema200', 'g_vwap_10_90']",3,320,0.65,1.3648279735725377,155,0.5935483870967742,-0.09890447746191501,23,0.7391304347826086,7.908617397467481,50.0,2,1,0.0,1273.2874009922643,A_3gate_new,g_rv_md+g_tr_above_ema200+g_vwap_10_90
120,UP,"['g_mp_our_side_calm', 'g_regime_ranging', 'g_rv_md']",3,228,0.6052631578947368,2.8290987169592574,120,0.575,0.9801787547518727,22,0.6363636363636364,7.880833570639945,100.0,4,1,0.0,1213.6483698785516,A_3gate_new,g_mp_our_side_calm+g_regime_ranging+g_rv_md
600,BOTH,"['g_queue_top_high', 'g_ret_2m_with', 'g_vwap_25_75']",3,209,0.5741626794258373,1.1247076331235817,92,0.5434782608695652,-1.431509897446822,12,0.75,7.878322570821045,25.0,1,1,0.0,661.7790959489678,A_3gate_new,g_queue_top_high+g_ret_2m_with+g_vwap_25_75
360,DOWN,"['g_mp_our_side_calm', 'g_mp_skew_with', 'g_ret_2m_with']",3,188,0.6382978723404256,1.169472545626294,81,0.6172839506172839,-1.7800031165855639,15,0.8,7.873450953392882,26.46078341541633,1,1,0.0,826.7123501062526,A_3gate_new,g_mp_our_side_calm+g_mp_skew_with+g_ret_2m_with
360,DOWN,"['g_mp_our_side_calm', 'g_mp_skew_strong_with', 'g_ret_2m_with']",3,187,0.6417112299465241,1.309416249078841,81,0.6172839506172839,-1.7800031165855639,15,0.8,7.873450953392882,26.46078341541633,1,1,0.0,826.7123501062526,A_3gate_new,g_mp_our_side_calm+g_mp_skew_strong_with+g_ret_2m_with
120,DOWN,"['g_regime_ranging', 'g_rv_hi', 'g_stoch_with']",3,179,0.5865921787709497,1.989933398899057,94,0.5106382978723404,-4.304598981746248,13,0.6923076923076923,7.854334564773661,50.0,2,1,0.0,714.7444453944032,A_3gate_new,g_regime_ranging+g_rv_hi+g_stoch_with
240,DOWN,"['g_imb1_strong_with', 'g_rv_md']",2,170,0.5823529411764706,2.597718654081465,72,0.625,3.4178973741148786,15,0.6,7.848921923454484,75.0,3,1,0.0,824.1368019627208,A_2gate_new,g_imb1_strong_with+g_rv_md
60,DOWN,"['g_imb5_with', 'g_queue_top_high', 'g_ret_2m_with']",3,212,0.5660377358490566,2.4376755047852474,89,0.6067415730337079,3.016320290489669,14,0.7857142857142857,7.763453676138454,54.49857958932313,2,1,0.0,760.8184602615685,A_3gate_new,g_imb5_with+g_queue_top_high+g_ret_2m_with
360,DOWN,"['g_mp_no_extreme', 'g_mp_skew_strong_with', 'g_rv_md']",3,100,0.63,4.117457276921246,51,0.5294117647058824,-1.05522572409468,11,0.8181818181818182,7.7362075192425825,50.0,2,1,0.0,595.6879789816788,A_3gate_new,g_mp_no_extreme+g_mp_skew_strong_with+g_rv_md
360,DOWN,"['g_mp_no_extreme', 'g_mp_skew_with', 'g_rv_md']",3,101,0.6237623762376238,3.829165620714105,51,0.5294117647058824,-1.05522572409468,11,0.8181818181818182,7.7362075192425825,50.0,2,1,0.0,595.6879789816788,A_3gate_new,g_mp_no_extreme+g_mp_skew_with+g_rv_md
120,DOWN,"['g_rv_hi', 'g_tr_above_ema800', 'g_vwap_25_75']",3,186,0.6290322580645161,2.1295990688480075,91,0.5604395604395604,-1.9962010472693619,10,0.7,7.716996677797857,50.0,2,1,0.0,540.1897674458501,A_3gate_new,g_rv_hi+g_tr_above_ema800+g_vwap_25_75
120,DOWN,"['g_rv_hi', 'g_tr_above_ema800', 'g_vwap_20_80']",3,202,0.6386138613861386,1.8790755555955343,98,0.5816326530612245,-1.6476808489366723,10,0.7,7.716996677797857,50.0,2,1,0.0,540.1897674458501,A_3gate_new,g_rv_hi+g_tr_above_ema800+g_vwap_20_80
60,DOWN,"['g_queue_top_high', 'g_ret_2m_with', 'g_vpin_calm']",3,205,0.5658536585365853,2.5268178720381913,89,0.5168539325842697,-0.6952572610776089,19,0.7368421052631579,7.711095828745689,54.49857958932313,2,1,0.0,1025.5757452231767,A_3gate_new,g_queue_top_high+g_ret_2m_with+g_vpin_calm
240,DOWN,"['g_queue_top_high', 'g_rv_md', 'g_tr_above_ema50']",3,142,0.647887323943662,1.0157084891059256,56,0.6071428571428571,0.5258881490712398,10,0.7,7.6720682487226055,57.674774097262045,2,1,0.0,537.0447774105824,A_3gate_new,g_queue_top_high+g_rv_md+g_tr_above_ema50
240,DOWN,"['g_cci_with', 'g_queue_top_high', 'g_rv_md']",3,137,0.6496350364963503,1.1965118744597363,56,0.6071428571428571,0.4745340204406288,10,0.7,7.6720682487226055,57.674774097262045,2,1,0.0,537.0447774105824,A_3gate_new,g_cci_with+g_queue_top_high+g_rv_md
240,DOWN,"['g_bb_pos_with', 'g_queue_top_high', 'g_rv_md']",3,137,0.656934306569343,1.5075703988706803,56,0.6071428571428571,0.4745340204406288,10,0.7,7.6720682487226055,57.674774097262045,2,1,0.0,537.0447774105824,A_3gate_new,g_bb_pos_with+g_queue_top_high+g_rv_md
480,BOTH,"['g_rv_md', 'g_tr_above_ema200', 'g_tr_above_ema50']",3,259,0.6486486486486487,1.6227384452873408,126,0.6190476190476191,0.49302349293542075,18,0.7777777777777778,7.670441691078606,42.983538050744244,1,1,0.0,966.4756530759043,A_3gate_new,g_rv_md+g_tr_above_ema200+g_tr_above_ema50
480,BOTH,"['g_cci_with', 'g_rv_md', 'g_tr_above_ema200']",3,257,0.6459143968871596,1.4560936439297936,122,0.6065573770491803,0.35723589749833196,18,0.7777777777777778,7.670441691078606,42.983538050744244,1,1,0.0,966.4756530759043,A_3gate_new,g_cci_with+g_rv_md+g_tr_above_ema200
480,BOTH,"['g_bb_pos_with', 'g_rv_md', 'g_tr_above_ema200']",3,256,0.64453125,1.3865861979539904,121,0.6115702479338843,0.5667998305355089,18,0.7777777777777778,7.670441691078606,42.983538050744244,1,1,0.0,966.4756530759043,A_3gate_new,g_bb_pos_with+g_rv_md+g_tr_above_ema200
480,BOTH,"['g_imb5_with', 'g_ret_2m_with', 'g_ribbon_agrees']",3,264,0.6098484848484849,1.995305419859902,114,0.5087719298245614,-3.3416686510440936,21,0.6190476190476191,7.634192585506606,71.97190966989606,2,1,0.0,1122.2263100694713,A_3gate_new,g_imb5_with+g_ret_2m_with+g_ribbon_agrees
720,DOWN,"['g_hurst_trending_with', 'g_sms_rsi_with']",2,79,0.5822784810126582,2.1477928961842214,46,0.41304347826086957,-5.029946158815816,11,0.6363636363636364,7.612805388030657,68.75936057349442,2,1,0.0,586.1860148783607,A_2gate_new,g_hurst_trending_with+g_sms_rsi_with
720,DOWN,"['g_di_agrees', 'g_hurst_trending_with']",2,82,0.5853658536585366,4.662429701893487,43,0.4186046511627907,-3.438992361651317,11,0.6363636363636364,7.612805388030657,68.75936057349442,2,1,0.0,586.1860148783607,A_2gate_new,g_di_agrees+g_hurst_trending_with
240,DOWN,"['g_mp_skew_strong_with', 'g_mp_skew_with', 'g_rv_md']",3,223,0.5739910313901345,2.391044855244128,99,0.6262626262626263,3.4378854786990978,23,0.6086956521739131,7.5759722297578165,75.0,3,1,0.0,1219.7315289910084,A_3gate_new,g_mp_skew_strong_with+g_mp_skew_with+g_rv_md
240,DOWN,"['g_mp_skew_with', 'g_rv_md']",2,223,0.5739910313901345,2.391044855244128,99,0.6262626262626263,3.4378854786990978,23,0.6086956521739131,7.5759722297578165,75.0,3,1,0.0,1219.7315289910084,A_2gate_new,g_mp_skew_with+g_rv_md
240,DOWN,"['g_mp_skew_strong_with', 'g_rv_md', 'g_vwap_10_90']",3,223,0.5739910313901345,2.391044855244128,99,0.6262626262626263,3.4378854786990978,23,0.6086956521739131,7.5759722297578165,75.0,3,1,0.0,1219.7315289910084,A_3gate_new,g_mp_skew_strong_with+g_rv_md+g_vwap_10_90
240,DOWN,"['g_mp_skew_with', 'g_rv_md', 'g_vwap_10_90']",3,223,0.5739910313901345,2.391044855244128,99,0.6262626262626263,3.4378854786990978,23,0.6086956521739131,7.5759722297578165,75.0,3,1,0.0,1219.7315289910084,A_3gate_new,g_mp_skew_with+g_rv_md+g_vwap_10_90
240,DOWN,"['g_mp_skew_strong_with', 'g_rv_md']",2,223,0.5739910313901345,2.391044855244128,99,0.6262626262626263,3.4378854786990978,23,0.6086956521739131,7.5759722297578165,75.0,3,1,0.0,1219.7315289910084,A_2gate_new,g_mp_skew_strong_with+g_rv_md
360,DOWN,"['g_imb5_with', 'g_ret_2m_with', 'g_vwap_25_75']",3,160,0.6,4.642023245440568,64,0.515625,1.664426185559459,14,0.6428571428571429,7.567947237921451,80.75000018626451,3,1,0.0,741.6588293163022,A_3gate_new,g_imb5_with+g_ret_2m_with+g_vwap_25_75
360,DOWN,"['g_imb5_with', 'g_ret_2m_with', 'g_vwap_30_70']",3,135,0.5703703703703704,3.29664096010675,52,0.5192307692307693,2.9049386200176928,14,0.6428571428571429,7.567947237921451,80.75000018626451,3,1,0.0,741.6588293163022,A_3gate_new,g_imb5_with+g_ret_2m_with+g_vwap_30_70
360,DOWN,"['g_mp_our_side_calm', 'g_rv_md', 'g_vwap_25_75']",3,170,0.5823529411764706,1.822235629179871,84,0.5357142857142857,-0.456235765927473,14,0.7142857142857143,7.5575576114532135,75.0,3,1,0.0,740.6406459224149,A_3gate_new,g_mp_our_side_calm+g_rv_md+g_vwap_25_75
720,DOWN,"['g_hurst_trending_with', 'g_vwap_10_90']",2,135,0.5703703703703704,4.748662319076674,66,0.4393939393939394,-3.645949012679704,12,0.6666666666666666,7.554259735892917,61.849103011116625,2,1,0.0,634.5578178150051,A_2gate_new,g_hurst_trending_with+g_vwap_10_90
720,DOWN,"['g_hurst_trending_with', 'g_trend_slope_with']",2,135,0.5703703703703704,4.748662319076674,66,0.4393939393939394,-3.645949012679704,12,0.6666666666666666,7.554259735892917,61.849103011116625,2,1,0.0,634.5578178150051,A_2gate_new,g_hurst_trending_with+g_trend_slope_with
600,DOWN,"['g_f7_rsi_with', 'g_rv_md', 'g_tr_above_ema800']",3,59,0.6779661016949152,1.1426954683345103,35,0.5142857142857142,-6.4175701234921005,13,0.7692307692307693,7.5452510712028005,46.84092165043435,1,1,0.0,686.6178474794549,G_vol_regime,g_f7_rsi_with+g_rv_md+g_tr_above_ema800
120,BOTH,"['g_hawkes_imbalance_with', 'g_rv_hi']",2,356,0.5561797752808989,2.3443300612375273,128,0.5703125,-0.607040854517519,23,0.7391304347826086,7.534261555856938,96.01162838084818,3,1,0.0,1213.016110492967,A_2gate_new,g_hawkes_imbalance_with+g_rv_hi
240,DOWN,"['g_queue_top_high', 'g_rv_md', 'g_tr_above_cloud']",3,169,0.6568047337278107,1.0857437795764668,65,0.6461538461538462,1.2183507016316528,12,0.75,7.528905254278974,52.65670121456809,2,1,0.0,632.4280413594338,A_3gate_new,g_queue_top_high+g_rv_md+g_tr_above_cloud
480,DOWN,"['g_rf_strong', 'g_rv_md', 'g_tr_above_cloud']",3,146,0.6164383561643836,2.025471860181538,64,0.515625,-0.9361871443244301,10,0.9,7.52877720386967,25.0,1,1,0.0,527.0144042708769,A_3gate_new,g_rf_strong+g_rv_md+g_tr_above_cloud
480,DOWN,"['g_rf_with', 'g_rv_md', 'g_tr_above_cloud']",3,151,0.609271523178808,1.6662217545550142,66,0.5151515151515151,-0.6934483923383679,10,0.9,7.52877720386967,25.0,1,1,0.0,527.0144042708769,A_3gate_new,g_rf_with+g_rv_md+g_tr_above_cloud
480,DOWN,"['g_ribbon_slope_with', 'g_rv_md', 'g_tr_above_cloud']",3,143,0.6153846153846154,1.0782462722758728,58,0.5,-1.5973067706896478,10,0.9,7.52877720386967,25.0,1,1,0.0,527.0144042708769,A_3gate_new,g_ribbon_slope_with+g_rv_md+g_tr_above_cloud
360,UP,"['g_imb5_with', 'g_rv_hi', 'g_tr_above_ema200']",3,99,0.5757575757575758,1.9609447082849494,44,0.6363636363636364,-3.0614704506939963,10,0.6,7.523786522036927,50.0,2,1,0.0,526.6650565425849,A_3gate_new,g_imb5_with+g_rv_hi+g_tr_above_ema200
360,UP,"['g_regime_ranging', 'g_rv_hi', 'g_tr_above_ema200']",3,161,0.6583850931677019,2.392130577388314,57,0.6140350877192983,-1.9205570786095307,10,0.6,7.523786522036927,50.0,2,1,0.0,526.6650565425849,A_3gate_new,g_regime_ranging+g_rv_hi+g_tr_above_ema200
360,UP,"['g_rf_fresh', 'g_rv_hi', 'g_tr_above_ema200']",3,188,0.6170212765957447,1.326190093222587,68,0.5882352941176471,-2.7776379592202387,10,0.6,7.523786522036927,50.0,2,1,0.0,526.6650565425849,A_3gate_new,g_rf_fresh+g_rv_hi+g_tr_above_ema200
480,BOTH,"['g_imb5_with', 'g_vwap_25_75', 'g_vwap_deep_premium']",3,152,0.7697368421052632,2.0194001812119016,53,0.8113207547169812,3.3497951848752465,13,0.9230769230769231,7.481538015480158,25.0,1,1,0.0,680.8199594086943,A_3gate_new,g_imb5_with+g_vwap_25_75+g_vwap_deep_premium
480,BOTH,"['g_ribbon_slope_with', 'g_rv_md', 'g_tr_above_ema200']",3,223,0.6547085201793722,1.9505118266597263,96,0.5729166666666666,-1.7309720649768803,16,0.8125,7.457905694961697,46.971909669896064,1,1,0.0,835.2854378357101,A_3gate_new,g_ribbon_slope_with+g_rv_md+g_tr_above_ema200
120,DOWN,"['g_rv_hi', 'g_tr_above_ema800', 'g_vwap_15_85']",3,220,0.6409090909090909,1.7695723488190171,106,0.5943396226415094,-1.683393413803935,11,0.7272727272727273,7.439694032297435,50.0,2,1,0.0,572.8564404869024,A_3gate_new,g_rv_hi+g_tr_above_ema800+g_vwap_15_85
360,BOTH,"['g_queue_top_high', 'g_ribbon_slope_with', 'g_rv_hi']",3,180,0.5555555555555556,1.1093792472334107,44,0.7272727272727273,1.6112154483784296,13,0.7692307692307693,7.439356678333216,50.0,2,1,0.0,676.9814577283227,A_3gate_new,g_queue_top_high+g_ribbon_slope_with+g_rv_hi
360,DOWN,"['g_mp_our_side_calm', 'g_queue_top_high', 'g_rv_md']",3,142,0.6830985915492958,2.3755011747653714,77,0.5844155844155844,-2.228452965646702,10,0.8,7.438025406476788,50.0,2,1,0.0,520.6617784533752,A_3gate_new,g_mp_our_side_calm+g_queue_top_high+g_rv_md
60,DOWN,"['g_queue_top_high', 'g_ret_2m_with', 'g_ribbon_slope_with']",3,189,0.6031746031746031,2.3018084671342565,71,0.5915492957746479,1.0609304002162288,13,0.7692307692307693,7.42650756003746,75.0,3,1,0.0,675.8121879634089,A_3gate_new,g_queue_top_high+g_ret_2m_with+g_ribbon_slope_with
360,DOWN,"['g_mp_our_side_calm', 'g_mp_skew_strong_with', 'g_rv_md']",3,118,0.6610169491525424,1.663285319943251,72,0.625,-0.021502324819281604,12,0.8333333333333334,7.396600174795956,50.0,2,1,0.0,621.3144146828603,A_3gate_new,g_mp_our_side_calm+g_mp_skew_strong_with+g_rv_md
360,DOWN,"['g_mp_our_side_calm', 'g_mp_skew_with', 'g_rv_md']",3,119,0.6554621848739496,1.4392240987672573,72,0.625,-0.021502324819281604,12,0.8333333333333334,7.396600174795956,50.0,2,1,0.0,621.3144146828603,A_3gate_new,g_mp_our_side_calm+g_mp_skew_with+g_rv_md
360,DOWN,"['g_mp_our_side_calm', 'g_rv_md', 'g_vwap_premium']",3,123,0.7073170731707317,1.9341393985888766,56,0.6785714285714286,0.2756824194880386,10,0.8,7.392973858431856,50.0,2,1,0.0,517.5081700902299,A_3gate_new,g_mp_our_side_calm+g_rv_md+g_vwap_premium
480,DOWN,"['g_rf_strong', 'g_vol_expanding', 'g_vwap_mid']",3,81,0.6049382716049383,4.553860424358235,30,0.5,-1.1274534618199574,19,0.631578947368421,7.3829044104304336,33.666668289237485,1,4,31.960999384330236,981.9262865872477,A_3gate_new,g_rf_strong+g_vol_expanding+g_vwap_mid
360,DOWN,"['g_mp_our_side_calm', 'g_rv_md', 'g_vwap_30_70']",3,143,0.5734265734265734,2.0179267037974378,70,0.4857142857142857,-1.640683113353167,13,0.6923076923076923,7.369135635688421,75.0,3,1,0.0,670.5913428476463,A_3gate_new,g_mp_our_side_calm+g_rv_md+g_vwap_30_70
480,DOWN,"['g_rv_md', 'g_tr_above_cloud', 'g_tr_above_ema50']",3,169,0.6035502958579881,1.1020359127598756,82,0.5365853658536586,-0.2740645187793919,10,0.9,7.352923016663157,25.0,1,1,0.0,514.7046111664209,A_3gate_new,g_rv_md+g_tr_above_cloud+g_tr_above_ema50
480,DOWN,"['g_rv_md', 'g_tr_above_ema50']",2,169,0.6035502958579881,1.1020359127598756,82,0.5365853658536586,-0.2740645187793919,10,0.9,7.352923016663157,25.0,1,1,0.0,514.7046111664209,A_2gate_new,g_rv_md+g_tr_above_ema50
480,DOWN,"['g_rv_md', 'g_tr_above_ema50', 'g_vwap_10_90']",3,169,0.6035502958579881,1.1020359127598756,82,0.5365853658536586,-0.2740645187793919,10,0.9,7.352923016663157,25.0,1,1,0.0,514.7046111664209,A_3gate_new,g_rv_md+g_tr_above_ema50+g_vwap_10_90
120,DOWN,"['g_rv_hi', 'g_stoch_with', 'g_tr_above_ema800']",3,175,0.6285714285714286,1.715418630920812,91,0.5824175824175825,-2.765450255595231,11,0.7272727272727273,7.2629263383039495,50.0,2,1,0.0,559.2453280494041,A_3gate_new,g_rv_hi+g_stoch_with+g_tr_above_ema800
120,BOTH,"['g_imb5_with', 'g_rv_hi', 'g_vol_expanding']",3,348,0.5517241379310345,1.9842401160447414,131,0.5954198473282443,0.8011465550893734,14,0.6428571428571429,7.232461844307216,50.0,2,1,0.0,708.7812607421072,A_3gate_new,g_imb5_with+g_rv_hi+g_vol_expanding
720,BOTH,"['g_queue_top_high', 'g_rv_md', 'g_vwap_25_75']",3,105,0.6,3.3814504362357054,31,0.5161290322580645,0.061166000917544976,12,0.6666666666666666,7.205502340855493,26.460783415416333,1,1,0.0,605.2621966318615,A_3gate_new,g_queue_top_high+g_rv_md+g_vwap_25_75
480,BOTH,"['g_rv_md', 'g_tr_above_ema200', 'g_tr_above_ema800']",3,264,0.7083333333333334,1.0696117773598208,123,0.6747967479674797,0.9922364787079971,15,0.8666666666666667,7.18669062284974,25.0,1,1,0.0,754.6025153992227,A_3gate_new,g_rv_md+g_tr_above_ema200+g_tr_above_ema800
480,DOWN,"['g_imb5_with', 'g_vwap_25_75', 'g_vwap_deep_premium']",3,84,0.7738095238095238,2.114531520170844,23,0.8260869565217391,3.9085043167890525,11,0.9090909090909091,7.144847903502629,25.0,1,1,0.0,550.1532885697025,A_3gate_new,g_imb5_with+g_vwap_25_75+g_vwap_deep_premium
60,DOWN,"['g_imb5_with', 'g_rv_md', 'g_tr_above_cloud']",3,118,0.635593220338983,2.831512502561578,63,0.5396825396825397,-1.5473598460833426,20,0.75,7.120941878723988,33.66666828923749,1,1,0.0,996.9318630213584,A_3gate_new,g_imb5_with+g_rv_md+g_tr_above_cloud
120,DOWN,"['g_bb_pos_with', 'g_ret_2m_with', 'g_tr_above_ema800']",3,224,0.65625,1.409270303281035,79,0.7088607594936709,2.736093333820661,10,0.8,7.117494348971147,25.0,1,1,0.0,498.22460442798024,A_3gate_new,g_bb_pos_with+g_ret_2m_with+g_tr_above_ema800
600,BOTH,"['g_imb5_with', 'g_rf_fresh', 'g_vwap_deep_premium']",3,234,0.8333333333333334,1.4326995168502592,102,0.8333333333333334,1.5329026795566902,12,1.0,7.116982115285643,-0.0,0,1,0.0,597.826497683994,A_3gate_new,g_imb5_with+g_rf_fresh+g_vwap_deep_premium
240,DOWN,"['g_ret_2m_with', 'g_rv_lo']",2,187,0.5614973262032086,1.1687593252923443,61,0.39344262295081966,-1.5043328318293372,11,0.6363636363636364,7.1091473589545355,51.40342534603004,2,1,0.0,547.4043466394992,A_2gate_new,g_ret_2m_with+g_rv_lo
360,DOWN,"['g_mp_skew_strong_with', 'g_ret_2m_with', 'g_vwap_25_75']",3,173,0.5549132947976878,2.197304404678845,68,0.5147058823529411,-1.163388932009265,13,0.6153846153846154,7.075945222427304,50.0,2,1,0.0,643.9110152408847,A_3gate_new,g_mp_skew_strong_with+g_ret_2m_with+g_vwap_25_75
360,DOWN,"['g_mp_skew_with', 'g_ret_2m_with', 'g_vwap_25_75']",3,174,0.5517241379310345,2.040998057525518,68,0.5147058823529411,-1.163388932009265,13,0.6153846153846154,7.075945222427304,50.0,2,1,0.0,643.9110152408847,A_3gate_new,g_mp_skew_with+g_ret_2m_with+g_vwap_25_75
480,DOWN,"['g_queue_top_high', 'g_ribbon_agrees', 'g_vwap_deep_premium']",3,132,0.8484848484848485,2.243613563866062,48,0.7708333333333334,-0.2181832287262878,10,1.0,7.056246558395101,-0.0,0,1,0.0,493.9372590876571,A_3gate_new,g_queue_top_high+g_ribbon_agrees+g_vwap_deep_premium
360,DOWN,"['g_mp_skew_with', 'g_ret_2m_with', 'g_vwap_20_80']",3,207,0.5507246376811594,1.2712227356535724,84,0.47619047619047616,-3.7748826140714637,15,0.6666666666666666,7.054541858892787,50.0,2,1,0.0,740.7268951837426,A_3gate_new,g_mp_skew_with+g_ret_2m_with+g_vwap_20_80
360,DOWN,"['g_mp_skew_strong_with', 'g_ret_2m_with', 'g_vwap_20_80']",3,206,0.5533980582524272,1.3987529431082013,84,0.47619047619047616,-3.7748826140714637,15,0.6666666666666666,7.054541858892787,50.0,2,1,0.0,740.7268951837426,A_3gate_new,g_mp_skew_strong_with+g_ret_2m_with+g_vwap_20_80
120,DOWN,"['g_rv_hi', 'g_tr_above_ema800', 'g_vpin_calm']",3,142,0.6267605633802817,1.4425571280311777,76,0.6052631578947368,-1.8236604542899335,12,0.75,7.046571441553055,50.0,2,1,0.0,591.9120010904566,A_3gate_new,g_rv_hi+g_tr_above_ema800+g_vpin_calm
120,DOWN,"['g_rv_hi', 'g_tr_above_ema800', 'g_vwap_10_90']",3,231,0.6493506493506493,1.6027751415439868,111,0.6126126126126126,-1.445474531430299,12,0.75,7.046571441553055,50.0,2,1,0.0,591.9120010904566,A_3gate_new,g_rv_hi+g_tr_above_ema800+g_vwap_10_90
120,DOWN,"['g_rv_hi', 'g_tr_above_ema800']",2,231,0.6493506493506493,1.6027751415439868,111,0.6126126126126126,-1.445474531430299,12,0.75,7.046571441553055,50.0,2,1,0.0,591.9120010904566,A_2gate_new,g_rv_hi+g_tr_above_ema800
120,DOWN,"['g_regime_ranging', 'g_rv_hi', 'g_tr_above_ema800']",3,188,0.648936170212766,1.890562374148317,94,0.5957446808510638,-2.1720841993863056,12,0.75,7.046571441553055,50.0,2,1,0.0,591.9120010904566,A_3gate_new,g_regime_ranging+g_rv_hi+g_tr_above_ema800
360,DOWN,"['g_mp_no_extreme', 'g_rv_md', 'g_vwap_20_80']",3,186,0.5645161290322581,2.602964199075975,86,0.46511627906976744,-2.773358882467039,18,0.6111111111111112,7.045412214576375,121.51050002389485,4,1,0.0,887.7219390366232,A_3gate_new,g_mp_no_extreme+g_rv_md+g_vwap_20_80
480,BOTH,"['g_ribbon_agrees', 'g_rv_md', 'g_tr_above_ema800']",3,236,0.7076271186440678,1.207769038221631,112,0.6875,1.9855544839947392,13,0.8461538461538461,7.042572711960208,25.0,1,1,0.0,640.8741167883788,A_3gate_new,g_ribbon_agrees+g_rv_md+g_tr_above_ema800
120,UP,"['g_mp_our_side_calm', 'g_rv_md', 'g_vwap_25_75']",3,255,0.5764705882352941,2.023493568897709,137,0.5620437956204379,0.5203859732214589,26,0.6538461538461539,7.037775373367309,125.0,5,1,0.0,1280.8751179528504,A_3gate_new,g_mp_our_side_calm+g_rv_md+g_vwap_25_75
