sleeve,gate,n_base,wr_base,dpt_base,sum_base,n_gate,wr_gate,dpt_gate,sum_gate,dpt_lift,wr_lift,keep_pct,n_train,wr_train,dpt_train,sum_train,n_val,wr_val,dpt_val,sum_val,n_lockbox,wr_lockbox,dpt_lockbox,sum_lockbox,n_base_lockbox,wr_base_lockbox,dpt_base_lockbox,sum_base_lockbox
btc_15m_s7_off_late,g_mp_skew_strong_with,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,549,0.8214936247723132,1.0402552143270083,571.1001126655276,1.0474695132269427,0.025180260717013736,0.5059907834101383,356,0.8539325842696629,1.9531637568154585,695.3262974263032,7,0.8571428571428571,0.6484222652016663,4.538955856411665,186,0.7580645161290323,-0.6922857022429418,-128.76514061718717,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_change_with,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,116,0.7931034482758621,0.024093829989662995,2.7948842788009074,0.031308128889597435,-0.003209915779437411,0.10691244239631337,85,0.8117647058823529,0.6054332753351522,51.46182840348794,1,1.0,9.059380465525328,9.059380465525328,30,0.7333333333333333,-1.924210819673746,-57.72632459021238,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_both_favor_bet,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,571,0.819614711033275,1.04220326640953,595.0980651198416,1.0494175653094644,0.02330134697797548,0.5262672811059907,372,0.8548387096774194,2.1218339401016317,789.322225717807,8,0.875,0.8702540004462693,6.962032003570155,191,0.7486910994764397,-1.0533308513169406,-201.18619260153565,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_skew_extreme_against,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,444,0.7927927927927928,-0.516147332513294,-229.16941563590257,-0.5089330336133596,-0.003520571262506711,0.40921658986175113,307,0.7850162866449512,-0.7787168184273214,-239.0660632571877,2,0.5,-11.855262996087111,-23.710525992174222,135,0.8148148148148148,0.24894202676636545,33.60717361345934,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_no_extreme,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,150,0.6933333333333334,-2.395309025602295,-359.2963538403443,-2.3880947267023607,-0.10298003072196615,0.1382488479262673,106,0.6792452830188679,-2.440280393123067,-258.6697216710451,3,1.0,2.8287361107637685,8.486208332291305,41,0.7073170731707317,-2.6612887927217197,-109.11284050159051,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_weighted_skew_with,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,256,0.55859375,-2.385077877715296,-610.5799366951157,-2.3778635788153615,-0.2377196140552995,0.2359447004608295,173,0.6011560693641619,-1.7114201031381788,-296.07567784290495,3,1.0,7.30399793931245,21.91199381793735,80,0.45,-4.205203158376852,-336.4162526701482,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_weighted_strong_with,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,242,0.5619834710743802,-2.3549738709713295,-569.9036767750617,-2.347759572071395,-0.23432989298091933,0.22304147465437787,164,0.6036585365853658,-1.7982722979951158,-294.916656871199,3,1.0,7.30399793931245,21.91199381793735,75,0.4533333333333333,-3.9586535162906693,-296.8990137218002,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_imbalance_with,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,571,0.819614711033275,1.04220326640953,595.0980651198416,1.0494175653094644,0.02330134697797548,0.5262672811059907,372,0.8548387096774194,2.1218339401016317,789.322225717807,8,0.875,0.8702540004462693,6.962032003570155,191,0.7486910994764397,-1.0533308513169406,-201.18619260153565,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
btc_15m_s7_off_late,g_mp_imbalance_extreme,1085,0.7963133640552995,-0.0072142988999344395,-7.827514306428867,571,0.819614711033275,1.04220326640953,595.0980651198416,1.0494175653094644,0.02330134697797548,0.5262672811059907,372,0.8548387096774194,2.1218339401016317,789.322225717807,8,0.875,0.8702540004462693,6.962032003570155,191,0.7486910994764397,-1.0533308513169406,-201.18619260153565,350,0.7714285714285715,-0.6734320863526224,-235.70123022341784
eth_5m_s15_off_mid,g_mp_skew_with,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,2408,0.784468438538206,1.288232643774516,3102.0642062090346,0.7711738543493951,0.0009793419649972712,0.5358255451713395,1659,0.7878239903556359,1.5769296058442084,2616.1262160955416,16,0.875,-0.6459666092117624,-10.335465747388199,733,0.7748976807639836,0.6770442781185281,496.2734558608811,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_skew_strong_with,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,2302,0.7945264986967854,1.4828326654044206,3413.4807957609764,0.9657738759792998,0.011037402123576623,0.5122385402759234,1589,0.8005034612964128,1.9168066343011312,3045.8057419044976,16,0.875,-0.6459666092117624,-10.335465747388199,697,0.7790530846484935,0.5423393394603534,378.0105196038663,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_change_with,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,447,0.7449664429530202,-1.1078214486828453,-495.1961875612318,-1.6248802381079661,-0.038522653620188585,0.09946595460614152,305,0.7114754098360656,-2.686218139539066,-819.2965325594151,3,1.0,4.116648889461742,12.349946668385227,139,0.8129496402877698,2.242808621077684,311.7503983297981,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_both_favor_bet,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,2404,0.7841098169717138,1.2397817442875725,2980.435313267324,0.7227229548624516,0.0006207203985050258,0.5349354695149088,1659,0.7878239903556359,1.5769296058442084,2616.1262160955416,16,0.875,-0.6459666092117624,-10.335465747388199,729,0.7736625514403292,0.5139157241689583,374.64456291917054,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_skew_extreme_against,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,1845,0.805420054200542,-0.26697122834148246,-492.56191629003513,-0.7840300177666033,0.021930957627333214,0.4105473965287049,1221,0.8075348075348076,0.5720486141142233,698.4713578334666,2,0.5,-12.376262745459751,-24.752525490919503,622,0.8022508038585209,-1.8750494351006146,-1166.2807486325823,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_no_extreme,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,505,0.6376237623762376,-0.03734876455506315,-18.86112610030689,-0.554407553980184,-0.14586533419697112,0.11237205162438807,358,0.6061452513966481,-1.8924934146770138,-677.512642454371,4,0.5,-12.055358720611887,-48.22143488244755,143,0.7202797202797203,4.9431674911644174,706.8729512365117,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_weighted_skew_with,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,1035,0.5816425120772947,2.8014060843860156,2899.455297339526,2.2843472949608947,-0.20184658449591408,0.23030707610146864,714,0.6134453781512605,4.3414989324623,3099.830237778082,4,0.75,-1.698579012042859,-6.794316048171436,317,0.5078864353312302,-0.6106644302535787,-193.58062439038446,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_weighted_strong_with,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,996,0.5773092369477911,2.8850075451464563,2873.4675149658706,2.3679487557213355,-0.20617985962541763,0.22162883845126835,692,0.6098265895953757,4.356994288409577,3015.0400475794277,4,0.75,-1.698579012042859,-6.794316048171436,300,0.5,-0.4492607218846179,-134.77821656538538,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_imbalance_with,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,2408,0.784468438538206,1.288232643774516,3102.0642062090346,0.7711738543493951,0.0009793419649972712,0.5358255451713395,1659,0.7878239903556359,1.5769296058442084,2616.1262160955416,16,0.875,-0.6459666092117624,-10.335465747388199,733,0.7748976807639836,0.6770442781185281,496.2734558608811,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
eth_5m_s15_off_mid,g_mp_imbalance_extreme,4494,0.7834890965732088,0.5170587894251208,2323.662199676493,2404,0.7841098169717138,1.2397817442875725,2980.435313267324,0.7227229548624516,0.0006207203985050258,0.5349354695149088,1659,0.7878239903556359,1.5769296058442084,2616.1262160955416,16,0.875,-0.6459666092117624,-10.335465747388199,729,0.7736625514403292,0.5139157241689583,374.64456291917054,1424,0.7808988764044944,-0.1841742673314541,-262.2641566799906
