stack,depth,n_train,wr_train,dpt_train,n_val,wr_val,dpt_val,n_lockbox,wr_lockbox,dpt_lockbox,dd_lockbox,ls_lockbox,sum_lockbox,sharpe_lockbox,n_full,wr_full,dpt_full,sum_full,proj_32d,proj_full,proj_honest
g_R1_five|g_btc_trend_15m_with|g_cci_extreme_with|g_tod_eu_open,4,105,0.7428571428571429,2.2181076583264083,45,0.7333333333333333,-0.6863061369667278,67,0.8059701492537313,4.475201818286113,67.95378955110307,2,299.83852182516955,1.428373107787241,217,0.7603686635944701,2.312700690257786,501.8560497859396,1632.1210204683396,496.6854116972359,496.6854116972359
g_R1_six|g_cci_extreme_with|g_hurst_reverting|g_tod_eu_open,4,291,0.7697594501718213,3.2398411882265328,196,0.673469387755102,-1.1532081385980268,68,0.75,1.3326587178606284,159.4374972660919,3,90.62079281452273,0.5923838929383033,555,0.7333333333333333,1.4547491593211364,807.3857834232307,493.2791822203854,799.0672632303852,493.2791822203854
g_btc_f7_with|g_cci_extreme_with|g_cvd_with|g_ev_ge_30,4,140,0.8857142857142857,1.6573829052167766,99,0.8585858585858586,0.8578129217914375,121,0.7520661157024794,1.4953947232389475,117.84802771521281,3,180.94276151191264,0.9219827980812437,360,0.8333333333333334,1.3830551319433713,497.89984749961366,984.9317651631778,492.76997028295085,492.76997028295085
g_2asset_regime_trending_with|g_btc_f7_with|g_hl_very_quiet_5m|g_strong_favorite,4,34,0.9411764705882353,5.003460473002071,75,0.88,2.465145987076368,48,0.9583333333333334,2.973829347915339,25.0,2,142.74380869993627,2.9346814954217004,157,0.9171974522292994,3.17036569307474,497.7474138127342,777.0021320233197,492.6191071249666,492.6191071249666
g_f7_v7_strong_with|g_tod_us_open|g_tr_full_stack_with,3,427,0.8173302107728337,1.085684776021836,87,0.7241379310344828,-3.532580579347573,104,0.8653846153846154,3.2536885410171696,199.7525254909195,6,338.38360826578565,2.0778769335847262,618,0.8122977346278317,0.8003826815920244,494.63649722387106,1841.9347743267595,489.5402424039887,489.5402424039887
g_btc_trend_15m_with|g_cci_extreme_with|g_ribbon_agrees|g_tod_eu_open,4,105,0.7428571428571429,2.2181076583264083,46,0.7391304347826086,-0.37965888238082757,66,0.803030303030303,4.227941976406105,67.95378955110307,2,279.0441704428029,1.333409526851112,217,0.7603686635944701,2.2787150505878233,494.4811659775577,1518.930434443657,489.3865115402131,489.3865115402131
g_f7_v7_with|g_tod_eu_open|g_tr_stack_with|g_vwap_in_45_85,4,112,0.7589285714285714,3.4499979330439223,24,0.7083333333333334,-0.6754497657770665,22,0.8181818181818182,5.597896089457278,75.0,3,123.1537139680601,1.7176939852814985,158,0.759493670886076,3.122422076521075,493.3426880903299,670.3667163661404,488.25976342515673,488.25976342515673
g_f7_v7_with|g_tod_eu_open|g_tr_stack_full_with|g_vwap_in_45_85,4,112,0.7589285714285714,3.4499979330439223,24,0.7083333333333334,-0.6754497657770665,22,0.8181818181818182,5.597896089457278,75.0,3,123.1537139680601,1.7176939852814985,158,0.759493670886076,3.122422076521075,493.3426880903299,670.3667163661404,488.25976342515673,488.25976342515673
g_btc_f7_strong_with|g_strong_favorite|g_tod_asia_late,3,575,0.8504347826086956,1.1928743777807531,183,0.8306010928961749,-0.386749471057207,198,0.8333333333333334,0.452727128876152,267.6648310673079,5,89.6399715174781,0.5256280739826127,956,0.8430962343096234,0.7372045873827848,704.7675855379423,487.94024496013907,697.5063437475513,487.94024496013907
g_2asset_confluence_against|g_R1_full|g_cci_extreme_with|g_tod_us_afternoon,4,183,0.8633879781420765,2.1281811849459253,75,0.8133333333333334,0.4322895687659631,102,0.8137254901960784,0.8769621457239186,183.70088547060888,3,89.4501388638397,0.6240926633293282,360,0.8388888888888889,1.4203583704621978,511.3290133663912,486.9069225488341,506.0607750468586,486.9069225488341
g_btc_f7_with|g_cci_extreme_with|g_ev_ge_30|g_tod_us_afternoon,4,397,0.818639798488665,1.8133390023148999,92,0.75,-1.1079798953348285,97,0.7525773195876289,0.9216773255410251,195.2884243040029,3,89.40270057747944,0.5138861268307118,586,0.7969283276450512,1.2071060309312125,707.3641341256905,486.64870014341307,700.0761400165167,486.64870014341307
g_cci_extreme_with|g_f7_v7_strong_with|g_mfi_with|g_tod_eu_open,4,119,0.8487394957983193,3.4161057096689404,40,0.725,-2.186657354270149,30,0.9,5.748755505605053,42.25026276551124,1,172.4626651681516,2.477046667227016,189,0.8306878306878307,2.600597621417722,491.5129504479495,938.7717740653051,486.4488776251524,486.4488776251524
g_cci_extreme_with|g_ev_ge_30|g_f7_v7_with|g_tod_eu_open,4,178,0.8651685393258427,4.1628154512900695,70,0.8142857142857143,0.9069703929631162,50,0.78,1.7855203526513903,81.59626680948705,2,89.27601763256952,0.7938025476285318,298,0.8389261744966443,2.9991446156698656,893.74509546962,485.9591226466201,884.5368126678117,485.9591226466201
g_2asset_regime_trending_with|g_mp_wt_no_extreme_100|g_parent_ranging|g_tr_above_ema50,4,140,0.7214285714285714,4.575124114328755,121,0.6942148760330579,-3.05141615308498,73,0.7671232876712328,3.0047471133659984,234.7179116606418,6,219.34653927571787,1.4343873358335764,334,0.7215568862275449,1.4689897028696435,490.64256075846095,1193.976328790824,485.5874555870101,485.5874555870101
g_3asset_unanimity|g_btc_f7_with|g_ribbon_agrees|g_vwap_in_45_85,4,616,0.7061688311688312,1.7374381204865625,209,0.6220095693779905,-1.4305851261846843,204,0.6764705882352942,0.43716256917563273,277.8996203145479,8,89.18116411182908,0.3399210671233055,1029,0.6831875607385811,0.8362009280456295,860.4507549589528,485.44280331538954,851.5855047563454,485.44280331538954
g_2asset_confluence_against|g_2asset_regime_trending_with|g_strong_favorite,3,180,0.8666666666666667,1.377483958265798,133,0.8270676691729323,0.6619319203274314,67,0.9104477611940298,2.2820580620812794,125.0,5,152.89789015944572,1.9888312537832586,380,0.8605263157894737,1.286531442239047,488.8819480508379,832.2741821012494,483.8449825254656,483.8449825254656
g_R1_full|g_bb_pos_strong_with|g_f7_v7_oversold|g_tod_us_open,4,227,0.788546255506608,5.520087488096587,47,0.9148936170212766,1.6288249501366616,47,0.7659574468085106,1.891177571701136,92.09438035787083,3,88.8853458699534,0.6538163756929268,321,0.8037383177570093,4.419003047739259,1418.499978324302,483.8325660187796,1403.8851300627787,483.8325660187796
g_btc_trend_5m_with|g_cci_extreme_with|g_hurst_reverting|g_mfi_with,4,339,0.7256637168141593,4.747145810976577,243,0.7489711934156379,7.298350367654746,101,0.7029702970297029,0.8792538691146021,305.5459582004663,7,88.80464078057481,0.41064543222391997,683,0.7306002928257687,5.082849502257303,3471.586210041738,483.3932613155955,3435.818352120095,483.3932613155955
g_R1_full|g_btc_trend_5m_with|g_parent_slope_with|g_tod_us_open,4,91,0.7252747252747253,13.004793928709187,56,0.7321428571428571,-2.2879432730246543,80,0.7875,1.1090845712627417,149.75252549091948,3,88.72676570101935,0.590454247367549,227,0.748898678414097,5.0398158146439425,1144.038189924175,482.9693612992153,1132.2511297855622,482.9693612992153
g_cci_extreme_with|g_hurst_reverting|g_mp_no_extreme_100|g_tod_eu_open,4,299,0.7959866220735786,1.6261624916449495,196,0.7448979591836735,-0.739149541683195,64,0.78125,2.2872447811750005,169.5422201909746,3,146.38366599520003,1.007549107109055,559,0.776386404293381,0.8725097331433519,487.7329408271337,796.8150885672054,482.70781355800557,482.70781355800557
g_btc_f7_with|g_tod_asia_late|g_tr_above_ema200|g_vwap_in_45_85,4,481,0.7276507276507277,2.5453883067597194,100,0.72,1.4732706977406524,188,0.6914893617021277,0.47162815409864955,385.2917291919119,7,88.66609297054612,0.36236711781219877,769,0.717815344603381,1.898992117420073,1460.3249382960362,482.63909940300596,1445.279166204501,482.63909940300596
g_btc_f7_with|g_cci_extreme_with|g_favorite|g_ribbon_slope_strong,4,204,0.8725490196078431,1.7323454424419582,96,0.8541666666666666,0.35782871013111744,76,0.8289473684210527,1.3092785166223555,83.94594114198341,2,99.50516726329901,0.8685546629847718,376,0.8590425531914894,1.2958914725905473,487.2551936940458,541.6397938032242,482.23498866810706,482.23498866810706
g_cci_extreme_with|g_mp_no_extreme_100|g_ribbon_agrees|g_tod_eu_open,4,645,0.7984496124031008,1.6449089945616748,278,0.7733812949640287,0.006198966223460128,233,0.759656652360515,0.38019601207426074,211.7948664093323,4,88.58567081330276,0.35766883145713596,1156,0.7846020761245674,0.9959128762246581,1151.2752849157048,482.20133479374465,1139.4136607680882,482.20133479374465
g_btc_f7_with_loose|g_cci_extreme_with|g_f7_v7_oversold|g_vwap_in_45_85,4,429,0.7202797202797203,1.684163264427904,91,0.6923076923076923,0.280076445417029,103,0.6796116504854369,0.8595137191553808,166.25946001414403,5,88.52991307300422,0.46912854562804684,623,0.709470304975923,1.3427334029623188,836.5229100455247,481.89782682738627,827.9041891541465,481.89782682738627
g_2asset_both_ranging|g_cci_strong_with|g_ribbon_slope_strong|g_tod_eu_open,4,64,0.75,2.0887023481513474,48,0.7916666666666666,0.12239625909453593,47,0.7446808510638298,7.386065208251693,125.60134899142176,5,347.14506478782954,1.486938527938346,159,0.7610062893081762,3.06098764469216,486.69703550605345,1889.626302661752,481.68258120083954,481.68258120083954
g_btc_trend_5m_with|g_cci_extreme_with|g_tod_us_open|g_tr_above_cloud,4,162,0.7160493827160493,6.090788060187826,61,0.7377049180327869,24.04060761301644,89,0.7528089887640449,0.9897153488959886,170.75592815651044,4,88.08466605174299,0.532541669214575,312,0.7307692307692307,8.145094218577478,2541.269396196173,479.4741988749876,2515.0866205990005,479.4741988749876
g_bb_pos_extreme_with|g_btc_f7_with|g_tod_asia_late|g_vwap_in_45_85,4,164,0.7073170731707317,1.540295416914274,39,0.7435897435897436,2.6168148276698906,72,0.7361111111111112,1.7739628072898848,125.0,5,127.7253221248717,0.9000101112592062,275,0.72,1.7541438137379577,482.3895487779384,695.2515034330515,477.41947463901414,477.41947463901414
g_cci_extreme_with|g_f7_v7_with|g_favorite|g_tod_eu_open,4,162,0.8950617283950617,3.880494169575084,64,0.859375,1.661536107720071,46,0.8043478260869565,1.9054195932482147,81.24738266611928,2,87.64930128941788,0.8740621953865899,272,0.8713235294117647,3.024366425200978,822.6276676546661,477.1043633520646,814.1521098667088,477.1043633520646
g_btc_f7_strong_with|g_favorite|g_ribbon_slope_strong|g_tod_us_afternoon,4,124,0.8467741935483871,2.4354359600864153,40,0.85,0.6299165574207495,32,0.9375,4.776852398690199,25.0,1,152.85927675808637,2.6783761601356875,196,0.8622448979591837,2.4492346842124073,480.0499981056318,832.0639964865167,475.10402842817984,475.10402842817984
g_f7_v7_strong_with|g_favorite|g_tod_eu_open|g_tr_above_ema200,4,691,0.8277858176555717,1.8697630192394905,174,0.7931034482758621,-0.4731474805622258,153,0.7777777777777778,0.5703474895200368,275.7629851174777,6,87.26316589656562,0.4727466661476655,1018,0.8143418467583498,1.2740095781662342,1296.9417505732263,475.00249969697217,1283.5793204158051,475.00249969697217
g_f7_v7_oversold|g_tod_asia_late|g_tr_stack_with,3,396,0.8156565656565656,1.0403087224452685,66,0.7575757575757576,-1.5537258932543867,98,0.8571428571428571,1.7398484956045555,119.63126899950457,4,170.50515256924643,1.3358076007258115,560,0.8160714285714286,0.8570026744692557,479.9214977027832,928.1163804852646,474.9768519688757,474.9768519688757
g_f7_v7_oversold|g_tod_asia_late|g_tr_stack_full_with,3,396,0.8156565656565656,1.0403087224452685,66,0.7575757575757576,-1.5537258932543867,98,0.8571428571428571,1.7398484956045555,119.63126899950457,4,170.50515256924643,1.3358076007258115,560,0.8160714285714286,0.8570026744692557,479.9214977027832,928.1163804852646,474.9768519688757,474.9768519688757
g_2asset_confluence_against|g_2asset_regime_trending_with|g_mp_wt_no_extreme_100|g_tr_above_cloud,4,78,0.8461538461538461,3.516699315973566,56,0.6964285714285714,0.5100558303329452,48,0.7708333333333334,3.6841096890183658,185.68219963002952,5,176.83726507288156,1.386355947411071,182,0.7802197802197802,2.635730429766289,479.7029382174646,962.5841795467185,474.76054430855737,474.76054430855737
g_f7_v7_with|g_strong_favorite|g_tod_eu_open|g_tr_stack_with,4,185,0.8918918918918919,1.7241313173807802,54,0.8888888888888888,0.5321811584108308,32,1.0,4.069533447322548,0.0,0,130.22507031432153,5.150645307218381,271,0.9040590405904059,1.7635688065828439,477.9271465839507,708.8584660776235,473.00304871005545,473.00304871005545
g_f7_v7_with|g_strong_favorite|g_tod_eu_open|g_tr_stack_full_with,4,185,0.8918918918918919,1.7241313173807802,54,0.8888888888888888,0.5321811584108308,32,1.0,4.069533447322548,0.0,0,130.22507031432153,5.150645307218381,271,0.9040590405904059,1.7635688065828439,477.9271465839507,708.8584660776235,473.00304871005545,473.00304871005545
g_R1_full|g_bb_pos_extreme_with|g_tod_us_open|g_tr_full_stack_with,4,513,0.8031189083820662,2.2957522666981967,156,0.8269230769230769,0.798952225805241,225,0.7733333333333333,0.3857430351270894,251.64406994001752,7,86.79218290359512,0.34765332820273,894,0.7997762863534675,1.553858661012738,1389.1496429453878,472.4387822719027,1374.8371920786776,472.4387822719027
g_2asset_confluence_btc_eth|g_cci_extreme_with|g_hurst_reverting|g_tod_us_open,4,93,0.7204301075268817,12.601576982712174,47,0.7659574468085106,32.61213866111262,18,0.8333333333333334,4.820964505973076,49.7525254909195,1,86.77736110751536,1.2828226178449171,158,0.7468354430379747,17.667686946658485,2791.4945375720404,472.3581022952419,2762.733684760692,472.3581022952419
g_2asset_confluence_strong|g_cci_extreme_with|g_hurst_reverting|g_tod_us_open,4,93,0.7204301075268817,12.601576982712174,47,0.7659574468085106,32.61213866111262,18,0.8333333333333334,4.820964505973076,49.7525254909195,1,86.77736110751536,1.2828226178449171,158,0.7468354430379747,17.667686946658485,2791.4945375720404,472.3581022952419,2762.733684760692,472.3581022952419
g_2asset_both_ranging|g_bb_pos_extreme_with|g_ribbon_slope_strong|g_tod_eu_open,4,62,0.7580645161290323,2.539596974044445,47,0.7872340425531915,-0.058150792444467504,45,0.7333333333333333,7.153146710818228,146.86644017327916,4,321.89160198682026,1.3813902098395674,154,0.7597402597402597,3.0948930333291296,476.61352713268593,1752.1632868149247,471.70296351980375,471.70296351980375
g_2asset_confluence_against|g_bb_pos_strong_with|g_ribbon_slope_strong|g_tod_eu_open,4,47,0.7446808510638298,2.9944984373085752,23,0.9130434782608695,4.712609009524683,33,0.696969696969697,6.757971139217684,125.0,5,223.01304759418358,1.0644862415325789,103,0.7669902912621359,4.583927003560722,472.1444813667543,1213.9343557376724,467.2799624678241,467.2799624678241
g_R1_full|g_btc_f7_strong_with|g_tod_asia,3,266,0.8308270676691729,1.221471578257398,58,0.7758620689655172,-0.26141245810222175,61,0.819672131147541,2.6544762181868697,75.0,3,161.92304930939906,1.142572418510604,385,0.8207792207792208,1.2251235494959432,471.67256655593815,881.4011317408286,466.81290980960415,466.81290980960415
g_2asset_either_trending_with|g_R1_full|g_bb_pos_extreme_with|g_hurst_reverting,4,169,0.7218934911242604,4.546938653709733,94,0.7872340425531915,3.130173975501482,26,0.9230769230769231,3.2863004270815654,50.0,2,85.4438111041207,1.7334105481234485,289,0.7612456747404844,3.9727086411010544,1148.1127972782047,465.0991451100969,1136.2837563365504,465.0991451100969
g_2asset_either_trending_with|g_R1_full|g_stoch_strong_with,3,299,0.6956521739130435,1.5172058042582857,165,0.7636363636363637,-0.5965585679242038,61,0.819672131147541,1.877698746920301,100.0,4,114.53962356213836,1.016048007482901,525,0.7314285714285714,0.8947657053864233,469.75199532787224,623.4773509232398,464.9121262851001,464.9121262851001
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_stoch_strong_with|g_tr_above_ema200,4,232,0.7413793103448276,3.461403251741057,131,0.7709923664122137,-0.05663094789395853,49,0.8571428571428571,1.7426087992095842,75.0,3,85.38783116126963,0.9583238279011476,412,0.7645631067961165,2.1383852703667148,881.0147313910865,464.7944276211776,871.937609916148,464.7944276211776
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_stoch_strong_with|g_tr_full_stack_with,4,232,0.7413793103448276,3.461403251741057,131,0.7709923664122137,-0.05663094789395853,49,0.8571428571428571,1.7426087992095842,75.0,3,85.38783116126963,0.9583238279011476,412,0.7645631067961165,2.1383852703667148,881.0147313910865,464.7944276211776,871.937609916148,464.7944276211776
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_stoch_strong_with|g_tr_partial_stack_with,4,232,0.7413793103448276,3.461403251741057,131,0.7709923664122137,-0.05663094789395853,49,0.8571428571428571,1.7426087992095842,75.0,3,85.38783116126963,0.9583238279011476,412,0.7645631067961165,2.1383852703667148,881.0147313910865,464.7944276211776,871.937609916148,464.7944276211776
g_2asset_regime_trending_with|g_mp_no_extreme_100|g_mp_wt_no_extreme_100|g_tr_above_cloud,4,210,0.7857142857142857,2.9296863229768535,162,0.7283950617283951,-2.3537239647192743,113,0.7699115044247787,2.0831112801072167,214.18714531554963,5,235.39157465211548,1.2911027341806665,485,0.7628865979381443,0.9676750931808914,469.32242019273235,1281.3148046896818,464.48697707559506,464.48697707559506
g_R1_full|g_btc_trend_15m_with|g_cci_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_stoch_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_R1_six|g_btc_trend_15m_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_tod_us_afternoon|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_five|g_R1_full|g_btc_trend_15m_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_tod_us_open,3,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_rf_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_mfi_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_tod_us_open|g_tr_above_ema50,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_btc_trend_15m_with|g_ribbon_agrees|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_R1_full|g_bb_pos_with|g_btc_trend_15m_with|g_tod_us_open,4,199,0.7587939698492462,5.613216366116313,88,0.7272727272727273,-1.5109686039264503,98,0.7244897959183674,0.8705470550858542,156.4184006306396,4,85.31361139841371,0.42481597352141376,385,0.7428571428571429,2.7776063145715133,1069.3784311100326,464.3904247120319,1058.3605927288986,464.3904247120319
g_cci_extreme_with|g_f7_v7_overbought|g_f7_v7_strong_with|g_tod_eu_open,4,62,0.8064516129032258,3.7361686706634627,27,0.8888888888888888,3.1446353083004843,24,0.9166666666666666,6.353080560992251,25.0,1,152.47393346381403,2.68940232849678,113,0.8495575221238938,4.150633136009397,469.02154436906187,829.9664444880276,464.18920118465326,464.18920118465326
g_btc_f7_strong_with|g_cci_extreme_with|g_parent_slope_with|g_vwap_in_45_85,4,218,0.7247706422018348,1.9145424717050914,77,0.6623376623376623,-1.3930277982282033,88,0.7159090909090909,1.7989032980858959,163.1222442866684,5,158.30349023155884,0.9542135362326127,383,0.7101827676240209,1.2230041999992087,468.41060859969696,861.6986651604518,463.5845599050333,463.5845599050333
g_2asset_confluence_strong|g_R1_full|g_btc_trend_5m_with|g_tod_us_open,4,107,0.719626168224299,10.385215167767106,76,0.7368421052631579,-1.6466678894307303,89,0.7752808988764045,0.956141254418143,173.88186508220397,3,85.09657164321473,0.5428476525084874,272,0.7426470588235294,3.9381170404322043,1071.1678349975596,463.2090049778988,1060.131560333948,463.2090049778988
g_2asset_confluence_btc_eth|g_R1_full|g_btc_trend_5m_with|g_tod_us_open,4,107,0.719626168224299,10.385215167767106,76,0.7368421052631579,-1.6466678894307303,89,0.7752808988764045,0.956141254418143,173.88186508220397,3,85.09657164321473,0.5428476525084874,272,0.7426470588235294,3.9381170404322043,1071.1678349975596,463.2090049778988,1060.131560333948,463.2090049778988
g_2asset_regime_trending_with|g_mp_no_extreme_100|g_mp_wt_no_extreme_100|g_rf_strong,4,116,0.7672413793103449,5.820742106308472,109,0.6697247706422018,-2.798887888770477,67,0.7313432835820896,1.4323720582244486,177.06873241700544,3,95.96892790103806,0.6571755771888241,292,0.7226027397260274,1.5962199738247902,466.09623235683875,522.3908642079837,461.2940287507379,461.2940287507379
g_2asset_both_ranging|g_btc_f7_strong_with|g_favorite|g_tod_us_open,4,456,0.8508771929824561,2.6928671388546346,117,0.8632478632478633,3.8969039596009734,221,0.7963800904977375,0.3830868621876559,295.57482603783086,7,84.66219654347196,0.4002138913009655,794,0.8375314861460957,2.2273896412273295,1768.5473751344996,460.844556518299,1750.3259779361442,460.844556518299
g_2asset_either_trending_with|g_R1_six|g_bb_pos_extreme_with|g_stoch_strong_with,4,234,0.7264957264957265,2.976156219430947,134,0.753731343283582,-0.61506458338887,48,0.8541666666666666,1.7631270822392835,75.0,3,84.6300999474856,0.9498789051992884,416,0.75,1.6794038488466798,698.6320011202188,460.66984404747996,691.4339744420104,460.66984404747996
g_f7_v7_strong_with|g_favorite|g_ribbon_slope_with|g_tod_eu_open,4,493,0.8316430020283976,2.404739503655826,116,0.8103448275862069,0.8707157445788375,122,0.7540983606557377,0.6929249620135598,228.15446679782247,7,84.5368453656543,0.48150495765200463,731,0.8153214774281806,1.8756175746089214,1371.0764470391216,460.1622282737115,1356.9502048575064,460.1622282737115
g_btc_f7_with|g_cci_extreme_with|g_ev_ge_30|g_tod_eu_open,4,200,0.82,2.651897323451509,64,0.703125,-2.536452537056277,56,0.7678571428571429,1.7087524744351474,76.94508817823586,2,95.69013856836825,0.7791740875617286,320,0.7875,1.4491770027720885,463.73664088706835,520.8733209404845,458.95874822338334,458.95874822338334
g_btc_f7_with|g_favorite|g_mp_wt_no_extreme_100|g_tod_us_afternoon,4,689,0.8330914368650217,2.0028471077132823,194,0.788659793814433,-0.2039243106022663,219,0.7625570776255708,0.38484275450601496,282.8601111256569,8,84.28056323681727,0.3656466334314843,1102,0.8112522686025408,1.2928138876537472,1424.6809041944293,458.7671992190753,1410.0023736663652,458.7671992190753
g_R1_full|g_btc_trend_15m_with|g_ribbon_slope_with|g_tod_us_open,4,155,0.8,8.737533604916369,73,0.7397260273972602,-0.6268431591339289,70,0.7,1.2020580777173173,96.11296312557013,3,84.14406544021222,0.45433436960677714,298,0.761744966442953,4.673497394582123,1392.7022235854727,458.0241962128884,1378.3531703727738,458.0241962128884
g_R1_six|g_cci_extreme_with|g_f7_v7_strong_with|g_tod_eu_open,4,131,0.8396946564885496,3.057464864385185,42,0.7142857142857143,-2.661533210215418,31,0.9032258064516129,5.606548257046746,42.25026276551124,1,173.80299596844912,2.4914691002080787,204,0.8235294117647058,2.267384795950298,462.5464983738608,946.0676413882579,457.7808677845543,457.7808677845543
g_btc_trend_15m_with|g_cci_extreme_with|g_rf_with|g_tod_eu_open,4,100,0.74,2.2461958829427937,41,0.7073170731707317,-1.5580856561361,65,0.8153846153846154,4.643176715995665,67.95378955110307,2,301.8064865397182,1.4579888372267749,206,0.7572815533980582,2.245361955982609,462.5445629324175,1642.833308397866,457.7789522840228,457.7789522840228
g_2asset_either_trending_with|g_cci_extreme_with|g_cvd_with,3,60,0.9,1.499401123761087,51,0.8431372549019608,1.9272026184098345,53,0.8301886792452831,5.123149621633843,127.84353248136665,2,271.52692994659367,1.3475945525736202,164,0.8597560975609756,2.8035264079948807,459.7783309111604,1478.0115886759581,455.041220835106,455.041220835106
g_R1_full|g_bb_pos_strong_with|g_tod_us_open,3,705,0.7858156028368795,1.5010029548184693,220,0.7818181818181819,-0.6899649309236152,309,0.7637540453074434,0.27046144439490394,246.5977155391535,7,83.57258631802532,0.27749536339244646,1234,0.779578606158833,0.8022588206335906,989.9873846618507,454.91344485778444,979.7875146380618,454.91344485778444
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_parent_slope_with|g_tr_above_ema200,4,418,0.7368421052631579,1.6219563254390759,280,0.7214285714285714,2.4392417115200993,126,0.7142857142857143,0.6618861835771473,246.50440380661848,5,83.39765913072057,0.37391983417148567,824,0.7281553398058253,1.752867818434323,1444.363082389882,453.9612578682222,1429.4817657834406,453.9612578682222
g_2asset_either_trending_with|g_bb_pos_extreme_with|g_parent_slope_with|g_tr_partial_stack_with,4,418,0.7368421052631579,1.6219563254390759,280,0.7214285714285714,2.4392417115200993,126,0.7142857142857143,0.6618861835771473,246.50440380661848,5,83.39765913072057,0.37391983417148567,824,0.7281553398058253,1.752867818434323,1444.363082389882,453.9612578682222,1429.4817657834406,453.9612578682222
g_btc_f7_with|g_btc_trend_30m_with|g_ribbon_agrees|g_vwap_in_45_85,4,162,0.7037037037037037,1.9716867060250498,56,0.625,-1.4237292835611837,59,0.7457627118644068,3.7116791149086974,100.0,4,218.98906777961315,1.607456514895368,277,0.6967509025270758,1.6558609179647834,458.673474276245,1192.0304922803607,453.94774757158063,453.94774757158063
g_R1_five|g_btc_f7_strong_with|g_cci_extreme_with|g_vwap_in_45_85,4,693,0.7344877344877345,2.0729904970344593,195,0.6205128205128205,-2.5098502232955746,213,0.676056338028169,0.39141116663728054,220.79883285413172,4,83.37057849374075,0.31009141080287494,1101,0.7029972752043597,0.9359965480435822,1030.532199395984,453.8138489342621,1019.9145949173587,453.8138489342621
