source,strategy_id,family,asset,tf,n_trades,win_rate,avg_pnl_usd,total_pnl_usd,sharpe_ann,oos_sharpe_ann,calmar,max_dd_usd,profit_factor,avg_bars_held,avg_fees,avg_funding,perm_p,gates_passed,beats_bh,notes,rank_score
,C1_BNB_4h_lb20_off0.25_trail3.0,C1_atr_breakout,BNB,4h,530,0.4660377358490566,10.61228043074891,5624.508628296922,2.168294105147803,1.1836973755261877,20.126455649484168,-279.45847625888746,1.8767239218138527,16.550943396226415,,,,3/6,False,lb20_off0.25_trail3.0,1.5336973755261878
,D1|BTC|z1.5|h72h|zwin60d|zero_fund|atr0,D1,BTC,h72,171,0.5029239766081871,0.4734729820912625,80.9638799376059,0.8338839789791261,1.5333780799007266,,,,,0.225,-0.0470967004385964,0.2367632367632367,3/7,,z=1.5,1.5333780799007266
,D1|ETH|z2.5|h72h|zwin7d|zero_fund|atr1,D1,ETH,h72,49,0.5102040816326531,0.256441342641683,12.56562578944247,1.6727755126707309,1.5326816159560883,,,,,0.225,-0.0083555739795918,0.2337662337662337,4/7,,z=2.5,1.5326816159560883
,D1|ETH|z2.5|h168h|zwin7d|zero_fund|atr1,D1,ETH,h168,49,0.5102040816326531,0.256441342641683,12.56562578944247,1.6727755126707309,1.5326816159560883,,,,,0.225,-0.0083555739795918,0.2337662337662337,4/7,,z=2.5,1.5326816159560883
,D1|ETH|z2.5|h48h|zwin7d|zero_fund|atr1,D1,ETH,h48,49,0.5102040816326531,0.256441342641683,12.56562578944247,1.6727755126707309,1.5326816159560883,,,,,0.225,-0.0083555739795918,0.2337662337662337,4/7,,z=2.5,1.5326816159560883
,D1|ETH|z1.5|h72h|zwin30d|term_next|atr0,D1,ETH,h72,215,0.5441860465116279,1.374960561708906,295.6165207674148,1.933633791657426,1.532590175583264,,,,,0.2250000000000001,-0.0809180269767444,0.0379620379620379,4/7,,z=1.5,1.532590175583264
,C3_XRP_4h_lb20_off0.5_volx2_trail2.5,C3_vol_donchian,XRP,4h,295,0.4677966101694915,4.897949703914852,1444.8951626548817,1.887138419391405,0.9802383930909786,5.561409000733838,-259.80739098027584,1.4553084520310653,8.379661016949152,,,,3/6,True,lb20_off0.5_volx2_trail2.5,1.5302383930909786
,D1|ETH|z1.0|h168h|zwin90d|zero_fund|atr0,D1,ETH,h168,400,0.5275,0.8299064051453315,331.9625620581326,1.0877489665591906,1.5290800619851124,,,,,0.225,-0.1138232883750012,0.0929070929070929,3/7,,z=1.0,1.5290800619851124
,D1|BTC|z2.0|h72h|zwin14d|term_next|atr0,D1,BTC,h72,107,0.5700934579439252,0.3196701915319609,34.20471049391982,0.3905098825881429,1.5286548276127376,,,,,0.2250000000000001,-0.0523989946261681,0.4355644355644356,1/7,,z=2.0,1.5286548276127376
,D1|SOL|z2.0|h8h|zwin7d|zero_fund|atr0,D1,SOL,h8,133,0.4962406015037593,0.7688325033904684,102.25472295093228,2.7711702030192606,1.5270117960358751,,,,,0.225,-0.0340942648496232,0.0209790209790209,3/7,,z=2.0,1.5270117960358751
,D1|BTC|z2.0|h72h|zwin14d|fund30davg|atr1,D1,BTC,h72,97,0.4742268041237113,0.3129552725537138,30.35666143771024,2.3614690358551225,1.5240458033035154,,,,,0.225,-0.0071356216494845,0.0799200799200799,4/7,,z=2.0,1.5240458033035154
,D2-CONTR|SOL|z1.5|h24h|zwin14d,D2-CONTR,SOL,h24,99,0.4646464646464646,1.250609016802797,123.8102926634769,2.14829117795028,1.5153290717521688,,,,,0.2250000000000001,-0.0514101058080807,0.0939060939060939,3/7,,z=1.5,1.5153290717521688
,C1_BNB_4h_lb50_off0.25_trail2.0,C1_atr_breakout,BNB,4h,421,0.5130641330166271,5.34435048892931,2249.9715558392395,3.505619869481289,1.1651461787030872,15.237219357440676,-147.66287096474252,1.806575785943286,5.415676959619953,,,,2/6,False,lb50_off0.25_trail2.0,1.5151461787030873
,D1|ETH|z1.5|h24h|zwin30d|term_next|atr0,D1,ETH,h24,212,0.5424528301886793,0.7932265180368815,168.16402182381887,1.777744451169899,1.514553890888757,,,,,0.2250000000000001,-0.0399327228773585,0.0519480519480519,3/7,,z=1.5,1.514553890888757
,D1|BTC|z1.5|h48h|zwin30d|fund30davg|atr0,D1,BTC,h48,201,0.5422885572139303,0.1597886999130534,32.11752868252374,0.3216808068588526,1.5083428328806978,,,,,0.225,-0.0422472745024874,0.3976023976023976,3/7,,z=1.5,1.5083428328806978
,D1|BTC|z2.0|h8h|zwin14d|zero_fund|atr1,D1,BTC,h8,108,0.4629629629629629,0.2521470763989531,27.23188425108694,2.006085641965736,1.5079878052786129,,,,,0.2250000000000001,-0.0075931196759259,0.1048951048951049,2/7,,z=2.0,1.5079878052786129
,D1|BTC|z2.0|h72h|zwin7d|fund30davg|atr0,D1,BTC,h72,136,0.5441176470588235,0.5023139357778351,68.31469526578557,0.7785514920335541,1.5071550110001184,,,,,0.225,-0.0616995961397057,0.2777222777222777,1/7,,z=2.0,1.5071550110001184
,D1|BTC|z2.0|h72h|zwin60d|term_next|atr1,D1,BTC,h72,60,0.4666666666666667,0.2797772443706435,16.78663466223861,2.200461178786848,1.502890977673098,,,,,0.225,-0.0157081849999999,0.1548451548451548,3/7,,z=2.0,1.502890977673098
,D1|ETH|z1.5|h48h|zwin60d|fund30davg|atr0,D1,ETH,h48,189,0.5714285714285714,1.087788102039355,205.59195128543809,1.843450413639029,1.502823654241264,,,,,0.2250000000000001,-0.0646067875661378,0.0549450549450549,3/7,,z=1.5,1.502823654241264
,B1_SOL_4h,B_mean_reversion,SOL,4h,181,0.425414364640884,-1.9571044721641229,-354.2359094617062,-2.061145575531067,1.5292168429496256,-0.5475416513011919,-646.9570097907456,0.7707431898049941,6.1602209944751385,0.2250000000000001,-0.0702394805248652,,,,B1,1.501839760384566
,D1|SOL|z2.0|h72h|zwin7d|term_next|atr1,D1,SOL,h72,129,0.5193798449612403,0.3758874961835265,48.48948700767493,1.7823395390147152,1.494471399405601,,,,,0.225,-0.030704769379844,0.1148851148851148,3/7,,z=2.0,1.494471399405601
,D1|ETH|z1.0|h72h|zwin60d|zero_fund|atr0,D1,ETH,h72,429,0.5524475524475524,0.9412766147000508,403.8076677063218,1.3742877303705374,1.4903444708919833,,,,,0.2250000000000001,-0.077839275291376,0.0349650349650349,5/7,,z=1.0,1.4903444708919833
,D1|SOL|z1.5|h72h|zwin90d|term_next|atr0,D1,SOL,h72,169,0.4911242603550296,0.7336458554195125,123.98614956589762,1.2862787909030855,1.4893677479372889,,,,,0.225,-0.0996287878698122,0.1568431568431568,3/7,,z=1.5,1.4893677479372889
,D1|BTC|z2.0|h24h|zwin60d|fund30davg|atr0,D1,BTC,h24,80,0.6,0.6293059308488248,50.34447446790598,1.7027886804928885,1.4795606734909017,,,,,0.225,-0.0435103134374999,0.1908091908091908,3/7,,z=2.0,1.4795606734909017
,D1|SOL|z2.5|h8h|zwin30d|fund30davg|atr0,D1,SOL,h8,57,0.4912280701754385,0.068395954277624,3.898569393824569,0.3613937600197049,1.4758714034482832,,,,,0.225,-0.0299813355263141,0.4225774225774226,3/7,,z=2.5,1.4758714034482832
,D2-CONTR|BTC|z0.5|h48h|zwin60d,D2-CONTR,BTC,h48,310,0.5387096774193548,0.6373819760181407,197.58841256562363,1.4000143343730578,1.4716383542993463,,,,,0.225,-0.0220166691935483,0.0619380619380619,3/7,,z=0.5,1.4716383542993463
,D1|SOL|z2.5|h8h|zwin60d|zero_fund|atr1,D1,SOL,h8,52,0.5576923076923077,0.1097696640587451,5.708022531054748,0.8673531294966609,1.4684209797441052,,,,,0.2249999999999999,-0.0189235826923061,0.3246753246753247,1/7,,z=2.5,1.4684209797441052
,D1|SOL|z1.5|h24h|zwin14d|term_next|atr0,D1,SOL,h24,272,0.5294117647058824,1.4076789614863727,382.88867752429337,2.5840469638685684,1.4669487104242396,,,,,0.225,-0.0599490208639689,0.0049950049950049,4/7,,z=1.5,1.4669487104242396
,C1_LINK_4h_lb20_off1.0_trail3.0,C1_atr_breakout,LINK,4h,169,0.4674556213017751,11.98332211367363,2025.181437210844,2.012983481818799,1.1134050963938102,8.13995401438902,-248.7951938832731,1.7129425599781052,16.189349112426036,,,,3/6,False,lb20_off1.0_trail3.0,1.4634050963938103
,D1|BTC|z1.0|h24h|zwin60d|fund30davg|atr0,D1,BTC,h24,406,0.5123152709359606,0.5074262062663775,206.01503974414925,1.397932316870397,1.46243395677908,,,,,0.2250000000000001,-0.0318365602832511,0.0469530469530469,4/7,,z=1.0,1.46243395677908
,C1_TON_4h_lb20_off0.25_trail3.0,C1_atr_breakout,TON,4h,102,0.4411764705882353,0.114148005179116,11.643096528269831,0.0343228658221435,1.1598581258452207,0.0326281189111733,-356.84240822975227,1.0087274454608628,16.215686274509803,,,,2/6,True,lb20_off0.25_trail3.0,1.4614895317907795
,A3,ADX_EMA,TON,4h,65,0.4461538461538462,1.657078958560344,107.71013230642237,1.2720132172574985,1.0698000882970635,1.804590779059768,-59.686735384152726,1.4031661059676868,17.93846153846154,0.225,0.0,,,True,ADX30_flip,1.460029627250052
,A2,EMA_Stack,AVAX,1d,49,0.3265306122448979,5.493148857069264,269.16429399639395,0.6387530110089892,0.9713473042391833,1.4157146378451622,-190.12609377698095,1.5330717047817084,11.26530612244898,0.225,1.3310381066326529,,,True,thr3,1.4421330361314413
,A2,EMA_Stack,AVAX,1d,49,0.3265306122448979,5.493148857069264,269.16429399639395,0.6387530110089892,0.9713473042391833,1.4157146378451622,-190.12609377698095,1.5330717047817084,11.26530612244898,0.225,1.3310381066326529,,,True,thr4,1.4421330361314413
,D1|ETH|z2.5|h24h|zwin7d|zero_fund|atr1,D1,ETH,h24,49,0.5102040816326531,0.2361448956900889,11.571099888814356,1.587717992511444,1.4407927471357496,,,,,0.225,-0.008569843877551,0.2427572427572427,4/7,,z=2.5,1.4407927471357496
,D1|ETH|z2.0|h24h|zwin7d|term_next|atr0,D1,ETH,h24,120,0.525,0.9028375273358976,108.3405032803077,1.908705872566058,1.44048697527586,,,,,0.225,-0.0354835406250001,0.0889110889110889,3/7,,z=2.0,1.44048697527586
,D1|BTC|z1.0|h24h|zwin60d|term_next|atr0,D1,BTC,h24,446,0.5044843049327354,0.391034889049777,174.40156051620056,1.081323862729632,1.4404077705722294,,,,,0.225,-0.0328970924327353,0.0759240759240759,3/7,,z=1.0,1.4404077705722294
,D1|SOL|z1.0|h24h|zwin7d|fund30davg|atr0,D1,SOL,h24,659,0.5098634294385432,1.251730773180905,824.8905795262165,2.032091576655874,1.440304648958489,,,,,0.225,-0.0298368956752647,0.0009990009990009,5/7,,z=1.0,1.440304648958489
,D1|SOL|z2.0|h24h|zwin60d|term_next|atr1,D1,SOL,h24,97,0.5567010309278351,0.1234042976178151,11.970216868928068,0.9661479988994142,1.4401668387916498,,,,,0.225,-0.0203070023195859,0.3096903096903097,4/7,,z=2.0,1.4401668387916498
,D1|ETH|z1.0|h48h|zwin14d|zero_fund|atr0,D1,ETH,h48,510,0.5588235294117647,1.3988824998533025,713.4300749251843,1.9104504086773637,1.4389540904979503,,,,,0.225,-0.0402565544117648,0.0029970029970029,6/7,,z=1.0,1.4389540904979503
,D1|ETH|z1.0|h72h|zwin30d|fund30davg|atr0,D1,ETH,h72,481,0.5405405405405406,0.9448693233763394,454.48214454401926,1.3185287244399992,1.438194345858715,,,,,0.225,-0.0625335824324328,0.0479520479520479,4/7,,z=1.0,1.438194345858715
,D1|SOL|z2.0|h72h|zwin90d|fund30davg|atr0,D1,SOL,h72,127,0.4881889763779528,0.5808419405053662,73.76692644418151,0.9765999750426648,1.4356522970632677,,,,,0.2250000000000001,-0.1063714291338474,0.2537462537462537,3/7,,z=2.0,1.4356522970632677
,D1|BTC|z2.0|h24h|zwin14d|term_next|atr1,D1,BTC,h24,105,0.4857142857142857,0.2435676467849928,25.574602912424247,2.0411397628722803,1.4355478481654622,,,,,0.225,-0.0109317223809523,0.1108891108891109,2/7,,z=2.0,1.4355478481654622
,D1|BTC|z1.0|h48h|zwin14d|zero_fund|atr0,D1,BTC,h48,582,0.5652920962199313,0.5762309164838694,335.366393393612,1.050747237813912,1.4260392393142645,,,,,0.2250000000000001,-0.0351744254725085,0.0479520479520479,5/7,,z=1.0,1.4260392393142645
,D1|BTC|z2.5|h168h|zwin7d|fund30davg|atr1,D1,BTC,h168,61,0.4262295081967213,0.2687758370362905,16.395326059213723,1.9632274701598784,1.4250076084277603,,,,,0.225,-0.0099533270491802,0.1868131868131868,4/7,,z=2.5,1.4250076084277603
,D1|BTC|z1.5|h72h|zwin90d|zero_fund|atr0,D1,BTC,h72,154,0.5064935064935064,0.4375834467185236,67.38785079465265,0.742979762058091,1.4227968630748562,,,,,0.225,-0.0442744982142856,0.3086913086913087,3/7,,z=1.5,1.4227968630748562
,A2,EMA_Stack,ADA,1d,50,0.32,6.564610232360191,328.2305116180096,1.2564910937778797,0.8244258288518306,3.9544514835579454,-83.00279140678447,2.2489664043071445,11.42,0.225,0.0,,,True,thr3,1.4221484030297278
,A2,EMA_Stack,ADA,1d,50,0.32,6.564610232360191,328.2305116180096,1.2564910937778797,0.8244258288518306,3.9544514835579454,-83.00279140678447,2.2489664043071445,11.42,0.225,0.0,,,True,thr4,1.4221484030297278
,C1_TON_4h_lb50_off0.5_trail3.0,C1_atr_breakout,TON,4h,44,0.3409090909090909,-7.176640134888237,-315.77216593508246,-1.9642384355991505,1.1488198175896929,-0.5448891344336775,-579.5163565947697,0.6586418223640554,15.931818181818182,,,,3/6,True,lb50_off0.5_trail3.0,1.421575360868009
,D2-CONTR|HYPE|z1.5|h48h|zwin30d,D2-CONTR,HYPE,h48,114,0.5,1.677576334515609,191.24370213477945,1.9413686374686012,1.4184048688746398,,,,,0.2250000000000001,0.0412881868421064,0.0929070929070929,3/7,,z=1.5,1.4184048688746398
,D1|SOL|z3.0|h168h|zwin7d|zero_fund|atr1,D1,SOL,h168,30,0.5,-0.0764475123662976,-2.2934253709889285,-0.4182505942245295,1.4127957099076776,,,,,0.2249999999999999,-0.0340020741666645,0.5614385614385614,0/7,,z=3.0,1.4127957099076776
,D1|SOL|z3.0|h72h|zwin7d|zero_fund|atr1,D1,SOL,h72,30,0.5,-0.0764475123662976,-2.2934253709889285,-0.4182505942245295,1.4127957099076776,,,,,0.2249999999999999,-0.0340020741666645,0.5614385614385614,0/7,,z=3.0,1.4127957099076776
,D1|SOL|z3.0|h48h|zwin7d|zero_fund|atr1,D1,SOL,h48,30,0.5,-0.0764475123662976,-2.2934253709889285,-0.4182505942245295,1.4127957099076776,,,,,0.2249999999999999,-0.0340020741666645,0.5614385614385614,0/7,,z=3.0,1.4127957099076776
,C1_ETH_1d_lb20_off0.5_trail3.0,C1_atr_breakout,ETH,1d,75,0.5733333333333334,55.700669939941896,4177.550245495642,1.8079907033329463,1.0624578805183131,18.52188335041333,-225.546731207678,2.991456619159698,18.453333333333333,,,,3/6,False,lb20_off0.5_trail3.0,1.4124578805183132
,D1|BTC|z1.0|h24h|zwin90d|fund30davg|atr0,D1,BTC,h24,283,0.4876325088339223,0.5071530697087568,143.5243187275782,1.654256444937908,1.407788684765649,,,,,0.225,-0.0345528537985865,0.0439560439560439,4/7,,z=1.0,1.407788684765649
,D1|BTC|z1.5|h48h|zwin60d|zero_fund|atr0,D1,BTC,h48,171,0.5380116959064327,-0.0344899952222271,-5.897789183000846,-0.0689296914240551,1.4040165792249748,,,,,0.225,-0.0402041403508771,0.5334665334665335,2/7,,z=1.5,1.4040165792249748
,D1|BTC|z2.0|h8h|zwin14d|term_next|atr0,D1,BTC,h8,105,0.4666666666666667,0.5915616836464015,62.11397678287216,2.0946276022815318,1.402595272320478,,,,,0.225,-0.0260290709523808,0.0889110889110889,3/7,,z=2.0,1.402595272320478
,D1|BTC|z2.0|h168h|zwin14d|fund30davg|atr1,D1,BTC,h168,103,0.4660194174757281,0.3150541920162475,32.45058177767349,2.293158685059789,1.400519589088981,,,,,0.2250000000000001,-0.0083683514563106,0.0909090909090909,2/7,,z=2.0,1.400519589088981
,D1|ETH|z1.5|h24h|zwin60d|fund30davg|atr0,D1,ETH,h24,191,0.5602094240837696,0.7767990101424512,148.3686109372082,1.7543268624774029,1.399077296015502,,,,,0.2250000000000001,-0.041179127356021,0.0709290709290709,1/7,,z=1.5,1.399077296015502
,D1|SOL|z2.0|h48h|zwin14d|term_next|atr1,D1,SOL,h48,113,0.5486725663716814,0.177281226907444,20.03277864054117,1.0293641709296928,1.3989217078160652,,,,,0.225,-0.0310175736725652,0.2557442557442557,4/7,,z=2.0,1.3989217078160652
,D1|BTC|z1.5|h48h|zwin14d|fund30davg|atr0,D1,BTC,h48,228,0.5482456140350878,0.2202326194721242,50.213037239644336,0.4167482742957033,1.397868530364395,,,,,0.2250000000000001,-0.0466312075657894,0.3376623376623376,3/7,,z=1.5,1.397868530364395
,D1|SOL|z2.0|h48h|zwin90d|fund30davg|atr1,D1,SOL,h48,125,0.544,0.1377972323594052,17.224654044925657,0.9990484147057674,1.3972802473336248,,,,,0.2250000000000001,-0.0199290865999983,0.2347652347652347,2/7,,z=2.0,1.3972802473336248
,C1_TON_4h_lb50_off0.5_trail2.0,C1_atr_breakout,TON,4h,46,0.3695652173913043,-5.517751502426605,-253.81656911162383,-4.79896267107487,1.130131650778605,-0.6861926581766347,-369.8911174393362,0.4854527415803221,5.934782608695652,,,,2/6,True,lb50_off0.5_trail2.0,1.3958220178697733
,D1|SOL|z2.0|h72h|zwin30d|fund30davg|atr0,D1,SOL,h72,122,0.4918032786885246,0.9012602586222808,109.95375155191826,1.5168605053161517,1.3899390368964226,,,,,0.2250000000000001,-0.0684671227458928,0.1758241758241758,3/7,,z=2.0,1.3899390368964226
,C1_BNB_4h_lb50_off0.5_trail3.0,C1_atr_breakout,BNB,4h,278,0.4676258992805755,10.933627995257654,3039.5485826816275,2.3816763397714005,1.0389949132043397,8.923528700424605,-340.62181954286734,1.8924218582190369,13.809352517985612,,,,2/6,False,lb50_off0.5_trail3.0,1.3889949132043398
,D1|ETH|z2.0|h72h|zwin90d|zero_fund|atr0,D1,ETH,h72,56,0.5178571428571429,1.6087918736152165,90.09234492245211,2.097328425816829,1.382294562143003,,,,,0.225,-0.0840560562500005,0.1658341658341658,3/7,,z=2.0,1.382294562143003
,D2-CONTR|HYPE|z2.0|h48h|zwin60d,D2-CONTR,HYPE,h48,73,0.4794520547945205,1.8213385148935133,132.95771158722647,2.058656448740201,1.381386894590177,,,,,0.225,0.031201510273974,0.1338661338661338,3/7,,z=2.0,1.381386894590177
,D1|ETH|z2.0|h72h|zwin60d|fund30davg|atr0,D1,ETH,h72,78,0.5128205128205128,1.219675789358501,95.13471156996307,1.5988755203264504,1.3788569614869886,,,,,0.2250000000000001,-0.0765219573717952,0.1828171828171828,3/7,,z=2.0,1.3788569614869886
,C1_BTC_1d_lb20_off0.25_trail3.0,C1_atr_breakout,BTC,1d,97,0.5360824742268041,27.72029316694832,2688.868437193986,1.1985792965634916,1.027325092788488,5.41629137429886,-496.4408764921848,2.113238339811611,16.237113402061855,,,,3/6,False,lb20_off0.25_trail3.0,1.3773250927884881
,D1|ETH|z2.5|h168h|zwin7d|term_next|atr0,D1,ETH,h168,66,0.5909090909090909,1.4861225222597376,98.08408646914268,1.552254991368192,1.3740836410663253,,,,,0.225,-0.0503853284090914,0.2157842157842157,3/7,,z=2.5,1.3740836410663253
,D1|BTC|z2.0|h48h|zwin60d|fund30davg|atr0,D1,BTC,h48,77,0.5584415584415584,0.2876005249312185,22.145240419703825,0.5898019882677169,1.374077875525016,,,,,0.2250000000000001,-0.0535135801948051,0.3906093906093906,3/7,,z=2.0,1.374077875525016
,A3,ADX_EMA,BNB,4h,131,0.366412213740458,0.5171326541503093,67.74437769369052,0.4862324581461089,1.3271035524699135,0.707487952643845,-95.75340108694908,1.1547315678474857,16.610687022900763,0.225,0.0,,,False,ADX30_flip,1.3624779501021058
,D1|BTC|z1.5|h168h|zwin7d|term_next|atr0,D1,BTC,h168,389,0.5398457583547558,0.8148490157400374,316.97626712287456,1.1973985581061275,1.360523373585276,,,,,0.2250000000000001,-0.0590782596401028,0.0609390609390609,1/7,,z=1.5,1.360523373585276
,D1|ETH|z1.5|h72h|zwin60d|term_next|atr0,D1,ETH,h72,201,0.5422885572139303,1.2842340428563872,258.13104261413383,1.870535300187624,1.359817411677228,,,,,0.225,-0.1033691502487568,0.0429570429570429,4/7,,z=1.5,1.359817411677228
,D1|ETH|z1.0|h24h|zwin30d|zero_fund|atr0,D1,ETH,h24,448,0.5446428571428571,0.7612111692150572,341.0226038083456,1.6380151578779445,1.3569614143736963,,,,,0.225,-0.0327048202566965,0.0159840159840159,5/7,,z=1.0,1.3569614143736963
,D1|ETH|z2.0|h4h|zwin7d|term_next|atr0,D1,ETH,h4,118,0.5084745762711864,0.1703693018720804,20.10357762090549,0.9085964057895284,1.3566091348806295,,,,,0.2250000000000001,-0.0110886351694915,0.2887112887112887,1/7,,z=2.0,1.3566091348806295
,C3_ETH_1d_lb20_off0.5_volx2_trail2.5,C3_vol_donchian,ETH,1d,39,0.4615384615384615,24.202237043077965,943.8872446800406,1.1380700828667498,1.1211445512175269,2.7071542705119422,-348.66400299438595,1.837336458575984,12.743589743589745,,,,3/6,False,lb20_off0.5_volx2_trail2.5,1.3565022647431242
,D1|BTC|z2.0|h8h|zwin90d|term_next|atr1,D1,BTC,h8,60,0.55,0.2126066523025041,12.756399138150249,2.207147650414099,1.3539710062656931,,,,,0.225,-0.0073214216666666,0.1438561438561438,4/7,,z=2.0,1.3539710062656931
,D1|SOL|z2.5|h8h|zwin30d|term_next|atr0,D1,SOL,h8,57,0.4912280701754385,0.041072485784522,2.3411316897177588,0.2182156613873334,1.350778684075144,,,,,0.225,-0.0293491969298229,0.4415584415584415,3/7,,z=2.5,1.350778684075144
,C1_ADA_4h_lb20_off0.5_trail2.0,C1_atr_breakout,ADA,4h,480,0.4666666666666667,3.763311362651913,1806.3894540729184,2.416887297196778,0.7992839298042487,6.0159186334657,-300.2682656019033,1.4319653258039542,5.833333333333333,,,,3/6,True,lb20_off0.5_trail2.0,1.3492839298042487
,D1|SOL|z1.5|h48h|zwin30d|term_next|atr0,D1,SOL,h48,235,0.5361702127659574,0.920921376157966,216.416523397122,1.720284471228006,1.3471806460613032,,,,,0.225,-0.093606152765953,0.0499500499500499,4/7,,z=1.5,1.3471806460613032
,A1,Donchian,BTC,4h,157,0.4394904458598726,0.320949090437246,50.38900719864763,0.7097051329097616,1.307269672565021,0.767751459749101,-65.63192626831946,1.111815270578289,7.732484076433121,0.2250000000000001,0.1201066407643312,,,False,N100_ATR2.0,1.345657245552476
,D1|SOL|z1.0|h48h|zwin14d|fund30davg|atr0,D1,SOL,h48,612,0.5555555555555556,1.3283032057150688,812.921561897622,1.831147221242132,1.3396199412109893,,,,,0.225,-0.0398906054738541,0.0079920079920079,7/7,,z=1.0,1.3396199412109893
,D1|ETH|z1.5|h48h|zwin7d|zero_fund|atr0,D1,ETH,h48,290,0.5413793103448276,1.1098366256894645,321.85262144994465,1.6590479376252705,1.3391360608547225,,,,,0.225,-0.04856531612069,0.0379620379620379,4/7,,z=1.5,1.3391360608547225
,D1|SOL|z2.5|h8h|zwin30d|term_next|atr1,D1,SOL,h8,57,0.5964912280701754,0.1240944936004206,7.073386135223978,0.976724613917802,1.3389422460162617,,,,,0.225,-0.0203521495614023,0.3306693306693307,2/7,,z=2.5,1.3389422460162617
,D1|ETH|z2.0|h24h|zwin60d|fund30davg|atr0,D1,ETH,h24,80,0.5625,0.5372638656034037,42.9811092482723,1.179865630568188,1.3376743616774602,,,,,0.225,-0.0419193190625,0.2757242757242757,1/7,,z=2.0,1.3376743616774602
,A3,ADX_EMA,ETH,4h,182,0.3571428571428571,1.5458768299883554,281.3495830578807,1.107579858977653,0.8631502547931827,3.458515633763544,-81.34980808275749,1.4259052653626496,18.686813186813183,0.2250000000000001,0.1095346186813186,,,True,ADX25_flip,1.33607603648136
,D1|SOL|z2.0|h8h|zwin7d|term_next|atr0,D1,SOL,h8,134,0.4925373134328358,0.7233591832562238,96.930130556334,2.5967705991951755,1.3347849771728757,,,,,0.225,-0.0350110503731335,0.0319680319680319,2/7,,z=2.0,1.3347849771728757
,D1|BTC|z2.0|h48h|zwin14d|fund30davg|atr1,D1,BTC,h48,95,0.4736842105263157,0.2773068311353773,26.344148957860845,2.078346569549101,1.333452457943343,,,,,0.2250000000000001,-0.0072419494736841,0.1068931068931069,4/7,,z=2.0,1.333452457943343
,D1|SOL|z2.5|h8h|zwin30d|fund30davg|atr1,D1,SOL,h8,57,0.5789473684210527,0.1214098479918873,6.920361335537577,0.9331092692909272,1.3305735776655527,,,,,0.225,-0.0199690789473672,0.3376623376623376,2/7,,z=2.5,1.3305735776655527
,D1|SOL|z2.0|h72h|zwin90d|fund30davg|atr1,D1,SOL,h72,127,0.5433070866141733,0.109810944371195,13.945989935141766,0.7969421676778725,1.3288300679665508,,,,,0.2250000000000001,-0.0199949614173211,0.2837162837162837,4/7,,z=2.0,1.3288300679665508
,C1_ETH_1d_lb20_off0.25_trail3.0,C1_atr_breakout,ETH,1d,87,0.5402298850574713,57.187607523433705,4975.321854538733,1.6719612808345778,0.6785037525232646,13.40684616246145,-371.1030763125637,2.7454191552070366,18.436781609195403,,,,3/6,True,lb20_off0.25_trail3.0,1.3285037525232646
,D1|ETH|z1.5|h24h|zwin7d|term_next|atr0,D1,ETH,h24,298,0.5302013422818792,1.0696182501460212,318.7462385435143,2.0038539154164665,1.324395639106424,,,,,0.225,-0.0335344301174498,0.0039960039960039,5/7,,z=1.5,1.324395639106424
,D1|ETH|z1.0|h24h|zwin7d|fund30davg|atr0,D1,ETH,h24,635,0.5165354330708661,1.055477225423074,670.2280381436519,1.9033140066714465,1.323880881261001,,,,,0.225,-0.0267072532283465,0.0029970029970029,5/7,,z=1.0,1.323880881261001
,D1|SOL|z2.0|h24h|zwin14d|term_next|atr0,D1,SOL,h24,111,0.5135135135135135,1.7556744869789596,194.8798680546645,3.358183629335912,1.319946791806719,,,,,0.2250000000000001,-0.0840600898648623,0.0189810189810189,4/7,,z=2.0,1.319946791806719
,D1|ETH|z2.5|h24h|zwin14d|fund30davg|atr0,D1,ETH,h24,41,0.5609756097560976,0.5721968684577252,23.46007160676673,1.2252884605677596,1.318966875919358,,,,,0.2249999999999999,-0.0359918390243903,0.3186813186813186,4/7,,z=2.5,1.318966875919358
,D1|ETH|z2.5|h24h|zwin14d|zero_fund|atr0,D1,ETH,h24,41,0.5609756097560976,0.5721968684577252,23.46007160676673,1.2252884605677596,1.318966875919358,,,,,0.2249999999999999,-0.0359918390243903,0.3186813186813186,4/7,,z=2.5,1.318966875919358
,D1|ETH|z1.0|h24h|zwin60d|term_next|atr0,D1,ETH,h24,437,0.5354691075514875,0.7371167116895617,322.1200030083385,1.7058181316156285,1.3165662781261311,,,,,0.225,-0.0419975061212817,0.0099900099900099,5/7,,z=1.0,1.3165662781261311
,D1|BTC|z2.0|h168h|zwin60d|term_next|atr1,D1,BTC,h168,59,0.4745762711864407,0.3083847365903739,18.194699458832066,2.002401537467412,1.3144782970066629,,,,,0.225,-0.0193705822033898,0.1818181818181818,3/7,,z=2.0,1.3144782970066629
,D1|SOL|z1.0|h72h|zwin30d|zero_fund|atr0,D1,SOL,h72,557,0.5080789946140036,0.9548967174089292,531.8774715967736,1.367634314944646,1.312791909519982,,,,,0.225,-0.0363757601436231,0.0239760239760239,6/7,,z=1.0,1.312791909519982
