n,wr,dpt,tot_pnl,n_wins,n_losses,market,tod,stack,wr_all,dpt_all,n_all,wr_lift_pp,dpt_lift,tod_share
3684,0.6012486427795874,-1.5390855332746836,-5669.991104583934,2215,1469,BTC_15m,european_morning,S2_rf+ema200,0.6108037072900816,-1.054132367708087,14458,-0.9555064510494149,-0.4849531655665966,0.25480702725134874
3360,0.6101190476190477,0.24115947987594694,810.2958523831817,2050,1310,BTC_15m,us_afternoon,S2_rf+ema200,0.6108037072900816,-1.054132367708087,14458,-0.0684659671033927,1.2952918475840338,0.2323972886982985
3143,0.6086541520839962,-1.699506871672455,-5341.550097666526,1913,1230,BTC_15m,us_evening,S2_rf+ema200,0.6108037072900816,-1.054132367708087,14458,-0.21495552060853962,-0.6453745039643681,0.2173882971365334
13998,0.6095870838691242,-1.047124274971856,-14657.64560105604,8533,5465,BTC_15m,ALL,S3_rf+ema200+ribbon,0.6095870838691242,-1.047124274971856,13998,0.0,0.0,1.0
4135,0.6207980652962515,-1.1239045723884253,-4647.345406826139,2567,1568,BTC_15m,asia_morning,S3_rf+ema200+ribbon,0.6095870838691242,-1.047124274971856,13998,1.1210981427127287,-0.07678029741656944,0.2953993427632519
3587,0.601059381098411,-1.5809862030998634,-5670.99751051921,2156,1431,BTC_15m,european_morning,S3_rf+ema200+ribbon,0.6095870838691242,-1.047124274971856,13998,-0.8527702770713241,-0.5338619281280075,0.2562508929847121
3225,0.6074418604651163,0.30297098424007163,977.081424174231,1959,1266,BTC_15m,us_afternoon,S3_rf+ema200+ribbon,0.6095870838691242,-1.047124274971856,13998,-0.2145223404007912,1.3500952592119275,0.23039005572224602
3051,0.6066863323500492,-1.7425054434234426,-5316.384107884924,1851,1200,BTC_15m,us_evening,S3_rf+ema200+ribbon,0.6095870838691242,-1.047124274971856,13998,-0.29007515190749844,-0.6953811684515867,0.21795970852978996
11326,0.6178703867208194,-0.8779354755329961,-9943.497195886714,6998,4328,BTC_15m,ALL,S4_rf+ema200+mfi,0.6178703867208194,-0.8779354755329961,11326,0.0,0.0,1.0
3344,0.6345693779904307,-0.4802408426737834,-1605.9253779011317,2122,1222,BTC_15m,asia_morning,S4_rf+ema200+mfi,0.6178703867208194,-0.8779354755329961,11326,1.6698991269611274,0.3976946328592127,0.29524986756136323
2911,0.608725523874957,-1.7609321342446937,-5126.0734427863035,1772,1139,BTC_15m,european_morning,S4_rf+ema200+mfi,0.6178703867208194,-0.8779354755329961,11326,-0.9144862845862356,-0.8829966587116976,0.2570192477485432
2585,0.6096711798839458,0.40287172553007605,1041.4234104952466,1576,1009,BTC_15m,us_afternoon,S4_rf+ema200+mfi,0.6178703867208194,-0.8779354755329961,11326,-0.8199206836873585,1.2808072010630722,0.22823591735829066
2486,0.6146419951729686,-1.7107489081635254,-4252.921785694524,1528,958,BTC_15m,us_evening,S4_rf+ema200+mfi,0.6178703867208194,-0.8779354755329961,11326,-0.32283915478508174,-0.8328134326305293,0.21949496733180293
10908,0.6962779611294463,-0.012715325250424792,-138.69876783163363,7595,3313,BTC_15m,ALL,S5_rf+ema200+ema800,0.6962779611294463,-0.012715325250424792,10908,0.0,0.0,1.0
3262,0.7047823421213979,0.39021148869902983,1272.8698761362352,2299,963,BTC_15m,asia_morning,S5_rf+ema200+ema800,0.6962779611294463,-0.012715325250424792,10908,0.850438099195161,0.4029268139494546,0.299046571323799
2763,0.6872964169381107,-0.7163913108051623,-1979.3891917546632,1899,864,BTC_15m,european_morning,S5_rf+ema200+ema800,0.6962779611294463,-0.012715325250424792,10908,-0.8981544191335566,-0.7036759855547374,0.2533003300330033
2522,0.7014274385408406,1.0196689092566065,2571.6049891451617,1769,753,BTC_15m,us_afternoon,S5_rf+ema200+ema800,0.6962779611294463,-0.012715325250424792,10908,0.5149477411394265,1.0323842345070313,0.2312064539787312
2361,0.6895383312155866,-0.8487015846498807,-2003.7844413583682,1628,733,BTC_15m,us_evening,S5_rf+ema200+ema800,0.6962779611294463,-0.012715325250424792,10908,-0.6739629913859679,-0.8359862593994558,0.21644664466446645
21054,0.5289256198347108,-1.854229703783956,-39038.95218346741,11136,9918,BTC_15m,ALL,S6_rf+within_dev,0.5289256198347108,-1.854229703783956,21054,0.0,0.0,1.0
6180,0.5328478964401294,-2.210891331641138,-13663.30842954223,3293,2887,BTC_15m,asia_morning,S6_rf+within_dev,0.5289256198347108,-1.854229703783956,21054,0.3922276605418662,-0.3566616278571819,0.29353092049016816
5295,0.5204910292728989,-2.306817435767935,-12214.598322391217,2756,2539,BTC_15m,european_morning,S6_rf+within_dev,0.5289256198347108,-1.854229703783956,21054,-0.8434590561811839,-0.4525877319839793,0.25149615275007126
5067,0.5293072824156305,-0.24046027090351813,-1218.4121926681264,2682,2385,BTC_15m,us_afternoon,S6_rf+within_dev,0.5289256198347108,-1.854229703783956,21054,0.03816625809197616,1.6137694328804377,0.24066685665431747
4512,0.53302304964539,-2.6468602036493443,-11942.633238865841,2405,2107,BTC_15m,us_evening,S6_rf+within_dev,0.5289256198347108,-1.854229703783956,21054,0.4097429810679287,-0.7926304998653884,0.21430607010544314
15562,0.510088677547873,-1.8009377328110912,-28026.1929980062,7938,7624,BTC_15m,ALL,S7_rf+fresh,0.510088677547873,-1.8009377328110912,15562,0.0,0.0,1.0
4549,0.5104418553528248,-2.3510875272263276,-10695.097161352565,2322,2227,BTC_15m,asia_morning,S7_rf+fresh,0.510088677547873,-1.8009377328110912,15562,0.03531778049518097,-0.5501497944152365,0.29231461251767127
3677,0.49959205874354096,-2.244072700836229,-8251.455320974814,1837,1840,BTC_15m,european_morning,S7_rf+fresh,0.510088677547873,-1.8009377328110912,15562,-1.0496618804332059,-0.44313496802513797,0.23628068371674593
4109,0.5193477731808226,-0.008303379493022341,-34.1185863368288,2134,1975,BTC_15m,us_afternoon,S7_rf+fresh,0.510088677547873,-1.8009377328110912,15562,0.9259095632949577,1.7926343533180689,0.2640406117465621
3227,0.5097613882863341,-2.8030746604716437,-9045.521929341994,1645,1582,BTC_15m,us_evening,S7_rf+fresh,0.510088677547873,-1.8009377328110912,15562,-0.032728926153891,-1.0021369276605525,0.2073640920190207
19229,0.5282125955587914,-1.818321752442352,-34964.50897771399,10157,9072,BTC_15m,ALL,S8_rf+active_sess,0.5282125955587914,-1.818321752442352,19229,0.0,0.0,1.0
6180,0.5328478964401294,-2.210891331641138,-13663.30842954223,3293,2887,BTC_15m,asia_morning,S8_rf+active_sess,0.5282125955587914,-1.818321752442352,19229,0.46353008813380114,-0.39256957919878577,0.3213895678402413
5295,0.5204910292728989,-2.306817435767935,-12214.598322391217,2756,2539,BTC_15m,european_morning,S8_rf+active_sess,0.5282125955587914,-1.818321752442352,19229,-0.7721566285892489,-0.48849568332558313,0.2753653336106922
5067,0.5293072824156305,-0.24046027090351813,-1218.4121926681264,2682,2385,BTC_15m,us_afternoon,S8_rf+active_sess,0.5282125955587914,-1.818321752442352,19229,0.1094686856839111,1.5778614815388339,0.2635082427583338
2687,0.530703386676591,-2.9282434064430274,-7868.190033112414,1426,1261,BTC_15m,us_evening,S8_rf+active_sess,0.5282125955587914,-1.818321752442352,19229,0.24907911177995956,-1.1099216540006753,0.13973685579073275
19175,0.5217209908735333,-2.656199419632269,-50932.623871448755,10004,9171,ETH_15m,ALL,S1_rf_only,0.5217209908735333,-2.656199419632269,19175,0.0,0.0,1.0
5570,0.5333931777378815,-3.224413241758814,-17959.981756596593,2971,2599,ETH_15m,asia_morning,S1_rf_only,0.5217209908735333,-2.656199419632269,19175,1.1672186864348233,-0.5682138221265451,0.29048239895697525
4865,0.519218910585817,-2.730959021798346,-13286.115641048953,2526,2339,ETH_15m,european_morning,S1_rf_only,0.5217209908735333,-2.656199419632269,19175,-0.25020802877162573,-0.07475960216607724,0.2537157757496741
4615,0.5180931744312026,-1.452426255339146,-6702.947168390159,2391,2224,ETH_15m,us_afternoon,S1_rf_only,0.5217209908735333,-2.656199419632269,19175,-0.3627816442330678,1.2037731642931229,0.24067796610169492
4125,0.512969696969697,-3.1475343770698294,-12983.579305413046,2116,2009,ETH_15m,us_evening,S1_rf_only,0.5217209908735333,-2.656199419632269,19175,-0.8751293903836332,-0.4913349574375605,0.2151238591916558
12769,0.6042759808912209,-1.5792116648752432,-20164.95374879198,7716,5053,ETH_15m,ALL,S2_rf+ema200,0.6042759808912209,-1.5792116648752432,12769,0.0,0.0,1.0
3726,0.6178207192699946,-2.0072428009156686,-7478.986676211781,2302,1424,ETH_15m,asia_morning,S2_rf+ema200,0.6042759808912209,-1.5792116648752432,12769,1.354473837877368,-0.4280311360404254,0.29180045422507633
3285,0.5975646879756469,-1.6646359968288884,-5468.329249582898,1963,1322,ETH_15m,european_morning,S2_rf+ema200,0.6042759808912209,-1.5792116648752432,12769,-0.6711292915574041,-0.08542433195364518,0.257263685488292
3015,0.5983416252072968,-0.3116988956376276,-939.7721703474472,1804,1211,ETH_15m,us_afternoon,S2_rf+ema200,0.6042759808912209,-1.5792116648752432,12769,-0.5934355683924086,1.2675127692376156,0.23611872503719947
2743,0.6004374772147284,-2.288685983466953,-6277.865652649852,1647,1096,ETH_15m,us_evening,S2_rf+ema200,0.6042759808912209,-1.5792116648752432,12769,-0.3838503676492522,-0.7094743185917096,0.21481713524943222
12275,0.6024439918533605,-1.6142142732702236,-19814.480204391995,7395,4880,ETH_15m,ALL,S3_rf+ema200+ribbon,0.6024439918533605,-1.6142142732702236,12275,0.0,0.0,1.0
3576,0.6160514541387024,-2.03831668116663,-7289.020451851868,2203,1373,ETH_15m,asia_morning,S3_rf+ema200+ribbon,0.6024439918533605,-1.6142142732702236,12275,1.3607462285341931,-0.4241024078964062,0.29132382892057024
3167,0.5942532365014209,-1.794549291589623,-5683.337606464336,1882,1285,ETH_15m,european_morning,S3_rf+ema200+ribbon,0.6024439918533605,-1.6142142732702236,12275,-0.8190755351939583,-0.18033501831939946,0.2580040733197556
2872,0.5947075208913649,-0.3779677442067771,-1085.5233613618639,1708,1164,ETH_15m,us_afternoon,S3_rf+ema200+ribbon,0.6024439918533605,-1.6142142732702236,12275,-0.773647096199559,1.2362465290634466,0.23397148676171078
2660,0.6022556390977444,-2.1641348814714005,-5756.598784713926,1602,1058,ETH_15m,us_evening,S3_rf+ema200+ribbon,0.6024439918533605,-1.6142142732702236,12275,-0.018835275561612796,-0.5499206082011769,0.21670061099796334
9905,0.6093891973750631,-1.820445658476107,-18031.51424720584,6036,3869,ETH_15m,ALL,S4_rf+ema200+mfi,0.6093891973750631,-1.820445658476107,9905,0.0,0.0,1.0
2889,0.6185531325718242,-2.2975612028960977,-6637.654315166827,1787,1102,ETH_15m,asia_morning,S4_rf+ema200+mfi,0.6093891973750631,-1.820445658476107,9905,0.9163935196761064,-0.4771155444199906,0.29167087329631497
2556,0.5997652582159625,-2.3495285263374135,-6005.394913318429,1533,1023,ETH_15m,european_morning,S4_rf+ema200+mfi,0.6093891973750631,-1.820445658476107,9905,-0.9623939159100647,-0.5290828678613064,0.2580514891468955
2284,0.6046409807355516,-0.3761923164907365,-859.2232508648422,1381,903,ETH_15m,us_afternoon,S4_rf+ema200+mfi,0.6093891973750631,-1.820445658476107,9905,-0.47482166395115266,1.4442533419853705,0.23059061080262494
2176,0.6135110294117647,-2.081453018316058,-4529.241767855742,1335,841,ETH_15m,us_evening,S4_rf+ema200+mfi,0.6093891973750631,-1.820445658476107,9905,0.4121832036701578,-0.2610073598399507,0.21968702675416457
9548,0.6948051948051948,-0.5810106611863893,-5547.489793007645,6634,2914,ETH_15m,ALL,S5_rf+ema200+ema800,0.6948051948051948,-0.5810106611863893,9548,0.0,0.0,1.0
2801,0.711888611210282,-0.41380263426539315,-1159.0611785773663,1994,807,ETH_15m,asia_morning,S5_rf+ema200+ema800,0.6948051948051948,-0.5810106611863893,9548,1.708341640508726,0.16720802692099618,0.2933598659405111
2458,0.677379983726607,-1.5170743697689621,-3728.968800892109,1665,793,ETH_15m,european_morning,S5_rf+ema200+ema800,0.6948051948051948,-0.5810106611863893,9548,-1.7425211078587743,-0.9360637085825728,0.25743611227482194
2263,0.688466637207247,0.10216472119254547,231.19876405873038,1558,705,ETH_15m,us_afternoon,S5_rf+ema200+ema800,0.6948051948051948,-0.5810106611863893,9548,-0.6338557597947769,0.6831753823789348,0.237012987012987
2026,0.6994076999012833,-0.4396143028612539,-890.6585775969004,1417,609,ETH_15m,us_evening,S5_rf+ema200+ema800,0.6948051948051948,-0.5810106611863893,9548,0.4602505096088505,0.14139635832513542,0.21219103477167994
19175,0.5217209908735333,-2.656199419632269,-50932.623871448755,10004,9171,ETH_15m,ALL,S6_rf+within_dev,0.5217209908735333,-2.656199419632269,19175,0.0,0.0,1.0
5570,0.5333931777378815,-3.224413241758814,-17959.981756596593,2971,2599,ETH_15m,asia_morning,S6_rf+within_dev,0.5217209908735333,-2.656199419632269,19175,1.1672186864348233,-0.5682138221265451,0.29048239895697525
4865,0.519218910585817,-2.730959021798346,-13286.115641048953,2526,2339,ETH_15m,european_morning,S6_rf+within_dev,0.5217209908735333,-2.656199419632269,19175,-0.25020802877162573,-0.07475960216607724,0.2537157757496741
4615,0.5180931744312026,-1.452426255339146,-6702.947168390159,2391,2224,ETH_15m,us_afternoon,S6_rf+within_dev,0.5217209908735333,-2.656199419632269,19175,-0.3627816442330678,1.2037731642931229,0.24067796610169492
4125,0.512969696969697,-3.1475343770698294,-12983.579305413046,2116,2009,ETH_15m,us_evening,S6_rf+within_dev,0.5217209908735333,-2.656199419632269,19175,-0.8751293903836332,-0.4913349574375605,0.2151238591916558
16280,0.5111179361179361,-2.547591842563594,-41474.795196935316,8321,7959,ETH_15m,ALL,S7_rf+fresh,0.5111179361179361,-2.547591842563594,16280,0.0,0.0,1.0
4758,0.5243799915931063,-3.13061070349882,-14895.445727247385,2495,2263,ETH_15m,asia_morning,S7_rf+fresh,0.5111179361179361,-2.547591842563594,16280,1.3262055475170231,-0.5830188609352258,0.2922604422604423
4012,0.505234297108674,-2.679231145546874,-10749.075355934057,2027,1985,ETH_15m,european_morning,S7_rf+fresh,0.5111179361179361,-2.547591842563594,16280,-0.5883639009262143,-0.13163930298327964,0.24643734643734644
4130,0.5121065375302664,-1.4026067357602017,-5792.765818689633,2115,2015,ETH_15m,us_afternoon,S7_rf+fresh,0.5111179361179361,-2.547591842563594,16280,0.09886014123302589,1.1449851068033925,0.2536855036855037
3380,0.4982248520710059,-2.9696770103740375,-10037.508295064246,1684,1696,ETH_15m,us_evening,S7_rf+fresh,0.5111179361179361,-2.547591842563594,16280,-1.289308404693018,-0.42208516781044336,0.2076167076167076
17493,0.5214657291488024,-2.6533715687746238,-46415.42885257449,9122,8371,ETH_15m,ALL,S8_rf+active_sess,0.5214657291488024,-2.6533715687746238,17493,0.0,0.0,1.0
5570,0.5333931777378815,-3.224413241758814,-17959.981756596593,2971,2599,ETH_15m,asia_morning,S8_rf+active_sess,0.5214657291488024,-2.6533715687746238,17493,1.1927448589079126,-0.5710416729841903,0.3184130795175213
4865,0.519218910585817,-2.730959021798346,-13286.115641048953,2526,2339,ETH_15m,european_morning,S8_rf+active_sess,0.5214657291488024,-2.6533715687746238,17493,-0.22468185629853643,-0.07758745302372239,0.2781112444977991
4615,0.5180931744312026,-1.452426255339146,-6702.947168390159,2391,2224,ETH_15m,us_afternoon,S8_rf+active_sess,0.5214657291488024,-2.6533715687746238,17493,-0.3372554717599785,1.2009453134354777,0.2638198136397416
2443,0.5051166598444535,-3.4655686805316344,-8466.384286538783,1234,1209,ETH_15m,us_evening,S8_rf+active_sess,0.5214657291488024,-2.6533715687746238,17493,-1.6349069304348873,-0.8121971117570106,0.139655862344938
16893,0.5303972059432901,-2.868866368429048,-48463.759561871906,8960,7933,SOL_15m,ALL,S1_rf_only,0.5303972059432901,-2.868866368429048,16893,0.0,0.0,1.0
4973,0.5248341041624773,-3.7699292365911603,-18747.85809356784,2610,2363,SOL_15m,asia_morning,S1_rf_only,0.5303972059432901,-2.868866368429048,16893,-0.5563101780812763,-0.9010628681621125,0.294382288521873
4250,0.5416470588235294,-1.9549358170198368,-8308.477222334306,2302,1948,SOL_15m,european_morning,S1_rf_only,0.5303972059432901,-2.868866368429048,16893,1.1249852880239275,0.9139305514092111,0.25158349612265435
4005,0.5253433208489389,-2.4263663537694606,-9717.59724684669,2104,1901,SOL_15m,us_afternoon,S1_rf_only,0.5303972059432901,-2.868866368429048,16893,-0.5053885094351229,0.4425000146595872,0.2370804475226425
3665,0.5304229195088677,-3.1895844472368533,-11689.826999123068,1944,1721,SOL_15m,us_evening,S1_rf_only,0.5303972059432901,-2.868866368429048,16893,0.0025713565577567543,-0.32071807880780545,0.21695376783283016
11204,0.6223670117815066,-1.6034543163060804,-17965.102159893326,6973,4231,SOL_15m,ALL,S2_rf+ema200,0.6223670117815066,-1.6034543163060804,11204,0.0,0.0,1.0
3266,0.6264543784445805,-2.0592744764162805,-6725.590439975573,2046,1220,SOL_15m,asia_morning,S2_rf+ema200,0.6223670117815066,-1.6034543163060804,11204,0.4087366663073966,-0.4558201601102001,0.2915030346304891
2881,0.6286011801457827,-1.012519811729082,-2917.0695775914846,1811,1070,SOL_15m,european_morning,S2_rf+ema200,0.6223670117815066,-1.6034543163060804,11204,0.6234168364276149,0.5909345045769985,0.25714030703320245
2666,0.6162790697674418,-0.9146056540840898,-2438.3386737881833,1643,1023,SOL_15m,us_afternoon,S2_rf+ema200,0.6223670117815066,-1.6034543163060804,11204,-0.6087942014064707,0.6888486622219906,0.2379507318814709
2391,0.616060225846926,-2.460938297171931,-5884.103468538087,1473,918,SOL_15m,us_evening,S2_rf+ema200,0.6223670117815066,-1.6034543163060804,11204,-0.6306785934580561,-0.8574839808658508,0.21340592645483755
10637,0.6227319733007427,-1.5921138844940734,-16935.31538936346,6624,4013,SOL_15m,ALL,S3_rf+ema200+ribbon,0.6227319733007427,-1.5921138844940734,10637,0.0,0.0,1.0
3087,0.6229348882410107,-2.237775776788399,-6908.013822945787,1923,1164,SOL_15m,asia_morning,S3_rf+ema200+ribbon,0.6227319733007427,-1.5921138844940734,10637,0.02029149402680286,-0.6456618922943256,0.29021340603553636
2748,0.62882096069869,-1.0056657543266732,-2763.569492889698,1728,1020,SOL_15m,european_morning,S3_rf+ema200+ribbon,0.6227319733007427,-1.5921138844940734,10637,0.6088987397947276,0.5864481301674003,0.2583435179091849
2542,0.6199842643587726,-0.7510941328076722,-1909.2812855971029,1576,966,SOL_15m,us_afternoon,S3_rf+ema200+ribbon,0.6227319733007427,-1.5921138844940734,10637,-0.2747708941970073,0.8410197516864012,0.23897715521293597
2260,0.618141592920354,-2.3692260123587925,-5354.450787930871,1397,863,SOL_15m,us_evening,S3_rf+ema200+ribbon,0.6227319733007427,-1.5921138844940734,10637,-0.45903803803887255,-0.7771121278647191,0.21246592084234275
8152,0.629170755642787,-1.6731473397527836,-13639.497113664693,5129,3023,SOL_15m,ALL,S4_rf+ema200+mfi,0.629170755642787,-1.6731473397527836,8152,0.0,0.0,1.0
2372,0.6382799325463744,-1.847179104141264,-4381.508835023078,1514,858,SOL_15m,asia_morning,S4_rf+ema200+mfi,0.629170755642787,-1.6731473397527836,8152,0.9109176903587368,-0.17403176438848034,0.2909715407262022
2104,0.6273764258555133,-1.1815815619744752,-2486.0476063942956,1320,784,SOL_15m,european_morning,S4_rf+ema200+mfi,0.629170755642787,-1.6731473397527836,8152,-0.1794329787273674,0.49156577777830845,0.25809617271835134
1957,0.6157383750638733,-1.804652626179315,-3531.7051894329193,1205,752,SOL_15m,us_afternoon,S4_rf+ema200+mfi,0.629170755642787,-1.6731473397527836,8152,-1.3432380578913716,-0.13150528642653136,0.2400637880274779
1719,0.6340895869691682,-1.88495374218406,-3240.2354828143993,1090,629,SOL_15m,us_evening,S4_rf+ema200+mfi,0.629170755642787,-1.6731473397527836,8152,0.49188313263811567,-0.21180640243127646,0.2108684985279686
8571,0.7120522692801307,-0.26696954801698297,-2288.195996053561,6103,2468,SOL_15m,ALL,S5_rf+ema200+ema800,0.7120522692801307,-0.26696954801698297,8571,0.0,0.0,1.0
2462,0.727051177904143,-0.16226155893617233,-399.4879581008563,1790,672,SOL_15m,asia_morning,S5_rf+ema200+ema800,0.7120522692801307,-0.26696954801698297,8571,1.499890862401232,0.10470798908081064,0.28724769571811926
2209,0.7193300135808058,0.31331303321834236,692.1084903793183,1589,620,SOL_15m,european_morning,S5_rf+ema200+ema800,0.7120522692801307,-0.26696954801698297,8571,0.7277744300675182,0.5802825812353254,0.2577295531443239
2033,0.7043777668470241,-0.052867707956190425,-107.48005027493514,1432,601,SOL_15m,us_afternoon,S5_rf+ema200+ema800,0.7120522692801307,-0.26696954801698297,8571,-0.7674502433106523,0.21410184006079255,0.23719519309298798
1867,0.692019282271023,-1.3247651194735344,-2473.3364780570887,1292,575,SOL_15m,us_evening,S5_rf+ema200+ema800,0.7120522692801307,-0.26696954801698297,8571,-2.0032987009107606,-1.0577955714565515,0.2178275580445689
16893,0.5303972059432901,-2.868866368429048,-48463.759561871906,8960,7933,SOL_15m,ALL,S6_rf+within_dev,0.5303972059432901,-2.868866368429048,16893,0.0,0.0,1.0
4973,0.5248341041624773,-3.7699292365911603,-18747.85809356784,2610,2363,SOL_15m,asia_morning,S6_rf+within_dev,0.5303972059432901,-2.868866368429048,16893,-0.5563101780812763,-0.9010628681621125,0.294382288521873
4250,0.5416470588235294,-1.9549358170198368,-8308.477222334306,2302,1948,SOL_15m,european_morning,S6_rf+within_dev,0.5303972059432901,-2.868866368429048,16893,1.1249852880239275,0.9139305514092111,0.25158349612265435
4005,0.5253433208489389,-2.4263663537694606,-9717.59724684669,2104,1901,SOL_15m,us_afternoon,S6_rf+within_dev,0.5303972059432901,-2.868866368429048,16893,-0.5053885094351229,0.4425000146595872,0.2370804475226425
3665,0.5304229195088677,-3.1895844472368533,-11689.826999123068,1944,1721,SOL_15m,us_evening,S6_rf+within_dev,0.5303972059432901,-2.868866368429048,16893,0.0025713565577567543,-0.32071807880780545,0.21695376783283016
15517,0.5225236837017465,-2.94939846910131,-45765.81604504503,8108,7409,SOL_15m,ALL,S7_rf+fresh,0.5225236837017465,-2.94939846910131,15517,0.0,0.0,1.0
4637,0.5152037955574725,-3.9427975690107218,-18282.752327502716,2389,2248,SOL_15m,asia_morning,S7_rf+fresh,0.5225236837017465,-2.94939846910131,15517,-0.7319888144273978,-0.9933990999094116,0.29883353741058194
3807,0.5324402416600998,-1.9566210802395532,-7448.856452471979,2027,1780,SOL_15m,european_morning,S7_rf+fresh,0.5225236837017465,-2.94939846910131,15517,0.9916557958353334,0.992777388861757,0.24534381645936715
3655,0.520656634746922,-2.4515039543035013,-8960.246952979298,1903,1752,SOL_15m,us_afternoon,S7_rf+fresh,0.5225236837017465,-2.94939846910131,15517,-0.18670489548244795,0.4978945147978089,0.23554810852613262
3418,0.5234055002925687,-3.2398947665567683,-11073.960312091034,1789,1629,SOL_15m,us_evening,S7_rf+fresh,0.5225236837017465,-2.94939846910131,15517,0.08818165908222042,-0.29049629745545813,0.2202745376039183
15391,0.530959651744526,-2.8078683140560443,-43215.90122163658,8172,7219,SOL_15m,ALL,S8_rf+active_sess,0.530959651744526,-2.8078683140560443,15391,0.0,0.0,1.0
4973,0.5248341041624773,-3.7699292365911603,-18747.85809356784,2610,2363,SOL_15m,asia_morning,S8_rf+active_sess,0.530959651744526,-2.8078683140560443,15391,-0.612554758204864,-0.962060922535116,0.3231109089727763
4250,0.5416470588235294,-1.9549358170198368,-8308.477222334306,2302,1948,SOL_15m,european_morning,S8_rf+active_sess,0.530959651744526,-2.8078683140560443,15391,1.0687407079003397,0.8529324970362075,0.2761354038074199
4005,0.5253433208489389,-2.4263663537694606,-9717.59724684669,2104,1901,SOL_15m,us_afternoon,S8_rf+active_sess,0.530959651744526,-2.8078683140560443,15391,-0.5616330895587107,0.3815019602865837,0.26021700994087454
2163,0.5344429033749422,-2.9782564303688144,-6441.968658887746,1156,1007,SOL_15m,us_evening,S8_rf+active_sess,0.530959651744526,-2.8078683140560443,15391,0.3483251630416184,-0.17038811631277007,0.14053667727892924
