tf,mode,s_now,tau_s,reason,signal,strike,symbol,cvd_30s,cvd_60s,fair_up,fee_usd,fill_qty,macd_hist,fill_price,kelly_mult,kelly_rule,entry_phase,fill_status,rvol_30_300,condition_id,fair_edge_bp,qty_intended,vwap_dev_bps,strategy_mode,predicted_edge_pp,kelly_notional_usd,predicted_cost_bps,_at
5m,paper,83.86,180.0,order_placed,UP,83.88,SOL,-53557.58856,-62015.32897000001,0.3816169308048799,0.8397669789316193,48.0769,0.0025094207551260564,0.5216591959964140782787575738,1.0,S8,t_plus_120,filled,4.800812541715863,0x175ac92ec2d4550856d7af5a4d60529fb001b99252acaad8d0195fe45592c5bd,-1383.830691951201,25,1.3860418371001637,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 22:52:10.791948+02
5m,paper,75281.93,180.0,order_placed,UP,75248.0,BTC,38012.89172569999,64762.8549269,0.9874344955502521,3.4299994512,196.0784,0.05749415145977488,0.51,4.0,S8,t_plus_120,filled,1.266452424934375,0x7b2b6815624149a8760b9cec489ca34d491de043eea7a02795634231eb441b75,4774.344955502521,25,1.8314798639851766,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 22:57:08.34901+02
5m,paper,2061.82,180.0,order_placed,DOWN,2063.29,ETH,4137.217400000001,18825.847931999993,0.04471620914028429,3.4860731976,200.0000,-0.04069194093045331,0.53154,4.0,S8,t_plus_120,filled,1.445776666710843,0x6653cd3ed3fbfa473a8f91bc7fd1a4bc0488acf62eef443224fcac58937f29c4,-4652.837908597157,25,-0.34830096456072346,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 23:02:09.48962+02
5m,paper,75167.46,180.0,order_placed,DOWN,75165.1,BTC,187794.28337919997,168881.99516039997,0.536550008018742,0.875,50.0000,-0.06907468812033446,0.5,1.0,S8,t_plus_120,filled,1.849346652842412,0xdd0f8996f5d3bd0dc916f89832e51e8a042bb6f21a2f9a6dee2b5516b386da93,265.50008018741966,25,-4.039314693794054,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-27 23:12:08.274948+02
5m,paper,83.06,180.0,order_placed,DOWN,83.23,SOL,-23589.239859999994,-90672.63917999997,0.141866989082244,3.642908051338213,208.3333,0.002294411218566085,0.5141615958658553385368541659,4.0,S4,t_plus_120,filled,0.2135468646087028,0x48c20b9e024224be13d7bc27f2a8484ba45077b0300051b51f66822bb4cdd6bd,-3881.33010917756,25,-20.75135562621317,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 23:42:10.645354+02
5m,paper,74751.16,180.0,order_placed,DOWN,74877.83,BTC,-89078.39305600006,-97603.39894250006,0.11756521003351594,3.6406561083649938,208.3333,1.129072770564874,0.4811593585854973736795797887,4.0,S4,t_plus_120,filled,0.5405007476586243,0x3eda29505972dce9b3728dae05ef3503eba9901887a0fa078b738249e35ab064,-4124.347899664841,25,-12.607749561245052,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 23:42:10.679019+02
5m,paper,2026.93,180.0,order_placed,DOWN,2032.92,ETH,-220529.449653,-259615.91556,0.20869366001392342,3.6439314300439487,208.3333,-0.1890885004379188,0.4885817581730813076930092309,4.0,S4,t_plus_120,filled,0.6366843550603137,0x5c0e18e3586011577c996f2caf37ee81970eaba17d1379c84630510ea8f2fcbb,-3213.063399860766,25,-22.183039279234368,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 23:47:11.081898+02
5m,paper,82.39,180.0,order_placed,DOWN,82.74,SOL,-122630.23640000002,-149840.77804000003,0.07124119334742424,3.6443488736187875,208.3333,-0.0019389072249667155,0.5100871968139514902322384372,4.0,S4,t_plus_120,filled,0.5538170990742148,0xa8f56aaf550347f150367615f1f68cf9349c802aa53ba00f5793215df948f29d,-4587.588066525758,25,-19.172892840514294,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-27 23:47:11.083191+02
5m,paper,82.3,180.0,order_placed,DOWN,82.41,SOL,-55788.01515999999,-65411.54259999997,0.3362483657696643,1.8228661483448603,104.1666,-0.0026151154275694775,0.5026015824650127776081776692,2.0,S4,t_plus_120,filled,0.7610150068668131,0x718c7e45201adea7a957e1073b71384dca41ba12b2216ebd34fd853c54f89aeb,-1937.516342303357,25,-12.694364686094001,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 23:52:11.37004+02
5m,paper,74350.0,180.0,order_placed,DOWN,74375.64,BTC,-472891.9208701999,-470917.6925663998,0.41846297313104747,1.7849997144,102.0408,0.25715838009060743,0.49,2.0,S4,t_plus_120,filled,1.4874347320268133,0x370bde229d3b29cd13526bbd7ef3821eeaeaf1f5941a72548d1f64d6094c1747,-1015.3702686895255,25,-12.218981449793418,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 23:57:06.19987+02
5m,paper,2018.15,180.0,order_placed,DOWN,2020.0,ETH,-149331.27494599996,-6035437.264978001,0.38420841384396254,1.785405042556507,102.0408,0.19251289278497952,0.4934232189477150316344050615,2.0,S4,t_plus_120,filled,0.9250905146444465,0x1a8f37185dcbc6eb77b53b508a0e8bf7da598a5aaa01f7a5354d8cb1105e2a54,-1357.9158615603749,25,-18.385848900293052,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-27 23:57:06.204424+02
5m,paper,2028.38,180.0,order_placed,UP,2021.04,ETH,785297.1367570001,564017.9543329999,0.9032979253181782,3.340047867800399,192.3076,0.014863066932800484,0.5433824768235888753226601549,4.0,S4,t_plus_120,filled,2.2095840888069986,0x4c83677855a32bb98d144277d7fcf67ac0dcefbe0e4f2b4d1b9f2d4cda0064f9,3832.979253181782,25,33.83480661493634,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 00:02:04.292862+02
5m,paper,74627.95,180.0,order_placed,UP,74473.01,BTC,627526.5784544001,676647.9651233001,0.929501522768762,3.4299994512,196.0784,5.112411266540974,0.51,4.0,S4,t_plus_120,filled,1.1870583477778482,0x1ea317e5b8a567052014d27abef67a41f33399d627a8a04594ffd85020a3382f,4195.01522768762,25,23.3842855440443,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 00:02:04.299017+02
5m,paper,74723.09,180.0,order_placed,UP,74664.0,BTC,74386.26683590002,330847.3987035999,0.7381756280112808,2.5724995884,147.0588,0.5282639074233424,0.51,3.0,S4,t_plus_120,filled,0.6126597389657326,0x1ccf5b0bcff7cb9d7e60c9009d4494f9d5ae530c146024144d75949cc91a5b7d,2281.756280112808,25,18.238873956191195,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 00:07:06.643942+02
5m,paper,74392.34,180.0,order_placed,DOWN,74547.5,BTC,-24005.2902002,-344968.4501481999,0.04606468632769606,2.625,150.0000,0.5187246083060781,0.5,3.0,S4,t_plus_120,filled,1.0528996814790788,0x47990ac723c2bd53565b80f66274e449a344789188193d1b149f4d54747ee6a6,-4639.35313672304,25,-23.679726753882864,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 00:12:03.428494+02
5m,paper,2023.72,180.0,order_placed,DOWN,2028.08,ETH,-112885.14671700001,-411069.25683699996,0.1485218911614536,2.625,150.0000,-0.002725281308358668,0.5,3.0,S4,t_plus_120,filled,1.5314463759268004,0xccf602f1c984cfedae837104c894a00343de4742f871a42f49ee6f1675fd842f,-3614.781088385464,25,-12.95009411257344,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 00:12:03.52782+02
5m,paper,82.62,180.0,order_placed,DOWN,82.77,SOL,-56077.44987000002,-94679.41828999999,0.20256323690966554,2.6217868245333333,150.0000,0.002193867702885854,0.5174933333333333333333333333,3.0,S4,t_plus_120,filled,1.0395433167398818,0x21059d9fe40a7786ec4227eb1e00cfabdb48d2d0f02b45150decdb6c4710bd60,-3074.3676309033444,25,-12.116396279985608,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 00:12:03.534678+02
5m,paper,74477.26,180.0,order_placed,UP,74402.67,BTC,1357033.7780624002,1463212.0007590998,0.7965226194437207,1.6771055696549309,96.1538,5.635880956616589,0.5288081594279165253999321920,2.0,S8,t_plus_120,filled,1.4757874671899565,0x19ae3463ca378890c636afda6a007ddb4a57dd96016742482be796fcb7355358,2765.226194437207,25,19.573198042379733,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 00:17:07.587772+02
5m,paper,2026.51,180.0,order_placed,UP,2025.11,ETH,-43079.58183500002,33826.60005999998,0.6521181897244639,1.7044895620026275,98.0392,0.035311108537995795,0.5403915984626557540249206440,2.0,S8,t_plus_120,filled,1.4836486609565844,0x5e1b38504b16943de71cb624d431b673b65b6cb358100d22e23e86d647381ac0,1421.1818972446388,25,16.22649497154081,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 00:17:07.588514+02
5m,paper,74553.23,180.0,order_placed,UP,74502.7,BTC,10761.025363199988,109101.552127,0.7367385422203707,2.5724995884,147.0588,-0.6398134937171402,0.51,3.0,S4,t_plus_120,filled,0.39496482545490513,0x7269a0fe19dc25cae4d3b0ae6edd8f11c844fd0894b25163b8e2cdb55a4e0ce0,2267.385422203707,25,20.49866962263053,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 00:22:06.329538+02
5m,paper,82.66,180.0,order_placed,UP,82.53,SOL,5312.53793,20938.111749999996,0.7799522912669726,2.5576759297153595,147.0588,-0.0002779276142923417,0.5392429966788794686207149793,3.0,S4,t_plus_120,filled,0.10880065374976629,0x9d083900d2ecda427cc9b1c7460c43014163b9bca58d6f2469addaa95ecf21b6,2699.5229126697263,25,24.934691462714422,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 00:22:06.343501+02
5m,paper,74567.03,180.0,order_placed,UP,74534.58,BTC,34369.64179170001,125090.4250864,0.6784275465969557,1.7149997256,98.0392,-0.4105598387229761,0.51,2.0,S4,t_plus_120,filled,0.2410478613105958,0x2a0b756f54a771ce39f0a47d5fa7db0f3535149e68d41d121a56aaf3d96eac0e,1684.275465969557,25,19.329358232378766,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 00:27:02.904168+02
5m,paper,82.65,180.0,order_placed,UP,82.59,SOL,11952.708840000001,91784.96856000001,0.653600901711975,1.7100077116548924,98.0392,-0.0009489188523092197,0.5287646982023517123762739802,2.0,S4,t_plus_120,filled,0.17027484467992055,0x8f6dd6b9b210affcd1912f4d35fac5868fb607cfcd5327cc286366daeb984eb1,1436.0090171197503,25,17.832716669545125,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 00:27:02.908231+02
5m,paper,2028.44,180.0,order_placed,UP,2024.66,ETH,38288.599954000005,281699.3804879999,0.91681353450534,1.7130534274069116,98.0392,-0.03761014584284669,0.5195857983337277333964373434,2.0,S4,t_plus_120,filled,0.47568773105382733,0x4553acdf631e366803f7ced014413858e89ae1b8d345fc3b482cc1366072f055,4068.1353450533998,25,16.965839054727,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 00:27:02.913632+02
5m,paper,82.7,180.0,order_placed,UP,82.74,SOL,-51837.437779999986,-134911.59394999998,0.3480022750497146,0.85571551518572,49.0196,0.0010696318937369834,0.5248999991839998694399791104,1.0,S8,t_plus_120,filled,1.6903962476502512,0x301ceffd06ddc1b0971ef39f59ff01dce73d94b67369ede6d2da8c346c5e64bc,-1619.9772495028542,25,2.9504644631813455,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 00:42:07.373642+02
5m,paper,74506.41,180.0,order_placed,DOWN,74542.0,BTC,-32495.698144,-322215.4725979,0.15580506731706012,3.5,200.0000,-0.46399751424509805,0.5,4.0,S4,t_plus_120,filled,0.8867032033741579,0x30961571c097fe59399fb829b2086b8b26224a1a7f65e5c8f33d15970b15e4fa,-3541.949326829399,25,-9.510440994767745,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 00:52:03.19051+02
5m,paper,82.47,180.0,order_placed,DOWN,82.54,SOL,32586.065219999993,46546.44569999999,0.25901339259932693,2.6772681529989133,153.0612,-0.006903485430871816,0.5110271969643515142962422874,3.0,S8,t_plus_120,filled,3.2247833446347074,0x394f6277db1c8a128931cb79ae69ba9047c1a4bd6323866b4373af90de7148cc,-2709.8660740067307,25,-1.0412993712350964,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:07:00.96458+02
5m,paper,74402.22,180.0,order_placed,DOWN,74464.34,BTC,268427.9086607999,392387.0798993999,0.08377782654585625,2.625,150.0000,-2.801281921835403,0.5,3.0,S8,t_plus_120,filled,2.8486674240094736,0x9dddac56bc1c14b256fba1f56ca5fdf7c34c1af92b1da446a155df6e33a3742c,-4262.221734541437,25,-2.9380382150773694,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:07:00.965151+02
5m,paper,2023.97,180.0,order_placed,DOWN,2026.53,ETH,-317077.40369000006,-337994.3788940001,0.09215450682930787,2.62480313655,150.0000,-0.12085861626468536,0.50433,3.0,S8,t_plus_120,filled,3.679149328927117,0x7dd7280944770f701ccd03cadad588f34d71376f25d92c8765f790c2fbbc4493,-4178.454931706921,25,-5.003981578803196,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:07:00.96741+02
5m,paper,82.49,180.0,order_placed,DOWN,82.65,SOL,-97301.78198999997,-82988.50413999998,0.06497473563290918,3.483577125,200.0000,-0.0020874756496737437,0.53425,4.0,S4,t_plus_120,filled,4.992210688575129,0x2a3b301a1f9f95c75ed40d756332c8c6e6854caa351bafebeb143cf7ac00fbc6,-4450.252643670909,25,-12.048667617607533,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 01:22:10.932476+02
5m,paper,82.27,180.0,order_placed,DOWN,82.36,SOL,-6203.83258,6121.640540000002,0.22781252235552968,2.678527552396085,153.0612,0.0003621539601411962,0.5020137304555302062181663282,3.0,S4,t_plus_120,filled,0.18372211924471996,0xa71a848ad9f1b57aa1313f5e19662a46c005cde466062acf507a5069bc035414,-3021.8747764447035,25,-28.44607423583414,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:27:05.115229+02
5m,paper,74279.38,180.0,order_placed,DOWN,74329.46,BTC,-115050.3627366,-33769.59606870001,0.16534038602981987,2.625,150.0000,-0.08108408413932477,0.5,3.0,S4,t_plus_120,filled,0.2693069799364256,0xbeccf16c037ac2ffbba7facf77a3eb55beaa5d49962a90c197a2a2960bd13985,-3446.5961397018013,25,-16.697965159487605,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:27:05.169351+02
5m,paper,2020.0,180.0,order_placed,DOWN,2022.63,ETH,-71281.484787,-69526.44725699999,0.10696329160331697,2.625,150.0000,0.005230218149166202,0.5,3.0,S4,t_plus_120,filled,0.5332820284283986,0x081f0c8ccdf5ab329b3ea2637186cefb8a914d054572436d10cc86a1ec3fc484,-4030.3670839668303,25,-25.892310294427165,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:27:05.235633+02
5m,paper,82.4,180.0,order_placed,UP,82.31,SOL,3975.8891700000004,20509.274180000008,0.7796519500428147,2.453969213150881,141.5094,0.0011521992798009528,0.5476015303577006191814819369,3.0,S4,t_plus_120,filled,0.1354484459513468,0x0c7eb097a0b5bf601d295cf7e23182e0bafb0fb4f2f0c014113ca1576aa6ffdf,2496.5195004281472,25,8.492994478805437,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:32:04.369399+02
5m,paper,74354.0,180.0,order_placed,UP,74297.14,BTC,647664.3150870999,709568.6314095,0.8689198510507187,2.5724995884,147.0588,1.6043031090623074,0.51,3.0,S4,t_plus_120,filled,1.4996015979009436,0x8d18931fe17242a9235c6ecad98ed0c3c78f76cefc745018aceb84b214c62c72,3589.1985105071867,25,4.433342196155376,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 01:32:04.559192+02
5m,paper,82.37,180.0,order_placed,DOWN,82.55,SOL,-9448.437080000002,-18799.733550000004,0.036488363496068876,3.4880323603125,200.0000,-0.00026128413407897066,0.5292375,4.0,S4,t_plus_120,filled,0.6910088978622247,0x9396a6cd8b834264888302994b8c10fabc0599e6697c6ceb712028447b43774b,-4735.116365039311,25,-18.172526474051672,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 02:12:06.830992+02
5m,paper,2022.4,180.0,order_placed,DOWN,2024.92,ETH,-95474.96198099997,-57944.21604000005,0.10094237939715245,3.5,200.0000,0.0031731579785184844,0.5,4.0,S4,t_plus_120,filled,0.6993893527490384,0x46f83528af63a896a804f69d71f47a206c00a56971acefa59deaaa13711bceb3,-4090.5762060284756,25,-11.122041671227743,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 02:12:06.905427+02
5m,paper,74567.62,180.0,order_placed,UP,74521.4,BTC,118008.98963510002,200811.46222240006,0.847370767265342,3.4299994512,196.0784,-0.4595263548772044,0.51,4.0,S4,t_plus_120,filled,1.3389457516295553,0x1ff36fe50c0f175a29c3ffce1c1757193429dceda09e3f8acf0a1c48079c1aaa,3373.7076726534196,25,9.666265763808195,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 02:22:07.848916+02
5m,paper,82.58,180.0,order_placed,DOWN,82.63,SOL,-58949.774959999995,-58422.8387,0.2953270434438321,2.612634847083333,150.0000,-0.0013660091078447033,0.5343166666666666666666666667,3.0,S8,t_plus_120,filled,1.3399918759018736,0xd696a35e5ac23001e3ee6151136be1f6bf0fab933d3fb27b133d3b05eec3cecb,-2146.729565561679,25,-4.193063008721848,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 02:37:10.480172+02
5m,paper,74454.01,180.0,order_placed,DOWN,74525.62,BTC,-10217.796718700005,-112444.05217520008,0.005581278858608096,3.5,200.0000,0.254838963609588,0.5,4.0,S4,t_plus_120,filled,0.8910201441379497,0x71cf0d93ba6f433bd3eedd071e597f88775e1c9932c773223ea359e5cd38a3b3,-5044.18721141392,25,-11.082825890384118,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 02:52:08.206934+02
5m,paper,2024.41,180.0,order_placed,DOWN,2027.06,ETH,-57094.87312000001,-121894.21832399996,0.00896890244955062,3.4970999832125,200.0000,-0.002996483663883165,0.5143925,4.0,S4,t_plus_120,filled,1.5920419291499543,0x807c95a4d4395ca553c20063d85cf6d1fc22c2e0e15cac04236c5f3e8ab6ab6c,-5010.310975504494,25,-12.601789944894845,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 02:52:08.247962+02
5m,paper,82.67,180.0,order_placed,DOWN,82.68,SOL,78870.90520000001,92640.35534000001,0.45748087330010245,0.8745143106,50.0000,-0.0020415031240149893,0.51178,1.0,S8,t_plus_120,filled,3.218442198814923,0xa2d16f0a774ccab44154ba4e5bbc65f9c32d980dd028e9a8ac22048a53212584,-525.1912669989756,25,-2.910124653337711,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 03:07:10.111335+02
5m,paper,74517.18,180.0,order_placed,UP,74506.96,BTC,220503.6745869,208569.54176259998,0.6149429243090072,1.7149997256,98.0392,0.6218578008995879,0.51,2.0,S8,t_plus_120,filled,1.9565620803829826,0x733b73b845e3f26bb1fdd0f5610761960f182c2d29da481598ae5b5620701690,1049.429243090072,25,0.8740398551691198,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 03:12:05.659669+02
5m,paper,2027.34,180.0,order_placed,UP,2026.95,ETH,25226.379737,-54850.269717,0.6133830353469477,1.7120996703440223,98.0392,0.01315189834508651,0.5228599988575998172159707546,2.0,S8,t_plus_120,filled,1.2554580159971531,0x8a501a3d411285afbe29c298d87372171db1eeb82dea0c6083a3337026fe99ce,1033.8303534694771,25,1.352640184729101,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 03:12:05.6827+02
5m,paper,82.31,180.0,order_placed,DOWN,82.44,SOL,-41387.06919000001,-68005.22786000001,0.15229567690792217,3.6433728984260667,208.3333,-0.003211493286102849,0.5129875156780025084804013569,4.0,S4,t_plus_120,filled,0.3097477541283606,0x2901c21c228d0f86bd4fd4f074a098dfe38f4f0b1402f332e9448aef263b2720,-3777.0432309207786,25,-9.217762139385009,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 03:22:10.252213+02
5m,paper,82.32,180.0,order_placed,DOWN,82.47,SOL,-54232.82476,-57201.13994,0.12458290514572701,3.643251430164968,208.3333,-0.0020040399755451768,0.5133043157286905165904826545,4.0,S4,t_plus_120,filled,1.0681975561731973,0xa05dde8fe7537a4063acbe07ab136ec217a275025bb49304b63f3d786644b1f4,-4054.17094854273,25,-10.13666145148684,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 03:27:09.763421+02
5m,paper,2022.58,180.0,order_placed,UP,2017.13,ETH,637600.8469009999,657754.5590679998,0.9543662352567976,3.283617757328884,188.6792,0.2639765894574114,0.5371909569258296621991189278,4.0,S4,t_plus_120,filled,1.4493705307753306,0xbf07851560d20081c58511aa743d256aa4bf5181a90ec46cf588788dd4e69adc,4243.662352567976,25,10.912964229654664,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 03:32:07.146008+02
5m,paper,82.35,180.0,order_placed,UP,82.25,SOL,46523.04114999999,112697.07865999998,0.74095044616485,2.40518076932963,138.8888,0.00021133726209508243,0.5510863942952923489871033517,3.0,S4,t_plus_120,filled,1.071499825873546,0xa558c41746ea2c1a128d885a98df90843096a961cda090a34f998b9c6d192e97,2009.5044616484993,25,13.19552485673163,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 03:37:10.508783+02
5m,paper,2015.24,180.0,order_placed,DOWN,2018.65,ETH,35116.12265599999,-753850.1730859998,0.14039932845625847,3.57142712526411,204.0816,-0.010819441086361445,0.4997525499604079936652789864,4.0,S8,t_plus_120,filled,1.3007224385905045,0x28751936f6824bbbea9499daaf4cd7d7093994b9d0f65f040f381bac61320e4d,-3896.0067154374156,25,-18.62253938853625,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 03:42:09.925731+02
5m,paper,74188.21,180.0,order_placed,DOWN,74295.95,BTC,-362498.67493100005,-490937.8092180001,0.07175041184297837,3.5711501699555472,204.0816,-0.5794964485288272,0.4955899992943998871039819366,4.0,S8,t_plus_120,filled,1.954136357572908,0xd761245c2d25b345c65562a55cda1c8de6b9da3949432001fd9e12d2d1282005,-4482.495881570217,25,-17.792382753061194,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 03:42:09.934016+02
5m,paper,2021.2,180.0,order_placed,DOWN,2022.35,ETH,-41149.411186000005,-253371.96003400002,0.28025300670661524,2.6138044781333334,150.0000,-0.09930307330198537,0.5326533333333333333333333333,3.0,S8,t_plus_120,filled,1.3365291036697842,0x45bceca758bda98bae3c0505634b4d099399a500581fd033a9a0e4faaa487efd,-2697.469932933848,25,-1.6546892226729533,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 03:52:09.587487+02
5m,paper,2018.88,180.0,order_placed,DOWN,2020.32,ETH,-82571.44024300002,-218990.16682299998,0.1835216337909043,0.875,50.0000,0.02849727824702436,0.5,1.0,S4,t_plus_120,filled,1.2339005961545293,0x88fc5559a35713b49964b906344c570be3a3ed954aa80a6b37f8dac61e764394,-3264.783662090957,25,-8.728321879988354,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 04:02:04.626792+02
5m,paper,82.24,180.0,order_placed,DOWN,82.27,SOL,-14713.167529999999,-27882.692649999994,0.4041546600003159,0.87491284965,50.0000,0.00035057218516110905,0.50499,1.0,S4,t_plus_120,filled,0.5637862167980208,0xc0c23ca8d083337f201f9fad1817d1b8dcc2666ceb05570a8b0246de40ea1100,-1058.453399996841,25,-11.932273991090549,vwap_kelly_ensemble,3.0,25.0,400.0,2026-05-28 04:02:04.627658+02
5m,paper,2016.44,180.0,order_placed,DOWN,2018.79,ETH,-258899.08904699996,-216050.58826899997,0.07950156353217008,3.488226,200.0000,0.013353445649686324,0.529,4.0,S4,t_plus_120,filled,2.946445241072879,0xf2de99452f6de09c826848f52861368b821cf01ff4dd52bfc7b6f5778e13a747,-4304.984364678299,25,-13.282000973223157,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 04:22:07.573185+02
5m,paper,74200.45,180.0,order_placed,DOWN,74282.29,BTC,-54733.124996599996,30619.651709299967,0.04242040736962055,3.5,200.0000,0.15181435520669062,0.5,4.0,S4,t_plus_120,filled,0.3194274813973044,0xb6e03742e26c25c1c68f1ee4b4e3c80dfe5cbd1ad06c3ee88d45830509bf304c,-4675.795926303795,25,-18.646377534321637,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 04:22:07.574041+02
5m,paper,82.12,180.0,order_placed,DOWN,82.25,SOL,-20182.80916,-10659.903719999998,0.13889876335943646,3.4916033586,200.0000,0.00032350674339222743,0.52449,4.0,S4,t_plus_120,filled,0.7317442711486739,0xdc28f04e49bf8c81f200fe5ed91043fe3e9581d18075a452bbf3e3ad06244b51,-3711.0123664056355,25,-19.563166184506628,vwap_kelly_ensemble,3.0,100.0,400.0,2026-05-28 04:22:07.574754+02
5m,paper,2018.84,180.0,order_placed,UP,2019.4,ETH,-142550.87162200006,-305057.71122099995,0.37362900114040243,2.5693213001414215,147.0588,0.011881594590506778,0.5202175184348029495684719310,3.0,S8,t_plus_120,filled,1.4798806479240214,0x09fe116e36114968df8e5cf14e59bffa11493c62f92f2a1d0e1a8bde01e776c7,-1363.7099885959758,25,5.887498645795836,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 04:42:06.528319+02
5m,paper,82.14,180.0,order_placed,DOWN,82.22,SOL,-50700.0533,-33843.038189999985,0.23607683609957647,2.61961326375,150.0000,-0.002802911213924432,0.52265,3.0,S8,t_plus_120,filled,1.549253364764892,0x67f92924936e7bcbf8120c6c0d6ac55cd8a1a85e7c4bf68f7b6e49630530e0c7,-2839.2316390042356,25,-1.8778628606576762,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 04:42:06.562619+02
5m,paper,82.21,180.0,order_placed,UP,82.17,SOL,23339.269780000002,-3106.353479999999,0.6637078329806534,1.7092515995875934,98.0392,0.001153825631039949,0.5306199968991995038719206195,2.0,S4,t_plus_120,filled,0.2854928610296719,0xef49bbd25416f9fc30c6a452bba394cd8f8e5fa545139949e2da5a5c5fc3c3b7,1537.0783298065337,25,9.163408958137294,vwap_kelly_ensemble,3.0,50.0,400.0,2026-05-28 04:57:11.446552+02
5m,paper,74208.95,180.0,order_placed,DOWN,74287.42,BTC,-107808.32325219999,-171769.6325681,0.013917632951626957,2.8414969607639873,163.0434,-2.0703201132869156,0.4678966827237410407290328833,3.0,S8,t_plus_120,filled,1.2131695101584636,0x772e86bc139113dc4d62bd4bb4c58fb80ea6cce388a6d0d820471234c750554c,-5360.823670483731,25,-7.234276839961963,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 05:02:08.769329+02
5m,paper,82.03,180.0,order_placed,DOWN,82.1,SOL,8089.892410000009,-16940.256889999993,0.23166074148557642,2.6743997706600235,153.0612,-0.005774066615515449,0.5197310618236365584485160184,3.0,S8,t_plus_120,filled,2.043601773838226,0xc71e4c32b4b757cda1f6c6ceace60e01fc168e146e9299a3851bf65d578e3043,-3083.3925851442364,25,-4.270373466693197,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 05:02:08.771253+02
5m,paper,2015.0,180.0,order_placed,DOWN,2017.75,ETH,-38095.42971799999,-90792.115689,0.0096213780878312,2.678277940638777,153.0612,-0.05849613183702625,0.4947700658298771994470185782,3.0,S8,t_plus_120,filled,1.4894770210459571,0x2b8e4562e9d466da9a986ccc72581f15661754a5aaa6ec41cf856fa0f1c48250,-5103.786219121689,25,-7.189319628310511,vwap_kelly_ensemble,3.0,75.0,400.0,2026-05-28 05:02:08.771633+02
