btc-updown-5m-1782935700.0		0
btc-updown-5m-1782423600.0		0
btc-updown-5m-1782913200.0		0
btc-updown-5m-1782393900.0		0
btc-updown-5m-1782363900.0		0
btc-updown-5m-1782487200.0		0
btc-updown-5m-1782172800.0		0
btc-updown-5m-1782400500.0		0
btc-updown-5m-1781978100.0		0
btc-updown-5m-1781900700.0		0
btc-updown-5m-1782869100.0		0
btc-updown-5m-1782894900.0		0
btc-updown-5m-1782316200.0		0
btc-updown-5m-1782324000.0		0
btc-updown-5m-1782438000.0		0
btc-updown-5m-1782480900.0		0
btc-updown-5m-1782946800.0		0
btc-updown-5m-1782830100.0		0
btc-updown-5m-1782870000.0		0
btc-updown-5m-1782204300.0		0
btc-updown-5m-1782833400.0		0
btc-updown-5m-1782464700.0		0
btc-updown-5m-1782091800.0		0
btc-updown-5m-1782826800.0		0
btc-updown-5m-1782330300.0		0
btc-updown-5m-1782917100.0		0
btc-updown-5m-1782396900.0		0
btc-updown-5m-1782030000.0		0
btc-updown-5m-1782342900.0		0
btc-updown-5m-1782321900.0		0
btc-updown-5m-1782203100.0		0
btc-updown-5m-1782397200.0		0
btc-updown-5m-1782839400.0		0
btc-updown-5m-1782273600.0		0
btc-updown-5m-1782440100.0		0
btc-updown-5m-1782226800.0		0
btc-updown-5m-1782182700.0		0
btc-updown-5m-1782409800.0		0
btc-updown-5m-1782478200.0		0
btc-updown-5m-1782892200.0		0
btc-updown-5m-1782195900.0		0
btc-updown-5m-1782942000.0		0
btc-updown-5m-1782405000.0		0
btc-updown-5m-1782486300.0		0
btc-updown-5m-1782878700.0		0
btc-updown-5m-1782779400.0		0
btc-updown-5m-1782224100.0		0
btc-updown-5m-1782398100.0		0
btc-updown-5m-1782588300.0		0
btc-updown-5m-1782137400.0		0
btc-updown-5m-1782396600.0		0
btc-updown-5m-1782098700.0		0
btc-updown-5m-1782433500.0		0
btc-updown-5m-1782224700.0		0
btc-updown-5m-1782421500.0		0
btc-updown-5m-1782335700.0		0
btc-updown-5m-1782408000.0		0
btc-updown-5m-1782857700.0		0
btc-updown-5m-1782659400.0		0
btc-updown-5m-1782953700.0		0
btc-updown-5m-1782386100.0		0
btc-updown-5m-1781873400.0		0
btc-updown-5m-1782838200.0		0
btc-updown-5m-1782579900.0		0
btc-updown-5m-1782939000.0		0
btc-updown-5m-1782892800.0		0
btc-updown-5m-1782225000.0		0
btc-updown-5m-1782390600.0		0
btc-updown-5m-1782135900.0		0
btc-updown-5m-1782440400.0		0
