proxyWallet,side,asset,conditionId,size,price,timestamp,title,slug,icon,eventSlug,outcome,outcomeIndex,name,pseudonym,bio,profileImage,profileImageOptimized,transactionHash
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,5.476189,0.209999874,1782809977,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7a48010f1b138aaa3c51a6d71bafdce2ac570c0203452776aa18e0de8acb57aa
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,21.95,0.24,1782809965,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xfd8f9e1e3e9cdd7dc2badf71b74cb00480e3ec2b953173cc654533ffa7ad0b6b
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,30,0.24,1782809965,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x65c43736d76d90362cfffdb9e3795b4daa3b428ce315f8dd77d5297aef001f50
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,5,0.2,1782809959,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xd0eb568b14752fe96c4a02093b4ff884c616c5e075a0dc02e2f1c8692d4f93d6
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,5,0.2,1782809959,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x784f27a77453d815d1daf727361e293b2834abb93678258744d16f55f7db2cc9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.97,1782809947,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x6371e4cf007d918b0839c7176da2970328bb8f5e1c97b0c8325091757904f120
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.97,1782809945,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xc21b8fa2550e6142dfb9315f1514262b454644b84a27758509a80f1fbb02b3a3
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,30,0.46,1782809938,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xafc655c3a6bdb397a4302dc19c7cb2d20884fb656ee90f56f5211766c0250d69
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.04,1782809935,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x06253aadb9576428f507572d13bf002abf89e067d36488bc616238f9cd76a37d
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.93,1782809906,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x6a85261fe4b302ed456a62ec0da3086f88c1a4a0899926305e847ea541097ad2
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,4.7,0.87,1782809896,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xa6d1ba13ee03256efa5bf272e93a29128802e79d8778716db1cc38c647884c78
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,28.59,0.72,1782809873,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x259756bb1b56a2824a55bc76fa84acb500a3037d80882bbef68588c27feea360
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,73639426779287834851666605480969149483724405921210258446328707419165230337166,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,30,0.66,1782809855,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xea0f62e6604ce6d65c2ad8815d215fff6c7d5bbb815b63756740f6c3a9c18d07
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,73639426779287834851666605480969149483724405921210258446328707419165230337166,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,30,0.66,1782809855,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9216083be18dd8005d140717561993912294967c31c09da6dc450fd37e5738e7
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,32.30769,0.7799999938,1782809854,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x254626676ca6327fd1b73fb432ac5170a895e2fa2627c2de5ab4ee37b817df54
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,10,0.17,1782809830,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xf624ab23c0b254d6c8340f1c56f4c06400024f79ddcae7c14a0831851ce8da16
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.53,1782809827,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x243cdd8795ce5d0f85083cd6b2747c451eff5d8118522857e0b1de606cb95edf
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.49,1782809777,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x5324d696802769fc472835fc85397e1effb4192c9139020907134c23ba33e72a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.5,1782809770,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x7eb6dc0589e65010aa1795c9282c85cf9869929e0efeae7d5672a92e60d0b5df
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.37,1782809738,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xbcc75b29fb215ca502cf5091ed6bda084e791cc48b9d8f003419d3c5158349ab
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.33,1782809735,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x29c68142167aeea7a0e0827266d8c8501b7c2551301f0395c16af059f0b71e7b
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.33,1782809735,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x3692792c22b9614db5a75c031af400411c6919dc085eef431e3fb6eab1c62fe9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.33,1782809734,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x71d732a7ade3b3ac77ac52d76292eb5f42d92d2fb3243cb7f22dbba828d21604
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.23,1782809729,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x76ff41c06c0b48baa354a772062f0fd2e7fb9b4d3551665b2e6ff4c26d56bac9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.79,1782809722,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x5c5c104f53310c40ee0e934b3919027a10714fb1b3b46df92742c2edd0dab692
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,10,0.79,1782809722,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xb06051eaeaaee5b214078d05c66fdb1e023190b65f85ab20b4fc5ae591d26be9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,25,0.22,1782809720,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xa0e3ec6a5145ab698faddff82f2afd0c9e900a01bf140e1241a6b7b21084caf8
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,16,0.22,1782809720,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x95b99f06bdc889ed5f306e62265f7bbdaf9bf57be0198acd13b4c0b2ac8b04e5
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,10,0.82,1782809711,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xf742b92892a6c03b529d659bc7332dd68bdfd06c167b42c90926bca9e753e78c
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,30,0.63,1782809705,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xf6c07ffab46f537fa23d1507e31f9680f825cd2ec436d118aefe6ea47b080cbc
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,78677397704610215937529293106877949033566373073454778713338657342237929282454,0x68c295965f2ddde794635a8f271d2686b54429a7114fa5b1e78992223c5c7e9d,30,0.63,1782809705,"Bitcoin Up or Down - June 30, 4:55AM-5:00AM ET",btc-updown-5m-1782809700,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809700,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe6e45f88cae3e6c556b5b819388cfa4edc2b393034581d4f56d083687803c472
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,15,0.73,1782809683,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xf0ff9c0a7c848dbf4e2fecbdb4dfe3f699b9f74ee2f29ed1b34d5d59c72fa2fc
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,15,0.73,1782809683,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xf1141e68df4d33344afd6312902ae67c944808f733665fcd6637dfcf1246b3af
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,245351731928291256305923982742989568293370832040702218579002828120444665165,0x4b09e393fd1a226df0d3eca089fc0d02b50a73c320233ab2ccf2df6da3ac4ed7,30,0.06,1782809666,"Bitcoin Up or Down - June 30, 4:50AM-4:55AM ET",btc-updown-5m-1782809400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809400,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x8c2b53a96164c224e40d3e32a8cb6372cf7112eee7e1f6530420c2a8489c7207
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,245351731928291256305923982742989568293370832040702218579002828120444665165,0x4b09e393fd1a226df0d3eca089fc0d02b50a73c320233ab2ccf2df6da3ac4ed7,21,0.06,1782809666,"Bitcoin Up or Down - June 30, 4:50AM-4:55AM ET",btc-updown-5m-1782809400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809400,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe50eb4400cbb166a1b5b8946b3eff1fccdc7748c35d21dda5f953dc3adf45df9
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.24,1782809663,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x08958a6afa8b346f1857dccb03896ac98bb0625e36a54f4a8e09413250f1bbbe
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.74,1782809657,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x45af0744cf12c75cfcde6608ef4acaaf090731a6c2fb8800bdc642ca67d8fc23
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,0.47,0.56,1782809648,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9ab80895399c993f6c5e91a62313240958efc77340182907d64a94e64a2ea8d5
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.43,1782809642,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xfb26761ff345d6f40d6b8fbca3c4747122ece452ba4aafa59791a315b0e2dc23
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,5,0.44,1782809536,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x382e7158c92fa84774fcbb70c14ab1d0dd0f03daf1855f9abd46dc060f18cb16
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,31150752496820695756490509721398820433392167911316709449138075446304610196885,0x4b09e393fd1a226df0d3eca089fc0d02b50a73c320233ab2ccf2df6da3ac4ed7,22.81,0.59,1782809534,"Bitcoin Up or Down - June 30, 4:50AM-4:55AM ET",btc-updown-5m-1782809400,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-5m-1782809400,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xdc6a027cf45b53bf506f56ad331684852480aa650e39fff4a4c44eb254bd4a81
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,24.93,0.67,1782809495,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x9ecabca6f8f76bc48e5d13bca9fd306a7486350deed3c052dd9ef2d81904e74d
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,54056119518321812602777972147751655592304115338041938532739913283535749229901,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.66,1782809441,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Down,1,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0x98bedf7952d4fddc379b3dbc5daddf616d82b394112e659c583b6542c8df451a
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,7.67,0.53,1782809405,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xeef32a8f995c44d90d271d2d0e77279c5c5351c440b1eb77797fb5a900da3746
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.52,1782809404,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xcaf8a36e1f6850098816a77512a126dde7c5147c0ca76bea545ab4fda418c417
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.52,1782809404,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe3647d95d5b81492c89abe830469cdd485f91f63dc271cd55946d8153a56b5db
0xb945945d5bcaf7b56834d4da8cdf8f8f94b2db68,BUY,80657161778357445464600702899895597879450623046299988450097032880839669593036,0x4f2c475a72af8df43f5912583767a499f33c4e06de999c6d671e64119c3a9a7c,30,0.52,1782809404,"Bitcoin Up or Down - June 30, 4:45AM-5:00AM ET",btc-updown-15m-1782809100,https://polymarket-upload.s3.us-east-2.amazonaws.com/BTC+fullsize.png,btc-updown-15m-1782809100,Up,0,l5Zn1bWoM8eTsK,Noisy-Colonisation,,,,0xe25152ef2cf8871a6f9fcb565acd4b39120ca997e591444dbccbf8f78de90a97
