slug,c_dn,c_up,s_dn,s_up,paired,pf,pvs,win,win_sh,win_cost,win_px,gross,fee,net
btc-updown-15m-1782815400,304.5664,55.3078,366.7,326.54,326.54,0.890482683392419,0.9999353988582372,Down,366.7,304.5664,0.8305601308971912,6.825800000000015,3.6123983664379606,3.2134016335620545
btc-updown-15m-1782816300,77.424,250.54049799943166,242.3,417.298229,242.3,0.5806398953109384,0.9199249217067288,Down,242.3,77.424,0.3195377631035906,-85.66449799943166,3.687887576062733,-89.3523855754944
btc-updown-15m-1782817200,1.12,114.232,16.0,183.32,16.0,0.08727907484180668,0.6931289548330788,Up,183.32,114.232,0.6231289548330788,67.96799999999999,3.0135513262055422,64.95444867379445
btc-updown-15m-1782818100,95.07309800040983,0.96,106.294817,19.2,19.2,0.1806296914740443,0.9444283520466462,Down,106.294817,95.07309800040983,0.8944283520466462,10.261718999590173,0.7025916542353783,9.559127345354794
btc-updown-15m-1782819000,142.6927,113.6036,243.89,167.09,167.09,0.6851039403009554,1.264964576109774,Up,167.09,113.6036,0.6798946675444372,-89.20629999999997,2.5455582702304147,-91.75185827023039
btc-updown-15m-1782819900,83.70360000000001,25.5,173.96,30.0,30.0,0.17245343757185558,1.3311657852379857,Down,173.96,83.70360000000001,0.48116578523798575,64.7564,3.0399804105127615,61.71641958948724
btc-updown-15m-1782820800,226.15994,16.635599001058864,238.72,242.028234,238.72,0.9863312063005013,1.0161199331025714,Down,238.72,226.15994,0.9473858076407508,-4.075539001058871,0.832945581098139,-4.90848458215701
btc-updown-15m-1782821700,208.10515099892353,163.5,327.249294,365.0,327.249294,0.8965734082191782,1.083867588856461,Down,327.249294,208.10515099892353,0.635922383377009,-44.355856998923514,5.303649916785902,-49.659506915709414
btc-updown-15m-1782822600,168.9554,34.5,232.57,90.0,90.0,0.3869802640065357,1.109804503303665,Down,232.57,168.9554,0.7264711699703316,29.114599999999996,3.234992102243625,25.879607897756372
btc-updown-15m-1782824400,35.252796998247774,177.73424799922554,276.822673,198.020199,198.020199,0.7153322986661572,1.0249040922860275,Up,198.020199,177.73424799922554,0.8975561528408804,-14.966845997473342,1.2745446095881605,-16.241390607061504
btc-updown-15m-1782825300,28.5,215.53239800103705,90.0,275.140368,90.0,0.32710576297550054,1.1000209943785384,Up,275.140368,215.53239800103705,0.7833543277118719,31.10796999896297,3.268591288536496,27.839378710426477
btc-updown-15m-1782826200,214.5321990001785,74.844,343.930973,107.8,107.8,0.31343498685127147,1.3180509923264871,Up,107.8,74.844,0.6942857142857143,-181.57619900017852,1.6016616000000001,-183.17786060017852
btc-updown-15m-1782827100,105.2768,66.5996,190.68,82.03999999999999,82.03999999999999,0.43024963289280466,1.3639066863984546,Up,82.03999999999999,66.5996,0.8117942467089225,-89.8364,0.8774099520819112,-90.7138099520819
btc-updown-15m-1782828000,49.2781,320.5329,376.41,353.27,353.27,0.9385244812837065,1.0382472421692943,Up,353.27,320.5329,0.9073312197469358,-16.540999999999997,2.079237501178419,-18.620237501178416
btc-updown-15m-1782828900,142.8284,0.0,237.48000000000002,0.0,0.0,0.0,,Up,0.0,0.0,,-142.8284,0.0,-142.8284
btc-updown-15m-1782910800,0.2,33.66,2.0,36.0,2.0,0.05555555555555555,1.035,Up,36.0,33.66,0.9349999999999999,2.1400000000000006,0.15315300000000015,1.9868470000000005
btc-updown-15m-1782911700,0.0,28.2,0.0,30.0,0.0,0.0,,Up,30.0,28.2,0.94,1.8000000000000007,0.1184400000000001,1.6815600000000006
btc-updown-15m-1782912600,80.3999990004762,193.16268200122454,152.380951,212.326175,152.380951,0.7176738854736116,1.4373700261314069,Up,212.326175,193.16268200122454,0.9097450279091804,-61.23650600170075,1.2203724731105865,-62.45687847481133
btc-updown-15m-1782913500,10.691998999354864,54.72297,49.870966,65.07,49.870966,0.7664202551098818,1.0553794291276666,Up,65.07,54.72297,0.8409861687413555,-0.3449689993548617,0.6091196382286307,-0.9540886375834924
btc-updown-15m-1782914400,4.4,0.0,90.0,0.0,0.0,0.0,,Up,0.0,0.0,,-4.4,0.0,-4.4
btc-updown-15m-1782915300,65.58,8.799999999999999,94.0,35.0,35.0,0.3723404255319149,0.9490881458966565,Down,94.0,65.58,0.6976595744680851,19.620000000000005,1.3879239574468085,18.232076042553196
btc-updown-15m-1782916200,136.3619,11.699999000290344,187.57,37.741934,37.741934,0.2012151943274511,1.0369920419989818,Down,187.57,136.3619,0.7269920562989817,39.508100999709654,2.6059517342714726,36.90214926543818
btc-updown-15m-1782917100,0.0,6.2,0.0,10.0,0.0,0.0,,Down,0.0,0.0,,-6.2,0.0,-6.2
btc-updown-15m-1782918000,0.0,43.212599999999995,0.0,44.7,0.0,0.0,,Up,44.7,43.212599999999995,0.9667248322147649,1.487400000000008,0.1006534560805375,1.3867465439194706
btc-updown-15m-1782918900,2.9679,0.0,67.89,0.0,0.0,0.0,,Up,0.0,0.0,,-2.9679,0.0,-2.9679
btc-updown-15m-1782919800,53.3508,9.7592,60.79,38.32,38.32,0.630366836650765,1.1323010184965456,Down,60.79,53.3508,0.8776246093107419,-2.3200000000000003,0.4570177495509129,-2.777017749550913
btc-updown-15m-1782920700,230.99659599717074,1.1,269.48341,10.0,10.0,0.03710803570431293,0.9671829931837761,Down,269.48341,230.99659599717074,0.8571829931837761,37.386814002829254,2.3093169697536715,35.07749703307558
btc-updown-15m-1782922500,203.0032,49.599999999999994,330.45,70.0,70.0,0.21183234982599486,1.3228949268313772,Up,70.0,49.599999999999994,0.7085714285714285,-182.6032,1.01184,-183.61504
btc-updown-15m-1782923400,19.11,4.62,21.0,86.0,21.0,0.2441860465116279,0.963720930232558,Down,21.0,19.11,0.9099999999999999,-2.7300000000000004,0.12039300000000011,-2.8503930000000004
btc-updown-15m-1782924300,23.1,0.0,30.0,0.0,0.0,0.0,,Down,30.0,23.1,0.77,6.899999999999999,0.37191,6.528089999999999
btc-updown-15m-1782925200,203.20000000000002,8.1672,245.0,133.62,133.62,0.5453877551020408,0.8905103415411967,Down,245.0,203.20000000000002,0.8293877551020409,33.632799999999975,2.426788571428571,31.206011428571404
btc-updown-15m-1782926100,0.0,39.6,0.0,60.0,0.0,0.0,,Up,60.0,39.6,0.66,20.4,0.94248,19.45752
btc-updown-15m-1782927000,61.95,125.6016,185.0,184.52,184.52,0.9974054054054055,1.0155585566055976,Up,184.52,125.6016,0.6806936917407327,-3.0315999999999974,2.8073768245220037,-5.8389768245220015
btc-updown-15m-1782927900,2.25,333.8794,65.0,401.38,65.0,0.16194130250635308,0.8664440756313794,Up,401.38,333.8794,0.8318286910159948,65.25060000000002,3.9304255018556,61.32017449814442
btc-updown-15m-1782976500,123.499,0.0,129.6,0.0,0.0,0.0,,Down,129.6,123.499,0.9529243827160494,6.100999999999999,0.4069654161265431,5.694034583873456
btc-updown-15m-1782977400,121.0641,150.5673969974756,162.57,277.137257,162.57,0.5866046368496748,1.287984457385157,Down,162.57,121.0641,0.7446890570215907,-109.06149699747561,2.163629267228271,-111.22512626470389
btc-updown-15m-1782978300,64.42279900007158,135.55,131.775713,185.0,131.775713,0.7123011513513513,1.2215848914871534,Up,185.0,135.55,0.7327027027027028,-14.972799000071575,2.536250405405405,-17.50904940547698
btc-updown-5m-1782740400,171.899997,3.9000000000000004,225.910955,30.0,30.0,0.13279568491930813,0.8909192613080672,Down,225.910955,171.899997,0.7609192613080672,50.11095799999998,2.8768584784730726,47.23409952152691
btc-updown-5m-1782804000,298.281597,146.9772,499.828464,344.72,344.72,0.6896766087335114,1.0231348348415406,Up,344.72,146.9772,0.4263669064748201,-100.53879699999993,5.9017690139568355,-106.44056601395677
btc-updown-5m-1782804300,295.282195,287.822297,507.262687,588.735494,507.262687,0.8616139033057858,1.0709912274241593,Down,507.262687,295.282195,0.5821090385069068,-75.84180499999991,8.637703226623874,-84.47950822662378
btc-updown-5m-1782804600,48.4,57.06,410.0,66.0,66.0,0.16097560975609757,0.9825942350332595,Up,66.0,57.06,0.8645454545454546,-39.46000000000001,0.5410325454545453,-40.00103254545456
btc-updown-5m-1782804900,335.641979,182.738798,496.136941,588.10583,496.136941,0.8436184708456299,0.9872351035697793,Down,496.136941,335.641979,0.6765107599597184,-22.243835999999988,7.600359809862829,-29.844195809862818
btc-updown-5m-1782805200,48.184999,111.0,433.190383,145.0,145.0,0.33472580576656064,0.8767500870078339,Up,145.0,111.0,0.7655172413793103,-14.184999000000005,1.8219310344827588,-16.006930034482764
btc-updown-5m-1782805500,221.277998,197.3256,663.520898,291.98,291.98,0.4400464263900246,1.0093095152361087,Down,663.520898,221.277998,0.33349062353119735,244.91729999999995,10.323870233127147,234.59342976687282
btc-updown-5m-1782805800,242.5213,130.6286,315.88,500.41,315.88,0.6312423812473771,1.0288071689344407,Up,500.41,130.6286,0.26104314462141043,127.26010000000002,6.757022963495534,120.5030770365045
btc-updown-5m-1782806100,293.7969,408.026999,626.34,828.64205,626.34,0.7558631619044677,0.9614737644195341,Down,626.34,293.7969,0.469069355302232,-75.48389899999995,10.919004426904397,-86.40290342690434
btc-updown-5m-1782806400,365.868397,251.1021,853.638406,486.07,486.07,0.5694097132738425,0.9451953813889572,Down,853.638406,365.868397,0.42859880064955747,236.667909,14.63403485951567,222.03387414048433
btc-updown-5m-1782806700,283.3618,142.6033,482.78,342.90999999999997,342.90999999999997,0.7102821160777165,1.0027999151952138,Down,482.78,283.3618,0.5869377356145657,56.814899999999966,8.193224672383279,48.621675327616686
btc-updown-5m-1782807000,107.75750000000001,161.02159900045652,259.25,350.732172,259.25,0.7391680053804702,0.8747522243253283,Down,259.25,107.75750000000001,0.4156509161041466,-9.52909900045654,4.40775974855352,-13.93685874901006
btc-updown-5m-1782807300,236.6926,63.3,325.98,290.0,290.0,0.8896251303760967,0.9443713280484735,Down,325.98,236.6926,0.7260954659795079,25.987400000000036,4.538182341636911,21.449217658363125
btc-updown-5m-1782807600,307.1508,140.0453990013143,447.79,441.037141,441.037141,0.9849195850733603,1.003462512224713,Down,447.79,307.1508,0.6859259920945086,0.5938009986857082,6.752765795116463,-6.158964796430754
btc-updown-5m-1782807900,189.95129599963855,173.46239900107145,276.908941,496.422856,276.908941,0.5578086054119958,1.0353949346758196,Down,276.908941,189.95129599963855,0.6859702518584928,-86.50475400070997,4.175525034934356,-90.68027903564432
btc-updown-5m-1782808200,68.7,134.5391979991064,90.0,326.52489,90.0,0.2756298302405063,1.1753668478354173,Down,90.0,68.7,0.7633333333333334,-113.23919799910641,1.1381299999999999,-114.37732799910641
btc-updown-5m-1782808500,266.6499920015408,28.80289899988464,348.179244,172.159229,172.159229,0.49445574934960806,0.9331449817835411,Down,348.179244,266.6499920015408,0.7658411481918802,52.726352998574555,4.370691917320759,48.3556610812538
btc-updown-5m-1782808800,54.118497999233,109.1332,176.102631,172.66,172.66,0.9804509962148151,0.939382226786734,Up,172.66,109.1332,0.6320699640912777,9.408302000767009,2.810736753638364,6.597565247128644
btc-updown-5m-1782809100,69.15,8.100000000000001,100.0,60.0,60.0,0.6,0.8265,Down,100.0,69.15,0.6915,22.75,1.4932942500000002,21.25670575
btc-updown-5m-1782809400,3.0599999999999996,13.457899999999999,51.0,22.81,22.81,0.44725490196078427,0.6499999999999999,Up,22.81,13.457899999999999,0.59,6.292100000000001,0.38624173000000006,5.905858270000001
btc-updown-5m-1782809700,19.8,49.01799900000019,30.0,132.426189,30.0,0.22654129237231166,1.0301533614321574,Down,30.0,19.8,0.66,-38.817999000000185,0.47124,-39.28923900000019
btc-updown-5m-1782810000,0.0,50.0,0.0,55.0,0.0,0.0,,Up,55.0,50.0,0.9090909090909091,5.0,0.3181818181818183,4.681818181818182
btc-updown-5m-1782810300,28.5,0.0,30.0,0.0,0.0,0.0,,Down,30.0,28.5,0.95,1.5,0.0997500000000001,1.40025
btc-updown-5m-1782810600,15.0,27.3,30.0,30.0,30.0,1.0,1.4100000000000001,Up,30.0,27.3,0.91,-12.299999999999997,0.17198999999999995,-12.471989999999996
btc-updown-5m-1782810900,65.0818,69.54,110.83,160.08,110.83,0.6923413293353323,1.0216296674364251,Up,160.08,69.54,0.434407796101949,25.458200000000005,2.753189730134933,22.70501026986507
btc-updown-5m-1782811200,77.9,0.0,95.0,0.0,0.0,0.0,,Down,95.0,77.9,0.8200000000000001,17.099999999999994,0.9815399999999997,16.118459999999995
btc-updown-5m-1782811500,0.0,3.8268,0.0,21.26,0.0,0.0,,Down,0.0,0.0,,-3.8268,0.0,-3.8268
btc-updown-5m-1782811800,4.6494,0.0,7.38,0.0,0.0,0.0,,Down,7.38,4.6494,0.63,2.7306,0.12041946,2.61018054
btc-updown-5m-1782812100,0.0,65.0,0.0,85.0,0.0,0.0,,Up,85.0,65.0,0.7647058823529411,20.0,1.0705882352941178,18.929411764705883
btc-updown-5m-1782812400,1.1500000000000001,0.0,5.0,0.0,0.0,0.0,,Up,0.0,0.0,,-1.1500000000000001,0.0,-1.1500000000000001
btc-updown-5m-1782812700,42.300000000000004,21.299999999999997,150.0,30.0,30.0,0.2,0.9919999999999999,Up,30.0,21.299999999999997,0.7099999999999999,-33.6,0.43239000000000016,-34.03239
btc-updown-5m-1782813000,18.6,40.2,60.0,95.25,60.0,0.6299212598425197,0.7320472440944883,Down,60.0,18.6,0.31,1.1999999999999957,0.89838,0.3016199999999958
btc-updown-5m-1782813300,56.61,13.8,111.0,30.0,30.0,0.2702702702702703,0.97,Down,111.0,56.61,0.51,40.59,1.941723,38.648277
btc-updown-5m-1782813600,5.7,0.0,30.0,0.0,0.0,0.0,,Down,30.0,5.7,0.19,24.3,0.32319000000000003,23.97681
btc-updown-5m-1782813900,1.8918,0.0,33.06,0.0,0.0,0.0,,Down,33.06,1.8918,0.057223230490018144,31.168200000000002,0.12484815647912888,31.043351843520874
btc-updown-5m-1782814200,78.3858,16.8,109.93,90.0,90.0,0.8187028108796507,0.899718608811668,Up,90.0,16.8,0.18666666666666668,-5.1858,0.9564800000000002,-6.14228
btc-updown-5m-1782814500,37.8,45.4939,110.0,97.78999999999999,97.78999999999999,0.8889999999999999,0.8088567338173638,Up,97.78999999999999,45.4939,0.4652203701810001,14.496099999999998,1.703044770071582,12.793055229928417
btc-updown-5m-1782815100,15.900000000000002,0.0,95.0,0.0,0.0,0.0,,Up,0.0,0.0,,-15.900000000000002,0.0,-15.900000000000002
btc-updown-5m-1782815400,52.959993000241255,14.798399999630998,60.270106999999996,108.025,60.270106999999996,0.5579273964360101,1.0157012958920753,Down,60.270106999999996,52.959993000241255,0.8787107844398095,-7.488285999872261,0.4496433204950708,-7.937929320367331
btc-updown-5m-1782815700,20.4255,4.3567,22.95,150.63,22.95,0.15236008763194583,0.9189231892717254,Down,22.95,20.4255,0.89,-1.8322000000000003,0.15727634999999998,-1.9894763500000003
btc-updown-5m-1782816000,0.0,109.8544,0.0,149.37,0.0,0.0,,Up,149.37,109.8544,0.735451563232242,39.515600000000006,2.0343266854441993,37.48127331455581
btc-updown-5m-1782816300,9.899999999999999,45.354000000270005,90.0,53.85,53.85,0.5983333333333334,0.9522284122612814,Down,90.0,9.899999999999999,0.10999999999999999,34.745999999729996,0.6167699999999999,34.12922999972999
btc-updown-5m-1782816600,21.5842,67.8,85.25,90.0,85.25,0.9472222222222222,1.0065204301075268,Up,90.0,67.8,0.7533333333333333,0.6158000000000072,1.1706800000000002,-0.5548799999999929
btc-updown-5m-1782816900,3.17,56.1,101.0,60.0,60.0,0.594059405940594,0.9663861386138615,Down,101.0,3.17,0.031386138613861386,41.73,0.21493541584158415,41.51506458415841
btc-updown-5m-1782817200,12.299999999999999,73.06890000000001,30.0,94.01,30.0,0.3191149877672588,1.1872460376555687,Up,94.01,73.06890000000001,0.7772460376555687,8.641099999999994,1.1393470899404317,7.501752910059563
btc-updown-5m-1782817500,176.04909999904,51.20309900034883,360.68,148.41352799999999,148.41352799999999,0.411482555173561,0.83310621457607,Up,148.41352799999999,51.20309900034883,0.3450029097101501,-78.83867099938885,2.3476516601336126,-81.18632265952246
btc-updown-5m-1782817800,57.0,11.2212,60.0,61.620000000000005,60.0,0.973709834469328,1.1321032132424538,Down,60.0,57.0,0.95,-8.221199999999996,0.1995000000000002,-8.420699999999997
btc-updown-5m-1782818100,50.052600000000005,0.0,69.23,0.0,0.0,0.0,,Down,69.23,50.052600000000005,0.7229900332225914,19.1774,0.9705548344186048,18.206845165581395
btc-updown-5m-1782818400,19.2,9.3,30.0,90.0,30.0,0.3333333333333333,0.7433333333333334,Down,30.0,19.2,0.64,1.5,0.4838400000000001,1.01616
btc-updown-5m-1782818700,61.499998001444155,14.4816,91.0326,68.16,68.16,0.7487427580888604,0.8880469208635666,Down,91.0326,61.499998001444155,0.6755821321311722,15.051001998555847,1.3966188757895976,13.65438312276625
btc-updown-5m-1782819000,0.0,2.2,0.0,30.0,0.0,0.0,,Down,0.0,0.0,,-2.2,0.0,-2.2
btc-updown-5m-1782819300,8.5,40.2,170.0,45.0,45.0,0.2647058823529412,0.9433333333333335,Up,45.0,40.2,0.8933333333333334,-3.700000000000003,0.3001599999999998,-4.000160000000003
btc-updown-5m-1782819600,0.0,8.6,0.0,10.0,0.0,0.0,,Up,10.0,8.6,0.86,1.4000000000000004,0.08428000000000002,1.3157200000000002
btc-updown-5m-1782820200,68.8,18.0,100.0,30.0,30.0,0.3,1.2879999999999998,Down,100.0,68.8,0.688,13.200000000000003,1.5025920000000004,11.697408000000003
btc-updown-5m-1782821700,4.2,46.150000000000006,30.0,50.0,30.0,0.6,1.0630000000000002,Up,50.0,46.150000000000006,0.9230000000000002,-0.3500000000000085,0.24874849999999954,-0.5987485000000081
btc-updown-5m-1782822300,0.0,93.29999699999999,0.0,120.36585,0.0,0.0,,Up,120.36585,93.29999699999999,0.7751367767518776,27.065853000000004,1.46858166381221,25.597271336187795
btc-updown-5m-1782822600,25.2,39.89999899893335,30.0,151.33333199999998,30.0,0.1982378872091444,1.103656383373184,Down,30.0,25.2,0.84,-35.099998998933344,0.2822400000000001,-35.382238998933346
btc-updown-5m-1782824400,16.8,128.4,30.0,240.0,30.0,0.125,1.0950000000000002,Up,240.0,128.4,0.535,94.79999999999998,4.1794199999999995,90.62057999999999
btc-updown-5m-1782825300,4.4688,38.5203,55.86,46.41,46.41,0.8308270676691729,0.91,Up,46.41,38.5203,0.8300000000000001,3.420899999999996,0.4583915699999999,2.962508429999996
btc-updown-5m-1782825600,124.44919999998599,12.9,212.22,30.0,30.0,0.14136273678258413,1.0164159834133728,Down,212.22,124.44919999998599,0.5864159834133729,74.87080000001401,3.6029139997890685,71.26788600022495
btc-updown-5m-1782825900,1.05,66.6,35.0,75.0,35.0,0.4666666666666667,0.9179999999999999,Up,75.0,66.6,0.8879999999999999,7.3500000000000085,0.5221440000000005,6.827856000000008
btc-updown-5m-1782826200,24.3,93.89999699883217,30.0,296.50093400000003,30.0,0.10118011972265827,1.1266937646099697,Down,30.0,24.3,0.81,-88.19999699883216,0.3231899999999999,-88.52318699883216
btc-updown-5m-1782826500,347.2707,97.814898,468.06,251.178987,251.178987,0.5366384373798231,1.131359383162881,Down,468.06,347.2707,0.7419362902192026,22.974401999999998,6.273257559812205,16.701144440187793
btc-updown-5m-1782826800,0.0,72.14999,0.0,100.48870600000001,0.0,0.0,,Up,100.48870600000001,72.14999,0.7179910347337939,28.338716000000005,1.4242860816706986,26.914429918329308
btc-updown-5m-1782827100,137.389996,18.5199,206.182922,159.52,159.52,0.7736819250238388,0.7824476967420857,Down,206.182922,137.389996,0.6663500287380737,50.27302599999999,3.2088117751953327,47.06421422480466
btc-updown-5m-1782827400,0.0,26.4,0.0,30.0,0.0,0.0,,Up,30.0,26.4,0.88,3.6000000000000014,0.22176000000000004,3.3782400000000012
btc-updown-5m-1782827700,60.846500000000006,78.9,113.71000000000001,90.0,90.0,0.791487116348606,1.4117691202767273,Up,90.0,78.9,0.8766666666666667,-49.746500000000026,0.6811699999999998,-50.42767000000003
btc-updown-5m-1782831000,0.0,18.975,0.0,82.5,0.0,0.0,,Down,0.0,0.0,,-18.975,0.0,-18.975
btc-updown-5m-1782831300,14.999998999999997,15.95,68.349564,20.0,20.0,0.2926134247176763,1.016960053907586,Down,68.349564,14.999998999999997,0.21946005390758597,37.399565,0.8195668887592384,36.57999811124076
btc-updown-5m-1782831600,5.1000000000000005,67.25,30.0,95.0,30.0,0.3157894736842105,0.8778947368421053,Down,30.0,5.1000000000000005,0.17,-42.349999999999994,0.2963100000000001,-42.64630999999999
btc-updown-5m-1782831900,28.799999,9.4644,90.227271,34.34,34.34,0.38059446572422656,0.594802569372838,Up,34.34,9.4644,0.27560861968549794,-3.924398999999994,0.4799150845894002,-4.404314084589394
btc-updown-5m-1782832200,1.8258,14.7,10.74,30.625,10.74,0.35069387755102044,0.65,Up,30.625,14.7,0.48,14.0992,0.53508,13.564119999999999
btc-updown-5m-1782832800,30.474400000000003,20.399998999999998,86.86,31.384614,31.384614,0.36132413078517156,1.0008450348058968,Up,31.384614,20.399998999999998,0.6499999968137253,-19.489784999999998,0.49979998005000004,-19.989584980049997
btc-updown-5m-1782889800,37.5,31.8333,60.0,78.73,60.0,0.7620983106820779,1.0293350692239298,Up,78.73,31.8333,0.40433506922392987,9.396699999999996,1.3273386308611714,8.069361369138825
btc-updown-5m-1782890100,127.45,38.8971,194.0,69.99000000000001,69.99000000000001,0.3607731958762887,1.2127110132080725,Down,194.0,127.45,0.6569587628865979,27.65289999999999,3.060442396907217,24.59245760309277
btc-updown-5m-1782890400,16.5,48.75,30.0,75.0,30.0,0.4,1.2000000000000002,Up,75.0,48.75,0.65,9.75,1.1943750000000002,8.555625
btc-updown-5m-1782890700,64.8,0.0,90.0,0.0,0.0,0.0,,Down,90.0,64.8,0.72,25.200000000000003,1.27008,23.929920000000003
btc-updown-5m-1782891000,103.799996,4.8,121.054715,30.0,30.0,0.24782182172747258,1.0174634701341454,Up,30.0,4.8,0.16,-78.59999599999999,0.28224000000000005,-78.88223599999999
btc-updown-5m-1782891300,66.15,0.0,75.0,0.0,0.0,0.0,,Down,75.0,66.15,0.8820000000000001,8.849999999999994,0.5463989999999996,8.303600999999995
btc-updown-5m-1782891600,34.2656,15.6,68.78999999999999,100.0,68.78999999999999,0.6879,0.6541189126326501,Down,68.78999999999999,34.2656,0.4981189126326501,18.92439999999999,1.2038079611106265,17.720592038889365
btc-updown-5m-1782891900,0.0,12.55,0.0,15.0,0.0,0.0,,Up,15.0,12.55,0.8366666666666667,2.4499999999999993,0.14348833333333333,2.306511666666666
btc-updown-5m-1782892200,6.9,17.5,30.0,25.0,25.0,0.8333333333333334,0.9299999999999999,Down,30.0,6.9,0.23,5.600000000000001,0.37191000000000013,5.228090000000002
btc-updown-5m-1782892500,1.2,0.0,30.0,0.0,0.0,0.0,,Up,0.0,0.0,,-1.2,0.0,-1.2
btc-updown-5m-1782892800,64.95,6.9193,105.0,33.17,33.17,0.3159047619047619,0.8271725741849347,Down,105.0,64.95,0.6185714285714285,33.13069999999999,1.7341650000000002,31.39653499999999
btc-updown-5m-1782893100,3.5999999999999996,106.806599,30.0,175.761913,30.0,0.17068544309710604,0.7276777225336641,Down,30.0,3.5999999999999996,0.11999999999999998,-80.406599,0.22175999999999998,-80.628359
btc-updown-5m-1782893400,43.286500000000004,0.0,49.67,0.0,0.0,0.0,,Down,49.67,43.286500000000004,0.8714817797463258,6.383499999999998,0.38941727587074687,5.994082724129251
btc-updown-5m-1782893700,20.099998999999997,14.399999999999999,60.810809,30.0,30.0,0.49333334802370415,0.8105333267314367,Up,30.0,14.399999999999999,0.4799999999999999,-4.499998999999995,0.52416,-5.024158999999996
