431	btc-updown-5m-1782910500	1782910505	0.5	30.0			
432	btc-updown-5m-1782910200	1782910454	0.91	12.0			
433	btc-updown-5m-1782910200	1782910445	0.82	5.0			
434	btc-updown-5m-1782910200	1782910393	0.89	30.0			
435	btc-updown-5m-1782910200	1782910237	0.21	30.0			
436	btc-updown-5m-1782910200	1782910217	0.78	7.58			
437	btc-updown-5m-1782910200	1782910217	0.78	30.0			
438	btc-updown-5m-1782910200	1782910213	0.81	30.0			
439	btc-updown-5m-1782909900	1782910162	0.92	30.0			
440	btc-updown-5m-1782909900	1782910160	0.92	10.0			
441	btc-updown-5m-1782909900	1782910160	0.92	30.326075			
442	btc-updown-5m-1782909900	1782910160	0.92	30.0			
443	btc-updown-5m-1782909900	1782910091	0.12	30.0			
444	btc-updown-5m-1782909600	1782909755	0.5	30.0			
445	btc-updown-5m-1782909600	1782909712	0.76	27.76			
446	btc-updown-5m-1782909600	1782909685	0.73	7.74			
447	btc-updown-5m-1782909300	1782909527	0.6	20.4			
448	btc-updown-5m-1782909300	1782909409	0.49	30.0			
449	btc-updown-5m-1782909000	1782909269	0.97	20.0			
450	btc-updown-5m-1782909000	1782909257	0.54	30.0			
451	btc-updown-5m-1782909000	1782909251	0.45	30.0			
452	btc-updown-5m-1782909000	1782909241	0.19	30.0			
453	btc-updown-5m-1782909000	1782909191	0.74	10.0			
454	btc-updown-5m-1782908700	1782908978	0.82	28.78			
455	btc-updown-5m-1782908700	1782908956	0.77	14.1			
456	btc-updown-5m-1782908700	1782908956	0.77	30.0			
457	btc-updown-5m-1782908700	1782908887	0.82	30.0			
458	btc-updown-5m-1782908700	1782908873	0.18	10.0			
459	btc-updown-5m-1782908700	1782908827	0.45	5.0			
460	btc-updown-5m-1782908700	1782908825	0.45	5.0			
461	btc-updown-5m-1782908700	1782908765	0.69	6.77			
462	btc-updown-5m-1782908400	1782908605	0.73	30.0			
463	btc-updown-5m-1782908400	1782908573	0.83	30.0			
464	btc-updown-5m-1782908100	1782908134	0.79	17.22			
465	btc-updown-5m-1782907800	1782907931	0.04	30.0			
466	btc-updown-5m-1782907800	1782907925	0.06	30.0			
467	btc-updown-5m-1782907800	1782907873	0.61	5.0			
468	btc-updown-5m-1782907800	1782907844	0.71	0.78			
469	btc-updown-5m-1782907500	1782907729	0.82	5.0			
470	btc-updown-5m-1782907500	1782907702	0.81	30.0			
471	btc-updown-5m-1782907500	1782907700	0.81	30.0			
472	btc-updown-5m-1782907500	1782907688	0.85	30.0			
473	btc-updown-5m-1782907500	1782907660	0.0864891528467626	31.217776			
474	btc-updown-5m-1782907500	1782907649	0.54	30.0			
475	btc-updown-5m-1782907500	1782907586	0.49	30.0			
476	btc-updown-5m-1782907200	1782907352	0.08	30.0			
477	btc-updown-5m-1782905700	1782905981	0.25	5.76			
478	btc-updown-5m-1782905700	1782905981	0.25	30.0			
479	btc-updown-5m-1782905700	1782905944	0.92	5.0			
480	btc-updown-5m-1782905700	1782905923	0.95	5.0			
481	btc-updown-5m-1782905700	1782905854	0.87	5.0			
482	btc-updown-5m-1782905700	1782905827	0.89	5.0			
483	btc-updown-5m-1782905700	1782905729	0.66	5.0			
484	btc-updown-5m-1782905400	1782905612	0.56	30.0			
485	btc-updown-5m-1782905100	1782905387	0.82	23.75			
486	btc-updown-5m-1782905100	1782905387	0.804092527741921	30.966583			
487	btc-updown-5m-1782905100	1782905365	0.82	30.36585			
488	btc-updown-5m-1782905100	1782905324	0.81	30.0			
489	btc-updown-5m-1782905100	1782905323	0.81	30.0			
490	btc-updown-5m-1782904800	1782905062	0.36	19.89			
491	btc-updown-5m-1782904800	1782905024	0.4	30.0			
492	btc-updown-5m-1782904800	1782904975	0.45	23.36			
493	btc-updown-5m-1782904800	1782904913	0.67	30.0			
494	btc-updown-5m-1782904800	1782904862	0.58	10.0			
495	btc-updown-5m-1782904500	1782904754	0.91	30.0			
496	btc-updown-5m-1782904500	1782904753	0.91	30.0			
497	btc-updown-5m-1782904500	1782904733	0.06	30.0			
498	btc-updown-5m-1782904200	1782904435	0.95	11.96			
499	btc-updown-5m-1782904200	1782904340	0.8799999986816479	30.340908			
500	btc-updown-5m-1782904200	1782904339	0.8799999986816479	30.340908			
501	btc-updown-5m-1782904200	1782904333	0.06	30.0			
502	btc-updown-5m-1782904200	1782904319	0.82	29.79			
503	btc-updown-5m-1782904200	1782904306	0.07	30.0			
504	btc-updown-5m-1782904200	1782904240	0.4399999843555549	30.681817			
505	btc-updown-5m-1782904200	1782904240	0.4383763732912128	30.795453			
506	btc-updown-5m-1782903900	1782904184	0.33	30.0			
507	btc-updown-5m-1782903900	1782904178	0.37	5.0			
508	btc-updown-5m-1782903900	1782904168	0.2899999382580577	10.689654			
509	btc-updown-5m-1782903900	1782904168	0.2999999531249926	10.666665			
510	btc-updown-5m-1782903900	1782904132	0.52	1.93			
511	btc-updown-5m-1782903900	1782904127	0.34	25.0			
512	btc-updown-5m-1782903900	1782904117	0.85	30.0			
513	btc-updown-5m-1782903900	1782904117	0.84	3.0			
514	btc-updown-5m-1782903900	1782903985	0.48	13.08			
515	btc-updown-5m-1782903600	1782903845	0.12	32.5			
516	btc-updown-5m-1782903600	1782903845	0.11	30.0			
517	btc-updown-5m-1782903600	1782903809	0.5	30.0			
518	btc-updown-5m-1782903600	1782903806	0.52	1.58			
519	btc-updown-5m-1782903600	1782903700	0.06	30.0			
520	btc-updown-5m-1782903300	1782903434	0.81	30.0			
521	btc-updown-5m-1782903000	1782903250	0.69	30.0			
522	btc-updown-5m-1782903000	1782903248	0.69	30.0			
523	btc-updown-5m-1782903000	1782903230	0.15	30.0			
524	btc-updown-5m-1782903000	1782903209	0.5	24.5			
525	btc-updown-5m-1782903000	1782903208	0.5	30.0			
526	btc-updown-5m-1782903000	1782903194	0.3249549756782664	30.465756			
527	btc-updown-5m-1782903000	1782903193	0.52	6.82			
528	btc-updown-5m-1782903000	1782903149	0.55	3.64			
529	btc-updown-5m-1782903000	1782903010	0.49	30.0			
530	btc-updown-5m-1782902700	1782902918	0.96	30.0			
531	btc-updown-5m-1782902700	1782902914	0.05	30.0			
532	btc-updown-5m-1782902100	1782902371	0.32	30.0			
533	btc-updown-5m-1782901500	1782901748	0.31	30.0			
534	btc-updown-5m-1782901500	1782901712	0.6	5.0			
535	btc-updown-5m-1782901500	1782901712	0.5999999624999907	5.333332			
536	btc-updown-5m-1782901500	1782901658	0.07	30.0			
537	btc-updown-5m-1782901500	1782901624	0.87	30.0			
538	btc-updown-5m-1782901500	1782901565	0.86	21.0			
539	btc-updown-5m-1782901500	1782901558	0.06	30.0			
540	btc-updown-5m-1782901200	1782901373	0.21	3.0			
541	btc-updown-5m-1782901200	1782901373	0.22	30.0			
542	btc-updown-5m-1782900900	1782901154	0.51	30.0			
543	btc-updown-5m-1782900900	1782901069	0.58	30.0			
544	btc-updown-5m-1782900900	1782901064	0.37	30.0			
545	btc-updown-5m-1782900900	1782901063	0.37	30.0			
546	btc-updown-5m-1782900900	1782900961	0.47	12.8			
547	btc-updown-5m-1782900300	1782900548	0.91	30.0			
548	btc-updown-5m-1782900300	1782900515	0.89	30.0			
549	btc-updown-5m-1782900300	1782900514	0.88	9.72			
550	btc-updown-5m-1782900000	1782900274	0.77	21.59			
551	btc-updown-5m-1782900000	1782900251	0.77	30.0			
552	btc-updown-5m-1782900000	1782900239	0.95	30.0			
553	btc-updown-5m-1782900000	1782900238	0.03	35.0			
554	btc-updown-5m-1782900000	1782900188	0.05	30.0			
555	btc-updown-5m-1782900000	1782900178	0.91	30.0			
556	btc-updown-5m-1782899400	1782899434	0.6	30.0			
557	btc-updown-5m-1782899100	1782899386	0.8599999934848476	15.348835			
558	btc-updown-5m-1782899100	1782899369	0.89	30.0			
559	btc-updown-5m-1782899100	1782899362	0.63	30.0			
560	btc-updown-5m-1782899100	1782899348	0.09	30.0			
561	btc-updown-5m-1782899100	1782899339	0.64	30.0			
562	btc-updown-5m-1782899100	1782899240	0.48	30.0			
563	btc-updown-5m-1782899100	1782899233	0.46	30.0			
564	btc-updown-5m-1782899100	1782899182	0.14	30.0			
565	btc-updown-5m-1782898800	1782899060	0.77	24.5			
566	btc-updown-5m-1782898800	1782899051	0.34	30.0			
567	btc-updown-5m-1782898800	1782898993	0.78	5.0			
568	btc-updown-5m-1782898800	1782898903	0.69	30.0			
569	btc-updown-5m-1782898800	1782898805	0.6	5.0			
570	btc-updown-5m-1782898500	1782898595	0.3	30.0			
571	btc-updown-5m-1782898200	1782898471	0.01	100.0			
572	btc-updown-5m-1782898200	1782898448	0.97	30.0			
573	btc-updown-5m-1782897300	1782897580	0.7	30.0			
574	btc-updown-5m-1782897300	1782897580	0.7	26.02			
575	btc-updown-5m-1782897300	1782897448	0.82	30.0			
576	btc-updown-5m-1782897000	1782897257	0.95	30.0			
577	btc-updown-5m-1782897000	1782897136	0.48	30.0			
578	btc-updown-5m-1782896700	1782896957	0.021	50.0			
579	btc-updown-5m-1782896700	1782896867	0.96	30.0			
580	btc-updown-5m-1782896700	1782896867	0.96	30.3125			
581	btc-updown-5m-1782896700	1782896809	0.06	30.0			
582	btc-updown-5m-1782896700	1782896801	0.14	30.0			
583	btc-updown-5m-1782896400	1782896687	0.91	30.0			
584	btc-updown-5m-1782896400	1782896687	0.91	18.35			
585	btc-updown-5m-1782896400	1782896684	0.07	30.0			
586	btc-updown-5m-1782896400	1782896671	0.96	30.0			
587	btc-updown-5m-1782896400	1782896659	0.03	35.0			
588	btc-updown-5m-1782895500	1782895606	0.76	30.0			
589	btc-updown-5m-1782895500	1782895606	0.76	15.0			
590	btc-updown-5m-1782895500	1782895606	0.75	30.4			
591	btc-updown-5m-1782895200	1782895330	0.77	30.0			
592	btc-updown-5m-1782894900	1782895030	0.45	30.0			
593	btc-updown-5m-1782894900	1782895028	0.45	30.0			
594	btc-updown-5m-1782894900	1782895027	0.45	30.0			
595	btc-updown-5m-1782894900	1782894977	0.66	30.0			
596	btc-updown-5m-1782894900	1782894974	0.67	21.14			
597	btc-updown-5m-1782894900	1782894905	0.59	30.0			
598	btc-updown-5m-1782894600	1782894881	0.01	100.0			
599	btc-updown-5m-1782894300	1782894587	0.09	30.0			
600	btc-updown-5m-1782894300	1782894586	0.09	30.0			
601	btc-updown-5m-1782894300	1782894569	0.93	25.41			
602	btc-updown-5m-1782894300	1782894568	0.93	30.0			
603	btc-updown-5m-1782894300	1782894452	0.94	5.0			
604	btc-updown-5m-1782894300	1782894391	0.78	5.0			
605	btc-updown-5m-1782894300	1782894391	0.79	5.0			
606	btc-updown-5m-1782894300	1782894317	0.78	30.0			
607	btc-updown-5m-1782894000	1782894188	0.9	13.82			
608	btc-updown-5m-1782894000	1782894125	0.14	30.0			
609	btc-updown-5m-1782893700	1782893986	0.48	30.0			
610	btc-updown-5m-1782893700	1782893956	0.29	30.0			
611	btc-updown-5m-1782893700	1782893755	0.369999989289473	30.810809			
612	btc-updown-5m-1782893400	1782893683	0.95	19.67			
613	btc-updown-5m-1782893400	1782893671	0.82	30.0			
614	btc-updown-5m-1782893100	1782893375	0.52	30.0			
615	btc-updown-5m-1782893100	1782893357	0.4699999956916663	25.531913			
616	btc-updown-5m-1782893100	1782893357	0.47	25.0			
617	btc-updown-5m-1782893100	1782893356	0.44	10.47			
618	btc-updown-5m-1782893100	1782893351	0.44	5.0			
619	btc-updown-5m-1782893100	1782893333	0.12	30.0			
620	btc-updown-5m-1782893100	1782893285	0.72	10.89			
621	btc-updown-5m-1782893100	1782893273	0.67	30.0			
622	btc-updown-5m-1782893100	1782893261	0.84	30.0			
623	btc-updown-5m-1782893100	1782893261	0.85	5.82			
624	btc-updown-5m-1782893100	1782893261	0.84	3.05			
625	btc-updown-5m-1782892800	1782893087	0.77	30.0			
626	btc-updown-5m-1782892800	1782893084	0.11	5.0			
627	btc-updown-5m-1782892800	1782893078	0.32	30.0			
628	btc-updown-5m-1782892800	1782893072	0.29	3.17			
629	btc-updown-5m-1782892800	1782893026	0.89	5.0			
630	btc-updown-5m-1782892800	1782893024	0.89	5.0			
631	btc-updown-5m-1782892800	1782892873	0.76	30.0			
632	btc-updown-5m-1782892800	1782892870	0.2	30.0			
633	btc-updown-5m-1782892500	1782892753	0.04	30.0			
634	btc-updown-5m-1782892200	1782892217	0.7	25.0			
635	btc-updown-5m-1782892200	1782892213	0.23	30.0			
636	btc-updown-5m-1782891900	1782892091	0.85	5.0			
637	btc-updown-5m-1782891900	1782892090	0.85	5.0			
638	btc-updown-5m-1782891900	1782892076	0.81	5.0			
639	btc-updown-5m-1782891600	1782891877	0.03	35.0			
640	btc-updown-5m-1782891600	1782891875	0.03	35.0			
641	btc-updown-5m-1782891600	1782891865	0.62	5.0			
642	btc-updown-5m-1782891600	1782891865	0.61	10.0			
643	btc-updown-5m-1782891600	1782891854	0.6374779319041615	23.79			
644	btc-updown-5m-1782891600	1782891773	0.45	30.0			
645	btc-updown-5m-1782891600	1782891721	0.33	30.0			
646	btc-updown-5m-1782891300	1782891578	0.92	30.0			
647	btc-updown-5m-1782891300	1782891565	0.91	30.0			
648	btc-updown-5m-1782891300	1782891554	0.75	5.0			
649	btc-updown-5m-1782891300	1782891554	0.75	10.0			
650	btc-updown-5m-1782891000	1782891247	0.83	30.0			
651	btc-updown-5m-1782891000	1782891227	0.8599999967049806	30.348835			
652	btc-updown-5m-1782891000	1782891226	0.85	30.70588			
653	btc-updown-5m-1782891000	1782891215	0.89	30.0			
654	btc-updown-5m-1782891000	1782891145	0.16	30.0			
655	btc-updown-5m-1782890700	1782890912	0.81	30.0			
656	btc-updown-5m-1782890700	1782890825	0.65	30.0			
657	btc-updown-5m-1782890700	1782890794	0.7	30.0			
658	btc-updown-5m-1782890400	1782890501	0.65	30.0			
659	btc-updown-5m-1782890400	1782890501	0.65	15.0			
660	btc-updown-5m-1782890400	1782890500	0.65	30.0			
661	btc-updown-5m-1782890400	1782890447	0.55	30.0			
662	btc-updown-5m-1782890100	1782890377	0.78	30.0			
663	btc-updown-5m-1782890100	1782890371	0.29	9.99			
664	btc-updown-5m-1782890100	1782890357	0.54	15.0			
665	btc-updown-5m-1782890100	1782890336	0.75	19.0			
666	btc-updown-5m-1782890100	1782890336	0.76	30.0			
667	btc-updown-5m-1782890100	1782890336	0.75	30.0			
668	btc-updown-5m-1782890100	1782890332	0.34	30.0			
669	btc-updown-5m-1782890100	1782890329	0.52	30.0			
670	btc-updown-5m-1782890100	1782890237	0.86	30.0			
671	btc-updown-5m-1782890100	1782890228	0.13	10.0			
672	btc-updown-5m-1782890100	1782890173	0.65	30.0			
673	btc-updown-5m-1782889800	1782890084	0.74	30.0			
674	btc-updown-5m-1782889800	1782890065	0.81	30.0			
675	btc-updown-5m-1782889800	1782890041	0.19	30.0			
676	btc-updown-5m-1782889800	1782890003	0.21	18.73			
677	btc-updown-5m-1782889800	1782889984	0.44	30.0			
678	btc-updown-5m-1782832800	1782833069	0.04	26.86	0.0400	0.0500	1782833068951000
679	btc-updown-5m-1782832800	1782833050	0.39	30.0	0.3800	0.3900	1782833049977000
680	btc-updown-5m-1782832800	1782833050	0.6499999968137253	31.384614	0.6100	0.6200	1782833049977000
681	btc-updown-5m-1782832800	1782832955	0.59	30.0	0.6300	0.6400	1782832954861000
682	btc-updown-5m-1782832200	1782832376	0.17	10.74	0.1800	0.1900	1782832375674000
683	btc-updown-5m-1782832200	1782832232	0.48	30.625	0.4700	0.4800	1782832231804000
684	btc-updown-5m-1782831900	1782832184	0.22	30.0	0.0800	0.0900	1782832183829000
685	btc-updown-5m-1782831900	1782832184	0.2183458440558527	30.227271	0.0800	0.0900	1782832183829000
686	btc-updown-5m-1782831900	1782832180	0.52	30.0	0.1800	0.1900	1782832179874000
687	btc-updown-5m-1782831900	1782832091	0.66	4.34	0.7100	0.7200	1782832090926000
688	btc-updown-5m-1782831900	1782831991	0.22	30.0	0.1700	0.1800	1782831990967000
689	btc-updown-5m-1782831600	1782831718	0.81	30.0	0.8000	0.8100	1782831717350000
690	btc-updown-5m-1782831600	1782831704	0.17	30.0	0.1700	0.1800	1782831703840000
691	btc-updown-5m-1782831600	1782831697	0.79	5.0	0.8200	0.8300	1782831696769000
692	btc-updown-5m-1782831600	1782831653	0.65	30.0	0.6400	0.6500	1782831652947000
693	btc-updown-5m-1782831600	1782831650	0.65	30.0	0.6400	0.6500	1782831649860000
694	btc-updown-5m-1782831300	1782831578	0.2142857142857142	35.0	0.1700	0.1800	1782831577877000
695	btc-updown-5m-1782831300	1782831578	0.2248904663341326	33.349564	0.1700	0.1800	1782831577877000
696	btc-updown-5m-1782831300	1782831575	0.91	5.0	0.8400	0.8500	1782831574999000
697	btc-updown-5m-1782831300	1782831550	0.76	15.0	0.8500	0.8600	1782831549980000
698	btc-updown-5m-1782831000	1782831259	0.06	30.0			
699	btc-updown-5m-1782831000	1782831079	0.35	22.5	0.3500	0.3800	1782831078731000
700	btc-updown-5m-1782831000	1782831073	0.31	30.0	0.3000	0.3200	1782831072621000
701	btc-updown-15m-1782828900	1782829214	0.65	30.0			
702	btc-updown-15m-1782828900	1782829072	0.67	0.06			
703	btc-updown-15m-1782828900	1782829061	0.66	10.0			
704	btc-updown-15m-1782828900	1782829058	0.6	30.0			
705	btc-updown-15m-1782828900	1782829057	0.6	30.0			
706	btc-updown-15m-1782828900	1782829013	0.6	30.0			
707	btc-updown-15m-1782828900	1782829012	0.6	30.0			
708	btc-updown-15m-1782828900	1782829007	0.6	30.0			
709	btc-updown-15m-1782828900	1782829006	0.57	8.46			
710	btc-updown-15m-1782828900	1782829006	0.59	10.95			
711	btc-updown-15m-1782828900	1782828986	0.55	8.0			
712	btc-updown-15m-1782828900	1782828979	0.55	1.0			
713	btc-updown-15m-1782828900	1782828956	0.55	19.01			
714	btc-updown-15m-1782828000	1782828763	0.06	6.0			
715	btc-updown-15m-1782828000	1782828757	0.06	24.0			
716	btc-updown-15m-1782828000	1782828757	0.07	30.0			
717	btc-updown-15m-1782828000	1782828743	0.04	20.0			
718	btc-updown-15m-1782828000	1782828737	0.04	30.0			
719	btc-updown-15m-1782828000	1782828736	0.03	10.0			
720	btc-updown-15m-1782828000	1782828727	0.97	5.0			
721	btc-updown-15m-1782828000	1782828700	0.94	9.9			
722	btc-updown-15m-1782828000	1782828698	0.94	20.0			
723	btc-updown-15m-1782828000	1782828695	0.92	12.52			
724	btc-updown-15m-1782828000	1782828691	0.92	30.0			
725	btc-updown-15m-1782828000	1782828689	0.92	30.0			
726	btc-updown-15m-1782828000	1782828671	0.89	17.0			
727	btc-updown-15m-1782828000	1782828671	0.94	30.0			
728	btc-updown-15m-1782828000	1782828667	0.91	12.84			
729	btc-updown-15m-1782828000	1782828665	0.9	11.52			
730	btc-updown-15m-1782828000	1782828665	0.89	27.49			
731	btc-updown-15m-1782828000	1782828665	0.89	30.0			
732	btc-updown-15m-1782828000	1782828638	0.13	30.0			
733	btc-updown-15m-1782828000	1782828635	0.13	30.0			
734	btc-updown-15m-1782828000	1782828632	0.11	30.0			
735	btc-updown-15m-1782828000	1782828626	0.06	30.0			
736	btc-updown-15m-1782828000	1782828626	0.06	5.0			
737	btc-updown-15m-1782828000	1782828622	0.94	30.0			
738	btc-updown-15m-1782828000	1782828617	0.93	27.0			
739	btc-updown-15m-1782828000	1782828595	0.05	30.0			
740	btc-updown-15m-1782828000	1782828532	0.06	30.0			
741	btc-updown-15m-1782828000	1782828367	0.87	30.0			
742	btc-updown-15m-1782828000	1782828274	0.83	30.0			
743	btc-updown-15m-1782828000	1782828122	0.13	30.0			
744	btc-updown-15m-1782828000	1782828052	0.41	11.41			
745	btc-updown-15m-1782828000	1782828005	0.6	30.0			
746	btc-updown-5m-1782827700	1782827983	0.94	30.0			
747	btc-updown-5m-1782827700	1782827980	0.94	30.0			
748	btc-updown-5m-1782827700	1782827959	0.75	30.0			
749	btc-updown-5m-1782827700	1782827954	0.12	10.0			
750	btc-updown-5m-1782827700	1782827942	0.33	5.0			
751	btc-updown-5m-1782827700	1782827938	0.35	15.0			
752	btc-updown-15m-1782827100	1782827909	0.91	20.0			
753	btc-updown-15m-1782827100	1782827903	0.91	12.0			
754	btc-updown-15m-1782827100	1782827900	0.07	28.0			
755	btc-updown-15m-1782827100	1782827863	0.84	5.0			
756	btc-updown-15m-1782827100	1782827861	0.84	5.0			
757	btc-updown-15m-1782827100	1782827840	0.74	0.04			
758	btc-updown-5m-1782827700	1782827777	0.65	30.0			
759	btc-updown-5m-1782827700	1782827762	0.5	11.1			
760	btc-updown-15m-1782827100	1782827750	0.73	30.0			
761	btc-updown-5m-1782827700	1782827726	0.65	30.0			
762	btc-updown-5m-1782827700	1782827726	0.65	12.61			
763	btc-updown-15m-1782827100	1782827656	0.74	5.0			
764	btc-updown-15m-1782827100	1782827533	0.69	5.0			
765	btc-updown-5m-1782827400	1782827498	0.88	30.0			
766	btc-updown-15m-1782827100	1782827435	0.51	26.24			
767	btc-updown-5m-1782827100	1782827383	0.01	100.0			
768	btc-updown-5m-1782827100	1782827365	0.91	10.0			
769	btc-updown-15m-1782827100	1782827348	0.62	5.0			
770	btc-updown-5m-1782827100	1782827347	0.88	10.0			
771	btc-updown-5m-1782827100	1782827347	0.88	5.0			
772	btc-updown-5m-1782827100	1782827345	0.819999997365461	15.182922			
773	btc-updown-5m-1782827100	1782827341	0.12	22.27			
774	btc-updown-5m-1782827100	1782827323	0.85	30.0			
775	btc-updown-5m-1782827100	1782827321	0.85	30.0			
776	btc-updown-15m-1782827100	1782827302	0.64	30.0			
777	btc-updown-15m-1782827100	1782827287	0.69	30.0			
778	btc-updown-15m-1782827100	1782827285	0.68	30.0			
779	btc-updown-15m-1782827100	1782827282	0.69	30.0			
780	btc-updown-5m-1782827100	1782827257	0.31	7.25			
781	btc-updown-5m-1782827100	1782827249	0.4938461538461538	26.0			
782	btc-updown-5m-1782827100	1782827237	0.44	20.0			
783	btc-updown-5m-1782827100	1782827168	0.5	30.0			
784	btc-updown-5m-1782827100	1782827161	0.42	30.0			
785	btc-updown-5m-1782827100	1782827159	0.5	30.0			
786	btc-updown-15m-1782827100	1782827128	0.51	11.44			
787	btc-updown-15m-1782826200	1782827081	0.88	30.0			
788	btc-updown-15m-1782826200	1782827077	0.06	35.0			
789	btc-updown-15m-1782826200	1782827069	0.49	30.0			
790	btc-updown-15m-1782826200	1782827000	0.32	30.0			
791	btc-updown-15m-1782826200	1782826958	0.67	5.0			
792	btc-updown-15m-1782826200	1782826954	0.64	5.0			
793	btc-updown-15m-1782826200	1782826937	0.52	25.0			
794	btc-updown-15m-1782826200	1782826892	0.64	20.3125			
795	btc-updown-5m-1782826800	1782826867	0.85	5.05882			
796	btc-updown-5m-1782826800	1782826867	0.8399999762823257	5.059518			
797	btc-updown-5m-1782826800	1782826826	0.8099999973658535	30.370368			
798	btc-updown-15m-1782826200	1782826816	0.48	17.8			
799	btc-updown-5m-1782826800	1782826816	0.8	30.0			
800	btc-updown-5m-1782826800	1782826805	0.5	30.0			
801	btc-updown-5m-1782826500	1782826787	0.2	22.11			
802	btc-updown-5m-1782826500	1782826784	0.85	20.0			
803	btc-updown-5m-1782826500	1782826783	0.62	30.0			
804	btc-updown-5m-1782826500	1782826781	0.62	30.0			
805	btc-updown-5m-1782826500	1782826780	0.42	35.0			
806	btc-updown-5m-1782826500	1782826777	0.52	15.68			
807	btc-updown-5m-1782826500	1782826774	0.6599999986865671	30.454544			
808	btc-updown-5m-1782826500	1782826774	0.57	20.49			
809	btc-updown-5m-1782826500	1782826772	0.56	6.0			
810	btc-updown-5m-1782826500	1782826765	0.5	15.9			
811	btc-updown-5m-1782826500	1782826760	0.5	30.0			
812	btc-updown-5m-1782826500	1782826754	0.73	30.0			
813	btc-updown-15m-1782826200	1782826753	0.82	5.0			
814	btc-updown-5m-1782826500	1782826747	0.86	30.0			
815	btc-updown-5m-1782826500	1782826745	0.86	30.0			
816	btc-updown-15m-1782826200	1782826744	0.85	5.0			
817	btc-updown-5m-1782826500	1782826742	0.14	30.0			
818	btc-updown-5m-1782826500	1782826736	0.88	8.13			
819	btc-updown-5m-1782826500	1782826733	0.88	30.0			
820	btc-updown-5m-1782826500	1782826721	0.07	30.0			
821	btc-updown-5m-1782826500	1782826718	0.89	13.35			
822	btc-updown-5m-1782826500	1782826715	0.89	30.0			
823	btc-updown-5m-1782826500	1782826714	0.89	30.0			
824	btc-updown-5m-1782826500	1782826703	0.86	0.68			
825	btc-updown-5m-1782826500	1782826702	0.86	30.0			
826	btc-updown-15m-1782826200	1782826702	0.87	5.0			
827	btc-updown-15m-1782826200	1782826700	0.87	5.0			
828	btc-updown-15m-1782826200	1782826675	0.85	5.0			
829	btc-updown-5m-1782826500	1782826672	0.75	30.0			
830	btc-updown-15m-1782826200	1782826588	0.81	17.0			
831	btc-updown-5m-1782826500	1782826579	0.63	30.0			
832	btc-updown-5m-1782826500	1782826537	0.4484098827891465	31.444443			
833	btc-updown-5m-1782826500	1782826531	0.5	30.0			
834	btc-updown-5m-1782826500	1782826516	0.6	20.0			
835	btc-updown-5m-1782826500	1782826514	0.6	30.0			
836	btc-updown-15m-1782826200	1782826501	0.76	5.0			
837	btc-updown-15m-1782826200	1782826489	0.86	30.0			
838	btc-updown-15m-1782826200	1782826486	0.85	30.0			
839	btc-updown-15m-1782826200	1782826484	0.85	30.0			
840	btc-updown-15m-1782826200	1782826436	0.7	30.0			
841	btc-updown-5m-1782826200	1782826415	0.14	30.0			
842	btc-updown-5m-1782826200	1782826400	0.81	30.0			
843	btc-updown-5m-1782826200	1782826372	0.409999985	30.731706			
844	btc-updown-5m-1782826200	1782826354	0.09	30.0			
845	btc-updown-5m-1782826200	1782826352	0.09	50.0			
846	btc-updown-5m-1782826200	1782826352	0.1299999772	34.615383			
847	btc-updown-5m-1782826200	1782826346	0.2599999775	31.153845			
848	btc-updown-15m-1782826200	1782826343	0.5979394868	26.11			
849	btc-updown-15m-1782826200	1782826343	0.5899999977	30.508473			
850	btc-updown-5m-1782826200	1782826343	0.27	30.0			
851	btc-updown-15m-1782826200	1782826291	0.84	30.0			
852	btc-updown-5m-1782826200	1782826247	0.83	30.0			
853	btc-updown-5m-1782826200	1782826237	0.81	30.0			
854	btc-updown-5m-1782825900	1782826166	0.03	35.0			
855	btc-updown-5m-1782825900	1782826145	0.93	20.0			
856	btc-updown-5m-1782825900	1782826144	0.93	20.0			
857	btc-updown-15m-1782825300	1782826133	0.82	30.0			
858	btc-updown-5m-1782825900	1782826133	0.84	5.0			
859	btc-updown-5m-1782825900	1782826132	0.84	30.0			
860	btc-updown-15m-1782825300	1782826127	0.3	30.0			
861	btc-updown-15m-1782825300	1782826117	0.87	6.0			
862	btc-updown-15m-1782825300	1782825964	0.38	30.0			
863	btc-updown-15m-1782825300	1782825911	0.64	30.0			
864	btc-updown-5m-1782825600	1782825866	0.43	30.0			
865	btc-updown-5m-1782825600	1782825865	0.62	28.16			
866	btc-updown-5m-1782825600	1782825860	0.57	30.0			
867	btc-updown-5m-1782825600	1782825857	0.5107063197	5.38			
868	btc-updown-5m-1782825600	1782825850	0.53	30.0			
869	btc-updown-15m-1782825300	1782825847	0.8099999974	30.370368			
870	btc-updown-15m-1782825300	1782825841	0.81	7.06			
871	btc-updown-15m-1782825300	1782825838	0.8	30.0			
872	btc-updown-5m-1782825600	1782825829	0.75	7.87			
873	btc-updown-15m-1782825300	1782825823	0.78	28.71			
874	btc-updown-5m-1782825600	1782825800	0.79	20.81			
875	btc-updown-5m-1782825600	1782825800	0.79	30.0			
876	btc-updown-5m-1782825600	1782825797	0.62	30.0			
877	btc-updown-15m-1782825300	1782825775	0.8	23.0			
878	btc-updown-15m-1782825300	1782825725	0.84	30.0			
879	btc-updown-15m-1782825300	1782825692	0.87	30.0			
