2026-06-11 00:36:00.979257+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781137800", "ws_s": 1781137800, "asset": "ETH", "fire_us": 1781138100000000, "outcome": "Down", "pnl_usd": 0.44800895999999996, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.68, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.47, "skip_reason": null, "condition_id": "0x412b7a2c5cf6f52223419eadb0157b30fd2b3d5b259184b0728c1b33c76fe31e", "fill_event_id": "8647c817-118c-4ed1-b5f4-2c3f841002da", "fire_offset_s": 60, "slot_start_us": 1781137800000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.68, "dn_bid0": 0.67, "dn_vwap": 0.8065407922416342, "up_ask0": 0.33, "up_bid0": 0.32, "up_vwap": 0.460055369107666, "dn_depth_usd": 2890.8518999999997, "up_depth_usd": 1166.5669999999998, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.2665961613493002}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:36:01.020559+00	poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781137800", "ws_s": 1781137800, "asset": "ETH", "fire_us": 1781138100000000, "outcome": "Down", "pnl_usd": 0.44800895999999996, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.68, "sleeve_id": "poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.47, "skip_reason": null, "condition_id": "0x412b7a2c5cf6f52223419eadb0157b30fd2b3d5b259184b0728c1b33c76fe31e", "fill_event_id": "b641e4bb-c882-4b43-9c48-3414faafbd30", "fire_offset_s": 60, "slot_start_us": 1781137800000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_tr_above_ema50(ETH)": true, "g_hurst_trending(ETH,5m)": true, "g_grandparent_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.68, "dn_bid0": 0.67, "dn_vwap": 0.8065407922416342, "up_ask0": 0.33, "up_bid0": 0.32, "up_vwap": 0.460055369107666, "dn_depth_usd": 2890.8518999999997, "up_depth_usd": 1166.5669999999998, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.2665961613493002}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:40:26.330157+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": false, "mode": "live", "hedged": false, "signal": "UP", "symbol": null, "outcome": "Down", "pnl_usd": "-0.9964", "entry_qty": "1.88", "hedge_qty": null, "entry_price": "0.53", "hedge_price": null, "condition_id": "0x34c5b3ee17d91bd95413ab1b1b026ed3a49f6f86fbcf47bea9c8f168b455f615", "price_source": "onchain_oracle", "fill_event_id": "9d1174ac-db5c-4c93-82bc-9912610e2e8d"}
2026-06-11 00:41:01.119364+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": false, "mode": "live", "slug": "eth-updown-5m-1781138100", "ws_s": 1781138100, "asset": "ETH", "fire_us": 1781138400000000, "outcome": "Down", "pnl_usd": -0.9964, "direction": "UP", "exit_type": "hold_to_resolve", "fill_vwap": 0.53, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.88, "skip_reason": null, "condition_id": "0x34c5b3ee17d91bd95413ab1b1b026ed3a49f6f86fbcf47bea9c8f168b455f615", "fill_event_id": "9d1174ac-db5c-4c93-82bc-9912610e2e8d", "fire_offset_s": 60, "slot_start_us": 1781138100000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.48, "dn_bid0": 0.47, "dn_vwap": 0.5984941854984533, "up_ask0": 0.53, "up_bid0": 0.52, "up_vwap": 0.6419614870729591, "dn_depth_usd": 1396.7777, "up_depth_usd": 1316.4961000000003, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.24045567257141243}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:45:32.626703+00	poly_sniper_v5_btc_15m_ema50_ema800_off600_down_LIVE	poly_updown_resolution	{"tf": "15m", "won": true, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Down", "pnl_usd": "0.11552464", "entry_qty": "1.12", "hedge_qty": null, "entry_price": "0.89", "hedge_price": null, "condition_id": "0xf967d5e0b08b7c386acd0863aad301079d9de786276dc9dcca373f58b254def3", "price_source": "onchain_oracle", "fill_event_id": "cb1f9454-08b7-4b18-9ab4-da82dc15bcf2"}
2026-06-11 00:45:33.294169+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "UP", "symbol": null, "outcome": "Up", "pnl_usd": "0.63283787", "entry_qty": "1.61", "hedge_qty": null, "entry_price": "0.59", "hedge_price": null, "condition_id": "0xc60c40db900549b8beda57775acda288d9e5160c38d462be24420631ba63bb3b", "price_source": "onchain_oracle", "fill_event_id": "59a5fec6-9fb6-4f97-b2c6-174406a21085"}
2026-06-11 00:46:00.12999+00	kalshi_sniper_btc_15m_ema50_ema800_off600_down	poly_updown_resolution	{"tf": "15m", "won": true, "mode": "live", "asset": "BTC", "venue": "kalshi", "result": "no", "ticker": "KXBTC15M-26JUN102045-45", "outcome": "DOWN", "pnl_usd": 0.07999999999999996, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.92, "event_type": "sleeve_fire_resolved", "fill_method": "kalshi_paper", "fill_shares": 1.0, "condition_id": "KXBTC15M-26JUN102045-45", "entry_strike": 61784.0, "slot_start_us": 1781138700000000, "hedge_sell_vwap": null, "placed_size_usd": 1.0}
2026-06-11 00:46:00.694128+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781138400", "ws_s": 1781138400, "asset": "ETH", "fire_us": 1781138700000000, "outcome": "Up", "pnl_usd": 0.6328378700000001, "direction": "UP", "exit_type": "hold_to_resolve", "fill_vwap": 0.59, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.61, "skip_reason": null, "condition_id": "0xc60c40db900549b8beda57775acda288d9e5160c38d462be24420631ba63bb3b", "fill_event_id": "59a5fec6-9fb6-4f97-b2c6-174406a21085", "fire_offset_s": 60, "slot_start_us": 1781138400000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.39, "dn_bid0": 0.38, "dn_vwap": 0.5034087943222816, "up_ask0": 0.62, "up_bid0": 0.61, "up_vwap": 0.7264215374544092, "dn_depth_usd": 721.3697, "up_depth_usd": 1553.5250999999994, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.22983033177669077}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:46:01.026954+00	poly_sniper_v5_btc_15m_ema50_ema800_off600_down_LIVE	poly_updown_resolution	{"tf": "15m", "won": true, "mode": "live", "slug": "btc-updown-15m-1781137800", "ws_s": 1781137800, "asset": "BTC", "fire_us": 1781138700000000, "outcome": "Down", "pnl_usd": 0.11552463999999998, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.89, "sleeve_id": "poly_sniper_v5_btc_15m_ema50_ema800_off600_down_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.12, "skip_reason": null, "condition_id": "0xf967d5e0b08b7c386acd0863aad301079d9de786276dc9dcca373f58b254def3", "fill_event_id": "cb1f9454-08b7-4b18-9ab4-da82dc15bcf2", "fire_offset_s": 600, "slot_start_us": 1781137800000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_dir_down": true, "g_tr_above_ema50(BTC)": true, "g_tr_above_ema800(BTC)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.89, "dn_bid0": 0.88, "dn_vwap": 0.9542252485065147, "up_ask0": 0.12, "up_bid0": 0.11, "up_vwap": 0.2129686982718666, "dn_depth_usd": 5461.2124, "up_depth_usd": 1029.2692000000002, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.16719394677838129}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 00:50:32.769084+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "UP", "symbol": null, "outcome": "Up", "pnl_usd": "0.28070787", "entry_qty": "1.29", "hedge_qty": null, "entry_price": "0.77", "hedge_price": null, "condition_id": "0xb99bb9bfea2847435e7790db17040632ff27eadf5958c1a4861a56d626018e84", "price_source": "onchain_oracle", "fill_event_id": "7e43c27e-1c17-4f12-875a-a9caf0a7bb36"}
2026-06-11 00:51:01.116327+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781138700", "ws_s": 1781138700, "asset": "ETH", "fire_us": 1781139000000000, "outcome": "Up", "pnl_usd": 0.28070786999999997, "direction": "UP", "exit_type": "hold_to_resolve", "fill_vwap": 0.77, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.29, "skip_reason": null, "condition_id": "0xb99bb9bfea2847435e7790db17040632ff27eadf5958c1a4861a56d626018e84", "fill_event_id": "7e43c27e-1c17-4f12-875a-a9caf0a7bb36", "fire_offset_s": 60, "slot_start_us": 1781138700000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.24, "dn_bid0": 0.23, "dn_vwap": 0.3199368231046932, "up_ask0": 0.77, "up_bid0": 0.76, "up_vwap": 0.9649418501379349, "dn_depth_usd": 425.3880000000001, "up_depth_usd": 11462.3416, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.28487867324262806}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 01:00:34.494697+00	poly_sniper_v5_btc_15m_ema50_ema800_off600_down_LIVE	poly_updown_resolution	{"tf": "15m", "won": false, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Up", "pnl_usd": "-0.9976", "entry_qty": "3.44", "hedge_qty": null, "entry_price": "0.29", "hedge_price": null, "condition_id": "0x8fb1125835a98046cf7fbca00d289e8847321076b11e8b846f8424442f3daafc", "price_source": "onchain_oracle", "fill_event_id": "6b90302e-3bb8-440b-b6b7-d24ae81605fb"}
2026-06-11 01:00:35.16038+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "hedged": false, "signal": "UP", "symbol": null, "outcome": "Up", "pnl_usd": "0.26830452", "entry_qty": "1.29", "hedge_qty": null, "entry_price": "0.78", "hedge_price": null, "condition_id": "0x83313b71ce65539e2a4572b1255b58bac3ac8e0b289578aff84d7eb4dc6c01de", "price_source": "onchain_oracle", "fill_event_id": "3ed2705e-38c3-433f-8200-bd9b7bd68724"}
2026-06-11 01:01:00.930567+00	poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE	poly_updown_resolution	{"tf": "5m", "won": true, "mode": "live", "slug": "eth-updown-5m-1781139300", "ws_s": 1781139300, "asset": "ETH", "fire_us": 1781139600000000, "outcome": "Up", "pnl_usd": 0.26830452, "direction": "UP", "exit_type": "hold_to_resolve", "fill_vwap": 0.78, "sleeve_id": "poly_sniper_v5_eth_5m_cloud_vwap_hurstmp_v7_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 1.29, "skip_reason": null, "condition_id": "0x83313b71ce65539e2a4572b1255b58bac3ac8e0b289578aff84d7eb4dc6c01de", "fill_event_id": "3ed2705e-38c3-433f-8200-bd9b7bd68724", "fire_offset_s": 60, "slot_start_us": 1781139300000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_entry_vwap_in_band": true, "g_tr_above_cloud(ETH)": true, "g_entry_vwap_not_coinflip": true, "g_hurst_mp_trend_with(ETH)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.24, "dn_bid0": 0.23, "dn_vwap": 0.34700660512725184, "up_ask0": 0.77, "up_bid0": 0.76, "up_vwap": 0.9355046132847555, "dn_depth_usd": 597.3337, "up_depth_usd": 5222.7258, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.2825112184120073}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 01:01:01.018946+00	poly_sniper_v5_btc_15m_ema50_ema800_off600_down_LIVE	poly_updown_resolution	{"tf": "15m", "won": false, "mode": "live", "slug": "btc-updown-15m-1781138700", "ws_s": 1781138700, "asset": "BTC", "fire_us": 1781139600000000, "outcome": "Up", "pnl_usd": -0.9975999999999999, "direction": "DOWN", "exit_type": "hold_to_resolve", "fill_vwap": 0.29, "sleeve_id": "poly_sniper_v5_btc_15m_ema50_ema800_off600_down_LIVE", "event_type": "sleeve_fire_resolved", "book_source": "live", "fill_method": "live", "fill_shares": 3.44, "skip_reason": null, "condition_id": "0x8fb1125835a98046cf7fbca00d289e8847321076b11e8b846f8424442f3daafc", "fill_event_id": "6b90302e-3bb8-440b-b6b7-d24ae81605fb", "fire_offset_s": 600, "slot_start_us": 1781138700000000, "fill_latency_ms": 0.0, "gates_evaluated": {"g_dir_down": true, "g_tr_above_ema50(BTC)": true, "g_tr_above_ema800(BTC)": true}, "hedge_sell_vwap": null, "placed_size_usd": 1.0, "all_gates_passed": true, "intended_size_usd": 5.0, "l25_book_snapshot": {"dn_ask0": 0.29, "dn_bid0": 0.28, "dn_vwap": 0.40515216373608554, "up_ask0": 0.72, "up_bid0": 0.71, "up_vwap": 0.8412518317582333, "dn_depth_usd": 2224.2083999999995, "up_depth_usd": 4627.0365, "dn_book_source": "ws_mirror", "up_book_source": "ws_mirror", "cross_spread_old": 0.2464039954943188}, "resolution_source": "chainlink", "book_source_mismatch": false}
2026-06-11 01:05:38.883865+00	poly_sniper_v5_eth_5m_l_ema50_hurst_grandparent_v8_LIVE	poly_updown_resolution	{"tf": "5m", "won": false, "mode": "live", "hedged": false, "signal": "DOWN", "symbol": null, "outcome": "Up", "pnl_usd": "-1.1766", "entry_qty": "2.22", "hedge_qty": null, "entry_price": "0.53", "hedge_price": null, "condition_id": "0x45646712e4a3a6ed0ddd20d742ca63c3c982834f9fb3205612243c7643db57be", "price_source": "onchain_oracle", "fill_event_id": "a2445cb3-1a68-4baf-afed-271a308b42a2"}
