fid,slug,outcome,ts,price,size,bid0,ask0,snap_us,age_s,cls
1230,btc-updown-15m-1783698300,Down,1783698979,0.05,30.0,,,,,NO_BOOK
1231,btc-updown-15m-1783698300,Up,1783698968,0.9,30.0,0.9200,0.9300,1783698953308000,14.6920000000000000,MAKER
1232,btc-updown-15m-1783698300,Up,1783698959,0.91,1.12,0.9200,0.9300,1783698953308000,5.6920000000000000,MAKER
1233,btc-updown-15m-1783698300,Up,1783698952,0.93,30.0,0.9200,0.9300,1783698949625000,2.3750000000000000,TAKER
1234,btc-updown-15m-1783698300,Down,1783698949,0.07,30.0,0.0700,0.0800,1783698946110000,2.8900000000000000,MAKER
1235,btc-updown-15m-1783698300,Down,1783698920,0.12,30.0,0.1200,0.1300,1783698919377000,0.62300000000000000000,MAKER
1236,btc-updown-15m-1783698300,Up,1783698755,0.77,29.77,,,,,NO_BOOK
1237,btc-updown-15m-1783698300,Up,1783698745,0.72,17.16,0.6000,0.6100,1783698732852000,12.1480000000000000,TAKER
1238,btc-updown-15m-1783698300,Up,1783698743,0.71,30.0,0.6000,0.6100,1783698732852000,10.1480000000000000,TAKER
1239,btc-updown-15m-1783698300,Down,1783698617,0.36,10.55,0.4000,0.4100,1783698616988000,0.01200000000000000000,MAKER
1240,btc-updown-15m-1783698300,Down,1783698608,0.33,8.0,0.3700,0.3800,1783698607896000,0.10400000000000000000,MAKER
1241,btc-updown-15m-1783698300,Up,1783698601,0.67,5.0,0.6700,0.6800,1783698600644000,0.35600000000000000000,MAKER
1242,btc-updown-15m-1783698300,Up,1783698491,0.62,30.0,0.6200,0.6300,1783698489876000,1.1240000000000000,MAKER
1243,btc-updown-15m-1783698300,Up,1783698380,0.62,5.0,0.6200,0.6300,1783698379636000,0.36400000000000000000,MAKER
1244,btc-updown-15m-1783697400,Up,1783697938,0.08,0.06,0.0700,0.0800,1783697928204000,9.7960000000000000,TAKER
1245,btc-updown-15m-1783697400,Down,1783697918,0.86,10.4,0.8600,0.8700,1783697917204000,0.79600000000000000000,MAKER
1246,btc-updown-15m-1783697400,Down,1783697818,0.87,30.0,,,,,NO_BOOK
1247,btc-updown-15m-1783697400,Down,1783697726,0.68,30.0,,,,,NO_BOOK
1248,btc-updown-15m-1783697400,Down,1783697725,0.68,30.0,,,,,NO_BOOK
1249,btc-updown-15m-1783697400,Down,1783697714,0.72,10.0,0.6900,0.7000,1783697709575000,4.4250000000000000,TAKER
1250,btc-updown-15m-1783696500,Up,1783697069,0.95,30.0,0.9400,0.9500,1783697068871000,0.12900000000000000000,TAKER
1251,btc-updown-15m-1783696500,Up,1783697021,0.9,30.0,0.8900,0.9000,1783697006301000,14.6990000000000000,TAKER
1252,btc-updown-15m-1783696500,Up,1783696990,0.87,0.16,,,,,NO_BOOK
1253,btc-updown-15m-1783696500,Up,1783696963,0.91,30.0,0.9000,0.9100,1783696961211000,1.7890000000000000,TAKER
1254,btc-updown-15m-1783696500,Up,1783696942,0.92,30.0,0.9100,0.9200,1783696941795000,0.20500000000000000000,TAKER
1255,btc-updown-15m-1783696500,Up,1783696940,0.92,30.0,0.9100,0.9200,1783696938808000,1.1920000000000000,TAKER
1256,btc-updown-15m-1783696500,Up,1783696816,0.74,30.0,0.7300,0.7400,1783696813602000,2.3980000000000000,TAKER
1257,btc-updown-15m-1783696500,Up,1783696804,0.78,30.0,,,,,NO_BOOK
1258,btc-updown-15m-1783696500,Up,1783696804,0.7799999954,30.384613,,,,,NO_BOOK
1259,btc-updown-15m-1783696500,Up,1783696804,0.79,30.0,,,,,NO_BOOK
1260,btc-updown-15m-1783695600,Down,1783696427,0.03,20.0,0.0300,0.0500,1783696425867000,1.1330000000000000,MAKER
1261,btc-updown-15m-1783695600,Down,1783696417,0.02,50.0,0.0200,0.0300,1783696416855000,0.14500000000000000000,MAKER
1262,btc-updown-15m-1783695600,Up,1783696391,0.97,25.0,0.9600,0.9800,1783696389738000,1.2620000000000000,INSIDE
1263,btc-updown-15m-1783695600,Down,1783696384,0.05,30.0,0.0300,0.0400,1783696383814000,0.18600000000000000000,TAKER
1264,btc-updown-15m-1783695600,Down,1783696382,0.04,10.0,0.0500,0.0600,1783696381929000,0.07100000000000000000,MAKER
1265,btc-updown-15m-1783695600,Up,1783696378,0.96,25.0,0.9600,0.9700,1783696376367000,1.6330000000000000,MAKER
1266,btc-updown-15m-1783695600,Down,1783696363,0.04,30.0,0.0400,0.0500,1783696362766000,0.23400000000000000000,MAKER
1267,btc-updown-15m-1783695600,Up,1783696310,0.91,15.0,0.9100,0.9200,1783696309921000,0.07900000000000000000,MAKER
1268,btc-updown-15m-1783695600,Up,1783696310,0.91,15.0,0.9100,0.9200,1783696309921000,0.07900000000000000000,MAKER
1269,btc-updown-15m-1783695600,Down,1783696268,0.03,35.0,0.0300,0.0400,1783696267793000,0.20700000000000000000,MAKER
1270,btc-updown-15m-1783695600,Up,1783696202,0.92,25.0,0.9200,0.9300,1783696200346000,1.6540000000000000,MAKER
1271,btc-updown-15m-1783695600,Up,1783696186,0.93,30.0,0.9300,0.9400,1783696185615000,0.38500000000000000000,MAKER
1272,btc-updown-15m-1783695600,Down,1783696145,0.06,30.0,0.0500,0.0600,1783696143091000,1.9090000000000000,TAKER
1273,btc-updown-15m-1783695600,Down,1783696145,0.06,30.0,0.0500,0.0600,1783696143091000,1.9090000000000000,TAKER
1274,btc-updown-15m-1783695600,Up,1783696082,0.87,14.1,0.8700,0.8800,1783696081975000,0.02500000000000000000,MAKER
1275,btc-updown-15m-1783695600,Down,1783696048,0.16,24.18,,,,,NO_BOOK
1276,btc-updown-5m-1783695600,Down,1783695787,0.06,40.0,,,,,NO_BOOK
1277,btc-updown-15m-1783695600,Up,1783695716,0.63,30.0,0.6300,0.6400,1783695715800000,0.20000000000000000000,MAKER
1278,btc-updown-15m-1783694700,Up,1783695311,0.11,30.0,,,,,NO_BOOK
1279,btc-updown-15m-1783694700,Down,1783695281,0.82,30.0,0.8300,0.8400,1783695280911000,0.08900000000000000000,MAKER
1280,btc-updown-15m-1783694700,Down,1783695259,0.85,30.0,0.8400,0.8500,1783695257504000,1.4960000000000000,TAKER
1281,btc-updown-15m-1783694700,Down,1783695032,0.58,30.0,0.6200,0.6300,1783695031434000,0.56600000000000000000,MAKER
1282,btc-updown-15m-1783694700,Up,1783694845,0.41,30.0,,,,,NO_BOOK
1283,btc-updown-15m-1783694700,Up,1783694845,0.41,30.0,,,,,NO_BOOK
1284,btc-updown-15m-1783694700,Up,1783694845,0.41,30.0,,,,,NO_BOOK
1285,btc-updown-15m-1783693800,Up,1783694687,0.15,6.07,0.1800,0.2100,1783694686065000,0.93500000000000000000,MAKER
1286,btc-updown-5m-1783694400,Up,1783694687,0.46,40.0,0.3400,0.3800,1783694686999000,0.00100000000000000000,TAKER
1287,btc-updown-15m-1783693800,Up,1783694687,0.15,9.8,0.1800,0.2100,1783694686065000,0.93500000000000000000,MAKER
1288,btc-updown-15m-1783693800,Down,1783694684,0.7,28.44,0.8200,0.8600,1783694683947000,0.05300000000000000000,MAKER
1289,btc-updown-15m-1783693800,Up,1783694681,0.13,18.0,0.3000,0.3100,1783694680623000,0.37700000000000000000,MAKER
1290,btc-updown-15m-1783693800,Up,1783694681,0.13,1.0,0.3000,0.3100,1783694680623000,0.37700000000000000000,MAKER
1291,btc-updown-15m-1783693800,Up,1783694681,0.13,30.0,0.3000,0.3100,1783694680623000,0.37700000000000000000,MAKER
1292,btc-updown-5m-1783694400,Up,1783694678,0.23,40.0,0.4400,0.4500,1783694677992000,0.00800000000000000000,MAKER
1293,btc-updown-5m-1783694400,Up,1783694677,0.23,40.0,0.2700,0.2800,1783694676957000,0.04300000000000000000,MAKER
1294,btc-updown-15m-1783693800,Down,1783694672,0.85,5.0,0.8700,0.8800,1783694670864000,1.1360000000000000,MAKER
1295,btc-updown-15m-1783693800,Down,1783694668,0.8,30.0,0.8100,0.8200,1783694667754000,0.24600000000000000000,MAKER
1296,btc-updown-15m-1783693800,Up,1783694666,0.14,30.0,0.2000,0.2100,1783694665773000,0.22700000000000000000,MAKER
1297,btc-updown-15m-1783693800,Down,1783694666,0.85,5.0,0.7900,0.8000,1783694665773000,0.22700000000000000000,TAKER
1298,btc-updown-15m-1783693800,Up,1783694632,0.21,30.0,0.2600,0.2800,1783694628737000,3.2630000000000000,MAKER
1299,btc-updown-15m-1783693800,Down,1783694585,0.77,8.15,0.7600,0.7800,1783694583873000,1.1270000000000000,INSIDE
1300,btc-updown-15m-1783693800,Down,1783694584,0.77,30.0,0.7600,0.7800,1783694583873000,0.12700000000000000000,INSIDE
1301,btc-updown-15m-1783693800,Down,1783694417,0.46,2.0,0.4900,0.5000,1783694416429000,0.57100000000000000000,MAKER
1302,btc-updown-15m-1783693800,Down,1783694416,0.45,30.0,0.4800,0.4900,1783694415849000,0.15100000000000000000,MAKER
1303,btc-updown-5m-1783694100,Up,1783694384,0.92,40.0,,,,,NO_BOOK
1304,btc-updown-5m-1783694100,Down,1783694369,0.02,50.0,0.0600,0.0700,1783694361595000,7.4050000000000000,MAKER
1305,btc-updown-5m-1783694100,Down,1783694369,0.02,50.0,0.0600,0.0700,1783694361595000,7.4050000000000000,MAKER
1306,btc-updown-15m-1783693800,Down,1783694135,0.67,15.0,0.6800,0.6900,1783694134817000,0.18300000000000000000,MAKER
1307,btc-updown-15m-1783693800,Down,1783694134,0.64,2.99,0.6700,0.6800,1783694133607000,0.39300000000000000000,MAKER
1308,btc-updown-15m-1783693800,Down,1783694104,0.64,13.32,0.6700,0.6800,1783694103785000,0.21500000000000000000,MAKER
1309,btc-updown-5m-1783693800,Up,1783694063,0.1,40.0,,,,,NO_BOOK
1310,btc-updown-5m-1783693800,Up,1783694048,0.16,40.0,0.1500,0.1600,1783694039942000,8.0580000000000000,TAKER
1311,btc-updown-5m-1783693800,Down,1783694039,0.879999998,40.454541,0.8200,0.8300,1783694038944000,0.05600000000000000000,TAKER
1312,btc-updown-5m-1783693800,Down,1783694038,0.8799999822,40.454544,0.8600,0.8700,1783694037908000,0.09200000000000000000,TAKER
1313,btc-updown-5m-1783693800,Down,1783694020,0.96,40.0,0.9200,0.9300,1783694019993000,0.00700000000000000000,TAKER
1314,btc-updown-5m-1783693800,Down,1783694020,0.96,40.0,0.9200,0.9300,1783694019993000,0.00700000000000000000,TAKER
1315,btc-updown-15m-1783693800,Down,1783693994,0.81,30.0,0.8600,0.8700,1783693993913000,0.08700000000000000000,MAKER
1316,btc-updown-5m-1783693800,Up,1783693993,0.02,50.0,0.0200,0.0300,1783693992990000,0.01000000000000000000,MAKER
1317,btc-updown-5m-1783693800,Up,1783693993,0.04,40.0,0.0200,0.0300,1783693992990000,0.01000000000000000000,TAKER
1318,btc-updown-15m-1783693800,Down,1783693987,0.77,30.0,0.8000,0.8100,1783693986803000,0.19700000000000000000,MAKER
1319,btc-updown-5m-1783693800,Up,1783693976,0.2804095282,44.221033,0.2300,0.2500,1783693975973000,0.02700000000000000000,TAKER
1320,btc-updown-15m-1783693800,Down,1783693976,0.61,30.0,0.6200,0.6400,1783693975729000,0.27100000000000000000,MAKER
1321,btc-updown-5m-1783693800,Up,1783693975,0.3902439024,35.875,0.2800,0.3000,1783693974980000,0.02000000000000000000,TAKER
1322,btc-updown-5m-1783693800,Up,1783693973,0.3892584002,44.186584,0.2800,0.3300,1783693972986000,0.01400000000000000000,TAKER
1323,btc-updown-15m-1783693800,Down,1783693972,0.5399999948,30.555554,0.5500,0.5600,1783693971720000,0.28000000000000000000,MAKER
1324,btc-updown-5m-1783693800,Up,1783693972,0.3699999935,50.810809,0.3800,0.4000,1783693971972000,0.02800000000000000000,MAKER
1325,btc-updown-15m-1783693800,Down,1783693972,0.5399999948,30.555554,0.5500,0.5600,1783693971720000,0.28000000000000000000,MAKER
1326,btc-updown-15m-1783693800,Down,1783693867,0.48,5.0,0.4700,0.4800,1783693866960000,0.04000000000000000000,TAKER
1327,btc-updown-15m-1783692900,Up,1783693775,0.019,36.0,0.0200,0.0290,1783693772640000,2.3600000000000000,MAKER
1328,btc-updown-15m-1783692900,Up,1783693774,0.04,5.0,0.0200,0.0290,1783693772640000,1.3600000000000000,TAKER
1329,btc-updown-15m-1783692900,Up,1783693768,0.015,59.0,0.0440,0.0490,1783693767913000,0.08700000000000000000,MAKER
1330,btc-updown-15m-1783692900,Down,1783693765,0.96,30.0,0.9790,0.9900,1783693764465000,0.53500000000000000000,MAKER
1331,btc-updown-15m-1783692900,Up,1783693759,0.07,11.0,0.0500,0.0600,1783693758579000,0.42100000000000000000,TAKER
1332,btc-updown-15m-1783692900,Up,1783693748,0.08,25.0,0.0900,0.1100,1783693746983000,1.0170000000000000,MAKER
1333,btc-updown-15m-1783692900,Up,1783693748,0.08,6.0,0.0900,0.1100,1783693746983000,1.0170000000000000,MAKER
1334,btc-updown-15m-1783692900,Up,1783693747,0.08,30.0,0.0900,0.1100,1783693746983000,0.01700000000000000000,MAKER
1335,btc-updown-15m-1783692900,Down,1783693747,0.88,10.0,0.8900,0.9100,1783693746983000,0.01700000000000000000,MAKER
1336,btc-updown-15m-1783692900,Down,1783693745,0.93,20.0,0.8700,0.9100,1783693744456000,0.54400000000000000000,TAKER
1337,btc-updown-15m-1783692900,Up,1783693735,0.11,9.46,0.1000,0.1100,1783693734146000,0.85400000000000000000,TAKER
1338,btc-updown-15m-1783692900,Down,1783693730,0.89,21.62,0.8600,0.8800,1783693728714000,1.2860000000000000,TAKER
1339,btc-updown-15m-1783692900,Down,1783693729,0.88,5.46,0.8600,0.8800,1783693728714000,0.28600000000000000000,TAKER
1340,btc-updown-15m-1783692900,Down,1783693721,0.89,30.0,0.8600,0.8700,1783693720686000,0.31400000000000000000,TAKER
1341,btc-updown-5m-1783693500,Up,1783693720,0.81,20.0,0.8100,0.8200,1783693719954000,0.04600000000000000000,MAKER
1342,btc-updown-5m-1783693500,Up,1783693720,0.8099999985,40.493826,0.8100,0.8200,1783693719954000,0.04600000000000000000,MAKER
1343,btc-updown-5m-1783693500,Up,1783693717,0.77,40.0,0.8000,0.8100,1783693716980000,0.02000000000000000000,MAKER
1344,btc-updown-5m-1783693500,Up,1783693717,0.77,40.0,0.8000,0.8100,1783693716980000,0.02000000000000000000,MAKER
1345,btc-updown-15m-1783692900,Up,1783693715,0.06,10.0,0.1300,0.1500,1783693714856000,0.14400000000000000000,MAKER
1346,btc-updown-5m-1783693500,Up,1783693712,0.64,40.0,0.6600,0.6700,1783693711994000,0.00600000000000000000,MAKER
1347,btc-updown-15m-1783692900,Up,1783693712,0.05,11.31,0.0500,0.0600,1783693711888000,0.11200000000000000000,MAKER
1348,btc-updown-15m-1783692900,Up,1783693706,0.03,35.0,0.0300,0.0400,1783693705577000,0.42300000000000000000,MAKER
1349,btc-updown-15m-1783692900,Down,1783693583,0.91,30.0,0.9200,0.9300,1783693572463000,10.5370000000000000,MAKER
1350,btc-updown-15m-1783692900,Down,1783693583,0.9,5.0,0.9200,0.9300,1783693572463000,10.5370000000000000,MAKER
1351,btc-updown-15m-1783692900,Down,1783693498,0.84,30.0,0.8500,0.8600,1783693496344000,1.6560000000000000,MAKER
1352,btc-updown-15m-1783692900,Down,1783693498,0.84,30.0,0.8500,0.8600,1783693496344000,1.6560000000000000,MAKER
1353,btc-updown-15m-1783692900,Down,1783693439,0.84,30.0,0.8400,0.8500,1783693438904000,0.09600000000000000000,MAKER
1354,btc-updown-5m-1783693200,Down,1783693439,0.8299999966,26.506023,0.8300,0.8400,1783693438992000,0.00800000000000000000,MAKER
1355,btc-updown-5m-1783693200,Down,1783693435,0.89,40.0,0.8300,0.8400,1783693434954000,0.04600000000000000000,TAKER
1356,btc-updown-5m-1783693200,Up,1783693393,0.06,40.0,0.0400,0.0500,1783693392683000,0.31700000000000000000,TAKER
1357,btc-updown-5m-1783693200,Down,1783693378,0.85,40.0,0.8400,0.8500,1783693377496000,0.50400000000000000000,TAKER
1358,btc-updown-5m-1783693200,Down,1783693375,0.84,40.0,0.8400,0.8500,1783693374875000,0.12500000000000000000,MAKER
1359,btc-updown-5m-1783693200,Down,1783693373,0.84,40.0,0.8400,0.8500,1783693372952000,0.04800000000000000000,MAKER
1360,btc-updown-15m-1783692900,Down,1783693322,0.9,30.0,0.8900,0.9000,1783693321633000,0.36700000000000000000,TAKER
1361,btc-updown-5m-1783693200,Up,1783693313,0.07,40.0,0.0800,0.0900,1783693312883000,0.11700000000000000000,MAKER
1362,btc-updown-5m-1783693200,Up,1783693313,0.07,40.0,0.0800,0.0900,1783693312883000,0.11700000000000000000,MAKER
1363,btc-updown-15m-1783692900,Down,1783693273,0.78,19.0,0.7900,0.8000,1783693263692000,9.3080000000000000,MAKER
1364,btc-updown-15m-1783692900,Down,1783693186,0.68,30.0,0.7500,0.7600,1783693174611000,11.3890000000000000,MAKER
1365,btc-updown-5m-1783692900,Up,1783693141,0.03,40.0,0.2800,0.2900,1783693132403000,8.5970000000000000,MAKER
1366,btc-updown-5m-1783692900,Up,1783693138,0.04,40.0,0.2800,0.2900,1783693132403000,5.5970000000000000,MAKER
1367,btc-updown-5m-1783692900,Up,1783693138,0.04,60.0,0.2800,0.2900,1783693132403000,5.5970000000000000,MAKER
1368,btc-updown-5m-1783692900,Up,1783692976,0.66,40.0,,,,,NO_BOOK
1369,btc-updown-5m-1783692900,Up,1783692976,0.66,40.0,,,,,NO_BOOK
1370,btc-updown-15m-1783692000,Down,1783692619,0.97,30.0,0.9600,0.9700,1783692618687000,0.31300000000000000000,TAKER
1371,btc-updown-5m-1783692300,Up,1783692568,0.01,100.0,,0.0200,1783692567756000,0.24400000000000000000,NO_BOOK
1372,btc-updown-15m-1783692000,Down,1783692556,0.95,25.0,0.9600,0.9700,1783692555671000,0.32900000000000000000,MAKER
1373,btc-updown-15m-1783692000,Down,1783692554,0.95,30.0,0.9400,0.9600,1783692552410000,1.5900000000000000,INSIDE
1374,btc-updown-15m-1783692000,Down,1783692517,0.95,30.0,0.9500,0.9600,1783692516413000,0.58700000000000000000,MAKER
1375,btc-updown-5m-1783692300,Down,1783692509,0.89,40.0,0.8600,0.8700,1783692508988000,0.01200000000000000000,TAKER
1376,btc-updown-15m-1783692000,Down,1783692400,0.75,30.0,0.7200,0.7300,1783692399918000,0.08200000000000000000,TAKER
1377,btc-updown-15m-1783692000,Down,1783692364,0.84,13.36,,,,,NO_BOOK
1378,btc-updown-15m-1783692000,Down,1783692326,0.84,30.0,0.8500,0.8600,1783692325526000,0.47400000000000000000,MAKER
1379,btc-updown-15m-1783692000,Down,1783692181,0.54,2.0,,,,,NO_BOOK
1380,btc-updown-5m-1783691700,Up,1783691971,0.02,50.0,0.0100,0.0200,1783691970668000,0.33200000000000000000,TAKER
1381,btc-updown-15m-1783691100,Down,1783691935,0.0098389982,111.8,,,,,NO_BOOK
1382,btc-updown-15m-1783691100,Down,1783691930,0.0189999833,57.894735,,,,,NO_BOOK
1383,btc-updown-15m-1783691100,Down,1783691929,0.0189999833,57.894735,,,,,NO_BOOK
1384,btc-updown-5m-1783691700,Down,1783691923,0.88,40.0,,,,,NO_BOOK
1385,btc-updown-15m-1783691100,Up,1783691917,0.99,30.0,,,,,NO_BOOK
1386,btc-updown-15m-1783691100,Up,1783691909,0.96,23.26,,,,,NO_BOOK
1387,btc-updown-15m-1783691100,Down,1783691896,0.043,30.0,,,,,NO_BOOK
1388,btc-updown-15m-1783691100,Up,1783691896,0.94,25.0,,,,,NO_BOOK
1389,btc-updown-15m-1783691100,Up,1783691888,0.949,30.0,,,,,NO_BOOK
1390,btc-updown-15m-1783691100,Down,1783691884,0.1109999729,31.35135,,,,,NO_BOOK
1391,btc-updown-15m-1783691100,Down,1783691879,0.0609999698,30.491802,,,,,NO_BOOK
1392,btc-updown-15m-1783691100,Down,1783691876,0.07,16.6,,,,,NO_BOOK
1393,btc-updown-15m-1783691100,Down,1783691875,0.051,18.0,,,,,NO_BOOK
1394,btc-updown-15m-1783691100,Down,1783691864,0.08,0.85,,,,,NO_BOOK
1395,btc-updown-15m-1783691100,Down,1783691861,0.06,5.25,,,,,NO_BOOK
1396,btc-updown-15m-1783691100,Up,1783691860,0.93,30.0,,,,,NO_BOOK
1397,btc-updown-5m-1783691700,Up,1783691855,0.06,40.0,,,,,NO_BOOK
1398,btc-updown-15m-1783691100,Down,1783691854,0.089999971,30.333332,,,,,NO_BOOK
1399,btc-updown-15m-1783691100,Down,1783691854,0.09,30.0,,,,,NO_BOOK
1400,btc-updown-15m-1783691100,Down,1783691843,0.04,25.0,,,,,NO_BOOK
1401,btc-updown-15m-1783691100,Up,1783691842,0.96,25.0,,,,,NO_BOOK
1402,btc-updown-15m-1783691100,Down,1783691824,0.04,30.0,,,,,NO_BOOK
1403,btc-updown-15m-1783691100,Down,1783691824,0.04,30.0,,,,,NO_BOOK
1404,btc-updown-15m-1783691100,Down,1783691822,0.03,21.0,,,,,NO_BOOK
1405,btc-updown-15m-1783691100,Down,1783691798,0.021,50.0,,,,,NO_BOOK
1406,btc-updown-15m-1783691100,Down,1783691768,0.03,35.0,0.0200,0.0300,1783691767540000,0.46000000000000000000,TAKER
1407,btc-updown-15m-1783691100,Up,1783691734,0.94,5.0,0.9600,0.9700,1783691733741000,0.25900000000000000000,MAKER
1408,btc-updown-15m-1783691100,Up,1783691732,0.94,5.0,0.9500,0.9600,1783691731722000,0.27800000000000000000,MAKER
1409,btc-updown-15m-1783691100,Up,1783691731,0.93,3.9,0.9300,0.9400,1783691730809000,0.19100000000000000000,MAKER
1410,btc-updown-15m-1783691100,Up,1783691714,0.91,5.0,0.9100,0.9200,1783691713704000,0.29600000000000000000,MAKER
1411,btc-updown-5m-1783691700,Down,1783691711,0.72,40.0,,,,,NO_BOOK
1412,btc-updown-15m-1783691100,Up,1783691708,0.94,30.0,0.8900,0.9000,1783691707941000,0.05900000000000000000,TAKER
1413,btc-updown-15m-1783691100,Up,1783691627,0.9381868354,30.057966,0.9600,0.9700,1783691619450000,7.5500000000000000,MAKER
1414,btc-updown-15m-1783691100,Up,1783691626,0.929999999,30.322571,0.9600,0.9700,1783691619450000,6.5500000000000000,MAKER
1415,btc-updown-5m-1783691400,Down,1783691530,0.06,40.0,,,,,NO_BOOK
1416,btc-updown-5m-1783691400,Down,1783691528,0.06,40.0,,,,,NO_BOOK
1417,btc-updown-15m-1783691100,Down,1783691528,0.02,50.0,,,,,NO_BOOK
1418,btc-updown-15m-1783691100,Up,1783691407,0.86,30.0,,,,,NO_BOOK
1419,btc-updown-15m-1783691100,Up,1783691189,0.65,30.0,0.6600,0.6700,1783691187905000,1.0950000000000000,MAKER
1420,btc-updown-15m-1783691100,Down,1783691153,0.48,7.0,0.4300,0.4400,1783691147252000,5.7480000000000000,TAKER
1421,btc-updown-15m-1783691100,Down,1783691150,0.44,26.2,0.4300,0.4400,1783691147252000,2.7480000000000000,TAKER
1422,btc-updown-15m-1783691100,Down,1783691135,0.4,5.0,,,,,NO_BOOK
1423,btc-updown-15m-1783691100,Up,1783691116,0.51,18.53,,,,,NO_BOOK
1424,btc-updown-15m-1783691100,Up,1783691114,0.51,30.0,,,,,NO_BOOK
1425,btc-updown-5m-1783690800,Down,1783690972,0.06,20.0,0.1700,0.1800,1783690959264000,12.7360000000000000,MAKER
1426,btc-updown-5m-1783690800,Down,1783690970,0.06,40.0,0.1700,0.1800,1783690959264000,10.7360000000000000,MAKER
1427,btc-updown-5m-1783690800,Down,1783690970,0.06,40.0,0.1700,0.1800,1783690959264000,10.7360000000000000,MAKER
1428,btc-updown-15m-1783690200,Down,1783690889,0.011,18.0,0.0100,0.0200,1783690888664000,0.33600000000000000000,INSIDE
1429,btc-updown-15m-1783690200,Up,1783690877,0.96,5.0,0.9690,0.9700,1783690876603000,0.39700000000000000000,MAKER
1430,btc-updown-15m-1783690200,Up,1783690877,0.96,30.0,0.9690,0.9700,1783690876603000,0.39700000000000000000,MAKER
1431,btc-updown-15m-1783690200,Up,1783690871,0.95,30.0,0.9490,0.9510,1783690869376000,1.6240000000000000,INSIDE
1432,btc-updown-15m-1783690200,Up,1783690837,0.88,30.0,0.8700,0.8800,1783690835083000,1.9170000000000000,TAKER
1433,btc-updown-15m-1783690200,Up,1783690835,0.87,30.0,0.8700,0.8800,1783690834346000,0.65400000000000000000,MAKER
1434,btc-updown-15m-1783690200,Down,1783690802,0.04,30.0,0.0300,0.0400,1783690800894000,1.1060000000000000,TAKER
1435,btc-updown-15m-1783690200,Up,1783690759,0.87,11.7,0.8600,0.8700,1783690751325000,7.6750000000000000,TAKER
