fid,slug,outcome,ts,price,size
1257,btc-updown-15m-1783696500,Up,1783696804,0.78,30.0
1258,btc-updown-15m-1783696500,Up,1783696804,0.7799999954,30.384613
1259,btc-updown-15m-1783696500,Up,1783696804,0.79,30.0
1260,btc-updown-15m-1783695600,Down,1783696427,0.03,20.0
1261,btc-updown-15m-1783695600,Down,1783696417,0.02,50.0
1262,btc-updown-15m-1783695600,Up,1783696391,0.97,25.0
1263,btc-updown-15m-1783695600,Down,1783696384,0.05,30.0
1264,btc-updown-15m-1783695600,Down,1783696382,0.04,10.0
1265,btc-updown-15m-1783695600,Up,1783696378,0.96,25.0
1266,btc-updown-15m-1783695600,Down,1783696363,0.04,30.0
1267,btc-updown-15m-1783695600,Up,1783696310,0.91,15.0
1268,btc-updown-15m-1783695600,Up,1783696310,0.91,15.0
1269,btc-updown-15m-1783695600,Down,1783696268,0.03,35.0
1270,btc-updown-15m-1783695600,Up,1783696202,0.92,25.0
1271,btc-updown-15m-1783695600,Up,1783696186,0.93,30.0
1272,btc-updown-15m-1783695600,Down,1783696145,0.06,30.0
1273,btc-updown-15m-1783695600,Down,1783696145,0.06,30.0
1274,btc-updown-15m-1783695600,Up,1783696082,0.87,14.1
1275,btc-updown-15m-1783695600,Down,1783696048,0.16,24.18
1276,btc-updown-5m-1783695600,Down,1783695787,0.06,40.0
1277,btc-updown-15m-1783695600,Up,1783695716,0.63,30.0
1278,btc-updown-15m-1783694700,Up,1783695311,0.11,30.0
1279,btc-updown-15m-1783694700,Down,1783695281,0.82,30.0
1280,btc-updown-15m-1783694700,Down,1783695259,0.85,30.0
1281,btc-updown-15m-1783694700,Down,1783695032,0.58,30.0
1282,btc-updown-15m-1783694700,Up,1783694845,0.41,30.0
1283,btc-updown-15m-1783694700,Up,1783694845,0.41,30.0
1284,btc-updown-15m-1783694700,Up,1783694845,0.41,30.0
1285,btc-updown-15m-1783693800,Up,1783694687,0.15,6.07
1286,btc-updown-5m-1783694400,Up,1783694687,0.46,40.0
1287,btc-updown-15m-1783693800,Up,1783694687,0.15,9.8
1288,btc-updown-15m-1783693800,Down,1783694684,0.7,28.44
1289,btc-updown-15m-1783693800,Up,1783694681,0.13,18.0
1290,btc-updown-15m-1783693800,Up,1783694681,0.13,1.0
1291,btc-updown-15m-1783693800,Up,1783694681,0.13,30.0
1292,btc-updown-5m-1783694400,Up,1783694678,0.23,40.0
1293,btc-updown-5m-1783694400,Up,1783694677,0.23,40.0
1294,btc-updown-15m-1783693800,Down,1783694672,0.85,5.0
1295,btc-updown-15m-1783693800,Down,1783694668,0.8,30.0
1296,btc-updown-15m-1783693800,Up,1783694666,0.14,30.0
1297,btc-updown-15m-1783693800,Down,1783694666,0.85,5.0
1298,btc-updown-15m-1783693800,Up,1783694632,0.21,30.0
1299,btc-updown-15m-1783693800,Down,1783694585,0.77,8.15
1300,btc-updown-15m-1783693800,Down,1783694584,0.77,30.0
1301,btc-updown-15m-1783693800,Down,1783694417,0.46,2.0
1302,btc-updown-15m-1783693800,Down,1783694416,0.45,30.0
1303,btc-updown-5m-1783694100,Up,1783694384,0.92,40.0
1304,btc-updown-5m-1783694100,Down,1783694369,0.02,50.0
1305,btc-updown-5m-1783694100,Down,1783694369,0.02,50.0
1306,btc-updown-15m-1783693800,Down,1783694135,0.67,15.0
1307,btc-updown-15m-1783693800,Down,1783694134,0.64,2.99
1308,btc-updown-15m-1783693800,Down,1783694104,0.64,13.32
1309,btc-updown-5m-1783693800,Up,1783694063,0.1,40.0
1310,btc-updown-5m-1783693800,Up,1783694048,0.16,40.0
1311,btc-updown-5m-1783693800,Down,1783694039,0.879999998,40.454541
1312,btc-updown-5m-1783693800,Down,1783694038,0.8799999822,40.454544
1313,btc-updown-5m-1783693800,Down,1783694020,0.96,40.0
1314,btc-updown-5m-1783693800,Down,1783694020,0.96,40.0
1315,btc-updown-15m-1783693800,Down,1783693994,0.81,30.0
1316,btc-updown-5m-1783693800,Up,1783693993,0.02,50.0
1317,btc-updown-5m-1783693800,Up,1783693993,0.04,40.0
1318,btc-updown-15m-1783693800,Down,1783693987,0.77,30.0
1319,btc-updown-5m-1783693800,Up,1783693976,0.2804095282,44.221033
1320,btc-updown-15m-1783693800,Down,1783693976,0.61,30.0
1321,btc-updown-5m-1783693800,Up,1783693975,0.3902439024,35.875
1322,btc-updown-5m-1783693800,Up,1783693973,0.3892584002,44.186584
1323,btc-updown-15m-1783693800,Down,1783693972,0.5399999948,30.555554
1324,btc-updown-5m-1783693800,Up,1783693972,0.3699999935,50.810809
1325,btc-updown-15m-1783693800,Down,1783693972,0.5399999948,30.555554
1326,btc-updown-15m-1783693800,Down,1783693867,0.48,5.0
1327,btc-updown-15m-1783692900,Up,1783693775,0.019,36.0
1328,btc-updown-15m-1783692900,Up,1783693774,0.04,5.0
1329,btc-updown-15m-1783692900,Up,1783693768,0.015,59.0
1330,btc-updown-15m-1783692900,Down,1783693765,0.96,30.0
1331,btc-updown-15m-1783692900,Up,1783693759,0.07,11.0
1332,btc-updown-15m-1783692900,Up,1783693748,0.08,25.0
1333,btc-updown-15m-1783692900,Up,1783693748,0.08,6.0
1334,btc-updown-15m-1783692900,Up,1783693747,0.08,30.0
1335,btc-updown-15m-1783692900,Down,1783693747,0.88,10.0
1336,btc-updown-15m-1783692900,Down,1783693745,0.93,20.0
1337,btc-updown-15m-1783692900,Up,1783693735,0.11,9.46
1338,btc-updown-15m-1783692900,Down,1783693730,0.89,21.62
1339,btc-updown-15m-1783692900,Down,1783693729,0.88,5.46
1340,btc-updown-15m-1783692900,Down,1783693721,0.89,30.0
1341,btc-updown-5m-1783693500,Up,1783693720,0.81,20.0
1342,btc-updown-5m-1783693500,Up,1783693720,0.8099999985,40.493826
1343,btc-updown-5m-1783693500,Up,1783693717,0.77,40.0
1344,btc-updown-5m-1783693500,Up,1783693717,0.77,40.0
1345,btc-updown-15m-1783692900,Up,1783693715,0.06,10.0
1346,btc-updown-5m-1783693500,Up,1783693712,0.64,40.0
1347,btc-updown-15m-1783692900,Up,1783693712,0.05,11.31
1348,btc-updown-15m-1783692900,Up,1783693706,0.03,35.0
1349,btc-updown-15m-1783692900,Down,1783693583,0.91,30.0
1350,btc-updown-15m-1783692900,Down,1783693583,0.9,5.0
1351,btc-updown-15m-1783692900,Down,1783693498,0.84,30.0
1352,btc-updown-15m-1783692900,Down,1783693498,0.84,30.0
1353,btc-updown-15m-1783692900,Down,1783693439,0.84,30.0
1354,btc-updown-5m-1783693200,Down,1783693439,0.8299999966,26.506023
1355,btc-updown-5m-1783693200,Down,1783693435,0.89,40.0
1356,btc-updown-5m-1783693200,Up,1783693393,0.06,40.0
1357,btc-updown-5m-1783693200,Down,1783693378,0.85,40.0
1358,btc-updown-5m-1783693200,Down,1783693375,0.84,40.0
1359,btc-updown-5m-1783693200,Down,1783693373,0.84,40.0
1360,btc-updown-15m-1783692900,Down,1783693322,0.9,30.0
1361,btc-updown-5m-1783693200,Up,1783693313,0.07,40.0
1362,btc-updown-5m-1783693200,Up,1783693313,0.07,40.0
1363,btc-updown-15m-1783692900,Down,1783693273,0.78,19.0
1364,btc-updown-15m-1783692900,Down,1783693186,0.68,30.0
1365,btc-updown-5m-1783692900,Up,1783693141,0.03,40.0
1366,btc-updown-5m-1783692900,Up,1783693138,0.04,40.0
1367,btc-updown-5m-1783692900,Up,1783693138,0.04,60.0
1368,btc-updown-5m-1783692900,Up,1783692976,0.66,40.0
1369,btc-updown-5m-1783692900,Up,1783692976,0.66,40.0
1370,btc-updown-15m-1783692000,Down,1783692619,0.97,30.0
1371,btc-updown-5m-1783692300,Up,1783692568,0.01,100.0
1372,btc-updown-15m-1783692000,Down,1783692556,0.95,25.0
1373,btc-updown-15m-1783692000,Down,1783692554,0.95,30.0
1374,btc-updown-15m-1783692000,Down,1783692517,0.95,30.0
1375,btc-updown-5m-1783692300,Down,1783692509,0.89,40.0
1376,btc-updown-15m-1783692000,Down,1783692400,0.75,30.0
1377,btc-updown-15m-1783692000,Down,1783692364,0.84,13.36
1378,btc-updown-15m-1783692000,Down,1783692326,0.84,30.0
1379,btc-updown-15m-1783692000,Down,1783692181,0.54,2.0
1380,btc-updown-5m-1783691700,Up,1783691971,0.02,50.0
1381,btc-updown-15m-1783691100,Down,1783691935,0.0098389982,111.8
1382,btc-updown-15m-1783691100,Down,1783691930,0.0189999833,57.894735
1383,btc-updown-15m-1783691100,Down,1783691929,0.0189999833,57.894735
1384,btc-updown-5m-1783691700,Down,1783691923,0.88,40.0
1385,btc-updown-15m-1783691100,Up,1783691917,0.99,30.0
1386,btc-updown-15m-1783691100,Up,1783691909,0.96,23.26
1387,btc-updown-15m-1783691100,Down,1783691896,0.043,30.0
1388,btc-updown-15m-1783691100,Up,1783691896,0.94,25.0
1389,btc-updown-15m-1783691100,Up,1783691888,0.949,30.0
1390,btc-updown-15m-1783691100,Down,1783691884,0.1109999729,31.35135
1391,btc-updown-15m-1783691100,Down,1783691879,0.0609999698,30.491802
1392,btc-updown-15m-1783691100,Down,1783691876,0.07,16.6
1393,btc-updown-15m-1783691100,Down,1783691875,0.051,18.0
1394,btc-updown-15m-1783691100,Down,1783691864,0.08,0.85
1395,btc-updown-15m-1783691100,Down,1783691861,0.06,5.25
1396,btc-updown-15m-1783691100,Up,1783691860,0.93,30.0
1397,btc-updown-5m-1783691700,Up,1783691855,0.06,40.0
1398,btc-updown-15m-1783691100,Down,1783691854,0.089999971,30.333332
1399,btc-updown-15m-1783691100,Down,1783691854,0.09,30.0
1400,btc-updown-15m-1783691100,Down,1783691843,0.04,25.0
1401,btc-updown-15m-1783691100,Up,1783691842,0.96,25.0
1402,btc-updown-15m-1783691100,Down,1783691824,0.04,30.0
1403,btc-updown-15m-1783691100,Down,1783691824,0.04,30.0
1404,btc-updown-15m-1783691100,Down,1783691822,0.03,21.0
1405,btc-updown-15m-1783691100,Down,1783691798,0.021,50.0
1406,btc-updown-15m-1783691100,Down,1783691768,0.03,35.0
1407,btc-updown-15m-1783691100,Up,1783691734,0.94,5.0
1408,btc-updown-15m-1783691100,Up,1783691732,0.94,5.0
1409,btc-updown-15m-1783691100,Up,1783691731,0.93,3.9
1410,btc-updown-15m-1783691100,Up,1783691714,0.91,5.0
1411,btc-updown-5m-1783691700,Down,1783691711,0.72,40.0
1412,btc-updown-15m-1783691100,Up,1783691708,0.94,30.0
1413,btc-updown-15m-1783691100,Up,1783691627,0.9381868354,30.057966
1414,btc-updown-15m-1783691100,Up,1783691626,0.929999999,30.322571
1415,btc-updown-5m-1783691400,Down,1783691530,0.06,40.0
1416,btc-updown-5m-1783691400,Down,1783691528,0.06,40.0
1417,btc-updown-15m-1783691100,Down,1783691528,0.02,50.0
1418,btc-updown-15m-1783691100,Up,1783691407,0.86,30.0
1419,btc-updown-15m-1783691100,Up,1783691189,0.65,30.0
1420,btc-updown-15m-1783691100,Down,1783691153,0.48,7.0
1421,btc-updown-15m-1783691100,Down,1783691150,0.44,26.2
1422,btc-updown-15m-1783691100,Down,1783691135,0.4,5.0
1423,btc-updown-15m-1783691100,Up,1783691116,0.51,18.53
1424,btc-updown-15m-1783691100,Up,1783691114,0.51,30.0
1425,btc-updown-5m-1783690800,Down,1783690972,0.06,20.0
1426,btc-updown-5m-1783690800,Down,1783690970,0.06,40.0
1427,btc-updown-5m-1783690800,Down,1783690970,0.06,40.0
1428,btc-updown-15m-1783690200,Down,1783690889,0.011,18.0
1429,btc-updown-15m-1783690200,Up,1783690877,0.96,5.0
1430,btc-updown-15m-1783690200,Up,1783690877,0.96,30.0
1431,btc-updown-15m-1783690200,Up,1783690871,0.95,30.0
1432,btc-updown-15m-1783690200,Up,1783690837,0.88,30.0
1433,btc-updown-15m-1783690200,Up,1783690835,0.87,30.0
1434,btc-updown-15m-1783690200,Down,1783690802,0.04,30.0
1435,btc-updown-15m-1783690200,Up,1783690759,0.87,11.7
1436,btc-updown-5m-1783690500,Up,1783690750,0.76,1.89
1437,btc-updown-15m-1783690200,Down,1783690724,0.09,25.31
1438,btc-updown-15m-1783690200,Up,1783690700,0.89,30.0
1439,btc-updown-15m-1783690200,Up,1783690685,0.91,9.34
1440,btc-updown-15m-1783690200,Down,1783690649,0.06,30.0
1441,btc-updown-15m-1783690200,Up,1783690606,0.81,23.76
1442,btc-updown-5m-1783690200,Down,1783690472,0.01,100.0
1443,btc-updown-5m-1783690200,Down,1783690444,0.01,100.0
1444,btc-updown-5m-1783690200,Up,1783690400,0.889999999,40.449436
1445,btc-updown-5m-1783690200,Up,1783690399,0.89,40.0
1446,btc-updown-5m-1783690200,Down,1783690394,0.11,40.0
1447,btc-updown-5m-1783690200,Up,1783690391,0.91,22.87
1448,btc-updown-5m-1783690200,Down,1783690348,0.08,40.0
1449,btc-updown-5m-1783690200,Up,1783690336,0.9,40.0
1450,btc-updown-5m-1783690200,Up,1783690336,0.9,40.0
1451,btc-updown-5m-1783690200,Down,1783690330,0.07,40.0
1452,btc-updown-5m-1783690200,Down,1783690330,0.07,40.0
1453,btc-updown-5m-1783690200,Down,1783690268,0.2134885814,46.840908
1454,btc-updown-5m-1783690200,Down,1783690265,0.25,40.0
1455,btc-updown-5m-1783690200,Down,1783690261,0.33,40.0
1456,btc-updown-15m-1783689300,Down,1783690091,0.95,30.0
1457,btc-updown-15m-1783689300,Down,1783690082,0.93,30.0
1458,btc-updown-15m-1783689300,Down,1783690078,0.94,25.0
1459,btc-updown-15m-1783689300,Down,1783690063,0.92,9.79
1460,btc-updown-15m-1783689300,Up,1783690030,0.12,30.0
1461,btc-updown-15m-1783689300,Up,1783690028,0.12,30.0
1462,btc-updown-15m-1783689300,Down,1783690000,0.85,20.0
1463,btc-updown-15m-1783689300,Down,1783690000,0.85,20.0
1464,btc-updown-5m-1783689900,Up,1783689968,0.14,40.0
1465,btc-updown-15m-1783689300,Down,1783689920,0.8,14.5
1466,btc-updown-15m-1783689300,Down,1783689920,0.74,7.41
1467,btc-updown-5m-1783689900,Down,1783689908,0.84,25.0
1468,btc-updown-5m-1783689900,Down,1783689908,0.84,40.0
1469,btc-updown-5m-1783689900,Down,1783689908,0.83,16.3
1470,btc-updown-5m-1783689900,Down,1783689905,0.76,40.0
1471,btc-updown-15m-1783689300,Down,1783689905,0.77,30.0
1472,btc-updown-15m-1783689300,Down,1783689905,0.77,30.0
1473,btc-updown-15m-1783689300,Up,1783689889,0.71,20.0
1474,btc-updown-15m-1783689300,Up,1783689887,0.71,30.0
1475,btc-updown-15m-1783689300,Down,1783689871,0.41,30.0
1476,btc-updown-15m-1783689300,Up,1783689860,0.6,20.67
1477,btc-updown-15m-1783689300,Up,1783689818,0.57,16.0
1478,btc-updown-15m-1783689300,Up,1783689817,0.58,30.0
1479,btc-updown-15m-1783689300,Up,1783689817,0.57,10.0
1480,btc-updown-5m-1783689600,Down,1783689808,0.04,40.0
1481,btc-updown-5m-1783689600,Down,1783689808,0.04,40.0
1482,btc-updown-15m-1783689300,Down,1783689796,0.49,18.39
1483,btc-updown-15m-1783689300,Up,1783689766,0.56,30.0
1484,btc-updown-15m-1783689300,Up,1783689758,0.48,12.5
1485,btc-updown-15m-1783689300,Up,1783689758,0.48,30.0
1486,btc-updown-15m-1783689300,Up,1783689758,0.43,7.0
1487,btc-updown-5m-1783689600,Up,1783689757,0.89,40.0
1488,btc-updown-15m-1783689300,Up,1783689757,0.42,6.61
1489,btc-updown-5m-1783689600,Up,1783689757,0.89,40.0
1490,btc-updown-15m-1783689300,Up,1783689757,0.42,30.0
1491,btc-updown-15m-1783689300,Down,1783689743,0.65,30.0
1492,btc-updown-15m-1783689300,Down,1783689721,0.75,30.0
1493,btc-updown-15m-1783689300,Down,1783689685,0.66,6.95
1494,btc-updown-15m-1783689300,Up,1783689668,0.36,20.4
1495,btc-updown-15m-1783689300,Up,1783689607,0.29,30.0
1496,btc-updown-15m-1783689300,Up,1783689569,0.3,30.0
1497,btc-updown-15m-1783689300,Up,1783689527,0.34,30.0
1498,btc-updown-15m-1783689300,Down,1783689512,0.63,30.0
1499,btc-updown-15m-1783689300,Down,1783689497,0.6,4.4
1500,btc-updown-15m-1783689300,Down,1783689487,0.57,16.54
1501,btc-updown-15m-1783689300,Up,1783689445,0.44,29.97
1502,btc-updown-15m-1783688400,Down,1783689227,0.96,30.0
1503,btc-updown-15m-1783688400,Down,1783689226,0.96,30.0
1504,btc-updown-15m-1783688400,Up,1783689226,0.04,30.0
1505,btc-updown-15m-1783688400,Down,1783689215,0.93,9.9
1506,btc-updown-15m-1783688400,Up,1783689211,0.09,30.0
1507,btc-updown-15m-1783688400,Up,1783689209,0.09,30.0
1508,btc-updown-15m-1783688400,Up,1783689199,0.11,30.0
1509,btc-updown-15m-1783688400,Up,1783689184,0.14,30.0
1510,btc-updown-5m-1783689000,Down,1783689175,0.9,7.76
1511,btc-updown-15m-1783688400,Down,1783689167,0.78,30.0
1512,btc-updown-15m-1783688400,Down,1783689167,0.78,30.0
1513,btc-updown-15m-1783688400,Down,1783689167,0.76,10.43
1514,btc-updown-15m-1783688400,Down,1783689167,0.75,16.4
1515,btc-updown-15m-1783688400,Up,1783689164,0.17,30.0
1516,btc-updown-15m-1783688400,Up,1783689160,0.16,30.0
1517,btc-updown-15m-1783688400,Down,1783689154,0.83,28.0
1518,btc-updown-15m-1783688400,Down,1783689113,0.76,30.0
1519,btc-updown-15m-1783688400,Down,1783689101,0.7,30.0
1520,btc-updown-15m-1783688400,Up,1783689073,0.55,30.0
1521,btc-updown-5m-1783689000,Down,1783689065,0.58,40.0
1522,btc-updown-5m-1783689000,Down,1783689065,0.58,28.37
1523,btc-updown-15m-1783688400,Down,1783689065,0.41,10.02
1524,btc-updown-15m-1783688400,Up,1783689040,0.77,5.0
1525,btc-updown-15m-1783688400,Down,1783689038,0.26,25.0
1526,btc-updown-15m-1783688400,Down,1783689037,0.25,29.29
1527,btc-updown-15m-1783688400,Down,1783689020,0.29,11.0
1528,btc-updown-15m-1783688400,Down,1783689019,0.27,30.0
1529,btc-updown-15m-1783688400,Up,1783688975,0.66,30.0
1530,btc-updown-15m-1783688400,Up,1783688974,0.66,30.0
1531,btc-updown-5m-1783688700,Up,1783688974,0.96,40.0
1532,btc-updown-5m-1783688700,Up,1783688974,0.96,40.0
1533,btc-updown-15m-1783688400,Up,1783688962,0.56,5.0
1534,btc-updown-5m-1783688700,Up,1783688962,0.89,39.95
1535,btc-updown-5m-1783688700,Down,1783688959,0.13,40.0
1536,btc-updown-5m-1783688700,Down,1783688957,0.13,40.0
1537,btc-updown-5m-1783688700,Down,1783688954,0.22,40.0
1538,btc-updown-15m-1783688400,Down,1783688927,0.44,2.0
1539,btc-updown-15m-1783688400,Up,1783688920,0.58,30.0
1540,btc-updown-15m-1783688400,Up,1783688918,0.56,10.8
1541,btc-updown-15m-1783688400,Up,1783688888,0.53,11.0
1542,btc-updown-15m-1783688400,Up,1783688884,0.51,6.0
1543,btc-updown-15m-1783688400,Down,1783688870,0.51,15.0
1544,btc-updown-15m-1783688400,Down,1783688851,0.36,12.17
1545,btc-updown-15m-1783688400,Down,1783688785,0.47,5.0
1546,btc-updown-5m-1783688700,Down,1783688731,0.34,40.0
1547,btc-updown-5m-1783688400,Up,1783688686,0.11,40.0
1548,btc-updown-5m-1783688400,Down,1783688683,0.87,40.0
1549,btc-updown-5m-1783688400,Down,1783688552,0.18,8.0
1550,btc-updown-15m-1783688400,Up,1783688525,0.67,30.0
1551,btc-updown-15m-1783688400,Up,1783688506,0.56,30.0
1552,btc-updown-15m-1783688400,Up,1783688498,0.52,15.3
1553,btc-updown-15m-1783688400,Up,1783688492,0.48,17.79
1554,btc-updown-5m-1783688100,Down,1783688383,0.79,16.0
1555,btc-updown-15m-1783687500,Down,1783688375,0.991,18.0
1556,btc-updown-5m-1783688100,Up,1783688372,0.31,40.0
1557,btc-updown-5m-1783688100,Up,1783688372,0.31,40.0
1558,btc-updown-5m-1783688100,Down,1783688369,0.72,37.06
1559,btc-updown-15m-1783687500,Down,1783688357,0.981,6.73
1560,btc-updown-15m-1783687500,Down,1783688357,0.988,20.0
1561,btc-updown-5m-1783688100,Up,1783688357,0.21,38.04
1562,btc-updown-15m-1783687500,Up,1783688216,0.07,27.73
1563,btc-updown-15m-1783687500,Down,1783688143,0.71,10.0
1564,btc-updown-15m-1783687500,Down,1783688143,0.71,15.0
1565,btc-updown-15m-1783687500,Down,1783688141,0.71,15.0
1566,btc-updown-15m-1783687500,Up,1783688116,0.15,25.93
1567,btc-updown-15m-1783687500,Down,1783688111,0.86,30.0
1568,btc-updown-15m-1783687500,Up,1783688083,0.12,25.98
1569,btc-updown-15m-1783687500,Down,1783688051,0.84,30.0
1570,btc-updown-5m-1783687800,Down,1783688048,0.95,40.0
1571,btc-updown-15m-1783687500,Down,1783688048,0.83,30.0
1572,btc-updown-15m-1783687500,Up,1783688047,0.18,4.81
1573,btc-updown-15m-1783687500,Up,1783688047,0.18,30.0
1574,btc-updown-15m-1783687500,Up,1783688027,0.16,17.49
1575,btc-updown-15m-1783687500,Down,1783688008,0.82,1.48
1576,btc-updown-15m-1783687500,Up,1783687999,0.18,30.0
1577,btc-updown-15m-1783687500,Down,1783687928,0.56,20.3
1578,btc-updown-15m-1783687500,Down,1783687927,0.56,30.0
1579,btc-updown-15m-1783687500,Down,1783687867,0.7,30.0
1580,btc-updown-15m-1783687500,Up,1783687825,0.41,30.0
1581,btc-updown-5m-1783687500,Down,1783687748,0.77,40.0
1582,btc-updown-15m-1783687500,Down,1783687697,0.51,30.0
1583,btc-updown-15m-1783687500,Down,1783687681,0.46,30.0
1584,btc-updown-15m-1783687500,Down,1783687681,0.46,30.0
1585,btc-updown-15m-1783687500,Up,1783687565,0.45,30.0
1586,btc-updown-5m-1783687200,Up,1783687378,0.22,10.24
1587,btc-updown-15m-1783686600,Down,1783687360,0.981,25.0
1588,btc-updown-15m-1783686600,Down,1783687360,0.981,30.0
1589,btc-updown-15m-1783686600,Up,1783687223,0.06,30.0
1590,btc-updown-15m-1783686600,Down,1783687207,0.89,30.0
1591,btc-updown-5m-1783686900,Up,1783687177,0.05,48.0
1592,btc-updown-5m-1783686900,Up,1783687175,0.05,48.0
1593,btc-updown-5m-1783686900,Down,1783687169,0.8,40.0
1594,btc-updown-15m-1783686600,Up,1783687160,0.14,1.58
1595,btc-updown-5m-1783686900,Up,1783687160,0.12,40.0
1596,btc-updown-5m-1783686900,Up,1783687130,0.39,40.0
1597,btc-updown-15m-1783686600,Down,1783687130,0.77,5.0
1598,btc-updown-15m-1783686600,Down,1783687129,0.75,11.0
1599,btc-updown-15m-1783686600,Up,1783687096,0.26,5.0
1600,btc-updown-15m-1783686600,Down,1783686914,0.69,21.36
1601,btc-updown-15m-1783686600,Up,1783686845,0.36,30.0
1602,btc-updown-15m-1783686600,Down,1783686817,0.69,5.01
1603,btc-updown-15m-1783686600,Up,1783686809,0.29,30.0
1604,btc-updown-5m-1783686600,Down,1783686806,0.9,40.44444
1605,btc-updown-5m-1783686600,Down,1783686806,0.9,40.44444
1606,btc-updown-15m-1783686600,Down,1783686772,0.62,30.0
1607,btc-updown-15m-1783686600,Down,1783686770,0.6,22.8
1608,btc-updown-15m-1783686600,Down,1783686767,0.56,1.14
1609,btc-updown-15m-1783686600,Down,1783686694,0.48,14.0
1610,btc-updown-5m-1783686600,Down,1783686677,0.43,2.62
1611,btc-updown-15m-1783686600,Up,1783686622,0.43,26.0
1612,btc-updown-15m-1783686600,Up,1783686617,0.43,30.0
1613,btc-updown-15m-1783686600,Down,1783686607,0.51,30.0
1614,btc-updown-15m-1783686600,Down,1783686605,0.51,30.0
1615,btc-updown-15m-1783685700,Down,1783686583,0.99,29.97
1616,btc-updown-5m-1783686300,Up,1783686517,0.75,5.0
1617,btc-updown-5m-1783686300,Up,1783686517,0.75,40.0
1618,btc-updown-15m-1783685700,Down,1783686502,0.86,28.33
1619,btc-updown-15m-1783685700,Down,1783686493,0.79,3.0
1620,btc-updown-15m-1783685700,Down,1783686490,0.78,11.0
1621,btc-updown-15m-1783685700,Up,1783686487,0.23,30.0
1622,btc-updown-15m-1783685700,Up,1783686487,0.23,30.0
1623,btc-updown-15m-1783685700,Down,1783686478,0.81,30.0
1624,btc-updown-15m-1783685700,Up,1783686473,0.24,30.0
1625,btc-updown-15m-1783685700,Up,1783686452,0.1,30.0
1626,btc-updown-15m-1783685700,Up,1783686452,0.1,30.0
1627,btc-updown-5m-1783686300,Up,1783686451,0.58,2.07
1628,btc-updown-15m-1783685700,Down,1783686449,0.91,30.0
1629,btc-updown-15m-1783685700,Down,1783686446,0.89,20.0
1630,btc-updown-15m-1783685700,Down,1783686445,0.87,30.0
1631,btc-updown-15m-1783685700,Down,1783686445,0.87,30.0
1632,btc-updown-15m-1783685700,Down,1783686445,0.87,30.0
1633,btc-updown-15m-1783685700,Up,1783686434,0.2,30.0
1634,btc-updown-15m-1783685700,Up,1783686434,0.2,30.0
1635,btc-updown-15m-1783685700,Up,1783686431,0.17,30.0
