slug,coin,tf,slot_start,n_fills,up_cost,dn_cost,up_sh,dn_sh,total_cost,won_side,win_sh,win_px_avg,gross_pnl,fee_est,net_pnl
btc-updown-5m-1783960500,btc,5m,1783960500,6,25.2,123.99999500192772,145.0,151.807223,149.1999950019277,Up,145.0,0.17379310344827587,-4.199995001927704,1.4574289655172417,-5.657423967444945
btc-updown-5m-1783960800,btc,5m,1783960800,3,81.4452,0.0,100.53,0.0,81.4452,Up,100.53,0.8101581617427633,19.0848,1.0823194539659806,18.002480546034022
btc-updown-5m-1783961100,btc,5m,1783961100,13,165.72659699890727,142.28619899898553,234.10101,296.119709,308.0127959978928,Up,234.10101,0.7079277317039652,-73.91178599789279,3.3882900171717583,-77.30007601506455
btc-updown-5m-1783961400,btc,5m,1783961400,3,3.0,76.5966,50.0,84.94,79.5966,Down,84.94,0.9017730162467624,5.343400000000003,0.5266697088627266,4.816730291137276
btc-updown-5m-1783961700,btc,5m,1783961700,7,23.752000000000002,160.49998999870647,123.25999999999999,196.027256,184.25198999870648,Down,196.027256,0.8187636417188152,11.775266001293517,2.03619035840725,9.739075642886267
btc-updown-5m-1783962000,btc,5m,1783962000,7,116.5,15.0,150.0,180.0,131.5,Down,180.0,0.08333333333333333,48.5,0.9624999999999999,47.5375
btc-updown-5m-1783962300,btc,5m,1783962300,7,180.1,6.0,245.0,100.0,186.1,Up,245.0,0.7351020408163265,58.900000000000006,3.339568571428572,55.560431428571434
btc-updown-5m-1783962600,btc,5m,1783962600,6,6.0,108.0,150.0,150.0,114.0,Down,150.0,0.72,36.0,2.1168,33.8832
btc-updown-5m-1783962900,btc,5m,1783962900,6,3.8,150.9284,95.0,173.96,154.72840000000002,Down,173.96,0.8676040469073351,19.231599999999986,1.3987616556725684,17.832838344327417
btc-updown-5m-1783963200,btc,5m,1783963200,2,18.0,0.0,100.0,0.0,18.0,Down,0.0,,-18.0,0.0,-18.0
btc-updown-5m-1783963500,btc,5m,1783963500,11,63.19999799595242,74.89419899838236,380.714283,148.440587,138.0941969943348,Down,148.440587,0.5045399005218322,10.3463900056652,2.597496110025336,7.748893895639863
btc-updown-5m-1783963800,btc,5m,1783963800,7,149.3,40.9628,245.0,65.96000000000001,190.26280000000003,Down,65.96000000000001,0.6210248635536688,-124.30280000000002,1.0866717903456642,-125.38947179034568
btc-updown-5m-1783964100,btc,5m,1783964100,2,2.5,0.0,100.0,0.0,2.5,Down,0.0,,-2.5,0.0,-2.5
btc-updown-5m-1783964400,btc,5m,1783964400,5,38.49999699789475,53.5486,50.657891,130.54,92.04859699789475,Up,50.657891,0.7599999968,-41.39070599789475,0.6467999581886312,-42.03750595608338
btc-updown-5m-1783965000,btc,5m,1783965000,9,4.5,210.68779799851248,100.0,256.781105,215.18779799851248,Down,256.781105,0.8204957214375741,41.593307001487545,2.6473552827140376,38.94595171877351
btc-updown-5m-1783965300,btc,5m,1783965300,3,0.0,87.655,0.0,139.31,87.655,Down,139.31,0.629208240614457,51.655,2.2751226168257843,49.37987738317422
btc-updown-5m-1783971300,btc,5m,1783971300,2,0.0,36.197,0.0,66.71000000000001,36.197,Down,66.71000000000001,0.5426023084994753,30.513000000000005,1.1589496967471145,29.35405030325289
btc-updown-5m-1783971600,btc,5m,1783971600,4,101.0992,2.5,116.59,50.0,103.5992,Up,116.59,0.8671344026074277,12.990800000000007,0.9402823922737804,12.050517607726228
btc-updown-5m-1783971900,btc,5m,1783971900,2,0.0,82.5,0.0,100.0,82.5,Down,100.0,0.825,17.5,1.0106250000000003,16.489375
btc-updown-5m-1783972200,btc,5m,1783972200,3,89.549994,0.6,100.5851,50.0,90.14999399999999,Up,100.5851,0.8902908482469074,10.435106000000005,0.6877117716864173,9.747394228313587
btc-updown-5m-1783972500,btc,5m,1783972500,2,95.0,0.0,100.0,0.0,95.0,Up,100.0,0.95,5.0,0.33250000000000035,4.6674999999999995
btc-updown-5m-1783972800,btc,5m,1783972800,4,11.0,84.0321,50.0,119.93,95.0321,Up,50.0,0.22,-45.0321,0.6006000000000001,-45.6327
btc-updown-5m-1783973100,btc,5m,1783973100,2,0.0,54.0,0.0,75.0,54.0,Down,75.0,0.72,21.0,1.0584,19.9416
btc-updown-5m-1783973400,btc,5m,1783973400,4,46.26,19.228,126.0,25.3,65.488,Down,25.3,0.76,-40.188,0.3230304,-40.5110304
btc-updown-5m-1783973700,btc,5m,1783973700,2,1.0,39.0,50.0,50.0,40.0,Down,50.0,0.78,10.0,0.6006,9.3994
btc-updown-5m-1783974000,btc,5m,1783974000,2,0.0,49.0,0.0,100.0,49.0,Up,0.0,,-49.0,0.0,-49.0
btc-updown-5m-1783974300,btc,5m,1783974300,1,22.5,0.0,37.5,0.0,22.5,Up,37.5,0.6,15.0,0.6300000000000001,14.37
btc-updown-5m-1783974600,btc,5m,1783974600,7,62.5,104.6094,100.0,217.34,167.1094,Up,100.0,0.625,-67.1094,1.640625,-68.750025
btc-updown-5m-1783974900,btc,5m,1783974900,4,25.512,42.0,40.7,100.0,67.512,Up,40.7,0.6268304668304668,-26.811999999999998,0.6664210791154792,-27.478421079115478
btc-updown-5m-1783975200,btc,5m,1783975200,7,57.260600000000004,106.5,94.03999999999999,150.0,163.7606,Down,150.0,0.71,-13.76060000000001,2.1619500000000005,-15.922550000000012
btc-updown-5m-1783975500,btc,5m,1783975500,4,8.6,80.3373,65.0,98.49000000000001,88.9373,Down,98.49000000000001,0.8156899177581479,9.552700000000016,1.0364882059061842,8.516211794093831
btc-updown-5m-1783975800,btc,5m,1783975800,8,217.24999800000006,12.0,331.66666399999997,50.0,229.24999800000006,Up,331.66666399999997,0.6550251248645239,102.4166659999999,5.246205365326272,97.17046063467363
btc-updown-5m-1783976100,btc,5m,1783976100,1,0.0,1.0,0.0,100.0,1.0,Up,0.0,,-1.0,0.0,-1.0
btc-updown-5m-1783976400,btc,5m,1783976400,5,2.5,112.837,50.0,147.01,115.337,Down,147.01,0.7675464254132373,31.672999999999988,1.8360554796952584,29.83694452030473
btc-updown-5m-1783976700,btc,5m,1783976700,6,33.4,132.5,70.0,200.0,165.9,Down,200.0,0.6625,34.099999999999994,3.1303125,30.969687499999996
btc-updown-5m-1783977000,btc,5m,1783977000,2,0.0,90.0,0.0,100.0,90.0,Down,100.0,0.9,10.0,0.63,9.37
btc-updown-5m-1783977300,btc,5m,1783977300,3,48.471000000000004,11.437600000000002,97.9,16.82,59.90860000000001,Up,97.9,0.4951072522982635,37.9914,1.7130859461695611,36.278314053830435
btc-updown-5m-1783977600,btc,5m,1783977600,5,124.8,6.300000000000001,145.0,90.0,131.1,Down,90.0,0.07,-41.099999999999994,0.41013000000000005,-41.51013
btc-updown-5m-1783977900,btc,5m,1783977900,1,0.0,29.8435,0.0,35.11,29.8435,Down,35.11,0.85,5.266500000000001,0.3133567500000001,4.95314325
