sleeve_idx,asset_pool,offset_bin,r4_gate_stack,added_r5_gate,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum
8,POOL,120-240,g_trend_slope_strong_with,g_mp_very_no_extreme,60,0.95,7.447276827007112,446.8366096204267,41,0.926829268292683,8.468784504471758,347.2201646833421,114,0.8596491228070176,13.825952581352814,1576.1585942742208
8,POOL,120-240,g_trend_slope_strong_with,g_mp_with,54,0.9629629629629629,7.0479736307299685,380.5905760594183,37,0.9459459459459459,6.603662166285921,244.33550015257907,70,0.8428571428571429,11.27118988098731,788.9832916691116
8,POOL,120-240,g_trend_slope_strong_with,g_mp_strong_with,22,1.0,5.956075503711347,131.03366108164963,20,1.0,5.345348530589282,106.90697061178564,17,0.8823529411764706,5.180958803173126,88.07629965394314
8,POOL,120-240,g_trend_slope_strong_with,g_mp_change_with,7,0.8571428571428571,3.1925521036177833,22.347864725324484,7,0.8571428571428571,7.986751256655972,55.907258796591805,4,1.0,13.365051702253613,53.46020680901445
8,POOL,120-240,g_trend_slope_strong_with,g_mp_change_strong_with,7,0.8571428571428571,3.1925521036177833,22.347864725324484,6,1.0,13.484543132765301,80.9072587965918,2,1.0,12.207803306479015,24.41560661295803
8,POOL,120-240,g_trend_slope_strong_with,g_lm_high_stat,18,1.0,6.5994406975766555,118.7899325563798,14,1.0,9.371135493220352,131.19589690508494,4,0.75,4.566149170322787,18.26459668129115
8,POOL,120-240,g_trend_slope_strong_with,g_lm_low_stat,51,0.9607843137254902,6.660503325302891,339.68566959044745,31,0.9032258064516129,3.9838516098656713,123.49939990583582,35,0.9428571428571428,12.842413830508772,449.484484067807
8,POOL,120-240,g_trend_slope_strong_with,g_lm_last_jump_with_60s,32,0.96875,5.378699409319168,172.11838109821338,15,1.0,3.0914567543236235,46.371851314854354,3,1.0,15.501584801738,46.504754405214
8,POOL,120-240,g_trend_slope_strong_with,g_lm_extreme_against,90,0.9666666666666667,6.897050303661552,620.7345273295397,66,0.9545454545454546,6.917457954885296,456.5522250224295,158,0.8860759493670886,14.183149585909808,2240.9376345737496
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_imbalance_with,81,0.9876543209876543,7.402631604082218,599.6131599306597,63,0.9523809523809523,6.742705006819769,424.7904154296454,37,0.972972972972973,11.841951346272369,438.15219981207764
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_imbalance_strong_with,61,0.9836065573770492,6.956084082042037,424.3211290045642,40,0.95,6.291930710249997,251.67722840999988,18,1.0,11.273241717075045,202.9183509073508
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_burst,40,0.975,4.318359553447631,172.73438213790524,37,0.972972972972973,6.791287333829954,251.27763135170832,14,0.9285714285714286,9.108209673708211,127.51493543191495
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,NONE_baseline,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,202,0.7871287128712872,11.083821362530738,2238.931915231209
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme,249,0.8995983935742972,5.949669209031843,1481.4676330489287,140,0.8714285714285714,5.6458983826416524,790.4257735698313,154,0.7792207792207793,10.189655186388372,1569.2068987038092
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme,185,0.8864864864864865,6.342410976473855,1173.3460306476632,96,0.84375,6.499710591173752,623.9722167526802,140,0.7785714285714286,11.133478748941931,1558.6870248518703
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_with,136,0.8823529411764706,5.368175330065733,730.0718448889397,82,0.8658536585365854,5.286947772116874,433.52971731358366,82,0.8414634146341463,12.743274244154296,1044.9484880206523
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_strong_with,61,0.9016393442622951,4.216446371585819,257.20322866673496,42,0.9047619047619048,3.4688358882901724,145.69110730818724,22,0.8181818181818182,6.572084094131114,144.5858500708845
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_change_with,18,1.0,7.388484221984401,132.9927159957192,16,0.8125,3.4673853306814184,55.478165290902695,2,1.0,18.067490453138248,36.134980906276496
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_change_strong_with,18,1.0,7.388484221984401,132.9927159957192,14,0.8571428571428571,5.390006600586338,75.46009240820872,1,1.0,14.408563316562507,14.408563316562507
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_high_stat,48,0.9375,5.461820187180556,262.16736898466667,26,0.9230769230769231,4.910119298241685,127.6631017542838,1,1.0,10.208332927690634,10.208332927690634
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_low_stat,151,0.8874172185430463,6.2151217780807775,938.4833884901974,86,0.8372093023255814,4.5799827210938195,393.8785140140685,37,0.8378378378378378,8.817666475625838,326.253659598156
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_last_jump_with_60s,47,0.9787234042553191,6.128476631399158,288.03840167576044,23,1.0,5.751947319350136,132.29478834505312,2,1.0,6.318828464573167,12.637656929146335
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,202,0.7871287128712872,11.083821362530738,2238.931915231209
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_with,225,0.9111111111111111,5.548511398999397,1248.4150647748643,122,0.860655737704918,4.86033736621901,592.9611586787192,28,0.9285714285714286,8.039307368940808,225.1006063303426
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,161,0.9130434782608695,4.892723395329355,787.7284666480261,78,0.8589743589743589,4.133188625167928,322.38871276309834,11,1.0,11.194564440037238,123.14020884040961
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_burst,77,0.961038961038961,5.280236257708136,406.5781918435265,52,0.9230769230769231,4.771581813042452,248.12225427820752,14,0.9285714285714286,10.633647589602017,148.87106625442823
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,NONE_baseline,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,202,0.7871287128712872,11.083821362530738,2238.931915231209
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme,249,0.8995983935742972,5.949669209031843,1481.4676330489287,140,0.8714285714285714,5.6458983826416524,790.4257735698313,154,0.7792207792207793,10.189655186388372,1569.2068987038092
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme,185,0.8864864864864865,6.342410976473855,1173.3460306476632,96,0.84375,6.499710591173752,623.9722167526802,140,0.7785714285714286,11.133478748941931,1558.6870248518703
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_with,136,0.8823529411764706,5.368175330065733,730.0718448889397,82,0.8658536585365854,5.286947772116874,433.52971731358366,82,0.8414634146341463,12.743274244154296,1044.9484880206523
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_strong_with,61,0.9016393442622951,4.216446371585819,257.20322866673496,42,0.9047619047619048,3.4688358882901724,145.69110730818724,22,0.8181818181818182,6.572084094131114,144.5858500708845
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_change_with,18,1.0,7.388484221984401,132.9927159957192,16,0.8125,3.4673853306814184,55.478165290902695,2,1.0,18.067490453138248,36.134980906276496
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_change_strong_with,18,1.0,7.388484221984401,132.9927159957192,14,0.8571428571428571,5.390006600586338,75.46009240820872,1,1.0,14.408563316562507,14.408563316562507
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_high_stat,48,0.9375,5.461820187180556,262.16736898466667,26,0.9230769230769231,4.910119298241685,127.6631017542838,1,1.0,10.208332927690634,10.208332927690634
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_low_stat,151,0.8874172185430463,6.2151217780807775,938.4833884901974,86,0.8372093023255814,4.5799827210938195,393.8785140140685,37,0.8378378378378378,8.817666475625838,326.253659598156
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_last_jump_with_60s,47,0.9787234042553191,6.128476631399158,288.03840167576044,23,1.0,5.751947319350136,132.29478834505312,2,1.0,6.318828464573167,12.637656929146335
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,202,0.7871287128712872,11.083821362530738,2238.931915231209
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_with,225,0.9111111111111111,5.548511398999397,1248.4150647748643,122,0.860655737704918,4.86033736621901,592.9611586787192,28,0.9285714285714286,8.039307368940808,225.1006063303426
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,161,0.9130434782608695,4.892723395329355,787.7284666480261,78,0.8589743589743589,4.133188625167928,322.38871276309834,11,1.0,11.194564440037238,123.14020884040961
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_hawkes_burst,77,0.961038961038961,5.280236257708136,406.5781918435265,52,0.9230769230769231,4.771581813042452,248.12225427820752,14,0.9285714285714286,10.633647589602017,148.87106625442823
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,NONE_baseline,49,0.9387755102040817,7.110911966079222,348.4346863378819,29,0.9655172413793104,11.066568975680635,320.9305002947384,158,0.8734177215189873,14.072858373816402,2223.5116230629915
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_mp_no_extreme,49,0.9387755102040817,7.110911966079222,348.4346863378819,29,0.9655172413793104,11.066568975680635,320.9305002947384,128,0.859375,12.842546927614109,1643.846006734606
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_mp_very_no_extreme,37,0.918918918918919,7.83598365432484,289.9313952100191,26,0.9615384615384616,11.540198936089512,300.0451723383273,118,0.8559322033898306,13.272314792821431,1566.133145552929
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_mp_with,25,0.92,6.778264407138917,169.45661017847294,18,1.0,12.82781020783752,230.90058374107534,73,0.8767123287671232,12.124268724654527,885.0716168997805
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_mp_strong_with,12,1.0,6.8130818437481055,81.75698212497727,4,1.0,7.92708109610597,31.70832438442388,12,0.9166666666666666,5.66195039079309,67.94340468951708
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_mp_change_with,7,0.8571428571428571,5.883215158950093,41.18250611265065,3,1.0,13.819290098575593,41.45787029572678,5,1.0,20.00214824394005,100.01074121970025
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_mp_change_strong_with,5,0.8,1.2473327599250443,6.236663799625221,3,1.0,13.819290098575593,41.45787029572678,5,1.0,20.00214824394005,100.01074121970025
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_lm_high_stat,8,1.0,6.099379252957682,48.79503402366146,9,1.0,9.155390880989376,82.39851792890438,16,0.9375,6.620447634726136,105.92716215561818
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_lm_low_stat,22,1.0,9.713550359886677,213.6981079175069,15,0.9333333333333333,12.07673972808442,181.1510959212663,26,0.9230769230769231,12.848922293510327,334.0719796312685
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_lm_last_jump_with_60s,20,1.0,5.574792702613491,111.49585405226983,9,1.0,10.95950908236792,98.63558174131127,16,0.9375,6.168128012913277,98.69004820661243
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_lm_extreme_against,49,0.9387755102040817,7.110911966079222,348.4346863378819,29,0.9655172413793104,11.066568975680635,320.9305002947384,158,0.8734177215189873,14.072858373816402,2223.5116230629915
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_hawkes_imbalance_with,45,0.9777777777777777,8.017777407440075,360.79998333480336,25,0.96,10.622485503091593,265.56213757728983,44,0.9090909090909091,9.258574396293719,407.37727343692364
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_hawkes_imbalance_strong_with,29,1.0,7.610398047337591,220.70154337279013,13,1.0,10.099904002788444,131.29875203624977,32,0.90625,8.475726653638375,271.223252916428
11,POOL,60-120,g_trend_slope_with&g_trend_slope_strong_with,g_hawkes_burst,32,0.9375,5.57502367547644,178.40075761524608,15,0.9333333333333333,9.151853376967138,137.27780065450708,13,0.8461538461538461,1.138377492462541,14.798907402013032
12,POOL,60-120,g_trend_slope_strong_with,NONE_baseline,49,0.9387755102040817,7.110911966079222,348.4346863378819,29,0.9655172413793104,11.066568975680635,320.9305002947384,158,0.8734177215189873,14.072858373816402,2223.5116230629915
12,POOL,60-120,g_trend_slope_strong_with,g_mp_no_extreme,49,0.9387755102040817,7.110911966079222,348.4346863378819,29,0.9655172413793104,11.066568975680635,320.9305002947384,128,0.859375,12.842546927614109,1643.846006734606
12,POOL,60-120,g_trend_slope_strong_with,g_mp_very_no_extreme,37,0.918918918918919,7.83598365432484,289.9313952100191,26,0.9615384615384616,11.540198936089512,300.0451723383273,118,0.8559322033898306,13.272314792821431,1566.133145552929
12,POOL,60-120,g_trend_slope_strong_with,g_mp_with,25,0.92,6.778264407138917,169.45661017847294,18,1.0,12.82781020783752,230.90058374107534,73,0.8767123287671232,12.124268724654527,885.0716168997805
12,POOL,60-120,g_trend_slope_strong_with,g_mp_strong_with,12,1.0,6.8130818437481055,81.75698212497727,4,1.0,7.92708109610597,31.70832438442388,12,0.9166666666666666,5.66195039079309,67.94340468951708
12,POOL,60-120,g_trend_slope_strong_with,g_mp_change_with,7,0.8571428571428571,5.883215158950093,41.18250611265065,3,1.0,13.819290098575593,41.45787029572678,5,1.0,20.00214824394005,100.01074121970025
12,POOL,60-120,g_trend_slope_strong_with,g_mp_change_strong_with,5,0.8,1.2473327599250443,6.236663799625221,3,1.0,13.819290098575593,41.45787029572678,5,1.0,20.00214824394005,100.01074121970025
12,POOL,60-120,g_trend_slope_strong_with,g_lm_high_stat,8,1.0,6.099379252957682,48.79503402366146,9,1.0,9.155390880989376,82.39851792890438,16,0.9375,6.620447634726136,105.92716215561818
12,POOL,60-120,g_trend_slope_strong_with,g_lm_low_stat,22,1.0,9.713550359886677,213.6981079175069,15,0.9333333333333333,12.07673972808442,181.1510959212663,26,0.9230769230769231,12.848922293510327,334.0719796312685
12,POOL,60-120,g_trend_slope_strong_with,g_lm_last_jump_with_60s,20,1.0,5.574792702613491,111.49585405226983,9,1.0,10.95950908236792,98.63558174131127,16,0.9375,6.168128012913277,98.69004820661243
12,POOL,60-120,g_trend_slope_strong_with,g_lm_extreme_against,49,0.9387755102040817,7.110911966079222,348.4346863378819,29,0.9655172413793104,11.066568975680635,320.9305002947384,158,0.8734177215189873,14.072858373816402,2223.5116230629915
12,POOL,60-120,g_trend_slope_strong_with,g_hawkes_imbalance_with,45,0.9777777777777777,8.017777407440075,360.79998333480336,25,0.96,10.622485503091593,265.56213757728983,44,0.9090909090909091,9.258574396293719,407.37727343692364
12,POOL,60-120,g_trend_slope_strong_with,g_hawkes_imbalance_strong_with,29,1.0,7.610398047337591,220.70154337279013,13,1.0,10.099904002788444,131.29875203624977,32,0.90625,8.475726653638375,271.223252916428
12,POOL,60-120,g_trend_slope_strong_with,g_hawkes_burst,32,0.9375,5.57502367547644,178.40075761524608,15,0.9333333333333333,9.151853376967138,137.27780065450708,13,0.8461538461538461,1.138377492462541,14.798907402013032
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,NONE_baseline,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,192,0.8125,11.35763538686111,2180.665994277333
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme,249,0.8995983935742972,5.949669209031843,1481.4676330489287,140,0.8714285714285714,5.6458983826416524,790.4257735698313,146,0.8082191780821918,10.600089259928872,1547.6130319496153
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme,185,0.8864864864864865,6.342410976473855,1173.3460306476632,96,0.84375,6.499710591173752,623.9722167526802,134,0.7985074626865671,11.097710135057289,1487.0931580976767
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_with,136,0.8823529411764706,5.368175330065733,730.0718448889397,82,0.8658536585365854,5.286947772116874,433.52971731358366,81,0.8518518518518519,13.20924059284756,1069.9484880206523
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_strong_with,61,0.9016393442622951,4.216446371585819,257.20322866673496,42,0.9047619047619048,3.4688358882901724,145.69110730818724,21,0.8571428571428571,8.075516670042118,169.58585007088448
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_change_with,18,1.0,7.388484221984401,132.9927159957192,16,0.8125,3.4673853306814184,55.478165290902695,2,1.0,18.067490453138248,36.134980906276496
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_change_strong_with,18,1.0,7.388484221984401,132.9927159957192,14,0.8571428571428571,5.390006600586338,75.46009240820872,1,1.0,14.408563316562507,14.408563316562507
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_lm_high_stat,48,0.9375,5.461820187180556,262.16736898466667,26,0.9230769230769231,4.910119298241685,127.6631017542838,1,1.0,10.208332927690634,10.208332927690634
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat,151,0.8874172185430463,6.2151217780807775,938.4833884901974,86,0.8372093023255814,4.5799827210938195,393.8785140140685,37,0.8378378378378378,8.817666475625838,326.253659598156
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_lm_last_jump_with_60s,47,0.9787234042553191,6.128476631399158,288.03840167576044,23,1.0,5.751947319350136,132.29478834505312,2,1.0,6.318828464573167,12.637656929146335
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_lm_extreme_against,253,0.9011857707509882,5.877515480525101,1487.0114165728505,142,0.8732394366197183,5.580756629418086,792.4674413773681,192,0.8125,11.35763538686111,2180.665994277333
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_hawkes_imbalance_with,225,0.9111111111111111,5.548511398999397,1248.4150647748643,122,0.860655737704918,4.86033736621901,592.9611586787192,28,0.9285714285714286,8.039307368940808,225.1006063303426
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_hawkes_imbalance_strong_with,161,0.9130434782608695,4.892723395329355,787.7284666480261,78,0.8589743589743589,4.133188625167928,322.38871276309834,11,1.0,11.194564440037238,123.14020884040961
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_hawkes_burst,77,0.961038961038961,5.280236257708136,406.5781918435265,52,0.9230769230769231,4.771581813042452,248.12225427820752,14,0.9285714285714286,10.633647589602017,148.87106625442823
14,POOL,360-480,g_trend_slope_with,NONE_baseline,736,0.8967391304347826,2.0959715978673814,1542.6350960303928,338,0.9408284023668639,4.051244006173873,1369.3204740867689,495,0.7292929292929293,4.3437170085771415,2150.139919245685
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme,626,0.8785942492012779,2.2656111256446456,1418.2725646535482,297,0.9326599326599326,4.46038390158449,1324.7340187705936,363,0.7134986225895317,3.7352552722388137,1355.8976638226893
14,POOL,360-480,g_trend_slope_with,g_mp_very_no_extreme,382,0.8534031413612565,2.8390933669711926,1084.5336661829956,187,0.93048128342246,5.5357165273947935,1035.1789906228264,289,0.6885813148788927,3.4946774657170177,1009.9617875922181
14,POOL,360-480,g_trend_slope_with,g_mp_with,368,0.8940217391304348,2.6202655410803666,964.2577191175749,198,0.9191919191919192,3.5512741589900014,703.1522834800203,194,0.7371134020618557,3.5043087299979194,679.8358936195964
14,POOL,360-480,g_trend_slope_with,g_mp_strong_with,200,0.96,2.952993914411474,590.5987828822948,107,0.9345794392523364,2.032271649951221,217.45306654478063,74,0.8108108108108109,1.6964973173018574,125.54080148033745
14,POOL,360-480,g_trend_slope_with,g_mp_change_with,41,0.8048780487804879,-1.2267369527572864,-50.29621506304875,18,0.9444444444444444,4.998778174438147,89.97800713988666,23,0.6956521739130435,12.812661124417602,294.69120586160483
14,POOL,360-480,g_trend_slope_with,g_mp_change_strong_with,39,0.7948717948717948,-1.50428563179829,-58.66713964013331,17,0.9411764705882353,4.94018054085744,83.98306919457649,20,0.75,17.008007371590217,340.1601474318043
14,POOL,360-480,g_trend_slope_with,g_lm_high_stat,79,0.8481012658227848,-0.6109894102168798,-48.26816340713351,35,0.8857142857142857,2.482324077706189,86.88134271971661,14,0.7142857142857143,11.174331572959703,156.44064202143585
14,POOL,360-480,g_trend_slope_with,g_lm_low_stat,519,0.8998073217726397,2.1084841519670405,1094.303274870894,236,0.9364406779661016,3.695714649238195,872.188657220214,118,0.7711864406779662,1.4536824351088862,171.53452734284858
14,POOL,360-480,g_trend_slope_with,g_lm_last_jump_with_60s,82,0.8536585365853658,-0.7987483512435469,-65.49736480197085,40,0.975,3.010866145837556,120.43464583350223,13,0.7692307692307693,8.185993851792372,106.41792007330082
14,POOL,360-480,g_trend_slope_with,g_lm_extreme_against,736,0.8967391304347826,2.0959715978673814,1542.6350960303928,338,0.9408284023668639,4.051244006173873,1369.3204740867689,495,0.7292929292929293,4.3437170085771415,2150.139919245685
14,POOL,360-480,g_trend_slope_with,g_hawkes_imbalance_with,581,0.9036144578313253,2.1650808895671387,1257.9119968385075,280,0.9357142857142857,3.2048829214338292,897.3672180014722,91,0.8351648351648352,5.192851164267618,472.5494559483533
14,POOL,360-480,g_trend_slope_with,g_hawkes_imbalance_strong_with,356,0.9157303370786517,2.304471029137772,820.3916863730469,166,0.9518072289156626,3.6686600625410963,608.997570381822,38,0.8947368421052632,5.065296441728426,192.4812647856802
14,POOL,360-480,g_trend_slope_with,g_hawkes_burst,177,0.9265536723163842,1.1779934543544448,208.50484142073674,85,0.9529411764705882,1.9775130838920458,168.0886121308239,36,0.75,1.555736865922211,56.0065271731996
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,NONE_baseline,114,0.868421052631579,6.290335358664755,717.098230887782,87,0.8620689655172413,7.11326803234931,618.8543188143899,223,0.7533632286995515,9.493894457828,2117.138464095644
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme,113,0.8672566371681416,6.334590768849171,715.8087568799564,86,0.8604651162790697,7.18411028965839,617.8334849106216,175,0.7485714285714286,8.390478689141272,1468.3337705997226
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme,96,0.84375,6.554415784926669,629.2239153529603,72,0.875,8.29901812719128,597.5293051577721,165,0.7454545454545455,8.799849022876451,1451.9750887746143
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_with,65,0.8615384615384616,5.715301323370658,371.4945860190928,50,0.86,7.381525640416413,369.07628202082066,104,0.7692307692307693,8.65767771455103,900.3984823133071
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_strong_with,21,1.0,7.076363346642728,148.60363027949728,11,0.7272727272727273,-0.2150432779006983,-2.3654760569076814,15,0.8,2.74515984094764,41.1773976142146
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_change_with,12,0.8333333333333334,5.377223853941836,64.52668624730204,6,1.0,13.909375739062646,83.45625443437588,7,0.8571428571428571,15.692686889748535,109.84880822823975
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_change_strong_with,9,0.7777777777777778,2.280274020109452,20.522466180985067,4,1.0,12.004436318113253,48.01774527245301,7,0.8571428571428571,15.692686889748535,109.84880822823975
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_high_stat,20,0.9,4.271999468125612,85.43998936251225,20,1.0,10.172616744095226,203.45233488190453,15,0.8,1.361897346746525,20.428460201197876
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_low_stat,62,0.9193548387096774,9.048676246794338,561.017927301249,50,0.8,5.920882367297124,296.0441183648562,34,0.8529411764705882,10.625892458346701,361.28034358378784
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_last_jump_with_60s,27,1.0,5.482413494042821,148.02516433915616,18,0.9444444444444444,7.593441075524814,136.68193935944666,18,0.8888888888888888,4.461097171180436,80.29974908124784
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_lm_extreme_against,114,0.868421052631579,6.290335358664755,717.098230887782,87,0.8620689655172413,7.11326803234931,618.8543188143899,223,0.7533632286995515,9.493894457828,2117.138464095644
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_with,94,0.9148936170212766,7.213796866473442,678.0969054485035,71,0.8732394366197183,6.918562465052254,491.21793501871,41,0.8292682926829268,5.4134749395359805,221.9524725209752
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_imbalance_strong_with,63,0.9523809523809523,7.403154119635404,466.3987095370304,42,0.8571428571428571,5.011265038758409,210.47313162785318,27,0.8518518518518519,5.872652303544582,158.5616121957037
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_hawkes_burst,38,0.9210526315789473,5.9486617193423,226.04914533500738,33,0.8787878787878788,6.286744212362537,207.46255900796373,14,0.8571428571428571,1.240009120956339,17.360127693388748
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,NONE_baseline,114,0.868421052631579,6.290335358664755,717.098230887782,87,0.8620689655172413,7.11326803234931,618.8543188143899,223,0.7533632286995515,9.493894457828,2117.138464095644
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme,113,0.8672566371681416,6.334590768849171,715.8087568799564,86,0.8604651162790697,7.18411028965839,617.8334849106216,175,0.7485714285714286,8.390478689141272,1468.3337705997226
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme,96,0.84375,6.554415784926669,629.2239153529603,72,0.875,8.29901812719128,597.5293051577721,165,0.7454545454545455,8.799849022876451,1451.9750887746143
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_with,65,0.8615384615384616,5.715301323370658,371.4945860190928,50,0.86,7.381525640416413,369.07628202082066,104,0.7692307692307693,8.65767771455103,900.3984823133071
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_strong_with,21,1.0,7.076363346642728,148.60363027949728,11,0.7272727272727273,-0.2150432779006983,-2.3654760569076814,15,0.8,2.74515984094764,41.1773976142146
