sleeve_idx,asset_pool,offset_bin,r4_gate_stack,r5_combo,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum,lockbox_p,dpt_lift_vs_base,wr_lift_vs_base,sum_lift_vs_base,n_kept_pct,val_pass,lockbox_pass,deployable
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_no_extreme&g_mp_with&g_mp_strong_with,61,0.9016393442622951,4.216446371585819,257.20322866673496,42,0.9047619047619048,3.4688358882901724,145.69110730818724,30,0.8333333333333334,6.579710899775247,197.3913269932574,0.012,-4.242622452395297,0.05238095238095242,-3211.6436789404643,0.09523809523809523,True,True,True
1,POOL,120-240,g_tr_stack_with&g_trend_slope_with,g_mp_no_extreme&g_mp_strong_with&g_lm_extreme_against,61,0.9016393442622951,4.216446371585819,257.20322866673496,42,0.9047619047619048,3.4688358882901724,145.69110730818724,30,0.8333333333333334,6.579710899775247,197.3913269932574,0.012,-4.242622452395297,0.05238095238095242,-3211.6436789404643,0.09523809523809523,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_very_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_strong_with,31,1.0,9.516268425127121,295.00432117894076,21,0.9047619047619048,7.4274645931117975,155.97675645534775,32,0.84375,6.168095740019822,197.37906368063432,0.03,-2.850537101476027,0.10435606060606062,-2778.769774012996,0.09696969696969697,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,31,1.0,9.516268425127121,295.00432117894076,21,0.9047619047619048,7.4274645931117975,155.97675645534775,32,0.84375,6.168095740019822,197.37906368063432,0.03,-2.850537101476027,0.10435606060606062,-2778.769774012996,0.09696969696969697,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_strong_with,31,1.0,9.516268425127121,295.00432117894076,21,0.9047619047619048,7.4274645931117975,155.97675645534775,32,0.84375,6.168095740019822,197.37906368063432,0.03,-2.850537101476027,0.10435606060606062,-2778.769774012996,0.09696969696969697,True,True,True
6,POOL,60-120,g_di_with&g_trend_slope_with,g_mp_very_no_extreme&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,31,1.0,9.516268425127121,295.00432117894076,21,0.9047619047619048,7.4274645931117975,155.97675645534775,32,0.84375,6.168095740019822,197.37906368063432,0.03,-2.850537101476027,0.10435606060606062,-2778.769774012996,0.09696969696969697,True,True,True
17,POOL,480-600,g_trend_slope_with,g_mp_very_no_extreme&g_mp_with&g_lm_low_stat,134,0.8432835820895522,4.926839270396175,660.1964622330875,60,0.9166666666666666,4.595947684823196,275.75686108939175,28,0.8214285714285714,7.011348607458062,196.31776100882576,0.036,2.566600719879686,0.06496305418719206,-1866.045258827541,0.0603448275862069,True,True,True
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with,222,0.9099099099099099,5.60556356353281,1244.4351111042838,120,0.8583333333333333,4.9243290905931865,590.9194908711823,26,0.9230769230769231,7.526705942177906,195.69435449662555,0.002,-3.557115420352832,0.13594821020563597,-2043.2375607345837,0.12871287128712872,True,True,True
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,222,0.9099099099099099,5.60556356353281,1244.4351111042838,120,0.8583333333333333,4.9243290905931865,590.9194908711823,26,0.9230769230769231,7.526705942177906,195.69435449662555,0.002,-3.557115420352832,0.13594821020563597,-2043.2375607345837,0.12871287128712872,True,True,True
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,222,0.9099099099099099,5.60556356353281,1244.4351111042838,120,0.8583333333333333,4.9243290905931865,590.9194908711823,26,0.9230769230769231,7.526705942177906,195.69435449662555,0.002,-3.557115420352832,0.13594821020563597,-2043.2375607345837,0.12871287128712872,True,True,True
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_hawkes_imbalance_with,222,0.9099099099099099,5.60556356353281,1244.4351111042838,120,0.8583333333333333,4.9243290905931865,590.9194908711823,26,0.9230769230769231,7.526705942177906,195.69435449662555,0.002,-3.8309294446832043,0.11057692307692313,-1984.9716397807076,0.13541666666666666,True,True,True
10,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with,222,0.9099099099099099,5.60556356353281,1244.4351111042838,120,0.8583333333333333,4.9243290905931865,590.9194908711823,26,0.9230769230769231,7.526705942177906,195.69435449662555,0.002,-3.557115420352832,0.13594821020563597,-2043.2375607345837,0.12871287128712872,True,True,True
13,POOL,120-240,g_tr_stack_full_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_with,222,0.9099099099099099,5.60556356353281,1244.4351111042838,120,0.8583333333333333,4.9243290905931865,590.9194908711823,26,0.9230769230769231,7.526705942177906,195.69435449662555,0.002,-3.8309294446832043,0.11057692307692313,-1984.9716397807076,0.13541666666666666,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_lm_low_stat&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-1.0538635278923287,0.11512734756881915,-3019.140983136329,0.06804733727810651,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_lm_low_stat&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-1.0538635278923287,0.11512734756881915,-3019.140983136329,0.06804733727810651,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_lm_low_stat&g_lm_extreme_against&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-1.0538635278923287,0.11512734756881915,-3019.140983136329,0.06804733727810651,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-0.8030118179189181,0.11208018745118453,-2897.3260088687675,0.0688622754491018,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-0.8030118179189181,0.11208018745118453,-2897.3260088687675,0.0688622754491018,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_lm_extreme_against&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-0.8030118179189181,0.11208018745118453,-2897.3260088687675,0.0688622754491018,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-1.0538635278923287,0.11512734756881915,-3019.140983136329,0.06804733727810651,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,32,0.96875,8.914758903900868,285.2722849248278,24,0.7916666666666666,2.9184751881869615,70.04340451648707,23,0.8695652173913043,8.453762256218164,194.4365318930178,0.01,-0.8030118179189181,0.11208018745118453,-2897.3260088687675,0.0688622754491018,True,True,True
16,POOL,60-120,g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_mp_with&g_lm_low_stat,35,0.9142857142857143,8.866806938154427,310.33824283540497,26,0.8846153846153846,9.352788047855604,243.17248924424572,22,0.8181818181818182,8.790264407798427,193.3858169715654,0.016,-0.7036300500295738,0.06481858948226671,-1923.7526471240785,0.09865470852017937,True,True,True
15,POOL,60-120,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_very_no_extreme&g_mp_with&g_lm_low_stat,35,0.9142857142857143,8.866806938154427,310.33824283540497,26,0.8846153846153846,9.352788047855604,243.17248924424572,22,0.8181818181818182,8.790264407798427,193.3858169715654,0.016,-0.7036300500295738,0.06481858948226671,-1923.7526471240785,0.09865470852017937,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-1.1065107351213967,0.15860560843838434,-3020.3518689025973,0.06804733727810651,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_with&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-1.1065107351213967,0.15860560843838434,-3020.3518689025973,0.06804733727810651,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-0.8556590251479861,0.15555844832074972,-2898.536894635036,0.0688622754491018,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-0.8556590251479861,0.15555844832074972,-2898.536894635036,0.0688622754491018,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-1.1065107351213967,0.15860560843838434,-3020.3518689025973,0.06804733727810651,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-0.8556590251479861,0.15555844832074972,-2898.536894635036,0.0688622754491018,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_with&g_lm_extreme_against&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-0.8556590251479861,0.15555844832074972,-2898.536894635036,0.0688622754491018,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_with&g_hawkes_imbalance_strong_with,34,0.9705882352941176,8.329023712018207,283.18680620861903,29,0.8620689655172413,5.78875571901934,167.87391585156087,23,0.9130434782608695,8.401115048989096,193.2256461267492,0.002,-1.1065107351213967,0.15860560843838434,-3020.3518689025973,0.06804733727810651,True,True,True
14,POOL,360-480,g_trend_slope_with,g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,356,0.9157303370786517,2.304471029137772,820.3916863730469,166,0.9518072289156626,3.6686600625410963,608.997570381822,38,0.8947368421052632,5.065296441728426,192.4812647856802,0.024,0.7215794331512848,0.16544391281233384,-1957.658654460005,0.07676767676767676,True,True,True
14,POOL,360-480,g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_strong_with,356,0.9157303370786517,2.304471029137772,820.3916863730469,166,0.9518072289156626,3.6686600625410963,608.997570381822,38,0.8947368421052632,5.065296441728426,192.4812647856802,0.024,0.7215794331512848,0.16544391281233384,-1957.658654460005,0.07676767676767676,True,True,True
14,POOL,360-480,g_trend_slope_with,g_lm_extreme_against&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,356,0.9157303370786517,2.304471029137772,820.3916863730469,166,0.9518072289156626,3.6686600625410963,608.997570381822,38,0.8947368421052632,5.065296441728426,192.4812647856802,0.024,0.7215794331512848,0.16544391281233384,-1957.658654460005,0.07676767676767676,True,True,True
14,POOL,360-480,g_trend_slope_with,g_hawkes_imbalance_strong_with,356,0.9157303370786517,2.304471029137772,820.3916863730469,166,0.9518072289156626,3.6686600625410963,608.997570381822,38,0.8947368421052632,5.065296441728426,192.4812647856802,0.024,0.7215794331512848,0.16544391281233384,-1957.658654460005,0.07676767676767676,True,True,True
20,SOL,120-240,g_trend_slope_with,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,70,0.8857142857142857,6.081495447794461,425.7046813456123,33,0.8484848484848485,5.0148539309908,165.49017972269638,20,0.95,9.605935238509135,192.1187047701827,0.0,-1.7151531608917772,0.16428571428571426,-1551.3289087375579,0.12987012987012986,True,True,True
24,SOL,120-240,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,70,0.8857142857142857,6.081495447794461,425.7046813456123,33,0.8484848484848485,5.0148539309908,165.49017972269638,20,0.95,9.605935238509135,192.1187047701827,0.0,-0.4473301529429481,0.15945945945945939,-1295.7645731647256,0.13513513513513514,True,True,True
24,SOL,120-240,g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,50,0.88,6.60919404864014,330.459702432007,21,0.8095238095238095,5.390148408326846,113.19311657486377,19,0.9473684210526315,9.906208800695012,188.2179672132052,,-0.1470565907570709,0.15682788051209096,-1299.665310721703,0.12837837837837837,True,True,True
20,SOL,120-240,g_trend_slope_with,g_mp_very_no_extreme&g_lm_low_stat&g_hawkes_imbalance_with,50,0.88,6.60919404864014,330.459702432007,21,0.8095238095238095,5.390148408326846,113.19311657486377,19,0.9473684210526315,9.906208800695012,188.2179672132052,,-1.4148795987059,0.16165413533834583,-1555.2296462945353,0.12337662337662338,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_strong_with,309,0.9029126213592233,2.4906397663383633,769.6076877985543,148,0.9459459459459459,3.9821464501676873,589.3576746248177,34,0.8823529411764706,5.312730192256842,180.6328265367326,0.022,0.9690131836797002,0.15306001188354124,-1969.5070927089525,0.06868686868686869,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_hawkes_imbalance_with&g_hawkes_imbalance_strong_with,309,0.9029126213592233,2.4906397663383633,769.6076877985543,148,0.9459459459459459,3.9821464501676873,589.3576746248177,34,0.8823529411764706,5.312730192256842,180.6328265367326,0.022,0.9690131836797002,0.15306001188354124,-1969.5070927089525,0.06868686868686869,True,True,True
14,POOL,360-480,g_trend_slope_with,g_mp_no_extreme&g_lm_extreme_against&g_hawkes_imbalance_strong_with,309,0.9029126213592233,2.4906397663383633,769.6076877985543,148,0.9459459459459459,3.9821464501676873,589.3576746248177,34,0.8823529411764706,5.312730192256842,180.6328265367326,0.022,0.9690131836797002,0.15306001188354124,-1969.5070927089525,0.06868686868686869,True,True,True
4,POOL,60-120,g_trend_slope_with&g_tr_stack_with,g_mp_very_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,28,0.9642857142857143,9.262077204508715,259.33816172624404,22,0.9545454545454546,9.735152973958277,214.1733654270821,21,0.9047619047619048,8.545660547939846,179.45887150673676,0.004,-0.9619652361706468,0.1503240349394196,-3034.11864352261,0.0621301775147929,True,True,True
5,POOL,60-120,g_tr_stack_with&g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_mp_with&g_hawkes_imbalance_strong_with,28,0.9642857142857143,9.262077204508715,259.33816172624404,22,0.9545454545454546,9.735152973958277,214.1733654270821,21,0.9047619047619048,8.545660547939846,179.45887150673676,0.004,-0.7111135261972361,0.14727687482178498,-2912.3036692550486,0.06287425149700598,True,True,True
20,SOL,120-240,g_trend_slope_with,g_mp_very_no_extreme&g_lm_low_stat,60,0.85,5.676407143714628,340.5844286228777,24,0.8333333333333334,6.6631285123282,159.9150842958768,22,0.9090909090909091,8.086532472146077,177.9037143872137,0.006,-3.234555927254835,0.12337662337662336,-1565.5438991205267,0.14285714285714285,True,True,True
24,SOL,120-240,g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat,60,0.85,5.676407143714628,340.5844286228777,24,0.8333333333333334,6.6631285123282,159.9150842958768,22,0.9090909090909091,8.086532472146077,177.9037143872137,0.006,-1.966732919306006,0.11855036855036849,-1309.9795635476944,0.14864864864864866,True,True,True
24,SOL,120-240,g_trend_slope_with&g_vwap_ge_30,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,60,0.85,5.676407143714628,340.5844286228777,24,0.8333333333333334,6.6631285123282,159.9150842958768,22,0.9090909090909091,8.086532472146077,177.9037143872137,0.006,-1.966732919306006,0.11855036855036849,-1309.9795635476944,0.14864864864864866,True,True,True
20,SOL,120-240,g_trend_slope_with,g_mp_no_extreme&g_mp_very_no_extreme&g_lm_low_stat,60,0.85,5.676407143714628,340.5844286228777,24,0.8333333333333334,6.6631285123282,159.9150842958768,22,0.9090909090909091,8.086532472146077,177.9037143872137,0.006,-3.234555927254835,0.12337662337662336,-1565.5438991205267,0.14285714285714285,True,True,True
20,SOL,120-240,g_trend_slope_with,g_mp_very_no_extreme&g_lm_low_stat&g_lm_extreme_against,60,0.85,5.676407143714628,340.5844286228777,24,0.8333333333333334,6.6631285123282,159.9150842958768,22,0.9090909090909091,8.086532472146077,177.9037143872137,0.006,-3.234555927254835,0.12337662337662336,-1565.5438991205267,0.14285714285714285,True,True,True
24,SOL,120-240,g_trend_slope_with&g_vwap_ge_30,g_mp_very_no_extreme&g_lm_low_stat&g_lm_extreme_against,60,0.85,5.676407143714628,340.5844286228777,24,0.8333333333333334,6.6631285123282,159.9150842958768,22,0.9090909090909091,8.086532472146077,177.9037143872137,0.006,-1.966732919306006,0.11855036855036849,-1309.9795635476944,0.14864864864864866,True,True,True
