sleeve_idx,asset_pool,offset_bin,r4_gate_stack,added_r5_gate,train_n,train_WR,train_dpt,train_sum,val_n,val_WR,val_dpt,val_sum,lockbox_n,lockbox_WR,lockbox_dpt,lockbox_sum,base_n,base_WR,base_dpt,base_sum,dpt_lift,wr_lift,n_kept_pct
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_mp_change_strong_with,41,0.9024390243902439,4.065322731233772,166.67823198058466,13,0.7692307692307693,-1.0076552377424965,-13.099518090652456,7,1.0,19.10701221777729,133.74908552444103,456,0.7631578947368421,5.892094336694869,2686.79501753286,13.214917881082421,0.23684210526315785,0.015350877192982455
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_lm_high_stat,61,0.9344262295081968,3.4318813723117154,209.34476371101465,23,0.9565217391304348,2.8271120625593635,65.02357743886536,9,0.8888888888888888,2.2056526034660644,19.85087343119458,456,0.7631578947368421,5.892094336694869,2686.79501753286,-3.686441733228804,0.1257309941520467,0.019736842105263157
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_lm_low_stat,395,0.9063291139240506,4.218651370982026,1666.3672915379002,191,0.9109947643979057,5.185470778081413,990.4249186135498,110,0.8181818181818182,5.25238780811049,577.7626588921539,456,0.7631578947368421,5.892094336694869,2686.79501753286,-0.6397065285843784,0.055023923444976086,0.2412280701754386
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_lm_last_jump_with_60s,66,0.9545454545454546,2.5119052154954487,165.7857442226996,39,0.8974358974358975,2.0151132290988136,78.58941593485373,18,0.6666666666666666,-2.794771679529266,-50.30589023152679,456,0.7631578947368421,5.892094336694869,2686.79501753286,-8.686866016224135,-0.09649122807017552,0.039473684210526314
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_lm_extreme_against,551,0.9038112522686026,3.5882636533409755,1977.1332729908775,272,0.9117647058823529,4.790770156265027,1303.0894825040873,456,0.7631578947368421,5.892094336694869,2686.79501753286,456,0.7631578947368421,5.892094336694869,2686.79501753286,0.0,0.0,1.0
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_hawkes_imbalance_with,460,0.9130434782608695,3.7840062929527885,1740.6428947582826,229,0.9082969432314411,4.6699831909727125,1069.4261507327512,103,0.8349514563106796,5.108718760911429,526.1980323738771,456,0.7631578947368421,5.892094336694869,2686.79501753286,-0.78337557578344,0.07179356157383743,0.22587719298245615
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_hawkes_imbalance_strong_with,285,0.9263157894736842,3.508868588037873,1000.0275475907938,128,0.8984375,3.7148399700515773,475.4995161666019,61,0.8524590163934426,5.275039191509735,321.7773906820938,456,0.7631578947368421,5.892094336694869,2686.79501753286,-0.6170551451851338,0.08930112165660042,0.1337719298245614
7,POOL,240-360,g_trend_slope_with&g_vwap_ge_30,g_hawkes_burst,150,0.9066666666666666,1.2973833945062427,194.6075091759364,77,0.922077922077922,2.6280300102026537,202.35831078560435,28,0.9285714285714286,3.642051178694994,101.97743300345982,456,0.7631578947368421,5.892094336694869,2686.79501753286,-2.2500431579998748,0.16541353383458646,0.06140350877192982
8,POOL,120-240,g_trend_slope_strong_with,g_mp_no_extreme,88,0.9659090909090909,7.027420071163797,618.4129662624141,64,0.953125,7.101727456482698,454.5105572148927,124,0.8629032258064516,12.902082962251816,1599.8582873192252,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-1.281066623657992,-0.023172723560636932,0.7848101265822784
8,POOL,120-240,g_trend_slope_strong_with,g_mp_very_no_extreme,60,0.95,7.447276827007112,446.8366096204267,41,0.926829268292683,8.468784504471758,347.2201646833421,114,0.8596491228070176,13.825952581352814,1576.1585942742208,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-0.3571970045569941,-0.026426826560071004,0.7215189873417721
8,POOL,120-240,g_trend_slope_strong_with,g_mp_with,54,0.9629629629629629,7.0479736307299685,380.5905760594183,37,0.9459459459459459,6.603662166285921,244.33550015257907,70,0.8428571428571429,11.27118988098731,788.9832916691116,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-2.9119597049224986,-0.043218806509945695,0.4430379746835443
8,POOL,120-240,g_trend_slope_strong_with,g_mp_strong_with,22,1.0,5.956075503711347,131.03366108164963,20,1.0,5.345348530589282,106.90697061178564,17,0.8823529411764706,5.180958803173126,88.07629965394314,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-9.002190782736683,-0.0037230081906179935,0.10759493670886076
8,POOL,120-240,g_trend_slope_strong_with,g_mp_change_with,7,0.8571428571428571,3.1925521036177833,22.347864725324484,7,0.8571428571428571,7.986751256655972,55.907258796591805,4,1.0,13.365051702253613,53.46020680901445,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-0.8180978836561952,0.11392405063291144,0.02531645569620253
8,POOL,120-240,g_trend_slope_strong_with,g_mp_change_strong_with,7,0.8571428571428571,3.1925521036177833,22.347864725324484,6,1.0,13.484543132765301,80.9072587965918,2,1.0,12.207803306479015,24.41560661295803,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-1.9753462794307932,0.11392405063291144,0.012658227848101266
8,POOL,120-240,g_trend_slope_strong_with,g_lm_high_stat,18,1.0,6.5994406975766555,118.7899325563798,14,1.0,9.371135493220352,131.19589690508494,4,0.75,4.566149170322787,18.26459668129115,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-9.617000415587022,-0.13607594936708856,0.02531645569620253
8,POOL,120-240,g_trend_slope_strong_with,g_lm_low_stat,51,0.9607843137254902,6.660503325302891,339.68566959044745,31,0.9032258064516129,3.9838516098656713,123.49939990583582,35,0.9428571428571428,12.842413830508772,449.484484067807,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-1.3407357554010364,0.05678119349005428,0.22151898734177214
8,POOL,120-240,g_trend_slope_strong_with,g_lm_last_jump_with_60s,32,0.96875,5.378699409319168,172.11838109821338,15,1.0,3.0914567543236235,46.371851314854354,3,1.0,15.501584801738,46.504754405214,158,0.8860759493670886,14.183149585909808,2240.9376345737496,1.3184352158281918,0.11392405063291144,0.0189873417721519
8,POOL,120-240,g_trend_slope_strong_with,g_lm_extreme_against,90,0.9666666666666667,6.897050303661552,620.7345273295397,66,0.9545454545454546,6.917457954885296,456.5522250224295,158,0.8860759493670886,14.183149585909808,2240.9376345737496,158,0.8860759493670886,14.183149585909808,2240.9376345737496,0.0,0.0,1.0
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_imbalance_with,81,0.9876543209876543,7.402631604082218,599.6131599306597,63,0.9523809523809523,6.742705006819769,424.7904154296454,37,0.972972972972973,11.841951346272369,438.15219981207764,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-2.341198239637439,0.08689702360588447,0.23417721518987342
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_imbalance_strong_with,61,0.9836065573770492,6.956084082042037,424.3211290045642,40,0.95,6.291930710249997,251.67722840999988,18,1.0,11.273241717075045,202.9183509073508,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-2.909907868834763,0.11392405063291144,0.11392405063291139
8,POOL,120-240,g_trend_slope_strong_with,g_hawkes_burst,40,0.975,4.318359553447631,172.73438213790524,37,0.972972972972973,6.791287333829954,251.27763135170832,14,0.9285714285714286,9.108209673708211,127.51493543191495,158,0.8860759493670886,14.183149585909808,2240.9376345737496,-5.074939912201597,0.04249547920434005,0.08860759493670886
9,POOL,120-240,g_tr_stack_with&g_tr_stack_full_with&g_trend_slope_with,g_mp_no_extreme,249,0.8995983935742972,5.949669209031843,1481.4676330489287,140,0.8714285714285714,5.6458983826416524,790.4257735698313,154,0.7792207792207793,10.189655186388372,1569.2068987038092,202,0.7871287128712872,11.083821362530738,2238.931915231209,-0.8941661761423667,-0.007907933650507903,0.7623762376237624
