ts,symbol,signal,won,pnl_usd,entry_qty,entry_price,tf,sig_fe,sig_mult,sig_rule,qty25,mult_from_qty
2026-05-28 05:25:32.295710+02:00,SOL,DOWN,False,-106.622382,208.3333,0.5117875154860024,5m,-4320.126832851874,4.0,S4,48.84839751563607,4.0
2026-05-28 05:30:43.145246+02:00,ETH,UP,False,-77.195885,144.2307,0.5352250595746952,5m,2162.1070311979684,3.0,S4,46.70932265366218,3.0
2026-05-28 05:41:22.347208+02:00,ETH,UP,False,-25.973684,49.0196,0.5298632383781181,5m,927.7020239294309,1.0,S4,47.18198619803029,1.0
2026-05-28 05:45:26.892326+02:00,BTC,DOWN,True,104.69331658,208.3333,0.48,5m,-4858.4237183866635,4.0,S4,52.083333333333336,4.0
2026-05-28 05:50:28.761677+02:00,ETH,UP,True,85.69683767,196.0784,0.5455915592946495,5m,3036.548014798579,4.0,S4,45.82182325606438,4.0
2026-05-28 06:00:38.080407+02:00,SOL,DOWN,True,74.96857592,159.5744,0.5127080283554254,5m,-4415.395166096002,4.0,S4,48.76069540044185,3.0
2026-05-28 06:05:36.415239+02:00,ETH,DOWN,True,96.5,200.0,0.5,5m,-2904.559465321236,4.0,S4,50.0,4.0
2026-05-28 06:05:39.486697+02:00,SOL,DOWN,True,96.23903284,204.0816,0.5109370369499259,5m,-4415.395166096002,4.0,S4,48.92970795235209,4.0
2026-05-28 06:15:58.017188+02:00,SOL,UP,False,-50.70398,94.3396,0.537462316990956,5m,1118.4585014693382,2.0,S4,46.51488896926829,2.0
2026-05-28 09:10:26.203599+02:00,ETH,UP,True,27.13069534,53.1914,0.472495027391646,5m,-1566.3408009067402,1.0,S8,52.91060974336513,1.0
2026-05-28 09:10:26.495274+02:00,SOL,UP,True,23.16210414,49.0196,0.51,5m,-1922.3924778268147,1.0,S8,49.01960784313725,1.0
2026-05-28 09:25:23.072649+02:00,ETH,UP,True,99.47021534,204.0816,0.4950975492156079,5m,4806.939259779659,4.0,S8,50.49509948010843,4.0
2026-05-28 09:30:38.998960+02:00,SOL,UP,False,-103.8512,200.0,0.519256,5m,3950.874332835096,4.0,S8,48.14580861848491,4.0
2026-05-28 09:35:18.533506+02:00,SOL,DOWN,False,-102.41196,188.6792,0.5427835182680444,5m,3173.505077171983,1.0,S8,46.05887827945095,4.0
2026-05-28 09:40:38.165513+02:00,BTC,DOWN,False,-25.0,50.0,0.5,5m,3440.232932080447,1.0,S8,50.0,1.0
2026-05-28 09:40:38.855968+02:00,SOL,DOWN,True,22.00686709,48.0769,0.5247999975039987,5m,3173.505077171983,1.0,S8,47.63719534851848,1.0
2026-05-28 09:45:24.227818+02:00,ETH,UP,True,92.64841655,196.0784,0.51,5m,4287.7651672677675,4.0,S4,49.01960784313725,4.0
2026-05-28 09:45:25.593328+02:00,BTC,UP,True,100.51161657,204.0816,0.49,5m,4753.9728644235365,4.0,S4,51.02040816326531,4.0
2026-05-28 09:50:36.326225+02:00,SOL,DOWN,True,23.35732683,50.0,0.51537,5m,356.4144045086159,1.0,S8,48.508838310340145,1.0
2026-05-28 09:55:17.589704+02:00,SOL,UP,False,-26.30878,49.0196,0.5366991978718717,5m,-3022.577468868896,1.0,S8,46.5810273224376,1.0
2026-05-28 09:55:18.270140+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,-2757.3162839970496,1.0,S8,49.01960784313725,1.0
2026-05-28 10:10:47.118946+02:00,BTC,DOWN,False,-100.810768,196.0784,0.5141349990615999,5m,-4998.149308944128,4.0,S4,48.625361132056845,4.0
2026-05-28 10:15:30.336303+02:00,SOL,UP,True,90.34153189,200.0,0.530859,5m,4146.841533892005,4.0,S4,47.093484333881506,4.0
2026-05-28 10:30:28.895921+02:00,BTC,DOWN,True,96.5,200.0,0.5,5m,-5099.998485486787,4.0,S4,50.0,4.0
2026-05-28 10:35:20.742313+02:00,ETH,DOWN,False,-100.0,200.0,0.5,5m,-3617.0952077688544,4.0,S4,50.0,4.0
2026-05-28 10:45:46.753892+02:00,SOL,UP,False,-51.348052,96.1538,0.5340199971295986,5m,1491.1642325983098,2.0,S4,46.81472629185622,2.0
2026-05-28 10:46:48.630857+02:00,BTC,UP,False,-49.999992,98.0392,0.51,5m,2604.816539960113,2.0,S4,49.01960784313725,2.0
2026-05-28 11:05:25.264798+02:00,ETH,DOWN,False,-100.0,200.0,0.5,5m,-3922.4968354305306,4.0,S8,50.0,4.0
2026-05-28 11:10:48.582869+02:00,ETH,UP,False,-103.202336,196.0784,0.5263319978131197,5m,4769.796633620992,4.0,S8,47.4985372424128,4.0
2026-05-28 11:25:39.609096+02:00,BTC,UP,True,23.16210414,49.0196,0.51,5m,-184.3809704136501,1.0,S8,49.01960784313725,1.0
2026-05-28 11:45:25.686973+02:00,ETH,DOWN,False,-25.0,50.0,0.5,5m,971.7656918376749,1.0,S8,50.0,1.0
2026-05-28 11:45:26.481035+02:00,SOL,DOWN,False,-26.0003,50.0,0.520006,5m,-100.00000000000009,1.0,S8,48.07636834959597,1.0
2026-05-28 12:10:20.781516+02:00,SOL,UP,False,-25.189692,49.0196,0.5138697990191678,5m,880.9136098219051,1.0,S8,48.6504559087106,1.0
2026-05-28 12:10:23.244799+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,1319.5457995211768,1.0,S8,49.01960784313725,1.0
2026-05-28 12:20:46.866727+02:00,ETH,UP,False,-100.0,200.0,0.5,5m,4979.087123884012,4.0,S4,50.0,4.0
2026-05-28 12:30:43.540334+02:00,ETH,DOWN,False,-79.45,150.0,0.5296666666666666,5m,673.5825273270068,3.0,S4,47.19949653870359,3.0
2026-05-28 12:30:44.658193+02:00,BTC,DOWN,False,-75.0,150.0,0.5,5m,-3401.204128359674,3.0,S4,50.0,3.0
2026-05-28 12:30:47.085049+02:00,SOL,DOWN,False,-77.770436,153.0612,0.5081002631627087,5m,262.8815748666669,1.0,S8,49.20288732854732,3.0
2026-05-28 12:35:16.290376+02:00,SOL,DOWN,True,24.86742875,51.0204,0.4950999992159999,5m,262.8815748666669,1.0,S8,50.494849605307955,1.0
2026-05-28 12:50:43.721941+02:00,BTC,UP,True,92.64841655,196.0784,0.51,5m,3992.149483409613,4.0,S4,49.01960784313725,4.0
2026-05-28 13:00:49.663779+02:00,BTC,DOWN,True,104.10846458,208.3333,0.4827999988479998,5m,-4984.910179216632,4.0,S4,51.781276014192294,4.0
2026-05-28 13:36:21.081040+02:00,BTC,DOWN,False,-100.0,200.0,0.5,5m,-4518.490503990285,4.0,S4,50.0,4.0
2026-05-28 13:36:21.970483+02:00,SOL,DOWN,True,91.4091035,200.0,0.5255,5m,-3648.8427330890063,4.0,S4,47.57373929590866,4.0
2026-05-28 13:40:36.324664+02:00,BTC,UP,True,23.16210414,49.0196,0.51,5m,-465.8008123658869,1.0,S8,49.01960784313725,1.0
2026-05-28 13:40:37.313186+02:00,ETH,UP,True,20.76547385,47.1698,0.5423976781754427,5m,-612.5238843438885,1.0,S8,46.09164272991884,1.0
2026-05-28 13:50:26.258375+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,1683.4631983476434,1.0,S8,49.01960784313725,1.0
2026-05-28 13:50:27.732258+02:00,SOL,UP,False,-25.239692,49.0196,0.5148897991823679,5m,-1543.2576319563207,1.0,S8,48.55407902758877,1.0
2026-05-28 14:05:19.165791+02:00,BTC,UP,False,-24.999996,49.0196,0.51,5m,-3781.491440402538,1.0,S8,49.01960784313725,1.0
2026-05-28 14:35:29.891248+02:00,ETH,DOWN,False,-24.999996,51.0204,0.49,5m,3492.4612696588088,1.0,S8,51.02040816326531,1.0
2026-05-28 14:45:47.307604+02:00,BTC,DOWN,False,-100.0,200.0,0.5,5m,-4795.035749517768,4.0,S4,50.0,4.0
2026-05-28 14:50:45.185875+02:00,BTC,UP,True,50.25580829,102.0408,0.49,5m,2801.619083264766,2.0,S4,51.02040816326531,2.0
2026-05-28 14:50:46.783414+02:00,ETH,UP,True,48.25,100.0,0.5,5m,1568.261859045922,2.0,S4,50.0,2.0
2026-05-28 15:15:44.032195+02:00,ETH,DOWN,True,91.4091035,200.0,0.5255,5m,-4716.927619161076,4.0,S4,47.57373929590866,4.0
2026-05-28 15:15:47.364557+02:00,SOL,DOWN,False,-106.397,200.0,0.531985,5m,-4091.1034171064275,4.0,S4,46.99380621634068,4.0
2026-05-28 15:25:39.300452+02:00,BTC,UP,False,-24.999994,47.1698,0.53,5m,-2572.721324610646,1.0,S8,47.16981132075472,1.0
2026-05-28 15:35:22.643449+02:00,SOL,UP,False,-25.229757,48.0769,0.5247791974940148,5m,-562.8196080821152,1.0,S8,47.63908348384013,1.0
2026-05-28 15:35:58.977435+02:00,ETH,UP,False,-24.999994,47.1698,0.53,5m,2524.8715705913773,1.0,S8,47.16981132075472,1.0
2026-05-28 15:40:30.682566+02:00,BTC,DOWN,True,104.69331658,208.3333,0.48,5m,-4113.703071569554,4.0,S8,52.083333333333336,4.0
2026-05-28 15:46:17.064869+02:00,BTC,DOWN,True,104.69331658,208.3333,0.48,5m,-4113.703071569554,4.0,S8,52.083333333333336,4.0
2026-05-28 15:46:26.857025+02:00,ETH,DOWN,True,96.10055586,200.0,0.5019975,5m,-4633.643418429184,4.0,S8,49.80104482592045,4.0
2026-05-28 15:46:27.302749+02:00,SOL,DOWN,True,97.61678947,204.0816,0.5041788774686204,5m,-3200.223955423715,4.0,S8,49.58557590813783,4.0
2026-05-28 15:50:19.544037+02:00,BTC,UP,True,40.98255161,92.5925,0.54,5m,1385.2813229987348,2.0,S8,46.29629629629629,2.0
2026-05-28 16:00:21.897348+02:00,SOL,UP,False,-103.34468,192.3076,0.5373925939484451,5m,4242.009962769264,4.0,S4,46.52092396047866,4.0
2026-05-28 16:00:25.629258+02:00,ETH,UP,True,88.17097596,192.3076,0.5240511971445746,5m,4162.3607153770445,4.0,S4,47.70526264651015,4.0
2026-05-28 16:01:02.291602+02:00,BTC,UP,True,92.64841655,196.0784,0.51,5m,180.3824873907145,1.0,S8,49.01960784313725,4.0
2026-05-28 16:05:33.980203+02:00,BTC,UP,False,-24.999996,49.0196,0.51,5m,180.3824873907145,1.0,S8,49.01960784313725,1.0
2026-05-28 16:10:23.915847+02:00,BTC,DOWN,True,96.5,200.0,0.5,5m,-4638.1090808722365,4.0,S8,50.0,4.0
2026-05-28 16:10:25.838217+02:00,SOL,DOWN,False,-105.4375,200.0,0.5271875,5m,-5283.111914879028,4.0,S4,47.42145820983995,4.0
2026-05-28 16:10:59.759953+02:00,ETH,DOWN,False,-100.0,200.0,0.5,5m,-4899.4082930261675,4.0,S4,50.0,4.0
2026-05-28 16:15:37.207215+02:00,ETH,DOWN,False,-99.999984,204.0816,0.49,5m,-4899.4082930261675,4.0,S4,51.02040816326531,4.0
2026-05-28 16:15:40.969178+02:00,SOL,DOWN,False,-102.654532,204.0816,0.503007287281166,5m,-5283.111914879028,4.0,S4,49.70106921338846,4.0
2026-05-28 16:21:05.282591+02:00,BTC,DOWN,False,-99.999984,208.3333,0.48,5m,-4988.973547235317,4.0,S4,52.083333333333336,4.0
2026-05-28 16:25:20.287577+02:00,SOL,UP,False,-51.038376,98.0392,0.5205915184946429,5m,1241.3167554678628,2.0,S4,48.02229600722406,2.0
2026-05-28 16:25:51.796618+02:00,BTC,UP,False,-49.999992,98.0392,0.51,5m,3042.645187747317,2.0,S4,49.01960784313725,2.0
2026-05-28 16:26:00.307643+02:00,ETH,UP,False,-49.999992,102.0408,0.49,5m,1155.346526019413,2.0,S4,51.02040816326531,2.0
2026-05-28 16:30:18.860854+02:00,ETH,DOWN,True,90.67552225,200.0,0.529182,5m,-4050.4690525689857,4.0,S4,47.24272556511748,4.0
2026-05-28 16:35:22.582510+02:00,SOL,DOWN,True,23.32689376,50.0,0.51598,5m,987.6950382324545,1.0,S8,48.45149036784372,1.0
2026-05-28 16:51:04.132792+02:00,ETH,DOWN,False,-50.0,100.0,0.5,5m,-1385.0809318610175,2.0,S8,50.0,2.0
2026-05-28 17:00:32.162041+02:00,BTC,UP,True,85.38922479,188.6792,0.53,5m,2862.5035692773927,4.0,S4,47.16981132075472,4.0
2026-05-28 17:00:34.014985+02:00,ETH,UP,True,88.87646715,196.0784,0.5292899982863998,5m,2646.4493325677286,4.0,S4,47.23308598488282,4.0
2026-05-28 17:00:34.941373+02:00,SOL,UP,True,88.33999612,196.0784,0.5320377971260475,5m,3021.967086678713,4.0,S4,46.989142754602334,4.0
2026-05-28 17:05:49.796585+02:00,ETH,UP,True,92.64841655,196.0784,0.51,5m,2646.4493325677286,4.0,S4,49.01960784313725,4.0
2026-05-28 17:05:50.266939+02:00,SOL,UP,False,-103.100836,196.0784,0.5258143477302957,5m,3021.967086678713,4.0,S4,47.54529827478799,4.0
2026-05-28 17:06:25.757028+02:00,BTC,UP,False,-99.999984,208.3333,0.48,5m,2862.5035692773927,4.0,S4,52.083333333333336,4.0
2026-05-28 17:20:43.011699+02:00,BTC,DOWN,True,48.25,100.0,0.5,5m,-3800.592411403111,2.0,S4,50.0,2.0
2026-05-28 17:20:43.665460+02:00,SOL,DOWN,True,47.28645078,100.0,0.509642,5m,-1721.6923349645651,2.0,S4,49.05404185683283,2.0
2026-05-28 17:20:45.234545+02:00,ETH,DOWN,True,48.25,100.0,0.5,5m,-2696.1934212418996,2.0,S4,50.0,2.0
2026-05-28 17:25:30.067928+02:00,SOL,UP,True,22.68271423,49.0196,0.5197999983679997,5m,-399.654100199478,1.0,S8,48.095421466894464,1.0
2026-05-28 17:36:16.479681+02:00,SOL,UP,False,-24.999988,48.0769,0.52,5m,668.9637228039746,1.0,S4,48.07692307692307,1.0
2026-05-28 17:36:17.471046+02:00,BTC,UP,False,-24.999996,49.0196,0.51,5m,753.0432613839278,1.0,S4,49.01960784313725,1.0
2026-05-28 17:40:41.662865+02:00,BTC,DOWN,False,-100.0,200.0,0.5,5m,-4371.077615912892,4.0,S4,50.0,4.0
2026-05-28 17:40:42.657167+02:00,SOL,DOWN,False,-105.623,200.0,0.528115,5m,-3381.912634067702,4.0,S4,47.33817445064049,4.0
2026-05-28 17:40:43.230209+02:00,ETH,DOWN,False,-105.12,200.0,0.5256,5m,-4518.694293793457,4.0,S4,47.56468797564688,4.0
2026-05-28 17:45:29.040464+02:00,SOL,UP,True,88.20937481,196.0784,0.5327069988331198,5m,3579.2578951892383,4.0,S4,46.93011365490189,4.0
2026-05-28 17:45:30.536077+02:00,ETH,UP,True,88.87646715,196.0784,0.5292899982863998,5m,2641.4904557108953,4.0,S4,47.23308598488282,4.0
2026-05-28 17:55:32.496319+02:00,ETH,UP,False,-104.082336,196.0784,0.5308199985311998,5m,4594.645792862318,4.0,S8,47.09694448056969,4.0
2026-05-28 18:10:34.894208+02:00,SOL,UP,True,22.58400266,49.0196,0.5218195986911358,5m,-2941.0164454766036,1.0,S8,47.90927757927594,1.0
2026-05-28 18:20:49.904065+02:00,ETH,UP,True,69.48631241,147.0588,0.51,5m,4617.418173432337,3.0,S4,49.01960784313725,3.0
2026-05-28 18:20:52.011246+02:00,SOL,UP,True,65.88363681,147.0588,0.5345748775319804,5m,2967.7972296791277,3.0,S4,46.76613333462233,3.0
2026-05-28 18:20:53.586525+02:00,BTC,UP,True,69.48631241,147.0588,0.51,5m,3514.212711655955,3.0,S4,49.01960784313725,3.0
2026-05-28 18:31:05.180084+02:00,BTC,UP,False,-99.999984,208.3333,0.48,5m,3196.2913233511235,4.0,S4,52.083333333333336,4.0
2026-05-28 18:31:43.656560+02:00,ETH,UP,False,-99.999984,204.0816,0.49,5m,3323.7831709484844,4.0,S4,51.02040816326531,4.0
2026-05-28 18:50:43.962709+02:00,BTC,UP,False,-50.0,100.0,0.5,5m,3447.1159645194225,2.0,S4,50.0,2.0
2026-05-28 18:50:45.350037+02:00,SOL,UP,False,-49.999992,98.0392,0.51,5m,1792.867815174276,2.0,S4,49.01960784313725,2.0
2026-05-28 18:50:46.523081+02:00,ETH,UP,True,46.32420827,98.0392,0.51,5m,2862.409539714371,2.0,S4,49.01960784313725,2.0
2026-05-28 19:05:38.987805+02:00,BTC,UP,False,-75.0,150.0,0.5,5m,2013.3881603794302,3.0,S4,50.0,3.0
2026-05-28 19:05:41.186072+02:00,ETH,UP,False,-74.999988,153.0612,0.49,5m,2330.7459678548994,3.0,S4,51.02040816326531,3.0
2026-05-28 19:10:46.357176+02:00,ETH,DOWN,False,-53.2812,100.0,0.532812,5m,-1367.414040884648,2.0,S8,46.920865145679905,2.0
2026-05-28 19:15:25.157715+02:00,SOL,DOWN,False,-52.0485,100.0,0.520485,5m,-1442.0848858658242,2.0,S4,48.032123884453924,2.0
2026-05-28 19:20:38.834413+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,530.767934300167,1.0,S4,49.01960784313725,1.0
2026-05-28 19:20:42.393956+02:00,SOL,UP,True,23.16210414,49.0196,0.51,5m,946.8947602046562,1.0,S4,49.01960784313725,1.0
2026-05-28 19:32:06.133236+02:00,SOL,UP,False,-24.999996,49.0196,0.51,5m,616.4492262481058,1.0,S4,49.01960784313725,1.0
2026-05-28 19:40:27.808177+02:00,ETH,UP,True,23.69715658,50.0,0.508562,5m,2918.6759025176157,1.0,S8,49.158214730947265,1.0
2026-05-28 19:41:04.147831+02:00,SOL,DOWN,False,-25.189192,49.0196,0.5138595990175359,5m,-794.7193314113632,1.0,S8,48.65142160971261,1.0
2026-05-28 20:06:40.469366+02:00,BTC,DOWN,False,-100.0,200.0,0.5,5m,-1641.088326223596,4.0,S4,50.0,4.0
2026-05-28 20:06:40.802232+02:00,ETH,DOWN,False,-103.0565,200.0,0.5152825,5m,-3919.9527291383883,4.0,S4,48.51707558475206,4.0
2026-05-28 20:25:21.324066+02:00,BTC,UP,True,92.64841655,196.0784,0.51,5m,4329.772308177874,1.0,S4,49.01960784313725,4.0
2026-05-28 20:25:22.008195+02:00,ETH,UP,True,88.87646715,196.0784,0.5292899982863998,5m,2602.962124739359,4.0,S8,47.23308598488282,4.0
2026-05-28 20:25:23.935398+02:00,SOL,UP,False,-102.800836,196.0784,0.5242843474854956,5m,4233.993068369393,4.0,S8,47.68404801688578,4.0
2026-05-28 20:30:52.310977+02:00,BTC,UP,False,-24.999996,49.0196,0.51,5m,4329.772308177874,1.0,S4,49.01960784313725,1.0
2026-05-28 20:30:57.958820+02:00,SOL,DOWN,True,23.60877363,50.0,0.510332,5m,-1138.4466090448075,2.0,S4,48.98771779939334,1.0
2026-05-28 20:36:20.991464+02:00,SOL,DOWN,False,-52.4,100.0,0.524,5m,-1138.4466090448075,2.0,S4,47.70992366412214,2.0
2026-05-28 20:45:29.134279+02:00,SOL,DOWN,False,-104.9375,200.0,0.5246875,5m,-3717.345193243736,4.0,S4,47.64740917212627,4.0
2026-05-28 20:50:17.786716+02:00,ETH,UP,True,92.64841655,196.0784,0.51,5m,3000.3978510505667,4.0,S8,49.01960784313725,4.0
2026-05-28 20:50:18.796258+02:00,SOL,UP,False,-103.882336,196.0784,0.5297999983679997,5m,3466.2195266996164,4.0,S8,47.18761811440205,4.0
2026-05-28 21:05:46.765465+02:00,BTC,UP,False,-99.999984,196.0784,0.51,5m,3349.346821190817,4.0,S8,49.01960784313725,4.0
2026-05-28 21:10:47.044030+02:00,SOL,DOWN,True,91.4091035,200.0,0.5255,5m,-4903.8595283785635,4.0,S4,47.57373929590866,4.0
2026-05-28 21:20:42.418574+02:00,ETH,DOWN,False,-25.0,50.0,0.5,5m,-712.7121260687763,1.0,S4,50.0,1.0
2026-05-28 21:30:47.532171+02:00,BTC,UP,True,92.64841655,196.0784,0.51,5m,1560.4372240541109,4.0,S4,49.01960784313725,4.0
2026-05-28 21:30:48.317476+02:00,ETH,UP,True,88.15054514,192.3076,0.5241577971957426,5m,4224.81702914423,4.0,S4,47.69556063794267,4.0
2026-05-28 21:45:37.403946+02:00,BTC,DOWN,False,-50.0,100.0,0.5,5m,-3971.800738001911,2.0,S4,50.0,2.0
2026-05-28 21:46:11.596337+02:00,ETH,DOWN,False,-50.1995,100.0,0.501995,5m,-1630.320793124385,2.0,S4,49.80129284156217,2.0
2026-05-28 22:05:58.675683+02:00,SOL,DOWN,True,92.11923755,200.0,0.5219375,5m,-4761.746618704776,4.0,S4,47.89845527481738,4.0
2026-05-28 22:05:59.609890+02:00,ETH,DOWN,True,98.8296005,204.0816,0.4982350981176157,5m,-4898.081032681093,4.0,S4,50.17711537074087,4.0
2026-05-28 22:15:41.645607+02:00,SOL,DOWN,False,-103.5908,200.0,0.517954,5m,-3955.16360106081,4.0,S4,48.26683450653919,4.0
2026-05-28 22:20:41.573190+02:00,ETH,UP,True,88.94764961,192.3076,0.52,5m,1615.310934972417,2.0,S8,48.07692307692307,4.0
2026-05-28 22:26:14.628982+02:00,ETH,UP,True,44.47382481,96.1538,0.52,5m,1217.72945360349,1.0,S4,48.07692307692307,2.0
2026-05-28 22:30:30.667644+02:00,SOL,UP,True,23.10289617,49.0196,0.5112096385935422,5m,505.3217242284447,1.0,S4,48.903616271361535,1.0
2026-05-28 22:30:31.044666+02:00,BTC,UP,True,24.125,50.0,0.5,5m,-821.1876311547788,2.0,S4,50.0,1.0
2026-05-28 22:30:33.202546+02:00,ETH,UP,True,23.16210414,49.0196,0.51,5m,1316.7550353315883,2.0,S4,49.01960784313725,1.0
2026-05-28 22:36:18.111742+02:00,BTC,UP,False,-49.999992,98.0392,0.51,5m,-821.1876311547788,2.0,S4,49.01960784313725,2.0
2026-05-28 22:36:19.317894+02:00,ETH,UP,False,-51.410776,98.0392,0.5243899991023998,5m,1316.7550353315883,2.0,S4,47.67444086041417,2.0
2026-05-28 22:45:42.106206+02:00,ETH,DOWN,False,-25.4495,50.0,0.50899,5m,1624.0961287514676,1.0,S8,49.11687852413603,1.0
2026-05-28 22:50:22.052041+02:00,ETH,DOWN,True,23.72572344,50.0,0.50799,5m,1624.0961287514676,1.0,S8,49.21356719620464,1.0
2026-05-28 23:00:18.664633+02:00,SOL,DOWN,True,23.02263158,49.0196,0.5128497988559678,5m,-4953.324647721768,4.0,S4,48.74721615523372,1.0
2026-05-28 23:05:42.475086+02:00,SOL,DOWN,True,91.55857588,200.0,0.52475,5m,-4953.324647721768,4.0,S4,47.64173415912339,4.0
2026-05-28 23:05:43.375002+02:00,ETH,DOWN,True,96.5,200.0,0.5,5m,-5071.915692773211,4.0,S4,50.0,4.0
2026-05-28 23:10:38.410631+02:00,SOL,UP,True,88.32008597,196.0784,0.5321397971423676,5m,3220.264330230265,4.0,S8,46.98013592340201,4.0
2026-05-28 23:40:36.954266+02:00,SOL,DOWN,False,-51.8985,100.0,0.518985,5m,-3442.7756507612776,4.0,S8,48.17094906403846,2.0
2026-05-28 23:40:37.920934+02:00,ETH,DOWN,False,-52.6485,100.0,0.526485,5m,-2358.473994130651,4.0,S8,47.48473365812891,2.0
2026-05-28 23:45:26.394011+02:00,ETH,DOWN,True,91.309464,200.0,0.526,5m,-2358.473994130651,4.0,S8,47.52851711026616,4.0
2026-05-28 23:45:27.061855+02:00,SOL,DOWN,False,-105.55,200.0,0.52775,5m,-3442.7756507612776,4.0,S8,47.370914258645186,4.0
2026-05-28 23:50:29.602604+02:00,BTC,UP,False,-99.999984,196.0784,0.51,5m,4114.434127695048,4.0,S4,49.01960784313725,4.0
2026-05-29 00:05:44.022990+02:00,BTC,UP,False,-24.999996,49.0196,0.51,5m,536.8316045092536,1.0,S8,49.01960784313725,1.0
2026-05-29 00:10:28.404095+02:00,SOL,DOWN,False,-25.1495,50.0,0.50299,5m,1144.104080109869,1.0,S8,49.70277739120061,1.0
2026-05-29 00:10:28.863586+02:00,BTC,DOWN,True,23.92555572,50.0,0.50399,5m,743.217288374276,1.0,S8,49.60415881267485,1.0
2026-05-29 00:15:48.580621+02:00,SOL,DOWN,True,24.91796689,51.0204,0.49411019905763187,5m,-2599.2745600435874,3.0,S4,50.59600074574469,1.0
2026-05-29 00:20:38.826957+02:00,SOL,DOWN,True,71.83394700715654,153.0612,0.5131969957115193,5m,-2599.2745600435874,3.0,S4,48.71423685039091,3.0
2026-05-29 00:20:40.150414+02:00,BTC,DOWN,True,72.375,150.0,0.5,5m,-3714.1035446169467,3.0,S4,50.0,3.0
2026-05-29 00:20:41.098470+02:00,ETH,DOWN,True,72.375,150.0,0.5,5m,-4002.7697425992083,3.0,S4,50.0,3.0
2026-05-29 00:30:46.621330+02:00,SOL,DOWN,True,67.14184290746667,150.0,0.5349733333333333,5m,-2326.152553896664,3.0,S8,46.73130124866037,3.0
2026-05-29 00:30:49.362958+02:00,BTC,DOWN,True,72.375,150.0,0.5,5m,-4680.292308082848,3.0,S8,50.0,3.0
2026-05-29 01:15:39.357337+02:00,BTC,UP,True,69.4863124116,147.0588,0.51,5m,2314.188341507042,3.0,S8,49.01960784313725,3.0
2026-05-29 01:25:34.841163+02:00,ETH,UP,False,-104.082336,196.0784,0.5308199985311998,5m,4009.094736189196,4.0,S8,47.09694448056969,4.0
2026-05-29 02:00:40.509304+02:00,SOL,UP,True,66.51295495815575,147.0588,0.5302759984441597,5m,1034.2872492529275,2.0,S8,47.14526034244525,3.0
2026-05-29 02:00:40.983862+02:00,ETH,DOWN,False,-78.5,150.0,0.5233333333333333,5m,2398.8492871383914,3.0,S8,47.77070063694268,3.0
2026-05-29 02:05:38.867583+02:00,SOL,UP,True,43.755146343416875,96.1538,0.5274991939996131,5m,1034.2872492529275,2.0,S8,47.39343734432007,2.0
2026-05-29 02:11:16.106055+02:00,BTC,DOWN,False,-25.0,50.0,0.5,5m,4850.962344346021,1.0,S8,50.0,1.0
2026-05-29 02:25:44.237169+02:00,SOL,UP,True,45.36642569842847,98.0392,0.5197897983663677,5m,1220.0108469926597,2.0,S4,48.09636525874839,2.0
2026-05-29 02:25:45.326561+02:00,BTC,UP,True,52.23997694282871,104.1666,0.4810211142535131,5m,3061.2568064151715,2.0,S4,51.972770548330274,2.0
2026-05-29 02:36:21.106410+02:00,ETH,UP,False,-24.999996,49.0196,0.51,5m,-318.11493447170767,1.0,S8,49.01960784313725,1.0
2026-05-29 03:20:42.260546+02:00,ETH,DOWN,True,91.4908131134,200.0,0.52509,5m,-4717.579127481602,4.0,S4,47.610885752918556,4.0
2026-05-29 03:20:43.306611+02:00,SOL,DOWN,True,90.8432441784,200.0,0.52834,5m,-4303.798545799722,4.0,S4,47.3180149146383,4.0
2026-05-29 03:30:52.685708+02:00,SOL,DOWN,True,94.80291455286928,204.0816,0.5179882948781271,5m,-4494.078111281395,4.0,S4,48.263638864430376,4.0
2026-05-29 03:30:54.913384+02:00,ETH,DOWN,True,91.2098315,200.0,0.5265,5m,-1579.285911297086,2.0,S4,47.48338081671415,4.0
2026-05-29 03:35:42.078750+02:00,ETH,DOWN,True,49.98507187506174,102.0408,0.4926499988239998,5m,-1579.285911297086,2.0,S4,50.74596581686241,2.0
2026-05-29 03:40:19.849716+02:00,BTC,UP,False,-25.161392,47.1698,0.5334216384211932,5m,-3024.04979560871,1.0,S8,46.867240095460545,1.0
2026-05-29 03:45:29.272177+02:00,ETH,DOWN,False,-75.7301,153.0612,0.4947700658298772,5m,-4637.035048309087,3.0,S8,50.52852168424444,3.0
2026-05-29 03:45:33.172776+02:00,SOL,DOWN,False,-78.78066,153.0612,0.514700394352063,5m,-2807.3327522995887,3.0,S8,48.57194646503343,3.0
2026-05-29 03:51:23.636430+02:00,SOL,UP,False,-50.973052,96.1538,0.5301199952575977,5m,1237.151608252559,2.0,S8,47.15913420291177,2.0
2026-05-29 03:55:31.034969+02:00,ETH,UP,True,88.9476496128,192.3076,0.52,5m,4487.505163749731,4.0,S8,48.07692307692307,4.0
2026-05-29 04:15:50.618570+02:00,SOL,UP,False,-24.999996,49.0196,0.51,5m,-1116.1664556479795,1.0,S8,49.01960784313725,1.0
