at,tf,symbol,signal,fair_edge_bp,kelly_mult,kelly_rule,kelly_notional_usd,cvd_30s,macd_hist,rvol_30_300,vwap_dev_bps,fair_up,entry_phase
2026-05-27 20:17:06.516032+02,5m,SOL,DOWN,-878.1719842584556,1.0,S8,25.0,-97395.94894999999,-0.0031332363630985315,1.4139632432862455,-0.4304262146980047,0.43218280157415445,t_plus_120
2026-05-27 20:27:08.892681+02,5m,BTC,UP,1830.8332417370377,2.0,S4,50.0,6445.892330900003,-0.26266153550253435,0.4151281253886346,9.509191354687982,0.6930833241737038,t_plus_120
2026-05-27 20:37:08.977858+02,5m,BTC,UP,-101.95080102615606,1.0,S8,25.0,-178797.9307819,0.5059330337050287,1.6244015954395041,0.718721430634926,0.4998049198973844,t_plus_120
2026-05-27 20:42:01.681169+02,5m,BTC,UP,2793.9290035011554,4.0,S4,100.0,444687.3263321,0.06083415352034649,1.6607461519399789,5.194363197541753,0.7893929003501156,t_plus_120
2026-05-27 20:42:01.682236+02,5m,ETH,UP,3676.0140672510565,4.0,S4,100.0,58043.577339999996,0.002462216396261735,0.43596444609720303,8.615381000613361,0.8776014067251057,t_plus_120
2026-05-27 20:42:01.682786+02,5m,SOL,UP,4304.193735508177,4.0,S4,100.0,18836.669560000002,-0.002959929874864379,0.938931203780039,16.665452385175556,0.9404193735508177,t_plus_120
2026-05-27 20:57:07.733598+02,5m,SOL,UP,4422.523305245047,4.0,S4,100.0,99850.68672999999,-0.0018776747057535454,2.9018308628371736,10.99679996408336,0.9522523305245046,t_plus_120
2026-05-27 21:12:02.067687+02,5m,ETH,DOWN,-3479.6265286378143,4.0,S8,100.0,112866.82172699999,-0.003877985769553907,1.317894648443637,-6.973000876906552,0.1620373471362186,t_plus_120
2026-05-27 21:42:10.047402+02,5m,ETH,DOWN,-2036.0631942003454,2.0,S8,50.0,63213.060465999995,-0.002848527343774443,1.2019036419520404,-2.864153719168083,0.30639368057996547,t_plus_120
2026-05-27 21:42:10.063418+02,5m,BTC,DOWN,-1321.5013393146291,2.0,S8,50.0,-128404.83150909991,-1.6333209191551052,2.330395994123718,-0.6990370344526183,0.3778498660685371,t_plus_120
2026-05-27 21:47:10.277259+02,5m,BTC,DOWN,-1971.3335490636014,2.0,S8,50.0,-188179.96521,-1.392308344925112,1.7685786063267546,-1.1917340856405743,0.3128666450936399,t_plus_120
2026-05-27 22:07:07.942235+02,5m,BTC,UP,4559.585380792854,4.0,S4,100.0,120864.65437199999,2.358936829547158,0.5150330436723588,12.354695109948501,0.9659585380792854,t_plus_120
2026-05-27 22:07:07.944637+02,5m,ETH,UP,4394.3923330380885,4.0,S4,100.0,136889.21525799998,0.08663563204827461,0.6482266059805577,8.751707013596738,0.9494392333038089,t_plus_120
2026-05-27 22:17:11.279036+02,5m,BTC,UP,3334.8897613024997,4.0,S8,100.0,-94764.6788891,1.2446285488634672,1.777802220503346,1.1694667783190031,0.81348897613025,t_plus_120
2026-05-27 22:22:08.278931+02,5m,SOL,DOWN,-3899.544305916202,4.0,S4,100.0,-6453.062399999998,0.0008182962595223781,0.35642058860682013,-10.532130339979334,0.1200455694083798,t_plus_120
2026-05-27 22:22:08.28039+02,5m,ETH,DOWN,-2031.407782529901,4.0,S4,100.0,-42899.18626600001,0.03555238015945589,0.5202479908464466,-10.493479422703475,0.2868592217470099,t_plus_120
2026-05-27 22:52:10.791948+02,5m,SOL,UP,-1383.830691951201,1.0,S8,25.0,-53557.58856,0.0025094207551260564,4.800812541715863,1.3860418371001637,0.3816169308048799,t_plus_120
2026-05-27 22:57:08.34901+02,5m,BTC,UP,4774.344955502521,4.0,S8,100.0,38012.89172569999,0.05749415145977488,1.266452424934375,1.8314798639851766,0.9874344955502521,t_plus_120
2026-05-27 23:02:09.48962+02,5m,ETH,DOWN,-4652.837908597157,4.0,S8,100.0,4137.217400000001,-0.04069194093045331,1.445776666710843,-0.34830096456072346,0.04471620914028429,t_plus_120
2026-05-27 23:12:08.274948+02,5m,BTC,DOWN,265.50008018741966,1.0,S8,25.0,187794.28337919997,-0.06907468812033446,1.849346652842412,-4.039314693794054,0.536550008018742,t_plus_120
2026-05-27 23:42:10.645354+02,5m,SOL,DOWN,-3881.33010917756,4.0,S4,100.0,-23589.239859999994,0.002294411218566085,0.2135468646087028,-20.75135562621317,0.141866989082244,t_plus_120
2026-05-27 23:42:10.679019+02,5m,BTC,DOWN,-4124.347899664841,4.0,S4,100.0,-89078.39305600006,1.129072770564874,0.5405007476586243,-12.607749561245052,0.11756521003351594,t_plus_120
2026-05-27 23:47:11.081898+02,5m,ETH,DOWN,-3213.063399860766,4.0,S4,100.0,-220529.449653,-0.1890885004379188,0.6366843550603137,-22.183039279234368,0.20869366001392342,t_plus_120
2026-05-27 23:47:11.083191+02,5m,SOL,DOWN,-4587.588066525758,4.0,S4,100.0,-122630.23640000002,-0.0019389072249667155,0.5538170990742148,-19.172892840514294,0.07124119334742424,t_plus_120
2026-05-27 23:52:11.37004+02,5m,SOL,DOWN,-1937.516342303357,2.0,S4,50.0,-55788.01515999999,-0.0026151154275694775,0.7610150068668131,-12.694364686094001,0.3362483657696643,t_plus_120
2026-05-27 23:57:06.19987+02,5m,BTC,DOWN,-1015.3702686895255,2.0,S4,50.0,-472891.9208701999,0.25715838009060743,1.4874347320268133,-12.218981449793418,0.41846297313104747,t_plus_120
2026-05-27 23:57:06.204424+02,5m,ETH,DOWN,-1357.9158615603749,2.0,S4,50.0,-149331.27494599996,0.19251289278497952,0.9250905146444465,-18.385848900293052,0.38420841384396254,t_plus_120
2026-05-28 00:02:04.292862+02,5m,ETH,UP,3832.979253181782,4.0,S4,100.0,785297.1367570001,0.014863066932800484,2.2095840888069986,33.83480661493634,0.9032979253181782,t_plus_120
2026-05-28 00:02:04.299017+02,5m,BTC,UP,4195.01522768762,4.0,S4,100.0,627526.5784544001,5.112411266540974,1.1870583477778482,23.3842855440443,0.929501522768762,t_plus_120
2026-05-28 00:07:06.643942+02,5m,BTC,UP,2281.756280112808,3.0,S4,75.0,74386.26683590002,0.5282639074233424,0.6126597389657326,18.238873956191195,0.7381756280112808,t_plus_120
2026-05-28 00:12:03.428494+02,5m,BTC,DOWN,-4639.35313672304,3.0,S4,75.0,-24005.2902002,0.5187246083060781,1.0528996814790788,-23.679726753882864,0.04606468632769606,t_plus_120
2026-05-28 00:12:03.52782+02,5m,ETH,DOWN,-3614.781088385464,3.0,S4,75.0,-112885.14671700001,-0.002725281308358668,1.5314463759268004,-12.95009411257344,0.1485218911614536,t_plus_120
2026-05-28 00:12:03.534678+02,5m,SOL,DOWN,-3074.3676309033444,3.0,S4,75.0,-56077.44987000002,0.002193867702885854,1.0395433167398818,-12.116396279985608,0.20256323690966554,t_plus_120
2026-05-28 00:17:07.587772+02,5m,BTC,UP,2765.226194437207,2.0,S8,50.0,1357033.7780624002,5.635880956616589,1.4757874671899565,19.573198042379733,0.7965226194437207,t_plus_120
2026-05-28 00:17:07.588514+02,5m,ETH,UP,1421.1818972446388,2.0,S8,50.0,-43079.58183500002,0.035311108537995795,1.4836486609565844,16.22649497154081,0.6521181897244639,t_plus_120
2026-05-28 00:22:06.329538+02,5m,BTC,UP,2267.385422203707,3.0,S4,75.0,10761.025363199988,-0.6398134937171402,0.39496482545490513,20.49866962263053,0.7367385422203707,t_plus_120
2026-05-28 00:22:06.343501+02,5m,SOL,UP,2699.5229126697263,3.0,S4,75.0,5312.53793,-0.0002779276142923417,0.10880065374976629,24.934691462714422,0.7799522912669726,t_plus_120
2026-05-28 00:27:02.904168+02,5m,BTC,UP,1684.275465969557,2.0,S4,50.0,34369.64179170001,-0.4105598387229761,0.2410478613105958,19.329358232378766,0.6784275465969557,t_plus_120
2026-05-28 00:27:02.908231+02,5m,SOL,UP,1436.0090171197503,2.0,S4,50.0,11952.708840000001,-0.0009489188523092197,0.17027484467992055,17.832716669545125,0.653600901711975,t_plus_120
2026-05-28 00:27:02.913632+02,5m,ETH,UP,4068.1353450533998,2.0,S4,50.0,38288.599954000005,-0.03761014584284669,0.47568773105382733,16.965839054727,0.91681353450534,t_plus_120
2026-05-28 00:42:07.373642+02,5m,SOL,UP,-1619.9772495028542,1.0,S8,25.0,-51837.437779999986,0.0010696318937369834,1.6903962476502512,2.9504644631813455,0.3480022750497146,t_plus_120
2026-05-28 00:52:03.19051+02,5m,BTC,DOWN,-3541.949326829399,4.0,S4,100.0,-32495.698144,-0.46399751424509805,0.8867032033741579,-9.510440994767745,0.15580506731706012,t_plus_120
2026-05-28 01:07:00.96458+02,5m,SOL,DOWN,-2709.8660740067307,3.0,S8,75.0,32586.065219999993,-0.006903485430871816,3.2247833446347074,-1.0412993712350964,0.25901339259932693,t_plus_120
2026-05-28 01:07:00.965151+02,5m,BTC,DOWN,-4262.221734541437,3.0,S8,75.0,268427.9086607999,-2.801281921835403,2.8486674240094736,-2.9380382150773694,0.08377782654585625,t_plus_120
2026-05-28 01:07:00.96741+02,5m,ETH,DOWN,-4178.454931706921,3.0,S8,75.0,-317077.40369000006,-0.12085861626468536,3.679149328927117,-5.003981578803196,0.09215450682930787,t_plus_120
2026-05-28 01:22:10.932476+02,5m,SOL,DOWN,-4450.252643670909,4.0,S4,100.0,-97301.78198999997,-0.0020874756496737437,4.992210688575129,-12.048667617607533,0.06497473563290918,t_plus_120
2026-05-28 01:27:05.115229+02,5m,SOL,DOWN,-3021.8747764447035,3.0,S4,75.0,-6203.83258,0.0003621539601411962,0.18372211924471996,-28.44607423583414,0.22781252235552968,t_plus_120
2026-05-28 01:27:05.169351+02,5m,BTC,DOWN,-3446.5961397018013,3.0,S4,75.0,-115050.3627366,-0.08108408413932477,0.2693069799364256,-16.697965159487605,0.16534038602981987,t_plus_120
2026-05-28 01:27:05.235633+02,5m,ETH,DOWN,-4030.3670839668303,3.0,S4,75.0,-71281.484787,0.005230218149166202,0.5332820284283986,-25.892310294427165,0.10696329160331697,t_plus_120
2026-05-28 01:32:04.369399+02,5m,SOL,UP,2496.5195004281472,3.0,S4,75.0,3975.8891700000004,0.0011521992798009528,0.1354484459513468,8.492994478805437,0.7796519500428147,t_plus_120
2026-05-28 01:32:04.559192+02,5m,BTC,UP,3589.1985105071867,3.0,S4,75.0,647664.3150870999,1.6043031090623074,1.4996015979009436,4.433342196155376,0.8689198510507187,t_plus_120
2026-05-28 02:12:06.830992+02,5m,SOL,DOWN,-4735.116365039311,4.0,S4,100.0,-9448.437080000002,-0.00026128413407897066,0.6910088978622247,-18.172526474051672,0.036488363496068876,t_plus_120
2026-05-28 02:12:06.905427+02,5m,ETH,DOWN,-4090.5762060284756,4.0,S4,100.0,-95474.96198099997,0.0031731579785184844,0.6993893527490384,-11.122041671227743,0.10094237939715245,t_plus_120
2026-05-28 02:22:07.848916+02,5m,BTC,UP,3373.7076726534196,4.0,S4,100.0,118008.98963510002,-0.4595263548772044,1.3389457516295553,9.666265763808195,0.847370767265342,t_plus_120
2026-05-28 02:37:10.480172+02,5m,SOL,DOWN,-2146.729565561679,3.0,S8,75.0,-58949.774959999995,-0.0013660091078447033,1.3399918759018736,-4.193063008721848,0.2953270434438321,t_plus_120
2026-05-28 02:52:08.206934+02,5m,BTC,DOWN,-5044.18721141392,4.0,S4,100.0,-10217.796718700005,0.254838963609588,0.8910201441379497,-11.082825890384118,0.005581278858608096,t_plus_120
2026-05-28 02:52:08.247962+02,5m,ETH,DOWN,-5010.310975504494,4.0,S4,100.0,-57094.87312000001,-0.002996483663883165,1.5920419291499543,-12.601789944894845,0.00896890244955062,t_plus_120
2026-05-28 03:07:10.111335+02,5m,SOL,DOWN,-525.1912669989756,1.0,S8,25.0,78870.90520000001,-0.0020415031240149893,3.218442198814923,-2.910124653337711,0.45748087330010245,t_plus_120
2026-05-28 03:12:05.659669+02,5m,BTC,UP,1049.429243090072,2.0,S8,50.0,220503.6745869,0.6218578008995879,1.9565620803829826,0.8740398551691198,0.6149429243090072,t_plus_120
2026-05-28 03:12:05.6827+02,5m,ETH,UP,1033.8303534694771,2.0,S8,50.0,25226.379737,0.01315189834508651,1.2554580159971531,1.352640184729101,0.6133830353469477,t_plus_120
2026-05-28 03:22:10.252213+02,5m,SOL,DOWN,-3777.0432309207786,4.0,S4,100.0,-41387.06919000001,-0.003211493286102849,0.3097477541283606,-9.217762139385009,0.15229567690792217,t_plus_120
2026-05-28 03:27:09.763421+02,5m,SOL,DOWN,-4054.17094854273,4.0,S4,100.0,-54232.82476,-0.0020040399755451768,1.0681975561731973,-10.13666145148684,0.12458290514572701,t_plus_120
2026-05-28 03:32:07.146008+02,5m,ETH,UP,4243.662352567976,4.0,S4,100.0,637600.8469009999,0.2639765894574114,1.4493705307753306,10.912964229654664,0.9543662352567976,t_plus_120
2026-05-28 03:37:10.508783+02,5m,SOL,UP,2009.5044616484993,3.0,S4,75.0,46523.04114999999,0.00021133726209508243,1.071499825873546,13.19552485673163,0.74095044616485,t_plus_120
2026-05-28 03:42:09.925731+02,5m,ETH,DOWN,-3896.0067154374156,4.0,S8,100.0,35116.12265599999,-0.010819441086361445,1.3007224385905045,-18.62253938853625,0.14039932845625847,t_plus_120
2026-05-28 03:42:09.934016+02,5m,BTC,DOWN,-4482.495881570217,4.0,S8,100.0,-362498.67493100005,-0.5794964485288272,1.954136357572908,-17.792382753061194,0.07175041184297837,t_plus_120
2026-05-28 03:52:09.587487+02,5m,ETH,DOWN,-2697.469932933848,3.0,S8,75.0,-41149.411186000005,-0.09930307330198537,1.3365291036697842,-1.6546892226729533,0.28025300670661524,t_plus_120
2026-05-28 04:02:04.626792+02,5m,ETH,DOWN,-3264.783662090957,1.0,S4,25.0,-82571.44024300002,0.02849727824702436,1.2339005961545293,-8.728321879988354,0.1835216337909043,t_plus_120
2026-05-28 04:02:04.627658+02,5m,SOL,DOWN,-1058.453399996841,1.0,S4,25.0,-14713.167529999999,0.00035057218516110905,0.5637862167980208,-11.932273991090549,0.4041546600003159,t_plus_120
2026-05-28 04:22:07.573185+02,5m,ETH,DOWN,-4304.984364678299,4.0,S4,100.0,-258899.08904699996,0.013353445649686324,2.946445241072879,-13.282000973223157,0.07950156353217008,t_plus_120
2026-05-28 04:22:07.574041+02,5m,BTC,DOWN,-4675.795926303795,4.0,S4,100.0,-54733.124996599996,0.15181435520669062,0.3194274813973044,-18.646377534321637,0.04242040736962055,t_plus_120
2026-05-28 04:22:07.574754+02,5m,SOL,DOWN,-3711.0123664056355,4.0,S4,100.0,-20182.80916,0.00032350674339222743,0.7317442711486739,-19.563166184506628,0.13889876335943646,t_plus_120
2026-05-28 04:42:06.528319+02,5m,ETH,UP,-1363.7099885959758,3.0,S8,75.0,-142550.87162200006,0.011881594590506778,1.4798806479240214,5.887498645795836,0.37362900114040243,t_plus_120
2026-05-28 04:42:06.562619+02,5m,SOL,DOWN,-2839.2316390042356,3.0,S8,75.0,-50700.0533,-0.002802911213924432,1.549253364764892,-1.8778628606576762,0.23607683609957647,t_plus_120
2026-05-28 04:57:11.446552+02,5m,SOL,UP,1537.0783298065337,2.0,S4,50.0,23339.269780000002,0.001153825631039949,0.2854928610296719,9.163408958137294,0.6637078329806534,t_plus_120
2026-05-28 05:02:08.769329+02,5m,BTC,DOWN,-5360.823670483731,3.0,S8,75.0,-107808.32325219999,-2.0703201132869156,1.2131695101584636,-7.234276839961963,0.013917632951626957,t_plus_120
2026-05-28 05:02:08.771253+02,5m,SOL,DOWN,-3083.3925851442364,3.0,S8,75.0,8089.892410000009,-0.005774066615515449,2.043601773838226,-4.270373466693197,0.23166074148557642,t_plus_120
2026-05-28 05:02:08.771633+02,5m,ETH,DOWN,-5103.786219121689,3.0,S8,75.0,-38095.42971799999,-0.05849613183702625,1.4894770210459571,-7.189319628310511,0.0096213780878312,t_plus_120
2026-05-28 05:12:07.172765+02,5m,BTC,DOWN,-4368.14911400323,4.0,S4,100.0,-714122.4498975001,0.8066040101120819,1.5017037065731345,-12.101837669598341,0.08318508859967694,t_plus_120
2026-05-28 05:12:07.174925+02,5m,ETH,DOWN,-5044.951790001221,4.0,S4,100.0,-688736.6566470001,-0.07869484206974986,5.340156790158128,-13.680382919544092,0.025504820999877942,t_plus_120
2026-05-28 05:12:07.219088+02,5m,SOL,DOWN,-4230.846711058507,4.0,S4,100.0,-300719.15387000004,-0.0028912983676065707,4.496674739045807,-17.00789242815698,0.08691532889414927,t_plus_120
2026-05-28 05:17:09.412365+02,5m,BTC,DOWN,-4742.322671609518,4.0,S4,100.0,577932.5175023,-0.9824766732115702,5.637422905908779,-4.393858976060564,0.035767732839048216,t_plus_120
2026-05-28 05:17:09.413034+02,5m,SOL,DOWN,-4320.126832851874,4.0,S4,100.0,-38407.438489999986,-0.0005295479510438609,2.0106241242514664,-10.804884304795525,0.09798731671481264,t_plus_120
2026-05-28 05:17:09.422968+02,5m,ETH,DOWN,-5064.933118968796,4.0,S4,100.0,-1150916.0616659997,-0.04921952907298105,5.613485847554357,-8.060614492287042,0.01350668810312039,t_plus_120
2026-05-28 05:22:07.738587+02,5m,ETH,UP,2162.1070311979684,3.0,S4,75.0,145010.44094499998,0.07703650859745095,0.2321972156974188,20.884177310359306,0.7362107031197969,t_plus_120
2026-05-28 05:32:12.69581+02,5m,ETH,UP,927.7020239294309,1.0,S4,25.0,102612.62651799998,-0.018873954072487376,0.38260334202672114,16.823836043840974,0.6027702023929431,t_plus_120
2026-05-28 05:37:05.065517+02,5m,BTC,DOWN,-4858.4237183866635,4.0,S4,100.0,-3519082.2520795013,4.82572967351711,3.19620455536885,-11.777515433577738,0.04415762816133367,t_plus_120
2026-05-28 05:42:07.611101+02,5m,ETH,UP,3036.548014798579,4.0,S4,100.0,49809.936558000016,0.06460910695283487,0.4286171487780357,15.401176904374395,0.8136548014798579,t_plus_120
2026-05-28 05:52:10.88807+02,5m,SOL,DOWN,-3069.6756680683156,3.0,S4,75.0,-3513.278099999995,0.0015336181228496996,1.825444458052935,-14.921768238611161,0.23303243319316846,t_plus_120
2026-05-28 05:57:08.802679+02,5m,ETH,DOWN,-2904.559465321236,4.0,S4,100.0,-334519.953865,-0.10006906444756664,0.48998159830179516,-20.91924397861808,0.21954405346787642,t_plus_120
2026-05-28 05:57:08.805131+02,5m,SOL,DOWN,-4415.395166096002,4.0,S4,100.0,-109933.70503999999,-0.00646904196153307,0.6366081564209548,-36.603266182833174,0.0884604833903998,t_plus_120
2026-05-28 06:07:07.554155+02,5m,SOL,UP,1118.4585014693382,2.0,S4,50.0,24349.92044000001,-0.003513310170589685,0.13971739178784381,30.43466091889457,0.6418458501469338,t_plus_120
2026-05-28 09:02:05.663518+02,5m,ETH,UP,-1566.3408009067402,1.0,S8,25.0,-5928.665347000007,0.05875284394834253,5.111698787207607,0.30199378718692405,0.31336591990932594,t_plus_120
2026-05-28 09:02:05.66405+02,5m,SOL,UP,-1922.3924778268147,1.0,S8,25.0,-18280.59117,0.0015727528987031607,3.5705860600946275,0.7934987598996082,0.31776075221731853,t_plus_120
2026-05-28 09:17:09.264151+02,5m,ETH,UP,4806.939259779659,4.0,S8,100.0,242020.64672000005,0.014866249023673728,3.025496776326107,5.581828765860491,0.9706939259779659,t_plus_120
2026-05-28 09:22:01.983736+02,5m,SOL,UP,3950.874332835096,4.0,S8,100.0,253974.18629000004,0.0010874406196851728,2.0224721755459476,7.464245591108056,0.8950874332835096,t_plus_120
2026-05-28 09:27:05.512833+02,5m,SOL,DOWN,-3856.8512072306603,4.0,S8,100.0,-112802.4265,-0.002448994378392487,1.469296318291176,-4.3997103319720035,0.12431487927693397,t_plus_120
2026-05-28 09:32:10.657211+02,5m,BTC,DOWN,3440.232932080447,1.0,S8,25.0,300336.84538630006,-4.792055139283459,3.038903657629154,-1.7335909496187014,0.8540232932080447,t_plus_120
2026-05-28 09:32:10.660781+02,5m,SOL,DOWN,3173.505077171983,1.0,S8,25.0,-29804.691769999994,-0.008790889120776803,1.729560907322299,-1.425316125984014,0.8173505077171983,t_plus_120
2026-05-28 09:37:08.487485+02,5m,ETH,UP,4287.7651672677675,4.0,S4,100.0,151597.37667899995,-0.00528861854674294,0.5921578989307685,12.092087003803293,0.9387765167267768,t_plus_120
2026-05-28 09:37:08.503254+02,5m,BTC,UP,4753.9728644235365,4.0,S4,100.0,468236.269339,-0.4966174308404052,1.2680625611041585,11.842933631558376,0.9653972864423537,t_plus_120
2026-05-28 09:42:06.662151+02,5m,SOL,DOWN,356.4144045086159,1.0,S8,25.0,-60807.519619999985,-7.782079698671852e-05,1.2662753445056514,-0.17952026880718375,0.5456414404508616,t_plus_120
2026-05-28 09:47:04.479484+02,5m,ETH,UP,-2757.3162839970496,1.0,S8,25.0,535582.65024,0.0012099251130346135,1.3783503773578731,0.24078341658149524,0.23426837160029507,t_plus_120
2026-05-28 09:47:04.479746+02,5m,SOL,UP,-3022.577468868896,1.0,S8,25.0,-12408.859850000008,0.0027768886390882267,2.3100767866256238,0.33417413380960864,0.2077422531131104,t_plus_120
2026-05-28 10:02:08.291804+02,5m,BTC,DOWN,-4998.149308944128,4.0,S4,100.0,-833750.8019523998,-2.58627392244685,1.4894836030362166,-8.093119793240579,0.0001850691055871323,t_plus_120
2026-05-28 10:07:07.190511+02,5m,SOL,UP,4146.841533892005,4.0,S4,100.0,14503.317439999999,-0.0002945456259023146,0.6070231413096996,11.643020595605273,0.9146841533892005,t_plus_120
2026-05-28 10:22:03.905948+02,5m,BTC,DOWN,-5099.998485486787,4.0,S4,100.0,-22109.381509999996,1.4653731733396613,0.5505964112235675,-11.978406643290507,1.5145132126193062e-07,t_plus_120
2026-05-28 10:27:06.346633+02,5m,ETH,DOWN,-3617.0952077688544,4.0,S4,100.0,-46231.436516999995,-0.00081315136605557,0.8364225441758476,-11.521199715732557,0.14829047922311456,t_plus_120
2026-05-28 10:37:01.289324+02,5m,SOL,UP,1491.1642325983098,2.0,S4,50.0,1323.8405899999998,0.0004011465605732317,0.5353392191801842,12.592903812564858,0.669116423259831,t_plus_120
2026-05-28 10:37:01.290359+02,5m,BTC,UP,2604.816539960113,2.0,S4,50.0,497887.5046318001,0.14412947931668363,2.070655357830956,7.0174804060800815,0.7704816539960113,t_plus_120
2026-05-28 10:57:10.211669+02,5m,ETH,DOWN,-3922.4968354305306,4.0,S8,100.0,-43922.436616,-0.030906609109287275,1.2270568461124962,-6.570320617711811,0.11775031645694695,t_plus_120
2026-05-28 11:02:11.325497+02,5m,ETH,UP,4769.796633620992,4.0,S8,100.0,190225.96239599996,0.016688205438744386,1.7243549483765586,5.259717911449849,0.9869796633620992,t_plus_120
2026-05-28 11:17:05.540723+02,5m,BTC,UP,-184.3809704136501,1.0,S8,25.0,565680.2498176,0.30346133261694597,4.686316511865253,0.05389852351534581,0.491561902958635,t_plus_120
2026-05-28 11:37:10.30518+02,5m,ETH,DOWN,971.7656918376749,1.0,S8,25.0,-94105.26603999999,-0.15579516861921514,2.2710247438644315,-0.85395449276819,0.6071765691837675,t_plus_120
2026-05-28 11:37:10.305523+02,5m,SOL,DOWN,-100.00000000000009,1.0,S8,25.0,-42826.9497,-0.006814864893036622,1.7970346746556571,-0.6465153331620148,0.5,t_plus_120
2026-05-28 12:02:01.997082+02,5m,SOL,UP,880.9136098219051,1.0,S8,25.0,19328.465619999984,0.004436268042849316,1.555501467606667,3.3549163587527713,0.5980913609821905,t_plus_120
2026-05-28 12:02:01.998929+02,5m,ETH,UP,1319.5457995211768,1.0,S8,25.0,55539.358082,0.024045600477744688,1.5697324168656628,0.7936758655897045,0.6419545799521177,t_plus_120
2026-05-28 12:12:04.302979+02,5m,ETH,UP,4979.087123884012,4.0,S4,100.0,62959.80232,-0.006272643651295845,0.41134841510075465,9.509631733612542,0.9979087123884012,t_plus_120
2026-05-28 12:22:01.075949+02,5m,BTC,DOWN,-3401.204128359674,3.0,S4,75.0,-283503.87672619993,0.13032852912061887,0.7531723400270169,-10.981301095710101,0.16987958716403262,t_plus_120
2026-05-28 12:22:01.092286+02,5m,ETH,DOWN,673.5825273270068,3.0,S4,75.0,140647.311235,-0.0053734072175647945,1.3130008611035322,-7.953427210778215,0.5773582527327007,t_plus_120
2026-05-28 12:22:01.109031+02,5m,SOL,DOWN,-3087.991824465012,3.0,S4,75.0,-55124.378800000006,0.001502485009797102,1.9133689461231735,-13.047753213713731,0.2112008175534988,t_plus_120
2026-05-28 12:27:10.893547+02,5m,SOL,DOWN,262.8815748666669,1.0,S8,25.0,-37475.20156,-0.00045812038832868064,1.2795137198660964,-15.473857317153234,0.5462881574866667,t_plus_120
2026-05-28 12:42:08.463966+02,5m,BTC,UP,3992.149483409613,4.0,S4,100.0,9786.1709658,0.028247392273637262,0.11123600917308449,8.590699078364153,0.9092149483409613,t_plus_120
2026-05-28 12:52:05.371501+02,5m,BTC,DOWN,-4984.910179216632,4.0,S4,100.0,-33305.3995066,0.03892302178521767,0.7869116481687912,-11.446290791061221,0.031508982078336856,t_plus_120
2026-05-28 13:27:05.795061+02,5m,BTC,DOWN,-4518.490503990285,4.0,S4,100.0,7842.74698649998,-0.10088691225381607,1.5084937650516694,-5.919579022437634,0.0581509496009715,t_plus_120
2026-05-28 13:27:05.797819+02,5m,SOL,DOWN,-3648.8427330890063,4.0,S4,100.0,-17513.87689,-0.0013183417907399108,2.5679686294236346,-10.337018728122294,0.1451157266910994,t_plus_120
2026-05-28 13:32:06.333246+02,5m,BTC,UP,-465.8008123658869,1.0,S8,25.0,-127855.59221720003,1.3469858064224307,1.7796144074243998,1.1055168519982272,0.4634199187634113,t_plus_120
2026-05-28 13:32:06.334157+02,5m,ETH,UP,-612.5238843438885,1.0,S8,25.0,127218.08267099998,0.08625151637353051,1.5978184342581356,2.234304152932837,0.4687476115656112,t_plus_120
2026-05-28 13:42:05.769292+02,5m,ETH,UP,1683.4631983476434,1.0,S8,25.0,17770.19014,0.016054762240310723,1.4180118159175865,5.166742436380847,0.6783463198347643,t_plus_120
2026-05-28 13:42:05.771192+02,5m,SOL,UP,-1543.2576319563207,1.0,S8,25.0,13144.709670000002,0.00012042806987917635,1.2866581577923477,3.2118844901271464,0.35567423680436794,t_plus_120
2026-05-28 13:57:10.557803+02,5m,BTC,UP,-3781.491440402538,1.0,S8,25.0,-207517.61441400007,0.367697514023279,1.2093269424015256,2.6315170950175197,0.13185085595974622,t_plus_120
2026-05-28 14:27:05.743507+02,5m,ETH,DOWN,3492.4612696588088,1.0,S8,25.0,184450.72615200002,-0.007862060052976405,1.2287192362171802,-3.1559107081950835,0.8992461269658809,t_plus_120
2026-05-28 14:37:07.019197+02,5m,BTC,DOWN,-4795.035749517768,4.0,S4,100.0,-153766.50332100005,1.793071455585963,2.3060212558163538,-11.498401537071363,0.030496425048223197,t_plus_120
2026-05-28 14:42:09.804766+02,5m,BTC,UP,2801.619083264766,2.0,S4,50.0,75349.68116490003,-0.04938191193022101,0.32549488966212103,8.840038117333622,0.7701619083264766,t_plus_120
2026-05-28 14:42:09.805365+02,5m,ETH,UP,1568.261859045922,2.0,S4,50.0,12645.335138000004,-0.02420787183453114,0.5231526622437203,14.983063327968999,0.6568261859045922,t_plus_120
2026-05-28 15:07:04.912628+02,5m,SOL,DOWN,-4091.1034171064275,4.0,S4,100.0,-12034.482579999998,3.103876136411818e-05,0.3953203061165827,-14.676706961822415,0.10088965828935725,t_plus_120
2026-05-28 15:07:05.026233+02,5m,ETH,DOWN,-4716.927619161076,4.0,S4,100.0,-29449.822559000004,0.003494693350559047,0.42050738892894085,-14.856415713679393,0.03830723808389236,t_plus_120
2026-05-28 15:17:10.582897+02,5m,BTC,UP,-2572.721324610646,1.0,S8,25.0,786943.8004020001,0.7407335292750665,1.9935903275638471,3.165386856648559,0.2727278675389354,t_plus_120
