sleeve,tf,asset,slug,direction,fe,mult,rule,vwap,shares,won,pnl,pnl_legacy
kelly,5m,ETH,eth-updown-5m-1779735900,DOWN,-2546.418986654838,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779736500,DOWN,1343.5867777121691,2.0,S8,0.5,100.0,False,-50.0,-50.0
kelly,15m,BTC,btc-updown-15m-1779736500,DOWN,-442.5692066606923,1.0,S8,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779736500,UP,61.524824515208905,1.0,S3,0.5354210776556028,46.6922223336166,False,-25.000000000000004,-25.000000000000004
kelly,15m,SOL,sol-updown-15m-1779736500,DOWN,1120.9161697666582,2.0,S8,0.5086026513679298,98.30857126977371,False,-50.0,-50.0
kelly,5m,ETH,eth-updown-5m-1779736800,DOWN,198.84060750293696,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779737400,DOWN,1323.8772154660605,2.0,S8,0.49000000953674316,102.04081434053666,True,50.25581437391526,50.999998053725925
kelly,5m,ETH,eth-updown-5m-1779738600,DOWN,480.93299849739867,1.0,S8,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,SOL,sol-updown-5m-1779739200,DOWN,875.6842796230369,1.0,S3,0.5039426062665018,49.60882388019234,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779739200,DOWN,952.6379862009393,1.0,S8,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779740100,UP,407.06407936214714,1.0,S3,0.5091450192354537,49.10192392246259,True,23.242927706124632,23.619885444013338
S3_prewindow,5m,SOL,sol-updown-5m-1779740400,DOWN,1585.8079772308843,1.0,S3,0.520420087460602,48.038114981279634,True,22.19885013433569,22.57735268165404
kelly,5m,BTC,btc-updown-5m-1779740700,UP,1895.2361764040959,2.0,S8,0.5099999904632568,98.0392175195585,False,-50.0,-50.0
S3_prewindow,5m,SOL,sol-updown-5m-1779740700,DOWN,318.9454313732587,1.0,S3,0.513750723121582,48.66173199348201,True,22.810795758944774,23.188497353612362
S4_prewindow,15m,BTC,btc-updown-15m-1779741900,DOWN,1476.2953707865768,1.0,S4,0.46000000834465027,54.3478251010574,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779742500,UP,928.8276256609462,1.0,S3,0.550000011920929,45.45454446934474,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779742800,UP,1451.1005603651683,2.0,S8,0.526323974844856,94.99852256348088,True,43.340656475437875,44.09855211221126
kelly,5m,BTC,btc-updown-5m-1779742800,UP,1582.6410159070736,2.0,S8,0.550000011920929,90.90908893868948,True,39.33408898041272,40.09090715991568
S3_prewindow,5m,ETH,eth-updown-5m-1779743400,UP,276.5419767463062,1.0,S3,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
S3_prewindow,5m,ETH,eth-updown-5m-1779743700,UP,975.8053011530443,1.0,S3,0.5245753825862807,47.65759284536779,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779744300,DOWN,1099.7019319824797,1.0,S3,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779744300,DOWN,538.4848984199753,1.0,S3,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779744300,DOWN,73.80443045240104,1.0,S3,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779746100,UP,407.0391339797097,1.0,S3,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,ETH,eth-updown-5m-1779746700,DOWN,920.5330462827055,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779747000,UP,1914.6689748418644,2.0,S4,0.5255496214237045,95.13849494278179,True,43.47791861776476,44.23572504392615
S3_prewindow,5m,SOL,sol-updown-5m-1779747300,UP,759.0244131936297,1.0,S3,0.5114546054347723,48.88019334335302,False,-25.000000000000004,-25.000000000000004
kelly,5m,ETH,eth-updown-5m-1779747300,UP,672.2146544381058,1.0,S4,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S4_prewindow,15m,ETH,eth-updown-15m-1779747300,UP,1153.238435974393,1.0,S4,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S4_prewindow,15m,SOL,sol-updown-15m-1779747300,UP,960.4238172002299,1.0,S4,0.49711866416475514,50.28980362667392,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779747600,DOWN,315.20256507539534,1.0,S3,0.5135863208950118,48.677308921377104,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779748200,DOWN,-2786.7800623469066,1.0,S8,0.5101274653165547,49.007359336134726,True,23.15008240043869,23.527212149412026
kelly,5m,SOL,sol-updown-5m-1779748200,DOWN,-4098.52933599523,1.0,S8,0.5242873420072525,47.68377566447937,True,21.851278512992067,22.230100151189784
S3_prewindow,5m,SOL,sol-updown-5m-1779748200,DOWN,719.4072986156652,1.0,S3,0.5135863208950118,48.677308921377104,True,22.826084982943375,23.20376274294956
kelly,5m,BTC,btc-updown-5m-1779748200,DOWN,-2598.5702851677984,1.0,S8,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,SOL,sol-updown-5m-1779748500,DOWN,1683.400562929893,1.0,S3,0.47063784406950454,53.11940022466183,True,27.193016451783468,27.5570122201686
S3_prewindow,5m,ETH,eth-updown-5m-1779748500,DOWN,1534.5873267609356,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779749400,UP,-1218.2172413371295,1.0,S8,0.5297212616165066,47.194631991378955,True,21.37164419920784,21.75073935155137
kelly,15m,SOL,sol-updown-15m-1779750000,UP,677.813238086078,1.0,S8,0.5522682541989768,45.267856354083946,True,19.484325798932154,19.862499227002264
S3_prewindow,5m,SOL,sol-updown-5m-1779750300,UP,182.76288259595376,1.0,S3,0.5201504125394562,48.06302061349152,True,22.223283835435566,22.60176020122169
kelly,5m,BTC,btc-updown-5m-1779751200,DOWN,-2155.1093898594254,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779751200,DOWN,-1025.032199688871,1.0,S8,0.5130905750414986,48.72434072284023,True,22.872249229162854,23.249853908383425
S3_prewindow,5m,BTC,btc-updown-5m-1779751500,DOWN,358.799323686001,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779751800,DOWN,-432.2936298540048,1.0,S8,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
kelly,15m,BTC,btc-updown-15m-1779751800,DOWN,-764.210932707321,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779751800,DOWN,-913.390551142036,1.0,S8,0.5147590020822586,48.566416320787326,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779752100,UP,-99.99990463256836,1.0,S8,0.5105707693249786,48.96480860636086,False,-24.999999999999996,-24.999999999999996
kelly,15m,SOL,sol-updown-15m-1779752700,UP,1580.3321029851659,2.0,S8,0.5099736284042856,98.04428545932988,True,46.329193158744886,47.083399750143286
S3_prewindow,5m,SOL,sol-updown-5m-1779753600,UP,282.9058282582131,1.0,S3,0.5135964662761818,48.67634736909673,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779754200,DOWN,324.0767812893752,1.0,S3,0.5017610815151469,49.8245099530409,True,23.952591845692403,24.32801975398008
S3_prewindow,5m,BTC,btc-updown-5m-1779754500,DOWN,200.0001072883606,1.0,S3,0.47999998927116394,52.083334497486575,True,26.173334478711112,26.541667807536843
kelly,5m,ETH,eth-updown-5m-1779754500,DOWN,1074.6003945812665,2.0,S4,0.5,100.0,True,48.25,49.0
S3_prewindow,5m,ETH,eth-updown-5m-1779754500,DOWN,205.16729170176438,1.0,S3,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,BTC,btc-updown-5m-1779754800,DOWN,1162.2746195896739,1.0,S3,0.46000000834465027,54.3478251010574,True,28.40282511566054,28.760868599036254
S3_prewindow,5m,ETH,eth-updown-5m-1779754800,DOWN,2623.6507201468794,1.0,S3,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,SOL,sol-updown-5m-1779754800,DOWN,619.3730188592795,1.0,S3,0.5039426062665018,49.60882388019234,True,23.740723441158718,24.11664740258849
kelly,5m,SOL,sol-updown-5m-1779755100,DOWN,0.0,1.0,S8,0.502948657167932,49.70686300421441,True,23.837023154258297,24.212725744130125
S3_prewindow,5m,SOL,sol-updown-5m-1779755100,DOWN,1083.083150289832,1.0,S3,0.49307720297330526,50.70199930000308,True,24.814884405206364,25.18795931400302
S3_prewindow,5m,ETH,eth-updown-5m-1779756300,DOWN,856.3704512552129,1.0,S3,0.46442688154431916,53.82978676184641,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779756900,DOWN,831.9611979216468,1.0,S4,0.4861111127536553,51.42857125479696,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779756900,DOWN,923.4998834900621,1.0,S4,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779756900,DOWN,930.1034159870713,1.0,S4,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779757200,UP,950.1937592977905,1.0,S3,0.546198474248932,45.7709077902077,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779757200,UP,992.9710613643605,1.0,S3,0.544213921046903,45.9378178932056,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779757200,UP,1663.2131715238884,1.0,S3,0.5535442448745032,45.16350812330797,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779757800,UP,2332.014444386762,3.0,S8,0.5299999713897705,141.5094416011653,True,64.04194145096159,65.17925276914198
S3_prewindow,5m,BTC,btc-updown-5m-1779757800,UP,2467.604123264939,1.0,S3,0.5400000214576721,46.29629445664684,True,20.491294494197767,20.870368567513903
kelly,5m,ETH,eth-updown-5m-1779757800,UP,1740.8853638878652,2.0,S4,0.5400000214576721,92.59258891329368,True,40.982588988395534,41.74073713502781
S3_prewindow,5m,SOL,sol-updown-5m-1779757800,UP,1944.161665551458,1.0,S3,0.550000011920929,45.45454446934474,True,19.66704449020636,20.04545357995784
kelly,5m,BTC,btc-updown-5m-1779758100,UP,-3544.1353679600174,1.0,S8,0.5299999713897705,47.1698138670551,True,21.347313816987192,21.726417589713993
S3_prewindow,5m,SOL,sol-updown-5m-1779758400,UP,200.0001072883606,1.0,S3,0.4921647333914427,50.79600041174888,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779759000,DOWN,3372.5818037782205,4.0,S4,0.47999998927116394,208.3333379899463,True,104.69333791484445,106.16667123014737
kelly,5m,ETH,eth-updown-5m-1779759000,DOWN,2916.7772757357425,3.0,S4,0.5022947954449999,149.31470658292403,True,71.70175425901027,72.82841245126555
kelly,5m,SOL,sol-updown-5m-1779759000,DOWN,2668.6158558981065,3.0,S4,0.5226777518919451,143.49185464374807,True,65.98591284118078,67.12201755087311
S4_prewindow,15m,SOL,sol-updown-15m-1779759000,DOWN,813.0372090898263,1.0,S4,0.5108054908595983,48.9423086622058,True,23.086218271210093,23.46346248896168
kelly,5m,SOL,sol-updown-5m-1779759600,DOWN,-648.8681186263979,1.0,S8,0.502948657167932,49.70686300421441,True,23.837023154258297,24.212725744130125
S3_prewindow,5m,BTC,btc-updown-5m-1779759900,DOWN,1460.6903764843594,1.0,S3,0.47999998927116394,52.083334497486575,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779759900,DOWN,2396.8114036574416,3.0,S4,0.5009790363479628,149.70686307901232,False,-75.0,-75.0
S3_prewindow,5m,ETH,eth-updown-5m-1779759900,DOWN,1551.3461556444674,1.0,S3,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779759900,DOWN,2141.560052290077,3.0,S4,0.5179981881049274,144.78815123733168,False,-75.0,-75.0
S4_prewindow,15m,SOL,sol-updown-15m-1779759900,DOWN,941.3736396647109,1.0,S4,0.48906069496263177,51.11839953098297,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779761100,DOWN,3089.4746869793253,4.0,S4,0.4955480011845937,201.79679821319587,False,-100.0,-100.0
kelly,5m,ETH,eth-updown-5m-1779761100,DOWN,358.78212762102015,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779761400,UP,-1456.9164871398743,1.0,S8,0.5158156879149313,48.466924495951,False,-24.999999999999996,-24.999999999999996
kelly,5m,SOL,sol-updown-5m-1779761400,UP,0.0,1.0,S8,0.5222209752094965,47.87245474000903,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779761700,DOWN,1402.1266507781515,2.0,S8,0.5,100.0,True,48.25,49.0
S3_prewindow,5m,SOL,sol-updown-5m-1779761700,UP,1308.8554336075365,1.0,S3,0.5138136701591274,48.655770470757496,True,22.80494439353597,23.182655061342345
kelly,15m,BTC,btc-updown-15m-1779761700,DOWN,2947.845866409733,3.0,S4,0.49212599164295934,152.39999771118164,True,74.73365916730717,75.85199775695801
S4_prewindow,15m,BTC,btc-updown-15m-1779761700,UP,1711.4899841736442,1.0,S4,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779762300,DOWN,1746.236853223555,1.0,S3,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
S3_prewindow,5m,SOL,sol-updown-5m-1779762300,DOWN,353.69576787978474,1.0,S3,0.5115653000533917,48.86961644464698,True,23.014855719740417,23.39222411575404
kelly,5m,SOL,sol-updown-5m-1779762600,DOWN,-2766.849838006891,1.0,S8,0.5161184625078622,48.43849196659801,False,-24.999999999999996,-24.999999999999996
kelly,5m,ETH,eth-updown-5m-1779763200,UP,1824.9429000158445,2.0,S8,0.5306071988778069,94.23166535573984,False,-50.0,-50.0
kelly,5m,BTC,btc-updown-5m-1779763200,UP,2320.568128474092,3.0,S8,0.5137933631236097,145.9730805863997,False,-75.0,-75.0
kelly,5m,ETH,eth-updown-5m-1779763500,DOWN,-2123.9995716748263,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779763800,DOWN,4690.250062976622,4.0,S8,0.5,200.0,True,96.5,98.0
kelly,5m,BTC,btc-updown-5m-1779763800,DOWN,5192.8828578401435,4.0,S8,0.4699999988079071,212.76595798646125,False,-100.0,-100.0
kelly,15m,ETH,eth-updown-15m-1779764400,DOWN,3376.9579055897525,4.0,S8,0.497537190807639,200.99000003933907,True,97.47276037499255,98.97020003855228
kelly,15m,BTC,btc-updown-15m-1779764400,DOWN,4368.767589000996,4.0,S8,0.5,200.0,True,96.5,98.0
S3_prewindow,5m,BTC,btc-updown-5m-1779764700,DOWN,13.078708765144054,1.0,S3,0.5,50.0,True,24.125,24.5
kelly,5m,SOL,sol-updown-5m-1779765000,DOWN,-649.6529350212088,1.0,S8,0.502948657167932,49.70686300421441,True,23.837023154258297,24.212725744130125
kelly,5m,ETH,eth-updown-5m-1779765300,UP,4272.9402419659455,4.0,S8,0.5432621028159302,184.07321158914394,True,80.87604630885545,82.39174735736106
kelly,5m,SOL,sol-updown-5m-1779765300,UP,2857.5736536019726,3.0,S8,0.5448508026531442,137.65236214168803,True,60.26282885561703,61.399314898854264
kelly,5m,ETH,eth-updown-5m-1779765600,DOWN,-1439.3994726980864,1.0,S8,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779765900,UP,144.87360267466886,1.0,S3,0.5343529551130454,46.785555803113525,True,20.970673474561355,21.349844687051252
S4_prewindow,15m,SOL,sol-updown-15m-1779766200,DOWN,2859.4688534507973,1.0,S4,0.5247524518754454,47.64151155587925,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779766200,DOWN,2179.630803142302,3.0,S8,0.5,150.0,False,-75.0,-75.0
S4_prewindow,15m,ETH,eth-updown-15m-1779766200,DOWN,4523.989864253168,1.0,S4,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779766500,UP,-2299.2605117804105,1.0,S8,0.5125839241597082,48.77250109039828,False,-24.999999999999996,-24.999999999999996
S3_prewindow,5m,SOL,sol-updown-5m-1779766500,UP,236.12046504110307,1.0,S3,0.517075173130107,48.34886936973374,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779766800,UP,2169.71169440353,1.0,S3,0.4723777097863981,52.923750384633124,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779766800,UP,1870.7151150556856,1.0,S3,0.5148530104254557,48.55754845318067,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779766800,UP,2254.4149978941086,1.0,S3,0.4699999988079071,53.19148949661531,False,-25.0,-25.0
kelly,15m,SOL,sol-updown-15m-1779767100,UP,-973.8606567934494,1.0,S8,0.49707602610967005,50.294117372066225,True,24.41400041775815,24.7882350246249
S3_prewindow,5m,SOL,sol-updown-5m-1779767100,DOWN,754.6251412813443,1.0,S3,0.5218199300304199,47.90924715838777,False,-25.0,-25.0
S3_prewindow,5m,SOL,sol-updown-5m-1779767400,UP,99.99990463256836,1.0,S3,0.5029387372496713,49.70784341789401,True,23.837986208080935,24.21368654953613
kelly,5m,ETH,eth-updown-5m-1779767400,DOWN,458.055426484687,1.0,S8,0.5091767005604341,49.098868766939496,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779768000,DOWN,1555.3837916214807,2.0,S8,0.5279367962609137,94.70830666496923,True,43.05608545188243,43.81414053166984
kelly,5m,ETH,eth-updown-5m-1779769200,DOWN,557.242291604465,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779769200,DOWN,2723.7221507471045,3.0,S8,0.5274426349162962,142.1955584077922,False,-75.0,-75.0
kelly,5m,SOL,sol-updown-5m-1779769800,UP,-4531.435123539996,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779769800,DOWN,4722.761971642697,4.0,S8,0.5044071296816589,198.25255059957604,False,-100.0,-100.0
kelly,15m,SOL,sol-updown-15m-1779769800,DOWN,4742.443612289695,4.0,S8,0.5519271428427956,181.18333424395982,True,78.04682424385939,79.55966755908062
kelly,5m,BTC,btc-updown-5m-1779770400,UP,2671.2047795586245,3.0,S8,0.49000000953674316,153.06122151080498,True,75.38372156087289,76.49999708058888
S3_prewindow,5m,BTC,btc-updown-5m-1779770400,UP,2245.0629567400824,1.0,S3,0.49000000953674316,51.02040717026833,True,25.12790718695763,25.499999026862962
kelly,5m,ETH,eth-updown-5m-1779770400,UP,2539.5411699520364,3.0,S8,0.5099999904632568,147.05882627933775,True,69.48632622926985,70.617649753751
kelly,5m,ETH,eth-updown-5m-1779770700,UP,-1064.4537486792387,1.0,S8,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779770700,UP,860.3734357165505,1.0,S3,0.4801906662349647,52.06265293746279,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779771300,DOWN,682.2046565626682,1.0,S8,0.5257519002470313,47.55094558527211,True,21.72101141070442,22.09992667356667
S3_prewindow,5m,BTC,btc-updown-5m-1779771300,UP,3117.119863803799,1.0,S3,0.36000001430511475,69.44444168497026,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779771900,DOWN,4769.839865969525,1.0,S3,0.47999998927116394,52.083334497486575,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779773100,UP,1672.2194865446816,2.0,S8,0.49000000953674316,102.04081434053666,True,50.25581437391526,50.999998053725925
kelly,5m,SOL,sol-updown-5m-1779773100,UP,637.3830120727697,1.0,S4,0.506958243900691,49.31372613184548,True,23.45090305867169,23.827451609208566
S3_prewindow,5m,SOL,sol-updown-5m-1779773100,UP,1208.9073331489863,1.0,S3,0.4950495096249109,50.49999952316284,True,24.616336165006437,24.989999532699585
kelly,5m,ETH,eth-updown-5m-1779773400,UP,1869.1990889502952,2.0,S4,0.5,100.0,True,48.25,49.0
S3_prewindow,5m,ETH,eth-updown-5m-1779773400,UP,1852.2628944399332,1.0,S3,0.4872402750558154,51.30938733900055,True,25.412057820348227,25.78319959222054
S3_prewindow,5m,SOL,sol-updown-5m-1779773400,UP,385.23615988547147,1.0,S3,0.5041219343909379,49.59117684534816,True,23.723390230532296,24.09935330844119
kelly,5m,ETH,eth-updown-5m-1779773700,DOWN,1959.3443601024064,2.0,S8,0.5429439067494228,92.09054448984872,False,-50.0,-50.0
S3_prewindow,5m,SOL,sol-updown-5m-1779774000,UP,189.21075756333838,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779774000,UP,1261.3491324626925,1.0,S3,0.460199597222877,54.324254412357455,False,-25.0,-25.0
kelly,15m,ETH,eth-updown-15m-1779774300,DOWN,4430.372193181005,4.0,S8,0.5333296417308708,187.50129783797402,True,84.23460533009013,85.75127188121455
kelly,5m,BTC,btc-updown-5m-1779774600,DOWN,-491.9742794717652,1.0,S8,0.527583640660193,47.38585140493779,True,21.559122776093126,21.93813437683903
S3_prewindow,5m,BTC,btc-updown-5m-1779774600,UP,397.1600765353833,1.0,S3,0.49000000953674316,51.02040717026833,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779774900,DOWN,211.70009475027564,1.0,S3,0.5079513857030974,49.21730839536039,False,-25.0,-25.0
kelly,15m,BTC,btc-updown-15m-1779775200,DOWN,1156.1072965351837,2.0,S8,0.5299999713897705,94.3396277341102,True,42.694627633974385,43.452835179427986
kelly,5m,BTC,btc-updown-5m-1779775500,DOWN,3196.5662520435135,4.0,S4,0.5,200.0,False,-100.0,-100.0
kelly,5m,BTC,btc-updown-5m-1779775800,UP,-64.8073467976984,1.0,S8,0.5299999713897705,47.1698138670551,False,-25.000000000000004,-25.000000000000004
kelly,5m,SOL,sol-updown-5m-1779775800,UP,-293.6903780604372,1.0,S8,0.5065086298960547,49.35750059210339,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779776100,DOWN,527.0451755963878,1.0,S8,0.5,50.0,True,24.125,24.5
kelly,15m,BTC,btc-updown-15m-1779776100,DOWN,2037.1744681706316,3.0,S4,0.5199999809265137,144.2307745211225,True,66.7107744209867,67.84615903070005
S3_prewindow,5m,SOL,sol-updown-5m-1779777000,DOWN,2190.466889357776,1.0,S3,0.5039426062665018,49.60882388019234,False,-25.0,-25.0
S3_prewindow,5m,ETH,eth-updown-5m-1779777000,DOWN,2760.622719065129,1.0,S3,0.5,50.0,False,-25.0,-25.0
S3_prewindow,5m,BTC,btc-updown-5m-1779777000,DOWN,3936.591068087836,1.0,S3,0.5099999904632568,49.01960875977925,False,-25.0,-25.0
kelly,5m,BTC,btc-updown-5m-1779777300,DOWN,1416.2340760687675,2.0,S8,0.5,100.0,False,-50.0,-50.0
kelly,5m,BTC,btc-updown-5m-1779777600,UP,-3589.924282537656,1.0,S8,0.550000011920929,45.45454446934474,False,-25.000000000000004,-25.000000000000004
kelly,5m,ETH,eth-updown-5m-1779777600,UP,-2413.6743045023923,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,15m,BTC,btc-updown-15m-1779777900,DOWN,3569.13440240747,4.0,S8,0.503206706405371,198.72549138771302,True,95.24793833255063,96.75098155995877
kelly,5m,ETH,eth-updown-5m-1779778200,DOWN,-1584.0109609415588,1.0,S8,0.5160883081515714,48.44132216352726,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779778200,DOWN,-1818.6012435741673,1.0,S8,0.5191212762285761,48.158303550232766,True,22.316765783632775,22.69513747922811
S3_prewindow,5m,BTC,btc-updown-5m-1779778200,DOWN,32.219417316458056,1.0,S3,0.5199999809265137,48.07692484037417,True,22.236924806995567,22.615386343566684
kelly,5m,BTC,btc-updown-5m-1779778500,DOWN,-1685.4910301127047,1.0,S8,0.5,50.0,True,24.125,24.5
S3_prewindow,5m,SOL,sol-updown-5m-1779778800,DOWN,1173.6811164649807,1.0,S3,0.5115894581769297,48.86730873831634,True,23.01259029012597,23.389962563550014
kelly,15m,ETH,eth-updown-15m-1779778800,DOWN,-523.1331418632424,1.0,S8,0.5172447286251585,48.33302036049791,True,22.48819863559194,22.866359953287954
kelly,15m,SOL,sol-updown-15m-1779778800,DOWN,-2334.796253114948,1.0,S8,0.5445544723903021,45.909089480549866,True,20.112059807232896,20.49090769093887
kelly,5m,SOL,sol-updown-5m-1779779400,DOWN,-2949.319741269669,1.0,S8,0.502948657167932,49.70686300421441,True,23.837023154258297,24.212725744130125
S3_prewindow,5m,BTC,btc-updown-5m-1779779700,DOWN,745.8114495193669,1.0,S3,0.46000000834465027,54.3478251010574,False,-25.0,-25.0
S4_prewindow,15m,SOL,sol-updown-15m-1779779700,DOWN,877.5446452179358,1.0,S4,0.44999998807907104,55.55555702727522,False,-25.0,-25.0
kelly,5m,SOL,sol-updown-5m-1779780600,UP,527.4056240655012,1.0,S4,0.5273967435142285,47.40264384913771,False,-25.000000000000004,-25.000000000000004
kelly,5m,ETH,eth-updown-5m-1779780600,UP,768.0366351002332,1.0,S4,0.5232314557018417,47.78000200019703,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779780900,DOWN,-3224.559946883928,1.0,S8,0.5069481653794454,49.314706526825596,True,23.451865816239625,23.82841239628908
kelly,5m,SOL,sol-updown-5m-1779780900,UP,2684.906848535997,3.0,S8,0.5386270693974302,139.2429089832109,False,-75.0,-75.0
kelly,5m,BTC,btc-updown-5m-1779780900,DOWN,-89.40853577242169,1.0,S8,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,15m,ETH,eth-updown-15m-1779781500,DOWN,-1165.887565706566,1.0,S8,0.5089820273793044,49.117647883801325,True,23.258366431715107,23.635294926125297
kelly,15m,SOL,sol-updown-15m-1779781500,UP,-299.9997138977051,1.0,S8,0.5346534600878171,46.759259719171624,True,20.944903274325302,21.32407452478819
kelly,15m,BTC,btc-updown-15m-1779781500,DOWN,-1328.7512824025282,1.0,S8,0.5,50.0,False,-25.0,-25.0
kelly,5m,ETH,eth-updown-5m-1779783000,DOWN,2944.6124397400063,3.0,S8,0.5218425365216219,143.7215151143442,False,-75.0,-75.0
kelly,5m,ETH,eth-updown-5m-1779783300,UP,2009.9787459246365,3.0,S4,0.5099999904632568,147.05882627933775,True,69.48632622926985,70.617649753751
kelly,5m,SOL,sol-updown-5m-1779783300,UP,568.6901790641974,1.0,S4,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
kelly,5m,BTC,btc-updown-5m-1779783300,UP,1184.456737206795,2.0,S4,0.5099999904632568,98.0392175195585,True,46.324217486179904,47.07843316916733
S4_prewindow,15m,BTC,btc-updown-15m-1779783300,UP,1497.525185239541,1.0,S4,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
S4_prewindow,15m,SOL,sol-updown-15m-1779783300,UP,796.9939413430183,1.0,S4,0.49919736961089745,50.08039208917789,False,-25.0,-25.0
S4_prewindow,15m,ETH,eth-updown-15m-1779783300,UP,1871.0957938584106,1.0,S4,0.5099999904632568,49.01960875977925,True,23.162108743089952,23.539216584583667
