sleeve_id,anchor,gate_stack,depth,n_train,n_val,n_lockbox,n_full,wr_train,wr_val,wr_lockbox,wr_full,dpt_25,dpt_train,dpt_val,dpt_full,sum_25_28d,sum_lockbox,max_dd_25,max_dd_full,loss_streak,loss_streak_full,sharpe,sharpe_full,n_days_full,n_days_lock,bootstrap_p_lockbox,bootstrap_p_full
EXH3_hurs_vol__mp_n,offset_60s+,g_hurst_trending&g_vol_high&g_mp_no_extreme,3,255,99,18,372,55.294117647058826,56.56565656565656,50.0,55.376344086021504,-3.4861307972591757,-2.0365107463246632,-2.062783784010435,-2.1136456701088364,-786.2761892804872,-62.75035435066516,93.93217283420105,796.1170218203833,2,5,0.0,-18.67509045885447,16,1,0.7424706954921136,0.9681747264302865
EXH3_hurs_vol__rf_i,offset_60s+,g_hurst_trending&g_vol_high&g_rf_in_band,3,229,81,19,329,48.47161572052402,48.148148148148145,47.368421052631575,48.328267477203646,-6.550020536770421,-1.520836606661483,-5.808998448424883,-2.867023852421074,-943.2508474465333,-124.45039019863799,155.6322086821739,1243.430061684964,3,4,-5532.158832817291,-6.116527609008554,17,2,0.9230959906476444,0.9409912633925526
EXH3_hurs_vol__rf_s,offset_60s+,g_hurst_trending&g_vol_high&g_rf_strong,3,176,85,10,271,53.40909090909091,56.470588235294116,70.0,54.981549815498155,14.955027159110841,-2.812706154833212,-3.455976778943367,-2.35883408808016,-639.2440378697233,149.5502715911084,52.65386168636453,1090.7853949727437,2,9,26.661789723442652,-4.795310329823226,17,2,0.089924442517269,0.8675651908844748
EXH3_hurs_vol__rf_w,offset_60s+,g_hurst_trending&g_vol_high&g_rf_with,3,262,113,19,394,51.908396946564885,55.75221238938053,57.89473684210527,53.299492385786806,2.306009578756136,-1.9426612667624794,-4.346372971977133,-2.4271655221543633,-956.3032157288192,43.814181996366585,106.85348154247808,1480.0375506727482,3,7,7.9679024568066925,-3.26076816238954,17,2,0.3677581493261325,0.9144466719038721
EXH3_hurs_vol__ribb,offset_60s+,g_hurst_trending&g_vol_high&g_ribbon_agrees,3,259,112,19,390,59.45945945945946,62.5,42.10526315789473,59.48717948717949,-9.4632551527498,-0.9589801749824446,-3.164195943827291,-2.0065837408496305,-782.5676589313559,-179.8018479022462,191.56765987687905,1026.7718694714324,5,6,-24.054203759594262,-5.0638777081128,17,2,0.9840212728207711,0.9072558752159106
EXH3_hurs_vol__ribb,offset_60s+,g_hurst_trending&g_vol_high&g_ribbon_slope_with,3,264,111,19,394,50.378787878787875,57.65765765765766,57.89473684210527,52.79187817258884,3.2380352638962946,-2.414678376920079,-2.549515511527408,-2.1800726986609487,-858.9486432724137,61.5226700140296,83.12572878663681,1476.4478967924617,3,7,6.035110621184453,-4.448599299105125,17,2,0.31668563579404374,0.8805274516161021
EXH3_hurs_vol__stoc,offset_60s+,g_hurst_trending&g_vol_high&g_stoch_with,3,255,110,18,383,61.1764705882353,64.54545454545455,27.77777777777778,60.574412532637076,-16.42192778725237,-4.453392806639202,-5.421536222113164,-5.293939556908582,-2027.5788502959872,-295.59470017054264,300.84785475968107,2067.043418342306,9,10,-59.144074565974464,-14.808878482265882,17,2,0.9999988898849641,0.9999999626257458
EXH3_hurs_vol__tr_a,offset_60s+,g_hurst_trending&g_vol_high&g_tr_above_cloud,3,262,111,21,394,56.10687022900763,61.261261261261254,38.095238095238095,56.598984771573605,-10.9429451382022,-2.406940501683246,-4.327283497610133,-3.4029155522283787,-1340.7487275779813,-229.80184790224618,241.56765987687902,1352.5145395526142,5,6,-30.743290673948987,-9.843867187713172,17,2,0.9965415935575764,0.9829860517821112
EXH3_hurs_vol__tr_a,offset_60s+,g_hurst_trending&g_vol_high&g_tr_above_ema200,3,259,111,20,390,62.54826254826254,63.06306306306306,50.0,62.05128205128205,-6.902678520486544,0.9422019460443722,-3.435222015109171,-0.7059818206701447,-275.3329100613564,-138.0535704097309,184.714178334401,1021.905989622764,5,7,-197.5794231039862,-1.2712565804510918,17,2,0.9476790879497581,0.6588881316116983
EXH3_hurs_vol__tr_a,offset_60s+,g_hurst_trending&g_vol_high&g_tr_above_ema50,3,264,111,20,395,55.3030303030303,62.16216216216216,45.0,56.708860759493675,-7.607363433272928,-1.9109508773088442,-3.042248879415426,-2.5172858883293823,-994.3279258901059,-152.14726866545857,163.91308064009144,1016.0266889470613,4,5,-15.308834108282493,-7.447859991575635,17,2,0.9564154148637036,0.9457307615168048
EXH3_hurs_vol__tr_a,offset_60s+,g_hurst_trending&g_vol_high&g_tr_above_ema800,3,255,111,19,385,66.27450980392156,63.96396396396396,36.84210526315789,64.15584415584415,-13.218275315579152,0.5239328379083034,-4.962702238935283,-1.736115080132995,-668.404305851203,-251.14723099600388,262.9130429706367,1682.9159254311198,8,10,-114.23223169486717,-2.271486521858944,17,2,0.9998270925356196,0.8456001925727281
EXH3_hurs_vol__tr_a,offset_60s+,g_hurst_trending&g_vol_high&g_tr_above_pp,3,262,111,21,394,52.29007633587786,71.17117117117117,28.57142857142857,56.34517766497462,-9.709454926105863,3.5438125188562717,1.0918323991080834,2.146633814195729,845.7737227931173,-203.89855344822314,203.89855344822314,1748.845479644659,8,35,-15.665523100588088,1.7429726821749258,17,2,0.9408271744724165,0.17358061005454467
EXH3_hurs_vol__tr_w,offset_60s+,g_hurst_trending&g_vol_high&g_tr_within_adr,3,101,126,6,233,48.51485148514851,49.2063492063492,50.0,48.927038626609445,9.733520006510366,-5.1098909360139775,-5.4213764066178,-4.896099964515848,-1140.7912917321926,58.40112003906219,27.384613656433316,1379.9752986893768,1,3,7.933904220577732,-8.403660844608433,9,2,,0.9983349386164537
EXH3_hurs_vol__tren,offset_60s+,g_hurst_trending&g_vol_high&g_trend_slope_with,3,264,114,21,399,43.93939393939394,33.33333333333333,0.0,38.59649122807017,-25.0,-2.3851272512820447,-11.139080432175895,-6.07651319199627,-2424.528763606512,-525.0,525.0,3523.4449723930707,21,32,-33.67491648096547,-4.530637234268845,17,2,0.5,0.9983146568941084
EXH3_mark_rf_a_bb_p,offset_60s+,g_markov_with&g_rf_aged&g_bb_pos_with,3,43,12,3,58,65.11627906976744,58.333333333333336,66.66666666666666,63.793103448275865,-4.629722456473423,4.5194920349037995,-4.864077642783396,2.104828593414523,122.08005841804234,-13.889167369420269,25.0,131.06188026849225,1,4,0.0,2.0650849687183244,18,1,,0.30321994658887275
EXH3_mark_rf_a_cci_,offset_60s+,g_markov_with&g_rf_aged&g_cci_with,3,43,12,3,58,65.11627906976744,58.333333333333336,66.66666666666666,63.793103448275865,-4.629722456473423,4.5194920349037995,-4.864077642783396,2.104828593414523,122.08005841804234,-13.889167369420269,25.0,131.06188026849225,1,4,0.0,2.0650849687183244,18,1,,0.30321994658887275
EXH3_mark_rf_a_mfi_,offset_60s+,g_markov_with&g_rf_aged&g_mfi_with,3,50,12,3,65,60.0,50.0,66.66666666666666,58.46153846153847,-4.629722456473423,1.7511361150880758,-9.202310965302825,-0.565539895363852,-36.76009319865038,-13.889167369420269,25.0,156.46830396683978,1,5,0.0,-0.5796260608209173,18,1,,0.5593684030756441
EXH3_mark_rf_a_mp_n,offset_60s+,g_markov_with&g_rf_aged&g_mp_no_extreme,3,47,12,3,62,57.446808510638306,66.66666666666666,66.66666666666666,59.67741935483871,-1.6432000348744673,-0.007334275133130788,5.166841012833921,0.914964211582685,56.72778111812647,-4.929600104623402,25.0,269.78870885179913,1,7,0.0,0.9475958944644374,18,1,,0.3788671199690731
EXH3_mark_rf_a_rf_i,offset_60s+,g_markov_with&g_rf_aged&g_rf_in_band,3,42,9,2,53,50.0,77.77777777777779,50.0,54.71698113207547,-12.25000024328426,1.2488208016385893,7.9496615551297145,1.8773099467626353,99.49742717841967,-24.50000048656852,25.0,288.23978523332363,1,5,0.0,1.2417953136864528,17,1,,0.3626402548540971
EXH3_mark_rf_a_rf_s,offset_60s+,g_markov_with&g_rf_aged&g_rf_strong,3,38,14,3,55,47.368421052631575,64.28571428571429,66.66666666666666,52.72727272727272,-4.629722456473423,2.0095302757274216,0.044714094345134035,1.1472541896191566,63.09898042905361,-13.889167369420269,25.0,194.1318253876197,1,4,0.0,0.9618251325018377,18,1,,0.41605870725642535
EXH3_mark_rf_a_rf_w,offset_60s+,g_markov_with&g_rf_aged&g_rf_with,3,42,13,2,57,61.904761904761905,61.53846153846154,50.0,61.40350877192983,-7.395833536154684,4.177318613884498,-4.3696232200045575,1.8219405763294787,103.85061285078028,-14.791667072309368,25.0,134.11262625905164,1,4,0.0,1.792763806939578,18,1,,0.3318484760183496
EXH3_mark_rf_a_ribb,offset_60s+,g_markov_with&g_rf_aged&g_ribbon_agrees,3,42,12,3,57,64.28571428571429,66.66666666666666,66.66666666666666,64.91228070175438,-4.629722456473423,4.621206737899593,-2.6504251550049367,2.6034458554790065,148.39641376230338,-13.889167369420269,25.0,129.49805041515071,1,4,0.0,2.6248731748385814,18,1,,0.2681077903031778
EXH3_mark_rf_a_ribb,offset_60s+,g_markov_with&g_rf_aged&g_ribbon_slope_with,3,48,15,4,67,52.083333333333336,60.0,50.0,53.73134328358209,-9.722291842355066,7.610196910378242,-1.6249335119445414,4.507854949993538,302.02628164956707,-38.889167369420264,50.0,215.5852451461094,2,5,0.0,3.051479779986883,18,1,,0.19081255674302078
EXH3_mark_rf_a_stoc,offset_60s+,g_markov_with&g_rf_aged&g_stoch_with,3,46,13,4,63,67.3913043478261,76.92307692307693,75.0,69.84126984126983,-3.433858453998364,0.6178121340431932,-1.863833282490342,-0.1515223543235082,-9.545908322381017,-13.735433815993456,25.0,174.0599954239595,1,4,0.0,-0.16627477142587396,19,1,,0.5212712933285155
EXH3_mark_rf_a_tr_a,offset_60s+,g_markov_with&g_rf_aged&g_tr_above_cloud,3,45,13,3,61,64.44444444444444,61.53846153846154,66.66666666666666,63.934426229508205,-4.629722456473423,4.016961716207406,-4.3696232200045575,1.8044099672107168,110.06900799985372,-13.889167369420269,25.0,154.49805041515077,1,3,0.0,1.768801506060991,18,1,,0.31721739203718746
EXH3_mark_rf_a_tr_a,offset_60s+,g_markov_with&g_rf_aged&g_tr_above_ema200,3,44,12,3,59,63.63636363636363,66.66666666666666,66.66666666666666,64.40677966101694,-4.629722456473423,4.102631880005744,-2.6504251550049367,2.285110737131749,134.8215334907732,-13.889167369420269,25.0,129.49805041515074,1,3,0.0,2.1878673554805803,18,1,,0.28577455224664683
EXH3_mark_rf_a_tr_a,offset_60s+,g_markov_with&g_rf_aged&g_tr_above_ema50,3,46,12,3,61,60.86956521739131,58.333333333333336,66.66666666666666,60.65573770491803,-4.629722456473423,2.5943077717579,-4.864077642783396,0.7718042363613501,47.080058418042356,-13.889167369420269,25.0,156.06188026849225,1,4,0.0,0.7407181565546564,18,1,,0.4265998712859713
EXH3_mark_rf_a_tr_a,offset_60s+,g_markov_with&g_rf_aged&g_tr_above_ema800,3,46,14,5,65,73.91304347826086,78.57142857142857,80.0,75.38461538461539,-0.7054201776605646,4.528093705659903,1.4810450089261133,3.4692283030310502,225.49983969701827,-3.527100888302823,25.0,116.36869103285575,1,2,0.0,4.95561261210718,19,1,,0.15064200429731744
EXH3_mark_rf_a_tr_a,offset_60s+,g_markov_with&g_rf_aged&g_tr_above_pp,3,95,24,6,125,46.31578947368421,58.333333333333336,66.66666666666666,49.6,-4.754516814717138,-0.35287607341857574,-2.1883683934645517,-0.9165693544497345,-114.57116930621682,-28.52710088830283,50.00000000000001,415.58524514610934,2,8,0.0,-0.8881417829673918,20,1,,0.6149429970299286
EXH3_mark_rf_a_tr_w,offset_60s+,g_markov_with&g_rf_aged&g_tr_within_adr,3,41,7,4,52,48.78048780487805,42.857142857142854,100.0,51.92307692307693,5.368224777924294,-5.863175101776666,-11.834492056447402,-5.803052393389962,-301.758724456278,21.472899111697178,0.0,323.23162356797513,0,5,0.0,-8.067757734762987,12,1,,0.9786666070392402
EXH3_mark_rf_a_tren,offset_60s+,g_markov_with&g_rf_aged&g_trend_slope_with,3,59,12,4,75,40.67796610169492,33.33333333333333,50.0,40.0,-9.90948337972064,1.5112730763899398,-9.591268497952818,-0.8742405864974656,-65.56804398730992,-39.63793351888256,50.00000000000001,430.113970024274,2,9,0.0,-0.5530972771852682,19,1,,0.5715624487843631
EXH3_mark_rf_a_vol_,offset_60s+,g_markov_with&g_rf_aged&g_vol_expanding,3,29,7,3,39,34.48275862068966,71.42857142857143,33.33333333333333,41.02564102564102,-16.500000162189508,-6.1117341629413255,8.079852484703858,-4.363623687665126,-170.18132381893992,-49.500000486568524,50.00000000000001,271.03516808218217,2,8,0.0,-3.6345427360497022,14,1,,0.8316608796312175
EXH3_mark_tr_s_bb_p,offset_60s+,g_markov_with&g_tr_stack_full_with&g_bb_pos_with,3,197,64,12,273,79.69543147208121,62.5,83.33333333333334,75.82417582417582,-0.19422789354140738,1.3274779470469118,-5.241696022370583,-0.2794363537947709,-76.28612458597246,-2.3307347224968886,25.0,371.82716430403076,1,7,-3.4126656322190367,-0.7380609885842527,21,2,0.5237942071775384,0.5989186894249706
EXH3_mark_tr_s_cci_,offset_60s+,g_markov_with&g_tr_stack_full_with&g_cci_with,3,198,64,12,274,79.7979797979798,62.5,83.33333333333334,75.91240875912408,-0.19422789354140738,1.3143968297980375,-5.241696022370583,-0.28302448121971785,-77.54870785420269,-2.3307347224968886,25.0,384.59479457988067,1,7,-3.4126656322190367,-0.7575290626249421,21,2,0.5237942071775384,0.5982680112812436
EXH3_mark_tr_s_mfi_,offset_60s+,g_markov_with&g_tr_stack_full_with&g_mfi_with,3,163,51,14,228,79.75460122699386,60.78431372549019,85.71428571428571,75.87719298245614,1.4760899330195585,1.5752413752479628,-6.182838843069177,-0.16620692003875573,-37.895177768836305,20.66525906227382,25.0,340.5629570398927,1,7,7.5652249076767815,-0.47839507772290824,21,2,0.3241696894883617,0.5522567121626522
EXH3_mark_tr_s_mp_n,offset_60s+,g_markov_with&g_tr_stack_full_with&g_mp_no_extreme,3,105,39,4,148,70.47619047619048,48.717948717948715,75.0,64.86486486486487,-2.5023214362373065,1.701971641568714,-6.892409589772849,-0.6763934958201034,-100.10623738137531,-10.009285744949226,25.0,301.22799829441647,1,6,0.0,-1.07879159208891,20,1,,0.6648419654101212
EXH3_mark_tr_s_rf_i,offset_60s+,g_markov_with&g_tr_stack_full_with&g_rf_in_band,3,63,10,3,76,79.36507936507937,70.0,66.66666666666666,77.63157894736842,2.4725590141397813,-1.1921082963581724,1.3505986137604764,-0.7128836775071149,-54.179159490540734,7.417677042419344,25.0,155.83449544691533,1,2,1.4501321297603489,-1.6439834389380288,20,2,,0.6673762641418075
EXH3_mark_tr_s_rf_s,offset_60s+,g_markov_with&g_tr_stack_full_with&g_rf_strong,3,138,45,9,192,79.71014492753623,64.44444444444444,88.88888888888889,76.5625,0.8947294393891659,2.282434710450139,-4.646114621391454,0.5935072762187824,113.95339703400623,8.052564954502493,25.0,232.02396606955588,1,6,4.006571498168198,1.4125564501668026,21,2,,0.34239349379712825
EXH3_mark_tr_s_rf_w,offset_60s+,g_markov_with&g_tr_stack_full_with&g_rf_with,3,171,52,12,235,80.7017543859649,63.46153846153846,83.33333333333334,77.02127659574468,-0.22776957599620898,1.7999889212158329,-5.174556268780503,0.15314018995475182,35.987944639366674,-2.733234911954508,25.0,320.7481696880997,1,6,-3.383090801651667,0.3753298110402241,21,2,0.527513619040164,0.4517147859876423
EXH3_mark_tr_s_ribb,offset_60s+,g_markov_with&g_tr_stack_full_with&g_ribbon_agrees,3,204,64,14,282,79.41176470588235,62.5,85.71428571428571,75.88652482269504,1.4760899330195585,1.1879074219099215,-5.241696022370583,-0.2569864265951042,-72.47017229981938,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.7099968676742183,21,2,0.3241696894883617,0.5915858836154629
EXH3_mark_tr_s_ribb,offset_60s+,g_markov_with&g_tr_stack_full_with&g_ribbon_slope_with,3,171,48,13,232,81.28654970760235,62.5,92.3076923076923,78.01724137931035,3.5127122355595244,2.3342622376532627,-4.720226249166028,0.940746731642295,218.25324174101246,45.66525906227382,25.0,285.038863321317,1,6,9.20895384150149,2.299337508165597,21,2,0.09864594119341202,0.22881628249799224
EXH3_mark_tr_s_stoc,offset_60s+,g_markov_with&g_tr_stack_full_with&g_stoch_with,3,181,55,12,248,80.11049723756905,63.63636363636363,91.66666666666666,77.01612903225806,3.2950216265518235,0.0064408127435559214,-6.10028664572302,-1.1887488664901638,-294.8097188895606,39.54025951862188,25.0,406.08825064966516,1,6,7.183329609768446,-2.9062361956017764,21,2,0.13442199120553183,0.8961267302090038
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_full_with&g_tr_above_cloud,3,205,64,14,283,79.51219512195122,62.5,85.71428571428571,75.97173144876325,1.4760899330195585,1.153515129705447,-5.241696022370583,-0.27679393915133155,-78.33268477982682,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.755294749822438,21,2,0.3241696894883617,0.598682729111308
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_full_with&g_tr_above_ema200,3,207,64,14,285,79.71014492753623,62.5,85.71428571428571,76.14035087719299,1.4760899330195585,1.2163515199315384,-5.241696022370583,-0.22111762015303527,-63.018521743615054,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.6082635530740518,21,2,0.3241696894883617,0.579785117383556
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_full_with&g_tr_above_ema50,3,201,64,13,278,79.1044776119403,62.5,84.61538461538461,75.53956834532374,1.551173811449411,1.112917676504801,-5.241696022370583,-0.32952098167413657,-91.60683290540996,20.165259548842343,25.0,371.8271643040308,1,7,7.50455732845083,-0.881235151060621,21,2,0.32840767719270136,0.6107551843382494
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_full_with&g_tr_above_ema800,3,207,64,14,285,79.71014492753623,62.5,85.71428571428571,76.14035087719299,1.4760899330195585,1.2163515199315384,-5.241696022370583,-0.22111762015303527,-63.018521743615054,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.6082635530740518,21,2,0.3241696894883617,0.579785117383556
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_full_with&g_tr_above_pp,3,199,45,14,258,80.40201005025126,62.22222222222222,85.71428571428571,77.51937984496125,1.4760899330195585,1.5745794462659843,-6.342540135886356,0.1883421036989095,48.592262754318654,20.66525906227382,25.0,312.06147552212394,1,7,7.5652249076767815,0.5097193992380515,19,2,0.3241696894883617,0.43393903406999274
EXH3_mark_tr_s_tr_w,offset_60s+,g_markov_with&g_tr_stack_full_with&g_tr_within_adr,3,66,20,6,92,83.33333333333334,80.0,100.0,83.69565217391305,3.3335825437962208,1.0723343832237757,-0.1552733305008641,0.9529358472340133,87.67009794552922,20.001495262777325,0.0,143.81160299480462,0,5,0.0,2.9035833883390754,14,1,,0.24528449782188289
EXH3_mark_tr_s_tren,offset_60s+,g_markov_with&g_tr_stack_full_with&g_trend_slope_with,3,144,32,6,182,79.16666666666666,62.5,66.66666666666666,75.82417582417582,-2.3904364476610134,2.565812397195133,-4.095664176997505,1.2311709497044665,224.07311284621292,-14.34261868596608,25.0,200.0,1,8,-7.7296014584931525,2.450112926445963,21,2,,0.21534116616911997
EXH3_mark_tr_s_vol_,offset_60s+,g_markov_with&g_tr_stack_full_with&g_vol_expanding,3,79,19,3,101,78.48101265822784,78.94736842105263,66.66666666666666,78.21782178217822,-5.861842149507425,0.7824536892182397,-2.2057021505641634,0.022970040980193476,2.319974138999541,-17.585526448522277,25.0,122.53348566981546,1,4,0.0,0.04987568523340254,16,1,,0.49426321759126357
EXH3_mark_tr_s_bb_p,offset_60s+,g_markov_with&g_tr_stack_with&g_bb_pos_with,3,197,64,12,273,79.69543147208121,62.5,83.33333333333334,75.82417582417582,-0.19422789354140738,1.3274779470469118,-5.241696022370583,-0.2794363537947709,-76.28612458597246,-2.3307347224968886,25.0,371.82716430403076,1,7,-3.4126656322190367,-0.7380609885842527,21,2,0.5237942071775384,0.5989186894249706
EXH3_mark_tr_s_cci_,offset_60s+,g_markov_with&g_tr_stack_with&g_cci_with,3,198,64,12,274,79.7979797979798,62.5,83.33333333333334,75.91240875912408,-0.19422789354140738,1.3143968297980375,-5.241696022370583,-0.28302448121971785,-77.54870785420269,-2.3307347224968886,25.0,384.59479457988067,1,7,-3.4126656322190367,-0.7575290626249421,21,2,0.5237942071775384,0.5982680112812436
EXH3_mark_tr_s_mfi_,offset_60s+,g_markov_with&g_tr_stack_with&g_mfi_with,3,163,51,14,228,79.75460122699386,60.78431372549019,85.71428571428571,75.87719298245614,1.4760899330195585,1.5752413752479628,-6.182838843069177,-0.16620692003875573,-37.895177768836305,20.66525906227382,25.0,340.5629570398927,1,7,7.5652249076767815,-0.47839507772290824,21,2,0.3241696894883617,0.5522567121626522
EXH3_mark_tr_s_mp_n,offset_60s+,g_markov_with&g_tr_stack_with&g_mp_no_extreme,3,105,39,4,148,70.47619047619048,48.717948717948715,75.0,64.86486486486487,-2.5023214362373065,1.701971641568714,-6.892409589772849,-0.6763934958201034,-100.10623738137531,-10.009285744949226,25.0,301.22799829441647,1,6,0.0,-1.07879159208891,20,1,,0.6648419654101212
EXH3_mark_tr_s_rf_i,offset_60s+,g_markov_with&g_tr_stack_with&g_rf_in_band,3,63,10,3,76,79.36507936507937,70.0,66.66666666666666,77.63157894736842,2.4725590141397813,-1.1921082963581724,1.3505986137604764,-0.7128836775071149,-54.179159490540734,7.417677042419344,25.0,155.83449544691533,1,2,1.4501321297603489,-1.6439834389380288,20,2,,0.6673762641418075
EXH3_mark_tr_s_rf_s,offset_60s+,g_markov_with&g_tr_stack_with&g_rf_strong,3,138,45,9,192,79.71014492753623,64.44444444444444,88.88888888888889,76.5625,0.8947294393891659,2.282434710450139,-4.646114621391454,0.5935072762187824,113.95339703400623,8.052564954502493,25.0,232.02396606955588,1,6,4.006571498168198,1.4125564501668026,21,2,,0.34239349379712825
EXH3_mark_tr_s_rf_w,offset_60s+,g_markov_with&g_tr_stack_with&g_rf_with,3,171,52,12,235,80.7017543859649,63.46153846153846,83.33333333333334,77.02127659574468,-0.22776957599620898,1.7999889212158329,-5.174556268780503,0.15314018995475182,35.987944639366674,-2.733234911954508,25.0,320.7481696880997,1,6,-3.383090801651667,0.3753298110402241,21,2,0.527513619040164,0.4517147859876423
EXH3_mark_tr_s_ribb,offset_60s+,g_markov_with&g_tr_stack_with&g_ribbon_agrees,3,204,64,14,282,79.41176470588235,62.5,85.71428571428571,75.88652482269504,1.4760899330195585,1.1879074219099215,-5.241696022370583,-0.2569864265951042,-72.47017229981938,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.7099968676742183,21,2,0.3241696894883617,0.5915858836154629
EXH3_mark_tr_s_ribb,offset_60s+,g_markov_with&g_tr_stack_with&g_ribbon_slope_with,3,171,48,13,232,81.28654970760235,62.5,92.3076923076923,78.01724137931035,3.5127122355595244,2.3342622376532627,-4.720226249166028,0.940746731642295,218.25324174101246,45.66525906227382,25.0,285.038863321317,1,6,9.20895384150149,2.299337508165597,21,2,0.09864594119341202,0.22881628249799224
EXH3_mark_tr_s_stoc,offset_60s+,g_markov_with&g_tr_stack_with&g_stoch_with,3,181,55,12,248,80.11049723756905,63.63636363636363,91.66666666666666,77.01612903225806,3.2950216265518235,0.0064408127435559214,-6.10028664572302,-1.1887488664901638,-294.8097188895606,39.54025951862188,25.0,406.08825064966516,1,6,7.183329609768446,-2.9062361956017764,21,2,0.13442199120553183,0.8961267302090038
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_with&g_tr_above_cloud,3,205,64,14,283,79.51219512195122,62.5,85.71428571428571,75.97173144876325,1.4760899330195585,1.153515129705447,-5.241696022370583,-0.27679393915133155,-78.33268477982682,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.755294749822438,21,2,0.3241696894883617,0.598682729111308
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_with&g_tr_above_ema200,3,207,64,14,285,79.71014492753623,62.5,85.71428571428571,76.14035087719299,1.4760899330195585,1.2163515199315384,-5.241696022370583,-0.22111762015303527,-63.018521743615054,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.6082635530740518,21,2,0.3241696894883617,0.579785117383556
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_with&g_tr_above_ema50,3,201,64,13,278,79.1044776119403,62.5,84.61538461538461,75.53956834532374,1.551173811449411,1.112917676504801,-5.241696022370583,-0.32952098167413657,-91.60683290540996,20.165259548842343,25.0,371.8271643040308,1,7,7.50455732845083,-0.881235151060621,21,2,0.32840767719270136,0.6107551843382494
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_with&g_tr_above_ema800,3,207,64,14,285,79.71014492753623,62.5,85.71428571428571,76.14035087719299,1.4760899330195585,1.2163515199315384,-5.241696022370583,-0.22111762015303527,-63.018521743615054,20.66525906227382,25.0,371.82716430403076,1,7,7.5652249076767815,-0.6082635530740518,21,2,0.3241696894883617,0.579785117383556
EXH3_mark_tr_s_tr_a,offset_60s+,g_markov_with&g_tr_stack_with&g_tr_above_pp,3,199,45,14,258,80.40201005025126,62.22222222222222,85.71428571428571,77.51937984496125,1.4760899330195585,1.5745794462659843,-6.342540135886356,0.1883421036989095,48.592262754318654,20.66525906227382,25.0,312.06147552212394,1,7,7.5652249076767815,0.5097193992380515,19,2,0.3241696894883617,0.43393903406999274
EXH3_mark_tr_s_tr_w,offset_60s+,g_markov_with&g_tr_stack_with&g_tr_within_adr,3,66,20,6,92,83.33333333333334,80.0,100.0,83.69565217391305,3.3335825437962208,1.0723343832237757,-0.1552733305008641,0.9529358472340133,87.67009794552922,20.001495262777325,0.0,143.81160299480462,0,5,0.0,2.9035833883390754,14,1,,0.24528449782188289
EXH3_mark_tr_s_tren,offset_60s+,g_markov_with&g_tr_stack_with&g_trend_slope_with,3,144,32,6,182,79.16666666666666,62.5,66.66666666666666,75.82417582417582,-2.3904364476610134,2.565812397195133,-4.095664176997505,1.2311709497044665,224.07311284621292,-14.34261868596608,25.0,200.0,1,8,-7.7296014584931525,2.450112926445963,21,2,,0.21534116616911997
EXH3_mark_tr_s_vol_,offset_60s+,g_markov_with&g_tr_stack_with&g_vol_expanding,3,79,19,3,101,78.48101265822784,78.94736842105263,66.66666666666666,78.21782178217822,-5.861842149507425,0.7824536892182397,-2.2057021505641634,0.022970040980193476,2.319974138999541,-17.585526448522277,25.0,122.53348566981546,1,4,0.0,0.04987568523340254,16,1,,0.49426321759126357
EXH3_mark_tren_bb_p,offset_60s+,g_markov_with&g_trend_slope_strong_with&g_bb_pos_with,3,105,30,6,141,60.0,56.666666666666664,33.33333333333333,58.156028368794324,-15.430921074753712,7.958985443777956,0.6397413377468116,5.406384292769982,762.3001852805675,-92.58552644852227,100.0,291.5144721130291,4,7,0.0,4.159406045396158,19,1,,0.0571718250307971
EXH3_mark_tren_cci_,offset_60s+,g_markov_with&g_trend_slope_strong_with&g_cci_with,3,107,29,7,143,60.747663551401864,58.620689655172406,42.857142857142854,59.44055944055944,-13.155075276441542,7.963749092081171,1.5238703493932535,5.623971091258732,804.2278660499987,-92.0855269350908,100.0,291.5144721130291,4,7,0.0,4.366379443898221,19,1,,0.05251642802110351
EXH3_mark_tren_mfi_,offset_60s+,g_markov_with&g_trend_slope_strong_with&g_mfi_with,3,115,32,9,156,63.47826086956522,65.625,33.33333333333333,62.17948717948718,-15.787280770565644,10.673893371937773,10.034801941974045,9.016191493467453,1406.5258729809227,-142.0855269350908,150.0,422.32480139517793,6,7,0.0,5.473273370558826,19,1,,0.008468799800458504
