stack,depth,n,wr,dpt,dd,ls,score
g_bb_pos_strong_with|g_btc_f7_strong_with|g_parent_against_dir|g_tr_stack_full_with,4,52,0.9807692307692307,7.119040098613354,25.0,1,51.33612821526932
g_bb_pos_strong_with|g_btc_f7_strong_with|g_parent_against_dir|g_tr_stack_with,4,52,0.9807692307692307,7.119040098613354,25.0,1,51.33612821526932
g_btc_f7_with_loose|g_parent_against_dir|g_ribbon_slope_with|g_tr_stack_full_with,4,102,0.9313725490196079,5.079415182553232,65.08480083844876,2,51.29957872018768
g_btc_f7_with_loose|g_parent_against_dir|g_ribbon_slope_with|g_tr_stack_with,4,102,0.9313725490196079,5.079415182553232,65.08480083844876,2,51.29957872018768
g_R1_five|g_btc_f7_with|g_ev_ge_30|g_parent_against_dir,4,254,0.84251968503937,3.218460472116259,150.01153918139346,5,51.29381935366095
g_parent_against_dir|g_parent_trending_up|g_rf_full_align|g_tr_stack_with,4,191,0.8795811518324608,3.7090750071685656,88.34285147156777,3,51.26043645035884
g_parent_against_dir|g_parent_trending_up|g_rf_full_align|g_tr_stack_full_with,4,191,0.8795811518324608,3.7090750071685656,88.34285147156777,3,51.26043645035884
g_R1_six|g_btc_f7_strong_with|g_f7_v7_with_loose|g_parent_trending_up,4,138,0.8985507246376812,4.360068234284099,75.0,3,51.219204514035845
g_btc_f7_with|g_ev_ge_30|g_hurst_reverting|g_parent_trending_up,4,360,0.7666666666666667,2.6993833302417154,426.3410528556874,11,51.2171976087258
g_btc_f7_with|g_hurst_reverting_strong|g_strong_favorite|g_vol_v7_low,4,358,0.888268156424581,2.7066441270091866,146.0036866192088,4,51.21211018926919
g_btc_f7_strong_with|g_ev_ge_30|g_parent_trending_up|g_tr_above_ema50,4,278,0.8201438848920863,3.0700808277020863,270.94547829089254,7,51.188476908748235
g_btc_f7_with|g_btc_trend_against|g_hurst_reverting_strong|g_parent_against_dir,4,36,0.7222222222222222,8.529520486791382,143.20442904506592,4,51.17712292074829
g_btc_f7_strong_with|g_mp_no_extreme_150|g_parent_against_dir|g_tr_stack_with,4,57,0.9824561403508771,6.775541055804695,25.0,1,51.154213180705014
g_btc_f7_strong_with|g_mp_no_extreme_150|g_parent_against_dir|g_tr_stack_full_with,4,57,0.9824561403508771,6.775541055804695,25.0,1,51.154213180705014
g_R1_full|g_btc_f7_with|g_vol_v7_low|g_vwap_in_55_80,4,43,0.8837209302325582,7.796710602719347,50.0,2,51.12645046910572
g_bb_pos_strong_with|g_f7_v7_overbought|g_parent_against_dir|g_tr_full_stack_with,4,228,0.8596491228070176,3.385289895315511,265.56795178960044,5,51.11675645005431
g_btc_f7_with|g_btc_trend_15m_with|g_ev_ge_30|g_vwap_in_45_85,4,109,0.7522935779816514,4.894026386016184,256.77508173097124,8,51.09513553270474
g_btc_f7_with|g_btc_f7_with_loose|g_btc_trend_15m_with|g_vwap_in_45_85,4,109,0.7522935779816514,4.894026386016184,256.77508173097124,8,51.09513553270474
g_btc_trend_5m_with|g_parent_against_dir|g_tr_above_cloud|g_tr_stack_full_with,4,183,0.8360655737704918,3.7761058097874893,174.75284336361736,4,51.082212568252
g_btc_trend_5m_with|g_parent_against_dir|g_tr_above_cloud|g_tr_stack_with,4,183,0.8360655737704918,3.7761058097874893,174.75284336361736,4,51.082212568252
g_parent_trending_up|g_tr_above_ema800|g_tr_stack_with|g_vol_v7_low,4,107,0.822429906542056,4.933809291419207,112.87154009643422,3,51.03572015048002
g_parent_trending_up|g_tr_above_ema800|g_tr_stack_full_with|g_vol_v7_low,4,107,0.822429906542056,4.933809291419207,112.87154009643422,3,51.03572015048002
g_parent_trending_up|g_tr_stack_full_with|g_tr_stack_with|g_vol_v7_low,4,107,0.822429906542056,4.933809291419207,112.87154009643422,3,51.03572015048002
g_parent_trending_up|g_ribbon_agrees|g_tr_stack_full_with|g_vol_v7_low,4,107,0.822429906542056,4.933809291419207,112.87154009643422,3,51.03572015048002
g_parent_trending_up|g_ribbon_agrees|g_tr_stack_with|g_vol_v7_low,4,107,0.822429906542056,4.933809291419207,112.87154009643422,3,51.03572015048002
g_btc_trend_5m_with|g_btc_trend_strong_with|g_hurst_trending_with_dir|g_stoch_extreme_with,4,24,0.9166666666666666,10.417312466528932,25.0,1,51.03420006825989
g_btc_f7_strong_with|g_parent_against_dir|g_ribbon_agrees|g_tr_full_stack_with,4,120,0.9333333333333333,4.656602831008799,75.0,3,51.010528237718724
g_btc_f7_with|g_cci_extreme_with|g_mp_no_extreme_150|g_vwap_in_55_80,4,437,0.7505720823798627,2.439802827705876,182.56488627002886,4,51.00296790620772
g_btc_f7_with|g_f7_v7_overbought|g_favorite|g_stoch_with,4,466,0.8991416309012875,2.360386237282058,182.91434666435316,7,50.953735939027645
g_btc_f7_with|g_tr_full_stack_with|g_vol_v7_low|g_vwap_in_55_80,4,175,0.7771428571428571,3.850652310021445,468.8498469733069,8,50.939341988465664
g_bb_pos_with|g_btc_f7_with|g_hurst_reverting_strong|g_vwap_in_55_80,4,340,0.7441176470588236,2.762516187115258,344.8443667978363,4,50.93828160220072
g_btc_trend_30m_with|g_cci_extreme_with|g_rf_with|g_stoch_strong_with,4,288,0.7604166666666666,3.0012989219333277,572.2777260851643,4,50.933731681606325
g_R1_six|g_cci_extreme_with|g_f7_v7_oversold|g_stoch_strong_with,4,390,0.7974358974358975,2.578650262580713,438.1655007821881,4,50.92426237969437
g_btc_f7_with|g_f7_v7_overbought|g_ribbon_agrees|g_vwap_in_55_80,4,539,0.7309833024118738,2.1934212333404886,543.9581715740446,9,50.92328666732286
g_R1_full|g_btc_trend_5m_with|g_cci_extreme_with|g_stoch_strong_with,4,382,0.7905759162303665,2.6041465384762823,337.6102285794237,4,50.897576092126016
g_f7_v7_with|g_parent_against_dir|g_rf_strong|g_tr_full_stack_with,4,130,0.9692307692307692,4.463419927976002,73.82593915326561,2,50.89081713776002
g_bb_pos_strong_with|g_btc_f7_strong_with|g_favorite|g_parent_against_dir,4,128,0.9140625,4.497949103642375,105.23001476520164,4,50.88848500187962
g_parent_against_dir|g_parent_trending_up|g_tr_stack_with|g_vwap_in_55_80,4,92,0.8152173913043478,5.304565698083488,112.80094797372863,2,50.879606784704265
g_parent_against_dir|g_parent_trending_up|g_tr_stack_full_with|g_vwap_in_55_80,4,92,0.8152173913043478,5.304565698083488,112.80094797372863,2,50.879606784704265
g_R1_six|g_btc_f7_with|g_vol_pct_low|g_vwap_in_45_85,4,407,0.7321867321867321,2.521918051382902,334.35336766983437,10,50.87778255546924
g_R1_six|g_btc_f7_strong_with|g_parent_trending_up|g_vwap_in_45_85,4,89,0.8089887640449438,5.392159608040157,186.3303892447705,6,50.86953200328857
g_btc_f7_with|g_hurst_reverting|g_stoch_with|g_vwap_in_55_80,4,357,0.7507002801120448,2.6917450068404785,505.70053408944796,8,50.859024291866646
g_btc_f7_with|g_parent_against_dir|g_stoch_strong_with|g_tr_stack_full_with,4,41,0.975609756097561,7.934396029189314,25.0,1,50.804923523893045
g_btc_f7_with|g_parent_against_dir|g_stoch_strong_with|g_tr_stack_with,4,41,0.975609756097561,7.934396029189314,25.0,1,50.804923523893045
g_hurst_reverting_strong|g_parent_trending_up|g_tr_stack_with|g_vol_v7_low,4,58,0.8275862068965517,6.666584115170945,70.67647139671351,2,50.77119201229843
g_hurst_reverting_strong|g_parent_trending_up|g_tr_stack_full_with|g_vol_v7_low,4,58,0.8275862068965517,6.666584115170945,70.67647139671351,2,50.77119201229843
g_btc_f7_with|g_mp_wt_no_extreme_100|g_parent_against_dir|g_vol_v7_low,4,31,0.8064516129032258,9.11742881838979,50.0,2,50.76369525567011
g_btc_f7_with|g_ev_ge_30|g_parent_against_dir|g_tr_full_stack_with,4,172,0.9244186046511628,3.868386079512914,75.0,3,50.73340780934313
g_btc_f7_strong_with|g_parent_against_dir|g_stoch_with|g_tr_above_ema800,4,106,0.9056603773584906,4.923078553659801,139.10275000195492,5,50.68619594350653
g_btc_f7_with|g_cci_extreme_with|g_rf_strong|g_vwap_in_55_80,4,377,0.7506631299734748,2.609391257839795,178.7322923202538,3,50.665213624902556
g_bb_pos_strong_with|g_btc_f7_with|g_ev_ge_30|g_parent_trending_up,4,251,0.852589641434263,3.1967494249349313,182.6191365056905,4,50.64603566263874
g_btc_f7_strong_with|g_mp_no_extreme_100|g_parent_against_dir|g_tr_stack_with,4,56,0.9821428571428571,6.765851028116521,25.0,1,50.63099295432849
g_btc_f7_strong_with|g_mp_no_extreme_100|g_parent_against_dir|g_tr_stack_full_with,4,56,0.9821428571428571,6.765851028116521,25.0,1,50.63099295432849
g_btc_f7_with|g_parent_against_dir|g_ribbon_slope_with|g_vol_v7_low,4,60,0.7333333333333333,6.5353510882011685,104.77361312526767,3,50.62261185244329
g_btc_f7_with|g_ev_ge_30|g_f7_v7_oversold|g_parent_trending_up,4,130,0.8153846153846154,4.439291412996344,251.75462051585453,6,50.61570973952059
g_btc_f7_with_loose|g_cci_extreme_with|g_f7_v7_neutral|g_vwap_in_55_80,4,88,0.8409090909090909,5.393122020994775,65.7216811164038,2,50.59196904384935
g_f7_v7_with_loose|g_parent_against_dir|g_tr_stack_with|g_vol_pct_low,4,47,0.9787234042553191,7.378275074404059,25.0,1,50.58290545686254
g_f7_v7_with_loose|g_parent_against_dir|g_tr_stack_full_with|g_vol_pct_low,4,47,0.9787234042553191,7.378275074404059,25.0,1,50.58290545686254
g_btc_f7_with|g_rf_with|g_vol_v7_low|g_vwap_in_55_80,4,247,0.7489878542510121,3.2170266899105826,116.70945799982121,4,50.5595431024497
g_cci_strong_with|g_f7_v7_with|g_parent_against_dir|g_tr_full_stack_with,4,141,0.9574468085106383,4.257276300896059,73.57846464418509,2,50.55235515587918
g_bb_pos_with|g_hurst_reverting_strong|g_parent_against_dir|g_tr_full_stack_with,4,198,0.8181818181818182,3.591174511370611,338.7125728679846,4,50.53230457322675
g_btc_f7_with|g_btc_trend_15m_with|g_ribbon_slope_with|g_vwap_in_45_85,4,63,0.8095238095238095,6.363122579842343,137.02929897152174,5,50.50571972424774
g_R1_five|g_btc_trend_5m_with|g_parent_against_dir|g_tr_stack_full_with,4,180,0.8388888888888889,3.763856900832572,174.75284336361736,4,50.4974393270599
g_R1_five|g_btc_trend_5m_with|g_parent_against_dir|g_tr_stack_with,4,180,0.8388888888888889,3.763856900832572,174.75284336361736,4,50.4974393270599
g_f7_v7_with_loose|g_parent_against_dir|g_stoch_with|g_tr_full_stack_with,4,155,0.9290322580645162,4.056041390262719,140.28725628586068,3,50.49730807405748
g_btc_f7_with|g_favorite|g_ribbon_slope_with|g_vol_v7_low,4,545,0.8165137614678899,2.1623516765574715,221.29796686432348,6,50.48060817131114
g_btc_f7_with|g_hurst_reverting_strong|g_parent_against_dir|g_parent_trending_up,4,75,0.7866666666666666,5.828460943279896,181.76183838185466,5,50.47595241845802
g_btc_f7_strong_with|g_favorite|g_stoch_strong_with|g_vol_v7_low,4,155,0.9161290322580645,4.052991828129759,105.22633873333973,4,50.45934133168431
g_R1_five|g_btc_f7_with|g_hurst_reverting_strong|g_vwap_in_55_80,4,317,0.7476340694006309,2.832810627237901,284.8396061270862,5,50.43675929105736
g_btc_f7_with_loose|g_ev_ge_30|g_parent_against_dir|g_tr_stack_with,4,117,0.9230769230769231,4.6623525856694386,63.56396742124883,2,50.431053935769825
g_btc_f7_with_loose|g_ev_ge_30|g_parent_against_dir|g_tr_stack_full_with,4,117,0.9230769230769231,4.6623525856694386,63.56396742124883,2,50.431053935769825
g_btc_f7_with|g_ev_ge_30|g_parent_trending_up|g_vol_v7_low,4,94,0.7872340425531915,5.201008774703012,136.95536883487443,5,50.42565095074675
g_btc_f7_strong_with|g_hurst_reverting_strong|g_parent_against_dir|g_rf_strong,4,42,0.8571428571428571,7.778375004279112,58.829579647006994,2,50.409631457710056
g_R1_six|g_btc_f7_strong_with|g_f7_v7_strong_with|g_parent_trending_up,4,103,0.9029126213592233,4.965618445457313,50.0,2,50.39552315656806
g_bb_pos_extreme_with|g_cci_extreme_with|g_f7_v7_oversold|g_stoch_strong_with,4,389,0.7969151670951157,2.5540885377416536,432.6755022787156,4,50.37450002336959
g_f7_v7_neutral|g_hurst_reverting_strong|g_rf_strong|g_ribbon_slope_strong,4,23,0.7391304347826086,10.500953028649793,50.0,2,50.360801559624846
g_R1_five|g_btc_f7_strong_with|g_hurst_reverting_strong|g_vwap_in_55_80,4,216,0.7592592592592593,3.426543687109973,265.4450222115411,8,50.359701688645984
g_btc_f7_with_loose|g_parent_against_dir|g_tr_stack_full_with|g_vwap_in_55_80,4,34,0.8823529411764706,8.636547556842007,66.29534916914929,2,50.359293341489455
g_btc_f7_with_loose|g_parent_against_dir|g_tr_stack_with|g_vwap_in_55_80,4,34,0.8823529411764706,8.636547556842007,66.29534916914929,2,50.359293341489455
g_cci_extreme_with|g_f7_v7_oversold|g_hurst_reverting|g_rf_with,4,515,0.7417475728155339,2.2177963429320147,495.8704186283261,5,50.329808450282705
g_btc_f7_with|g_btc_trend_15m_with|g_favorite|g_tr_above_ema50,4,119,0.907563025210084,4.613522335563214,150.0,6,50.32758699310089
g_R1_six|g_btc_f7_with|g_parent_against_dir|g_tr_full_stack_with,4,139,0.935251798561151,4.266887650968534,75.0,3,50.305863489381636
g_R1_six|g_btc_f7_with|g_favorite|g_vol_v7_low,4,373,0.8498659517426274,2.6037977936115646,122.19203058613118,3,50.28768815879426
g_ev_ge_30|g_parent_against_dir|g_parent_trending_up|g_tr_stack_full_with,4,314,0.8853503184713376,2.837272076510218,117.82707865045745,3,50.276589289145356
g_ev_ge_30|g_parent_against_dir|g_parent_trending_up|g_tr_stack_with,4,314,0.8853503184713376,2.837272076510218,117.82707865045745,3,50.276589289145356
g_R1_six|g_f7_v7_against|g_hurst_trending_with_dir|g_stoch_strong_with,4,39,0.8461538461538461,8.050363711889021,46.88760576825601,1,50.27450526712604
g_btc_f7_with|g_f7_v7_overbought|g_mfi_strong_with|g_vwap_in_55_80,4,406,0.7413793103448276,2.493204552269964,358.8201073472507,6,50.23667972130151
g_R1_five|g_btc_f7_strong_with|g_ev_ge_30|g_parent_trending_up,4,250,0.836,3.176465578917367,196.25916041859364,6,50.224330692521036
g_btc_f7_with|g_mp_no_extreme_50|g_parent_against_dir|g_vol_pct_low,4,51,0.8823529411764706,7.028701704091944,75.0,3,50.19497016534979
g_btc_f7_with|g_cci_extreme_with|g_ribbon_slope_with|g_vwap_in_45_85,4,572,0.7377622377622378,2.098128490226822,153.95731622685423,5,50.17993511732402
g_btc_f7_with|g_mfi_strong_with|g_strong_favorite|g_vol_v7_low,4,415,0.8843373493975903,2.4629731884922266,116.93404746325109,3,50.17457847158359
g_btc_f7_against|g_btc_trend_strong_with|g_hurst_trending_with_dir|g_stoch_extreme_with,4,20,0.9,11.215117619955493,25.0,1,50.155530747752266
g_parent_against_dir|g_parent_trending_up|g_tr_full_stack_with|g_vwap_in_45_85,4,240,0.7583333333333333,3.237466085645017,182.5295268261334,7,50.15460893445786
g_btc_f7_strong_with|g_cci_with|g_f7_v7_with|g_parent_trending_up,4,198,0.803030303030303,3.5641996023684412,182.99924534267558,3,50.15273395831601
g_btc_f7_strong_with|g_cci_with|g_parent_against_dir|g_stoch_with,4,77,0.935064935064935,5.71510107249735,97.95833219246316,3,50.14980838151077
g_R1_five|g_btc_f7_strong_with|g_parent_against_dir|g_stoch_with,4,77,0.935064935064935,5.71510107249735,97.95833219246316,3,50.14980838151077
g_btc_trend_5m_with|g_cci_extreme_with|g_ribbon_slope_with|g_stoch_strong_with,4,459,0.7821350762527233,2.3402141006614645,332.45336509722915,6,50.137414522021864
g_bb_pos_with|g_btc_f7_strong_with|g_f7_v7_with|g_parent_trending_up,4,199,0.8040201005025126,3.553877032749594,185.39673818175515,4,50.133605005196934
g_R1_full|g_f7_v7_with_loose|g_hurst_reverting|g_parent_against_dir,4,65,0.9692307692307692,6.217668786356722,50.0,2,50.12844834915852
g_bb_pos_extreme_with|g_btc_f7_with|g_cci_extreme_with|g_vwap_in_55_80,4,436,0.7477064220183486,2.4005509359570936,166.63763829868287,4,50.124975123288316
g_R1_six|g_btc_f7_strong_with|g_parent_against_dir|g_ribbon_agrees,4,151,0.8543046357615894,4.07699754228416,125.0,5,50.0989845498734
g_parent_against_dir|g_parent_trending_up|g_tr_full_stack_with|g_vol_v7_low,4,81,0.8148148148148148,5.566197239343689,100.0,4,50.0957751540932
g_btc_f7_with|g_favorite|g_parent_against_dir|g_tr_stack_with,4,76,0.9868421052631579,5.745813013696186,25.0,1,50.09083655036512
g_btc_f7_with|g_favorite|g_parent_against_dir|g_tr_stack_full_with,4,76,0.9868421052631579,5.745813013696186,25.0,1,50.09083655036512
g_btc_f7_with|g_rf_strong|g_vol_v7_low|g_vwap_in_55_80,4,223,0.7533632286995515,3.353198929320657,131.21416005470178,4,50.07393835409969
g_R1_six|g_btc_f7_with|g_parent_against_dir|g_tr_stack_with,4,74,0.972972972972973,5.818746434683553,25.0,1,50.05474947759253
g_R1_six|g_btc_f7_with|g_parent_against_dir|g_tr_stack_full_with,4,74,0.972972972972973,5.818746434683553,25.0,1,50.05474947759253
g_btc_f7_with|g_cci_extreme_with|g_mfi_strong_with|g_vwap_in_55_80,4,298,0.7651006711409396,2.8993941835444774,133.37373223419291,3,50.051303841241946
g_btc_f7_with|g_btc_trend_15m_with|g_tr_above_ema200|g_vwap_in_45_85,4,76,0.8026315789473685,5.73885249815506,200.0,8,50.0301561826877
g_btc_trend_30m_with|g_cci_extreme_with|g_ribbon_slope_with|g_stoch_strong_with,4,282,0.7624113475177305,2.9786461881093267,569.7260921400832,4,50.01997539114327
g_bb_pos_with|g_btc_f7_strong_with|g_parent_against_dir|g_stoch_with,4,78,0.9358974358974359,5.661189626032228,97.95833219246316,3,49.99827299605261
g_bb_pos_with|g_btc_f7_with|g_mp_no_extreme_150|g_parent_against_dir,4,273,0.8241758241758241,3.0245447991876095,200.01153918139346,5,49.973681564859106
g_btc_f7_strong_with|g_favorite|g_vol_v7_low|g_vwap_in_45_85,4,602,0.7109634551495017,2.035053866565562,458.047638398172,14,49.93144732905019
g_R1_five|g_btc_f7_strong_with|g_mp_no_extreme_100|g_parent_against_dir,4,169,0.8698224852071006,3.8401236501830964,147.9583321924631,4,49.92160745238025
g_btc_f7_with|g_mp_wt_no_extreme_100|g_tr_full_stack_with|g_vwap_in_45_85,4,468,0.7008547008547008,2.30619352078892,347.33278358307865,6,49.890593942083676
g_f7_v7_overbought|g_parent_trending_up|g_tr_stack_with|g_vol_v7_low,4,36,0.9444444444444444,8.310284114540911,25.0,1,49.861704687245464
g_f7_v7_overbought|g_parent_trending_up|g_tr_stack_full_with|g_vol_v7_low,4,36,0.9444444444444444,8.310284114540911,25.0,1,49.861704687245464
g_btc_f7_with|g_f7_v7_neutral|g_rf_with|g_vwap_in_55_80,4,203,0.7635467980295566,3.497922044438003,161.51151404580867,5,49.83771766122485
g_btc_f7_with|g_cci_strong_with|g_parent_against_dir|g_tr_above_ema800,4,112,0.9285714285714286,4.709176618924181,50.0,2,49.83724085421347
g_btc_f7_strong_with|g_parent_against_dir|g_stoch_with|g_tr_above_ema50,4,79,0.9367088607594937,5.606959115081413,97.9583321924631,3,49.835742704783364
g_btc_f7_with|g_parent_against_dir|g_tr_full_stack_with|g_vol_v7_low,4,41,0.8780487804878049,7.779596388352596,50.0,2,49.81372219170556
g_f7_v7_against|g_hurst_trending_with_dir|g_stoch_strong_with|g_tr_above_ema50,4,45,0.8222222222222222,7.421541656660816,67.71765691603977,1,49.78521492641997
g_btc_f7_strong_with|g_parent_against_dir|g_tr_above_ema200|g_tr_above_ema800,4,149,0.9194630872483222,4.07837090817053,125.0,5,49.78286131217395
g_cci_with|g_f7_v7_against|g_hurst_trending_with_dir|g_stoch_strong_with,4,46,0.8043478260869565,7.337138441746845,75.0,3,49.762894043800635
g_btc_f7_strong_with|g_parent_against_dir|g_rf_with|g_tr_full_stack_with,4,94,0.9468085106382979,5.130388136351055,75.0,3,49.740958458633415
g_parent_against_dir|g_parent_trending_up|g_rf_full_align|g_tr_full_stack_with,4,299,0.8394648829431438,2.8760816612524085,155.69641583600082,3,49.732101010670476
g_btc_f7_with|g_mfi_extreme_with|g_vol_v7_low|g_vwap_in_55_80,4,201,0.7711442786069652,3.507454829995783,104.25965241391441,2,49.72675453190777
g_btc_f7_with|g_f7_v7_overbought|g_mfi_with|g_vwap_in_55_80,4,471,0.732484076433121,2.2910071915311145,384.41347947671807,7,49.720662417408235
g_rf_with|g_ribbon_slope_strong|g_tr_above_ema50|g_vol_pct_low,4,131,0.7175572519083969,4.341536423311819,331.5280845840206,4,49.69115560597839
g_bb_pos_strong_with|g_btc_f7_strong_with|g_ev_ge_30|g_parent_trending_up,4,191,0.8534031413612565,3.595038284172308,142.12342050624946,4,49.684417582889445
g_R1_six|g_btc_f7_strong_with|g_parent_against_dir|g_stoch_with,4,71,0.9436619718309859,5.893069372921031,98.97916609623158,3,49.65588515995109
g_f7_v7_with_loose|g_mfi_extreme_with|g_parent_against_dir|g_tr_stack_full_with,4,79,1.0,5.584420251045206,0.0,0,49.63541289928411
g_f7_v7_with_loose|g_mfi_extreme_with|g_parent_against_dir|g_tr_stack_with,4,79,1.0,5.584420251045206,0.0,0,49.63541289928411
g_btc_f7_with_loose|g_mfi_extreme_with|g_tr_full_stack_with|g_vwap_in_55_80,4,584,0.75,2.0537187724028723,349.62766067625955,10,49.63035668755623
g_btc_f7_strong_with|g_mfi_strong_with|g_tr_above_ema800|g_vwap_in_55_80,4,493,0.7484787018255578,2.2351016288757544,422.7675942881275,6,49.627309927717256
g_f7_v7_with_loose|g_favorite|g_parent_against_dir|g_tr_stack_full_with,4,129,0.9767441860465116,4.368207363878129,25.0,1,49.613298509827445
g_f7_v7_with_loose|g_favorite|g_parent_against_dir|g_tr_stack_with,4,129,0.9767441860465116,4.368207363878129,25.0,1,49.613298509827445
g_f7_v7_with|g_parent_trending_up|g_tr_full_stack_with|g_vwap_in_45_85,4,73,0.8767123287671232,5.805864557238547,125.0,5,49.605328521852456
g_btc_f7_strong_with|g_cci_with|g_f7_v7_strong_with|g_parent_trending_up,4,172,0.7965116279069767,3.7817982548406746,182.99924534267558,3,49.59781913486063
g_ev_ge_30|g_hurst_reverting_strong|g_parent_against_dir|g_tr_stack_full_with,4,123,0.8943089430894309,4.470724564619293,78.4857444059586,2,49.58273399401162
g_ev_ge_30|g_hurst_reverting_strong|g_parent_against_dir|g_tr_stack_with,4,123,0.8943089430894309,4.470724564619293,78.4857444059586,2,49.58273399401162
g_btc_f7_strong_with|g_btc_trend_15m_with|g_hurst_reverting|g_vwap_in_45_85,4,41,0.8292682926829268,7.742243734844969,75.0,3,49.57454851069844
g_bb_pos_with|g_btc_f7_strong_with|g_f7_v7_strong_with|g_parent_trending_up,4,173,0.7976878612716763,3.7686665206983454,182.99924534267564,3,49.56906888930067
g_btc_f7_with|g_mp_wt_no_extreme_100|g_parent_trending_up|g_rf_full_align,4,64,0.9375,6.191591202203063,50.81040384395294,1,49.532729617624504
g_btc_f7_strong_with|g_parent_against_dir|g_tr_above_cloud|g_tr_above_ema800,4,142,0.9295774647887324,4.156218650632697,125.0,5,49.5270612191469
g_btc_f7_with_loose|g_mfi_with|g_vol_v7_low|g_vwap_in_55_80,4,348,0.7413793103448276,2.653054638003451,196.1978194817687,3,49.492092514427036
g_btc_f7_with|g_parent_against_dir|g_parent_trending_up|g_tr_full_stack_with,4,121,0.9586776859504132,4.49922391598812,75.0,3,49.49146307586932
g_btc_f7_with|g_ev_ge_30|g_mp_no_extreme_150|g_parent_trending_up,4,538,0.7843866171003717,2.1336111454242324,473.0749615943272,10,49.488741423627204
g_mp_no_extreme_150|g_parent_trending_up|g_tr_stack_with|g_vol_v7_low,4,106,0.8207547169811321,4.796660622865023,112.87154009643422,3,49.38464368485461
g_mp_no_extreme_150|g_parent_trending_up|g_tr_stack_full_with|g_vol_v7_low,4,106,0.8207547169811321,4.796660622865023,112.87154009643422,3,49.38464368485461
g_cci_extreme_with|g_f7_v7_oversold|g_hurst_reverting|g_mfi_strong_with,4,383,0.7545691906005222,2.5233297425052874,356.3594840247822,4,49.38253653818037
g_mp_no_extreme_100|g_parent_against_dir|g_parent_trending_up|g_tr_stack_with,4,294,0.891156462585034,2.8796179876712458,100.0,4,49.37516306754257
g_mp_no_extreme_100|g_parent_against_dir|g_parent_trending_up|g_tr_stack_full_with,4,294,0.891156462585034,2.8796179876712458,100.0,4,49.37516306754257
g_btc_f7_with|g_stoch_with|g_vol_pct_low|g_vwap_in_55_80,4,175,0.7771428571428571,3.7319872258880786,185.70470900275802,6,49.36955047884844
g_R1_five|g_btc_f7_strong_with|g_parent_against_dir|g_tr_above_ema800,4,115,0.9304347826086956,4.6033596862844695,75.0,3,49.365532977478736
g_R1_five|g_btc_f7_strong_with|g_mp_no_extreme_150|g_parent_against_dir,4,186,0.8440860215053764,3.619429262655405,165.6938371281326,5,49.36243392348196
g_R1_five|g_btc_f7_strong_with|g_parent_against_dir|g_tr_full_stack_with,4,114,0.9298245614035088,4.623095379934538,75.0,3,49.36115113816549
g_ev_ge_30|g_parent_against_dir|g_parent_trending_up|g_tr_full_stack_with,4,543,0.856353591160221,2.1178110871737807,175.0,7,49.34999720282882
g_btc_f7_with|g_ev_ge_30|g_parent_trending_up|g_tr_above_cloud,4,391,0.8465473145780051,2.4941466503862024,324.8485169970154,7,49.318557337278136
g_btc_f7_strong_with|g_cci_strong_with|g_tr_full_stack_with|g_vwap_in_55_80,4,427,0.7517564402810304,2.38641500620287,285.7548286016747,5,49.31282795015426
g_btc_f7_with|g_parent_against_dir|g_ribbon_agrees|g_vol_pct_low,4,75,0.7866666666666666,5.688775600587448,144.80939283715077,4,49.26624186537808
g_btc_f7_with|g_mp_wt_no_extreme_100|g_parent_trending_up|g_rf_strong,4,80,0.875,5.5061187634090345,106.45456405908715,2,49.24822338867873
g_R1_full|g_cci_extreme_with|g_f7_v7_oversold|g_mfi_strong_with,4,446,0.7825112107623319,2.330169581405557,581.5006669887041,4,49.21018049180531
g_btc_f7_with|g_hurst_reverting|g_mp_no_extreme_100|g_parent_against_dir,4,244,0.7786885245901639,3.149633149875751,283.4317911649432,8,49.19884257608388
g_btc_f7_with|g_mp_wt_no_extreme_100|g_parent_trending_up|g_rf_with,4,101,0.9108910891089109,4.895392801997824,103.3625521728543,2,49.198088776608614
g_R1_six|g_btc_f7_strong_with|g_parent_against_dir|g_tr_above_cloud,4,148,0.8581081081081081,4.041737693085737,100.0,4,49.169861193591764
g_cci_with|g_f7_v7_with|g_parent_against_dir|g_tr_full_stack_with,4,194,0.9484536082474226,3.528476371958667,98.57846464418515,3,49.145988935510246
g_btc_trend_15m_with|g_btc_trend_strong_with|g_hurst_trending_with_dir|g_stoch_extreme_with,4,26,0.9230769230769231,9.635017239032898,25.0,1,49.12914091563162
g_btc_trend_strong_with|g_hurst_trending_with_dir|g_stoch_extreme_with|g_stoch_with,4,26,0.9230769230769231,9.635017239032898,25.0,1,49.12914091563162
g_btc_trend_strong_with|g_hurst_trending|g_hurst_trending_with_dir|g_stoch_extreme_with,4,26,0.9230769230769231,9.635017239032898,25.0,1,49.12914091563162
g_btc_trend_strong_with|g_hurst_trending_with_dir|g_stoch_extreme_with|g_tr_above_ema800,4,26,0.9230769230769231,9.635017239032898,25.0,1,49.12914091563162
g_btc_trend_strong_with|g_hurst_trending_with_dir|g_mp_no_extreme_150|g_stoch_extreme_with,4,26,0.9230769230769231,9.635017239032898,25.0,1,49.12914091563162
g_btc_trend_strong_with|g_hurst_trending_with_dir|g_stoch_extreme_with|g_stoch_strong_with,4,26,0.9230769230769231,9.635017239032898,25.0,1,49.12914091563162
