fire_us,fire_at,sleeve_id,is_f7,base_cell,symbol,tf,signal,condition_id,won,pnl_usd,outcome,entry_price,version,policy,sleeve,regime_w20_1m_voladaptive,markov_pass_w20_1m_voladaptive,regime_w20_5m_voladaptive,markov_pass_w20_5m_voladaptive,regime_w20_1m_fixed,markov_pass_w20_1m_fixed,regime_w20_5m_fixed,markov_pass_w20_5m_fixed
1779334504782296,2026-05-21 03:35:04.782296,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xd7d57a988dfeb024cdaad82b6a123fd236b19c532ec4a87697b3adc6cc926523,True,24.5,Up,0.5,v1,NIGHT,btc_5m_v1,2,True,2,True,1,False,1,False
1779334504795244,2026-05-21 03:35:04.795244,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0x58f9fe22780c1b30eec4b39300a78a826affb758f0de5bb089c78e971bc095f7,True,22.49297568,Down,0.5317787986846076,v1,NIGHT,sol_5m_v1,2,False,1,False,1,False,1,False
1779334504795244,2026-05-21 03:35:04.795244,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0x58f9fe22780c1b30eec4b39300a78a826affb758f0de5bb089c78e971bc095f7,True,22.49297568,Down,0.5317787986846076,v1,NIGHT,sol_5m_v1,2,False,1,False,1,False,1,False
1779334504817809,2026-05-21 03:35:04.817809,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0xbf385596345c57f4fc4628fcc0fc0d4286bd06691ae3ba693181bd30ce53d88a,True,23.53921192,Up,0.51,v1,NIGHT,eth_5m_v1,2,True,1,False,1,False,1,False
1779334504817809,2026-05-21 03:35:04.817809,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0xbf385596345c57f4fc4628fcc0fc0d4286bd06691ae3ba693181bd30ce53d88a,True,23.53921192,Up,0.51,v1,NIGHT,eth_5m_v1,2,True,1,False,1,False,1,False
1779334808397709,2026-05-21 03:40:08.397709,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xe10f7df4c35bd7cdd3055c2d36bf198759f8e0c850412252fad54dcec1831a08,False,-25.3005,Down,0.50601,v1,NIGHT,btc_5m_v1,2,True,2,True,1,False,1,False
1779334808397709,2026-05-21 03:40:08.397709,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xe10f7df4c35bd7cdd3055c2d36bf198759f8e0c850412252fad54dcec1831a08,False,-25.0,Down,0.5,v1,NIGHT,btc_5m_v1,2,True,2,True,1,False,1,False
1779334808764462,2026-05-21 03:40:08.764462,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xe10f7df4c35bd7cdd3055c2d36bf198759f8e0c850412252fad54dcec1831a08,False,-25.3005,Down,0.50601,v1,NIGHT,btc_5m_v1,2,True,2,True,1,False,1,False
1779334808764462,2026-05-21 03:40:08.764462,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xe10f7df4c35bd7cdd3055c2d36bf198759f8e0c850412252fad54dcec1831a08,False,-25.0,Down,0.5,v1,NIGHT,btc_5m_v1,2,True,2,True,1,False,1,False
1779334808772518,2026-05-21 03:40:08.772518,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0xb7a9b77cb09083ea2b7faa6d8821ba3c0bf93960b7884b62891bb5882d5b843f,True,22.68897568,Down,0.5276987980318076,v1,NIGHT,sol_5m_v1,2,False,2,False,1,False,1,False
1779334808772518,2026-05-21 03:40:08.772518,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0xb7a9b77cb09083ea2b7faa6d8821ba3c0bf93960b7884b62891bb5882d5b843f,True,22.68897568,Down,0.5276987980318076,v1,NIGHT,sol_5m_v1,2,False,2,False,1,False,1,False
1779334808831778,2026-05-21 03:40:08.831778,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0xadb347595159e3738159d3fa29c8e96b12f770b8412b5281ba8eaf3e3e90d362,True,23.36516,Down,0.52316,v1,NIGHT,eth_5m_v1,2,False,2,False,1,False,1,False
1779334808831778,2026-05-21 03:40:08.831778,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0xadb347595159e3738159d3fa29c8e96b12f770b8412b5281ba8eaf3e3e90d362,True,23.36516,Down,0.52316,v1,NIGHT,eth_5m_v1,2,False,2,False,1,False,1,False
1779335104708690,2026-05-21 03:45:04.708690,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x9d88fa019f01d0014b687bddfa54309201ed19c08021a5151e56ef2830689d18,True,23.53921192,Up,0.51,v1,NIGHT,eth_5m_v1,1,False,2,True,1,False,1,False
1779335104709995,2026-05-21 03:45:04.709995,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x56ec8b636d7024c94f69a53677e185f5bf02a7df6dc71a94ca458e3abdc0b282,False,-24.999996,Up,0.51,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335104709995,2026-05-21 03:45:04.709995,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x56ec8b636d7024c94f69a53677e185f5bf02a7df6dc71a94ca458e3abdc0b282,False,-25.340192,Up,0.5169399995103999,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335104714182,2026-05-21 03:45:04.714182,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x56ec8b636d7024c94f69a53677e185f5bf02a7df6dc71a94ca458e3abdc0b282,False,-24.999996,Up,0.51,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335104714182,2026-05-21 03:45:04.714182,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x56ec8b636d7024c94f69a53677e185f5bf02a7df6dc71a94ca458e3abdc0b282,False,-25.340192,Up,0.5169399995103999,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335104720250,2026-05-21 03:45:04.720250,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0xe81babb7420b9eecb65f6e2086cff0098f3c4b95ece5fd9e4b784f29ce72e2c8,True,23.76892,Up,0.51492,v1,NIGHT,sol_5m_v1,1,False,2,True,1,False,1,False
1779335105020668,2026-05-21 03:45:05.020668,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,UP,0x39e40304af34080c3ab970d51cccd4b907b21552e1859f67f4a91ae414b936db,False,-24.999996,Down,0.51,v1,NIGHT,eth_15m_v1,1,False,2,True,1,False,1,False
1779335105020668,2026-05-21 03:45:05.020668,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,UP,0x39e40304af34080c3ab970d51cccd4b907b21552e1859f67f4a91ae414b936db,False,-24.999996,Down,0.51,v1,NIGHT,eth_15m_v1,1,False,2,True,1,False,1,False
1779335105023532,2026-05-21 03:45:05.023532,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0x12d055467ea9fe113ac9e94f9e4a2835fabbd5216fc55f001a27e4de2eb79afe,True,23.9708,Down,0.5108,v1,NIGHT,btc_15m_v1,1,False,2,False,1,False,1,False
1779335105023532,2026-05-21 03:45:05.023532,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0x12d055467ea9fe113ac9e94f9e4a2835fabbd5216fc55f001a27e4de2eb79afe,True,23.9708,Down,0.5108,v1,NIGHT,btc_15m_v1,1,False,2,False,1,False,1,False
1779335105033507,2026-05-21 03:45:05.033507,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,UP,0x5bfe6f2ed90e0a6c9047efe159f71255daa15bd2ad730291fdc52c7931e6658b,True,22.87242776,Up,0.5238799990207998,v1,NIGHT,sol_15m_v1,1,False,2,True,1,False,1,False
1779335105033507,2026-05-21 03:45:05.033507,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,UP,0x5bfe6f2ed90e0a6c9047efe159f71255daa15bd2ad730291fdc52c7931e6658b,True,22.87242776,Up,0.5238799990207998,v1,NIGHT,sol_15m_v1,1,False,2,True,1,False,1,False
1779335106154265,2026-05-21 03:45:06.154265,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0x12d055467ea9fe113ac9e94f9e4a2835fabbd5216fc55f001a27e4de2eb79afe,True,23.9708,Down,0.5108,v1,NIGHT,btc_15m_v1,1,False,2,False,1,False,1,False
1779335106154265,2026-05-21 03:45:06.154265,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0x12d055467ea9fe113ac9e94f9e4a2835fabbd5216fc55f001a27e4de2eb79afe,True,23.9708,Down,0.5108,v1,NIGHT,btc_15m_v1,1,False,2,False,1,False,1,False
1779335106230407,2026-05-21 03:45:06.230407,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,UP,0x5bfe6f2ed90e0a6c9047efe159f71255daa15bd2ad730291fdc52c7931e6658b,True,22.87242776,Up,0.5238799990207998,v1,NIGHT,sol_15m_v1,1,False,2,True,1,False,1,False
1779335106230407,2026-05-21 03:45:06.230407,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,UP,0x5bfe6f2ed90e0a6c9047efe159f71255daa15bd2ad730291fdc52c7931e6658b,True,22.87242776,Up,0.5238799990207998,v1,NIGHT,sol_15m_v1,1,False,2,True,1,False,1,False
1779335106447777,2026-05-21 03:45:06.447777,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,UP,0x39e40304af34080c3ab970d51cccd4b907b21552e1859f67f4a91ae414b936db,False,-24.999996,Down,0.51,v1,NIGHT,eth_15m_v1,1,False,2,True,1,False,1,False
1779335106447777,2026-05-21 03:45:06.447777,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,UP,0x39e40304af34080c3ab970d51cccd4b907b21552e1859f67f4a91ae414b936db,False,-24.999996,Down,0.51,v1,NIGHT,eth_15m_v1,1,False,2,True,1,False,1,False
1779335401075866,2026-05-21 03:50:01.075866,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,UP,0x77dae1f1d4b5d528b8a0b02f3592da15d37f6362df54b6fdfd2e11055734e2be,True,22.77638776,Up,0.5258791993406718,v1,NIGHT,sol_5m_v1,1,False,2,True,1,False,1,False
1779335401077976,2026-05-21 03:50:01.077976,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,UP,0x0d0292758aadf8543ae3e6dbcc9278d782804415be86919cc4f08a56717cf366,True,22.89300776,Up,0.5234515989522558,v1,NIGHT,eth_5m_v1,1,False,2,True,1,False,1,False
1779335401088012,2026-05-21 03:50:01.088012,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xf8ec7d80ec56c075a5d85f198805b9e0362222f27a3a4c3e03a10868f62ed056,True,26.42519334,Up,0.4822815950602208,v1,NIGHT,btc_5m_v1,1,False,2,True,1,False,1,False
1779335401088012,2026-05-21 03:50:01.088012,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xf8ec7d80ec56c075a5d85f198805b9e0362222f27a3a4c3e03a10868f62ed056,True,26.42519334,Up,0.4822815950602208,v1,NIGHT,btc_5m_v1,1,False,2,True,1,False,1,False
1779335401709211,2026-05-21 03:50:01.709211,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xf8ec7d80ec56c075a5d85f198805b9e0362222f27a3a4c3e03a10868f62ed056,True,26.42519334,Up,0.4822815950602208,v1,NIGHT,btc_5m_v1,1,False,2,True,1,False,1,False
1779335401709211,2026-05-21 03:50:01.709211,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,UP,0xf8ec7d80ec56c075a5d85f198805b9e0362222f27a3a4c3e03a10868f62ed056,True,26.42519334,Up,0.4822815950602208,v1,NIGHT,btc_5m_v1,1,False,2,True,1,False,1,False
1779335706266655,2026-05-21 03:55:06.266655,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xed841600ceb857c4e8e52f3a61845be50dabaa0d87f03eb67d3058715fdea46a,False,-25.390192,Up,0.5179599996735998,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335706266655,2026-05-21 03:55:06.266655,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xed841600ceb857c4e8e52f3a61845be50dabaa0d87f03eb67d3058715fdea46a,False,-25.390192,Up,0.5179599996735998,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335706288693,2026-05-21 03:55:06.288693,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x20553d44c19b968fd2a37ed9d9e42051d3680689d616f10a3bbd3128ea43320c,False,-25.579,Up,0.51158,v1,NIGHT,eth_5m_v1,1,False,2,False,1,False,1,False
1779335706294655,2026-05-21 03:55:06.294655,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0xad08a44f1719587dcfd8161ae7e8bfb6b51177593bb492bed22fc69cac21056d,False,-25.867584,Up,0.5276987980318076,v1,NIGHT,sol_5m_v1,1,False,2,False,1,False,1,False
1779335707068404,2026-05-21 03:55:07.068404,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xed841600ceb857c4e8e52f3a61845be50dabaa0d87f03eb67d3058715fdea46a,False,-25.390192,Up,0.5179599996735998,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779335707068404,2026-05-21 03:55:07.068404,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xed841600ceb857c4e8e52f3a61845be50dabaa0d87f03eb67d3058715fdea46a,False,-25.390192,Up,0.5179599996735998,v1,NIGHT,btc_5m_v1,1,False,2,False,1,False,1,False
1779336002146173,2026-05-21 04:00:02.146173,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xbafc6c9276b435f3ce80638ec27dd371559ce235dd25da50f36a2aab1667da35,True,23.30381984,Down,0.5148999991839998,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336002146173,2026-05-21 04:00:02.146173,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xbafc6c9276b435f3ce80638ec27dd371559ce235dd25da50f36a2aab1667da35,True,22.61537376,Down,0.52,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336003200996,2026-05-21 04:00:03.200996,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x4b77b36f3aa52dcf6289b3e24eb723391be9bfa7b9590ba8c30fcf2e77719ea1,False,-26.4,Up,0.528,v1,NIGHT,eth_15m_v1,1,False,2,False,1,False,1,False
1779336003200996,2026-05-21 04:00:03.200996,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x4b77b36f3aa52dcf6289b3e24eb723391be9bfa7b9590ba8c30fcf2e77719ea1,False,-26.4,Up,0.528,v1,NIGHT,eth_15m_v1,1,False,2,False,1,False,1,False
1779336003202429,2026-05-21 04:00:03.202429,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xc6e73e436b3eac5fc9566caff7db7238e4def5a0f0cc11878ef20ce09c969779,False,-25.349092,Up,0.537400879376211,v1,NIGHT,btc_15m_v1,2,False,2,False,1,False,1,False
1779336003202429,2026-05-21 04:00:03.202429,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xc6e73e436b3eac5fc9566caff7db7238e4def5a0f0cc11878ef20ce09c969779,False,-25.274992,Up,0.5358299589991901,v1,NIGHT,btc_15m_v1,2,False,2,False,1,False,1,False
1779336003427903,2026-05-21 04:00:03.427903,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x6d8290e6e02c987fde2cb53ac29a2de49388b62dab76eafc94abfe5c3599c852,False,-25.34339,Up,0.5372799969471992,v1,NIGHT,sol_15m_v1,1,False,2,False,1,False,1,False
1779336003427903,2026-05-21 04:00:03.427903,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x6d8290e6e02c987fde2cb53ac29a2de49388b62dab76eafc94abfe5c3599c852,False,-25.24339,Up,0.5351599964383991,v1,NIGHT,sol_15m_v1,1,False,2,False,1,False,1,False
1779336011881162,2026-05-21 04:00:11.881162,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0xa572dfa5b6509a772d31de85087af967b011f18265383650e94473c7f880efbd,True,23.36516,Down,0.52316,v1,NIGHT,eth_5m_v1,1,False,2,False,1,False,1,False
1779336011890416,2026-05-21 04:00:11.890416,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0x39f6eb3697f1189444699705da096c13ff72e2a1fc2ede843548f50b26c3eb91,False,-26.169084,Up,0.5338493990159038,v1,NIGHT,sol_5m_v1,1,False,2,False,1,False,1,False
1779336011915148,2026-05-21 04:00:11.915148,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xbafc6c9276b435f3ce80638ec27dd371559ce235dd25da50f36a2aab1667da35,True,23.30381984,Down,0.5148999991839998,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336011915148,2026-05-21 04:00:11.915148,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0xbafc6c9276b435f3ce80638ec27dd371559ce235dd25da50f36a2aab1667da35,True,22.61537376,Down,0.52,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336012946941,2026-05-21 04:00:12.946941,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x4b77b36f3aa52dcf6289b3e24eb723391be9bfa7b9590ba8c30fcf2e77719ea1,False,-26.4,Up,0.528,v1,NIGHT,eth_15m_v1,1,False,2,False,1,False,1,False
1779336012946941,2026-05-21 04:00:12.946941,poly_updown_eth_15m_volume_INV_NIGHT,False,eth_15m_volume_INV_NIGHT,ETH,15m,DOWN,0x4b77b36f3aa52dcf6289b3e24eb723391be9bfa7b9590ba8c30fcf2e77719ea1,False,-26.4,Up,0.528,v1,NIGHT,eth_15m_v1,1,False,2,False,1,False,1,False
1779336012975483,2026-05-21 04:00:12.975483,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x6d8290e6e02c987fde2cb53ac29a2de49388b62dab76eafc94abfe5c3599c852,False,-25.34339,Up,0.5372799969471992,v1,NIGHT,sol_15m_v1,1,False,2,False,1,False,1,False
1779336012975483,2026-05-21 04:00:12.975483,poly_updown_sol_15m_volume_INV_NIGHT,False,sol_15m_volume_INV_NIGHT,SOL,15m,DOWN,0x6d8290e6e02c987fde2cb53ac29a2de49388b62dab76eafc94abfe5c3599c852,False,-25.24339,Up,0.5351599964383991,v1,NIGHT,sol_15m_v1,1,False,2,False,1,False,1,False
1779336012987867,2026-05-21 04:00:12.987867,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xc6e73e436b3eac5fc9566caff7db7238e4def5a0f0cc11878ef20ce09c969779,False,-25.349092,Up,0.537400879376211,v1,NIGHT,btc_15m_v1,2,False,2,False,1,False,1,False
1779336012987867,2026-05-21 04:00:12.987867,poly_updown_btc_15m_volume_INV_NIGHT,False,btc_15m_volume_INV_NIGHT,BTC,15m,DOWN,0xc6e73e436b3eac5fc9566caff7db7238e4def5a0f0cc11878ef20ce09c969779,False,-25.274992,Up,0.5358299589991901,v1,NIGHT,btc_15m_v1,2,False,2,False,1,False,1,False
1779336307371165,2026-05-21 04:05:07.371165,poly_updown_sol_5m_volume_INV_NIGHT,False,sol_5m_volume_INV_NIGHT,SOL,5m,DOWN,0xb5d41cccd36645639e416ed4978a75dde33214e1fd7882bc3336465d199391d6,True,21.41310584,Down,0.5367775992266238,v1,NIGHT,sol_5m_v1,2,False,1,False,1,False,1,False
1779336307379271,2026-05-21 04:05:07.379271,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x1106338eafd3375514cad750f4cd1240f40f7057610deae77a29a5ad9c7a28aa,True,21.78958852,Down,0.5375268788129018,v1,NIGHT,eth_5m_v1,2,False,1,False,1,False,1,False
1779336307379271,2026-05-21 04:05:07.379271,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x1106338eafd3375514cad750f4cd1240f40f7057610deae77a29a5ad9c7a28aa,True,21.67953452,Down,0.5398627199341055,v1,NIGHT,eth_5m_v1,2,False,1,False,1,False,1,False
1779336307379271,2026-05-21 04:05:07.379271,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x1106338eafd3375514cad750f4cd1240f40f7057610deae77a29a5ad9c7a28aa,True,21.67953452,Down,0.5398627199341055,v1,NIGHT,eth_5m_v1,2,False,1,False,1,False,1,False
1779336307385270,2026-05-21 04:05:07.385270,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336307385270,2026-05-21 04:05:07.385270,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336307385270,2026-05-21 04:05:07.385270,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336307385270,2026-05-21 04:05:07.385270,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336309005266,2026-05-21 04:05:09.005266,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336309005266,2026-05-21 04:05:09.005266,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336309005266,2026-05-21 04:05:09.005266,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336309005266,2026-05-21 04:05:09.005266,poly_updown_btc_5m_volume_INV_NIGHT,False,btc_5m_volume_INV_NIGHT,BTC,5m,DOWN,0x42636368b19fb8f3092017f82e8187bd20da5db8b9fe04215b62a88f5da12a9c,True,22.22957814,Down,0.5281883191303931,v1,NIGHT,btc_5m_v1,2,False,2,False,1,False,1,False
1779336309042974,2026-05-21 04:05:09.042974,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x1106338eafd3375514cad750f4cd1240f40f7057610deae77a29a5ad9c7a28aa,True,21.78958852,Down,0.5375268788129018,v1,NIGHT,eth_5m_v1,2,False,1,False,1,False,1,False
1779336309042974,2026-05-21 04:05:09.042974,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x1106338eafd3375514cad750f4cd1240f40f7057610deae77a29a5ad9c7a28aa,True,21.67953452,Down,0.5398627199341055,v1,NIGHT,eth_5m_v1,2,False,1,False,1,False,1,False
1779336309042974,2026-05-21 04:05:09.042974,poly_updown_eth_5m_volume_INV_NIGHT,False,eth_5m_volume_INV_NIGHT,ETH,5m,DOWN,0x1106338eafd3375514cad750f4cd1240f40f7057610deae77a29a5ad9c7a28aa,True,21.67953452,Down,0.5398627199341055,v1,NIGHT,eth_5m_v1,2,False,1,False,1,False,1,False
1779336601695922,2026-05-21 04:10:01.695922,poly_updown_btc_5m_v3_1,False,btc_5m_v3_1,BTC,5m,DOWN,0x23279bdcbc01b9897cd9e59e6e17cdae03cce3fb734b37a915234c7e15dccdec,True,22.61537376,Down,0.52,v1,1,btc_5m_v1,1,False,2,False,1,False,1,False
1779336601698858,2026-05-21 04:10:01.698858,poly_updown_btc_5m_v3,False,btc_5m_v3,BTC,5m,DOWN,0x23279bdcbc01b9897cd9e59e6e17cdae03cce3fb734b37a915234c7e15dccdec,True,22.61537376,Down,0.52,v1,v3,btc_5m_v1,1,False,2,False,1,False,1,False
1779336601699386,2026-05-21 04:10:01.699386,poly_updown_btc_5m_v3_2,False,btc_5m_v3_2,BTC,5m,DOWN,0x23279bdcbc01b9897cd9e59e6e17cdae03cce3fb734b37a915234c7e15dccdec,True,22.61537376,Down,0.52,v1,2,btc_5m_v1,1,False,2,False,1,False,1,False
