slug,fav_side,fire_us,maker_bid,taker_ask,won,cl_basis_bps,outcome_cl,total_sell_usd,first_fill_us,fill_usd_opt,filled_opt,fill_shares_opt,fill_usd_cons,filled_cons,fill_shares_cons,maker_pnl_opt,maker_pnl_cons,taker_pnl,price_improvement,spread_pnl_opt,basis_q
btc-updown-5m-1778446500,Up,1778446620000000,0.6499999761581421,0.6600000262260437,True,1.8937195643738394,Up,7.076,1778446625437000.0,7.076,True,10.886154245455604,0.0,False,0.0,3.8001542454556043,0.0,12.62121064614774,0.010000050067901611,0.09886208750145573,0
btc-updown-5m-1778446800,Up,1778446920000000,0.6399999856948853,0.6499999761581421,True,2.0239312551344204,Up,5.1804,1778446925384000.0,5.1804,True,8.094375180923384,0.0,False,0.0,2.9039751809233842,0.0,13.192309074853348,0.009999990463256836,0.07094367461525668,0
btc-updown-5m-1778447100,Up,1778447220000000,0.7400000095367432,0.7599999904632568,True,2.0396621126671772,Up,174.9827,1778447220232000.0,25.0,True,33.78378334839559,25.0,True,33.78378334839559,8.773783348395588,8.773783348395588,7.736842509782219,0.019999980926513672,0.665675022593382,0
btc-updown-5m-1778447400,Up,1778447520000000,0.029999999329447746,0.03999999910593033,False,2.2397896856189634,Down,19.1733,1778447525125000.0,19.1733,True,639.1100142852221,0.0,False,0.0,-19.183300000000003,0.0,-25.0,0.009999999776482582,6.381100000000001,0
btc-updown-5m-1778447700,Up,1778447820000000,0.6100000143051147,0.6200000047683716,True,1.129875147300959,Up,15.4818,1778447820962000.0,15.4818,True,25.379999404813436,0.0,False,0.0,9.888199404813436,0.0,15.016128728342604,0.009999990463256836,0.2437997520055985,0
btc-updown-5m-1778448000,Up,1778448120000000,0.019999999552965164,0.03999999910593033,False,1.2514292897150832,Down,18.8032,1778448139703000.0,18.8032,True,940.1600210142141,0.0,False,0.0,-18.813200000000002,0.0,-25.0,0.019999999552965164,18.7932,0
btc-updown-5m-1778448300,Up,1778448420000000,0.5099999904632568,0.5199999809265137,True,1.8916385803428404,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,22.615386343566684,0.009999990463256836,0.0,0
btc-updown-5m-1778448600,Up,1778448720000000,0.7400000095367432,0.75,True,1.918776367603165,Up,793.384474,1778448874166000.0,25.0,True,33.78378334839559,25.0,True,33.78378334839559,8.773783348395588,8.773783348395588,8.166666666666668,0.009999990463256836,0.327837511296691,0
btc-updown-5m-1778448900,Up,1778449020000000,0.5400000214576721,0.550000011920929,False,1.5672944505804711,Down,769.998334,1778449058535000.0,25.0,True,46.29629445664684,25.0,True,46.29629445664684,-25.01,-25.01,-25.000000000000004,0.009999990463256836,0.4529625030505987,0
btc-updown-5m-1778449200,Up,1778449320000000,0.7400000095367432,0.75,True,1.416435419366964,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,8.166666666666668,0.009999990463256836,0.0,0
btc-updown-5m-1778449500,Up,1778449620000000,0.7900000214576721,0.800000011920929,True,1.764757870471682,Up,314.4525,1778449621436000.0,25.0,True,31.64556876070856,25.0,True,31.64556876070856,6.635568760708559,6.635568760708559,6.1249995436519455,0.009999990463256836,0.30645538581142406,0
btc-updown-5m-1778449800,Up,1778449920000000,0.8700000047683716,0.8799999952316284,False,2.5781591393026044,Down,896.303438,1778449920424000.0,25.0,True,28.7356320264113,25.0,True,28.7356320264113,-25.01,-25.01,-25.0,0.009999990463256836,0.27735604621977067,0
btc-updown-5m-1778450100,Up,1778450220000000,0.46000000834465027,0.4699999988079071,False,1.879539993823564,Down,1930.249296,1778450222822000.0,25.0,True,54.3478251010574,25.0,True,54.3478251010574,-25.01,-25.01,-25.0,0.009999990463256836,0.5334777327093245,0
btc-updown-5m-1778450400,Up,1778450520000000,0.9800000190734863,0.9900000095367432,True,2.0651228202891225,Up,1331.872902,1778450520239000.0,25.0,True,25.510203585134164,25.0,True,25.510203585134164,0.500203585134164,0.500203585134164,0.24747450908049662,0.009999990463256836,0.24510179256708198,0
btc-updown-5m-1778450700,Up,1778450820000000,0.9300000071525574,0.9399999976158142,True,8.931763943911273,Up,641.7613,1778450820397000.0,25.0,True,26.881720223362315,25.0,True,26.881720223362315,1.8717202233623158,1.8717202233623158,1.563829853341503,0.009999990463256836,0.25881694586956155,2
btc-updown-5m-1778451000,Up,1778451120000000,0.9599999785423279,0.9700000286102295,True,0.6737679678376617,Up,628.98694,1778451120839000.0,25.0,True,26.041667248743288,25.0,True,26.041667248743288,1.0316672487432887,1.0316672487432887,0.7577312137840346,0.010000050067901611,0.2504179763390665,0
btc-updown-5m-1778451300,Up,1778451420000000,0.11999999731779099,0.12999999523162842,True,1.4268209741002527,Up,56.8898,1778451420702000.0,25.0,True,208.3333379899463,6.889800000000001,True,57.41500128332529,183.3233379899463,50.51520128332529,163.96154537426673,0.009999997913837433,2.073332945282252,0
btc-updown-5m-1778451600,Up,1778451720000000,0.1599999964237213,0.17000000178813934,False,1.8277794039333937,Down,260.02226,1778451721530000.0,25.0,True,156.25000349245974,25.0,True,156.25000349245974,-25.01,-25.01,-25.000000000000004,0.01000000536441803,1.5525008731149332,0
btc-updown-5m-1778451900,Up,1778452020000000,0.8299999833106995,0.8399999737739563,True,1.9448721615168307,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,4.666667577293212,0.009999990463256836,0.0,0
btc-updown-5m-1778452200,Up,1778452320000000,0.800000011920929,0.8500000238418579,True,1.3916335959414612,Up,47.045700000000004,1778452322784000.0,25.0,True,31.24999953433872,0.0,False,0.0,6.23999953433872,0.0,4.323528603286501,0.050000011920928955,1.5525003492459604,0
btc-updown-5m-1778452500,Up,1778452620000000,0.25,0.25999999046325684,False,1.6787686757828764,Down,235.2279,1778452623556000.0,25.0,True,100.0,25.0,True,100.0,-25.01,-25.01,-25.0,0.009999990463256836,0.9899990463256836,0
btc-updown-5m-1778452800,Up,1778452920000000,0.41999998688697815,0.4300000071525574,False,1.3409077398165636,Down,326.360362,1778452922084000.0,25.0,True,59.523811382231045,25.0,True,59.523811382231045,-25.01,-25.01,-25.0,0.010000020265579224,0.5852393201068257,0
btc-updown-5m-1778453100,Up,1778453220000000,0.5799999833106995,0.5899999737739563,True,1.656377217698727,Up,621.854475,1778453220626000.0,25.0,True,43.103449516149006,25.0,True,43.103449516149006,18.093449516149004,18.093449516149004,17.025425574656992,0.009999990463256836,0.4210340840949625,0
btc-updown-5m-1778453400,Up,1778453520000000,0.05000000074505806,0.05999999865889549,True,1.6185634002261051,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,383.8333424602947,0.009999997913837433,0.0,0
btc-updown-5m-1778453700,Up,1778453820000000,0.8999999761581421,0.9100000262260437,True,2.4371356345654616,Up,2304.293095,1778453821620000.0,25.0,True,27.77777851363761,25.0,True,27.77777851363761,2.7677785136376096,2.7677785136376096,2.4230761471584925,0.010000050067901611,0.2677791759114577,0
btc-updown-5m-1778454000,Up,1778454120000000,0.8999999761581421,0.9200000166893005,True,1.7812437646787187,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,2.1304342995181287,0.020000040531158447,0.0,0
btc-updown-5m-1778454300,Up,1778454420000000,0.6499999761581421,0.6600000262260437,True,1.0161107434333982,Up,887.7828,1778454427890000.0,25.0,True,38.46153987229933,25.0,True,38.46153987229933,13.451539872299335,13.451539872299335,12.62121064614774,0.010000050067901611,0.37461732441158746,0
btc-updown-5m-1778454600,Up,1778454720000000,0.49000000953674316,0.5,True,1.7662086356639288,Up,750.3026,1778454759425000.0,25.0,True,51.02040717026833,25.0,True,51.02040717026833,26.010407170268326,26.010407170268326,24.5,0.009999990463256836,0.500203585134164,0
btc-updown-5m-1778454900,Up,1778455020000000,0.5600000023841858,0.5699999928474426,False,1.7509171849010317,Down,410.8462,1778455021062000.0,25.0,True,44.64285695279131,25.0,True,44.64285695279131,-25.01,-25.01,-25.0,0.009999990463256836,0.43642814378045225,0
btc-updown-5m-1778455200,Up,1778455320000000,0.699999988079071,0.7099999785423279,True,1.6145518183099294,Up,1404.8908000000001,1778455386425000.0,25.0,True,35.714286322496385,25.0,True,35.714286322496385,10.704286322496385,10.704286322496385,10.007043296395523,0.009999990463256836,0.3471425226269879,0
btc-updown-5m-1778455500,Up,1778455620000000,0.6000000238418579,0.6100000143051147,False,1.3546906044312044,Down,1042.791477,1778455688855000.0,25.0,True,41.66666501098216,25.0,True,41.66666501098216,-25.01,-25.01,-25.0,0.009999990463256836,0.40666625274553886,0
btc-updown-5m-1778455800,Up,1778455920000000,0.44999998807907104,0.46000000834465027,False,2.008505437815661,Down,781.53299,1778456019837000.0,25.0,True,55.55555702727522,25.0,True,55.55555702727522,-25.01,-25.01,-25.0,0.010000020265579224,0.5455566961382945,0
btc-updown-5m-1778456100,Down,1778456220000000,0.05999999865889549,0.07000000029802322,False,-8.740253028287308,Up,37.321856,1778456226322000.0,25.0,True,416.6666759798926,0.0,False,0.0,-25.01,0.0,-25.0,0.010000001639127731,4.156667442768829,2
btc-updown-5m-1778456400,Up,1778456520000000,0.23999999463558197,0.25,True,1.7267177906923077,Up,13.0932,1778456527097000.0,13.0932,True,54.5550012193993,0.0,False,0.0,41.4518012193993,0.0,73.5,0.01000000536441803,0.5355503048498251,0
btc-updown-5m-1778456700,Up,1778456820000000,0.3799999952316284,0.38999998569488525,False,1.3683351101203916,Down,328.369807,1778456825522000.0,25.0,True,65.78947450975963,25.0,True,65.78947450975963,-25.009999999999998,-25.009999999999998,-25.0,0.009999990463256836,0.6478941176802749,0
btc-updown-5m-1778457000,Up,1778457120000000,0.10000000149011612,0.10999999940395355,False,1.3150969372715287,Down,54.1832,1778457123377000.0,25.0,True,249.99999627470976,4.183199999999999,True,41.83199937665463,-25.01,-4.193199999999999,-25.0,0.009999997913837433,2.489999441206464,0
btc-updown-5m-1778457300,Up,1778457420000000,0.07999999821186066,0.09000000357627869,True,0.8345804186882693,Up,7.946400000000001,1778457511358000.0,7.946400000000001,True,99.33000222019857,0.0,False,0.0,91.37360222019856,0.0,247.7222114050834,0.01000000536441803,0.9833005550496404,0
btc-updown-5m-1778457600,Up,1778457720000000,0.6200000047683716,0.6299999952316284,False,0.9325903226077373,Down,929.342908,1778457721020000.0,25.0,True,40.322580335043476,25.0,True,40.322580335043476,-25.01,-25.01,-25.000000000000004,0.009999990463256836,0.39322541880434236,0
btc-updown-5m-1778457900,Up,1778458020000000,0.12999999523162842,0.14000000059604645,False,1.214664798923681,Down,108.72268,1778458045929000.0,25.0,True,192.30769936149667,25.0,True,192.30769936149667,-25.01,-25.01,-25.0,0.01000000536441803,1.9130780252338564,0
btc-updown-5m-1778458200,Up,1778458320000000,0.699999988079071,0.7099999785423279,False,1.2293002736214205,Down,445.7427,1778458334720000.0,25.0,True,35.714286322496385,25.0,True,35.714286322496385,-25.01,-25.01,-25.0,0.009999990463256836,0.3471425226269879,0
btc-updown-5m-1778458500,Up,1778458620000000,0.23000000417232513,0.3100000023841858,False,2.3111180747288005,Down,120.0311,1778458641822000.0,25.0,True,108.6956502021148,25.0,True,108.6956502021148,-25.01,-25.01,-25.0,0.07999999821186066,8.685651821806216,0
btc-updown-5m-1778458800,Up,1778458920000000,0.7099999785423279,0.7200000286102295,True,1.246426153724827,Up,339.9581,1778458920411000.0,25.0,True,35.21126866979135,25.0,True,35.21126866979135,10.20126866979135,10.20126866979135,9.527776425635427,0.010000050067901611,0.34211444965224885,0
btc-updown-5m-1778459100,Up,1778459220000000,0.44999998807907104,0.46000000834465027,False,2.101974561286007,Down,134.490957,1778459226967000.0,25.0,True,55.55555702727522,25.0,True,55.55555702727522,-25.01,-25.01,-25.0,0.010000020265579224,0.5455566961382945,0
btc-updown-5m-1778459400,Up,1778459520000000,0.8899999856948853,0.9100000262260437,True,2.3105251113067022,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,2.4230761471584925,0.020000040531158447,0.0,0
btc-updown-5m-1778459700,Up,1778459820000000,0.6200000047683716,0.6299999952316284,False,1.7422781567787826,Down,572.195978,1778459867441000.0,25.0,True,40.322580335043476,25.0,True,40.322580335043476,-25.01,-25.01,-25.000000000000004,0.009999990463256836,0.39322541880434236,0
btc-updown-5m-1778460000,Up,1778460120000000,0.05000000074505806,0.05999999865889549,False,1.1900258429136434,Down,391.760168,1778460121458000.0,25.0,True,499.9999925494195,25.0,True,499.9999925494195,-25.01,-25.01,-25.0,0.009999997913837433,4.9899988824129275,0
btc-updown-5m-1778460300,Up,1778460420000000,0.75,0.7599999904632568,False,1.9046204570815581,Down,1621.583334,1778460424593000.0,25.0,True,33.333333333333336,25.0,True,33.333333333333336,-25.01,-25.01,-24.999999999999996,0.009999990463256836,0.3233330154418945,0
btc-updown-5m-1778460600,Up,1778460720000000,0.4000000059604645,0.41999998688697815,False,1.656665361262323,Down,112.59783300000001,1778460720596000.0,25.0,True,62.49999906867744,25.0,True,62.49999906867744,-25.01,-25.01,-25.0,0.019999980926513672,1.239998789280671,0
btc-updown-5m-1778460900,Up,1778461020000000,0.4699999988079071,0.47999998927116394,True,0.4577027236188296,Up,24.548000000000002,1778461021615000.0,24.548000000000002,True,52.22978736651651,0.0,False,0.0,27.671787366516508,0.0,26.541667807536843,0.009999990463256836,0.5122973755630975,0
btc-updown-5m-1778461200,Up,1778461320000000,0.10000000149011612,0.10999999940395355,False,3.7751473796373483,Down,154.6909,1778461320804000.0,25.0,True,249.99999627470976,25.0,True,249.99999627470976,-25.01,-25.01,-25.0,0.009999997913837433,2.489999441206464,1
btc-updown-5m-1778461500,Up,1778461620000000,0.6499999761581421,0.6600000262260437,True,2.4433742380911885,Up,27.436799999999998,1778461628348000.0,25.0,True,38.46153987229933,0.0,False,0.0,13.451539872299335,0.0,12.62121064614774,0.010000050067901611,0.37461732441158746,0
btc-updown-5m-1778461800,Up,1778461920000000,0.8899999856948853,0.9100000262260437,True,2.250880317788,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,2.4230761471584925,0.020000040531158447,0.0,0
btc-updown-5m-1778462100,Up,1778462220000000,0.7599999904632568,0.7699999809265137,True,2.0565596644227733,Up,51.18579999999999,1778462224498000.0,25.0,True,32.894737254879814,1.1857999999999933,True,1.5602631774734506,7.884737254879816,0.3644631774734573,7.318182606342429,0.009999990463256836,0.31894705884013747,0
btc-updown-5m-1778462400,Up,1778462520000000,0.23999999463558197,0.25,True,1.8243039382138715,Up,3.2045,1778462522259000.0,3.2045,True,13.352083631775658,0.0,False,0.0,10.137583631775659,0.0,73.5,0.01000000536441803,0.12352090794391475,0
btc-updown-5m-1778462700,Up,1778462820000000,0.3199999928474426,0.33000001311302185,False,1.8486925182598775,Down,179.138,1778462825599000.0,25.0,True,78.12500174622987,25.0,True,78.12500174622987,-25.01,-25.01,-25.000000000000004,0.010000020265579224,0.771251600710711,0
btc-updown-5m-1778463000,Up,1778463120000000,0.11999999731779099,0.14000000059604645,False,1.7022378329467294,Down,20.9719,1778463133846000.0,20.9719,True,174.76583723965422,0.0,False,0.0,-20.981900000000003,0.0,-25.0,0.020000003278255463,3.485317317720145,0
btc-updown-5m-1778463300,Up,1778463420000000,0.30000001192092896,0.3100000023841858,False,2.5385784142176298,Down,913.1154,1778463422245000.0,25.0,True,83.33333002196431,25.0,True,83.33333002196431,-25.01,-25.01,-25.0,0.009999990463256836,0.8233325054910777,0
btc-updown-5m-1778463600,Up,1778463720000000,0.800000011920929,0.8600000143051147,False,1.3143272909726833,Down,1396.487197,1778463725096000.0,25.0,True,31.24999953433872,25.0,True,31.24999953433872,-25.01,-25.01,-25.0,0.06000000238418579,1.865000046566128,0
btc-updown-5m-1778463900,Up,1778464020000000,0.1599999964237213,0.17000000178813934,True,2.259636404534131,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,119.61764554292688,0.01000000536441803,0.0,0
btc-updown-5m-1778464200,Up,1778464320000000,0.07999999821186066,0.09000000357627869,False,2.3008864294369804,Down,88.458216,1778464321391000.0,25.0,True,312.5000069849195,25.0,True,312.5000069849195,-25.01,-25.01,-25.0,0.01000000536441803,3.1150017462298667,0
btc-updown-5m-1778464500,Up,1778464620000000,0.5299999713897705,0.5400000214576721,True,2.2706285511859954,Up,843.4924,1778464623332000.0,25.0,True,47.1698138670551,25.0,True,47.1698138670551,22.159813867055092,22.159813867055092,20.870368567513903,0.010000050067901611,0.46170050036415067,0
btc-updown-5m-1778464800,Up,1778464920000000,0.5199999809265137,0.5400000214576721,True,1.6659228266027073,Up,87.7433,1778464920150000.0,25.0,True,48.07692484037417,25.0,True,48.07692484037417,23.066924840374167,23.066924840374167,20.870368567513903,0.020000040531158447,0.9515404454209417,0
btc-updown-5m-1778465700,Up,1778465820000000,0.03999999910593033,0.05000000074505806,False,2.16172320038017,Down,40.89082,1778465852034000.0,25.0,True,625.000013969839,0.0,False,0.0,-25.01,0.0,-25.0,0.010000001639127731,6.240001164153245,0
btc-updown-5m-1778466000,Up,1778466120000000,0.25,0.25999999046325684,False,4.492440735079447,Down,514.87534,1778466120147000.0,25.0,True,100.0,25.0,True,100.0,-25.01,-25.01,-25.0,0.009999990463256836,0.9899990463256836,1
btc-updown-5m-1778466300,Up,1778466420000000,0.3499999940395355,0.3700000047683716,True,2.0031814108478967,Up,84.8026,1778466434379000.0,25.0,True,71.42857264499277,25.0,True,71.42857264499277,46.41857264499277,46.41857264499277,41.71621536285535,0.02000001072883606,1.4185722192453012,0
btc-updown-5m-1778466600,Up,1778466720000000,0.23000000417232513,0.23999999463558197,False,1.687734434877947,Down,262.433344,1778466727454000.0,25.0,True,108.6956502021148,25.0,True,108.6956502021148,-25.01,-25.01,-25.0,0.009999990463256836,1.076955465418649,0
btc-updown-5m-1778466900,Up,1778467020000000,0.5299999713897705,0.5799999833106995,True,2.360525255583472,Up,279.9349,1778467022790000.0,25.0,True,47.1698138670551,25.0,True,47.1698138670551,22.159813867055092,22.159813867055092,17.741380525826024,0.050000011920928955,2.348491255660755,0
btc-updown-5m-1778467200,Up,1778467320000000,0.4300000071525574,0.4399999976158142,True,2.81635664356615,Up,165.696845,1778467323109000.0,25.0,True,58.13953391663639,25.0,True,58.13953391663639,33.12953391663639,33.12953391663639,31.18181848353591,0.009999990463256836,0.5713947847045613,1
btc-updown-5m-1778467500,Up,1778467620000000,0.7699999809265137,0.7799999713897705,False,1.6449387414224734,Down,979.9643,1778467627234000.0,25.0,True,32.46753327177799,25.0,True,32.46753327177799,-25.01,-25.01,-25.0,0.009999990463256836,0.3146750230832539,0
btc-updown-5m-1778467800,Up,1778467920000000,0.8399999737739563,0.8500000238418579,True,2.6814477176624,Up,1285.51878,1778467922483000.0,25.0,True,29.761905691115523,25.0,True,29.761905691115523,4.751905691115523,4.751905691115523,4.323528603286501,0.010000050067901611,0.28762054702732115,1
btc-updown-5m-1778468100,Up,1778468220000000,0.25,0.25999999046325684,False,2.09608634846803,Down,157.81629999999998,1778468220688000.0,25.0,True,100.0,25.0,True,100.0,-25.01,-25.01,-25.0,0.009999990463256836,0.9899990463256836,0
btc-updown-5m-1778468400,Up,1778468520000000,0.27000001072883606,0.2800000011920929,False,1.9852168282554956,Down,574.0567,1778468521249000.0,25.0,True,92.59258891329368,25.0,True,92.59258891329368,-25.01,-25.01,-25.0,0.009999990463256836,0.9159250061011974,0
btc-updown-5m-1778468700,Up,1778468820000000,0.20000000298023224,0.20999999344348907,False,1.9113263115116943,Down,67.7297,1778468820562000.0,25.0,True,124.99999813735488,17.729699999999994,True,88.6484986790344,-25.01,-17.739699999999996,-25.0,0.009999990463256836,1.239998789280671,0
btc-updown-5m-1778469000,Up,1778469120000000,0.23000000417232513,0.23999999463558197,False,2.097561726499039,Down,70.640421,1778469124847000.0,25.0,True,108.6956502021148,20.640421000000003,True,89.74095924161541,-25.01,-20.650421000000005,-25.0,0.009999990463256836,1.076955465418649,0
btc-updown-5m-1778469300,Up,1778469420000000,0.8199999928474426,0.8299999833106995,True,2.3946730812242008,Up,1507.2909359999999,1778469476411000.0,25.0,True,30.48780514398265,25.0,True,30.48780514398265,5.4778051439826525,5.4778051439826525,5.018072882693963,0.009999990463256836,0.29487776068545923,0
btc-updown-5m-1778469600,Up,1778469720000000,0.25,0.25999999046325684,True,2.116397828591791,Up,114.0064,1778469726756000.0,25.0,True,100.0,25.0,True,100.0,74.99,74.99,69.73077268713337,0.009999990463256836,0.9899990463256836,0
btc-updown-5m-1778469900,Up,1778470020000000,0.12999999523162842,0.14000000059604645,False,1.7338865278073052,Down,111.087121,1778470023102000.0,25.0,True,192.30769936149667,25.0,True,192.30769936149667,-25.01,-25.01,-25.0,0.01000000536441803,1.9130780252338564,0
btc-updown-5m-1778470200,Up,1778470320000000,0.6000000238418579,0.6100000143051147,False,1.87171254570017,Down,1035.477562,1778470320907000.0,25.0,True,41.66666501098216,25.0,True,41.66666501098216,-25.01,-25.01,-25.0,0.009999990463256836,0.40666625274553886,0
btc-updown-5m-1778470500,Up,1778470620000000,0.3499999940395355,0.36000001430511475,True,2.3446527883261545,Up,45.3922,1778470626153000.0,25.0,True,71.42857264499277,0.0,False,0.0,46.41857264499277,0.0,43.55555285127085,0.010000020265579224,0.7042871739913255,0
btc-updown-5m-1778470800,Up,1778470920000000,0.8399999737739563,0.8500000238418579,True,2.120839226637138,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,4.323528603286501,0.010000050067901611,0.0,0
btc-updown-5m-1778471700,Up,1778471820000000,0.6299999952316284,0.6399999856948853,False,2.4786688113781294,Down,1027.849883,1778471824179000.0,25.0,True,39.68253998289063,25.0,True,39.68253998289063,-25.010000000000005,-25.010000000000005,-25.0,0.009999990463256836,0.3868250213867144,0
btc-updown-5m-1778472000,Up,1778472120000000,0.12999999523162842,0.14000000059604645,False,1.9331166603547931,Down,11.663,1778472154937000.0,11.663,True,89.71538790612543,0.0,False,0.0,-11.673,0.0,-25.0,0.01000000536441803,0.8871543603320987,0
btc-updown-5m-1778472300,Up,1778472420000000,0.7900000214576721,0.800000011920929,False,2.0068344476738686,Down,637.7505179999999,1778472422353000.0,25.0,True,31.64556876070856,25.0,True,31.64556876070856,-25.01,-25.01,-25.0,0.009999990463256836,0.30645538581142406,0
btc-updown-5m-1778472600,Up,1778472720000000,0.8100000023841858,0.8199999928474426,True,1.0907315405894162,Up,351.386049,1778472725226000.0,25.0,True,30.864197440017307,25.0,True,30.864197440017307,5.854197440017307,5.854197440017307,5.378049041102999,0.009999990463256836,0.29864168005624914,0
btc-updown-5m-1778472900,Up,1778473020000000,0.7799999713897705,0.7900000214576721,True,1.5326503584418862,Up,138.2744,1778473057977000.0,25.0,True,32.05128322691611,25.0,True,32.05128322691611,7.041283226916113,7.041283226916113,6.512657385494387,0.010000050067901611,0.31051443700965625,0
btc-updown-5m-1778473200,Up,1778473320000000,0.7300000190734863,0.75,True,2.554083223178375,Up,114.0694,1778473325483000.0,25.0,True,34.24657444766908,25.0,True,34.24657444766908,9.236574447669083,9.236574447669083,8.166666666666668,0.019999980926513672,0.6749308357518121,0
btc-updown-5m-1778473500,Up,1778473620000000,0.5600000023841858,0.5699999928474426,False,2.8807862365245476,Down,345.435296,1778473658405000.0,25.0,True,44.64285695279131,25.0,True,44.64285695279131,-25.01,-25.01,-25.0,0.009999990463256836,0.43642814378045225,1
btc-updown-5m-1778473800,Up,1778473920000000,0.699999988079071,0.7099999785423279,True,2.073014347651694,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,10.007043296395523,0.009999990463256836,0.0,0
btc-updown-5m-1778474100,Up,1778474220000000,0.5199999809265137,0.5299999713897705,False,2.460725681094885,Down,420.03031400000003,1778474221094000.0,25.0,True,48.07692484037417,25.0,True,48.07692484037417,-25.01,-25.01,-25.000000000000004,0.009999990463256836,0.4707687899064574,0
btc-updown-5m-1778474400,Up,1778474520000000,0.6600000262260437,0.6700000166893005,True,2.361078487399847,Up,3.0624,1778474522744000.0,3.0624,True,4.639999815622972,0.0,False,0.0,1.5675998156229727,0.0,12.067163268238241,0.009999990463256836,0.036399953905743195,0
btc-updown-5m-1778474700,Up,1778474820000000,0.6100000143051147,0.6200000047683716,False,2.670241752821601,Down,1225.671852,1778474828417000.0,25.0,True,40.983605596270195,25.0,True,40.983605596270195,-25.01,-25.01,-25.0,0.009999990463256836,0.39983566511258145,1
btc-updown-5m-1778475000,Up,1778475120000000,0.8500000238418579,0.8600000143051147,True,2.3052107607005228,Up,14.688,1778475124412000.0,14.688,True,17.27999951530907,0.0,False,0.0,2.581999515309067,0.0,3.988371619151831,0.009999990463256836,0.16279983035817341,0
btc-updown-5m-1778475300,Up,1778475420000000,0.25999999046325684,0.27000001072883606,False,2.511642751367809,Down,68.6544,1778475426434000.0,25.0,True,96.15384968074834,18.654399999999995,True,71.74769493938206,-25.01,-18.664399999999997,-25.0,0.010000020265579224,0.9515404454209417,0
btc-updown-5m-1778475600,Up,1778475720000000,0.8399999737739563,0.8500000238418579,True,2.2444957795474356,Up,116.3082,1778475720917000.0,25.0,True,29.761905691115523,25.0,True,29.761905691115523,4.751905691115523,4.751905691115523,4.323528603286501,0.010000050067901611,0.28762054702732115,0
btc-updown-5m-1778475900,Up,1778476020000000,0.36000001430511475,0.3700000047683716,False,2.4875163449619544,Down,322.568045,1778476023748000.0,25.0,True,69.44444168497026,25.0,True,69.44444168497026,-25.01,-25.01,-25.0,0.009999990463256836,0.684443754575898,0
btc-updown-5m-1778476200,Up,1778476320000000,0.699999988079071,0.7099999785423279,True,2.2940479856022615,Up,565.1740080000001,1778476327985000.0,25.0,True,35.714286322496385,25.0,True,35.714286322496385,10.704286322496385,10.704286322496385,10.007043296395523,0.009999990463256836,0.3471425226269879,0
btc-updown-5m-1778476500,Up,1778476620000000,0.7699999809265137,0.7799999713897705,True,2.5139073425007616,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,6.910257562377791,0.009999990463256836,0.0,0
btc-updown-5m-1778476800,Up,1778476920000000,0.44999998807907104,0.46000000834465027,True,2.847949288548871,Up,0.0,,0.0,False,0.0,0.0,False,0.0,0.0,0.0,28.760868599036254,0.010000020265579224,0.0,1
btc-updown-5m-1778477100,Up,1778477220000000,0.5199999809265137,0.5299999713897705,True,2.6840116778479186,Up,25.5,1778477226066000.0,25.0,True,48.07692484037417,0.0,False,0.0,23.066924840374167,0.0,21.726417589713993,0.009999990463256836,0.4707687899064574,1
btc-updown-5m-1778477400,Up,1778477520000000,0.4099999964237213,0.41999998688697815,True,2.4979736904811722,Up,82.7235,1778477536892000.0,25.0,True,60.9756102879653,25.0,True,60.9756102879653,35.965610287965305,35.965610287965305,33.83333515458642,0.009999990463256836,0.5997555213709185,0
btc-updown-5m-1778477700,Up,1778477820000000,0.029999999329447746,0.03999999910593033,False,2.440189128531537,Down,51.0424,1778477831717000.0,25.0,True,833.3333519597852,1.0424000000000007,True,34.746667443315225,-25.01,-1.0524000000000007,-25.0,0.009999999776482582,8.323333333333332,0
btc-updown-5m-1778478000,Up,1778478120000000,0.699999988079071,0.7099999785423279,False,2.7656187115187842,Down,342.0484,1778478129527000.0,25.0,True,35.714286322496385,25.0,True,35.714286322496385,-25.01,-25.01,-25.0,0.009999990463256836,0.3471425226269879,1
btc-updown-5m-1778478300,Up,1778478420000000,0.6499999761581421,0.6700000166893005,True,2.1750938358342635,Up,11.3595,1778478482387000.0,11.3595,True,17.476154487175375,0.0,False,0.0,6.106654487175374,0.0,12.067163268238241,0.020000040531158447,0.33952379807229405,0
btc-updown-5m-1778478600,Up,1778478720000000,0.20000000298023224,0.20999999344348907,True,2.692926615252291,Up,224.999,1778478723379000.0,25.0,True,124.99999813735488,25.0,True,124.99999813735488,99.98999813735487,99.98999813735487,92.16667030917284,0.009999990463256836,1.239998789280671,1
