slot_start_us,signal,reason,rsi_14,ret_2m,f7,entry_phase,mode,thr
,NONE,no_signal,43.65176153774016,-0.0002112932572868682,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,36.65890450138504,0.000056814825987108865,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,83.6206028361931,-0.0005071610733213951,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,23.423754677449594,0.0006285489191767792,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,35.841005401302766,0.0005790516773206886,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,13.652594783226121,0.00021499777114604817,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,62.13011608707912,-0.00035348372019926533,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,53.695486564474415,0.000054220189016172376,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,39.477308371861405,0.0008973747735710149,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,28.10012790328453,-0.00044784134090228403,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,50.95170049474218,0.00003225799019182247,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,34.888102766621785,0.001126252281444429,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,60.342992412206826,-0.0009408692523516182,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,60.248136538012545,-0.00010857484412855164,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,56.24755476401775,0.0004750349824338378,pass,t_plus_120,paper,0.0010015139677357853
,UP,order_placed,60.44438646622951,0.001057341308950264,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,32.930258311531844,-0.0003601231959206623,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,71.15981042273499,-0.00009174710378738617,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,73.57452417164029,0.00006739173472799449,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,34.72940379006886,0.0008235927598877837,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,11.628485996983756,0.0004350030918722717,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,27.15411165204904,-0.0004595289840921772,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,24.15518922770805,-0.00002876099921897098,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,45.42695005135403,0.0001106725226248199,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,92.39208165602788,-0.000731988355520864,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,48.2349412521309,0.00005237766085829266,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,69.42049953953801,0.0003678033087454788,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,33.308020955121435,0.00028033584227031436,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,64.85289942504298,-0.0004887085820564261,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,76.99941017243447,0.00004385666258432724,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,50.32848276069001,0.00041900805154766095,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,40.40550964158146,-0.00007259933052445546,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,23.090378612025987,0.00042641050008004346,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,81.17560046787658,0.00001413802052229649,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,29.794661502576545,-0.00009785154621762306,pass,t_plus_120,paper,0.0010045191129188515
,NONE,no_signal,56.44511813572055,-0.0013368898763711492,pass,t_plus_120,paper,0.0010045191129188515
,NONE,no_signal,51.85733879327395,-0.00016291645214340544,pass,t_plus_120,paper,0.0010092886888813228
,NONE,no_signal,41.630564391939224,0.0002625052444790289,pass,t_plus_120,paper,0.0010092886888813228
,UP,order_placed,64.51266742062634,0.001243544009150836,pass,t_plus_120,paper,0.0010092886888813228
,NONE,no_signal,29.51938142793405,-0.00008837336856611933,pass,t_plus_120,paper,0.0010045191129188515
,UP,order_placed,67.93629130254646,0.0020942814674669015,pass,t_plus_120,paper,0.0010045191129188515
,NONE,no_signal,39.91101456020208,0.0005364952842624654,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,55.08848787925319,-0.000562035096319411,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,59.320385448653695,-0.0002814912956135415,pass,t_plus_120,paper,0.0010043864849775968
,NONE,no_signal,74.62937933987723,0.0005287751945573336,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,55.779864197733595,0.00006807695322996374,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,66.75609034816603,-0.00037498711891477675,pass,t_plus_120,paper,0.0010087734724345202
,DOWN,order_placed,42.400579697403145,-0.0010797184397184768,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,59.22955342110742,0.0005897178815231148,pass,t_plus_120,paper,0.0010098450493102294
,NONE,no_signal,61.776937751716495,-0.0013351680618333276,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,34.832897694599,-0.00019120179444783475,pass,t_plus_120,paper,0.0010087734724345202
,NONE,no_signal,66.91879867789962,0.000056274300397695776,pass,t_plus_120,paper,0.0010087734724345202
,DOWN,order_placed,37.298247215977405,-0.0014532390690474887,pass,t_plus_120,paper,0.0010043864849775968
,NONE,no_signal,32.485015086303406,0.00020473454880654275,pass,t_plus_120,paper,0.0010029774989410713
,UP,order_placed,58.87225610791074,0.0018230755547635833,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,64.00748981354545,-0.0018042335906517954,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,23.089592862974257,0.0007800740916573755,pass,t_plus_120,paper,0.0010007278761863796
,DOWN,order_placed,41.23047622456469,-0.0018988631205596605,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,15.824686579216163,-0.00034353550464965633,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,53.91625788243939,0.0005439364076647616,pass,t_plus_120,paper,0.0010007278761863796
,NONE,no_signal,47.39791479518622,0.0002442301656257207,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,49.75243329109938,0.0015934767520356498,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,36.21119800410768,-0.00026935296798197766,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,61.15835257385754,-0.00013442045213817494,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,71.64061475562517,-0.00029727301233170605,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,36.3651192671346,-0.00003639906876036809,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,60.03939458647445,-0.0005577462619808527,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,36.62613464001734,0.00021795986655058017,pass,t_plus_120,paper,0.0010015139677357853
,NONE,no_signal,86.0112944390828,0.0006501746119838551,pass,t_plus_120,paper,0.0010010146009036941
,NONE,no_signal,29.139347918301084,-0.0003456963159063349,pass,t_plus_120,paper,0.0010010146009036941
,NONE,no_signal,58.11235982404585,-0.00014719824878334865,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,67.50833291891229,-0.00003630681873046028,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,77.95421613905967,0.0003364458116920718,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,86.74965824572533,-0.0003583538380506387,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,44.47951860497089,-0.00000832072890685616,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,58.6503208412888,0.00012491398542849048,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,67.11889987681252,0.0002802060883626952,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,26.956095724668344,-0.0007074258086797302,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,50.04929549894794,-0.00034560574490738043,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,64.48104548174257,-0.0017430622383115485,pass,t_plus_120,paper,0.0010010146009036941
,NONE,no_signal,89.082285967336,-0.0006689129597649329,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,54.92611972643919,0.00047354960286579383,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,46.184906645799686,0.0008927452384312904,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,60.5390845881986,0.00012717301441294264,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,43.75509626934164,-0.0001925417910241713,pass,t_plus_120,paper,0.0010029774989410713
,NONE,no_signal,29.145807347231,-0.0007916260393654875,pass,t_plus_120,paper,0.0010010146009036941
,NONE,no_signal,30.95310824966053,0.001346498572780686,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,24.323767044204672,-0.00004040947545808615,pass,t_plus_120,paper,0.0009978932691309679
,DOWN,order_placed,42.62937100727491,-0.0014829348262316285,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,53.764268607069326,-0.0010568609495835541,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,56.928743280465135,0.0005555602440115125,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,32.485751265482264,-0.00006184958143362509,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,48.57399010401943,0.00006360292841864763,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,44.027047126727425,-0.00040455249236848585,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,44.60630123731814,0.0008831231207699438,pass,t_plus_120,paper,0.0009978932691309679
,NONE,no_signal,42.92366196317308,0.0012191289299831756,pass,t_plus_120,paper,0.0009978932691309679
,DOWN,order_placed,35.200330826219115,-0.0014459781573154904,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,51.59103604712621,-0.00013384175338209854,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,66.90067201456517,-0.00019190896573498083,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,50.50104635894976,0.00018661693491418778,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,36.64327102561548,0.0008035012834319972,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,53.033608715319396,0.0007621075568844186,pass,t_plus_120,paper,0.0009943262479033227
,UP,order_placed,61.21797836676215,0.001022230681634336,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,22.507919768039997,0.0007650126702436604,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,57.14140413268795,0.0007738579269483179,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,21.05233642930166,-0.00005845520629602223,pass,t_plus_120,paper,0.0009943262479033227
,NONE,no_signal,65.958144569448,-0.00019765169748327306,pass,t_plus_120,paper,0.0009926142995227293
,NONE,no_signal,81.25139708812925,-0.0007335880459283212,pass,t_plus_120,paper,0.0009892395577007352
,UP,order_placed,50.705321306058536,0.0010020156006375607,pass,t_plus_120,paper,0.0009879878221943086
,NONE,no_signal,34.88537785774295,0.002078324053326683,pass,t_plus_120,paper,0.0009830524767335932
,DOWN,order_placed,18.469534977989724,-0.0017165122960598556,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,20.857396310064615,-0.000026631509524808582,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,36.15453314194731,0.0004366645310714926,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,56.70632807954814,-0.00028526313192739545,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,38.36669030597987,0.00005581091264248774,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,40.68453664068644,0.00016775511617730528,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,96.636742155007,0.00046928721842518997,pass,t_plus_120,paper,0.0009818572953285564
,NONE,no_signal,70.8579626394131,0.000608079161182913,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,43.634886915546524,-0.00027012562739151365,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,45.686668537373215,0.0005159924118516739,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,56.58100086444222,-0.000018521500564497168,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,63.19743856962393,-0.00001812705170621553,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,74.30845191714202,-0.0003439909884005974,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,72.42110858507999,-0.00009185573422564494,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,39.9858703661562,-0.00008041746974168533,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,41.734081727213535,0.0002348094774978046,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,43.7258157440472,0.0005579956237826804,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,57.649328058721984,-0.00020882934824307384,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,23.62909069271882,-0.00020650873446576522,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,72.53683693033753,-0.0013346838067577137,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,57.850517326336416,0.0001172233657981656,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,29.478536381182423,0.00014486684724914322,pass,t_plus_120,paper,0.0009815203071166414
,DOWN,order_placed,37.735003340767186,-0.0014414649212468374,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,57.22485329393874,0.0005363242329909178,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,22.13790618674514,0.001273888231185161,pass,t_plus_120,paper,0.0009815203071166414
,UP,order_placed,68.78959898588352,0.001807439349068069,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,62.10439165937181,0.0007550722417329323,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,42.24441597985885,0.0001344670592047921,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,55.41532914816982,0.0009337001700712125,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,36.948586254443704,0.0022803737078584637,pass,t_plus_120,paper,0.0009815203071166414
,NONE,no_signal,32.41177927634912,0.0008986319690226818,pass,t_plus_120,paper,0.0009815203071166414
,UP,order_placed,53.798565853176136,0.0023708915123170572,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,23.26741555704507,-0.0005138217012947597,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,24.758572619845737,-0.0005437647622522071,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,21.014638611844546,-0.0007526635973068776,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,16.215457035444302,-0.00022053483287738765,pass,t_plus_120,paper,0.000980340438220868
,DOWN,order_placed,48.0401650711615,-0.0011807300296261247,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,66.3765256936278,0.00004885127414891219,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,18.823206158519326,0.00003530455501178394,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,34.37156811648882,-0.00006915979822867109,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,46.47601669801948,-0.0003038643016062879,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,24.156756789904748,-0.000951106769409172,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,59.42434696162554,0.00021100994135191516,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,38.56280941984093,0.0007652207493930836,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,28.824497403738036,-0.000010538036581903012,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,62.36109253661844,0.00020642603393700783,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,67.788058597555,0.0002769518674306258,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,45.248326039984335,-0.00021065915643906765,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,74.18809643323647,-0.00037473728490295435,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,66.42424643769806,0.000020180640474882677,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,32.44691542060691,-0.00029996405145224774,pass,t_plus_120,paper,0.000980340438220868
,NONE,no_signal,24.033414708754904,-0.0008549486140776045,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,25.818314083633283,-0.00011979760800895592,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,74.38587626635514,-0.0003902217349359686,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,38.92909712195943,-0.00024819001892390565,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,68.46339352830435,0.00022477910743902294,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,50.994297799588686,0.0004277870897649593,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,81.97868766381772,0.000325003271344643,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,38.20645206114727,-0.00014870073911354376,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,52.36226117624278,0.00016296430524482194,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,53.87120173990902,0.0005505781869116694,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,60.5929018652188,0.0005341531111149916,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,55.50116363365322,-0.000624342730551582,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,59.7914900642092,0.00007437173227673777,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,39.91670698658203,0.0005818326172796558,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,60.393079648250726,0.0004144273640576285,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,56.60769031628255,-0.000053022693526845796,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,78.93088065845116,0.00027900680374195005,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,42.13711935976341,0.0014859171825997752,pass,t_plus_120,paper,0.000977527984200293
,DOWN,order_placed,25.290169671543097,-0.0019240008597025578,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,31.58770503126371,-0.00046169582049056923,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,35.28707574119613,-0.00005509975666990973,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,29.950478026549533,-0.00012513321820152755,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,39.64033903335161,0.00000013184804733666197,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,60.79425661955922,-0.00029349306841550707,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,77.88332547816819,-0.0002769265442033602,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,46.18306564409606,0.00025213040423607787,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,38.075157186494614,-0.00041581924844267225,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,36.116920100028295,0.00010644194719673514,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,52.39550311468654,-0.00006510710978526047,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,42.97024053017729,0.0005209351674777833,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,23.660679906221986,-0.00015103836930474863,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,50.17773345803791,-0.0006767819547161361,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,67.17244476480344,-0.0004623529799585865,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,47.05612338668769,0.0003324411237383053,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,59.94057650736547,0.0005794047643924962,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,61.594378026946224,-0.0007025242183182266,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,39.77446541298586,0.0002975982395720424,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,61.51262771038118,-0.0000442394391248867,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,44.998837918049624,-0.00003451697576841845,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,52.12189105762795,0.00013781801429732827,pass,t_plus_120,paper,0.000977527984200293
,UP,order_placed,52.728324700927814,0.0018071024777608596,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,54.128290351658585,-0.0011059587801802424,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,57.148500200962225,0.000006464362464348339,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,36.74239862822305,-0.0001648065891531719,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,24.120612114549317,0.0008065003598677655,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,40.99855849182394,0.00045159689201146254,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,85.71068555809782,0.0001558091881003407,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,16.041332127434373,0.000877789911890833,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,58.57122378551685,0.00008711056050258003,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,36.77589413649636,0.0002602333492944709,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,58.64578434945988,-0.00024411637315444436,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,68.86964389287577,0.00020204095588629946,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,50.83375862477037,0.00017591678261225959,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,59.79694761401229,-0.00017113803745115748,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,64.43009276946177,0.0008425427275121984,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,50.529147091651424,0.00022696963475686332,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,37.961597034909154,0.0003161397126546347,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,31.195395605924574,0.000246812803751688,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,59.98294172609872,0.00028221757506728657,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,59.23436443050397,0.00045215906721282373,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,43.303525158118624,0.0009908820713468117,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,54.259864166091056,0.00011179206372164626,pass,t_plus_120,paper,0.000976555074054112
,DOWN,order_placed,12.371837346762845,-0.0020763011675580525,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,40.014889229786455,-0.0005122833346156225,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,48.251543853833326,0.0001555562277839864,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,49.7471157766075,0.0005448443456281696,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,71.16615073383544,-0.000229954651604473,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,42.57746540125459,0.0018581285360864195,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,55.903198320804144,-0.000944797909562275,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,43.60321630018361,-0.0007712670731030012,pass,t_plus_120,paper,0.000977527984200293
,DOWN,order_placed,29.649052276746644,-0.0030334046406826753,pass,t_plus_120,paper,0.000976555074054112
,DOWN,order_placed,47.30336550783192,-0.0012525764115042515,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,52.52861694864891,0.00031786174607848584,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,8.425900491525383,-0.0004752495963568563,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,81.64394861082806,-0.002980254421861903,pass,t_plus_120,paper,0.0009756725388910849
,NONE,no_signal,66.49210448058255,0.0006757678851873205,pass,t_plus_120,paper,0.0009756725388910849
,NONE,no_signal,63.53912247189784,0.0005163653560708624,pass,t_plus_120,paper,0.000976555074054112
,UP,order_placed,62.952447612541896,0.002031975431641668,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,24.754357210730902,-0.0006465796501618643,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,34.70264742962665,-0.0003405835273144644,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,61.030654363349775,-0.00003228263302886733,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,72.13989734459112,-0.00019950474116922545,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,35.616501110281206,0.0,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,37.67538834822657,0.00023767252289285662,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,32.957195080080425,0.00036425998565131954,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,48.4155841683697,0.00019251975992537248,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,41.31481971778017,0.00029450072857450287,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,26.847140138325983,0.00027329797452127036,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,45.97030420016357,0.00022288617543268188,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,73.77466685102156,-0.0009966876229004246,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,83.33653500672605,0.0004174980278032679,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,70.02184323396169,0.0005657127783085065,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,37.32493432994069,-0.0002893253573810754,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,34.65688082605331,0.00010795911645678245,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,59.23327974648573,0.00030528023640085956,pass,t_plus_120,paper,0.000977527984200293
,NONE,no_signal,35.69291415616,-0.00004133587373506565,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,28.40248962016399,-0.0004947371863438637,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,58.48133641638365,-0.0001810654135969339,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,66.88229634940524,-0.00020963629091880337,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,66.06736494926719,-0.0008822275121869535,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,61.59704971273862,-0.00011521455073461561,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,45.35475919320859,0.000008610018225977446,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,56.7921265409663,-0.00024944437470901634,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,8.67736448328965,-0.00030977643584698144,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,33.88631387853974,0.00012143641349507139,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,73.36952433275252,-0.00018188193548089671,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,42.263675805931776,0.00023538359404367285,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,49.83101275689087,-0.000009105378365062156,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,64.51186215348379,-0.0009385657618324064,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,58.67919595808321,-0.000289960226770255,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,73.45123276199804,0.0002284281137815601,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,61.33375940502568,0.0005041542717289014,pass,t_plus_120,paper,0.000976555074054112
,NONE,no_signal,37.452511014390865,-0.0004089462055557139,pass,t_plus_120,paper,0.000976555074054112
