cell_id,sleeve_id,signal,hour_bucket,dow_group,asset,family,n_full,pnl_keep_full,pnl_invert_full,win_keep_full,win_invert_full,n_train,pnl_keep_train,pnl_invert_train,win_keep_train,win_invert_train,n_val,pnl_keep_val,pnl_invert_val,win_keep_val,win_invert_val,n_held,pnl_keep_held,pnl_invert_held,win_keep_held,win_invert_held,n_last_7d,pnl_keep_last_7d,pnl_invert_last_7d,win_keep_last_7d,win_invert_last_7d,n_last_3d,pnl_keep_last_3d,pnl_invert_last_3d,win_keep_last_3d,win_invert_last_3d,action,window_score,full_pnl_action
poly_mint_sell_sol_5m|nan|18-23|weekend,poly_mint_sell_sol_5m,,18-23,weekend,SOL,5m,1160,199.3390179,0.0,0.3887931034482759,0.6112068965517241,0,0.0,0.0,0.0,0.0,1160,199.3390179,0.0,0.3887931034482759,0.6112068965517241,0,0.0,0.0,0.0,0.0,1160,199.3390179,0.0,0.3887931034482759,0.6112068965517241,247,36.133545,0.0,0.340080971659919,0.659919028340081,SKIP,0,0.0
poly_updown_btc_15m_sniper|DOWN|00-05|weekday,poly_updown_btc_15m_sniper,DOWN,00-05,weekday,BTC,sniper,41,183.53934496000005,-267.50044513126466,0.6097560975609756,0.3902439024390244,24,114.16669464,-80.57736820818776,0.5416666666666666,0.4583333333333333,0,0.0,0.0,0.0,0.0,17,69.37265031999999,-186.92307692307693,0.7058823529411765,0.29411764705882354,29,165.52948568000002,-297.3505079825835,0.6896551724137931,0.3103448275862069,17,69.37265031999999,-186.92307692307693,0.7058823529411765,0.29411764705882354,KEEP,4,183.53934496000005
poly_updown_btc_15m_sniper|DOWN|06-11|weekday,poly_updown_btc_15m_sniper,DOWN,06-11,weekday,BTC,sniper,36,299.90879537999996,-152.75665215287864,0.5555555555555556,0.4444444444444444,26,230.38878738,-91.4402515723271,0.5384615384615384,0.46153846153846156,2,-49.999992,43.45283018867924,0.0,1.0,8,119.52000000000001,-104.76923076923077,0.75,0.25,27,256.25114958,-73.48306724721826,0.5185185185185185,0.48148148148148145,8,119.52000000000001,-104.76923076923077,0.75,0.25,KEEP,4,299.90879537999996
poly_updown_btc_15m_sniper|DOWN|12-17|weekday,poly_updown_btc_15m_sniper,DOWN,12-17,weekday,BTC,sniper,58,-94.89528280000002,16.51978885827978,0.46551724137931033,0.5344827586206896,28,-173.10436624,106.8844612229522,0.39285714285714285,0.6071428571428571,4,-51.980000000000004,90.46153846153845,0.0,1.0,26,130.18908344,-180.82621082621085,0.6153846153846154,0.38461538461538464,41,37.687377760000004,18.09550989815544,0.4634146341463415,0.5365853658536586,26,130.18908344,-180.82621082621085,0.6153846153846154,0.38461538461538464,SKIP,0,0.0
poly_updown_btc_15m_sniper|DOWN|12-17|weekend,poly_updown_btc_15m_sniper,DOWN,12-17,weekend,BTC,sniper,31,-55.363133219999995,75.60236666878983,0.41935483870967744,0.5806451612903226,17,0.5968667800000027,-50.551479485056305,0.5294117647058824,0.47058823529411764,8,94.04,-9.538461538461547,0.5,0.5,6,-150.0,135.69230769230768,0.0,1.0,14,-55.959999999999994,126.15384615384613,0.2857142857142857,0.7142857142857143,6,-150.0,135.69230769230768,0.0,1.0,SKIP,0,0.0
poly_updown_btc_15m_sniper|UP|00-05|weekday,poly_updown_btc_15m_sniper,UP,00-05,weekday,BTC,sniper,31,-48.26849124000002,105.21188308004471,0.41935483870967744,0.5806451612903226,12,-62.130234599999994,139.4373732761231,0.25,0.75,0,0.0,0.0,0.0,0.0,19,13.86174336000002,-34.225490196078454,0.5263157894736842,0.47368421052631576,25,-41.98138496,107.00980392156862,0.4,0.6,19,13.86174336000002,-34.225490196078454,0.5263157894736842,0.47368421052631576,SKIP,0,0.0
poly_updown_btc_15m_sniper|UP|06-11|weekday,poly_updown_btc_15m_sniper,UP,06-11,weekday,BTC,sniper,40,203.79842005999998,-80.86474830316749,0.525,0.475,16,-60.27130586,-63.33533653846155,0.5625,0.4375,8,90.23527968,-5.8431372549019756,0.5,0.5,16,173.83444623999998,-11.686274509803951,0.5,0.5,35,134.76972184,-5.364748303167509,0.4857142857142857,0.5142857142857142,16,173.83444623999998,-11.686274509803951,0.5,0.5,KEEP,4,203.79842005999998
poly_updown_btc_15m_sniper|UP|12-17|weekday,poly_updown_btc_15m_sniper,UP,12-17,weekday,BTC,sniper,44,418.8853344000001,-484.369125555859,0.7045454545454546,0.29545454545454547,33,213.64934008,-306.447556928408,0.6666666666666666,0.3333333333333333,0,0.0,0.0,0.0,0.0,11,205.23599432000003,-177.921568627451,0.8181818181818182,0.18181818181818182,34,403.81337012,-474.11278939391957,0.7647058823529411,0.23529411764705882,11,205.23599432000003,-177.921568627451,0.8181818181818182,0.18181818181818182,KEEP,4,418.8853344000001
poly_updown_btc_15m_volume_INV_NIGHT|DOWN|00-05|weekday,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,00-05,weekday,BTC,volume_INV_NIGHT,118,538.5622658199999,-696.5099871468543,0.6016949152542372,0.3983050847457627,78,454.86881982,-558.51983869708,0.6282051282051282,0.3717948717948718,0,0.0,0.0,0.0,0.0,40,83.693446,-137.99014844977438,0.55,0.45,89,423.87984694,-543.7279938469392,0.6067415730337079,0.39325842696629215,40,83.693446,-137.99014844977438,0.55,0.45,KEEP,4,538.5622658199999
poly_updown_btc_15m_volume_INV_NIGHT|DOWN|00-05|weekend,poly_updown_btc_15m_volume_INV_NIGHT,DOWN,00-05,weekend,BTC,volume_INV_NIGHT,48,29.297653579999995,-88.41175744811693,0.5208333333333334,0.4791666666666667,16,39.09370158000001,-58.00166862626335,0.5625,0.4375,32,-9.796047999999956,-30.410088821853577,0.5,0.5,0,0.0,0.0,0.0,0.0,32,-9.796047999999956,-30.410088821853577,0.5,0.5,20,-104.138116,82.61840120663649,0.4,0.6,SKIP,0,0.0
