slug,fire_us,slot_start_us,outcome,vwap_down,shares,won_down,pnl_down,book_lag_s,ts,date
btc-updown-15m-1778499000,1778498220000000,1778499000000000,Up,0.5114083291897709,48.88461640741702,0,-24.999999999999996,117.784,2026-05-11 11:17:00+00:00,2026-05-11
btc-updown-15m-1778499900,1778499120000000,1778499900000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,101.104,2026-05-11 11:32:00+00:00,2026-05-11
btc-updown-15m-1778565600,1778564820000000,1778565600000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,105.55,2026-05-12 05:47:00+00:00,2026-05-12
btc-updown-15m-1778566500,1778565720000000,1778566500000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,92.825,2026-05-12 06:02:00+00:00,2026-05-12
btc-updown-15m-1778567400,1778566620000000,1778567400000000,Down,0.5,50.0,1,24.5,102.675,2026-05-12 06:17:00+00:00,2026-05-12
btc-updown-15m-1778568300,1778567520000000,1778568300000000,Down,0.5,50.0,1,24.5,73.811,2026-05-12 06:32:00+00:00,2026-05-12
btc-updown-15m-1778569200,1778568420000000,1778569200000000,Up,0.5,50.0,0,-25.0,92.349,2026-05-12 06:47:00+00:00,2026-05-12
btc-updown-15m-1778570100,1778569320000000,1778570100000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,38.998,2026-05-12 07:02:00+00:00,2026-05-12
btc-updown-15m-1778571000,1778570220000000,1778571000000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,56.359,2026-05-12 07:17:00+00:00,2026-05-12
btc-updown-15m-1778571900,1778571120000000,1778571900000000,Down,0.5,50.0,1,24.5,103.195,2026-05-12 07:32:00+00:00,2026-05-12
btc-updown-15m-1778572800,1778572020000000,1778572800000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,15.77,2026-05-12 07:47:00+00:00,2026-05-12
btc-updown-15m-1778573700,1778572920000000,1778573700000000,Up,0.49000000953674316,51.02040717026833,0,-25.0,102.312,2026-05-12 08:02:00+00:00,2026-05-12
btc-updown-15m-1778574600,1778573820000000,1778574600000000,Up,0.47999998927116394,52.083334497486575,0,-25.0,75.441,2026-05-12 08:17:00+00:00,2026-05-12
btc-updown-15m-1778575500,1778574720000000,1778575500000000,Down,0.5,50.0,1,24.5,59.222,2026-05-12 08:32:00+00:00,2026-05-12
btc-updown-15m-1778576400,1778575620000000,1778576400000000,Down,0.518388829983395,48.2263477799103,1,22.761820824312096,102.025,2026-05-12 08:47:00+00:00,2026-05-12
btc-updown-15m-1778577300,1778576520000000,1778577300000000,Down,0.5,50.0,1,24.5,7.897,2026-05-12 09:02:00+00:00,2026-05-12
btc-updown-15m-1778578200,1778577420000000,1778578200000000,Up,0.49000000953674316,51.02040717026833,0,-25.0,21.257,2026-05-12 09:17:00+00:00,2026-05-12
btc-updown-15m-1778579100,1778578320000000,1778579100000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,103.42,2026-05-12 09:32:00+00:00,2026-05-12
btc-updown-15m-1778580000,1778579220000000,1778580000000000,Down,0.5,50.0,1,24.5,100.308,2026-05-12 09:47:00+00:00,2026-05-12
btc-updown-15m-1778580900,1778580120000000,1778580900000000,Down,0.4980297959378108,50.19779981822967,1,24.693843821865077,41.569,2026-05-12 10:02:00+00:00,2026-05-12
btc-updown-15m-1778581800,1778581020000000,1778581800000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,72.545,2026-05-12 10:17:00+00:00,2026-05-12
btc-updown-15m-1778582700,1778581920000000,1778582700000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,115.362,2026-05-12 10:32:00+00:00,2026-05-12
btc-updown-15m-1778584500,1778583720000000,1778584500000000,Up,0.5,50.0,0,-25.0,35.024,2026-05-12 11:02:00+00:00,2026-05-12
btc-updown-15m-1778585400,1778584620000000,1778585400000000,Up,0.47999998927116394,52.083334497486575,0,-25.0,15.889,2026-05-12 11:17:00+00:00,2026-05-12
btc-updown-15m-1778586300,1778585520000000,1778586300000000,Up,0.5,50.0,0,-25.0,0.903,2026-05-12 11:32:00+00:00,2026-05-12
btc-updown-15m-1778652000,1778651220000000,1778652000000000,Up,0.5,50.0,0,-25.0,94.562,2026-05-13 05:47:00+00:00,2026-05-13
btc-updown-15m-1778652900,1778652120000000,1778652900000000,Up,0.5,50.0,0,-25.0,102.667,2026-05-13 06:02:00+00:00,2026-05-13
btc-updown-15m-1778653800,1778653020000000,1778653800000000,Down,0.5170795186142231,48.34846305071255,1,22.881493789698304,102.477,2026-05-13 06:17:00+00:00,2026-05-13
btc-updown-15m-1778654700,1778653920000000,1778654700000000,Down,0.5178993829613878,48.27192466816258,1,22.806486174799335,37.604,2026-05-13 06:32:00+00:00,2026-05-13
btc-updown-15m-1778655600,1778654820000000,1778655600000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,31.625,2026-05-13 06:47:00+00:00,2026-05-13
btc-updown-15m-1778656500,1778655720000000,1778656500000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,95.113,2026-05-13 07:02:00+00:00,2026-05-13
btc-updown-15m-1778657400,1778656620000000,1778657400000000,Up,0.5069703386936208,49.31254965412944,0,-25.0,36.113,2026-05-13 07:17:00+00:00,2026-05-13
btc-updown-15m-1778658300,1778657520000000,1778658300000000,Up,0.47999998927116394,52.083334497486575,0,-25.0,102.284,2026-05-13 07:32:00+00:00,2026-05-13
btc-updown-15m-1778659200,1778658420000000,1778659200000000,Down,0.5077476241196973,49.23705953985213,1,23.752318349055095,12.663,2026-05-13 07:47:00+00:00,2026-05-13
btc-updown-15m-1778660100,1778659320000000,1778660100000000,Up,0.5162068960980688,48.430193763336526,0,-24.999999999999996,23.052,2026-05-13 08:02:00+00:00,2026-05-13
btc-updown-15m-1778661000,1778660220000000,1778661000000000,Up,0.5009823173508725,49.90196087597793,0,-24.999999999999996,98.241,2026-05-13 08:17:00+00:00,2026-05-13
btc-updown-15m-1778661900,1778661120000000,1778661900000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,101.138,2026-05-13 08:32:00+00:00,2026-05-13
btc-updown-15m-1778662800,1778662020000000,1778662800000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,100.288,2026-05-13 08:47:00+00:00,2026-05-13
btc-updown-15m-1778663700,1778662920000000,1778663700000000,Down,0.5201442870599109,48.06358662768599,1,22.602314895132277,97.869,2026-05-13 09:02:00+00:00,2026-05-13
btc-updown-15m-1778664600,1778663820000000,1778664600000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,100.387,2026-05-13 09:17:00+00:00,2026-05-13
btc-updown-15m-1778665500,1778664720000000,1778665500000000,Up,0.5060649886574122,49.400769783194974,0,-24.999999999999996,59.13,2026-05-13 09:32:00+00:00,2026-05-13
btc-updown-15m-1778666400,1778665620000000,1778666400000000,Down,0.5120448595439877,48.82384723530723,1,23.34737029060108,107.118,2026-05-13 09:47:00+00:00,2026-05-13
btc-updown-15m-1778667300,1778666520000000,1778667300000000,Down,0.5205079965845466,48.03000177527383,1,22.569401739768356,98.587,2026-05-13 10:02:00+00:00,2026-05-13
btc-updown-15m-1778668200,1778667420000000,1778668200000000,Down,0.4931375048465546,50.69579935474394,1,25.18188336764906,22.057,2026-05-13 10:17:00+00:00,2026-05-13
btc-updown-15m-1778669100,1778668320000000,1778669100000000,Down,0.47999998927116394,52.083334497486575,1,26.541667807536843,23.896,2026-05-13 10:32:00+00:00,2026-05-13
btc-updown-15m-1778670000,1778669220000000,1778670000000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,97.24,2026-05-13 10:47:00+00:00,2026-05-13
btc-updown-15m-1778670900,1778670120000000,1778670900000000,Down,0.49000000953674316,51.02040717026833,1,25.499999026862962,63.586,2026-05-13 11:02:00+00:00,2026-05-13
btc-updown-15m-1778671800,1778671020000000,1778671800000000,Up,0.47999998927116394,52.083334497486575,0,-25.0,100.974,2026-05-13 11:17:00+00:00,2026-05-13
btc-updown-15m-1778672700,1778671920000000,1778672700000000,Down,0.5,50.0,1,24.5,100.917,2026-05-13 11:32:00+00:00,2026-05-13
btc-updown-15m-1778738400,1778737620000000,1778738400000000,Up,0.5299999713897705,47.1698138670551,0,-25.000000000000004,14.83,2026-05-14 05:47:00+00:00,2026-05-14
btc-updown-15m-1778739300,1778738520000000,1778739300000000,Down,0.5273106894383366,47.41037968835541,1,21.9621720945883,24.216,2026-05-14 06:02:00+00:00,2026-05-14
btc-updown-15m-1778740200,1778739420000000,1778740200000000,Up,0.5299999713897705,47.1698138670551,0,-25.000000000000004,55.828,2026-05-14 06:17:00+00:00,2026-05-14
btc-updown-15m-1778742900,1778742120000000,1778742900000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,100.574,2026-05-14 07:02:00+00:00,2026-05-14
btc-updown-15m-1778743800,1778743020000000,1778743800000000,Up,0.5,50.0,0,-25.0,91.207,2026-05-14 07:17:00+00:00,2026-05-14
btc-updown-15m-1778744700,1778743920000000,1778744700000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,100.709,2026-05-14 07:32:00+00:00,2026-05-14
btc-updown-15m-1778745600,1778744820000000,1778745600000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,96.901,2026-05-14 07:47:00+00:00,2026-05-14
btc-updown-15m-1778746500,1778745720000000,1778746500000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,89.67,2026-05-14 08:02:00+00:00,2026-05-14
btc-updown-15m-1778747400,1778746620000000,1778747400000000,Up,0.5163770825810902,48.41423224097882,0,-24.999999999999996,85.525,2026-05-14 08:17:00+00:00,2026-05-14
btc-updown-15m-1778748300,1778747520000000,1778748300000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,107.551,2026-05-14 08:32:00+00:00,2026-05-14
btc-updown-15m-1778749200,1778748420000000,1778749200000000,Up,0.5157154211988418,48.476347559831595,0,-25.0,98.153,2026-05-14 08:47:00+00:00,2026-05-14
btc-updown-15m-1778750100,1778749320000000,1778750100000000,Down,0.5137953935612705,48.65750124133554,1,23.184351216508826,101.897,2026-05-14 09:02:00+00:00,2026-05-14
btc-updown-15m-1778751000,1778750220000000,1778751000000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,49.671,2026-05-14 09:17:00+00:00,2026-05-14
btc-updown-15m-1778751900,1778751120000000,1778751900000000,Down,0.5079660961076109,49.21588309055932,1,23.731565428748137,103.206,2026-05-14 09:32:00+00:00,2026-05-14
btc-updown-15m-1778752800,1778752020000000,1778752800000000,Down,0.5,50.0,1,24.5,3.67,2026-05-14 09:47:00+00:00,2026-05-14
btc-updown-15m-1778753700,1778752920000000,1778753700000000,Up,0.5,50.0,0,-25.0,5.057,2026-05-14 10:02:00+00:00,2026-05-14
btc-updown-15m-1778754600,1778753820000000,1778754600000000,Down,0.5,50.0,1,24.5,105.204,2026-05-14 10:17:00+00:00,2026-05-14
btc-updown-15m-1778755500,1778754720000000,1778755500000000,Up,0.5,50.0,0,-25.0,5.234,2026-05-14 10:32:00+00:00,2026-05-14
btc-updown-15m-1778756400,1778755620000000,1778756400000000,Down,0.49288860997737005,50.72139930591584,1,25.20697131979752,105.487,2026-05-14 10:47:00+00:00,2026-05-14
btc-updown-15m-1778757300,1778756520000000,1778757300000000,Down,0.5093887245767139,49.0784322341925,1,23.596863589508647,95.137,2026-05-14 11:02:00+00:00,2026-05-14
btc-updown-15m-1778758200,1778757420000000,1778758200000000,Down,0.5,50.0,1,24.5,105.621,2026-05-14 11:17:00+00:00,2026-05-14
btc-updown-15m-1778759100,1778758320000000,1778759100000000,Down,0.47999998927116394,52.083334497486575,1,26.541667807536843,119.364,2026-05-14 11:32:00+00:00,2026-05-14
btc-updown-15m-1778824800,1778824020000000,1778824800000000,Up,0.47999998927116394,52.083334497486575,0,-25.0,93.427,2026-05-15 05:47:00+00:00,2026-05-15
btc-updown-15m-1778825700,1778824920000000,1778825700000000,Up,0.47999998927116394,52.083334497486575,0,-25.0,94.674,2026-05-15 06:02:00+00:00,2026-05-15
btc-updown-15m-1778826600,1778825820000000,1778826600000000,Up,0.5,50.0,0,-25.0,109.247,2026-05-15 06:17:00+00:00,2026-05-15
btc-updown-15m-1778827500,1778826720000000,1778827500000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,95.595,2026-05-15 06:32:00+00:00,2026-05-15
btc-updown-15m-1778828400,1778827620000000,1778828400000000,Up,0.5123596809014517,48.79384723640764,0,-25.0,95.474,2026-05-15 06:47:00+00:00,2026-05-15
btc-updown-15m-1778829300,1778828520000000,1778829300000000,Up,0.5105667587682053,48.96519323019592,0,-25.000000000000004,265.73,2026-05-15 07:02:00+00:00,2026-05-15
btc-updown-15m-1778830200,1778829420000000,1778830200000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,93.263,2026-05-15 07:17:00+00:00,2026-05-15
btc-updown-15m-1778836500,1778835720000000,1778836500000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,104.841,2026-05-15 09:02:00+00:00,2026-05-15
btc-updown-15m-1778837400,1778836620000000,1778837400000000,Down,0.5,50.0,1,24.5,12.901,2026-05-15 09:17:00+00:00,2026-05-15
btc-updown-15m-1778838300,1778837520000000,1778838300000000,Up,0.49000000953674316,51.02040717026833,0,-25.0,90.04,2026-05-15 09:32:00+00:00,2026-05-15
btc-updown-15m-1778839200,1778838420000000,1778839200000000,Up,0.49000000953674316,51.02040717026833,0,-25.0,58.306,2026-05-15 09:47:00+00:00,2026-05-15
btc-updown-15m-1778840100,1778839320000000,1778840100000000,Down,0.5,50.0,1,24.5,66.153,2026-05-15 10:02:00+00:00,2026-05-15
btc-updown-15m-1778841000,1778840220000000,1778841000000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,88.923,2026-05-15 10:17:00+00:00,2026-05-15
btc-updown-15m-1778841900,1778841120000000,1778841900000000,Up,0.5,50.0,0,-25.0,113.542,2026-05-15 10:32:00+00:00,2026-05-15
btc-updown-15m-1778842800,1778842020000000,1778842800000000,Down,0.5014019580997154,49.8601961882011,1,24.36299226443708,39.919,2026-05-15 10:47:00+00:00,2026-05-15
btc-updown-15m-1778843700,1778842920000000,1778843700000000,Down,0.5157236049668343,48.47557831216147,1,23.006066745918233,23.043,2026-05-15 11:02:00+00:00,2026-05-15
btc-updown-15m-1778844600,1778843820000000,1778844600000000,Up,0.5,50.0,0,-25.0,44.46,2026-05-15 11:17:00+00:00,2026-05-15
btc-updown-15m-1778845500,1778844720000000,1778845500000000,Down,0.5,50.0,1,24.5,92.807,2026-05-15 11:32:00+00:00,2026-05-15
btc-updown-15m-1779084000,1779083220000000,1779084000000000,Down,0.5,50.0,1,24.5,90.55,2026-05-18 05:47:00+00:00,2026-05-18
btc-updown-15m-1779084900,1779084120000000,1779084900000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,110.851,2026-05-18 06:02:00+00:00,2026-05-18
btc-updown-15m-1779085800,1779085020000000,1779085800000000,Up,0.503952565445194,49.6078435039117,0,-25.000000000000004,892.357,2026-05-18 06:17:00+00:00,2026-05-18
btc-updown-15m-1779086700,1779085920000000,1779086700000000,Up,0.5,50.0,0,-25.0,89.669,2026-05-18 06:32:00+00:00,2026-05-18
btc-updown-15m-1779087600,1779086820000000,1779087600000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,802.144,2026-05-18 06:47:00+00:00,2026-05-18
btc-updown-15m-1779088500,1779087720000000,1779088500000000,Up,0.5,50.0,0,-25.0,88.457,2026-05-18 07:02:00+00:00,2026-05-18
btc-updown-15m-1779089400,1779088620000000,1779089400000000,Down,0.5017709546547465,49.823529576760265,1,24.32705898522506,55.251,2026-05-18 07:17:00+00:00,2026-05-18
btc-updown-15m-1779090300,1779089520000000,1779090300000000,Up,0.5087484704002088,49.14019688419635,0,-24.999999999999996,88.454,2026-05-18 07:32:00+00:00,2026-05-18
btc-updown-15m-1779091200,1779090420000000,1779091200000000,Down,0.5025402893988618,49.74725515023876,1,24.252310047233983,23.107,2026-05-18 07:47:00+00:00,2026-05-18
btc-updown-15m-1779092100,1779091320000000,1779092100000000,Down,0.5105447022145707,48.96730862460903,1,23.48796245211685,105.143,2026-05-18 08:02:00+00:00,2026-05-18
btc-updown-15m-1779093000,1779092220000000,1779093000000000,Down,0.506958243900691,49.31372613184548,1,23.82745160920857,1.982,2026-05-18 08:17:00+00:00,2026-05-18
btc-updown-15m-1779093900,1779093120000000,1779093900000000,Up,0.5,50.0,0,-25.0,116.314,2026-05-18 08:32:00+00:00,2026-05-18
btc-updown-15m-1779094800,1779094020000000,1779094800000000,Down,0.5,50.0,1,24.5,90.821,2026-05-18 08:47:00+00:00,2026-05-18
btc-updown-15m-1779095700,1779094920000000,1779095700000000,Up,0.5114405205070374,48.881539490095996,0,-24.999999999999996,89.007,2026-05-18 09:02:00+00:00,2026-05-18
btc-updown-15m-1779096600,1779095820000000,1779096600000000,Down,0.5,50.0,1,24.5,91.799,2026-05-18 09:17:00+00:00,2026-05-18
btc-updown-15m-1779097500,1779096720000000,1779097500000000,Down,0.506958243900691,49.31372613184548,1,23.82745160920857,2146.693,2026-05-18 09:32:00+00:00,2026-05-18
btc-updown-15m-1779098400,1779097620000000,1779098400000000,Down,0.5,50.0,1,24.5,83.301,2026-05-18 09:47:00+00:00,2026-05-18
btc-updown-15m-1779099300,1779098520000000,1779099300000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,53.512,2026-05-18 10:02:00+00:00,2026-05-18
btc-updown-15m-1779100200,1779099420000000,1779100200000000,Down,0.5,50.0,1,24.5,89.301,2026-05-18 10:17:00+00:00,2026-05-18
btc-updown-15m-1779101100,1779100320000000,1779101100000000,Down,0.5,50.0,1,24.5,90.252,2026-05-18 10:32:00+00:00,2026-05-18
btc-updown-15m-1779102000,1779101220000000,1779102000000000,Down,0.5,50.0,1,24.5,75.29,2026-05-18 10:47:00+00:00,2026-05-18
btc-updown-15m-1779102900,1779102120000000,1779102900000000,Up,0.5,50.0,0,-25.0,72.635,2026-05-18 11:02:00+00:00,2026-05-18
btc-updown-15m-1779103800,1779103020000000,1779103800000000,Up,0.5,50.0,0,-25.0,91.201,2026-05-18 11:17:00+00:00,2026-05-18
btc-updown-15m-1779104700,1779103920000000,1779104700000000,Down,0.5085840936889721,49.15607922116596,1,23.67295763674264,90.061,2026-05-18 11:32:00+00:00,2026-05-18
btc-updown-15m-1779170400,1779169620000000,1779170400000000,Up,0.5099999904632568,49.01960875977925,0,-25.0,91.701,2026-05-19 05:47:00+00:00,2026-05-19
btc-updown-15m-1779171300,1779170520000000,1779171300000000,Up,0.5063743536262395,49.37058881629849,0,-25.0,137.267,2026-05-19 06:02:00+00:00,2026-05-19
btc-updown-15m-1779172200,1779171420000000,1779172200000000,Up,0.5092188103001619,49.09480854657276,0,-25.0,57.529,2026-05-19 06:17:00+00:00,2026-05-19
btc-updown-15m-1779173100,1779172320000000,1779173100000000,Down,0.505014492090241,49.503529881936046,1,24.013459284297326,83.655,2026-05-19 06:32:00+00:00,2026-05-19
btc-updown-15m-1779174000,1779173220000000,1779174000000000,Up,0.5199999809265137,48.07692484037417,0,-25.0,11.565,2026-05-19 06:47:00+00:00,2026-05-19
btc-updown-15m-1779174900,1779174120000000,1779174900000000,Down,0.5,50.0,1,24.5,90.875,2026-05-19 07:02:00+00:00,2026-05-19
btc-updown-15m-1779175800,1779175020000000,1779175800000000,Up,0.5290033300583408,47.258681712349315,0,-24.999999999999996,113.099,2026-05-19 07:17:00+00:00,2026-05-19
btc-updown-15m-1779176700,1779175920000000,1779176700000000,Down,0.5179282698229614,48.26923235633675,1,22.803847709210018,57.952,2026-05-19 07:32:00+00:00,2026-05-19
btc-updown-15m-1779177600,1779176820000000,1779177600000000,Down,0.5212882113641774,47.958115021585904,1,22.498952721154183,88.339,2026-05-19 07:47:00+00:00,2026-05-19
btc-updown-15m-1779178500,1779177720000000,1779178500000000,Down,0.5,50.0,1,24.5,65.405,2026-05-19 08:02:00+00:00,2026-05-19
btc-updown-15m-1779179400,1779178620000000,1779179400000000,Up,0.5,50.0,0,-25.0,112.326,2026-05-19 08:17:00+00:00,2026-05-19
btc-updown-15m-1779180300,1779179520000000,1779180300000000,Down,0.5,50.0,1,24.5,31.358,2026-05-19 08:32:00+00:00,2026-05-19
btc-updown-15m-1779181200,1779180420000000,1779181200000000,Down,0.5089942188343697,49.11647141543503,1,23.634141987126327,91.255,2026-05-19 08:47:00+00:00,2026-05-19
btc-updown-15m-1779182100,1779181320000000,1779182100000000,Down,0.5,50.0,1,24.5,87.987,2026-05-19 09:02:00+00:00,2026-05-19
btc-updown-15m-1779183000,1779182220000000,1779183000000000,Up,0.5,50.0,0,-25.0,36.453,2026-05-19 09:17:00+00:00,2026-05-19
btc-updown-15m-1779183900,1779183120000000,1779183900000000,Up,0.5,50.0,0,-25.0,49.354,2026-05-19 09:32:00+00:00,2026-05-19
btc-updown-15m-1779184800,1779184020000000,1779184800000000,Down,0.4970178954711324,50.299999713897705,1,24.79399971961975,91.293,2026-05-19 09:47:00+00:00,2026-05-19
btc-updown-15m-1779185700,1779184920000000,1779185700000000,Up,0.5032384846017136,49.67823559795147,0,-25.000000000000004,92.493,2026-05-19 10:02:00+00:00,2026-05-19
btc-updown-15m-1779186600,1779185820000000,1779186600000000,Down,0.5,50.0,1,24.5,93.779,2026-05-19 10:17:00+00:00,2026-05-19
btc-updown-15m-1779187500,1779186720000000,1779187500000000,Up,0.5,50.0,0,-25.0,91.723,2026-05-19 10:32:00+00:00,2026-05-19
btc-updown-15m-1779188400,1779187620000000,1779188400000000,Down,0.5,50.0,1,24.5,89.827,2026-05-19 10:47:00+00:00,2026-05-19
btc-updown-15m-1779189300,1779188520000000,1779189300000000,Down,0.5099999904632568,49.01960875977925,1,23.539216584583667,90.43,2026-05-19 11:02:00+00:00,2026-05-19
btc-updown-15m-1779190200,1779189420000000,1779190200000000,Down,0.504950490375089,49.50980437988963,1,24.019608292291842,113.204,2026-05-19 11:17:00+00:00,2026-05-19
btc-updown-15m-1779191100,1779190320000000,1779191100000000,Up,0.5,50.0,0,-25.0,93.409,2026-05-19 11:32:00+00:00,2026-05-19
