offset,direction,gates,n_gates,train_n,train_wr,train_dpt,val_n,val_wr,val_dpt,lock_n,lock_wr,lock_dpt,lock_dd,lock_streak,lock_days,lock_sharpe,sum_25_28d,gate_stack_str
240,DOWN,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_hawkes_imb_loose_with']",3,171,0.6023391812865497,3.8287064212977158,56,0.6428571428571429,2.0208925343200947,10,0.7,6.7290856305463835,50.0,2,1,0.0,471.03599413824685,g_mp_skew_strong_with+g_ribbon_slope_with+g_hawkes_imb_loose_with
240,DOWN,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_hawkes_imbalance_with']",3,159,0.6037735849056604,4.0430481025181475,48,0.6041666666666666,0.7660042494786508,10,0.7,6.7290856305463835,50.0,2,1,0.0,471.03599413824685,g_mp_skew_with+g_ribbon_slope_with+g_hawkes_imbalance_with
240,DOWN,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_hawkes_imbalance_with']",3,159,0.6037735849056604,4.0430481025181475,48,0.6041666666666666,0.7660042494786508,10,0.7,6.7290856305463835,50.0,2,1,0.0,471.03599413824685,g_mp_skew_strong_with+g_ribbon_slope_with+g_hawkes_imbalance_with
240,DOWN,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_hawkes_imb_loose_with']",3,171,0.6023391812865497,3.8287064212977158,56,0.6428571428571429,2.0208925343200947,10,0.7,6.7290856305463835,50.0,2,1,0.0,471.03599413824685,g_mp_skew_with+g_ribbon_slope_with+g_hawkes_imb_loose_with
120,DOWN,"['g_vwap_premium', 'g_imb5_with', 'g_imb5_strong_with']",3,97,0.6907216494845361,3.184576955194524,55,0.5636363636363636,-2.250056295984905,10,0.8,6.724142811765411,25.0,1,1,0.0,470.6899968235788,g_vwap_premium+g_imb5_with+g_imb5_strong_with
120,DOWN,"['g_vwap_premium', 'g_rf_strong', 'g_imb5_strong_with']",3,65,0.676923076923077,2.1191320547353185,36,0.5555555555555556,-2.645899888672938,10,0.8,6.724142811765411,25.0,1,1,0.0,470.6899968235788,g_vwap_premium+g_rf_strong+g_imb5_strong_with
120,DOWN,"['g_vwap_premium', 'g_rf_with', 'g_imb5_strong_with']",3,67,0.6865671641791045,2.6720026965403796,39,0.5641025641025641,-2.4628933440479783,10,0.8,6.724142811765411,25.0,1,1,0.0,470.6899968235788,g_vwap_premium+g_rf_with+g_imb5_strong_with
120,DOWN,"['g_imb5_strong_with', 'g_vwap_premium']",2,97,0.6907216494845361,3.184576955194524,55,0.5636363636363636,-2.250056295984905,10,0.8,6.724142811765411,25.0,1,1,0.0,470.6899968235788,g_imb5_strong_with+g_vwap_premium
ALL,DOWN,"['g_cci_with', 'g_imb1_strong_with']",2,1548,0.6007751937984496,1.4288285721492957,624,0.6009615384615384,1.4059344198572903,102,0.7254901960784313,6.723060309346891,184.9241273931712,5,1,0.0,4800.26506087368,g_cci_with+g_imb1_strong_with
480,BOTH,"['g_tr_above_ema50', 'g_imb1_strong_with', 'g_hawkes_imb_strong_with']",3,104,0.6153846153846154,5.7834116870293055,51,0.6078431372549019,-1.4380754284819637,10,0.7,6.712590956970442,68.0897424376222,2,1,0.0,469.88136698793096,g_tr_above_ema50+g_imb1_strong_with+g_hawkes_imb_strong_with
480,BOTH,"['g_tr_above_ema50', 'g_queue_top_high', 'g_hawkes_imb_strong_with']",3,134,0.6567164179104478,2.7635979000505704,62,0.6612903225806451,0.9400423001689615,10,0.7,6.712590956970442,68.0897424376222,2,1,0.0,469.88136698793096,g_tr_above_ema50+g_queue_top_high+g_hawkes_imb_strong_with
360,BOTH,"['g_mp_skew_with', 'g_rf_with', 'g_imb5_with']",3,476,0.5861344537815126,2.2871952211442625,178,0.6067415730337079,0.23264598480120796,27,0.7407407407407407,6.709924706232722,60.54741349317179,2,1,0.0,1268.1757694779844,g_mp_skew_with+g_rf_with+g_imb5_with
360,BOTH,"['g_mp_skew_strong_with', 'g_rf_with', 'g_imb5_with']",3,476,0.5861344537815126,2.2871952211442625,178,0.6067415730337079,0.23264598480120796,27,0.7407407407407407,6.709924706232722,60.54741349317179,2,1,0.0,1268.1757694779844,g_mp_skew_strong_with+g_rf_with+g_imb5_with
ALL,DOWN,"['g_bb_pos_with', 'g_imb1_strong_with']",2,1559,0.6016677357280308,1.5890763379852315,621,0.6038647342995169,1.5774787949057105,101,0.7227722772277227,6.708767177096201,184.9241273931712,5,1,0.0,4743.098394207013,g_bb_pos_with+g_imb1_strong_with
240,DOWN,"['g_ribbon_slope_with', 'g_rf_strong', 'g_hawkes_imb_loose_with']",3,242,0.6115702479338843,2.704261424842883,89,0.5393258426966292,-1.1716066555055047,14,0.6428571428571429,6.704174650969419,50.0,3,2,112.12702662749442,657.009115795003,g_ribbon_slope_with+g_rf_strong+g_hawkes_imb_loose_with
240,DOWN,"['g_ribbon_slope_with', 'g_rf_strong', 'g_hawkes_imbalance_with']",3,217,0.6082949308755761,2.71350815255601,78,0.5,-2.4802769793938966,14,0.6428571428571429,6.704174650969419,50.0,3,2,112.12702662749442,657.009115795003,g_ribbon_slope_with+g_rf_strong+g_hawkes_imbalance_with
360,DOWN,"['g_ribbon_slope_with', 'g_hawkes_imbalance_with', 'g_hawkes_imb_strong_with']",3,188,0.5691489361702128,2.081520044854511,84,0.5476190476190477,-1.032805392464448,11,0.7272727272727273,6.703960084078623,30.750000186264515,1,1,0.0,516.204926474054,g_ribbon_slope_with+g_hawkes_imbalance_with+g_hawkes_imb_strong_with
360,DOWN,"['g_hawkes_imb_strong_with', 'g_ribbon_slope_with']",2,188,0.5691489361702128,2.081520044854511,84,0.5476190476190477,-1.032805392464448,11,0.7272727272727273,6.703960084078623,30.750000186264515,1,1,0.0,516.204926474054,g_hawkes_imb_strong_with+g_ribbon_slope_with
360,DOWN,"['g_ribbon_slope_with', 'g_hawkes_imb_loose_with', 'g_hawkes_imb_strong_with']",3,188,0.5691489361702128,2.081520044854511,84,0.5476190476190477,-1.032805392464448,11,0.7272727272727273,6.703960084078623,30.750000186264515,1,1,0.0,516.204926474054,g_ribbon_slope_with+g_hawkes_imb_loose_with+g_hawkes_imb_strong_with
ALL,DOWN,"['g_f7_rsi_extreme_with', 'g_ribbon_slope_with']",2,484,0.5537190082644629,3.087497791260714,148,0.4797297297297297,0.6515038775633766,42,0.6428571428571429,6.668640168340839,125.0,5,1,0.0,1960.5802094922064,g_f7_rsi_extreme_with+g_ribbon_slope_with
120,DOWN,"['g_tr_above_ema800', 'g_imb5_with', 'g_imb1_strong_with']",3,231,0.6277056277056277,2.2017725788564055,90,0.5777777777777777,-2.45758124943866,11,0.7272727272727273,6.667388995651985,50.0,2,1,0.0,513.3889526652029,g_tr_above_ema800+g_imb5_with+g_imb1_strong_with
240,DOWN,"['g_queue_top_high', 'g_vol_contracting']",2,174,0.5862068965517241,1.1962098768093712,51,0.6078431372549019,2.526391139428904,10,0.6,6.634735100633553,75.0,3,1,0.0,464.4314570443487,g_queue_top_high+g_vol_contracting
480,BOTH,"['g_rf_with', 'g_ribbon_slope_with', 'g_hawkes_imb_loose_with']",3,304,0.5921052631578947,5.461665715740613,148,0.5337837837837838,-0.6363059083741712,95,0.6,6.632794995387832,158.98177557547234,4,4,14.695674305494093,4410.8086719329085,g_rf_with+g_ribbon_slope_with+g_hawkes_imb_loose_with
ALL,DOWN,"['g_imb1_strong_with', 'g_vpin_very_calm']",2,976,0.555327868852459,1.7724941040907403,486,0.5720164609053497,1.446371256304947,142,0.6690140845070423,6.631002924692914,225.0,9,1,0.0,6591.216907144757,g_imb1_strong_with+g_vpin_very_calm
840,BOTH,"['g_hawkes_imb_loose_with', 'g_rf_strong']",2,109,0.5779816513761468,3.6954844331794603,42,0.4523809523809524,3.334049886990765,38,0.6052631578947368,6.6277875434686475,102.54166874558555,3,4,12.150100165818836,1762.9914865626602,g_hawkes_imb_loose_with+g_rf_strong
840,BOTH,"['g_rf_with', 'g_rf_strong', 'g_hawkes_imb_loose_with']",3,106,0.5660377358490566,2.7173488165975135,41,0.4634146341463415,4.025124274478343,38,0.6052631578947368,6.6277875434686475,102.54166874558555,3,4,12.150100165818836,1762.9914865626602,g_rf_with+g_rf_strong+g_hawkes_imb_loose_with
840,BOTH,"['g_hawkes_imbalance_with', 'g_rf_strong']",2,97,0.5876288659793815,5.289259225682449,36,0.4444444444444444,-0.3040632204818293,38,0.6052631578947368,6.6277875434686475,102.54166874558555,3,4,12.150100165818836,1762.9914865626602,g_hawkes_imbalance_with+g_rf_strong
840,BOTH,"['g_rf_strong', 'g_hawkes_imb_loose_with', 'g_hawkes_imbalance_with']",3,97,0.5876288659793815,5.289259225682449,36,0.4444444444444444,-0.3040632204818293,38,0.6052631578947368,6.6277875434686475,102.54166874558555,3,4,12.150100165818836,1762.9914865626602,g_rf_strong+g_hawkes_imb_loose_with+g_hawkes_imbalance_with
840,BOTH,"['g_rf_with', 'g_rf_strong', 'g_hawkes_imbalance_with']",3,94,0.574468085106383,4.237120385467798,36,0.4444444444444444,-0.3040632204818293,38,0.6052631578947368,6.6277875434686475,102.54166874558555,3,4,12.150100165818836,1762.9914865626602,g_rf_with+g_rf_strong+g_hawkes_imbalance_with
60,DOWN,"['g_tr_above_cloud', 'g_imb5_with', 'g_hawkes_imbalance_with']",3,155,0.6129032258064516,2.591986881412522,64,0.578125,0.6117137746006576,14,0.7142857142857143,6.580360093780043,25.0,1,1,0.0,644.8752891904442,g_tr_above_cloud+g_imb5_with+g_hawkes_imbalance_with
ALL,DOWN,"['g_imb1_strong_with', 'g_rf_with']",2,1643,0.5788192331101644,1.41237188343068,613,0.5954323001631321,1.947991149620463,99,0.6868686868686869,6.5731675939497585,234.9241273931712,7,1,0.0,4555.205142607183,g_imb1_strong_with+g_rf_with
840,BOTH,"['g_bb_pos_with', 'g_hawkes_imb_loose_with']",2,118,0.576271186440678,4.374248533242924,49,0.5306122448979592,7.071054709198498,42,0.6190476190476191,6.554791400359496,134.08908152681306,2,4,17.247567505207503,1927.108671705692,g_bb_pos_with+g_hawkes_imb_loose_with
840,BOTH,"['g_bb_pos_with', 'g_hawkes_imbalance_with']",2,103,0.5728155339805825,5.658713767778908,40,0.475,0.3655117155693112,42,0.6190476190476191,6.554791400359496,134.08908152681306,2,4,17.247567505207503,1927.108671705692,g_bb_pos_with+g_hawkes_imbalance_with
840,BOTH,"['g_tr_above_ema800', 'g_mp_skew_with', 'g_hawkes_imb_strong_with']",3,35,0.7142857142857143,7.631184670092096,17,0.5294117647058824,-8.204474977919622,22,0.6363636363636364,6.535136587648623,71.33908061411692,2,4,24.65533084919787,1006.4110344978878,g_tr_above_ema800+g_mp_skew_with+g_hawkes_imb_strong_with
840,BOTH,"['g_tr_above_ema800', 'g_mp_skew_strong_with', 'g_hawkes_imb_strong_with']",3,35,0.7142857142857143,7.631184670092096,17,0.5294117647058824,-8.204474977919622,22,0.6363636363636364,6.535136587648623,71.33908061411692,2,4,24.65533084919787,1006.4110344978878,g_tr_above_ema800+g_mp_skew_strong_with+g_hawkes_imb_strong_with
360,DOWN,"['g_mp_skew_strong_with', 'g_ribbon_slope_with', 'g_imb5_with']",3,226,0.5796460176991151,1.5424111958792235,95,0.5894736842105263,1.1159774134053655,14,0.8571428571428571,6.522621581321497,46.339080614116924,1,1,0.0,639.2169149695067,g_mp_skew_strong_with+g_ribbon_slope_with+g_imb5_with
360,DOWN,"['g_mp_skew_with', 'g_ribbon_slope_with', 'g_imb5_with']",3,226,0.5796460176991151,1.5424111958792235,95,0.5894736842105263,1.1159774134053655,14,0.8571428571428571,6.522621581321497,46.339080614116924,1,1,0.0,639.2169149695067,g_mp_skew_with+g_ribbon_slope_with+g_imb5_with
120,BOTH,"['g_adx_trending', 'g_imb1_strong_with']",2,420,0.5619047619047619,2.037691130652805,160,0.54375,-0.8776485160254068,13,0.6923076923076923,6.441541547613151,50.0,2,1,0.0,586.1802808327968,g_adx_trending+g_imb1_strong_with
ALL,DOWN,"['g_hawkes_imbalance_with', 'g_imb1_strong_with']",2,1117,0.5953446732318711,4.095820235781237,425,0.5858823529411765,1.6493512179887988,75,0.6666666666666666,6.437484310120815,125.0,5,1,0.0,3379.6792628134276,g_hawkes_imbalance_with+g_imb1_strong_with
480,BOTH,"['g_lm_jump_against', 'g_mp_our_side_calm']",2,180,0.6,2.029520579786769,83,0.5783132530120482,-0.38492792536161086,12,0.8333333333333334,6.426498431349777,25.0,1,2,14.969292838277745,539.8258682333812,g_lm_jump_against+g_mp_our_side_calm
480,DOWN,"['g_lm_jump_against', 'g_mp_our_side_calm']",2,180,0.6,2.029520579786769,83,0.5783132530120482,-0.38492792536161086,12,0.8333333333333334,6.426498431349777,25.0,1,2,14.969292838277745,539.8258682333812,g_lm_jump_against+g_mp_our_side_calm
480,DOWN,"['g_lm_high_stat', 'g_mp_our_side_calm']",2,180,0.6,2.029520579786769,83,0.5783132530120482,-0.38492792536161086,12,0.8333333333333334,6.426498431349777,25.0,1,2,14.969292838277745,539.8258682333812,g_lm_high_stat+g_mp_our_side_calm
60,DOWN,"['g_queue_top_high', 'g_imb5_with', 'g_hawkes_imb_strong_with']",3,131,0.5801526717557252,3.1503231491938424,53,0.5849056603773585,3.356238714998854,14,0.7142857142857143,6.4218457515300855,50.0,2,1,0.0,629.3408836499484,g_queue_top_high+g_imb5_with+g_hawkes_imb_strong_with
60,DOWN,"['g_mp_skew_strong_with', 'g_imb5_with', 'g_hawkes_imb_strong_with']",3,144,0.6111111111111112,6.158033566925119,66,0.6060606060606061,4.205254264637467,14,0.7142857142857143,6.4218457515300855,50.0,2,1,0.0,629.3408836499484,g_mp_skew_strong_with+g_imb5_with+g_hawkes_imb_strong_with
60,DOWN,"['g_mp_skew_with', 'g_imb5_with', 'g_hawkes_imb_strong_with']",3,144,0.6111111111111112,6.158033566925119,66,0.6060606060606061,4.205254264637467,14,0.7142857142857143,6.4218457515300855,50.0,2,1,0.0,629.3408836499484,g_mp_skew_with+g_imb5_with+g_hawkes_imb_strong_with
60,DOWN,"['g_imb5_with', 'g_imb1_strong_with', 'g_hawkes_imb_strong_with']",3,113,0.6283185840707964,7.2926954686272785,51,0.5490196078431373,1.266166592201285,14,0.7142857142857143,6.4218457515300855,50.0,2,1,0.0,629.3408836499484,g_imb5_with+g_imb1_strong_with+g_hawkes_imb_strong_with
720,DOWN,"['g_hawkes_imb_strong_with', 'g_vwap_20_80']",2,104,0.5865384615384616,2.959689686296258,47,0.5319148936170213,3.3147553222708788,11,0.6363636363636364,6.409337359624772,63.47058861426828,2,1,0.0,493.5189766911074,g_hawkes_imb_strong_with+g_vwap_20_80
60,UP,"['g_imb1_strong_with', 'g_imb5_strong_with']",2,197,0.5939086294416244,2.543527080319755,68,0.6176470588235294,3.048078847604962,11,0.7272727272727273,6.381529044038945,40.85136534544108,1,1,0.0,491.37773639099885,g_imb1_strong_with+g_imb5_strong_with
60,UP,"['g_mp_skew_strong_with', 'g_imb1_strong_with', 'g_imb5_strong_with']",3,197,0.5939086294416244,2.543527080319755,68,0.6176470588235294,3.048078847604962,11,0.7272727272727273,6.381529044038945,40.85136534544108,1,1,0.0,491.37773639099885,g_mp_skew_strong_with+g_imb1_strong_with+g_imb5_strong_with
60,UP,"['g_mp_skew_with', 'g_imb1_strong_with', 'g_imb5_strong_with']",3,197,0.5939086294416244,2.543527080319755,68,0.6176470588235294,3.048078847604962,11,0.7272727272727273,6.381529044038945,40.85136534544108,1,1,0.0,491.37773639099885,g_mp_skew_with+g_imb1_strong_with+g_imb5_strong_with
60,UP,"['g_imb5_with', 'g_imb1_strong_with', 'g_imb5_strong_with']",3,197,0.5939086294416244,2.543527080319755,68,0.6176470588235294,3.048078847604962,11,0.7272727272727273,6.381529044038945,40.85136534544108,1,1,0.0,491.37773639099885,g_imb5_with+g_imb1_strong_with+g_imb5_strong_with
120,DOWN,"['g_imb1_strong_with', 'g_imb5_with']",2,399,0.5588972431077694,2.183700139580028,155,0.5548387096774193,-0.1419043588022899,21,0.6190476190476191,6.377756148969083,72.53169030437644,2,1,0.0,937.5301538984552,g_imb1_strong_with+g_imb5_with
120,DOWN,"['g_mp_skew_strong_with', 'g_imb5_with', 'g_imb1_strong_with']",3,399,0.5588972431077694,2.183700139580028,155,0.5548387096774193,-0.1419043588022899,21,0.6190476190476191,6.377756148969083,72.53169030437644,2,1,0.0,937.5301538984552,g_mp_skew_strong_with+g_imb5_with+g_imb1_strong_with
120,DOWN,"['g_mp_skew_with', 'g_imb5_with', 'g_imb1_strong_with']",3,399,0.5588972431077694,2.183700139580028,155,0.5548387096774193,-0.1419043588022899,21,0.6190476190476191,6.377756148969083,72.53169030437644,2,1,0.0,937.5301538984552,g_mp_skew_with+g_imb5_with+g_imb1_strong_with
480,BOTH,"['g_tr_above_ema50', 'g_hawkes_imb_loose_with', 'g_imb1_strong_with']",3,156,0.6602564102564102,5.947533496178181,76,0.5921052631578947,0.20331944564066917,11,0.7272727272727273,6.37763635452803,68.0897424376222,2,1,0.0,491.07799929865826,g_tr_above_ema50+g_hawkes_imb_loose_with+g_imb1_strong_with
480,BOTH,"['g_tr_above_ema50', 'g_imb1_strong_with', 'g_hawkes_imbalance_with']",3,134,0.6343283582089553,5.783491963599533,62,0.6129032258064516,-1.1126661016040116,11,0.7272727272727273,6.37763635452803,68.0897424376222,2,1,0.0,491.07799929865826,g_tr_above_ema50+g_imb1_strong_with+g_hawkes_imbalance_with
120,DOWN,"['g_mp_skew_with', 'g_rf_with', 'g_imb5_strong_with']",3,104,0.6057692307692307,3.8067370740586126,59,0.5932203389830508,0.7237713892875387,11,0.7272727272727273,6.377086351725482,50.0,2,1,0.0,491.03564908286216,g_mp_skew_with+g_rf_with+g_imb5_strong_with
120,DOWN,"['g_mp_skew_strong_with', 'g_rf_with', 'g_imb5_strong_with']",3,104,0.6057692307692307,3.8067370740586126,59,0.5932203389830508,0.7237713892875387,11,0.7272727272727273,6.377086351725482,50.0,2,1,0.0,491.03564908286216,g_mp_skew_strong_with+g_rf_with+g_imb5_strong_with
ALL,DOWN,"['g_imb1_strong_with', 'g_imb5_with']",2,2270,0.554625550660793,1.525098818412804,824,0.5679611650485437,1.3592324517141807,132,0.6742424242424242,6.371640106399071,209.33606651565526,6,1,0.0,5887.3954583127415,g_imb1_strong_with+g_imb5_with
120,BOTH,"['g_hawkes_imb_loose_with', 'g_imb1_strong_with', 'g_imb5_strong_with']",3,128,0.609375,4.495727112396295,66,0.6212121212121212,2.0719811329332356,12,0.75,6.356429264005182,38.47058861426828,1,1,0.0,533.9400581764353,g_hawkes_imb_loose_with+g_imb1_strong_with+g_imb5_strong_with
120,BOTH,"['g_imb1_strong_with', 'g_hawkes_imbalance_with', 'g_imb5_strong_with']",3,115,0.6347826086956522,5.686483943681545,58,0.603448275862069,1.109856763168568,12,0.75,6.356429264005182,38.47058861426828,1,1,0.0,533.9400581764353,g_imb1_strong_with+g_hawkes_imbalance_with+g_imb5_strong_with
120,DOWN,"['g_imb5_strong_with', 'g_tr_above_ema800']",2,114,0.6403508771929824,4.963524101323561,47,0.5957446808510638,-2.7615809228429784,13,0.6923076923076923,6.30667733331456,50.0,2,1,0.0,573.907637331625,g_imb5_strong_with+g_tr_above_ema800
120,DOWN,"['g_tr_above_ema800', 'g_imb5_with', 'g_imb5_strong_with']",3,114,0.6403508771929824,4.963524101323561,47,0.5957446808510638,-2.7615809228429784,13,0.6923076923076923,6.30667733331456,50.0,2,1,0.0,573.907637331625,g_tr_above_ema800+g_imb5_with+g_imb5_strong_with
120,DOWN,"['g_imb1_strong_with', 'g_mfi_with']",2,264,0.6174242424242424,1.1697393869661419,118,0.6016949152542372,0.4317437695683995,14,0.6428571428571429,6.305811626775631,50.0,2,1,0.0,617.9695394240118,g_imb1_strong_with+g_mfi_with
360,UP,"['g_rf_with', 'g_rf_strong', 'g_imb1_strong_with']",3,236,0.576271186440678,2.38280804889371,84,0.5595238095238095,-1.8255068045006289,11,0.7272727272727273,6.257453145652064,28.08867691626694,1,1,0.0,481.82389221520884,g_rf_with+g_rf_strong+g_imb1_strong_with
360,UP,"['g_mp_skew_with', 'g_rf_strong', 'g_imb1_strong_with']",3,242,0.5743801652892562,2.3493873459145695,85,0.5529411764705883,-2.0981479009182684,11,0.7272727272727273,6.257453145652064,28.08867691626694,1,1,0.0,481.82389221520884,g_mp_skew_with+g_rf_strong+g_imb1_strong_with
360,UP,"['g_mp_skew_strong_with', 'g_rf_strong', 'g_imb1_strong_with']",3,242,0.5743801652892562,2.3493873459145695,85,0.5529411764705883,-2.0981479009182684,11,0.7272727272727273,6.257453145652064,28.08867691626694,1,1,0.0,481.82389221520884,g_mp_skew_strong_with+g_rf_strong+g_imb1_strong_with
360,UP,"['g_tr_above_ema50', 'g_rf_strong', 'g_imb1_strong_with']",3,199,0.6030150753768844,1.6428295192134028,71,0.5352112676056338,-3.9348396223181195,11,0.7272727272727273,6.257453145652064,28.08867691626694,1,1,0.0,481.82389221520884,g_tr_above_ema50+g_rf_strong+g_imb1_strong_with
360,UP,"['g_imb1_strong_with', 'g_rf_strong']",2,243,0.5720164609053497,2.2368384267955794,85,0.5529411764705883,-2.0981479009182684,11,0.7272727272727273,6.257453145652064,28.08867691626694,1,1,0.0,481.82389221520884,g_imb1_strong_with+g_rf_strong
840,BOTH,"['g_hawkes_imb_loose_with', 'g_regime_stack_full_with']",2,66,0.5757575757575758,7.864873696931322,40,0.575,0.2184105150199743,41,0.6097560975609756,6.254029222152409,107.08825657699884,3,4,11.60478633305435,1794.9063867577415,g_hawkes_imb_loose_with+g_regime_stack_full_with
840,BOTH,"['g_hawkes_imbalance_with', 'g_regime_stack_full_with']",2,61,0.5573770491803278,4.406261236291851,35,0.5142857142857142,-7.006891427128278,41,0.6097560975609756,6.254029222152409,107.08825657699884,3,4,11.60478633305435,1794.9063867577415,g_hawkes_imbalance_with+g_regime_stack_full_with
600,DOWN,"['g_adx_strong', 'g_tr_above_ema200']",2,124,0.6532258064516129,2.166703909659008,45,0.5777777777777777,2.45839170336092,48,0.6458333333333334,6.25386944671735,117.38354407927721,4,4,13.055973732682814,2101.3001340970295,g_adx_strong+g_tr_above_ema200
840,DOWN,"['g_ribbon_agrees', 'g_vol_expanding']",2,80,0.5625,3.428386612455167,25,0.52,7.4505144372004635,26,0.6153846153846154,6.2283459413858075,104.74468972971367,2,4,9.092424486720404,1133.558961332217,g_ribbon_agrees+g_vol_expanding
ALL,DOWN,"['g_imb1_strong_with', 'g_tr_above_ema50']",2,1753,0.6052481460353679,1.757938077650012,627,0.5964912280701754,0.7910557074396245,101,0.7128712871287128,6.218337011628273,209.9241273931712,6,1,0.0,4396.364267221189,g_imb1_strong_with+g_tr_above_ema50
120,BOTH,"['g_vwap_premium', 'g_imb1_strong_with', 'g_imb5_strong_with']",3,177,0.6666666666666666,1.8259382776724018,87,0.6436781609195402,0.6645976989592784,18,0.7777777777777778,6.214427919540035,35.21051655707285,1,1,0.0,783.0179178620444,g_vwap_premium+g_imb1_strong_with+g_imb5_strong_with
ALL,DOWN,"['g_adx_trending', 'g_queue_top_high']",2,1536,0.5911458333333334,1.101771455449582,582,0.6426116838487973,2.9413733823728063,49,0.6326530612244898,6.21297641423535,285.4003833786204,8,1,0.0,2131.0509100827253,g_adx_trending+g_queue_top_high
840,DOWN,"['g_mp_skew_strong_with', 'g_queue_top_high']",2,96,0.6041666666666666,3.7469641998217633,45,0.6666666666666666,1.1702698094064097,10,0.8,6.17719322303732,25.0,2,1,0.0,432.40352561261244,g_mp_skew_strong_with+g_queue_top_high
840,DOWN,"['g_queue_top_high', 'g_mp_skew_with', 'g_mp_skew_strong_with']",3,96,0.6041666666666666,3.7469641998217633,45,0.6666666666666666,1.1702698094064097,10,0.8,6.17719322303732,25.0,2,1,0.0,432.40352561261244,g_queue_top_high+g_mp_skew_with+g_mp_skew_strong_with
840,DOWN,"['g_mp_skew_with', 'g_queue_top_high']",2,96,0.6041666666666666,3.7469641998217633,45,0.6666666666666666,1.1702698094064097,10,0.8,6.17719322303732,25.0,2,1,0.0,432.40352561261244,g_mp_skew_with+g_queue_top_high
480,DOWN,"['g_hawkes_imb_strong_with', 'g_mp_our_side_calm']",2,184,0.7010869565217391,5.42668944479652,87,0.6091954022988506,1.270666210616299,12,0.6666666666666666,6.1694195208989795,43.089742437622206,1,2,8.063426203886634,518.2312397555143,g_hawkes_imb_strong_with+g_mp_our_side_calm
60,DOWN,"['g_tr_above_ema50', 'g_mp_skew_with', 'g_hawkes_imb_strong_with']",3,116,0.6637931034482759,3.558065320476836,44,0.5681818181818182,-0.42288419708294617,11,0.7272727272727273,6.169341118473409,54.954546420042156,2,1,0.0,475.0392661224525,g_tr_above_ema50+g_mp_skew_with+g_hawkes_imb_strong_with
60,DOWN,"['g_tr_above_ema50', 'g_imb1_strong_with', 'g_hawkes_imb_strong_with']",3,88,0.6704545454545454,3.8120216169823333,36,0.5277777777777778,-2.3594177849242013,11,0.7272727272727273,6.169341118473409,54.954546420042156,2,1,0.0,475.0392661224525,g_tr_above_ema50+g_imb1_strong_with+g_hawkes_imb_strong_with
60,DOWN,"['g_tr_above_ema50', 'g_mp_skew_strong_with', 'g_hawkes_imb_strong_with']",3,116,0.6637931034482759,3.558065320476836,44,0.5681818181818182,-0.42288419708294617,11,0.7272727272727273,6.169341118473409,54.954546420042156,2,1,0.0,475.0392661224525,g_tr_above_ema50+g_mp_skew_strong_with+g_hawkes_imb_strong_with
840,DOWN,"['g_bb_pos_with', 'g_regime_stack_with']",2,73,0.589041095890411,1.2010518971348496,29,0.6551724137931034,6.949589444964177,23,0.6086956521739131,6.148034279444509,79.37702214892543,3,3,10.224766349334892,989.833518990566,g_bb_pos_with+g_regime_stack_with
840,BOTH,"['g_imb5_with', 'g_vpin_calm']",2,163,0.5705521472392638,5.308334379155237,94,0.425531914893617,-0.775695672502542,19,0.6842105263157895,6.147817877407242,52.29629912567712,2,1,0.0,817.6597776951633,g_imb5_with+g_vpin_calm
840,BOTH,"['g_hawkes_imb_loose_with', 'g_mp_no_extreme']",2,101,0.6237623762376238,5.0779158239431785,52,0.5961538461538461,6.421135239740575,37,0.6486486486486487,6.138745745810131,102.54166874558555,2,4,15.48487144185939,1589.935148164824,g_hawkes_imb_loose_with+g_mp_no_extreme
840,BOTH,"['g_hawkes_imbalance_with', 'g_mp_no_extreme']",2,89,0.5955056179775281,4.530489051231134,43,0.6046511627906976,1.4107275381235584,37,0.6486486486486487,6.138745745810131,102.54166874558555,2,4,15.48487144185939,1589.935148164824,g_hawkes_imbalance_with+g_mp_no_extreme
600,BOTH,"['g_tr_above_ema200', 'g_queue_top_high', 'g_imb1_strong_with']",3,282,0.6985815602836879,1.9848211269437275,123,0.6178861788617886,-1.0597689815637346,17,0.7058823529411765,6.134787074764674,77.0003198365155,1,1,0.0,730.0396618969962,g_tr_above_ema200+g_queue_top_high+g_imb1_strong_with
ALL,DOWN,"['g_imb1_strong_with', 'g_ribbon_agrees']",2,1514,0.6202113606340819,1.483294432528382,615,0.6032520325203252,-0.12031719921112673,93,0.7311827956989247,6.119571644289204,159.3360665156552,4,1,0.0,3983.841140432272,g_imb1_strong_with+g_ribbon_agrees
120,DOWN,"['g_tr_above_ema800', 'g_queue_top_high', 'g_imb5_strong_with']",3,96,0.65625,3.542534188001616,43,0.5813953488372093,-3.677151838777809,10,0.7,6.108630691026461,50.0,2,1,0.0,427.6041483718522,g_tr_above_ema800+g_queue_top_high+g_imb5_strong_with
120,DOWN,"['g_tr_above_ema800', 'g_imb1_strong_with', 'g_imb5_strong_with']",3,96,0.65625,4.948605534912091,41,0.6097560975609756,-2.3074120611513216,10,0.7,6.108630691026461,50.0,2,1,0.0,427.6041483718522,g_tr_above_ema800+g_imb1_strong_with+g_imb5_strong_with
