slug,outcome,taker_side,n_trades,total_size
eth-updown-15m-1777397400,Up,buy,2,46.511624
eth-updown-15m-1777398300,Down,buy,2,246.000000
eth-updown-15m-1777400100,Down,buy,4,31.760000
eth-updown-15m-1777400100,Up,buy,10,569.675846
eth-updown-15m-1777401000,Down,buy,2,35.087716
eth-updown-15m-1777401900,Up,buy,3,15.000000
eth-updown-15m-1777403700,Down,buy,2,11.076920
eth-updown-15m-1777403700,Up,buy,2,10.000000
eth-updown-15m-1777404600,Down,buy,4,22.396920
eth-updown-15m-1777404600,Up,buy,6,172.115202
eth-updown-15m-1777405500,Down,buy,11,214.015712
eth-updown-15m-1777406400,Down,buy,2,10.000000
eth-updown-15m-1777407300,Down,buy,4,85.471696
eth-updown-15m-1777407300,Down,sell,2,20.000000
eth-updown-15m-1777408200,Up,buy,4,20.000000
eth-updown-15m-1777409100,Up,buy,59,1544.067686
eth-updown-15m-1777410000,Up,buy,7,902.904024
eth-updown-15m-1777411800,Down,sell,2,14.000000
eth-updown-15m-1777411800,Up,buy,4,10747.043426
eth-updown-15m-1777412700,Down,sell,2,14.000000
eth-updown-15m-1777412700,Up,buy,8,1001.285712
eth-updown-15m-1777413600,Down,buy,4,21.080000
eth-updown-15m-1777414500,Down,buy,2,11.094336
eth-updown-15m-1777415400,Up,buy,3,92.040000
eth-updown-15m-1777416300,Down,buy,2,10.000000
eth-updown-15m-1777416300,Down,sell,1,5.000000
eth-updown-15m-1777416300,Up,buy,16,455.992724
eth-updown-15m-1777417200,Down,sell,2,10.000000
eth-updown-15m-1777417200,Up,buy,20,1099.872730
eth-updown-15m-1777418100,Down,buy,2,11.061222
eth-updown-15m-1777418100,Up,buy,1,37.259258
eth-updown-15m-1777419000,Down,buy,2,11.080000
eth-updown-15m-1777419000,Up,buy,7,70.000000
eth-updown-15m-1777419900,Down,buy,2,10.000000
eth-updown-15m-1777420800,Down,buy,2,11.076920
eth-updown-15m-1777421700,Up,buy,3,18.769620
eth-updown-15m-1777422600,Down,buy,2,33.469384
eth-updown-15m-1777422600,Up,buy,2,11.074072
eth-updown-15m-1777423500,Down,buy,2,10.000000
eth-updown-15m-1777423500,Up,buy,1,10.960000
eth-updown-15m-1777423500,Up,sell,4,30.000000
eth-updown-15m-1777424400,Down,buy,2,11.285712
eth-updown-15m-1777425300,Down,sell,2,18.200000
eth-updown-15m-1777425300,Up,buy,2,11.074072
eth-updown-15m-1777426200,Down,sell,2,10.000000
eth-updown-15m-1777426200,Up,buy,6,47.272724
eth-updown-15m-1777426200,Up,sell,2,20.000000
eth-updown-15m-1777427100,Down,buy,1,5.000000
eth-updown-15m-1777428000,Down,buy,2,11.087716
eth-updown-15m-1777428000,Up,buy,1,45.227271
eth-updown-15m-1777428000,Up,sell,2,10.000000
eth-updown-15m-1777428900,Down,buy,4,216.642852
eth-updown-15m-1777428900,Up,sell,1,5.000000
eth-updown-15m-1777429800,Down,sell,2,10.000000
eth-updown-15m-1777429800,Up,buy,4,49.200000
eth-updown-15m-1777430700,Up,buy,10,297.962868
eth-updown-15m-1777432500,Down,buy,4,411.272724
eth-updown-15m-1777432500,Up,buy,1,5.000000
eth-updown-15m-1777433400,Down,buy,14,366.467716
eth-updown-15m-1777433400,Up,buy,3,9.651160
eth-updown-15m-1777434300,Down,buy,4,91.333330
eth-updown-15m-1777435200,Down,buy,6,421.272724
eth-updown-15m-1777435200,Up,buy,4,50.000000
eth-updown-15m-1777436100,Down,buy,2,10.000000
eth-updown-15m-1777436100,Down,sell,1,21.150000
eth-updown-15m-1777437000,Up,buy,2,4.939023
eth-updown-15m-1777437000,Up,sell,1,22.460000
eth-updown-15m-1777437900,Down,buy,4,411.087716
eth-updown-15m-1777438800,Up,buy,3,45.000000
eth-updown-15m-1777439700,Up,buy,2,110.540000
eth-updown-15m-1777441500,Up,buy,2,400.000000
eth-updown-15m-1777443300,Down,buy,2,350.842102
eth-updown-15m-1777444200,Up,buy,2,30.000000
eth-updown-15m-1777446900,Down,buy,1,20.833332
eth-updown-15m-1777447800,Down,buy,2,4.320000
eth-updown-15m-1777447800,Up,buy,5,173.874951
eth-updown-15m-1777448700,Down,buy,2,11.076920
eth-updown-15m-1777449600,Up,buy,2,11.886790
eth-updown-15m-1777450500,Down,buy,1,18.322578
eth-updown-15m-1777450500,Up,buy,1,30.000000
eth-updown-15m-1777450500,Up,sell,2,20.000000
eth-updown-15m-1777451400,Down,buy,2,11.076920
eth-updown-15m-1777452300,Up,buy,1,5.000000
eth-updown-15m-1777453200,Up,buy,1,6.000000
eth-updown-15m-1777453200,Up,sell,4,12.000000
eth-updown-15m-1777454100,Down,buy,2,11.083330
eth-updown-15m-1777455000,Down,buy,2,11.094336
eth-updown-15m-1777455000,Down,sell,2,20.000000
eth-updown-15m-1777455900,Down,buy,4,46.600000
eth-updown-15m-1777455900,Up,buy,1,5.000000
eth-updown-15m-1777456800,Down,buy,8,103.606202
eth-updown-15m-1777457700,Down,buy,1,1019.255311
eth-updown-15m-1777457700,Up,buy,9,40.078931
eth-updown-15m-1777458600,Down,buy,9,4364.022412
eth-updown-15m-1777459500,Down,buy,4,236.760000
eth-updown-15m-1777459500,Up,buy,22,570.034336
eth-updown-15m-1777461300,Down,buy,2,12.458330
eth-updown-15m-1777461300,Up,buy,3,84.518516
eth-updown-15m-1777462200,Up,buy,2,11.272724
eth-updown-15m-1777464000,Down,buy,2,40.100000
eth-updown-15m-1777464900,Up,buy,7,232.087716
eth-updown-15m-1777465800,Down,buy,4,22.681812
eth-updown-15m-1777465800,Up,buy,2,11.087716
eth-updown-15m-1777466700,Down,buy,2,12.000000
eth-updown-15m-1777466700,Up,buy,3,348.272724
eth-updown-15m-1777466700,Up,sell,2,20.000000
eth-updown-15m-1777467600,Up,buy,2,11.074072
eth-updown-15m-1777468500,Up,buy,4,23.999992
eth-updown-15m-1777469400,Down,buy,2,638.751360
eth-updown-15m-1777469400,Up,buy,4,123.440000
eth-updown-15m-1777470300,Down,buy,2,12.000000
eth-updown-15m-1777470300,Up,buy,17,615.642426
eth-updown-15m-1777471200,Down,buy,2,10.000000
eth-updown-15m-1777471200,Up,buy,2,75.260000
eth-updown-15m-1777472100,Down,buy,2,18.181816
eth-updown-15m-1777473000,Down,buy,2,11.094336
eth-updown-15m-1777473000,Up,buy,4,61.940000
eth-updown-15m-1777473900,Down,buy,4,24.627658
eth-updown-15m-1777473900,Up,buy,3,428.922982
eth-updown-15m-1777474800,Up,buy,1,403.508473
eth-updown-15m-1777474800,Up,sell,2,20.000000
eth-updown-15m-1777475700,Down,buy,2,12.000000
eth-updown-15m-1777475700,Up,buy,6,126.667716
eth-updown-15m-1777476600,Down,buy,4,95.061250
eth-updown-15m-1777476600,Up,buy,5,65.878764
eth-updown-15m-1777477500,Down,buy,2,12.000000
eth-updown-15m-1777477500,Up,buy,2,6.896546
eth-updown-15m-1777478400,Down,buy,6,43.818176
eth-updown-15m-1777478400,Up,buy,5,43.549151
eth-updown-15m-1777478400,Up,sell,2,10.000000
eth-updown-15m-1777479300,Down,buy,4,21.080000
eth-updown-15m-1777479300,Up,buy,1,5.000000
eth-updown-15m-1777480200,Down,buy,4,21.090906
eth-updown-15m-1777480200,Up,buy,7,232.213325
eth-updown-15m-1777481100,Down,buy,4,30.000000
eth-updown-15m-1777481100,Up,buy,10,173.235432
eth-updown-15m-1777482000,Up,buy,3,186.526311
eth-updown-15m-1777482900,Up,buy,3,21.000000
eth-updown-15m-1777483800,Down,buy,9,603.220000
eth-updown-15m-1777483800,Up,buy,1,5.000000
eth-updown-15m-1777484700,Down,buy,9,449.527622
eth-updown-15m-1777484700,Up,buy,2,21.340000
eth-updown-15m-1777485600,Down,buy,9,268.920000
eth-updown-15m-1777485600,Up,buy,1,6.000000
eth-updown-15m-1777486500,Up,buy,7,247.087716
eth-updown-15m-1777487400,Down,buy,4,442.453862
eth-updown-15m-1777487400,Up,buy,6,115.585986
eth-updown-15m-1777488300,Down,buy,2,90.909088
eth-updown-15m-1777488300,Up,buy,9,560.105727
eth-updown-15m-1777489200,Down,buy,4,36.610000
eth-updown-15m-1777490100,Down,buy,2,5.217388
eth-updown-15m-1777490100,Up,buy,4,112.727266
eth-updown-15m-1777491000,Up,sell,2,20.000000
eth-updown-15m-1777491900,Down,buy,1,5.000000
eth-updown-15m-1777491900,Up,buy,4,219.347716
eth-updown-15m-1777492800,Down,buy,3,15.000000
eth-updown-15m-1777492800,Up,buy,2,400.000000
eth-updown-15m-1777493700,Down,sell,4,12.000000
eth-updown-15m-1777493700,Up,buy,3,31.870000
eth-updown-15m-1777494600,Down,buy,6,65.061222
eth-updown-15m-1777495500,Down,buy,2,11.285712
eth-updown-15m-1777495500,Up,buy,3,9.347824
eth-updown-15m-1777496400,Up,buy,3,13.560000
eth-updown-15m-1777497300,Down,buy,3,16.083330
eth-updown-5m-1776875400,Down,buy,1,2.127658
eth-updown-5m-1776875400,Down,sell,1,10.000000
eth-updown-5m-1776875400,Up,buy,8,318.158140
eth-updown-5m-1776875700,Up,buy,4,194.008886
eth-updown-5m-1776875700,Up,sell,2,28.800000
eth-updown-5m-1776876000,Down,buy,2,10.416664
eth-updown-5m-1776876000,Down,sell,1,10.000000
eth-updown-5m-1776876000,Up,buy,1,5.000000
eth-updown-5m-1776876300,Down,buy,1,2.083332
eth-updown-5m-1776876300,Down,sell,1,10.000000
eth-updown-5m-1776876300,Up,buy,9,288.541048
eth-updown-5m-1776876600,Down,buy,1,4.255318
eth-updown-5m-1776876600,Down,sell,1,10.000000
eth-updown-5m-1776876600,Up,buy,8,270.376660
eth-updown-5m-1776876900,Down,buy,2,23.617018
eth-updown-5m-1776876900,Down,sell,1,25.000000
eth-updown-5m-1776876900,Up,buy,8,305.871841
eth-updown-5m-1776877200,Up,buy,2,185.185182
eth-updown-5m-1776877500,Up,buy,7,60.223060
eth-updown-5m-1776877800,Down,buy,5,169.735382
eth-updown-5m-1776877800,Up,buy,1,3.000000
eth-updown-5m-1776877800,Up,sell,1,25.000000
eth-updown-5m-1776878100,Down,buy,2,7.000000
eth-updown-5m-1776878400,Down,buy,1,5.000000
eth-updown-5m-1776878400,Down,sell,1,10.000000
eth-updown-5m-1776878400,Up,buy,3,188.888884
eth-updown-5m-1776878700,Down,buy,3,46.606822
eth-updown-5m-1776878700,Down,sell,1,25.000000
eth-updown-5m-1776878700,Up,buy,6,275.190915
eth-updown-5m-1776879000,Down,buy,2,13.712550
eth-updown-5m-1776879000,Up,buy,1,5.000000
eth-updown-5m-1776879300,Down,buy,3,162.816397
eth-updown-5m-1776879300,Up,buy,2,15.285713
eth-updown-5m-1776879600,Down,buy,6,62.394767
eth-updown-5m-1776879600,Up,sell,2,43.160000
eth-updown-5m-1776879900,Down,buy,3,141.735845
eth-updown-5m-1776880200,Down,buy,4,78.390107
eth-updown-5m-1776880200,Up,buy,2,10.458330
eth-updown-5m-1776880200,Up,sell,1,10.000000
eth-updown-5m-1776880500,Down,buy,12,411.150477
eth-updown-5m-1776880500,Up,buy,3,77.010417
eth-updown-5m-1776880500,Up,sell,1,25.000000
eth-updown-5m-1776880800,Down,buy,8,87.953737
eth-updown-5m-1776880800,Up,buy,2,49.202200
eth-updown-5m-1776880800,Up,sell,1,10.000000
eth-updown-5m-1776881100,Down,buy,5,63.658895
eth-updown-5m-1776881100,Up,buy,5,26.367344
eth-updown-5m-1776881100,Up,sell,1,5.000000
eth-updown-5m-1776881400,Down,buy,3,51.039213
eth-updown-5m-1776881400,Up,buy,1,3.921567
eth-updown-5m-1776881700,Down,buy,3,179.757543
eth-updown-5m-1776881700,Up,buy,2,11.803920
eth-updown-5m-1776882000,Down,buy,2,7.000000
eth-updown-5m-1776882000,Up,buy,3,54.901956
eth-updown-5m-1776882000,Up,sell,1,5.000000
eth-updown-5m-1776882300,Down,buy,1,5.000000
eth-updown-5m-1776882300,Up,buy,2,3.921566
eth-updown-5m-1776882300,Up,sell,1,5.000000
eth-updown-5m-1776882600,Down,buy,1,6.102039
eth-updown-5m-1776882600,Up,buy,4,116.366726
eth-updown-5m-1776882900,Up,buy,2,218.589759
eth-updown-5m-1776883200,Down,sell,1,10.000000
eth-updown-5m-1776883200,Up,buy,1,1.960783
eth-updown-5m-1776883500,Down,buy,4,62.357036
eth-updown-5m-1776883500,Up,buy,4,29.021647
eth-updown-5m-1776883500,Up,sell,1,10.000000
eth-updown-5m-1776883800,Down,buy,6,41.499995
eth-updown-5m-1776883800,Up,buy,3,128.123084
eth-updown-5m-1776883800,Up,sell,1,10.000000
eth-updown-5m-1776884100,Down,buy,2,11.000000
eth-updown-5m-1776884400,Down,sell,1,9.390000
eth-updown-5m-1776884400,Up,buy,4,68.255117
eth-updown-5m-1776884700,Down,buy,3,27.170211
eth-updown-5m-1776884700,Up,buy,11,1013.716724
eth-updown-5m-1776885000,Down,buy,2,36.416665
eth-updown-5m-1776885000,Down,sell,1,25.000000
eth-updown-5m-1776885000,Up,buy,9,260.422584
eth-updown-5m-1776885300,Down,buy,2,63.671371
eth-updown-5m-1776885300,Down,sell,1,10.000000
eth-updown-5m-1776885600,Down,buy,8,586.238119
eth-updown-5m-1776885600,Up,buy,1,5.000000
eth-updown-5m-1776885900,Down,buy,15,424.722330
eth-updown-5m-1776885900,Up,buy,3,256.935396
eth-updown-5m-1776885900,Up,sell,1,25.000000
eth-updown-5m-1776886200,Down,buy,8,282.163104
eth-updown-5m-1776886200,Up,buy,3,522.305848
eth-updown-5m-1776886500,Down,buy,2,11.942774
eth-updown-5m-1776886500,Up,buy,4,83.494808
eth-updown-5m-1776886800,Down,buy,2,25.104165
eth-updown-5m-1776886800,Down,sell,2,35.000000
eth-updown-5m-1776886800,Up,buy,10,479.014317
eth-updown-5m-1776887100,Down,buy,1,15.517082
eth-updown-5m-1776887100,Down,sell,2,22.180000
eth-updown-5m-1776887100,Up,buy,8,159.568408
eth-updown-5m-1776887400,Down,buy,1,29.734375
eth-updown-5m-1776887400,Down,sell,1,10.000000
eth-updown-5m-1776887400,Up,buy,6,410.815157
eth-updown-5m-1776887700,Down,buy,6,90.955089
eth-updown-5m-1776888000,Down,buy,1,1.960783
eth-updown-5m-1776888000,Down,sell,1,10.000000
eth-updown-5m-1776888000,Up,buy,2,6.960783
eth-updown-5m-1776888300,Down,buy,10,49.000000
eth-updown-5m-1776888300,Down,sell,1,10.000000
eth-updown-5m-1776888300,Up,buy,12,91.394190
eth-updown-5m-1776888600,Down,buy,2,113.886789
eth-updown-5m-1776888600,Up,buy,2,23.743136
eth-updown-5m-1776888900,Down,sell,1,9.990000
eth-updown-5m-1776888900,Up,buy,1,1.923075
eth-updown-5m-1776889200,Down,buy,1,4.166665
eth-updown-5m-1776889200,Down,sell,1,10.000000
eth-updown-5m-1776889200,Up,buy,3,15.038458
eth-updown-5m-1776889500,Down,buy,2,23.273490
eth-updown-5m-1776889500,Up,buy,5,197.691119
eth-updown-5m-1776889800,Down,buy,3,113.444818
eth-updown-5m-1776889800,Down,sell,1,10.000000
eth-updown-5m-1776889800,Up,buy,5,33.935383
eth-updown-5m-1776890100,Down,buy,1,2.040815
eth-updown-5m-1776890100,Down,sell,1,10.000000
eth-updown-5m-1776890100,Up,buy,2,7.921567
eth-updown-5m-1776890400,Down,buy,1,2.040815
eth-updown-5m-1776890400,Down,sell,1,9.990000
eth-updown-5m-1776890400,Up,buy,4,15.607839
eth-updown-5m-1776890700,Up,buy,2,6.510000
eth-updown-5m-1776891000,Down,buy,8,40.000000
eth-updown-5m-1776891000,Down,sell,1,10.000000
eth-updown-5m-1776891000,Up,buy,10,48.096152
eth-updown-5m-1776891300,Down,buy,1,2.127658
eth-updown-5m-1776891300,Down,sell,1,10.000000
eth-updown-5m-1776891300,Up,buy,9,113.361489
eth-updown-5m-1776891300,Up,sell,1,4.820000
eth-updown-5m-1776891600,Down,buy,2,11.255318
eth-updown-5m-1776891600,Up,buy,8,242.385737
eth-updown-5m-1776891900,Down,buy,1,8.265305
eth-updown-5m-1776891900,Down,sell,1,10.000000
eth-updown-5m-1776891900,Up,buy,5,33.280113
eth-updown-5m-1776892200,Down,buy,5,34.489791
eth-updown-5m-1776892200,Down,sell,1,5.030000
eth-updown-5m-1776892200,Up,buy,1,5.000000
eth-updown-5m-1776892500,Down,buy,3,180.313075
eth-updown-5m-1776892500,Down,sell,1,10.000000
eth-updown-5m-1776892500,Up,buy,7,41.691175
eth-updown-5m-1776892800,Down,buy,2,9.000000
eth-updown-5m-1776893100,Down,buy,2,60.862637
eth-updown-5m-1776893100,Up,buy,1,2.083332
eth-updown-5m-1776893100,Up,sell,1,5.000000
eth-updown-5m-1776893400,Down,buy,1,5.000000
eth-updown-5m-1776893700,Down,buy,7,39.248488
eth-updown-5m-1776893700,Up,buy,1,4.081631
eth-updown-5m-1776894000,Down,buy,12,193.308628
eth-updown-5m-1776894000,Up,sell,1,25.000000
eth-updown-5m-1776894300,Down,buy,13,368.137767
eth-updown-5m-1776894300,Up,buy,2,8.127658
eth-updown-5m-1776894600,Down,buy,9,185.907032
eth-updown-5m-1776894600,Up,buy,2,8.446805
eth-updown-5m-1776894600,Up,sell,1,10.000000
eth-updown-5m-1776894900,Down,buy,4,39.660373
eth-updown-5m-1776894900,Up,buy,5,36.394348
eth-updown-5m-1776894900,Up,sell,1,5.000000
eth-updown-5m-1776895200,Up,buy,1,2.040815
eth-updown-5m-1776895200,Up,sell,2,19.000000
eth-updown-5m-1776895500,Down,buy,3,8.020000
eth-updown-5m-1776895500,Up,buy,3,21.711396
eth-updown-5m-1776895800,Down,buy,7,187.250405
eth-updown-5m-1776895800,Up,buy,1,2.083332
eth-updown-5m-1776895800,Up,sell,1,10.000000
eth-updown-5m-1776896100,Down,buy,1,307.005923
eth-updown-5m-1776896100,Up,buy,1,4.166665
eth-updown-5m-1776896400,Down,sell,1,10.000000
eth-updown-5m-1776896400,Up,buy,5,35.313724
eth-updown-5m-1776896700,Down,buy,1,31.570000
eth-updown-5m-1776896700,Down,sell,1,10.000000
eth-updown-5m-1776896700,Up,buy,7,50.269710
eth-updown-5m-1776897000,Down,sell,2,14.740000
eth-updown-5m-1776897000,Up,buy,10,230.907792
eth-updown-5m-1776897300,Down,sell,1,10.000000
eth-updown-5m-1776897300,Up,buy,7,165.745868
eth-updown-5m-1776897600,Up,buy,7,303.944436
eth-updown-5m-1776897600,Up,sell,1,9.600000
eth-updown-5m-1776897900,Down,buy,1,2.040815
eth-updown-5m-1776897900,Up,buy,2,59.980000
eth-updown-5m-1776898200,Down,buy,1,2.083332
eth-updown-5m-1776898200,Up,buy,3,11.886791
eth-updown-5m-1776898500,Down,buy,1,4.166665
eth-updown-5m-1776898500,Down,sell,1,10.000000
eth-updown-5m-1776898500,Up,buy,1,5.000000
eth-updown-5m-1776898800,Down,buy,5,75.142350
eth-updown-5m-1776898800,Up,buy,2,35.290000
eth-updown-5m-1776899100,Down,buy,1,2.000000
eth-updown-5m-1776899100,Down,sell,1,10.000000
eth-updown-5m-1776899100,Up,buy,5,31.000000
eth-updown-5m-1776899400,Down,buy,2,9.166665
eth-updown-5m-1776899400,Down,sell,1,10.000000
eth-updown-5m-1776899400,Up,buy,2,86.750000
eth-updown-5m-1776899700,Down,buy,2,12.941175
eth-updown-5m-1776899700,Up,buy,1,10.000000
eth-updown-5m-1776899700,Up,sell,1,5.000000
eth-updown-5m-1776900000,Down,buy,1,2.040815
eth-updown-5m-1776900000,Up,buy,1,7.000000
eth-updown-5m-1776900300,Down,buy,1,2.127658
eth-updown-5m-1776900300,Down,sell,1,25.000000
eth-updown-5m-1776900300,Up,buy,12,375.081100
eth-updown-5m-1776900600,Down,buy,2,24.999997
eth-updown-5m-1776900600,Down,sell,1,10.000000
eth-updown-5m-1776900600,Up,buy,8,216.255799
eth-updown-5m-1776900900,Down,buy,1,2.173912
eth-updown-5m-1776900900,Up,buy,11,483.082216
eth-updown-5m-1776901200,Down,buy,1,4.255318
eth-updown-5m-1776901200,Down,sell,2,35.000000
eth-updown-5m-1776901200,Up,buy,10,274.277770
eth-updown-5m-1776901500,Down,buy,1,2.127658
eth-updown-5m-1776901500,Down,sell,1,10.000000
eth-updown-5m-1776901500,Up,buy,8,249.555549
eth-updown-5m-1776901800,Down,buy,2,9.255318
eth-updown-5m-1776901800,Up,buy,8,103.926542
eth-updown-5m-1776902100,Down,buy,2,7.127658
eth-updown-5m-1776902100,Down,sell,1,10.000000
eth-updown-5m-1776902100,Up,buy,7,220.925919
eth-updown-5m-1776902400,Down,buy,3,20.157658
eth-updown-5m-1776902400,Up,buy,7,339.971105
eth-updown-5m-1776902700,Down,buy,5,91.166665
eth-updown-5m-1776903000,Down,buy,2,7.173912
eth-updown-5m-1776903000,Down,sell,1,25.000000
eth-updown-5m-1776903000,Up,buy,10,348.619250
eth-updown-5m-1776903300,Down,buy,2,7.127658
eth-updown-5m-1776903300,Up,buy,13,350.711846
eth-updown-5m-1776903600,Down,buy,9,275.291662
eth-updown-5m-1776903600,Up,buy,9,240.796290
eth-updown-5m-1776903900,Down,buy,2,28.645832
eth-updown-5m-1776903900,Up,buy,4,28.043582
eth-updown-5m-1776903900,Up,sell,1,25.000000
eth-updown-5m-1776904500,Down,buy,7,362.398062
eth-updown-5m-1776904500,Up,buy,9,438.254417
eth-updown-5m-1776904800,Down,buy,5,53.741726
eth-updown-5m-1776904800,Up,sell,1,25.000000
eth-updown-5m-1776905400,Down,buy,2,6.354068
eth-updown-5m-1776905400,Up,buy,5,302.777712
eth-updown-5m-1776905700,Down,buy,6,37.168472
eth-updown-5m-1776905700,Down,sell,1,10.000000
eth-updown-5m-1776905700,Up,buy,9,229.704685
eth-updown-5m-1776906000,Down,buy,3,11.338650
eth-updown-5m-1776906000,Down,sell,1,10.000000
eth-updown-5m-1776906000,Up,buy,2,103.336115
eth-updown-5m-1776906300,Down,buy,3,85.247658
eth-updown-5m-1776906300,Up,buy,5,200.334566
eth-updown-5m-1776906600,Down,buy,4,13.329927
eth-updown-5m-1776906600,Down,sell,1,10.000000
eth-updown-5m-1776906600,Up,buy,2,11.596150
eth-updown-5m-1776906900,Down,buy,2,62.955800
eth-updown-5m-1776906900,Up,buy,3,15.921567
eth-updown-5m-1776907200,Down,buy,3,163.710000
eth-updown-5m-1776907200,Up,buy,6,231.535265
eth-updown-5m-1776907500,Down,buy,4,61.458988
eth-updown-5m-1776907500,Down,sell,1,25.000000
eth-updown-5m-1776907500,Up,buy,14,441.415539
eth-updown-5m-1776907800,Down,buy,1,5.000000
eth-updown-5m-1776907800,Up,buy,5,227.033332
eth-updown-5m-1776908100,Down,buy,2,7.127658
eth-updown-5m-1776908100,Down,sell,1,10.000000
eth-updown-5m-1776908100,Up,buy,6,238.914810
eth-updown-5m-1776908400,Down,buy,5,56.969602
eth-updown-5m-1776908400,Up,buy,5,197.544271
eth-updown-5m-1776909000,Down,buy,5,49.153843
eth-updown-5m-1776909000,Up,buy,1,2.000000
eth-updown-5m-1776909000,Up,sell,1,10.000000
eth-updown-5m-1776909300,Down,buy,1,1.923075
eth-updown-5m-1776909300,Up,buy,1,5.000000
eth-updown-5m-1776909300,Up,sell,1,10.000000
eth-updown-5m-1776909900,Down,buy,3,49.106823
eth-updown-5m-1776909900,Up,buy,4,210.555551
eth-updown-5m-1776910200,Down,buy,1,5.000000
eth-updown-5m-1776910200,Down,sell,1,10.000000
eth-updown-5m-1776910200,Up,buy,1,13.500000
eth-updown-5m-1776910500,Down,buy,1,5.000000
eth-updown-5m-1776910500,Up,buy,5,16.923075
eth-updown-5m-1776910800,Down,buy,2,7.127658
eth-updown-5m-1776910800,Up,buy,2,185.982219
eth-updown-5m-1776911100,Down,buy,1,5.000000
eth-updown-5m-1776911100,Up,buy,4,21.480000
eth-updown-5m-1776911400,Down,sell,1,9.990000
eth-updown-5m-1776911400,Up,buy,11,273.102953
eth-updown-5m-1776911400,Up,sell,1,9.600000
eth-updown-5m-1776911700,Down,buy,2,8.556889
eth-updown-5m-1776911700,Down,sell,1,10.000000
eth-updown-5m-1776911700,Up,buy,12,342.727060
eth-updown-5m-1776912000,Down,buy,3,22.033093
eth-updown-5m-1776912000,Down,sell,1,25.000000
eth-updown-5m-1776912000,Up,buy,19,516.029877
eth-updown-5m-1776912300,Up,buy,7,178.106723
eth-updown-5m-1776912300,Up,sell,2,28.930000
eth-updown-5m-1776912600,Down,buy,2,10.638295
eth-updown-5m-1776912600,Up,buy,13,322.232216
eth-updown-5m-1776912600,Up,sell,1,9.600000
eth-updown-5m-1776912900,Down,buy,7,172.791732
eth-updown-5m-1776912900,Up,buy,3,30.742351
eth-updown-5m-1776913200,Down,buy,3,10.246594
eth-updown-5m-1776913200,Down,sell,1,10.000000
eth-updown-5m-1776913200,Up,buy,1,8.000000
eth-updown-5m-1776913500,Down,buy,2,8.510635
eth-updown-5m-1776913500,Up,buy,4,195.008672
eth-updown-5m-1776913800,Down,buy,3,17.708184
eth-updown-5m-1776913800,Down,sell,1,25.000000
eth-updown-5m-1776913800,Up,buy,13,422.485852
eth-updown-5m-1776914100,Down,buy,3,12.765953
eth-updown-5m-1776914100,Up,buy,15,428.741840
eth-updown-5m-1776914400,Down,buy,4,27.705822
eth-updown-5m-1776914400,Up,buy,16,685.802950
eth-updown-5m-1776914700,Down,buy,1,2.173912
eth-updown-5m-1776914700,Down,sell,1,10.000000
eth-updown-5m-1776914700,Up,buy,14,460.931472
eth-updown-5m-1776915300,Down,buy,2,4.255316
eth-updown-5m-1776915300,Up,buy,7,287.019992
eth-updown-5m-1776915600,Down,buy,3,13.510636
eth-updown-5m-1776915600,Up,buy,6,232.037032
eth-updown-5m-1776915900,Down,buy,1,8.510637
eth-updown-5m-1776915900,Up,buy,4,198.888884
eth-updown-5m-1776916200,Down,buy,1,2.083332
eth-updown-5m-1776916200,Up,buy,2,26.741419
eth-updown-5m-1776916500,Down,buy,3,44.000000
eth-updown-5m-1776916500,Up,buy,3,13.921567
eth-updown-5m-1776916800,Down,buy,4,67.983136
eth-updown-5m-1776916800,Down,sell,1,10.000000
eth-updown-5m-1776916800,Up,buy,1,5.882351
eth-updown-5m-1776917100,Down,buy,3,13.000000
eth-updown-5m-1776917100,Down,sell,1,1.970000
eth-updown-5m-1776917100,Up,buy,2,6.960783
eth-updown-5m-1776917400,Down,buy,4,57.513002
eth-updown-5m-1776917400,Up,buy,2,13.726273
eth-updown-5m-1776917700,Down,buy,2,9.993136
eth-updown-5m-1776918000,Down,buy,2,15.000000
eth-updown-5m-1776918000,Up,sell,1,10.000000
eth-updown-5m-1776918300,Down,buy,4,39.691850
eth-updown-5m-1776918600,Down,buy,1,1.960783
eth-updown-5m-1776918600,Up,buy,1,6.040000
eth-updown-5m-1776918900,Down,buy,3,36.703702
eth-updown-5m-1776919200,Down,buy,2,8.000000
eth-updown-5m-1776919200,Up,buy,1,2.083332
eth-updown-5m-1776919200,Up,sell,1,9.990000
eth-updown-5m-1776919500,Up,buy,2,27.083332
eth-updown-5m-1776919800,Down,buy,1,5.000000
eth-updown-5m-1776920100,Down,buy,7,119.253456
eth-updown-5m-1776920100,Up,buy,3,14.000000
eth-updown-5m-1776920400,Down,buy,1,18.611110
eth-updown-5m-1776920700,Down,buy,6,125.221848
eth-updown-5m-1776920700,Up,buy,1,2.127658
eth-updown-5m-1776921000,Down,buy,1,18.860000
eth-updown-5m-1776921000,Up,buy,2,6.249997
eth-updown-5m-1776921000,Up,sell,1,10.000000
eth-updown-5m-1776921300,Down,buy,2,20.746791
eth-updown-5m-1776921600,Down,buy,1,4.000000
eth-updown-5m-1776921600,Down,sell,1,19.280000
eth-updown-5m-1776921600,Up,buy,2,36.992456
eth-updown-5m-1776921900,Down,buy,5,53.475761
eth-updown-5m-1776921900,Down,sell,1,10.000000
