slug,outcome,taker_side,n_trades,total_size
sol-updown-5m-1776987600,Down,buy,2,8.013392
sol-updown-5m-1776987600,Up,buy,9,77.910423
sol-updown-5m-1776987900,Down,buy,2,9.820000
sol-updown-5m-1776987900,Up,buy,6,38.755074
sol-updown-5m-1776988200,Down,buy,10,68.713220
sol-updown-5m-1776988200,Up,buy,7,33.932165
sol-updown-5m-1776988500,Down,buy,1,4.827200
sol-updown-5m-1776988500,Up,buy,4,65.981610
sol-updown-5m-1776988800,Down,buy,3,14.647200
sol-updown-5m-1776988800,Up,buy,7,48.815955
sol-updown-5m-1776989100,Down,buy,2,9.823600
sol-updown-5m-1776989100,Up,buy,7,33.241821
sol-updown-5m-1776989400,Down,buy,8,119.161682
sol-updown-5m-1776989400,Up,buy,7,66.801360
sol-updown-5m-1776989700,Down,buy,6,27.496000
sol-updown-5m-1776989700,Up,buy,6,79.013992
sol-updown-5m-1776990000,Down,buy,4,21.813246
sol-updown-5m-1776990000,Up,buy,7,110.614820
sol-updown-5m-1776990300,Down,buy,9,148.640650
sol-updown-5m-1776990300,Up,buy,8,45.491525
sol-updown-5m-1776990600,Down,buy,2,9.820000
sol-updown-5m-1776990600,Up,buy,5,21.453887
sol-updown-5m-1776990900,Down,buy,5,39.939238
sol-updown-5m-1776990900,Up,buy,3,15.865631
sol-updown-5m-1776991200,Down,buy,3,14.827200
sol-updown-5m-1776991200,Up,buy,6,70.802200
sol-updown-5m-1776991500,Down,buy,5,73.534840
sol-updown-5m-1776991500,Up,buy,2,15.516800
sol-updown-5m-1776991800,Down,buy,3,14.823600
sol-updown-5m-1776991800,Up,buy,3,117.353075
sol-updown-5m-1776992100,Down,buy,4,49.100000
sol-updown-5m-1776992100,Up,buy,6,28.414671
sol-updown-5m-1776992400,Down,buy,3,28.389441
sol-updown-5m-1776992400,Up,buy,8,72.859432
sol-updown-5m-1776992700,Down,buy,8,120.861192
sol-updown-5m-1776992700,Up,buy,9,69.496770
sol-updown-5m-1776993000,Down,buy,3,40.091592
sol-updown-5m-1776993000,Up,buy,7,79.777052
sol-updown-5m-1776993300,Down,buy,5,308.314533
sol-updown-5m-1776993300,Up,buy,13,110.545764
sol-updown-5m-1776993600,Down,buy,5,45.642285
sol-updown-5m-1776993600,Up,buy,8,109.874022
sol-updown-5m-1776993900,Down,buy,3,122.331450
sol-updown-5m-1776993900,Up,buy,9,101.814071
sol-updown-5m-1776994200,Down,buy,4,14.192433
sol-updown-5m-1776994200,Up,buy,7,41.901538
sol-updown-5m-1776994500,Down,buy,5,127.355136
sol-updown-5m-1776994500,Up,buy,9,95.261044
sol-updown-5m-1776994800,Down,buy,7,62.920000
sol-updown-5m-1776994800,Up,buy,6,53.342150
sol-updown-5m-1776995100,Down,buy,3,4.004095
sol-updown-5m-1776995100,Up,buy,10,111.320946
sol-updown-5m-1776995400,Down,buy,10,116.473450
sol-updown-5m-1776995400,Up,buy,10,285.743714
sol-updown-5m-1776995700,Down,buy,8,97.596664
sol-updown-5m-1776995700,Up,buy,2,11.779680
sol-updown-5m-1776996000,Down,buy,9,115.132276
sol-updown-5m-1776996000,Up,buy,5,255.675990
sol-updown-5m-1776996300,Down,buy,13,121.714886
sol-updown-5m-1776996300,Up,buy,4,19.788752
sol-updown-5m-1776996600,Down,buy,2,37.791820
sol-updown-5m-1776996600,Up,buy,5,37.615994
sol-updown-5m-1776996900,Down,buy,2,9.820000
sol-updown-5m-1776996900,Up,buy,5,34.547990
sol-updown-5m-1776997200,Down,buy,2,7.704784
sol-updown-5m-1776997200,Up,buy,3,11.780783
sol-updown-5m-1776997500,Down,buy,2,7.856000
sol-updown-5m-1776997500,Up,buy,3,17.656885
sol-updown-5m-1776997800,Down,buy,3,65.262197
sol-updown-5m-1776997800,Up,buy,1,7.843136
sol-updown-5m-1776998100,Down,buy,1,2.000000
sol-updown-5m-1776998100,Up,buy,2,7.704784
sol-updown-5m-1776998400,Down,buy,3,11.820000
sol-updown-5m-1776998400,Up,buy,2,7.704784
sol-updown-5m-1776998700,Down,buy,5,50.127671
sol-updown-5m-1776999000,Down,buy,3,9.856000
sol-updown-5m-1776999300,Down,buy,3,41.400458
sol-updown-5m-1776999300,Up,buy,8,42.580576
sol-updown-5m-1776999600,Down,buy,3,13.983065
sol-updown-5m-1776999600,Up,buy,8,32.826204
sol-updown-5m-1776999900,Down,buy,3,10.031592
sol-updown-5m-1776999900,Up,buy,8,60.128860
sol-updown-5m-1777000200,Down,buy,3,12.180057
sol-updown-5m-1777000200,Up,buy,7,29.320800
sol-updown-5m-1777000500,Down,buy,2,6.122446
sol-updown-5m-1777000500,Up,buy,6,51.101440
sol-updown-5m-1777000800,Down,buy,1,2.083332
sol-updown-5m-1777000800,Up,buy,7,39.266424
sol-updown-5m-1777001100,Down,buy,2,4.088674
sol-updown-5m-1777001100,Up,buy,5,34.310772
sol-updown-5m-1777001400,Down,buy,2,6.172007
sol-updown-5m-1777001400,Up,buy,3,26.943111
sol-updown-5m-1777001700,Down,buy,3,10.304998
sol-updown-5m-1777001700,Up,buy,4,31.451360
sol-updown-5m-1777002000,Down,buy,3,12.432658
sol-updown-5m-1777002000,Up,buy,5,34.829902
sol-updown-5m-1777002300,Down,buy,1,11.748590
sol-updown-5m-1777002300,Up,buy,5,33.770796
sol-updown-5m-1777002600,Down,buy,3,24.215592
sol-updown-5m-1777002600,Up,buy,6,38.870834
sol-updown-5m-1777002900,Down,buy,3,39.923392
sol-updown-5m-1777002900,Up,buy,4,19.647200
sol-updown-5m-1777003200,Down,buy,1,62.000000
sol-updown-5m-1777003200,Up,buy,8,56.003524
sol-updown-5m-1777003500,Down,buy,1,2.040815
sol-updown-5m-1777003500,Up,buy,8,54.746098
sol-updown-5m-1777003800,Down,buy,1,2.083332
sol-updown-5m-1777003800,Up,buy,6,104.403026
sol-updown-5m-1777004100,Down,buy,7,43.280000
sol-updown-5m-1777004100,Up,buy,4,19.493104
sol-updown-5m-1777004400,Down,buy,3,27.803264
sol-updown-5m-1777004400,Up,buy,9,84.610400
sol-updown-5m-1777004700,Down,buy,3,55.471844
sol-updown-5m-1777004700,Up,buy,5,38.424000
sol-updown-5m-1777005000,Down,buy,2,11.605885
sol-updown-5m-1777005000,Up,buy,4,24.694629
sol-updown-5m-1777005300,Down,buy,1,2.083332
sol-updown-5m-1777005300,Up,buy,8,47.558820
sol-updown-5m-1777005600,Down,buy,3,6.216332
sol-updown-5m-1777005600,Up,buy,8,59.347860
sol-updown-5m-1777005900,Down,buy,4,75.602364
sol-updown-5m-1777005900,Up,buy,8,73.740534
sol-updown-5m-1777006200,Down,buy,5,25.835664
sol-updown-5m-1777006200,Up,buy,6,48.380066
sol-updown-5m-1777006500,Down,buy,5,29.574700
sol-updown-5m-1777006500,Up,buy,6,40.518306
sol-updown-5m-1777006800,Down,buy,3,32.943378
sol-updown-5m-1777006800,Up,buy,1,5.788320
sol-updown-5m-1777007100,Down,buy,2,3.928000
sol-updown-5m-1777007100,Up,buy,6,20.709077
sol-updown-5m-1777007400,Down,buy,2,8.177340
sol-updown-5m-1777007400,Up,buy,10,164.238314
sol-updown-5m-1777007700,Down,buy,2,13.496000
sol-updown-5m-1777007700,Up,buy,1,5.788320
sol-updown-5m-1777008000,Down,buy,2,7.856000
sol-updown-5m-1777008000,Up,buy,5,33.150922
sol-updown-5m-1777008300,Down,buy,3,9.832442
sol-updown-5m-1777008300,Up,buy,8,159.489550
sol-updown-5m-1777008600,Up,buy,6,38.052501
sol-updown-5m-1777008900,Down,buy,3,236.217340
sol-updown-5m-1777008900,Up,buy,8,76.907178
sol-updown-5m-1777009200,Down,buy,3,23.721631
sol-updown-5m-1777009200,Up,buy,4,32.941558
sol-updown-5m-1777009500,Down,buy,7,28.108381
sol-updown-5m-1777009800,Down,buy,8,123.757376
sol-updown-5m-1777009800,Up,buy,8,67.054140
sol-updown-5m-1777010100,Down,buy,6,50.782692
sol-updown-5m-1777010100,Up,buy,3,46.195280
sol-updown-5m-1777010400,Down,buy,14,187.055578
sol-updown-5m-1777010400,Up,buy,9,869.812452
sol-updown-5m-1777010700,Down,buy,4,42.557326
sol-updown-5m-1777010700,Up,buy,5,23.717311
sol-updown-5m-1777011000,Down,buy,2,19.223434
sol-updown-5m-1777011000,Up,buy,6,56.958160
sol-updown-5m-1777011300,Down,buy,4,19.008970
sol-updown-5m-1777011300,Up,buy,7,29.536815
sol-updown-5m-1777011600,Down,buy,5,43.823574
sol-updown-5m-1777011600,Up,buy,7,80.788800
sol-updown-5m-1777011900,Down,buy,4,933.723776
sol-updown-5m-1777011900,Up,buy,2,11.775360
sol-updown-5m-1777012200,Down,buy,1,9.439122
sol-updown-5m-1777012200,Up,buy,2,16.388000
sol-updown-5m-1777012500,Up,buy,9,37.035826
sol-updown-5m-1777012800,Down,buy,2,24.040162
sol-updown-5m-1777012800,Up,buy,8,55.200878
sol-updown-5m-1777013100,Down,buy,1,58.823680
sol-updown-5m-1777013100,Up,buy,5,71.233597
sol-updown-5m-1777013400,Up,buy,3,1788.469200
sol-updown-5m-1777013700,Down,buy,4,16.910040
sol-updown-5m-1777013700,Up,buy,4,31.011754
sol-updown-5m-1777014000,Down,buy,2,14.037350
sol-updown-5m-1777014000,Up,buy,3,23.937980
sol-updown-5m-1777014300,Down,buy,2,19.993404
sol-updown-5m-1777014300,Up,buy,6,88.358404
sol-updown-5m-1777014600,Down,buy,6,29.609920
sol-updown-5m-1777014600,Up,buy,2,234.368904
sol-updown-5m-1777014900,Down,buy,2,9.823600
sol-updown-5m-1777014900,Up,buy,10,48.876062
sol-updown-5m-1777015200,Down,buy,2,7.704784
sol-updown-5m-1777015200,Up,buy,4,31.008154
sol-updown-5m-1777015500,Down,buy,2,19.993404
sol-updown-5m-1777015500,Up,buy,10,63.849084
sol-updown-5m-1777015800,Down,buy,2,19.640000
sol-updown-5m-1777015800,Up,buy,4,29.042337
sol-updown-5m-1777016100,Down,buy,2,469.649782
sol-updown-5m-1777016100,Up,buy,8,33.269572
sol-updown-5m-1777016400,Down,buy,4,42.715078
sol-updown-5m-1777016400,Up,buy,5,30.537760
sol-updown-5m-1777016700,Down,buy,2,7.856000
sol-updown-5m-1777016700,Up,buy,4,31.011754
sol-updown-5m-1777017000,Down,buy,6,33.160462
sol-updown-5m-1777017000,Up,buy,10,65.680386
sol-updown-5m-1777017300,Down,buy,6,55.848738
sol-updown-5m-1777017300,Up,buy,6,23.565120
sol-updown-5m-1777017600,Down,buy,2,20.443340
sol-updown-5m-1777017600,Up,buy,2,921.005148
sol-updown-5m-1777017900,Down,buy,4,45.490124
sol-updown-5m-1777017900,Up,buy,10,68.700720
sol-updown-5m-1777018200,Down,buy,2,38.494400
sol-updown-5m-1777018200,Up,buy,6,40.838954
sol-updown-5m-1777018500,Down,buy,2,23.568000
sol-updown-5m-1777018500,Up,buy,6,40.736446
sol-updown-5m-1777018800,Down,buy,6,25.128780
sol-updown-5m-1777018800,Up,buy,8,96.883914
sol-updown-5m-1777019100,Down,buy,4,1774.936262
sol-updown-5m-1777019100,Down,sell,2,36.160000
sol-updown-5m-1777019100,Up,buy,4,17.628480
sol-updown-5m-1777019100,Up,sell,2,20.000000
sol-updown-5m-1777019400,Down,buy,4,28.984005
sol-updown-5m-1777019400,Up,buy,2,10.596080
sol-updown-5m-1777019700,Up,buy,8,39.283600
sol-updown-5m-1777020000,Up,buy,10,105.840054
sol-updown-5m-1777020300,Up,buy,8,48.543738
sol-updown-5m-1777020600,Down,buy,6,66.476850
sol-updown-5m-1777020600,Up,buy,2,11.784000
sol-updown-5m-1777020900,Down,buy,2,19.223434
sol-updown-5m-1777020900,Down,sell,2,18.860000
sol-updown-5m-1777020900,Up,buy,4,19.640000
sol-updown-5m-1777021200,Down,buy,2,19.640000
sol-updown-5m-1777021200,Up,buy,9,45.696494
sol-updown-5m-1777021500,Up,buy,10,62.996880
sol-updown-5m-1777021800,Down,buy,4,25.044768
sol-updown-5m-1777021800,Up,buy,9,396.210034
sol-updown-5m-1777022100,Up,buy,12,178.567444
sol-updown-5m-1777022400,Up,buy,8,75.688284
sol-updown-5m-1777022700,Down,buy,2,19.640000
sol-updown-5m-1777022700,Up,buy,2,9.823600
sol-updown-5m-1777023000,Down,buy,1,9.809732
sol-updown-5m-1777023000,Up,buy,1,3.664622
sol-updown-5m-1777023300,Up,buy,6,33.169102
sol-updown-5m-1777023600,Up,buy,2,19.223434
sol-updown-5m-1777023900,Down,buy,6,38.530648
sol-updown-5m-1777023900,Up,buy,4,23.799764
sol-updown-5m-1777024200,Down,buy,8,274.369924
sol-updown-5m-1777024200,Up,buy,4,20.119296
sol-updown-5m-1777024500,Down,buy,6,111.005938
sol-updown-5m-1777024500,Up,buy,2,11.784000
sol-updown-5m-1777024800,Down,buy,5,30.374077
sol-updown-5m-1777025100,Down,buy,3,34.833240
sol-updown-5m-1777025100,Up,buy,6,39.397840
sol-updown-5m-1777025400,Down,buy,2,37.784620
sol-updown-5m-1777025400,Up,buy,4,39.280000
sol-updown-5m-1777025700,Down,buy,8,53.989406
sol-updown-5m-1777025700,Up,buy,4,39.280000
sol-updown-5m-1777026000,Down,buy,2,18.898466
sol-updown-5m-1777026300,Down,buy,6,28.725666
sol-updown-5m-1777026300,Up,buy,2,12.020084
sol-updown-5m-1777026600,Down,buy,2,13.927293
sol-updown-5m-1777026600,Up,buy,1,5.775360
sol-updown-5m-1777026900,Down,buy,10,1507.392058
sol-updown-5m-1777026900,Up,buy,3,17.660037
sol-updown-5m-1777027200,Down,buy,5,43.207014
sol-updown-5m-1777027500,Down,buy,7,168.449041
sol-updown-5m-1777027500,Up,buy,2,11.775360
sol-updown-5m-1777027800,Down,buy,8,97.292946
sol-updown-5m-1777027800,Up,buy,2,40.066944
sol-updown-5m-1777028100,Down,buy,14,260.951770
sol-updown-5m-1777028100,Up,buy,4,52.176602
sol-updown-5m-1777028400,Down,buy,3,77.006648
sol-updown-5m-1777028400,Up,buy,3,58.678254
sol-updown-5m-1777028700,Down,buy,7,438.072873
sol-updown-5m-1777029000,Down,buy,6,143.200516
sol-updown-5m-1777029000,Up,buy,6,67.954806
sol-updown-5m-1777029300,Down,buy,9,454.036440
sol-updown-5m-1777029300,Up,buy,2,12.522384
sol-updown-5m-1777029300,Up,sell,1,11.110000
sol-updown-5m-1777029600,Down,buy,4,439.000580
sol-updown-5m-1777029600,Up,buy,4,32.641682
sol-updown-5m-1777029900,Down,buy,10,1049.370264
sol-updown-5m-1777029900,Up,sell,2,25.520000
sol-updown-5m-1777030200,Down,buy,5,115.281586
sol-updown-5m-1777030200,Up,buy,1,4.809200
sol-updown-5m-1777030500,Down,buy,4,225.655438
sol-updown-5m-1777030800,Down,buy,6,452.461916
sol-updown-5m-1777031100,Down,buy,4,262.817298
sol-updown-5m-1777031400,Down,buy,6,165.314556
sol-updown-5m-1777031400,Up,buy,1,5.897637
sol-updown-5m-1777031700,Down,buy,4,28.722066
sol-updown-5m-1777032000,Down,buy,6,253.732526
sol-updown-5m-1777032000,Up,buy,2,58.855200
sol-updown-5m-1777032300,Down,buy,14,138.599254
sol-updown-5m-1777032300,Up,sell,2,24.460000
sol-updown-5m-1777032600,Down,buy,13,187.034313
sol-updown-5m-1777032600,Up,buy,2,29.445600
sol-updown-5m-1777032600,Up,sell,2,25.000000
sol-updown-5m-1777032900,Down,buy,8,396.693724
sol-updown-5m-1777032900,Up,buy,2,39.236800
sol-updown-5m-1777033200,Down,buy,5,452.135562
sol-updown-5m-1777033500,Down,buy,5,316.085816
sol-updown-5m-1777033800,Down,buy,1,9.283083
sol-updown-5m-1777034100,Down,buy,4,23.152874
sol-updown-5m-1777034100,Up,buy,7,50.109253
sol-updown-5m-1777034400,Up,buy,4,30.780616
sol-updown-5m-1777034700,Down,buy,2,19.993404
sol-updown-5m-1777034700,Up,buy,2,11.792640
sol-updown-5m-1777035600,Down,buy,2,19.401567
sol-updown-5m-1777035600,Up,buy,3,14.945756
sol-updown-5m-1777035900,Down,buy,2,19.640000
sol-updown-5m-1777035900,Up,buy,2,7.704784
sol-updown-5m-1777036200,Down,buy,6,79.097496
sol-updown-5m-1777036500,Down,buy,4,47.089580
sol-updown-5m-1777036500,Up,buy,2,20.443340
sol-updown-5m-1777036800,Down,buy,2,18.898466
sol-updown-5m-1777036800,Up,buy,4,23.799764
sol-updown-5m-1777037100,Down,buy,7,28.392971
sol-updown-5m-1777037100,Up,buy,4,31.773084
sol-updown-5m-1777037400,Down,buy,2,19.223434
sol-updown-5m-1777037400,Up,buy,2,11.784000
sol-updown-5m-1777037700,Down,buy,2,19.640000
sol-updown-5m-1777037700,Up,buy,5,42.946847
sol-updown-5m-1777038000,Down,buy,3,41.205787
sol-updown-5m-1777038000,Up,buy,4,48.618324
sol-updown-5m-1777038300,Up,buy,2,18.511586
sol-updown-5m-1777038600,Down,buy,4,60.532504
sol-updown-5m-1777038600,Up,buy,8,179.057040
sol-updown-5m-1777038900,Up,buy,12,371.249198
sol-updown-5m-1777039200,Down,buy,2,39.731540
sol-updown-5m-1777039200,Up,buy,6,39.732506
sol-updown-5m-1777039500,Down,buy,6,85.503828
sol-updown-5m-1777039500,Up,buy,6,76.346372
sol-updown-5m-1777039800,Down,buy,2,9.812800
sol-updown-5m-1777039800,Up,buy,13,97.403322
sol-updown-5m-1777040100,Down,buy,6,75.550020
sol-updown-5m-1777040100,Up,buy,10,99.521464
sol-updown-5m-1777040400,Down,buy,2,28.252694
sol-updown-5m-1777040400,Up,buy,12,96.746342
sol-updown-5m-1777040700,Down,buy,2,19.993404
sol-updown-5m-1777040700,Up,buy,2,11.792640
sol-updown-5m-1777041000,Up,buy,8,89.385208
sol-updown-5m-1777041300,Down,buy,2,19.993404
sol-updown-5m-1777041300,Up,buy,6,64.630464
sol-updown-5m-1777041600,Up,buy,2,19.223434
sol-updown-5m-1777041900,Down,buy,6,116.603510
sol-updown-5m-1777041900,Up,buy,4,51.045280
sol-updown-5m-1777042200,Down,buy,1,1.929440
sol-updown-5m-1777042200,Up,buy,6,109.087488
sol-updown-5m-1777042500,Up,buy,6,92.575466
sol-updown-5m-1777042800,Down,buy,3,21.833434
sol-updown-5m-1777042800,Up,buy,3,38.434000
sol-updown-5m-1777043100,Down,buy,6,70.922492
sol-updown-5m-1777043100,Up,buy,8,297.905168
sol-updown-5m-1777043400,Down,buy,2,7.704784
sol-updown-5m-1777043400,Up,buy,12,80.055746
sol-updown-5m-1777043700,Down,buy,2,18.876724
sol-updown-5m-1777043700,Up,buy,8,152.074868
sol-updown-5m-1777044000,Up,buy,4,31.011754
sol-updown-5m-1777044300,Down,buy,2,19.223434
sol-updown-5m-1777044300,Up,buy,4,19.682122
sol-updown-5m-1777044600,Down,buy,4,29.043434
sol-updown-5m-1777044600,Up,buy,4,15.713440
sol-updown-5m-1777044900,Down,buy,8,133.139560
sol-updown-5m-1777044900,Up,buy,2,19.223434
sol-updown-5m-1777045200,Down,buy,2,19.223434
sol-updown-5m-1777045200,Up,buy,2,11.784000
sol-updown-5m-1777045500,Down,buy,1,19.615383
sol-updown-5m-1777045500,Up,buy,4,39.306118
sol-updown-5m-1777291200,Down,buy,1,9.647200
sol-updown-5m-1777291500,Up,buy,2,9.823600
sol-updown-5m-1777291800,Up,buy,1,5.000000
sol-updown-5m-1777292700,Up,buy,3,18.753040
sol-updown-5m-1777293600,Up,buy,5,36.460650
sol-updown-5m-1777293900,Down,buy,6,17.944034
sol-updown-5m-1777293900,Up,buy,6,149.376512
sol-updown-5m-1777294200,Down,buy,5,31.236902
sol-updown-5m-1777294200,Up,buy,4,31.228782
sol-updown-5m-1777294500,Up,buy,2,3.928000
sol-updown-5m-1777294800,Down,buy,2,3.928000
sol-updown-5m-1777294800,Up,buy,2,3.779690
sol-updown-5m-1777295400,Down,buy,1,5.000000
sol-updown-5m-1777295700,Down,buy,2,5.953110
sol-updown-5m-1777296000,Down,buy,2,5.953110
sol-updown-5m-1777296000,Up,buy,1,4.080000
sol-updown-5m-1777296300,Down,buy,4,47.090518
sol-updown-5m-1777296300,Up,buy,1,4.170000
sol-updown-5m-1777297200,Down,buy,5,21.154886
sol-updown-5m-1777297200,Up,buy,2,8.013392
sol-updown-5m-1777297500,Down,buy,2,9.827200
sol-updown-5m-1777297800,Down,buy,2,4.174126
sol-updown-5m-1777297800,Up,buy,6,120.532080
sol-updown-5m-1777298100,Up,buy,1,5.000000
sol-updown-5m-1777298400,Down,buy,2,11.544090
sol-updown-5m-1777298400,Up,buy,2,3.779690
sol-updown-5m-1777299000,Up,buy,1,5.000000
sol-updown-5m-1777299600,Down,buy,2,13.742960
sol-updown-5m-1777299900,Down,buy,3,18.758080
sol-updown-5m-1777299900,Up,buy,1,4.080000
sol-updown-5m-1777300500,Down,buy,4,23.371342
sol-updown-5m-1777300500,Up,buy,4,12.016890
sol-updown-5m-1777300800,Down,buy,8,130.930840
sol-updown-5m-1777300800,Up,buy,4,12.272554
sol-updown-5m-1777301100,Down,buy,2,37.074580
sol-updown-5m-1777301100,Up,buy,3,24.215090
sol-updown-5m-1777301400,Down,buy,2,37.081780
sol-updown-5m-1777301400,Up,buy,1,4.170000
sol-updown-5m-1777301700,Up,buy,3,18.742960
sol-updown-5m-1777302300,Down,buy,6,34.303928
sol-updown-5m-1777302300,Down,sell,1,10.000000
sol-updown-5m-1777302300,Up,buy,7,205.314798
sol-updown-5m-1777302600,Down,buy,2,9.812800
sol-updown-5m-1777302900,Down,buy,2,6.782285
sol-updown-5m-1777303200,Up,buy,2,91.032480
sol-updown-5m-1777303500,Up,buy,12,282.910318
sol-updown-5m-1777303800,Down,buy,4,17.323050
sol-updown-5m-1777303800,Up,buy,7,161.081222
sol-updown-5m-1777304100,Down,buy,2,4.088674
sol-updown-5m-1777304400,Down,buy,1,5.000000
sol-updown-5m-1777305000,Down,buy,1,8.333332
sol-updown-5m-1777305000,Up,buy,2,18.548682
sol-updown-5m-1777306500,Down,buy,2,11.544090
sol-updown-5m-1777308300,Up,buy,2,4.166964
sol-updown-5m-1777308600,Up,buy,1,4.080000
sol-updown-5m-1777308900,Down,buy,6,124.729586
sol-updown-5m-1777309200,Down,buy,2,9.820000
sol-updown-5m-1777309800,Down,buy,7,81.037572
sol-updown-5m-1777310100,Down,buy,2,58.977610
sol-updown-5m-1777310700,Down,buy,1,5.000000
sol-updown-5m-1777311000,Down,buy,6,156.108398
sol-updown-5m-1777311300,Down,buy,12,402.113984
sol-updown-5m-1777311300,Up,buy,2,9.798400
sol-updown-5m-1777311600,Down,buy,4,310.304642
sol-updown-5m-1777311900,Down,buy,2,68.815600
sol-updown-5m-1777311900,Up,buy,1,4.170000
sol-updown-5m-1777312500,Up,buy,2,15.105242
sol-updown-5m-1777313700,Down,buy,3,9.006700
sol-updown-5m-1777313700,Up,buy,2,3.779690
sol-updown-5m-1777314000,Down,buy,2,37.789630
sol-updown-5m-1777314300,Down,buy,2,14.838946
sol-updown-5m-1777314600,Up,buy,2,4.166964
sol-updown-5m-1777315200,Down,buy,1,5.000000
sol-updown-5m-1777315800,Down,buy,2,22.678160
sol-updown-5m-1777316100,Up,buy,1,29.822155
sol-updown-5m-1777317000,Up,buy,1,5.000000
sol-updown-5m-1777317900,Up,buy,4,100.870480
sol-updown-5m-1777318200,Up,buy,5,155.333242
sol-updown-5m-1777318500,Down,buy,1,9.629200
sol-updown-5m-1777318800,Down,buy,1,5.000000
sol-updown-5m-1777319400,Down,buy,2,11.544090
sol-updown-5m-1777319700,Up,buy,2,20.788314
sol-updown-5m-1777320000,Down,buy,2,20.025460
sol-updown-5m-1777320300,Up,buy,2,19.640000
sol-updown-5m-1777321200,Up,buy,2,19.123892
sol-updown-5m-1777323000,Down,buy,2,9.827200
sol-updown-5m-1777323000,Up,buy,4,28.043660
sol-updown-5m-1777323900,Down,buy,3,55.192881
sol-updown-5m-1777323900,Up,buy,2,29.460000
sol-updown-5m-1777323900,Up,sell,2,38.160000
sol-updown-5m-1777325100,Down,buy,1,10.000000
sol-updown-5m-1777325700,Down,buy,2,91.003680
sol-updown-5m-1777325700,Up,buy,2,6.010046
sol-updown-5m-1777326000,Down,buy,4,189.342420
sol-updown-5m-1777326000,Up,buy,1,3.125000
sol-updown-5m-1777326300,Down,buy,7,217.841082
sol-updown-5m-1777326300,Up,buy,4,16.070396
sol-updown-5m-1777326600,Down,buy,2,9.827200
sol-updown-5m-1777326600,Up,buy,2,4.166964
sol-updown-5m-1777327500,Up,buy,1,9.260000
sol-updown-5m-1777327800,Up,buy,2,80.620700
sol-updown-5m-1777328400,Down,buy,1,10.183672
sol-updown-5m-1777328400,Up,buy,1,19.960000
sol-updown-5m-1777329300,Down,buy,2,59.901434
sol-updown-5m-1777329900,Down,buy,2,74.846816
sol-updown-5m-1777329900,Up,buy,4,17.820050
sol-updown-5m-1777330200,Down,buy,2,7.559384
sol-updown-5m-1777330200,Up,buy,2,10.012730
sol-updown-5m-1777331100,Down,buy,2,37.074580
sol-updown-5m-1777331100,Up,buy,4,16.504378
sol-updown-5m-1777331400,Down,buy,2,9.820000
sol-updown-5m-1777331400,Up,buy,2,7.704784
sol-updown-5m-1777331700,Down,buy,2,4.166964
sol-updown-5m-1777331700,Up,buy,1,2.784924
sol-updown-5m-1777332000,Down,buy,2,19.686500
sol-updown-5m-1777332600,Down,buy,2,37.774560
sol-updown-5m-1777332600,Up,buy,2,7.696060
sol-updown-5m-1777332900,Down,buy,6,164.956700
sol-updown-5m-1777333500,Down,buy,5,250.810616
sol-updown-5m-1777333500,Up,buy,2,8.357440
sol-updown-5m-1777333800,Down,buy,9,270.370632
sol-updown-5m-1777333800,Up,buy,6,33.402208
sol-updown-5m-1777334100,Down,buy,3,57.293200
sol-updown-5m-1777334400,Down,buy,4,73.190930
sol-updown-5m-1777334700,Down,buy,7,174.527544
sol-updown-5m-1777334700,Up,buy,4,18.166640
sol-updown-5m-1777335000,Down,buy,2,39.280000
sol-updown-5m-1777335000,Up,buy,4,48.347524
sol-updown-5m-1777335900,Down,buy,1,5.000000
sol-updown-5m-1777335900,Up,buy,2,3.852396
sol-updown-5m-1777336200,Up,buy,4,13.606890
sol-updown-5m-1777336500,Down,buy,1,5.000000
sol-updown-5m-1777336500,Up,buy,4,52.796370
sol-updown-5m-1777336800,Down,buy,1,5.000000
sol-updown-5m-1777336800,Up,buy,4,29.292626
sol-updown-5m-1777337100,Up,buy,1,4.080000
sol-updown-5m-1777337400,Down,buy,2,9.827200
sol-updown-5m-1777337400,Up,buy,1,4.080000
sol-updown-5m-1777337700,Up,buy,1,4.080000
sol-updown-5m-1777338000,Down,buy,2,9.274340
sol-updown-5m-1777338300,Up,buy,6,53.010000
sol-updown-5m-1777338600,Down,buy,2,4.085120
sol-updown-5m-1777338600,Up,buy,5,21.448384
sol-updown-5m-1777338900,Down,buy,3,44.265600
sol-updown-5m-1777339500,Down,buy,5,91.820680
sol-updown-5m-1777339500,Up,buy,4,61.201860
sol-updown-5m-1777339800,Down,buy,1,5.000000
sol-updown-5m-1777340100,Down,buy,1,5.000000
sol-updown-5m-1777340100,Up,buy,4,110.715680
sol-updown-5m-1777340400,Down,buy,3,9.006700
sol-updown-5m-1777340400,Up,buy,1,18.985848
sol-updown-5m-1777340700,Up,buy,2,91.039680
sol-updown-5m-1777341000,Down,buy,2,11.423332
sol-updown-5m-1777341000,Up,buy,4,83.038852
sol-updown-5m-1777341300,Down,buy,1,5.000000
sol-updown-5m-1777341300,Up,buy,2,9.830800
sol-updown-5m-1777341900,Down,buy,1,5.000000
sol-updown-5m-1777341900,Down,sell,2,19.240000
sol-updown-5m-1777341900,Up,sell,2,19.300000
sol-updown-5m-1777342200,Down,buy,1,5.000000
sol-updown-5m-1777342500,Up,buy,6,59.468970
