asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b,prob_c,prob_stack
eth,eth-updown-5m-1776987300,5m,1776987300,1,2327.92,2328.75,0.0003565414619059,2328.41,0.0002319448153551,5.583365009632241e-05,-0.0025607000367588,2016014.914,-0.0001212269648412,-0.0005783921384062,-0.0015695186294361,0.0002914735511456,1.91971782,-0.0014802599999999,1.51663,1.287339,-0.4030878200000001,1.273727,0.849933,0.0797546012269938,0.6,0.49,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776987600,5m,1776987600,1,2328.75,2331.0,0.0009661835748792,2329.99,0.000678344521976,0.0007127033223418,-0.0016167250908257,2016262.493,0.0001228061351534,0.0003349787902069,-0.0014854699051775,0.0005013543623606,1.92020173,0.00048391,1.51718314,1.287607,-0.40301859,2.459642,1.185915,0.3003901170351105,0.51,0.5,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1776987900,5m,1776987900,1,2331.0,2331.16,6.864006864e-05,2330.88,0.000381902954091,0.0012921922914224,-0.0025879443725319,2015579.325,-0.0003388288987034,-0.0003372651458305,-0.0017302723691541,0.0005672746334257,1.91937544,-0.00082629,1.51752904,1.288921,-0.4018463999999999,1.863623,-0.5960190000000001,-0.5895030054244245,0.5,0.51,2,0.5152838427947598,0.5017976373908578,0.4647887323943662,0.4124786483671043
eth,eth-updown-5m-1776988200,5m,1776988200,0,2331.16,2331.04,5.14765181283e-05,2331.51,0.0002702476643243,0.0013304951403915,-0.0011787980626742,2016530.216,0.0004717705665093,0.00025560425988,-0.0011915074309646,0.0004751693252236,1.92337453,0.0039990899999999,1.52031146,1.286244,-0.4030630699999999,0.513621,-1.350002,0.5239039873041063,0.53,0.52,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1776988500,5m,1776988500,0,2331.04,2330.26,0.0003346145926281,2331.14,-0.000158708031174,0.0004934425872413,-0.0014188990268446,2016624.372,4.669208487584342e-05,0.0001794801030403,-0.0013284696448527,6.288666916209884e-05,1.92686434,0.00348981,1.52231011,1.286564,-0.40455423,0.79349,0.279869,-0.8,0.58,0.43,1,0.5127020785219399,0.5017976373908578,0.4545454545454545,0.4124786483671043
eth,eth-updown-5m-1776988800,5m,1776988800,0,2330.27,2327.59,0.0011500813210486,2331.45,0.0001329733047327,0.0002445129378827,-0.0002187240675957,2016907.412,0.0001403533567927,0.0006589108071943,-0.0011497116302973,-0.0002202514272233,1.92629024,-0.0005741000000001,1.52167682,1.286525,-0.40461342,0.622737,-0.170753,0.8411608675300358,0.63,0.41,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776989100,5m,1776989100,1,2327.59,2331.52,0.0016884416929098,2329.03,-0.0010385197308009,-0.0010642544572424,-0.0008969668959692,2016916.61,4.560447319112981e-06,0.0001916132954191,-0.0007784693522724,-0.0011198270880753,1.92079224,-0.005498,1.51697988,1.289044,-0.4038123599999998,1.130188,0.507451,-0.6811860003056701,0.49,0.53,0,0.4371727748691099,0.5017976373908578,0.4647887323943662,0.23600713012477717
eth,eth-updown-5m-1776989400,5m,1776989400,0,2331.52,2331.65,5.57576173483e-05,2331.96,0.0012572437983967,0.0003516973723285,0.0018585331526467,2016798.546,-5.853687723855749e-05,8.636908410819544e-05,-0.0009134767416761,0.0016735605536375,1.92021073,-0.0005815099999999,1.51591512,1.290075,-0.4042956099999999,1.039772,-0.090416,-0.1949860724233983,0.52,0.5,3,0.5537190082644629,0.5017976373908578,0.5855855855855856,0.7748609415276082
eth,eth-updown-5m-1776989700,5m,1776989700,1,2331.65,2333.38,0.0007419638453455,2331.17,-0.0003388282151936,-0.0001201041475977,0.0019236307581018,2017120.126,0.0001594507297904,0.0001054654262928,-0.0005386136872094,0.000113425946141,1.92129681,0.0010860800000001,1.51684562,1.291105,-0.40445119,0.748767,-0.2910049999999999,-0.7878787878787878,0.52,0.51,1,0.5127020785219399,0.5017976373908578,0.4352941176470588,0.4119884522886729
eth,eth-updown-5m-1776990000,5m,1776990000,0,2333.38,2332.1,0.0005485604573622,2333.27,0.000900429694405,0.0018188452776082,0.0021409196108533,2017107.284,-6.366502338872593e-06,9.453737405618055e-05,-3.685934804931179e-05,0.0008990827778803,1.9222995,0.0010026899999999,1.51761165,1.290934,-0.4046878499999999,1.353061,0.6042940000000001,-0.5384615384615384,0.51,0.53,3,0.5537190082644629,0.5017976373908578,0.4916820702402957,0.5262108557408021
eth,eth-updown-5m-1776990300,5m,1776990300,1,2332.1,2333.77,0.0007160927919042,2332.81,-0.0001971676445711,0.0003644338346402,0.0019222771165518,2018348.354,0.0006152721820225,0.0007684495821724,0.0013698439064495,0.0001150385486388,1.92452049,0.0022209899999998,1.52007346,1.289403,-0.4044470299999998,1.386381,0.03332,0.6403709316961649,0.48,0.54,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1776990600,5m,1776990600,1,2333.77,2334.74,0.0004156365023117,2335.74,0.0012552078845448,0.0019584699343787,0.003375071016086,2019881.111,0.0007594115242606,0.001368775693828,0.0017962828143904,0.0012986024421768,1.92407298,-0.0004475099999998,1.51925773,1.289774,-0.4048152499999999,1.616831,0.2304499999999998,-0.7075555555555556,0.48,0.54,3,0.5537190082644629,0.5017976373908578,0.5476190476190477,0.653628629435081
eth,eth-updown-5m-1776990900,5m,1776990900,1,2334.74,2335.28,0.0002312891371201,2335.49,-0.0001070381891872,0.0009510020507862,0.0030360880115434,2020171.34,0.0001436861795576,0.0015190347208127,0.0020617039939219,0.0006113116887014,1.92737866,0.0033056799999999,1.5207781,1.289921,-0.40660056,1.320708,-0.2961229999999999,-0.1111111111111111,0.5,0.51,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776991200,5m,1776991200,0,2335.28,2332.5,0.0011904354081737,2334.05,-0.0006167631268377,0.0005314065685197,0.0017409803627297,2019808.081,-0.0001798159358107,0.0007232284739684,0.0017584952417204,-2.154427482337073e-05,1.92777353,0.00039487,1.52159062,1.289098,-0.40618291,1.690672,0.3699639999999999,0.7278819729039101,0.5,0.6,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1776991500,5m,1776991500,1,2332.5,2335.29,0.0011961414790996,2334.18,5.569562769329003e-05,-0.0006681056883318,0.0014147730363317,2020141.828,0.0001652369861966,0.0001290754186373,0.002263618674497,-0.0010697045722812,1.92513828,-0.0026352499999999,1.51941834,1.288413,-0.40571994,0.78935,-0.901322,0.1898571951666056,0.55,0.46,2,0.5152838427947598,0.5017976373908578,0.4647887323943662,0.4124786483671043
eth,eth-updown-5m-1776991800,5m,1776991800,0,2335.29,2333.11,0.0009335029054207,2334.65,0.0002013352388448,-0.0003597322602997,0.0013458606108522,2019809.948,-0.0001642854949092,-0.0001788917567754,0.0016264234346587,0.0012767121613577,1.92467037,-0.00046791,1.51891452,1.28904,-0.40575585,1.117344,0.3279939999999999,-0.0763500931098696,0.49,0.52,2,0.5152838427947598,0.5017976373908578,0.4647887323943662,0.4124786483671043
eth,eth-updown-5m-1776992100,5m,1776992100,0,2333.11,2332.47,0.0002743119698599,2331.0,-0.0015646268985532,-0.0013075960320151,-6.005825652682172e-05,2019382.835,-0.0002114619746392,-0.0002105378248559,0.0013678615801238,-0.0013803888368257,1.92511993,0.0004495599999998,1.51941241,1.28817,-0.40570752,0.545199,-0.5721449999999999,-0.3473193473193472,0.52,0.5,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776992400,5m,1776992400,0,2332.47,2327.4,0.0021736613975742,2330.34,-0.0002831803749181,-0.0016464720346265,-0.0004762119361775,2018956.705,-0.0002110199178749,-0.000586653364419,0.0010160570523998,-0.0003732766983475,1.91389891,-0.01122102,1.50795622,1.288289,-0.4059426899999998,0.981184,0.4359849999999999,0.7093437945791726,0.54,0.5,0,0.4371727748691099,0.5017976373908578,0.5855855855855856,0.5262108557408021
eth,eth-updown-5m-1776992700,5m,1776992700,0,2327.4,2325.11,0.0009839305662971,2327.18,-0.0013569455353391,-0.0032047528088104,-0.0007946377407155,2018744.131,-0.0001052890334267,-0.0005276818252407,0.0009060964597837,-0.0023806960710059,1.91172379,-0.0021751199999999,1.50629512,1.287039,-0.4054286699999998,0.408713,-0.572471,0.7322329206785879,0.55,0.48,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776993000,5m,1776993000,1,2325.11,2325.73,0.000266654050776,2326.28,-0.0003868089598798,-0.002026934870137,-0.0024386904989923,2019856.933,0.0005512347914287,0.0002347737099588,0.0015164563689644,-0.0003540923521377,1.90766484,-0.0040589499999998,1.50431831,1.289611,-0.4033465300000001,0.389497,-0.019216,-0.9848193044069332,0.53,0.48,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776993300,5m,1776993300,0,2325.73,2323.39,0.0010061357079282,2325.12,-0.0004987745728377,-0.0022425290680566,-0.0025986368566364,2019981.521,6.168159633701542e-05,0.0005075968184269,0.0014185545833971,0.00033533160613,1.90669445,-0.0009703899999999,1.5041653,1.288836,-0.4025291500000001,0.652928,0.2634309999999999,-0.5137584263454525,0.6,0.47,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1776993600,5m,1776993600,0,2323.39,2322.59,0.0003443244569357,2323.37,-0.0007529327083307,-0.0016385162410482,-0.004251999259372,2019909.66,-3.557507791673853e-05,0.0005773535051332,0.0013893043876391,-0.0010318103845272,1.89932146,-0.0073729900000001,1.49933032,1.2902,-0.3999911399999998,0.481847,-0.1710809999999999,-0.3074792243767312,0.57,0.44,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776993900,5m,1776993900,0,2322.59,2321.6,0.0004262482831666,2322.29,-0.0004649500908185,-0.0017166573719868,-0.0045197817056195,2018183.496,-0.0008545748526198,-0.000828492836626,-8.167965637506658e-05,-0.0011213279998089,1.89334758,-0.0059738799999999,1.4960624,1.289459,-0.3972851799999999,0.719844,0.237997,0.3966282165039929,0.57,0.45,0,0.4371727748691099,0.5017976373908578,0.5855855855855856,0.5262108557408021
eth,eth-updown-5m-1776994200,5m,1776994200,1,2321.6,2322.23,0.0002713645761543,2322.3,4.306085144286964e-06,-0.0012135767140049,-0.0057706835050199,2018582.862,0.0001978838895428,-0.0006924117797412,-0.0006427353535463,-0.0002501639556203,1.89303319,-0.0003143899999999,1.49593906,1.28942,-0.3970941299999999,0.711443,-0.0084009999999999,-0.4721388274883706,0.57,0.46,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776994500,5m,1776994500,1,2322.23,2324.85140963,0.001128832901995,2321.71,-0.0002540907548323,-0.0007147347605065,-0.0059177360706649,2020232.341,0.0008171470347102,0.0001597502137793,3.0195953576894752e-05,0.0011104141466569,1.88881046,-0.0042227299999999,1.49318245,1.291473,-0.39562801,0.676662,-0.034781,-0.5897799858055358,0.56,0.47,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776994800,5m,1776994800,0,2324.85140963,2322.36408574,0.0010698851030637,2326.0,0.0018460709546644,0.0015962862849765,-0.0034549019891626,2020646.812,0.0002051600657946,0.0012205609672668,0.0004152528192602,0.0010496950265614,1.88870255,-0.0001079099999998,1.49371204,1.292597,-0.3949905100000002,1.912144,1.2354820000000002,-0.3451406459294537,0.6,0.47,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776995100,5m,1776995100,1,2322.36408574,2331.13122415,0.0037750921415952,2321.64,-0.0018762216002137,-0.0002842414003815,-0.0053868192170696,2020274.671,-0.0001841692460997,0.0008381171919411,6.57592443058519e-05,-0.0013590359055747,1.88960296,0.0009004099999998,1.49422912,1.292049,-0.39537384,0.708908,-1.203236,-0.7493712600815193,0.59,0.48,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1776995400,5m,1776995400,1,2331.13122415,2332.30578367,0.0005038581731615,2332.31,0.004585360261796,0.0045552096162468,-0.0010027941941184,2018885.944,-0.0006873951447962,-0.0006664565122909,-0.0004574707639771,0.003050590647182,1.88511578,-0.0044871799999999,1.48850488,1.292621,-0.3966109,1.975372,1.266464,-0.8735200084319994,0.76,0.25,2,0.5152838427947598,0.5017976373908578,0.4647887323943662,0.4124786483671043
eth,eth-updown-5m-1776995700,5m,1776995700,1,2332.30578367,2333.58145,0.0005469550086149,2332.06,-0.0001071956128006,0.0026019430487815,0.0004546370916341,2020352.1,0.0007262203218352,-0.0001458503278503,0.0004799808056208,0.0012203194140629,1.88383775,-0.0012780299999999,1.4877687,1.291288,-0.3960690500000001,1.314943,-0.6604289999999999,0.6896337678460583,0.5,0.51,2,0.5152838427947598,0.5017976373908578,0.4647887323943662,0.4124786483671043
eth,eth-updown-5m-1776996000,5m,1776996000,0,2333.58145,2333.1021245,0.0002054033725713,2331.76,-0.0001286499051907,0.0043495147438045,0.0006091675613614,2020095.735,-0.0001268912483125,-8.857013482799214e-05,0.0005641676204244,0.0005167033151927,1.88463645,0.0007986999999998,1.48825807,1.29189,-0.3963783799999998,0.950322,-0.364621,0.8353214049039099,0.5,0.51,2,0.5152838427947598,0.5017976373908578,0.4545454545454545,0.4124786483671043
eth,eth-updown-5m-1776996300,5m,1776996300,0,2333.1021245,2329.46,0.0015610651851686,2331.24,-0.0002230323835109,-0.0004588779015025,0.0017430807131895,2020178.385,4.0913902528361135e-05,0.0006401753421687,0.0007104684432144,-0.000249892993829,1.88709223,0.00245578,1.4880408,1.292124,-0.3990514299999999,1.202539,0.252217,0.4798439531859558,0.48,0.54,1,0.5127020785219399,0.5017976373908578,0.4647887323943662,0.4124786483671043
eth,eth-updown-5m-1776996600,5m,1776996600,0,2329.46,2329.27,8.15639676148e-05,2330.14,-0.000471963247115,-0.0008236455358169,0.0016579264259543,2019739.12,-0.0002174387189078,-0.0003034025603755,-5.832739837907664e-05,-0.0014175627548593,1.88084754,-0.0062446899999999,1.48269293,1.291121,-0.3981546099999999,0.516133,-0.6864060000000001,-0.0284664830119375,0.52,0.6,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1776996900,5m,1776996900,0,2329.27,2328.69,0.0002490050530853,2328.56,-0.0006783008395383,-0.0013732964701645,0.0014784001592538,2020721.946,0.0004866103697589,0.0003099907539778,0.0003665503829131,0.0003652995330269,1.87936226,-0.00148528,1.48172641,1.291379,-0.3976358499999999,0.854414,0.338281,-0.7032640949554896,0.51,0.5,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776997200,5m,1776997200,0,2328.69,2325.1,0.00154163929076,2329.33,0.0003306218081639,-0.0008196422784896,0.0025619546757482,2020858.518,6.758574591136934e-05,0.0003366697738427,0.0004697526918109,-0.000173531377221,1.87796552,-0.0013967399999998,1.48100949,1.291031,-0.3969560300000001,0.987074,0.13266,-0.1093693036820998,0.5,0.51,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776997500,5m,1776997500,0,2325.1,2325.01,3.87080125585e-05,2325.38,-0.0016972060335303,-0.0020448850649049,0.0013296987330364,2021877.362,0.0005041639436531,0.0010586723695285,0.0018302924423478,-0.0010003406680376,1.87882048,0.0008549599999998,1.48175329,1.29037,-0.39706719,0.362086,-0.624988,0.6604785478547853,0.54,0.47,1,0.5127020785219399,0.5017976373908578,0.5855855855855856,0.6585914085914085
eth,eth-updown-5m-1776997800,5m,1776997800,1,2325.01,2328.34,0.0014322519042928,2326.53,0.0004944205814069,-0.0008721636439594,0.0018198132292991,2022278.345,0.00019832211762,0.0007702192788476,0.0018307313856507,0.0001287668074232,1.87720118,-0.0016192999999999,1.48102153,1.290094,-0.3961796499999999,0.828589,0.466503,0.0427010923535252,0.54,0.48,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776998100,5m,1776998100,0,2328.34,2327.1,0.000532568267521,2329.41,0.0012371295022345,3.434405011130966e-05,0.003311033486366,2020793.828,-0.0007340814402084,-3.201114745232658e-05,0.0002779318935772,0.0007415234494461,1.87825599,0.00105481,1.46895553,1.294504,-0.4093004600000001,1.703322,0.874733,0.8306102034011338,0.52,0.49,3,0.5537190082644629,0.5017976373908578,0.4352941176470588,0.4124786483671043
eth,eth-updown-5m-1776998400,5m,1776998400,1,2327.1,2329.51,0.0010356237376992,2327.04,-0.0010179429413612,0.0007136071422804,0.0004470195903402,2020657.723,-6.735224450615807e-05,-0.0006032210572819,5.399756125346045e-06,-0.0004239662022154,1.87917245,0.00091646,1.46960363,1.282414,-0.40956882,1.614107,-0.089215,-0.2038636031025904,0.51,0.5,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776998700,5m,1776998700,0,2329.51,2328.34,0.0005022515464625,2329.92,0.0012368585373964,0.0014560450982695,0.0035600997279502,2019905.372,-0.0003723297575024,-0.0011734156209837,-0.0001827964312482,0.0004731058193989,1.88025698,0.0010845299999999,1.47110969,1.282152,-0.4091472899999999,1.234151,-0.3799559999999999,0.4801657785671995,0.57,0.47,3,0.5537190082644629,0.5017976373908578,0.3214285714285714,0.2761236528596065
eth,eth-updown-5m-1776999000,5m,1776999000,0,2328.34,2320.33754169,0.0034369801274727,2329.05,-0.0003734731110577,-0.0001545575150227,-0.0013987336449034,2020159.325,0.000125725196596,-0.0003139870041209,0.0006307344918539,-0.0004015658337903,1.87637286,-0.0038841199999999,1.46872778,1.283507,-0.40764508,2.090439,0.8562879999999999,-0.7924080664294187,0.51,0.5,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776999300,5m,1776999300,1,2320.33754169,2320.6669,0.0001419441370414,2319.72,-0.0040139703736878,-0.0031505849473492,-0.0053055084057906,2006081.356,-0.0069687419332631,-0.0072136744556415,-0.0070634935365969,-0.0107066904639716,1.89104223,0.01466937,1.48329131,1.283153,-0.40775092,0.390338,-1.700101,-0.775544559506198,0.6,0.45,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1776999600,5m,1776999600,0,2320.6669,2319.75299617,0.0003938108610072,2320.2,0.0002069001197055,-0.0041805433650399,-0.0049699583808942,2007034.331,0.0004750430470576,-0.0063721009797879,-0.0064657351499235,0.0007340376298481,1.89179233,0.0007500999999998,1.48480352,1.283405,-0.4069888099999998,0.947652,0.5573140000000001,-0.9376391982182628,0.55,0.47,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1776999900,5m,1776999900,1,2319.75299617,2321.03179941,0.0005512669849382,2317.99,-0.0009529580147631,-0.0047600282687453,-0.0056998840121464,2007430.281,0.0001972811296171,-0.0063010099463318,-0.0063103853078796,-0.000255658616832,1.88777985,-0.0040124799999998,1.48381437,1.284443,-0.4039654800000001,0.521682,-0.42597,0.5980075155116665,0.53,0.5,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1777000200,5m,1777000200,0,2321.03179941,2320.38272725,0.0002796481117428,2320.88,0.0012459932586574,0.0004999353635999,-0.0039819275063739,2006931.884,-0.0002482761193338,0.0004239748290648,-0.0063410347768082,0.0002551292048926,1.88751603,-0.00026382,1.48385104,1.28467,-0.40366499,1.591462,1.06978,0.4858611825192802,0.55,0.46,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777000500,5m,1777000500,0,2320.38272725,2318.55142147,0.000789225742156,2316.92,-0.0017077066550375,-0.0014146714111433,-0.005011333321873,2005515.891,-0.0007055511008066,-0.0007565590565874,-0.0075250605508097,-0.0010015537004438,1.88722486,-0.0002911700000001,1.48363268,1.287339,-0.4035921799999999,2.065029,0.473567,0.4578076062639821,0.54,0.48,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777000800,5m,1777000800,0,2318.55142147,2310.0625,0.0036613039466762,2316.45,-0.0002028760930434,-0.0006645894894236,-0.0055448312230803,2005877.19,0.0001801526488127,-0.0007736712027808,-0.0074133482708262,-0.0005317453642968,1.88567725,-0.0015476099999998,1.48376343,1.285952,-0.4019138200000001,0.634782,-1.430247,-0.4895013123359579,0.53,0.48,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1777001100,5m,1777001100,1,2310.0625,2311.70384802,0.000710521044344,2312.54,-0.0016893538028386,-0.0035999365509195,-0.0055369789923884,2006467.871,0.0002944751567768,-0.000231205156338,-0.0076213776807695,-0.0037183128208507,1.88871827,0.0030410199999999,1.48873131,1.29172,-0.3999869600000001,0.515402,-0.1193799999999999,-0.0114914123316446,0.59,0.44,0,0.4371727748691099,0.5017976373908578,0.5855855855855856,0.5262108557408021
eth,eth-updown-5m-1777001400,5m,1777001400,0,2311.70384802,2302.27554912,0.0040785063831058,2309.36,-0.0013760576826787,-0.0032682875785608,-0.0074074572564743,2006984.498,0.0002574808236237,0.0007322839009107,-0.0075626814863608,0.0014298157424852,1.90229442,0.01357615,1.49812203,1.294778,-0.40417239,1.316515,0.8011130000000001,0.7905824039653035,0.59,0.44,0,0.4371727748691099,0.5017976373908578,0.5476190476190477,0.483772381671421
eth,eth-updown-5m-1777001700,5m,1777001700,1,2302.27554912,2305.49788019,0.0013996287591342,2303.0,-0.002757809030917,-0.0058232205164343,-0.011402395789626,2016405.996,0.0046943551429463,0.0052489783783822,-0.0021713407568859,0.0004322985375777,1.92997105,0.0276766299999999,1.52266901,1.311871,-0.40730204,0.679725,-0.6367900000000001,-0.4912242686890575,0.59,0.43,0,0.4371727748691099,0.5017976373908578,0.5855855855855856,0.5262108557408021
eth,eth-updown-5m-1777002000,5m,1777002000,1,2305.49788019,2305.92181734,0.0001838809541499,2305.05,0.000889747348766,-0.0032441193648298,-0.0094947054994987,2017516.274,0.0005506222468105,0.0055063941763959,-0.0015546665643778,0.001991503222686,1.95370577,0.0237347199999999,1.55218949,1.317872,-0.40151628,1.657997,0.978272,-0.5938435228730227,0.54,0.47,1,0.5127020785219399,0.5017976373908578,0.5855855855855856,0.6585914085914085
eth,eth-updown-5m-1777002300,5m,1777002300,1,2305.92181734,2307.60744039,0.000730997485398,2306.4,0.0005854991547412,-0.0012825625274097,-0.0101460648821538,2017998.314,0.000238927440741,0.0054877434334821,-0.0009441323472058,0.0004438199821639,1.95907226,0.0053664899999998,1.55716594,1.318687,-0.4019063199999999,1.052544,-0.605453,-0.7745843899690054,0.62,0.39,1,0.5127020785219399,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777002600,5m,1777002600,1,2307.60744039,2308.87,0.0005471292854674,2307.65,0.0005418233571723,0.0020170698606795,-0.0092307684139237,2018339.373,0.0001690085653855,0.000958823274596,-0.0009008952796334,0.0009640282356457,1.96760881,0.00853655,1.56441205,1.321574,-0.4031967599999999,1.744321,0.6917770000000001,0.1218450826805918,0.53,0.49,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777002900,5m,1777002900,1,2308.87,2309.12663486,0.0001111517149081,2307.94,0.0001256610749141,0.0012529835868279,-0.0050911369653217,2018786.673,0.00022161783394,0.0006296846356936,0.0063334006679238,0.0005875566314648,1.97478439,0.0071755799999999,1.56977717,1.3217,-0.4050072199999999,1.665751,-0.07857,0.9081693500298152,0.57,0.49,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777003200,5m,1777003200,0,2309.12663486,2307.6566492,0.0006365981136799,2307.65,-0.0001256610749141,0.0005418233571723,-0.0054236981599415,2019684.112,0.0004445437509583,0.0008353812727714,0.0063027227808789,0.0005823378403659,1.97797668,0.00319229,1.57209526,1.32014,-0.40588142,0.710627,-0.955124,-0.15469146238377,0.57,0.47,1,0.5127020785219399,0.5017976373908578,0.4916820702402957,0.483772381671421
eth,eth-updown-5m-1777003500,5m,1777003500,1,2307.6566492,2309.05735,0.0006069797257254,2307.91,0.0001126623856149,0.0001126623856149,-0.0043580777595632,2021176.017,0.0007386823469748,0.0014054346052734,0.0068474288397963,3.625914621263604e-05,1.97334699,-0.00462969,1.56833877,1.318217,-0.40500822,0.777635,0.0670079999999999,-0.2290748898678414,0.52,0.51,2,0.5152838427947598,0.5017976373908578,0.4916820702402957,0.5111533340523703
eth,eth-updown-5m-1777003800,5m,1777003800,1,2309.05735,2309.97094057,0.0003956552096897,2308.46,0.0002382824611555,0.0002252837718565,-0.005365788557065,2021433.03,0.0001271601274892,0.0013108651029816,0.0072255297330259,0.0008165033284979,1.97485645,0.00150946,1.5700334,1.31826,-0.4048230500000001,0.967701,0.190066,0.8641500640801585,0.55,0.48,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777004100,5m,1777004100,1,2309.97094057,2310.90185984,0.0004030004246591,2309.52,0.0004590751881196,0.0008100200348903,-0.0031990067139079,2022804.478,0.0006784533445562,0.001544977247412,0.0086205185795757,0.0010343256461209,1.97485886,2.410000000008239e-06,1.56919186,1.321189,-0.405667,1.938138,0.970437,0.7369878183831672,0.51,0.51,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777004400,5m,1777004400,0,2310.90185984,2310.4188,0.0002090352032662,2310.14,0.0002684180237171,0.0009657756729923,-0.0027277125971475,2022212.442,-0.0002926807837528,0.0005127831476738,0.0081436949786541,0.0001742271283087,1.97199796,-0.0028609000000001,1.56703269,1.32123,-0.4049652699999999,1.18299,-0.7551479999999999,-0.8442748091603054,0.53,0.48,2,0.5152838427947598,0.5017976373908578,0.5476190476190477,0.5856327460101044
eth,eth-updown-5m-1777004700,5m,1777004700,0,2310.4188,2305.67594989,0.0020528096940693,2307.86,-0.0009874405306441,-0.0002599473188074,-0.0020257993249528,2020870.267,-0.000663716122067,-0.0002783980431941,0.0071779848599429,-0.0009521396398336,1.98097143,0.0089734700000001,1.57488033,1.322309,-0.4060911,1.380373,0.1973830000000001,-0.0896483407627538,0.45,0.6,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
eth,eth-updown-5m-1777005000,5m,1777005000,0,2305.67594989,2305.4186455,0.0001115960766352,2305.87,-0.0008626426441969,-0.0015816651511239,-0.0015123842864711,2022599.388,0.0008556318672385,-0.0001013889390845,0.0077802743446999,-0.0012530310908998,1.97646721,-0.00450422,1.57375556,1.323953,-0.4027116500000001,0.928689,-0.4516840000000001,0.9822914822029396,0.51,0.5,0,0.4371727748691099,0.5017976373908578,0.4916820702402957,0.40979047632409343
