asset,slug,timeframe,window_start_unix,outcome_up,strike_price,settlement_price,abs_move_pct,btc_close_at_ws,ret_5m,ret_15m,ret_1h,oi_now,oi_delta_5m,oi_delta_15m,oi_delta_1h,oiv_delta_5m,ls_count,ls_count_delta_5m,ls_top_count,ls_top_sum,smart_minus_retail,taker_ratio,taker_delta_5m,book_skew,entry_yes_ask,entry_no_ask,votes_up,prob_a,prob_b
btc,btc-updown-5m-1777101000,5m,1777101000,1,77477.724,77503.65832,0.0003347326000438,77468.22,-0.0001444358977218,-0.000799492166375,-0.0010892727972448,96239.114,3.122528571886107e-05,4.552410406755136e-05,0.0010928072962446,-2.919218306174365e-05,0.78539282,0.00022405,0.80022033,0.813668,0.01482751,1.641558,1.15073,0.728427492525448,0.64,0.37,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777101300,5m,1777101300,1,77503.65832,77529.24267,0.0003301050628393,77479.25,0.0001423708308193,0.0002888932568551,-0.0007837736682366,96245.226,6.350848159297762e-05,-0.0001750533597982,0.0012273836091893,0.0003664671465186,0.7857051,0.00031228,0.80042673,0.813597,0.0147216299999999,1.686752,0.0451939999999999,0.9093151204704988,0.58,0.43,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777101600,5m,1777101600,1,77529.24267,77548.91915,0.0002537943016385,77512.66,0.0004311192825158,0.0004290542156134,7.341005784310519e-05,96247.547,2.411548184233503e-05,0.000118853516823,0.0013203929270959,0.0003769841243232,0.7862782,0.0005730999999999,0.80099329,0.813774,0.0147150899999999,2.164308,0.4775560000000001,-0.8030794165316045,0.55,0.46,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777101900,5m,1777101900,1,77548.91915,77557.16525,0.0001063341706162,77530.57,0.0002310323395567,0.0008045224528918,0.0005221239324974,96244.998,-2.648379184144733e-05,6.113938247609418e-05,0.0015763914645772,0.0002605940800006,0.78756425,0.0012860499999999,0.80153535,0.814225,0.0139711,2.288899,0.1245909999999996,0.0240201215678055,0.52,0.49,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777102200,5m,1777102200,1,77557.16525,77580.93591,0.0003064921200172,77516.95,-0.0001756880733731,0.0004864635486993,0.0001389470076798,96139.138,-0.00109990131643,-0.0011022676594887,4.391744618592597e-05,-0.0009645484755211,0.78676565,-0.0007985999999999,0.80059706,0.815881,0.0138314099999999,2.856274,0.5673750000000002,0.4923857868020305,0.36,0.66,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777102500,5m,1777102500,1,77580.93591,77584.71,4.86471316146e-05,77558.7,0.0005384468936122,0.0005937911597958,0.0004709800547311,96080.545,-0.0006094604259923,-0.0017351299353115,-0.000674520070888,-0.0002288829314196,0.78712935,0.0003636999999999,0.80059711,0.816368,0.01346776,0.732461,-2.123813,0.0892018779342723,0.42,0.59,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777102800,5m,1777102800,0,77584.71,77548.49021909,0.0004668417386621,77546.03,-0.0001633734835576,0.0001993853366815,-3.559113064240757e-05,96062.749,-0.0001852195988272,-0.0018935945117897,-0.0007576486817274,-0.000180226552518,0.78756759,0.00043824,0.80111083,0.816654,0.01354324,2.543058,1.810597,-0.6421542315262122,0.37,0.64,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777103100,5m,1777103100,0,77548.49021909,77543.27007,6.73146450079e-05,77528.23,-0.0002295674353458,0.0001455059747087,0.0,96072.744,0.0001040465748072,-0.0006906032379861,-0.0008296610599421,-0.0004129032249026,0.78868257,0.0011149799999999,0.8017647,0.816436,0.01308213,0.365898,-2.17716,0.7834038585670229,0.52,0.5,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777103400,5m,1777103400,1,77543.27007,77557.79424,0.0001873040689009,77537.12,0.0001146613348468,-0.0002782795840566,-4.758897672546562e-05,96063.249,-9.883136053667751e-05,-0.0001800156316765,-0.0009784173398075,-0.0002240604253789,0.78847354,-0.0002090299999999,0.80165578,0.8164,0.01318224,1.346619,0.980721,0.5473186119873817,0.55,0.47,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777103700,5m,1777103700,0,77557.79424,77525.76144437,0.0004130183941394,77537.12,0.0,-0.000114906100499,8.950952269930506e-05,96067.4,4.321111396099475e-05,4.841627007778904e-05,-0.0017388004806954,0.0002262327541029,0.78905274,0.0005792,0.80178432,0.816259,0.0127315799999999,3.106119,1.7595,-0.2224880382775119,0.49,0.52,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777104000,5m,1777104000,1,77525.76144437,77527.54214047,2.29690888141e-05,77498.24,-0.0005015630087879,-0.0003869016739412,0.0005339611063223,96248.19,0.0018819079104879,0.0018261787130802,-0.0001442624181068,0.0014332915286221,0.79092812,0.0018753799999999,0.80319624,0.813095,0.0122681199999999,1.469478,-1.636641,-0.3367710805042618,0.56,0.45,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777104300,5m,1777104300,1,77527.54214047,77589.78402,0.0008028357124649,77525.96,0.0003576215880545,-0.0001439414207334,0.000600624370619,96270.509,0.0002318900750237,0.0021575368536619,0.0003574541859334,0.0003235717785594,0.79109718,0.0001690599999999,0.80349857,0.812748,0.01240139,0.821811,-0.6476670000000001,-0.7687861271676301,0.59,0.43,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777104600,5m,1777104600,0,77589.78402,77577.77,0.0001548402299573,77577.66,0.0006666511318654,0.0005227097111321,0.0014117114002062,96271.051,5.629969194398399e-06,0.002119876253547,0.0003318505197378,0.0007762860314501,0.79151625,0.00041907,0.80364404,0.812583,0.0121277899999999,1.184126,0.362315,0.9445974298452664,0.48,0.53,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777104900,5m,1777104900,0,77577.77,77562.47220697,0.0001971929978136,77560.56,-0.0002204485789415,0.0008038241409784,0.0010488919904455,96273.527,2.571905026771404e-05,0.0002632465088434,0.0002940509485633,-0.0001329394794857,0.79180637,0.0002901199999999,0.8037566,0.812829,0.01195023,0.658548,-0.525578,-0.0785288270377733,0.43,0.58,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777105200,5m,1777105200,0,77562.47220697,77560.97723078,1.92744783329e-05,77547.15,-0.0001729121013187,0.0002732904516053,0.0004448606066109,96270.984,-2.641432259986587e-05,4.934013592805542e-06,0.0002435075046638,-0.0001937915715464,0.79261603,0.00080966,0.8044624,0.812874,0.0118463699999999,1.152794,0.4942460000000001,0.3363314254565276,0.49,0.52,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777105500,5m,1777105500,1,77560.97723078,77592.96,0.0004123564498786,77542.2,-6.383417045310553e-05,-0.0004571948507132,0.0001499940966012,96336.89,0.000684588411395,0.0006838919832712,0.0009547716962909,0.0006490918028287,0.79356113,0.0009450999999999,0.80521987,0.812175,0.01165874,0.570294,-0.5825000000000001,0.5,0.52,0.49,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777105800,5m,1777105800,1,77592.96,77663.88205,0.0009140268653238,77605.49,0.0008158678161525,0.0005791215443807,0.0011415499861267,96331.83,-5.252401234867588e-05,0.0006055974245131,0.0020043033878667,0.0003030298083395,0.79334379,-0.0002173399999999,0.80546538,0.8124,0.01212159,1.814542,1.2442480000000002,0.4744893670673278,0.5,0.51,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777106100,5m,1777106100,0,77663.88205,77658.11,7.43209050029e-05,77649.46,0.0005664231791074,0.0013184568248069,0.0011695262716221,96256.008,-0.0007870918677658,-0.0001555608904962,0.0018262073763215,0.0002316448113279,0.79331325,-3.0540000000023326e-05,0.80519299,0.813699,0.01187974,2.597728,0.7831859999999999,0.8269986225192594,0.46,0.55,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777106400,5m,1777106400,1,77658.11,77659.08,1.24906465016e-05,77653.22,4.842157264423771e-05,0.0014307125679043,0.001381321327824,96221.915,-0.0003541908781424,-0.0011934680473908,0.0016568961606542,-0.0003712365928051,0.79484577,0.00153252,0.80630738,0.813881,0.01146161,1.604423,-0.993305,0.857799168672063,0.43,0.58,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777106700,5m,1777106700,0,77659.08,77639.57,0.0002512262571227,77638.3,-0.0001921547299672,0.0004226900217844,0.0014187340332024,96220.772,-1.1878790813879547e-05,-0.0011528692022149,0.0015407907991051,-9.24204908547832e-05,0.79537336,0.00052759,0.80653435,0.81356,0.0111609899999999,0.579805,-1.0246179999999998,0.5711035267349261,0.47,0.54,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777107000,5m,1777107000,1,77639.57,77645.81462,8.04308936796e-05,77618.01,-0.0002613742412854,-0.0004051073986086,0.0010426984570703,96219.542,-1.2783102592450746e-05,-0.000378843884737,0.0016269801576251,-0.0002615696184902,0.79535823,-1.512999999997433e-05,0.80646879,0.813413,0.0111105599999999,0.367081,-0.212724,0.3803886195362122,0.47,0.55,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777107300,5m,1777107300,1,77645.81462,77665.00773,0.0002471879533228,77619.69,2.1644226886546068e-05,-0.0004318847443662,0.0010643426839568,96225.669,6.367729332978911e-05,3.901398137839962e-05,0.0016474787492948,7.594671795096986e-05,0.79549954,0.0001413099999999,0.80667993,0.813033,0.01118039,0.507134,0.1400529999999999,0.7113152804642165,0.47,0.55,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777107600,5m,1777107600,0,77665.00773,77632.16504,0.0004228762857293,77636.63,0.0002182197809046,-2.151023349441769e-05,0.0017841254736492,96195.809,-0.0003103122099363,-0.0002594346260286,-0.0005442284161396,1.5567940516714174e-05,0.79524027,-0.00025927,0.80607513,0.81345,0.01083486,3.353773,2.846639,-0.6364690534860125,0.49,0.52,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777107900,5m,1777107900,1,77632.16504,77643.36752,0.0001443020427709,77611.31,-0.000326187905933,-8.63238981419334e-05,0.0011003159796619,96164.631,-0.0003241097540954,-0.000570684487357,-0.0010997968235527,-0.0008514296220291,0.79512908,-0.0001111899999999,0.80592644,0.813344,0.0107973599999999,1.128994,-2.224779,0.1424380704041721,0.47,0.63,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777108200,5m,1777108200,1,77643.36752,77644.65,1.65175731162e-05,77623.32,0.0001547335156333,4.6765390604903386e-05,0.0005883983634296,96150.696,-0.0001449077467993,-0.0007791372175338,-0.0012501681320588,9.872794369969462e-05,0.79508727,-4.181000000003099e-05,0.80584238,0.813467,0.0107551099999999,0.77092,-0.358074,0.7917967936706225,0.47,0.54,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777108500,5m,1777108500,0,77644.65,77636.98,9.87833675597e-05,77623.08,-3.0918591349998413e-06,-0.0001745462494346,0.0008057550832362,96148.793,-1.9791848412498148e-05,-0.0004887531014993,-0.0012956209654602,2.8062068627932035e-05,0.79528773,0.0002004599999999,0.80598019,0.813523,0.01069246,0.733015,-0.037905,0.9700816343975724,0.45,0.56,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777108800,5m,1777108800,0,77636.98,77626.25559,0.0001381353318998,77624.21,1.4557419972071955e-05,0.0001661990764703,0.0009932246045269,96150.907,2.198675546560836e-05,-0.0001427135929007,-0.0012472813199871,-0.0001057326595303,0.79511938,-0.0001683499999999,0.80596659,0.813689,0.0108472099999999,0.630813,-0.102202,0.99822137902413,0.48,0.53,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777109100,5m,1777109100,0,77626.25559,77606.41614,0.0002555765423594,77616.7,-9.675284698942267e-05,-8.528728615236107e-05,0.0009603059279906,96142.623,-8.615623355479052e-05,-8.396195072768453e-05,-0.0020165380053268,-0.000258921584968,0.79490597,-0.00021341,0.80534731,0.813552,0.01044134,0.494266,-0.1365469999999999,-0.9666339548577036,0.51,0.5,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777109400,5m,1777109400,1,77606.41614,77623.99459,0.0002265076893679,77601.43,-0.0001967553667766,-0.000278950793794,-5.231725493857165e-05,96143.226,6.2719320648163546e-06,-5.7899842798914136e-05,-0.0019578575430364,-0.0003147598520885,0.79509061,0.00018464,0.80541813,0.813578,0.0103275199999999,0.697703,0.2034369999999999,0.5797840267499863,0.54,0.47,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777109700,5m,1777109700,1,77623.99459,77745.15,0.001560798444346,77609.18,9.9864307039901e-05,-0.0001936439067262,-0.0005188761270063,96139.262,-4.1230153853932805e-05,-0.0001211117020456,-0.0012128697462707,0.0003077713290302,0.79533607,0.0002454599999999,0.80535426,0.813363,0.01001819,1.123211,0.425508,0.2832286128564524,0.54,0.49,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777110000,5m,1777110000,1,77745.15,77750.51726,6.90365894206e-05,77699.88,0.0011679938093909,0.0010711027496541,0.0006006961097402,96186.122,0.0004874179292118,0.0004524424094398,-0.0003719838666689,0.0020037253573417,0.79578603,0.00044996,0.80370163,0.813143,0.0079155999999999,3.106122,1.982911,0.8136588092797913,0.39,0.66,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777110300,5m,1777110300,1,77750.51726,77770.46918,0.0002566146271835,77738.84,0.0005012908085688,0.0017691489249996,0.0012941416482764,96213.661,0.0002863094948353,0.0007326049159199,-7.390296141052133e-05,0.000418788958616,0.79647298,0.0006869499999999,0.80422768,0.813871,0.0077547,1.452321,-1.653801,0.8807334890423894,0.41,0.62,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777110600,5m,1777110600,1,77770.46918,77779.14947,0.000111614216701,77736.04,-3.6018680320638095e-05,0.0016332659376391,0.0015194972092414,96224.424,0.000111865611267,0.0008858191567977,5.073813383971171e-05,0.0004678063821439,0.79814946,0.0016764799999999,0.80518624,0.813968,0.00703678,1.204867,-0.247454,-0.3265993265993265,0.4,0.61,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777110900,5m,1777110900,0,77779.14947,77733.48747,0.000587072503507,77761.34,0.0003254074148806,0.0007906795431287,0.0018232603972354,96231.673,7.533430389772278e-05,0.000473571436844,6.239499358540179e-05,7.589328152879382e-05,0.7991725,0.0010230399999999,0.80575135,0.813883,0.00657885,1.667988,0.4631210000000001,0.192265763956624,0.38,0.64,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777111200,5m,1777111200,1,77733.48747,77787.71523,0.0006976113096807,77730.68,-0.0003943610790747,-0.0001049723445148,0.001210679537256,96225.159,-6.769081111157593e-05,0.0001195048590865,0.0003051068472224,-0.0006852458845549,0.80078262,0.00161012,0.80714848,0.814621,0.0063658599999999,1.058469,-0.6095189999999999,0.4015151515151515,0.58,0.43,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777111500,5m,1777111500,0,77787.71523,77784.96755741,3.53227059295e-05,77760.0,0.0003771287172647,0.0003081750530705,0.0019139961604539,96231.518,6.60845881272909e-05,7.372348625334091e-05,0.0006955467858031,0.0007740538707201,0.80223006,0.0014474399999999,0.80817004,0.814146,0.00593998,1.61031,0.5518409999999998,0.7976670156625105,0.48,0.53,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777111800,5m,1777111800,1,77784.96755741,77787.25561,2.94150998817e-05,77770.47,0.0001346359978956,0.0001174036360856,0.0018938986427162,96251.515,0.0002078009410597,0.0002061899100518,0.0010485519522396,0.0001467449817031,0.80234877,0.00011871,0.80803377,0.814105,0.0056849999999999,1.069058,-0.5412519999999998,-0.6361487212551041,0.49,0.52,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777112100,5m,1777112100,0,77787.25561,77785.03,2.86114991787e-05,77767.97,-3.2146394167477446e-05,0.0004796183209928,0.0018648441076837,96247.848,-3.809810162469507e-05,0.0002357907249599,0.0010302261412682,-3.873336621273982e-05,0.80214981,-0.00019896,0.80778969,0.814026,0.00563988,1.086666,0.0176079999999998,-0.7716373601278831,0.49,0.52,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777112400,5m,1777112400,1,77785.03,77827.60354,0.0005473230517491,77770.01,2.6231535218806263e-05,0.000128721138947,0.0018765182229305,96242.937,-5.102451745198078e-05,0.00011866174656,0.0009571412571283,-0.0001043950734255,0.80280505,0.00065524,0.80832864,0.81372,0.00552359,1.20326,0.116594,0.8419287978541818,0.46,0.55,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777112700,5m,1777112700,1,77827.60354,77844.13273,0.0002123821015702,77837.43,0.0008665395975763,0.0008606247386277,0.0028398106674965,96240.056,-2.993466419265456e-05,-0.0001190526715345,0.0010134214873667,0.0006215701118235,0.80354887,0.0007438199999999,0.80865257,0.81345,0.0051037,3.596735,2.393475,0.1755495332731105,0.45,0.56,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777113000,5m,1777113000,1,77844.13273,77886.4,0.0005429730991621,77829.69,-9.944296530142358e-05,0.0007933281674938,0.0029371230689715,96237.167,-3.0018685774568787e-05,-0.0001109739097751,0.0009770943196767,8.497592278300381e-05,0.80527913,0.0017302599999999,0.8092708,0.813222,0.00399167,1.530305,-2.0664299999999995,-0.2199265381083562,0.47,0.54,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777113300,5m,1777113300,0,77886.4,77869.69551,0.0002144724881365,77841.94,0.0001573825625811,0.000924479194856,0.0029946413245127,96184.09,-0.000551522885124,-0.0006114422713431,0.000466281923404,6.438458524304913e-05,0.80592436,0.00064523,0.80922843,0.8149,0.0033040699999999,2.364246,0.833941,0.5719928186714541,0.42,0.61,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777113600,5m,1777113600,0,77869.69551,77830.08922,0.0005086226386349,77830.86,-0.0001423498519807,-8.441025470115809e-05,0.0016842976631411,96189.411,5.532099955396497e-05,-0.0005262361858975,3.419412210003969e-05,-0.0001946507159775,0.80476971,-0.00115465,0.80860718,0.814575,0.00383747,0.883515,-1.480731,-0.9302124084333236,0.41,0.6,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777113900,5m,1777113900,0,77830.08922,77804.05585,0.0003344897874447,77824.89,-7.67077348948309e-05,-6.167502429454024e-05,0.0011062991196775,96100.158,-0.0009278879979834,-0.0014236599462659,-0.0011796973404847,-0.0014357561677591,0.80427379,-0.0004959199999999,0.80800282,0.813871,0.00372903,0.334296,-0.5492190000000001,-0.9868911497253984,0.47,0.54,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777114200,5m,1777114200,1,77804.05585,77816.47,0.0001595565920616,77784.55,-0.0005184775538511,-0.0007375351407267,0.0006238402461468,96100.656,5.182093457234416e-06,-0.0008674407586535,-0.0012862430852275,-0.0003580548365121,0.8028644,-0.0014093899999999,0.80641847,0.813725,0.0035540699999999,0.636288,0.301992,-0.964704616377919,0.53,0.48,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777114500,5m,1777114500,0,77816.47,77806.70275,0.0001255164877049,77801.77,0.0002213562229675,-0.0003738290657784,0.0005197890542339,96106.529,6.111300634614736e-05,-0.000861654096208,-0.0013004450208404,0.0002208250833501,0.80101642,-0.00184798,0.804769,0.813456,0.00375258,1.364756,0.7284680000000001,-0.2614894063352213,0.52,0.49,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777114800,5m,1777114800,0,77806.70275,77790.80104,0.0002043745517798,77772.25,-0.0003794978153072,-0.0006766191461909,0.0005346523180014,96105.199,-1.3838810056343576e-05,5.245568899070463e-05,-0.0012466594105602,-3.975547232126786e-05,0.7973608,-0.0036556199999999,0.80275829,0.813691,0.00539749,0.69936,-0.6653960000000001,-0.2195931628761124,0.51,0.5,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777115100,5m,1777115100,0,77790.80104,77762.27327,0.0003667242092716,77760.0,-0.0001575236007366,-0.0003156651930762,0.0,96108.47,3.403561965464874e-05,8.131057919102957e-05,-0.0012786663097218,-0.0002270688651841,0.79574638,-0.00161442,0.80131185,0.812677,0.00556547,0.618549,-0.0808109999999999,-0.9282468331221309,0.54,0.47,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777115400,5m,1777115400,0,77762.27327,77758.0235,5.46507942899e-05,77749.48,-0.0001352972180994,-0.0006723186341433,-0.0002699332159951,96075.669,-0.0003412914595353,-0.0003211020137872,-0.0018269426720193,-0.0007593403479925,0.79404824,-0.00169814,0.79990176,0.811842,0.00585352,0.390393,-0.228156,-0.777934508816121,0.57,0.44,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777115700,5m,1777115700,0,77758.0235,77753.22979,6.16490721372e-05,77749.99,6.559507887809772e-06,-0.0002862613109482,-0.0002312273139398,96135.716,0.0006249969490195,0.00031753745185,-0.0011650338405487,0.0005400702662621,0.79285022,-0.0011980199999999,0.79914997,0.810626,0.0062997499999999,1.353546,0.963153,-0.5444711032537779,0.58,0.43,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777116000,5m,1777116000,0,77753.22979,77694.50878622,0.0007552226954249,77716.73,-0.0004278729300706,-0.0005566106402822,-0.0006853317792292,96224.453,0.0009230388422964,0.0012067926999566,-0.0001920556518345,0.000917885415461,0.79363446,0.0007842399999999,0.79964086,0.809146,0.0060063999999999,0.925362,-0.4281839999999999,-0.0566356720202874,0.56,0.49,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777116300,5m,1777116300,0,77694.50878622,77693.1815,1.70833980513e-05,77674.39,-0.0005449474982586,-0.0009662609204412,-0.0020968188750643,96170.596,-0.000559701804696,0.0009880441217642,-0.0007217369033949,-0.001303960167857,0.79140479,-0.00222967,0.79848725,0.80819,0.00708246,0.596448,-0.328914,-0.5773983668835423,0.63,0.38,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777116600,5m,1777116600,0,77693.1815,77675.22657,0.0002311004602122,77678.94,5.857615026729216e-05,-0.0009142442780618,-0.0019387997594955,96157.621,-0.0001349164977619,0.0002278549628735,-0.0008265621534765,-0.0001548112271297,0.79108607,-0.0003187199999999,0.79807787,0.808238,0.0069917999999999,1.076971,0.4805229999999999,0.7241828469084545,0.59,0.42,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777116900,5m,1777116900,0,77675.22657,77673.96979,1.61799334935e-05,77645.63,-0.000428908324171,-0.0009152796721622,-0.0025250906462476,96182.943,0.0002633384617534,-0.0004313872275272,-1.192504914271364e-05,3.396122652077338e-05,0.79166792,0.0005818499999999,0.79824032,0.808032,0.0065724,0.498167,-0.5788039999999999,-0.8345010205770398,0.66,0.36,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777117200,5m,1777117200,0,77673.96979,77662.19186,0.0001516329090922,77648.36,3.5159119812483204e-05,-0.0003351730540913,-0.0023475816744545,96183.2,2.671991436109522e-06,0.0001310587697718,-6.457051701869165e-05,-6.242931182565137e-06,0.79156717,-0.0001007499999999,0.79808583,0.807685,0.00651866,0.617105,0.1189379999999999,-0.3142641509433961,0.64,0.37,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777117500,5m,1777117500,1,77662.19186,77674.13979,0.0001538448724385,77629.33,-0.0002451092632209,-0.0006388584675795,-0.0025159832027805,96203.577,0.0002118561245623,0.0004779236374827,0.0010761584804055,-6.890311082252687e-06,0.79190232,0.00033515,0.79877022,0.807733,0.0068678999999999,0.914454,0.297349,-0.1881188118811881,0.64,0.43,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777117800,5m,1777117800,0,77674.13979,77671.19143,3.79580643953e-05,77665.89,0.00047084515126,0.0002608950078515,-0.0015266604976694,96188.421,-0.0001575409197103,5.695396532012786e-05,0.0009132611956363,8.961907904514455e-05,0.7907885,-0.00111382,0.7977935,0.80754,0.007005,0.813861,-0.100593,0.3833992094861659,0.64,0.38,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777118100,5m,1777118100,1,77671.19143,77697.21002,0.0003349837889824,77663.92,-2.536538221612232e-05,0.0002003705058228,-0.0017733821028531,96181.27,-7.434366762293365e-05,-2.006587428982076e-05,0.0007776890995616,-0.0002321976135116,0.7921939,0.0014054,0.79912915,0.808338,0.0069352499999999,1.535919,0.7220580000000001,-0.7735836561703255,0.53,0.48,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777118400,5m,1777118400,0,77697.21002,77658.33006,0.0005004035536152,77682.29,0.0002365040007815,0.0006819837698253,-0.0011573802867643,96181.008,-2.724023086875249e-06,-0.0002345962666232,0.0007888126843169,0.0004526369404442,0.79239664,0.0002027399999999,0.79903943,0.808474,0.00664279,1.559019,0.0230999999999999,0.6851540616246499,0.56,0.45,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777118700,5m,1777118700,1,77658.33006,77697.21898654,0.0005007695441036,77654.19,-0.0003617952499825,-0.0001506566314171,-0.0013616519360103,96190.036,9.386468480343524e-05,1.6789962691943217e-05,0.0008486869055348,-0.0004110972533424,0.79207288,-0.00032376,0.79894982,0.808529,0.00687694,1.212997,-0.3460219999999998,0.3123175715119673,0.58,0.43,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777119000,5m,1777119000,1,77697.21898654,77708.23361,0.0001417634196393,77683.28,0.0003745393862802,0.0002492481370792,-0.0008518153316306,96140.728,-0.0005126102666184,-0.0004215165800992,0.0006771641631764,-5.76065206090437e-05,0.7918223,-0.00025058,0.79806626,0.809635,0.00624396,2.52551,1.312513,0.9797201379030622,0.63,0.45,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777119300,5m,1777119300,0,77708.23361,77698.22648422,0.0001287781913847,77694.95,0.0001502140939814,0.0001629582302789,-0.000708160745537,96136.565,-4.330110751815664e-05,-0.0004620766711033,8.83126516693089e-06,0.0001006345919432,0.79232751,0.00050521,0.79832723,0.809585,0.00599972,1.818987,-0.7065230000000002,0.7041522109031445,0.51,0.5,2,0.517467248908297,0.4983991462113128
btc,btc-updown-5m-1777119600,5m,1777119600,1,77698.22648422,77718.23115051,0.0002574661893223,77680.01,-0.0001923089801091,0.0003324445001525,-0.0004725967955755,96127.72,-9.200453542312914e-05,-0.0006478425686418,-0.0010052850079593,-0.0003006293847555,0.79325367,0.00092616,0.79901452,0.809498,0.0057608499999999,0.959029,-0.8599579999999999,-0.2384222059897735,0.53,0.48,1,0.4776785714285714,0.4983991462113128
btc,btc-updown-5m-1777119900,5m,1777119900,0,77718.23115051,77630.53477803,0.0011283886828325,77694.08,0.0001811112784436,0.000139016392316,0.0002534619811267,96143.192,0.0001609525327344,2.562909654679757e-05,-0.0002849519618243,0.0005737712937778,0.79364239,0.00038872,0.79935689,0.809643,0.0057144999999999,1.865606,0.906577,-0.3439069730649052,0.52,0.49,3,0.5754189944134078,0.4983991462113128
btc,btc-updown-5m-1777120200,5m,1777120200,0,77630.53477803,77624.05765767,8.34352150029e-05,77575.61,-0.0015259903332011,-0.0015371880348664,-0.0013311045023416,96107.537,-0.0003708530917092,-0.0003019454668471,-0.0005208531521386,-0.0015516802013575,0.79434206,0.0006996699999999,0.80028663,0.809366,0.00594457,0.234257,-1.6313490000000002,0.3030610176363267,0.56,0.45,0,0.4468085106382978,0.4983991462113128
btc,btc-updown-5m-1777120500,5m,1777120500,0,77624.05765767,77583.96178,0.000516539316288,77596.14,0.0002646100223758,-0.0010802690323816,-0.0006375861557948,96061.725,-0.0004766743736236,-0.0006865345396728,-0.0012602858284341,-0.0005512092721623,0.79333427,-0.0010077899999999,0.7996739,0.808838,0.00633963,0.528972,0.294715,0.9109140806417562,0.54,0.47,1,0.4776785714285714,0.4983991462113128
