slug,outcome,taker_side,n_trades,total_size
btc-updown-5m-1777020900,Up,buy,22,273.847449
btc-updown-5m-1777020900,Up,sell,2,0.180000
btc-updown-5m-1777021200,Down,buy,27,411.569759
btc-updown-5m-1777021200,Down,sell,1,1.920000
btc-updown-5m-1777021200,Up,buy,15,512.462920
btc-updown-5m-1777021500,Down,buy,23,213.533651
btc-updown-5m-1777021500,Down,sell,2,6.730000
btc-updown-5m-1777021500,Up,buy,25,1019.231698
btc-updown-5m-1777021800,Down,buy,47,926.337704
btc-updown-5m-1777021800,Up,buy,93,4390.380470
btc-updown-5m-1777022100,Down,buy,20,286.049063
btc-updown-5m-1777022100,Up,buy,40,1290.549664
btc-updown-5m-1777022100,Up,sell,1,3.630000
btc-updown-5m-1777022400,Down,buy,44,293.993622
btc-updown-5m-1777022400,Up,buy,84,1706.527599
btc-updown-5m-1777022700,Down,buy,16,150.973157
btc-updown-5m-1777022700,Up,buy,21,1462.322636
btc-updown-5m-1777022700,Up,sell,1,4.820000
btc-updown-5m-1777023000,Down,buy,10,455.271754
btc-updown-5m-1777023000,Up,buy,14,609.920995
btc-updown-5m-1777023000,Up,sell,1,1.000000
btc-updown-5m-1777023300,Down,buy,31,249.752033
btc-updown-5m-1777023300,Down,sell,1,0.960000
btc-updown-5m-1777023300,Up,buy,40,383.315928
btc-updown-5m-1777023300,Up,sell,1,18.910000
btc-updown-5m-1777023600,Down,buy,56,2053.334276
btc-updown-5m-1777023600,Up,buy,35,3654.517854
btc-updown-5m-1777023900,Down,buy,30,1674.439774
btc-updown-5m-1777023900,Up,buy,22,1443.741363
btc-updown-5m-1777024200,Down,buy,41,2484.077333
btc-updown-5m-1777024200,Down,sell,1,1.920000
btc-updown-5m-1777024200,Up,buy,30,940.029758
btc-updown-5m-1777024500,Down,buy,17,1180.735734
btc-updown-5m-1777024500,Down,sell,1,39.970000
btc-updown-5m-1777024500,Up,buy,16,175.992841
btc-updown-5m-1777024800,Down,buy,21,603.723281
btc-updown-5m-1777024800,Up,buy,24,1651.973539
btc-updown-5m-1777024800,Up,sell,1,0.510000
btc-updown-5m-1777025100,Down,buy,21,229.745500
btc-updown-5m-1777025100,Down,sell,2,4.000000
btc-updown-5m-1777025100,Up,buy,26,1548.918012
btc-updown-5m-1777025100,Up,sell,3,11.040000
btc-updown-5m-1777025400,Down,buy,30,311.506100
btc-updown-5m-1777025400,Up,buy,43,1446.573750
btc-updown-5m-1777025700,Down,buy,9,58.072445
btc-updown-5m-1777025700,Down,sell,1,21.200000
btc-updown-5m-1777025700,Up,buy,10,351.122299
btc-updown-5m-1777026000,Down,buy,47,797.840488
btc-updown-5m-1777026000,Up,buy,36,1452.062752
btc-updown-5m-1777026000,Up,sell,2,2.360000
btc-updown-5m-1777026300,Down,buy,39,1206.658579
btc-updown-5m-1777026300,Up,buy,20,423.880372
btc-updown-5m-1777026600,Down,buy,55,1206.403218
btc-updown-5m-1777026600,Up,buy,23,770.754099
btc-updown-5m-1777026900,Down,buy,46,621.561342
btc-updown-5m-1777026900,Down,sell,6,27.680000
btc-updown-5m-1777026900,Up,buy,27,427.641719
btc-updown-5m-1777026900,Up,sell,2,80.000000
btc-updown-5m-1777027200,Down,buy,9,484.452292
btc-updown-5m-1777027200,Up,buy,17,121.430312
btc-updown-5m-1777027200,Up,sell,1,333.720000
btc-updown-5m-1777027500,Down,buy,23,323.669439
btc-updown-5m-1777027500,Down,sell,2,3.280000
btc-updown-5m-1777027500,Up,buy,26,958.058840
btc-updown-5m-1777027800,Down,buy,40,2962.096298
btc-updown-5m-1777027800,Down,sell,1,5.660000
btc-updown-5m-1777027800,Up,buy,38,781.713398
btc-updown-5m-1777027800,Up,sell,2,11.340000
btc-updown-5m-1777028100,Down,buy,21,1207.234299
btc-updown-5m-1777028100,Up,buy,30,721.963423
btc-updown-5m-1777028400,Down,buy,43,498.782034
btc-updown-5m-1777028400,Down,sell,3,68.380000
btc-updown-5m-1777028400,Up,buy,22,665.173660
btc-updown-5m-1777028400,Up,sell,3,19.580000
btc-updown-5m-1777028700,Down,buy,45,1394.547358
btc-updown-5m-1777028700,Down,sell,4,11.940000
btc-updown-5m-1777028700,Up,buy,32,613.110790
btc-updown-5m-1777028700,Up,sell,2,13.810000
btc-updown-5m-1777029000,Down,buy,71,4555.442050
btc-updown-5m-1777029000,Up,buy,63,3222.868192
btc-updown-5m-1777029000,Up,sell,1,29.000000
btc-updown-5m-1777029300,Down,buy,76,6258.537077
btc-updown-5m-1777029300,Down,sell,2,10.720000
btc-updown-5m-1777029300,Up,buy,46,3205.262804
btc-updown-5m-1777029600,Down,buy,59,1325.547210
btc-updown-5m-1777029600,Up,buy,49,3170.297960
btc-updown-5m-1777029600,Up,sell,2,144.820000
btc-updown-5m-1777029900,Down,buy,80,2848.276159
btc-updown-5m-1777029900,Down,sell,6,113.560000
btc-updown-5m-1777029900,Up,buy,80,4241.797893
btc-updown-5m-1777029900,Up,sell,2,12.260000
btc-updown-5m-1777030200,Down,buy,8,106.432261
btc-updown-5m-1777030200,Up,buy,11,264.999745
btc-updown-5m-1777030500,Down,buy,9,1626.306336
btc-updown-5m-1777030500,Up,buy,7,177.652172
btc-updown-5m-1777030800,Down,buy,37,2656.026627
btc-updown-5m-1777030800,Up,buy,25,4320.749548
btc-updown-5m-1777030800,Up,sell,2,10.520000
btc-updown-5m-1777031100,Down,buy,27,1678.424595
btc-updown-5m-1777031100,Up,buy,16,445.403679
btc-updown-5m-1777031400,Down,buy,24,1417.428201
btc-updown-5m-1777031400,Down,sell,1,6.000000
btc-updown-5m-1777031400,Up,buy,18,1498.307709
btc-updown-5m-1777031400,Up,sell,2,183.280000
btc-updown-5m-1777031700,Down,buy,46,1492.109433
btc-updown-5m-1777031700,Down,sell,2,5.560000
btc-updown-5m-1777031700,Up,buy,44,885.026814
btc-updown-5m-1777031700,Up,sell,1,8.500000
btc-updown-5m-1777032000,Down,buy,24,3374.827285
btc-updown-5m-1777032000,Up,buy,34,526.542202
btc-updown-5m-1777032300,Down,buy,32,674.077608
btc-updown-5m-1777032300,Up,buy,27,419.336418
btc-updown-5m-1777032300,Up,sell,2,11.540000
btc-updown-5m-1777032600,Down,buy,24,718.074321
btc-updown-5m-1777032600,Up,buy,16,325.581008
btc-updown-5m-1777032600,Up,sell,3,13.590000
btc-updown-5m-1777032900,Down,buy,27,4488.423883
btc-updown-5m-1777032900,Up,buy,23,1859.499732
btc-updown-5m-1777033200,Down,buy,9,59.030053
btc-updown-5m-1777033200,Up,buy,16,686.494280
btc-updown-5m-1777033200,Up,sell,1,2.840000
btc-updown-5m-1777033500,Down,buy,49,2723.892496
btc-updown-5m-1777033500,Up,buy,41,3981.603257
btc-updown-5m-1777033500,Up,sell,4,287.680000
btc-updown-5m-1777033800,Down,buy,8,100.295019
btc-updown-5m-1777033800,Up,buy,6,789.237192
btc-updown-5m-1777033800,Up,sell,1,1.090000
btc-updown-5m-1777034100,Down,buy,24,653.360207
btc-updown-5m-1777034100,Up,buy,23,1163.955755
btc-updown-5m-1777034100,Up,sell,1,1.920000
btc-updown-5m-1777034400,Down,buy,23,633.257073
btc-updown-5m-1777034400,Down,sell,2,88.680000
btc-updown-5m-1777034400,Up,buy,35,3722.104370
btc-updown-5m-1777034700,Down,buy,15,453.827600
btc-updown-5m-1777034700,Down,sell,1,0.760000
btc-updown-5m-1777034700,Up,buy,19,865.126135
btc-updown-5m-1777034700,Up,sell,2,37.110000
btc-updown-5m-1777035600,Down,buy,9,126.634262
btc-updown-5m-1777035600,Up,buy,7,58.459651
btc-updown-5m-1777035900,Down,buy,27,633.815754
btc-updown-5m-1777035900,Up,buy,15,526.811039
btc-updown-5m-1777036200,Down,buy,28,958.952266
btc-updown-5m-1777036200,Up,buy,16,270.973050
btc-updown-5m-1777036500,Down,buy,67,1132.580333
btc-updown-5m-1777036500,Down,sell,1,57.880000
btc-updown-5m-1777036500,Up,buy,42,431.726480
btc-updown-5m-1777036800,Down,buy,39,1245.716545
btc-updown-5m-1777036800,Up,buy,39,643.938495
btc-updown-5m-1777037100,Down,buy,35,905.072215
btc-updown-5m-1777037100,Down,sell,1,4.780000
btc-updown-5m-1777037100,Up,buy,36,2762.472297
btc-updown-5m-1777037100,Up,sell,1,2.000000
btc-updown-5m-1777037400,Down,buy,24,669.546621
btc-updown-5m-1777037400,Down,sell,1,0.460000
btc-updown-5m-1777037400,Up,buy,22,727.582115
btc-updown-5m-1777037700,Down,buy,20,440.466495
btc-updown-5m-1777037700,Down,sell,2,11.200000
btc-updown-5m-1777037700,Up,buy,19,389.695783
btc-updown-5m-1777037700,Up,sell,2,170.610000
btc-updown-5m-1777038000,Down,buy,19,343.064700
btc-updown-5m-1777038000,Down,sell,2,4.800000
btc-updown-5m-1777038000,Up,buy,18,261.225488
btc-updown-5m-1777038300,Down,buy,23,620.975113
btc-updown-5m-1777038300,Up,buy,24,1807.604053
btc-updown-5m-1777038600,Down,buy,20,328.346379
btc-updown-5m-1777038600,Up,buy,28,1603.599436
btc-updown-5m-1777038900,Down,buy,30,762.961152
btc-updown-5m-1777038900,Down,sell,1,8.300000
btc-updown-5m-1777038900,Up,buy,34,2517.210136
btc-updown-5m-1777038900,Up,sell,1,0.010000
btc-updown-5m-1777039200,Down,buy,21,664.331457
btc-updown-5m-1777039200,Down,sell,1,252.150000
btc-updown-5m-1777039200,Up,buy,30,483.536108
btc-updown-5m-1777039200,Up,sell,3,38.960000
btc-updown-5m-1777039500,Down,buy,34,819.913153
btc-updown-5m-1777039500,Up,buy,39,1496.385152
btc-updown-5m-1777039800,Down,buy,20,2913.402481
btc-updown-5m-1777039800,Down,sell,1,8.300000
btc-updown-5m-1777039800,Up,buy,25,1223.726529
btc-updown-5m-1777039800,Up,sell,2,11.110000
btc-updown-5m-1777040100,Down,buy,20,826.107874
btc-updown-5m-1777040100,Up,buy,23,877.463823
btc-updown-5m-1777040400,Down,buy,22,628.217096
btc-updown-5m-1777040400,Up,buy,26,1422.485070
btc-updown-5m-1777040400,Up,sell,1,7.800000
btc-updown-5m-1777040700,Down,buy,17,664.341991
btc-updown-5m-1777040700,Up,buy,24,1392.323901
btc-updown-5m-1777041000,Down,buy,26,679.164702
btc-updown-5m-1777041000,Up,buy,53,2208.088645
btc-updown-5m-1777041000,Up,sell,2,313.240000
btc-updown-5m-1777041300,Down,buy,17,532.212949
btc-updown-5m-1777041300,Down,sell,2,4.220000
btc-updown-5m-1777041300,Up,buy,29,248.928820
btc-updown-5m-1777041300,Up,sell,1,19.300000
btc-updown-5m-1777041600,Down,buy,24,5033.430741
btc-updown-5m-1777041600,Down,sell,1,8.300000
btc-updown-5m-1777041600,Up,buy,21,243.845180
btc-updown-5m-1777041900,Down,buy,13,149.698151
btc-updown-5m-1777041900,Up,buy,16,223.856140
btc-updown-5m-1777042200,Down,buy,13,1892.484719
btc-updown-5m-1777042200,Up,buy,23,928.826304
btc-updown-5m-1777042200,Up,sell,1,8.000000
btc-updown-5m-1777042500,Down,buy,11,306.720000
btc-updown-5m-1777042500,Up,buy,20,552.124883
btc-updown-5m-1777042800,Down,buy,13,377.770393
btc-updown-5m-1777042800,Up,buy,31,545.955562
btc-updown-5m-1777042800,Up,sell,1,3.210000
btc-updown-5m-1777043100,Down,buy,20,1121.677977
btc-updown-5m-1777043100,Up,buy,23,871.793107
btc-updown-5m-1777043400,Down,buy,35,1572.963768
btc-updown-5m-1777043400,Down,sell,1,16.370000
btc-updown-5m-1777043400,Up,buy,36,1260.505160
btc-updown-5m-1777043400,Up,sell,1,83.000000
btc-updown-5m-1777043700,Down,buy,9,150.116627
btc-updown-5m-1777043700,Up,buy,14,140.992728
btc-updown-5m-1777044000,Down,buy,12,817.410000
btc-updown-5m-1777044000,Up,buy,19,259.800802
btc-updown-5m-1777044300,Down,buy,47,1991.319820
btc-updown-5m-1777044300,Down,sell,2,9.560000
btc-updown-5m-1777044300,Up,buy,48,1637.101448
btc-updown-5m-1777044300,Up,sell,2,5.100000
btc-updown-5m-1777044600,Down,buy,14,774.329997
btc-updown-5m-1777044600,Up,buy,20,2315.867953
btc-updown-5m-1777044900,Down,buy,13,1750.167453
btc-updown-5m-1777044900,Down,sell,1,19.280000
btc-updown-5m-1777044900,Up,buy,16,558.069007
btc-updown-5m-1777044900,Up,sell,1,1.500000
btc-updown-5m-1777045200,Down,buy,31,1419.323079
btc-updown-5m-1777045200,Up,buy,24,1780.100842
btc-updown-5m-1777045500,Down,buy,39,1554.598626
btc-updown-5m-1777045500,Up,buy,18,198.308809
btc-updown-5m-1777290900,Down,buy,12,445.245342
btc-updown-5m-1777290900,Up,buy,14,505.635104
btc-updown-5m-1777291200,Down,buy,11,304.911556
btc-updown-5m-1777291200,Up,buy,8,101.306760
btc-updown-5m-1777291500,Down,buy,21,1100.578311
btc-updown-5m-1777291500,Down,sell,1,9.280000
btc-updown-5m-1777291500,Up,buy,33,790.541510
btc-updown-5m-1777291500,Up,sell,1,4.080000
btc-updown-5m-1777291800,Down,buy,43,1734.243672
btc-updown-5m-1777291800,Down,sell,2,11.340000
btc-updown-5m-1777291800,Up,buy,40,2095.237366
btc-updown-5m-1777292100,Down,buy,34,1452.369657
btc-updown-5m-1777292100,Up,buy,25,431.158600
btc-updown-5m-1777292400,Down,buy,13,1473.894918
btc-updown-5m-1777292400,Down,sell,1,19.280000
btc-updown-5m-1777292400,Up,buy,8,226.527235
btc-updown-5m-1777292700,Down,buy,18,276.446467
btc-updown-5m-1777292700,Up,buy,31,1011.653092
btc-updown-5m-1777293000,Down,buy,13,524.105646
btc-updown-5m-1777293000,Up,buy,37,1334.477182
btc-updown-5m-1777293000,Up,sell,1,5.360000
btc-updown-5m-1777293300,Down,buy,21,651.493165
btc-updown-5m-1777293300,Up,buy,30,775.573531
btc-updown-5m-1777293600,Down,buy,36,1323.697868
btc-updown-5m-1777293600,Down,sell,9,91.440000
btc-updown-5m-1777293600,Up,buy,45,2671.784787
btc-updown-5m-1777293900,Down,buy,24,806.766360
btc-updown-5m-1777293900,Down,sell,2,13.460000
btc-updown-5m-1777293900,Up,buy,33,613.060616
btc-updown-5m-1777294200,Down,buy,20,649.991615
btc-updown-5m-1777294200,Up,buy,27,1127.018957
btc-updown-5m-1777294200,Up,sell,1,4.100000
btc-updown-5m-1777294500,Down,buy,58,2075.140084
btc-updown-5m-1777294500,Down,sell,4,27.580000
btc-updown-5m-1777294500,Up,buy,73,1730.666315
btc-updown-5m-1777294800,Down,buy,28,947.478201
btc-updown-5m-1777294800,Up,buy,47,2162.550283
btc-updown-5m-1777294800,Up,sell,1,1.850000
btc-updown-5m-1777295100,Down,buy,19,441.137315
btc-updown-5m-1777295100,Up,buy,34,1382.802639
btc-updown-5m-1777295400,Down,buy,15,727.311101
btc-updown-5m-1777295400,Up,buy,29,1486.748833
btc-updown-5m-1777295400,Up,sell,1,108.000000
btc-updown-5m-1777295700,Down,buy,27,855.637675
btc-updown-5m-1777295700,Up,buy,19,440.478124
btc-updown-5m-1777296000,Down,buy,24,2834.922940
btc-updown-5m-1777296000,Up,buy,20,1051.061589
btc-updown-5m-1777296300,Down,buy,16,686.780577
btc-updown-5m-1777296300,Down,sell,1,1.310000
btc-updown-5m-1777296300,Up,buy,10,386.865392
btc-updown-5m-1777296600,Down,buy,16,2379.200776
btc-updown-5m-1777296600,Down,sell,3,11.680000
btc-updown-5m-1777296600,Up,buy,34,2225.178182
btc-updown-5m-1777296600,Up,sell,2,105.760000
btc-updown-5m-1777296900,Down,buy,28,516.671715
btc-updown-5m-1777296900,Up,buy,28,619.337565
btc-updown-5m-1777297200,Down,buy,67,3605.708014
btc-updown-5m-1777297200,Up,buy,54,5939.889719
btc-updown-5m-1777297200,Up,sell,1,2.000000
btc-updown-5m-1777297500,Down,buy,24,802.748886
btc-updown-5m-1777297500,Down,sell,2,91.140000
btc-updown-5m-1777297500,Up,buy,24,614.440451
btc-updown-5m-1777297500,Up,sell,1,3.350000
btc-updown-5m-1777297800,Down,buy,21,215.816989
btc-updown-5m-1777297800,Up,buy,31,884.015375
btc-updown-5m-1777298100,Down,buy,23,475.585929
btc-updown-5m-1777298100,Down,sell,4,16.300000
btc-updown-5m-1777298100,Up,buy,63,1832.525059
btc-updown-5m-1777298400,Down,buy,15,478.209284
btc-updown-5m-1777298400,Down,sell,1,4.150000
btc-updown-5m-1777298400,Up,buy,24,351.136059
btc-updown-5m-1777298700,Down,buy,24,293.248813
btc-updown-5m-1777298700,Down,sell,1,1.920000
btc-updown-5m-1777298700,Up,buy,16,621.719401
btc-updown-5m-1777299000,Down,buy,46,713.499815
btc-updown-5m-1777299000,Up,buy,22,525.310578
btc-updown-5m-1777299000,Up,sell,1,20.000000
btc-updown-5m-1777299300,Down,buy,40,2004.931378
btc-updown-5m-1777299300,Up,buy,26,923.711786
btc-updown-5m-1777299600,Down,buy,29,875.272587
btc-updown-5m-1777299600,Down,sell,1,90.760000
btc-updown-5m-1777299600,Up,buy,19,814.119629
btc-updown-5m-1777299900,Down,buy,28,495.774531
btc-updown-5m-1777299900,Up,buy,20,345.899851
btc-updown-5m-1777300200,Down,buy,21,1075.402095
btc-updown-5m-1777300200,Up,buy,28,895.954288
btc-updown-5m-1777300500,Down,buy,58,2074.263995
btc-updown-5m-1777300500,Down,sell,1,1.000000
btc-updown-5m-1777300500,Up,buy,28,523.340344
btc-updown-5m-1777300500,Up,sell,3,3.000000
btc-updown-5m-1777300800,Down,buy,34,2624.254502
btc-updown-5m-1777300800,Up,buy,28,1385.388382
btc-updown-5m-1777301100,Down,buy,41,1849.365249
btc-updown-5m-1777301100,Up,buy,21,825.511256
btc-updown-5m-1777301400,Down,buy,32,1827.835627
btc-updown-5m-1777301400,Down,sell,2,78.200000
btc-updown-5m-1777301400,Up,buy,22,1472.100095
btc-updown-5m-1777301700,Down,buy,32,1374.015547
btc-updown-5m-1777301700,Down,sell,1,99.710000
btc-updown-5m-1777301700,Up,buy,33,1633.392465
btc-updown-5m-1777302000,Down,buy,28,2500.262968
btc-updown-5m-1777302000,Up,buy,37,1740.853708
btc-updown-5m-1777302000,Up,sell,1,10.000000
btc-updown-5m-1777302300,Down,buy,55,2841.654150
btc-updown-5m-1777302300,Down,sell,3,12.890000
btc-updown-5m-1777302300,Up,buy,72,2058.123879
btc-updown-5m-1777302300,Up,sell,2,5.780000
btc-updown-5m-1777302600,Down,buy,31,1271.325790
btc-updown-5m-1777302600,Down,sell,1,4.810000
btc-updown-5m-1777302600,Up,buy,38,1144.954700
btc-updown-5m-1777302600,Up,sell,1,20.410000
btc-updown-5m-1777302900,Down,buy,13,193.415340
btc-updown-5m-1777302900,Up,buy,15,854.500793
btc-updown-5m-1777303200,Down,buy,38,1114.333877
btc-updown-5m-1777303200,Down,sell,1,5.100000
btc-updown-5m-1777303200,Up,buy,47,1431.888619
btc-updown-5m-1777303200,Up,sell,2,14.690000
btc-updown-5m-1777303500,Down,buy,46,1410.608430
btc-updown-5m-1777303500,Down,sell,1,0.010000
btc-updown-5m-1777303500,Up,buy,49,1178.388345
btc-updown-5m-1777303800,Down,buy,30,1089.491726
btc-updown-5m-1777303800,Up,buy,37,2435.324745
btc-updown-5m-1777303800,Up,sell,1,10.000000
btc-updown-5m-1777304100,Down,buy,30,2458.333392
btc-updown-5m-1777304100,Down,sell,1,0.010000
btc-updown-5m-1777304100,Up,buy,43,1631.045504
btc-updown-5m-1777304100,Up,sell,2,11.530000
btc-updown-5m-1777304400,Down,buy,21,739.042144
btc-updown-5m-1777304400,Up,buy,45,290.542909
btc-updown-5m-1777305000,Down,buy,36,861.775485
btc-updown-5m-1777305000,Up,buy,28,1401.364497
btc-updown-5m-1777305300,Down,buy,7,255.411977
btc-updown-5m-1777305300,Up,buy,28,389.229748
btc-updown-5m-1777305600,Down,buy,21,652.989913
btc-updown-5m-1777305600,Up,buy,16,446.817793
btc-updown-5m-1777305600,Up,sell,1,2.400000
btc-updown-5m-1777305900,Down,buy,13,697.329281
btc-updown-5m-1777305900,Up,buy,27,2514.621058
btc-updown-5m-1777306200,Down,buy,19,593.646132
btc-updown-5m-1777306200,Up,buy,31,2758.339648
btc-updown-5m-1777306500,Down,buy,2,10.638295
btc-updown-5m-1777306500,Up,buy,2,22.222960
btc-updown-5m-1777306800,Down,buy,28,1628.477052
btc-updown-5m-1777306800,Down,sell,1,5.000000
btc-updown-5m-1777306800,Up,buy,29,1873.041134
btc-updown-5m-1777307100,Down,buy,18,764.923703
btc-updown-5m-1777307100,Up,buy,15,605.320192
btc-updown-5m-1777307100,Up,sell,1,10.000000
btc-updown-5m-1777307400,Down,buy,5,216.897956
btc-updown-5m-1777307400,Up,buy,3,14.493075
btc-updown-5m-1777307700,Down,buy,18,690.424633
btc-updown-5m-1777307700,Up,buy,22,1332.469682
btc-updown-5m-1777307700,Up,sell,2,9.200000
btc-updown-5m-1777308000,Down,buy,13,170.030000
btc-updown-5m-1777308000,Up,buy,21,240.042773
btc-updown-5m-1777308000,Up,sell,1,15.000000
btc-updown-5m-1777308300,Down,buy,21,778.122929
btc-updown-5m-1777308300,Down,sell,1,10.000000
btc-updown-5m-1777308300,Up,buy,39,1412.437366
btc-updown-5m-1777308300,Up,sell,1,17.590000
btc-updown-5m-1777308600,Down,buy,11,483.598774
btc-updown-5m-1777308600,Down,sell,1,10.000000
btc-updown-5m-1777308600,Up,buy,34,1151.139186
btc-updown-5m-1777308900,Down,buy,22,874.007900
btc-updown-5m-1777308900,Up,buy,38,1305.954858
btc-updown-5m-1777308900,Up,sell,2,44.310000
btc-updown-5m-1777309200,Down,buy,17,1071.668161
btc-updown-5m-1777309200,Down,sell,1,2.520000
btc-updown-5m-1777309200,Up,buy,33,861.435307
btc-updown-5m-1777309500,Down,buy,30,4004.126504
btc-updown-5m-1777309500,Up,buy,38,2192.198399
btc-updown-5m-1777309500,Up,sell,2,10.000000
btc-updown-5m-1777309800,Down,buy,50,1554.273925
btc-updown-5m-1777309800,Down,sell,2,22.680000
btc-updown-5m-1777309800,Up,buy,62,2249.152408
btc-updown-5m-1777310100,Down,buy,15,1058.572681
btc-updown-5m-1777310100,Down,sell,1,10.000000
btc-updown-5m-1777310100,Up,buy,22,1024.523663
btc-updown-5m-1777310400,Down,buy,24,398.327432
btc-updown-5m-1777310400,Up,buy,43,828.008757
btc-updown-5m-1777310400,Up,sell,1,1.890000
btc-updown-5m-1777310700,Down,buy,57,3192.453572
btc-updown-5m-1777310700,Up,buy,43,1042.405494
btc-updown-5m-1777310700,Up,sell,2,10.000000
btc-updown-5m-1777311000,Down,buy,55,2648.237340
btc-updown-5m-1777311000,Up,buy,38,985.886330
btc-updown-5m-1777311300,Down,buy,84,2059.824374
btc-updown-5m-1777311300,Down,sell,6,6.000000
btc-updown-5m-1777311300,Up,buy,54,1523.235490
btc-updown-5m-1777311300,Up,sell,4,24.160000
btc-updown-5m-1777311600,Down,buy,35,697.813659
btc-updown-5m-1777311600,Up,buy,35,240.395220
btc-updown-5m-1777311600,Up,sell,2,8.020000
btc-updown-5m-1777311900,Down,buy,36,950.699325
btc-updown-5m-1777311900,Up,buy,31,537.933620
btc-updown-5m-1777311900,Up,sell,1,0.710000
btc-updown-5m-1777312200,Down,buy,38,2725.726658
btc-updown-5m-1777312200,Up,buy,33,320.844517
btc-updown-5m-1777312200,Up,sell,2,20.000000
btc-updown-5m-1777312500,Down,buy,39,1220.112431
btc-updown-5m-1777312500,Down,sell,2,1.640000
btc-updown-5m-1777312500,Up,buy,68,1024.294016
btc-updown-5m-1777312500,Up,sell,2,3.900000
btc-updown-5m-1777312800,Down,buy,23,516.613848
btc-updown-5m-1777312800,Down,sell,2,20.000000
btc-updown-5m-1777312800,Up,buy,62,2471.243384
btc-updown-5m-1777313100,Down,buy,20,701.076330
btc-updown-5m-1777313100,Down,sell,2,5.560000
btc-updown-5m-1777313100,Up,buy,40,556.393202
btc-updown-5m-1777313100,Up,sell,1,189.160000
btc-updown-5m-1777313400,Down,buy,48,3283.353870
btc-updown-5m-1777313400,Up,buy,67,2070.600162
btc-updown-5m-1777313700,Down,buy,35,394.036639
btc-updown-5m-1777313700,Up,buy,65,2825.427360
btc-updown-5m-1777314000,Down,buy,34,2607.736689
btc-updown-5m-1777314000,Up,buy,41,835.175373
btc-updown-5m-1777314300,Down,buy,25,442.353570
btc-updown-5m-1777314300,Up,buy,22,277.030911
btc-updown-5m-1777314600,Down,buy,46,4091.695940
btc-updown-5m-1777314600,Down,sell,2,10.000000
btc-updown-5m-1777314600,Up,buy,57,1746.720044
btc-updown-5m-1777314900,Down,buy,18,379.710877
btc-updown-5m-1777314900,Down,sell,1,4.810000
btc-updown-5m-1777314900,Up,buy,26,449.145580
btc-updown-5m-1777315200,Down,buy,32,843.517486
btc-updown-5m-1777315200,Down,sell,4,41.120000
btc-updown-5m-1777315200,Up,buy,31,876.256870
btc-updown-5m-1777315500,Down,buy,5,23.200000
btc-updown-5m-1777315500,Up,buy,8,106.612934
btc-updown-5m-1777315800,Down,buy,50,2170.797807
btc-updown-5m-1777315800,Up,buy,35,1662.709732
btc-updown-5m-1777316100,Down,buy,43,1230.630970
btc-updown-5m-1777316100,Down,sell,1,1.920000
btc-updown-5m-1777316100,Up,buy,21,488.627840
btc-updown-5m-1777316400,Down,buy,8,131.860000
btc-updown-5m-1777316400,Up,buy,7,42.048231
btc-updown-5m-1777316700,Down,buy,21,1021.938958
btc-updown-5m-1777316700,Up,buy,26,466.629751
btc-updown-5m-1777316700,Up,sell,2,248.640000
btc-updown-5m-1777317000,Down,buy,11,329.881560
btc-updown-5m-1777317000,Up,buy,23,740.301976
btc-updown-5m-1777317300,Down,buy,49,1183.436297
btc-updown-5m-1777317300,Up,buy,35,470.432280
btc-updown-5m-1777317600,Down,buy,19,1137.228356
btc-updown-5m-1777317600,Down,sell,1,4.860000
btc-updown-5m-1777317600,Up,buy,36,1535.132558
btc-updown-5m-1777317900,Down,buy,14,985.673716
btc-updown-5m-1777317900,Up,buy,33,1252.653316
btc-updown-5m-1777318200,Down,buy,16,1427.059159
btc-updown-5m-1777318200,Down,sell,1,6.000000
btc-updown-5m-1777318200,Up,buy,19,382.800360
btc-updown-5m-1777318200,Up,sell,1,1.890000
btc-updown-5m-1777318800,Down,buy,16,489.270073
btc-updown-5m-1777318800,Down,sell,1,10.000000
btc-updown-5m-1777318800,Up,buy,22,626.043302
btc-updown-5m-1777318800,Up,sell,2,15.000000
btc-updown-5m-1777319100,Down,buy,10,365.124846
btc-updown-5m-1777319100,Up,buy,10,92.421554
btc-updown-5m-1777319400,Down,buy,20,301.535775
btc-updown-5m-1777319400,Up,buy,22,1010.858103
btc-updown-5m-1777319400,Up,sell,1,5.000000
btc-updown-5m-1777319700,Down,buy,38,1947.193329
btc-updown-5m-1777319700,Up,buy,21,808.014618
btc-updown-5m-1777319700,Up,sell,2,18.000000
btc-updown-5m-1777320000,Down,buy,21,531.191325
btc-updown-5m-1777320000,Up,buy,14,148.544147
btc-updown-5m-1777320300,Down,buy,35,2860.995212
btc-updown-5m-1777320300,Down,sell,1,2.040000
btc-updown-5m-1777320300,Up,buy,31,857.589963
btc-updown-5m-1777320300,Up,sell,2,42.000000
btc-updown-5m-1777320600,Down,buy,24,559.505532
btc-updown-5m-1777320600,Up,buy,16,166.269347
btc-updown-5m-1777320600,Up,sell,2,50.000000
btc-updown-5m-1777320900,Down,buy,18,603.934644
btc-updown-5m-1777320900,Down,sell,2,8.050000
btc-updown-5m-1777320900,Up,buy,19,291.851577
btc-updown-5m-1777321200,Down,buy,14,487.960000
btc-updown-5m-1777321200,Down,sell,1,4.860000
btc-updown-5m-1777321200,Up,buy,21,200.069595
btc-updown-5m-1777321200,Up,sell,1,1.920000
btc-updown-5m-1777321500,Down,buy,43,810.945220
