sleeve_id,offset,gates,n_train,wr_train,dpt_train,n_val,wr_val,n_lock,wr_lock,dpt_lock,sum_lock,max_dd_lock,streak_lock
off240_g_rf_with,240,['g_rf_with'],909,0.5841584158415841,1.2043501713302287,500,0.544,419,0.5393794749403341,-1.249601438047603,-523.5830025419457,1014.8202235470035,7
off240_g_ribbon_agrees,240,['g_ribbon_agrees'],908,0.5671806167400881,1.0341435351956427,503,0.5467196819085487,417,0.5467625899280576,-0.008629758856093265,-3.5986094429908917,622.7385238091164,7
off240_g_ribbon_slope_with,240,['g_ribbon_slope_with'],908,0.5671806167400881,1.0341435351956427,503,0.5467196819085487,417,0.5467625899280576,-0.008629758856093265,-3.5986094429908917,622.7385238091164,7
off240_g_sms_bos_with,240,['g_sms_bos_with'],46,0.5869565217391305,5.3387526996797385,20,0.45,20,0.3,-12.835887504831714,-256.7177500966343,231.7177500966343,4
off240_g_sms_cvd_with,240,['g_sms_cvd_with'],987,0.49240121580547114,-2.368218421565331,501,0.4630738522954092,415,0.5036144578313253,-0.4729777000346993,-196.28574551440022,862.8711745260961,10
off240_g_sms_rsi_extreme_with,240,['g_sms_rsi_extreme_with'],71,0.43661971830985913,-6.540574811723281,50,0.46,28,0.42857142857142855,-0.19568844633278523,-5.479276497317986,143.0897424376222,3
off240_g_sms_rsi_mid,240,['g_sms_rsi_mid'],1283,0.505066250974279,-0.8271284542721812,606,0.5033003300330033,541,0.49907578558225507,-0.9446771227902371,-511.0703234295183,710.0202352586155,3
off240_g_sms_rsi_with,240,['g_sms_rsi_with'],970,0.45979381443298967,-2.8718918527464834,496,0.4838709677419355,420,0.49523809523809526,-0.8890356696781536,-373.39498126482454,629.9412287302689,6
off240_g_sms_trend_strong_with,240,['g_sms_trend_strong_with'],564,0.4397163120567376,-4.279057050149679,354,0.4491525423728814,247,0.4898785425101215,-0.7958956970267993,-196.58623716561942,577.2132074791477,5
off240_g_sms_trend_with,240,['g_sms_trend_with'],962,0.4760914760914761,-2.4528903512014275,486,0.46296296296296297,394,0.5228426395939086,0.4043536609983731,159.315342433359,489.4194555670664,6
off240_g_stoch_with,240,['g_stoch_with'],908,0.5759911894273128,-0.491715682682855,499,0.5490981963927856,420,0.5761904761904761,-0.05547142026458903,-23.297996511127394,671.6279130108376,5
off240_g_tight_ribbon,240,['g_tight_ribbon'],1768,0.502262443438914,-1.016096835807908,981,0.5015290519877675,797,0.4993726474278545,-0.9294223211039331,-740.7495899198346,942.6907413624115,3
off240_g_tr_above_cloud,240,['g_tr_above_cloud'],663,0.6259426847662142,0.6948683591607089,365,0.5863013698630137,330,0.5878787878787879,0.22510108331621492,74.28335749435092,444.77037193038757,6
off240_g_tr_above_ema200,240,['g_tr_above_ema200'],912,0.6578947368421053,-0.29961280981663624,501,0.6487025948103793,420,0.6428571428571429,-0.10927995218689518,-45.89757991849598,532.0831340090899,5
off240_g_tr_above_ema50,240,['g_tr_above_ema50'],909,0.6083608360836084,0.6521986656433459,501,0.564870259481038,419,0.5727923627684964,-0.7355465900210806,-308.19402121883275,843.07186103872,6
off240_g_tr_above_ema800,240,['g_tr_above_ema800'],909,0.6545654565456546,-0.35197637014775235,500,0.668,417,0.6378896882494005,-1.265052685332572,-527.5269697836826,601.6533927627544,4
off240_g_tr_above_pp,240,['g_tr_above_pp'],908,0.4856828193832599,-2.6684141454084473,496,0.4959677419354839,418,0.49282296650717705,-2.031033221047019,-848.971886397654,1175.2230952773562,6
off240_g_tr_in_active_session,240,['g_tr_in_active_session'],1115,0.5004484304932736,-0.7361135522010286,619,0.5024232633279483,509,0.5029469548133595,-1.4705857891483622,-748.5281666765164,1033.179609826484,2
off240_g_tr_pvsra_with,240,['g_tr_pvsra_with'],99,0.5454545454545454,1.8146445976379655,71,0.6056338028169014,45,0.6444444444444445,2.626811883367325,118.20653475152963,91.35983690863749,3
off240_g_tr_stack_full_with,240,['g_tr_stack_full_with'],726,0.6157024793388429,0.712791132869244,398,0.5804020100502513,347,0.5706051873198847,-0.8291010118817409,-287.6980511229641,637.6738504107869,6
off240_g_tr_stack_with,240,['g_tr_stack_with'],909,0.5841584158415841,1.2945113489642406,502,0.547808764940239,419,0.5465393794749404,-1.0566686589840462,-442.74416811431536,714.1246588835144,7
off240_g_tr_within_adr,240,['g_tr_within_adr'],886,0.5045146726862303,-0.36079191624456797,709,0.5021156558533145,827,0.5006045949214026,-1.018445806411086,-842.2546819019681,1039.0438406776004,3
off240_g_trend_slope_strong_with,240,['g_trend_slope_strong_with'],270,0.45555555555555555,-3.2859384153466515,126,0.5238095238095238,99,0.46464646464646464,-1.8289716819203763,-181.06819651011725,293.5265350873142,6
off240_g_trend_slope_with,240,['g_trend_slope_with'],1074,0.48044692737430167,-1.8687517403919565,498,0.5080321285140562,415,0.491566265060241,-1.6616723265325575,-689.5940155110113,789.0428822245934,7
off240_g_vol_contracting,240,['g_vol_contracting'],624,0.5,-1.361706902995169,257,0.5019455252918288,97,0.4948453608247423,1.9095173665047682,185.22318455096251,164.00702960761404,3
off240_g_vol_expanding,240,['g_vol_expanding'],1124,0.501779359430605,-0.7680195737957081,430,0.49767441860465117,462,0.5021645021645021,-2.153278416188226,-994.8146282789604,1074.742600892183,3
off240_g_vol_high,240,['g_vol_high'],472,0.5021186440677966,-0.5074871811425813,207,0.4975845410628019,214,0.5093457943925234,-3.8180616326565393,-817.0651893884994,834.8090751946777,2
off240_g_vpin_calm,240,['g_vpin_calm'],1195,0.5046025104602511,-0.8275533877435742,837,0.5017921146953405,566,0.49823321554770317,-0.6846504234336204,-387.51213966342914,579.8704829515882,3
off240_g_within_dev,240,['g_within_dev'],184,0.8043478260869565,0.2568810195429351,95,0.7894736842105263,108,0.7685185185185185,-0.4120942568559187,-44.50617974043922,264.12451902484713,3
off360_g_adx_strong,360,['g_adx_strong'],439,0.5034168564920274,-2.2358565891722373,398,0.49748743718592964,222,0.5,-3.3621794700659025,-746.4038423546303,795.3452612958581,2
off360_g_adx_trending,360,['g_adx_trending'],737,0.5061058344640434,-1.4041914651532874,561,0.49910873440285203,310,0.5,-2.7519012502805245,-853.0893875869626,877.0308065281902,2
off360_g_bb_pos_with,360,['g_bb_pos_with'],896,0.5558035714285714,-1.8712181243370445,490,0.5183673469387755,409,0.5550122249388753,-2.8255178024365506,-1155.6367811965492,1374.7450624092783,6
off360_g_book_slope_steep_against,360,['g_book_slope_steep_against'],545,0.5064220183486239,-0.9265463109317691,212,0.5047169811320755,76,0.4868421052631579,-0.8609829211145064,-65.43470200470249,167.9223362138823,2
off360_g_book_slope_with_us,360,['g_book_slope_with_us'],505,0.504950495049505,-4.522718026020473,246,0.5040650406504065,282,0.5035460992907801,-1.1221302534029203,-316.4407314596235,612.4494850764847,2
off360_g_cci_with,360,['g_cci_with'],895,0.5553072625698324,-2.0311081328614553,490,0.5224489795918368,409,0.5550122249388753,-2.8255178024365506,-1155.6367811965492,1374.7450624092783,6
off360_g_f7_rsi_extreme_with,360,['g_f7_rsi_extreme_with'],292,0.5,-1.4044099974242046,113,0.5486725663716814,100,0.52,0.3343501551589949,33.435015515899494,206.13048860644793,4
off360_g_f7_rsi_mid,360,['g_f7_rsi_mid'],888,0.5,-1.4594669018701987,440,0.4954545454545455,341,0.5043988269794721,-0.9376578616691538,-319.74133082918144,893.0225265883853,2
off360_g_f7_rsi_strong_with,360,['g_f7_rsi_strong_with'],619,0.4878836833602585,-2.7309607056884766,270,0.5111111111111111,237,0.5147679324894515,2.2109024423014674,523.9838788254477,288.4819990551081,8
off360_g_f7_rsi_with,360,['g_f7_rsi_with'],1060,0.4981132075471698,-1.5163993172294146,489,0.49693251533742333,406,0.46798029556650245,0.15605181303572666,63.35703609250503,549.8513894870975,10
off360_g_hawkes_imb_with_loose,360,['g_hawkes_imb_with_loose'],884,0.5214932126696833,0.39699074442347915,442,0.5226244343891403,359,0.5543175487465181,2.315744425374332,831.3522487093851,440.1097185350314,6
off360_g_hawkes_imbalance_with,360,['g_hawkes_imbalance_with'],797,0.5181932245922208,0.5003087999810577,389,0.532133676092545,319,0.5611285266457681,1.3597003184325012,433.74440157996787,372.586461773335,7
off360_g_imb5_strong_with,360,['g_imb5_strong_with'],391,0.45268542199488493,-2.3070904397637064,200,0.455,153,0.49019607843137253,4.0322631382091245,616.936260145996,397.5669408614574,8
off360_g_imb_change_with,360,['g_imb_change_with'],196,0.5051020408163265,-4.383183094516892,100,0.5,74,0.5,-1.3806026104180078,-102.16459317093258,250.06883466843465,4
off360_g_in_eu_us_brinks,360,['g_in_eu_us_brinks'],225,0.5111111111111111,1.325868049951665,102,0.5,97,0.4948453608247423,-4.130253250540523,-400.63456530243076,395.77208436959023,2
off360_g_jump_dir_with,360,['g_jump_dir_with'],46,0.5,-1.5303780157300984,10,0.5,4,0.0,-25.0,-100.0,75.0,4
off360_g_lm_extreme_against,360,['g_lm_extreme_against'],228,0.4780701754385965,-0.7720150380704199,114,0.5,101,0.5544554455445545,2.060798881317444,208.14068701306184,279.3094237273655,4
off360_g_lm_high_stat,360,['g_lm_high_stat'],458,0.5043668122270742,-1.2580582226571153,229,0.5065502183406113,203,0.5024630541871922,1.1849769684370288,240.55032459271683,211.26989179603123,2
off360_g_mfi_with,360,['g_mfi_with'],897,0.5551839464882943,-1.7796491081682027,487,0.5503080082135524,411,0.5547445255474452,-2.614553788319355,-1074.581606999255,1142.5611228809444,5
off360_g_mp_change_with,360,['g_mp_change_with'],195,0.5230769230769231,-2.969724022472834,100,0.49,75,0.5333333333333333,1.0448601471044217,78.36451103283163,248.43156360419613,3
off360_g_mp_no_extreme,360,['g_mp_no_extreme'],1023,0.501466275659824,-0.8640113840415024,470,0.4978723404255319,408,0.5,-1.3103405359288383,-534.618938658966,949.6967962414666,2
off360_g_mp_no_extreme_150,360,['g_mp_no_extreme_150'],1382,0.5028943560057887,-0.9790982134511567,673,0.49777117384843983,562,0.501779359430605,-0.18594069445791858,-104.49867028535024,630.1401416872538,2
off360_g_mp_our_side_calm,360,['g_mp_our_side_calm'],1380,0.6224637681159421,-1.085749734186573,646,0.6300309597523219,540,0.6222222222222222,-0.7528840411223063,-406.5573822060454,1016.3339985225332,4
off360_g_mp_skew_with,360,['g_mp_skew_with'],1058,0.5595463137996219,-0.5155226511517352,490,0.5346938775510204,408,0.5514705882352942,-0.5664248821289626,-231.10135190861672,1077.664140460665,6
off360_g_queue_top_high,360,['g_queue_top_high'],1070,0.602803738317757,-0.7364472289333605,403,0.6029776674937966,365,0.5835616438356165,-2.5308164944975515,-923.7480204916063,1026.5034179819015,5
off360_g_regime_ranging,360,['g_regime_ranging'],1826,0.5016429353778752,-1.9618102671379734,757,0.5019815059445178,688,0.501453488372093,-0.3989772772958426,-274.4963667795397,698.4095867803519,3
off360_g_rf_aged,360,['g_rf_aged'],474,0.6075949367088608,-0.2649693053327694,266,0.5639097744360902,166,0.5421686746987951,-4.7047996541481005,-780.9967425885847,953.7973408429589,8
off360_g_rf_fresh,360,['g_rf_fresh'],422,0.4976303317535545,-0.9275689771871891,221,0.497737556561086,243,0.5802469135802469,2.01060346004736,488.5766407915085,301.79065321506124,6
off360_g_rf_with,360,['g_rf_with'],896,0.5558035714285714,-0.5770419186392038,487,0.5338809034907598,409,0.5647921760391198,-0.7149635740759812,-292.4201017970763,711.3556471233765,5
off360_g_ribbon_agrees,360,['g_ribbon_agrees'],901,0.5227524972253053,-2.1344887596024607,487,0.5236139630390144,408,0.5784313725490197,0.5431010726884539,221.58523765688918,527.7957032873777,7
off360_g_ribbon_slope_with,360,['g_ribbon_slope_with'],901,0.5227524972253053,-2.1344887596024607,487,0.5236139630390144,408,0.5784313725490197,0.5431010726884539,221.58523765688918,527.7957032873777,7
off360_g_sms_bos_with,360,['g_sms_bos_with'],48,0.5208333333333334,-2.9695868822671447,18,0.4444444444444444,17,0.29411764705882354,-13.841686303002462,-235.30866715104185,210.30866715104187,3
off360_g_sms_cvd_with,360,['g_sms_cvd_with'],972,0.4948559670781893,-2.665283492042742,490,0.47346938775510206,409,0.5061124694376528,0.6935843184904713,283.67598626260275,808.9216657062132,8
off360_g_sms_rsi_extreme_with,360,['g_sms_rsi_extreme_with'],70,0.44285714285714284,-7.204765438763115,50,0.46,25,0.44,-2.919641498383092,-72.9910374595773,142.318062834378,3
off360_g_sms_rsi_mid,360,['g_sms_rsi_mid'],1269,0.5035460992907801,-2.139018709306003,590,0.5,535,0.5046728971962616,0.9187167800401765,491.51347732149446,445.5898349148756,3
off360_g_sms_rsi_with,360,['g_sms_rsi_with'],955,0.45759162303664924,-3.8788358378283445,486,0.49588477366255146,408,0.49264705882352944,-0.7395573329387787,-301.7393918390217,573.5342954719283,6
off360_g_sms_trend_strong_with,360,['g_sms_trend_strong_with'],559,0.4418604651162791,-5.161191508430715,351,0.452991452991453,246,0.483739837398374,-1.1063268833884448,-272.15641331355744,594.8297334149287,6
off360_g_sms_trend_with,360,['g_sms_trend_with'],953,0.47429171038824763,-3.561524996355714,479,0.46764091858037576,384,0.5234375,-0.09998040568142723,-38.392475781668054,625.9792480020612,6
off360_g_stoch_with,360,['g_stoch_with'],893,0.5565509518477044,-2.075332309839293,490,0.5306122448979592,410,0.5414634146341464,-3.725499267704291,-1527.4546997587593,1594.3020645369543,5
off360_g_tight_ribbon,360,['g_tight_ribbon'],1746,0.504581901489118,-1.573049905303751,946,0.5,790,0.5037974683544304,0.017457806082086157,13.791666804848063,506.00457924631473,3
off360_g_tr_above_cloud,360,['g_tr_above_cloud'],629,0.5882352941176471,-1.012295876885505,371,0.5633423180592992,313,0.5846645367412141,-2.6955376423998265,-843.7032820711457,1104.8482841052005,7
off360_g_tr_above_ema200,360,['g_tr_above_ema200'],894,0.6700223713646533,0.07637757097847628,492,0.6443089430894309,410,0.6341463414634146,-2.4684097937988194,-1012.0480154575159,1096.2364555123302,3
off360_g_tr_above_ema50,360,['g_tr_above_ema50'],896,0.5825892857142857,-0.7850165299421155,487,0.5523613963039015,409,0.5672371638141809,-2.4306883757645226,-994.1515456876898,1173.0116240601071,7
off360_g_tr_above_ema800,360,['g_tr_above_ema800'],894,0.70917225950783,-0.04977955751682381,492,0.7073170731707317,412,0.6650485436893204,-2.1466874509804805,-884.435229803958,926.977727691594,6
off360_g_tr_above_pp,360,['g_tr_above_pp'],892,0.4977578475336323,-3.3471885255919247,488,0.4959016393442623,407,0.49385749385749383,-3.5297251115674513,-1436.5981204079526,1529.1831918989244,8
off360_g_tr_in_active_session,360,['g_tr_in_active_session'],1089,0.5059687786960514,-1.0660349984335908,601,0.49916805324459235,485,0.5010309278350515,-1.593573863484224,-772.8833237898486,930.3362933698204,3
off360_g_tr_pvsra_with,360,['g_tr_pvsra_with'],101,0.48514851485148514,-2.380357279016865,51,0.45098039215686275,47,0.5319148936170213,0.4513184962944976,21.211969325841388,146.76465735904677,4
off360_g_tr_stack_full_with,360,['g_tr_stack_full_with'],697,0.5968436154949784,-0.9368928359625137,398,0.5477386934673367,325,0.5846153846153846,-2.49400426059173,-810.5513846923122,986.0148193781724,7
off360_g_tr_stack_with,360,['g_tr_stack_with'],900,0.5433333333333333,-2.299655661851276,489,0.5296523517382413,407,0.5724815724815725,-0.4102575855108132,-166.97483730290097,536.078421398228,5
off360_g_tr_within_adr,360,['g_tr_within_adr'],871,0.5017221584385764,-1.6710072149516106,705,0.502127659574468,810,0.5024691358024691,-0.12189076820119078,-98.73152224296453,577.9027627002041,3
off360_g_trend_slope_strong_with,360,['g_trend_slope_strong_with'],268,0.44029850746268656,-5.048092009811398,129,0.5271317829457365,98,0.47959183673469385,0.024237444550480398,2.375269565947079,234.98657479003188,4
off360_g_trend_slope_with,360,['g_trend_slope_with'],1063,0.4816556914393227,-2.558968381429395,490,0.5020408163265306,406,0.5024630541871922,-0.5452610917979815,-221.37600326998052,671.3755309934943,7
off360_g_vol_contracting,360,['g_vol_contracting'],618,0.5032362459546925,-2.580612930303673,258,0.5,102,0.5,3.9121580048610487,399.04011649582696,250.09451996365226,2
off360_g_vol_expanding,360,['g_vol_expanding'],1098,0.5018214936247724,-0.8977614966459203,404,0.504950495049505,447,0.5011185682326622,-1.521762474155989,-680.2278259477271,745.126564312656,3
off360_g_vol_high,360,['g_vol_high'],452,0.5066371681415929,-0.870567891379855,195,0.5076923076923077,211,0.4928909952606635,-5.473904469456068,-1154.9938430552304,1146.73135765386,3
off360_g_vpin_calm,360,['g_vpin_calm'],1192,0.5008389261744967,-2.107846012026814,829,0.49939686369119424,564,0.50177304964539,0.1104794072444011,62.31038568584222,500.0291177727402,2
off360_g_within_dev,360,['g_within_dev'],228,0.8245614035087719,-0.5294411874678853,139,0.8345323741007195,133,0.7593984962406015,-2.404230658648262,-319.7626776002188,392.73190333540794,2
off480_g_adx_strong,480,['g_adx_strong'],437,0.4988558352402746,-1.8250529285167132,409,0.5036674816625917,240,0.5,-0.29185926100184834,-70.0462226404436,330.76336464624137,3
off480_g_adx_trending,480,['g_adx_trending'],729,0.5006858710562414,-1.6331093168726742,574,0.5017421602787456,331,0.4984894259818731,-0.9108965306364158,-301.50675164065365,485.0703988197435,3
off480_g_bb_pos_with,480,['g_bb_pos_with'],873,0.5784650630011455,-1.579570681537313,491,0.5743380855397149,426,0.5446009389671361,-2.069864100800926,-881.7621069411946,1358.0149298146484,7
off480_g_book_slope_steep_against,480,['g_book_slope_steep_against'],508,0.5019685039370079,-1.113290567261581,219,0.502283105022831,119,0.4957983193277311,-1.4159904988652685,-168.50286936496695,244.7096597802414,3
off480_g_book_slope_with_us,480,['g_book_slope_with_us'],484,0.5041322314049587,-4.5337361427344725,261,0.5057471264367817,294,0.5,-0.06000318268180379,-17.640935708450314,915.5328389497814,3
off480_g_cci_with,480,['g_cci_with'],873,0.5807560137457045,-1.4837643940264675,491,0.5763747454175153,425,0.5435294117647059,-2.137185352349956,-908.3037747487314,1384.556597622185,7
off480_g_dev_extreme,480,['g_dev_extreme'],36,1.0,1.525666827790511,15,0.8,11,0.9090909090909091,-1.1593913288046542,-12.753304616851198,25.0,1
off480_g_f7_rsi_extreme_with,480,['g_f7_rsi_extreme_with'],281,0.48398576512455516,-4.511582236179395,109,0.5412844036697247,104,0.5192307692307693,0.277592454773247,28.86961529641769,292.189003213815,4
off480_g_f7_rsi_mid,480,['g_f7_rsi_mid'],897,0.49944258639910816,-3.0279800643364467,447,0.5011185682326622,367,0.5013623978201635,0.8214989329556814,301.4901083947351,862.8530591611643,2
off480_g_f7_rsi_strong_with,480,['g_f7_rsi_strong_with'],594,0.4730639730639731,-4.610154107516273,269,0.5018587360594795,240,0.5166666666666667,1.7350732321467608,416.4175757152226,356.9681699602577,10
off480_g_f7_rsi_with,480,['g_f7_rsi_with'],1042,0.4904030710172745,-3.321259425827474,491,0.49490835030549896,421,0.4655581947743468,0.42304795093113,178.10318734200573,1290.90492750382,9
off480_g_hawkes_imb_with_loose,480,['g_hawkes_imb_with_loose'],864,0.5162037037037037,-0.9748164777529803,446,0.5201793721973094,371,0.5660377358490566,3.464720665452261,1285.4113668827888,461.4402442155357,5
off480_g_hawkes_imbalance_with,480,['g_hawkes_imbalance_with'],781,0.5121638924455826,-0.6426421679585261,393,0.5241730279898219,327,0.5749235474006116,-0.03323613735349187,-10.86821691459184,446.1767248958145,7
off480_g_imb5_strong_with,480,['g_imb5_strong_with'],463,0.32181425485961124,-8.640185718754669,224,0.375,186,0.3924731182795699,-3.4042088784016444,-633.1828513827058,1080.1794289997686,9
off480_g_imb_change_with,480,['g_imb_change_with'],188,0.5212765957446809,-0.1339670107288547,90,0.5444444444444444,81,0.5925925925925926,-0.7779450242115241,-63.01354696113345,325.2707430166911,5
off480_g_in_eu_us_brinks,480,['g_in_eu_us_brinks'],222,0.5,3.3928860540443506,107,0.5046728971962616,106,0.5,0.5887830017251853,62.41099818286963,513.5282808502623,2
off480_g_jump_dir_with,480,['g_jump_dir_with'],48,0.4791666666666667,-4.559651096659985,10,0.6,4,0.0,-25.0,-100.0,75.0,4
off480_g_lm_extreme_against,480,['g_lm_extreme_against'],229,0.48034934497816595,-0.5579802638823863,112,0.5,106,0.5566037735849056,2.7377074952978737,290.19699450157464,392.4190461017434,6
off480_g_lm_high_stat,480,['g_lm_high_stat'],453,0.4988962472406181,-2.055110095132952,227,0.4977973568281938,211,0.4976303317535545,-0.5863195526657061,-123.713425612464,452.5582024292274,3
off480_g_mfi_with,480,['g_mfi_with'],875,0.5737142857142857,-2.3097017912276923,494,0.548582995951417,425,0.5411764705882353,-1.894057704270764,-804.9745243150747,1365.6344349541127,8
off480_g_mp_change_with,480,['g_mp_change_with'],192,0.5208333333333334,-0.0034659279619303853,91,0.5054945054945055,82,0.5487804878048781,-2.6346914481416177,-216.04469874761264,461.57680426433893,5
off480_g_mp_no_extreme,480,['g_mp_no_extreme'],817,0.4969400244798042,-1.147870181418551,436,0.5022935779816514,352,0.5028409090909091,1.5408484053777558,542.3786386929701,442.3260567370431,2
off480_g_mp_no_extreme_150,480,['g_mp_no_extreme_150'],1144,0.4973776223776224,-1.6988875604420093,556,0.5017985611510791,493,0.5010141987829615,0.5668167759969994,279.44067056652074,667.8713392192609,3
off480_g_mp_our_side_calm,480,['g_mp_our_side_calm'],1308,0.6804281345565749,-0.6167754440790648,641,0.6599063962558502,537,0.659217877094972,-0.001528139369228085,-0.8206108412754816,676.7138113129693,4
off480_g_mp_skew_with,480,['g_mp_skew_with'],1050,0.5314285714285715,-2.0893965442651443,496,0.5080645161290323,423,0.5460992907801419,3.6832341583364454,1558.0080489763163,502.91326590571725,6
off480_g_queue_top_high,480,['g_queue_top_high'],1104,0.5769927536231884,-3.117965513536879,447,0.5883668903803132,403,0.6004962779156328,2.39839248433033,966.5521711851229,491.5887450529238,5
off480_g_regime_ranging,480,['g_regime_ranging'],1801,0.4991671293725708,-3.4362926111825662,753,0.49933598937583,714,0.5014005602240896,-0.23324432415814164,-166.53644744891312,1105.5791198414745,3
off480_g_rf_aged,480,['g_rf_aged'],463,0.5766738660907127,-1.394920361821039,267,0.5767790262172284,192,0.578125,-2.3435117932253884,-449.95426429927454,660.129077188103,6
off480_g_rf_fresh,480,['g_rf_fresh'],413,0.48426150121065376,-1.9017050866963212,224,0.5089285714285714,231,0.5367965367965368,1.949496728504239,450.3337442844792,397.1396574046766,6
off480_g_rf_with,480,['g_rf_with'],876,0.5331050228310502,-1.6338496898729706,491,0.5458248472505092,423,0.5555555555555556,0.000897115804265985,0.37947998520451165,954.4759741118295,6
off480_g_ribbon_agrees,480,['g_ribbon_agrees'],878,0.5375854214123007,-0.6219178661528929,491,0.5010183299389002,423,0.5460992907801419,-1.1867483393901164,-501.99454756201925,1047.7585025641959,7
off480_g_ribbon_slope_with,480,['g_ribbon_slope_with'],878,0.5375854214123007,-0.6219178661528929,491,0.5010183299389002,423,0.5460992907801419,-1.1867483393901164,-501.99454756201925,1047.7585025641959,7
off480_g_sms_bos_with,480,['g_sms_bos_with'],48,0.5208333333333334,-2.456092377494991,18,0.4444444444444444,18,0.3333333333333333,-14.324344618514507,-257.8382031332611,232.83820313326112,3
off480_g_sms_cvd_with,480,['g_sms_cvd_with'],947,0.48891235480464623,-3.7582502882762023,495,0.4686868686868687,424,0.5094339622641509,2.71074291938547,1149.3549978194394,721.8865816564946,7
off480_g_sms_rsi_extreme_with,480,['g_sms_rsi_extreme_with'],72,0.4305555555555556,-8.969805295076563,46,0.5217391304347826,29,0.4482758620689655,13.22776707739785,383.6052452445376,152.89528262721683,3
off480_g_sms_rsi_mid,480,['g_sms_rsi_mid'],1253,0.49880287310454907,-3.819613381139282,615,0.5008130081300813,543,0.5027624309392266,0.8314581774177336,451.48179033782935,727.0026257568444,3
off480_g_sms_rsi_with,480,['g_sms_rsi_with'],938,0.4594882729211087,-4.84644878295027,491,0.4969450101832994,423,0.5106382978723404,1.4485314190520773,612.7287902590286,526.9147553982842,6
off480_g_sms_trend_strong_with,480,['g_sms_trend_strong_with'],543,0.44567219152854515,-5.415499346564578,354,0.4745762711864407,255,0.4823529411764706,1.3261007798231208,338.15569885489583,390.64437773164593,8
off480_g_sms_trend_with,480,['g_sms_trend_with'],940,0.4776595744680851,-4.321547236991784,483,0.474120082815735,402,0.5199004975124378,1.1885677338860927,477.80422902220926,771.594170747809,6
off480_g_stoch_with,480,['g_stoch_with'],873,0.588774341351661,-0.8274247615543482,492,0.5853658536585366,425,0.5458823529411765,-2.012691520812169,-855.3938963451718,1421.9084820318658,7
off480_g_tight_ribbon,480,['g_tight_ribbon'],1710,0.5,-3.036434244890213,971,0.5015447991761071,827,0.5006045949214026,0.669321358158527,553.5287631971019,694.5612783334802,3
off480_g_tr_above_cloud,480,['g_tr_above_cloud'],638,0.609717868338558,-0.8574690584398574,371,0.5929919137466307,321,0.5763239875389408,-1.516877764262105,-486.9177623281357,961.7186257865935,4
off480_g_tr_above_ema200,480,['g_tr_above_ema200'],876,0.6860730593607306,0.5161206525647638,493,0.6348884381338742,426,0.636150234741784,-0.7771142918182213,-331.0506883145623,852.5025382239801,7
off480_g_tr_above_ema50,480,['g_tr_above_ema50'],874,0.5869565217391305,-1.462752148041936,492,0.5691056910569106,424,0.5613207547169812,-1.857062119871717,-787.394338825608,1130.9355347994224,6
off480_g_tr_above_ema800,480,['g_tr_above_ema800'],882,0.7687074829931972,0.6518819429654005,493,0.7241379310344828,426,0.7253521126760564,-1.1106146034666586,-473.1218210767966,584.5892405217699,6
off480_g_tr_above_pp,480,['g_tr_above_pp'],886,0.5022573363431151,-3.163687198578109,492,0.516260162601626,423,0.5059101654846335,-2.1732801190566784,-919.297490360975,1489.1353093413047,7
off480_g_tr_in_active_session,480,['g_tr_in_active_session'],1078,0.49907235621521334,-2.816921797161077,606,0.5,510,0.4980392156862745,1.3684541162867672,697.9115993062512,746.5136271738415,3
off480_g_tr_pvsra_with,480,['g_tr_pvsra_with'],93,0.5591397849462365,-1.067282820100601,80,0.5375,62,0.4838709677419355,-6.795827567900451,-421.34130920982795,426.35938209252186,5
off480_g_tr_stack_full_with,480,['g_tr_stack_full_with'],668,0.5898203592814372,-1.3697263800169388,403,0.5781637717121588,335,0.5671641791044776,-2.7298190085902205,-914.4893678777239,952.7966207266307,6
off480_g_tr_stack_with,480,['g_tr_stack_with'],874,0.5469107551487414,-1.7105085640990763,490,0.5530612244897959,423,0.5555555555555556,0.029769297049819027,12.592412652073449,935.3747389386463,7
off480_g_tr_within_adr,480,['g_tr_within_adr'],859,0.4959254947613504,-3.85562352366113,716,0.4972067039106145,841,0.5005945303210464,0.5038314903501943,423.7222833845134,734.1173515768078,3
off480_g_trend_slope_strong_with,480,['g_trend_slope_strong_with'],262,0.44656488549618323,-5.946752650991705,117,0.5299145299145299,101,0.4752475247524752,-0.7599499171849461,-76.75494163567956,502.0918473732079,4
off480_g_trend_slope_with,480,['g_trend_slope_with'],1044,0.47988505747126436,-3.2928322788371274,494,0.5141700404858299,418,0.49760765550239233,-2.0756581645334466,-867.6251127749806,1354.128519863739,7
off480_g_vol_contracting,480,['g_vol_contracting'],602,0.5,-3.847604956054068,268,0.5,101,0.49504950495049505,-0.0692744972788469,-6.996724225163536,340.87922479822555,2
off480_g_vol_expanding,480,['g_vol_expanding'],1081,0.49953746530989823,-2.4196233665564484,414,0.5024154589371981,470,0.4978723404255319,0.19040462783988063,89.4901750847439,997.4056145551888,3
off480_g_vol_high,480,['g_vol_high'],448,0.5022321428571429,-0.8851873904351157,192,0.5104166666666666,225,0.49333333333333335,-3.4882027304734913,-784.8456143565355,1149.6580645792662,3
off480_g_vpin_calm,480,['g_vpin_calm'],1155,0.49956709956709955,-3.344471167684892,831,0.5006016847172082,575,0.5008695652173913,-0.41773977972738296,-240.2003733432452,818.2867065732867,3
