mode,fill,asset,slug,direction,slot_start_us,won,entry_vwap,fe,dev,fair_up,pnl,pnl07,iso,in_base
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779803100,UP,1779803100000000,True,0.5199999809265137,1649.5127051098214,30.738864327402936,0.6849512514374958,22.615386343566684,22.236924806995567,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779803100,UP,1779803100000000,True,0.5199999809265137,2782.6322674772787,30.738864327402936,0.7982632076742415,22.615386343566684,22.236924806995567,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779805800,UP,1779805800000000,False,0.4699999988079071,1473.5222660465374,20.38414156695638,0.6173522254125609,-25.0,-25.0,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779805800,UP,1779805800000000,False,0.4699999988079071,2378.88175008932,20.38414156695638,0.7078881738168391,-25.0,-25.0,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779812100,DOWN,1779812100000000,False,0.44999998807907104,641.099367040987,-26.7726990069729,0.4858900752168302,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779812100,DOWN,1779812100000000,False,0.45136980040899655,641.099367040987,-26.7726990069729,0.4858900752168302,-25.0,-25.960102849284258,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779813900,UP,1779813900000000,False,0.5299999713897705,1338.8032309065857,16.10179728939624,0.6638802944804291,-25.0,-25.000000000000004,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779813900,UP,1779813900000000,False,0.5799999833106995,1338.8032309065857,16.10179728939624,0.6638802944804291,-25.0,-25.735000029206272,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779813900,UP,1779813900000000,False,0.5299999713897705,2506.52981125882,16.10179728939624,0.7806529525156525,-25.0,-25.000000000000004,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779813900,UP,1779813900000000,False,0.5799999833106995,2506.52981125882,16.10179728939624,0.7806529525156525,-25.0,-25.735000029206272,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779823800,UP,1779823800000000,True,0.5099999904632568,3653.87589330976,14.793607349105823,0.8753875797942329,23.539216584583667,23.162108743089952,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779823800,UP,1779823800000000,True,0.6221853547238637,3653.87589330976,14.793607349105823,0.8753875797942329,14.877333159623328,14.519776574464034,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779823800,UP,1779823800000000,True,0.5099999904632568,3725.3209868096014,14.793607349105823,0.882532089144217,23.539216584583667,23.162108743089952,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779823800,UP,1779823800000000,True,0.6221853547238637,3725.3209868096014,14.793607349105823,0.882532089144217,14.877333159623328,14.519776574464034,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779890400,UP,1779890400000000,False,0.5301831017995815,1631.868075455063,28.806836146932433,0.6933699093450878,-25.0,-24.999999999999996,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779890400,UP,1779890400000000,False,0.5301831017995815,1766.169921923606,28.806836146932433,0.7068000939919421,-25.0,-24.999999999999996,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779912900,UP,1779912900000000,False,0.4699999988079071,3976.6141394755496,9.400476662573814,0.867661412755462,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779912900,UP,1779912900000000,False,0.5099999904632568,3976.6141394755496,9.400476662573814,0.867661412755462,-25.0,-25.8575000166893,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779912900,UP,1779912900000000,False,0.4699999988079071,2622.570020120608,9.400476662573814,0.7322570008199679,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779912900,UP,1779912900000000,False,0.5099999904632568,2622.570020120608,9.400476662573814,0.7322570008199679,-25.0,-25.8575000166893,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779947100,UP,1779947100000000,False,0.5099999904632568,3137.8048198273077,9.50303586238474,0.8237804724459876,-25.0,-25.0,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779947100,UP,1779947100000000,False,0.5099999904632568,3137.8048198273077,9.50303586238474,0.8237804724459876,-25.0,-25.8575000166893,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779947100,UP,1779947100000000,False,0.5099999904632568,3132.9886153417506,9.50303586238474,0.8232988519974319,-25.0,-25.0,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779947100,UP,1779947100000000,False,0.5099999904632568,3132.9886153417506,9.50303586238474,0.8232988519974319,-25.0,-25.8575000166893,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779951600,UP,1779951600000000,True,0.5099999904632568,2873.3390302889193,8.310250613600404,0.7973338934921488,23.539216584583667,23.162108743089952,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779951600,UP,1779951600000000,True,0.6136287039985575,2873.3390302889193,8.310250613600404,0.7973338934921488,15.426424302435487,15.065099520196952,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779951600,UP,1779951600000000,True,0.5099999904632568,2054.080218732016,8.310250613600404,0.7154080123364585,23.539216584583667,23.162108743089952,2026-W22,False
orig_lookahead,B_kalshi_inwin60,ETH,eth-updown-15m-1779951600,UP,1779951600000000,True,0.6136287039985575,2054.080218732016,8.310250613600404,0.7154080123364585,15.426424302435487,15.065099520196952,2026-W22,False
live_causal,A_poly_prewin,ETH,eth-updown-15m-1779961500,UP,1779961500000000,True,0.46000000834465027,4602.085745075711,8.711400654254867,0.9202085828522214,28.760868599036254,28.40282511566054,2026-W22,False
live_causal,B_kalshi_inwin60,ETH,eth-updown-15m-1779961500,UP,1779961500000000,True,0.44569987959205537,4602.085745075711,8.711400654254867,0.9202085828522214,30.469725417975447,30.12153133824063,2026-W22,False
orig_lookahead,A_poly_prewin,ETH,eth-updown-15m-1779961500,UP,1779961500000000,True,0.46000000834465027,4631.128204570626,8.711400654254867,0.9231128288017129,28.760868599036254,28.40282511566054,2026-W22,False
