asset,slug,direction,leg,slot_start_us,slot_end_us,fire_us,dev_bps,fair_edge_bp,fair_up,cvd_30s,sigma,s_now,strike,tau_s,won,in_baseline,iso_week,iso_year,variant,fill_ts_us,entry_vwap,shares,pnl_07,pnl_legacy
ETH,eth-updown-15m-1779159600,DOWN,Down,1779159600000000,1779160500000000,1779159480000000,-9.06748934544939,949.0588982121784,0.415094100642039,-4138.077097,4.4015712946829846e-05,2122.56,2123.2,1020.0,False,True,21,2026,C_kalshi_open,1779159601000000,0.45104582822391365,55.42674033466328,-25.96066980060815,-25.0
ETH,eth-updown-15m-1779165000,DOWN,Down,1779165000000000,1779165900000000,1779164880000000,-9.785887827208535,1093.4289166805943,0.3806571178686837,-266893.88589,3.3400615685604854e-05,2129.12,2129.81,1020.0,False,True,21,2026,A_poly_prewindow,1779164880000000,0.5128205007627279,48.75000114624321,-25.0,-25.0
ETH,eth-updown-15m-1779165000,DOWN,Down,1779165000000000,1779165900000000,1779164880000000,-9.785887827208535,1093.4289166805943,0.3806571178686837,-266893.88589,3.3400615685604854e-05,2129.12,2129.81,1020.0,False,True,21,2026,B_kalshi_inwin60,1779165060000000,0.36541334100888256,68.41567396246842,-26.110526653234455,-25.0
ETH,eth-updown-15m-1779165000,DOWN,Down,1779165000000000,1779165900000000,1779164880000000,-9.785887827208535,1093.4289166805943,0.3806571178686837,-266893.88589,3.3400615685604854e-05,2129.12,2129.81,1020.0,False,True,21,2026,C_kalshi_open,1779165001000000,0.4811320724267474,51.96078464257081,-25.908018873253194,-25.0
ETH,eth-updown-15m-1779169500,UP,Up,1779169500000000,1779170400000000,1779169380000000,14.720812051231887,2872.5386150674635,0.7872538615067464,130208.941212,5.264909688731217e-05,2135.73,2132.87,1020.0,True,True,21,2026,A_poly_prewindow,1779169380000000,0.5,50.0,24.125,24.5
ETH,eth-updown-15m-1779169500,UP,Up,1779169500000000,1779170400000000,1779169380000000,14.720812051231887,2872.5386150674635,0.7872538615067464,130208.941212,5.264909688731217e-05,2135.73,2132.87,1020.0,True,True,21,2026,B_kalshi_inwin60,1779169560000000,0.553359692407989,45.17857072532786,19.39695018704184,19.7749993108213
ETH,eth-updown-15m-1779169500,UP,Up,1779169500000000,1779170400000000,1779169380000000,14.720812051231887,2872.5386150674635,0.7872538615067464,130208.941212,5.264909688731217e-05,2135.73,2132.87,1020.0,True,True,21,2026,C_kalshi_open,1779169501000000,0.49603174978613285,50.39999961853027,24.518055180656006,24.891999626159667
ETH,eth-updown-15m-1779178500,DOWN,Down,1779178500000000,1779179400000000,1779178380000000,-15.778388653561544,1347.0552466406293,0.36529447533593706,-103129.66678500001,4.0463824342859865e-05,2134.37,2135.32,1020.0,True,True,21,2026,A_poly_prewindow,1779178380000000,0.5,50.0,24.125,24.5
ETH,eth-updown-15m-1779178500,DOWN,Down,1779178500000000,1779179400000000,1779178380000000,-15.778388653561544,1347.0552466406293,0.36529447533593706,-103129.66678500001,4.0463824342859865e-05,2134.37,2135.32,1020.0,True,True,21,2026,B_kalshi_inwin60,1779178560000000,0.467544457636785,53.470850935466366,27.539053736330743,27.90143391675704
ETH,eth-updown-15m-1779178500,DOWN,Down,1779178500000000,1779179400000000,1779178380000000,-15.778388653561544,1347.0552466406293,0.36529447533593706,-103129.66678500001,4.0463824342859865e-05,2134.37,2135.32,1020.0,True,True,21,2026,C_kalshi_open,1779178501000000,0.46438910000311323,53.83416621930274,27.896847144308182,28.257482894916677
ETH,eth-updown-15m-1779180300,UP,Up,1779180300000000,1779181200000000,1779180180000000,21.557643816278873,4069.4854854516047,0.9169485390084173,317923.5602490001,3.942158249624218e-05,2141.19,2137.46,1020.0,False,True,21,2026,A_poly_prewindow,1779180180000000,0.5099999904632568,49.01960875977925,-25.0,-25.0
ETH,eth-updown-15m-1779180300,UP,Up,1779180300000000,1779181200000000,1779180180000000,21.557643816278873,4069.4854854516047,0.9169485390084173,317923.5602490001,3.942158249624218e-05,2141.19,2137.46,1020.0,False,True,21,2026,B_kalshi_inwin60,1779180360000000,0.510115983339663,49.008462421287504,-25.857297029155585,-24.999999999999996
ETH,eth-updown-15m-1779180300,UP,Up,1779180300000000,1779181200000000,1779180180000000,21.557643816278873,4069.4854854516047,0.9169485390084173,317923.5602490001,3.942158249624218e-05,2141.19,2137.46,1020.0,False,True,21,2026,C_kalshi_open,1779180301000000,0.5383711823675107,46.43636364424525,-25.807850430856856,-25.0
ETH,eth-updown-15m-1779188400,UP,Up,1779188400000000,1779189300000000,1779188280000000,37.26969556897462,1207.0557789844438,0.6307055683617012,271518.29673099995,8.233598696442635e-05,2120.45,2118.59,1020.0,True,True,21,2026,A_poly_prewindow,1779188280000000,0.5099999904632568,49.01960875977925,23.162108743089952,23.539216584583667
ETH,eth-updown-15m-1779188400,UP,Up,1779188400000000,1779189300000000,1779188280000000,37.26969556897462,1207.0557789844438,0.6307055683617012,271518.29673099995,8.233598696442635e-05,2120.45,2118.59,1020.0,True,True,21,2026,B_kalshi_inwin60,1779188460000000,0.5578689450040449,44.81339250712142,19.0396631608785,19.41712465697899
ETH,eth-updown-15m-1779188400,UP,Up,1779188400000000,1779189300000000,1779188280000000,37.26969556897462,1207.0557789844438,0.6307055683617012,271518.29673099995,8.233598696442635e-05,2120.45,2118.59,1020.0,True,True,21,2026,C_kalshi_open,1779188401000000,0.5149610629975212,48.547359783821825,22.69854164406749,23.076412588145388
