tag,fire_us,pnl,won,vwap,slug
v6c3_v7,1780634400000000,4.447384615384615,1,0.52,eth-updown-5m-1780634100
cloud_ribbon_v6,1780634400000000,4.447384615384615,1,0.52,eth-updown-5m-1780634100
cloud_vwap_v7,1780634400000000,4.447384615384615,1,0.52,eth-updown-5m-1780634100
v8_grandparent,1780638900000000,10.386999999999999,1,0.32,eth-updown-5m-1780638600
v8_grandparent,1780640100000000,3.3310762711864412,1,0.59,eth-updown-5m-1780639800
cloud_vwap_v7,1780640100000000,-5.0,0,0.42,eth-updown-5m-1780639800
v10_grandparent,1780640400000000,5.952842679127724,1,0.44859813084112155,eth-updown-5m-1780640100
cloud_ribbon_v6,1780640400000000,5.952842679127724,1,0.44859813084112155,eth-updown-5m-1780640100
v8_grandparent,1780640400000000,5.952842679127724,1,0.44859813084112155,eth-updown-5m-1780640100
cloud_vwap_v7,1780640400000000,5.952842679127724,1,0.44859813084112155,eth-updown-5m-1780640100
cloud_ribbon_V10,1780640400000000,5.952842679127724,1,0.44859813084112155,eth-updown-5m-1780640100
v10_grandparent,1780640700000000,3.2981455087176035,1,0.5923595331041581,eth-updown-5m-1780640400
cloud_vwap_v7,1780640700000000,3.2981455087176035,1,0.5923595331041581,eth-updown-5m-1780640400
v8_grandparent,1780640700000000,3.2981455087176035,1,0.5923595331041581,eth-updown-5m-1780640400
cloud_ribbon_v6,1780640700000000,3.2981455087176035,1,0.5923595331041581,eth-updown-5m-1780640400
cloud_ribbon_V10,1780640700000000,3.2981455087176035,1,0.5923595331041581,eth-updown-5m-1780640400
cloud_vwap_v7,1780641600000000,4.447384615384615,1,0.52,eth-updown-5m-1780641300
cloud_vwap_v7,1780642800000000,3.0602213114754098,1,0.61,eth-updown-5m-1780642500
cloud_ribbon_v6,1780642800000000,3.0602213114754098,1,0.61,eth-updown-5m-1780642500
v6c3_v7,1780642800000000,3.0602213114754098,1,0.61,eth-updown-5m-1780642500
v8_grandparent,1780642800000000,3.0602213114754098,1,0.61,eth-updown-5m-1780642500
v10_grandparent,1780642800000000,3.0602213114754098,1,0.61,eth-updown-5m-1780642500
cloud_ribbon_V10,1780642800000000,3.0602213114754098,1,0.61,eth-updown-5m-1780642500
v10_grandparent,1780643400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780643100
cloud_ribbon_V10,1780643400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780643100
cloud_ribbon_v6,1780643400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780643100
cloud_vwap_v7,1780643400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780643100
v8_grandparent,1780643400000000,3.0602213114754098,1,0.61,eth-updown-5m-1780643100
cloud_vwap_v7,1780644000000000,-5.0,0,0.28,eth-updown-5m-1780643700
v10_grandparent,1780644000000000,-5.0,0,0.28,eth-updown-5m-1780643700
v8_grandparent,1780644000000000,-5.0,0,0.28,eth-updown-5m-1780643700
cloud_ribbon_v6,1780645800000000,2.8070079365079366,1,0.63,eth-updown-5m-1780645500
v6c3_v7,1780645800000000,2.8070079365079366,1,0.63,eth-updown-5m-1780645500
cloud_vwap_v7,1780645800000000,2.8070079365079366,1,0.63,eth-updown-5m-1780645500
v8_grandparent,1780646100000000,2.1378768115942033,1,0.69,eth-updown-5m-1780645800
cloud_ribbon_v6,1780646100000000,2.1378768115942033,1,0.69,eth-updown-5m-1780645800
v10_grandparent,1780646100000000,2.1378768115942033,1,0.69,eth-updown-5m-1780645800
cloud_vwap_v7,1780646100000000,2.1378768115942033,1,0.69,eth-updown-5m-1780645800
cloud_vwap_v7,1780646700000000,-5.0,0,0.3757225433526012,eth-updown-5m-1780646400
v10_grandparent,1780647300000000,3.0602213114754098,1,0.61,eth-updown-5m-1780647000
v8_grandparent,1780647300000000,3.0602213114754098,1,0.61,eth-updown-5m-1780647000
v8_grandparent,1780647600000000,0.9645963855421689,1,0.83,eth-updown-5m-1780647300
v10_grandparent,1780647600000000,0.9645963855421689,1,0.83,eth-updown-5m-1780647300
cloud_ribbon_v6,1780647600000000,0.9645963855421689,1,0.83,eth-updown-5m-1780647300
v6c3_v7,1780648500000000,-5.0,0,0.5,eth-updown-5m-1780648200
cloud_ribbon_v6,1780648500000000,-5.0,0,0.5,eth-updown-5m-1780648200
cloud_vwap_v7,1780648500000000,-5.0,0,0.5,eth-updown-5m-1780648200
v8_grandparent,1780649400000000,-5.0,0,0.39,eth-updown-5m-1780649100
v10_grandparent,1780649400000000,-5.0,0,0.39,eth-updown-5m-1780649100
v8_grandparent,1780649700000000,1.33325641025641,1,0.78,eth-updown-5m-1780649400
v10_grandparent,1780649700000000,1.33325641025641,1,0.78,eth-updown-5m-1780649400
cloud_vwap_v7,1780650300000000,-5.0,0,0.4,eth-updown-5m-1780650000
v10_grandparent,1780651200000000,2.1378768115942033,1,0.69,eth-updown-5m-1780650900
v8_grandparent,1780651200000000,2.1378768115942033,1,0.69,eth-updown-5m-1780650900
v8_grandparent,1780651800000000,-5.0,0,0.47000000000000003,eth-updown-5m-1780651500
v10_grandparent,1780651800000000,-5.0,0,0.47000000000000003,eth-updown-5m-1780651500
cloud_vwap_v7,1780652400000000,4.376769101069107,1,0.523922499011467,eth-updown-5m-1780652100
v10_grandparent,1780652400000000,4.376769101069107,1,0.523922499011467,eth-updown-5m-1780652100
v8_grandparent,1780652400000000,4.376769101069107,1,0.523922499011467,eth-updown-5m-1780652100
cloud_ribbon_v6,1780652400000000,4.376769101069107,1,0.523922499011467,eth-updown-5m-1780652100
cloud_vwap_v7,1780652700000000,-5.0,0,0.45,eth-updown-5m-1780652400
cloud_ribbon_v6,1780653000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780652700
cloud_vwap_v7,1780653000000000,1.6657567567567568,1,0.74,eth-updown-5m-1780652700
cloud_ribbon_v6,1780653300000000,2.931516129032258,1,0.62,eth-updown-5m-1780653000
cloud_vwap_v7,1780653300000000,2.931516129032258,1,0.62,eth-updown-5m-1780653000
v8_grandparent,1780653600000000,-5.0,0,0.41,eth-updown-5m-1780653300
v10_grandparent,1780653600000000,-5.0,0,0.41,eth-updown-5m-1780653300
v8_grandparent,1780654500000000,-5.0,0,0.55,eth-updown-5m-1780654200
v10_grandparent,1780654500000000,-5.0,0,0.55,eth-updown-5m-1780654200
cloud_vwap_v7,1780654500000000,5.680565217391305,1,0.45999999999999996,eth-updown-5m-1780654200
v6c3_v7,1780654800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780654500
v10_grandparent,1780654800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780654500
cloud_vwap_v7,1780654800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780654500
v8_grandparent,1780654800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780654500
cloud_ribbon_v6,1780654800000000,1.4130064935064934,1,0.77,eth-updown-5m-1780654500
cloud_vwap_v7,1780655700000000,1.4130064935064934,1,0.77,eth-updown-5m-1780655400
v6c3_v7,1780655700000000,1.4130064935064934,1,0.77,eth-updown-5m-1780655400
cloud_ribbon_v6,1780655700000000,1.4130064935064934,1,0.77,eth-updown-5m-1780655400
v8_grandparent,1780656000000000,2.931516129032258,1,0.62,eth-updown-5m-1780655700
v10_grandparent,1780656000000000,2.931516129032258,1,0.62,eth-updown-5m-1780655700
cloud_ribbon_v6,1780656300000000,1.6657567567567568,1,0.74,eth-updown-5m-1780656000
v6c3_v7,1780656300000000,1.6657567567567568,1,0.74,eth-updown-5m-1780656000
cloud_vwap_v7,1780656300000000,1.6657567567567568,1,0.74,eth-updown-5m-1780656000
v6c3_v7,1780657500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780657200
cloud_ribbon_v6,1780657500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780657200
v8_grandparent,1780657500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780657200
cloud_vwap_v7,1780657500000000,1.7548150684931507,1,0.73,eth-updown-5m-1780657200
v6c3_v7,1780657800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780657500
v10_grandparent,1780657800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780657500
v8_grandparent,1780657800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780657500
cloud_vwap_v7,1780657800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780657500
cloud_ribbon_v6,1780657800000000,3.7745714285714276,1,0.56,eth-updown-5m-1780657500
cloud_ribbon_v6,1780658700000000,-5.0,0,0.68,eth-updown-5m-1780658400
cloud_vwap_v7,1780658700000000,-5.0,0,0.68,eth-updown-5m-1780658400
cloud_vwap_v7,1780661700000000,-5.0,0,0.6,eth-updown-5m-1780661400
cloud_ribbon_v6,1780661700000000,-5.0,0,0.6,eth-updown-5m-1780661400
cloud_ribbon_v6,1780666500000000,-5.0,0,0.72,eth-updown-5m-1780666200
cloud_vwap_v7,1780666500000000,-5.0,0,0.72,eth-updown-5m-1780666200
v8_grandparent,1780668600000000,-5.0,0,0.45999999999999996,eth-updown-5m-1780668300
v8_grandparent,1780668900000000,1.2556139240506328,1,0.79,eth-updown-5m-1780668600
cloud_vwap_v7,1780669200000000,-5.0,0,0.74,eth-updown-5m-1780668900
cloud_ribbon_v6,1780669200000000,-5.0,0,0.74,eth-updown-5m-1780668900
cloud_vwap_v7,1780669500000000,-5.0,0,0.56,eth-updown-5m-1780669200
cloud_vwap_v7,1780669800000000,3.1905634342610565,1,0.6002046599496221,eth-updown-5m-1780669500
v8_grandparent,1780669800000000,3.1905634342610565,1,0.6002046599496221,eth-updown-5m-1780669500
cloud_ribbon_v6,1780669800000000,3.1905634342610565,1,0.6002046599496221,eth-updown-5m-1780669500
v10_grandparent,1780669800000000,3.1905634342610565,1,0.6002046599496221,eth-updown-5m-1780669500
cloud_ribbon_v6,1780671000000000,-5.0,0,0.82,eth-updown-5m-1780670700
cloud_vwap_v7,1780671300000000,-5.0,0,0.69,eth-updown-5m-1780671000
cloud_ribbon_v6,1780671300000000,-5.0,0,0.69,eth-updown-5m-1780671000
v6c3_v7,1780671300000000,-5.0,0,0.69,eth-updown-5m-1780671000
v10_grandparent,1780671900000000,1.1063395061728392,1,0.81,eth-updown-5m-1780671600
v8_grandparent,1780671900000000,1.1063395061728392,1,0.81,eth-updown-5m-1780671600
v8_grandparent,1780672200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780671900
v6c3_v7,1780672200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780671900
v10_grandparent,1780672200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780671900
cloud_ribbon_v6,1780672200000000,0.9645963855421689,1,0.83,eth-updown-5m-1780671900
v8_grandparent,1780672500000000,3.3310762711864412,1,0.59,eth-updown-5m-1780672200
v8_grandparent,1780672800000000,-5.0,0,0.69,eth-updown-5m-1780672500
v8_grandparent,1780673100000000,-5.0,0,0.83,eth-updown-5m-1780672800
v8_grandparent,1780674000000000,3.193333333333334,1,0.6,eth-updown-5m-1780673700
v10_grandparent,1780674000000000,3.193333333333334,1,0.6,eth-updown-5m-1780673700
v8_grandparent,1780674600000000,-5.0,0,0.77,eth-updown-5m-1780674300
v8_grandparent,1780674900000000,2.456757575757575,1,0.66,eth-updown-5m-1780674600
cloud_vwap_v7,1780674900000000,2.456757575757575,1,0.66,eth-updown-5m-1780674600
v10_grandparent,1780675500000000,0.3518440860215051,1,0.93,eth-updown-5m-1780675200
v8_grandparent,1780675500000000,0.3518440860215051,1,0.93,eth-updown-5m-1780675200
cloud_vwap_v7,1780677300000000,-5.0,0,0.6263546161340995,eth-updown-5m-1780677000
cloud_ribbon_v6,1780677300000000,-5.0,0,0.6263546161340995,eth-updown-5m-1780677000
v6c3_v7,1780677300000000,-5.0,0,0.6263546161340995,eth-updown-5m-1780677000
v8_grandparent,1780678800000000,-4.999999999999999,0,0.61,eth-updown-5m-1780678500
v10_grandparent,1780678800000000,-4.999999999999999,0,0.61,eth-updown-5m-1780678500
v8_grandparent,1780679100000000,-5.0,0,0.43000000000000005,eth-updown-5m-1780678800
v10_grandparent,1780679100000000,-5.0,0,0.43000000000000005,eth-updown-5m-1780678800
v8_grandparent,1780680000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780679700
v10_grandparent,1780680000000000,1.8464444444444446,1,0.72,eth-updown-5m-1780679700
cloud_ribbon_v6,1780680300000000,-5.0,0,0.56,eth-updown-5m-1780680000
v10_grandparent,1780680300000000,-5.0,0,0.56,eth-updown-5m-1780680000
cloud_vwap_v7,1780680300000000,-5.0,0,0.56,eth-updown-5m-1780680000
v8_grandparent,1780680300000000,-5.0,0,0.56,eth-updown-5m-1780680000
v10_grandparent,1780680600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780680300
v8_grandparent,1780680600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780680300
cloud_vwap_v7,1780680600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780680300
cloud_ribbon_v6,1780680600000000,1.8464444444444446,1,0.72,eth-updown-5m-1780680300
v10_grandparent,1780681200000000,-5.0,0,0.71,eth-updown-5m-1780680900
v8_grandparent,1780681200000000,-5.0,0,0.71,eth-updown-5m-1780680900
v8_grandparent,1780681800000000,6.701761904761906,1,0.42,eth-updown-5m-1780681500
v10_grandparent,1780681800000000,6.701761904761906,1,0.42,eth-updown-5m-1780681500
cloud_vwap_v7,1780682100000000,3.193333333333334,1,0.6,eth-updown-5m-1780681800
v6c3_v7,1780682100000000,3.193333333333334,1,0.6,eth-updown-5m-1780681800
cloud_ribbon_v6,1780682100000000,3.193333333333334,1,0.6,eth-updown-5m-1780681800
v8_grandparent,1780682400000000,-5.0,0,0.8,eth-updown-5m-1780682100
v10_grandparent,1780682400000000,-5.0,0,0.8,eth-updown-5m-1780682100
cloud_ribbon_v6,1780682700000000,-5.0,0,0.7542376245484498,eth-updown-5m-1780682400
v6c3_v7,1780682700000000,-5.0,0,0.7542376245484498,eth-updown-5m-1780682400
cloud_vwap_v7,1780682700000000,-5.0,0,0.7542376245484498,eth-updown-5m-1780682400
cloud_vwap_v7,1780683000000000,8.456585263218603,1,0.36553318448558614,eth-updown-5m-1780682700
v10_grandparent,1780683600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780683300
v8_grandparent,1780683600000000,2.0378571428571433,1,0.7,eth-updown-5m-1780683300
cloud_vwap_v7,1780684200000000,4.447384615384615,1,0.52,eth-updown-5m-1780683900
v8_grandparent,1780684500000000,-4.999999999999999,0,0.61,eth-updown-5m-1780684200
v8_grandparent,1780685400000000,1.5791666666666668,1,0.75,eth-updown-5m-1780685100
cloud_vwap_v7,1780685400000000,1.5791666666666668,1,0.75,eth-updown-5m-1780685100
cloud_ribbon_v6,1780685400000000,1.5791666666666668,1,0.75,eth-updown-5m-1780685100
cloud_ribbon_v6,1780685700000000,-5.000000000000001,0,0.54,eth-updown-5m-1780685400
cloud_vwap_v7,1780685700000000,-5.000000000000001,0,0.54,eth-updown-5m-1780685400
v8_grandparent,1780686300000000,1.5791666666666668,1,0.75,eth-updown-5m-1780686000
cloud_ribbon_v6,1780686900000000,-5.0,0,0.7,eth-updown-5m-1780686600
cloud_vwap_v7,1780686900000000,-5.0,0,0.7,eth-updown-5m-1780686600
v8_grandparent,1780687200000000,1.940753521126761,1,0.71,eth-updown-5m-1780686900
cloud_ribbon_v6,1780687200000000,1.940753521126761,1,0.71,eth-updown-5m-1780686900
cloud_vwap_v7,1780687200000000,1.940753521126761,1,0.71,eth-updown-5m-1780686900
v10_grandparent,1780687200000000,1.940753521126761,1,0.71,eth-updown-5m-1780686900
v10_grandparent,1780688100000000,1.4949473684210524,1,0.76,eth-updown-5m-1780687800
v8_grandparent,1780688100000000,1.4949473684210524,1,0.76,eth-updown-5m-1780687800
v8_grandparent,1780688700000000,3.193333333333334,1,0.6,eth-updown-5m-1780688400
v10_grandparent,1780688700000000,3.193333333333334,1,0.6,eth-updown-5m-1780688400
v6c3_v7,1780689300000000,-5.0,0,0.6,eth-updown-5m-1780689000
cloud_vwap_v7,1780689300000000,-5.0,0,0.6,eth-updown-5m-1780689000
cloud_ribbon_v6,1780689300000000,-5.0,0,0.6,eth-updown-5m-1780689000
cloud_vwap_v7,1780691400000000,-5.0,0,0.72,eth-updown-5m-1780691100
cloud_ribbon_v6,1780691400000000,-5.0,0,0.72,eth-updown-5m-1780691100
cloud_vwap_v7,1780691700000000,-5.0,0,0.74,eth-updown-5m-1780691400
cloud_ribbon_v6,1780691700000000,-5.0,0,0.74,eth-updown-5m-1780691400
cloud_vwap_v7,1780692300000000,-5.0,0,0.5,eth-updown-5m-1780692000
v8_grandparent,1780693200000000,-5.0,0,0.37,eth-updown-5m-1780692900
v10_grandparent,1780693200000000,-5.0,0,0.37,eth-updown-5m-1780692900
cloud_vwap_v7,1780693500000000,-5.0,0,0.51,eth-updown-5m-1780693200
v8_grandparent,1780693500000000,-5.0,0,0.51,eth-updown-5m-1780693200
v10_grandparent,1780693500000000,-5.0,0,0.51,eth-updown-5m-1780693200
cloud_ribbon_v6,1780693500000000,-5.0,0,0.51,eth-updown-5m-1780693200
v6c3_v7,1780694100000000,-5.0,0,0.71,eth-updown-5m-1780693800
cloud_ribbon_v6,1780694100000000,-5.0,0,0.71,eth-updown-5m-1780693800
cloud_vwap_v7,1780694100000000,-5.0,0,0.71,eth-updown-5m-1780693800
v8_grandparent,1780694400000000,-5.0,0,0.58,eth-updown-5m-1780694100
cloud_vwap_v7,1780694400000000,-5.0,0,0.58,eth-updown-5m-1780694100
v8_grandparent,1780695000000000,3.473689655172415,1,0.58,eth-updown-5m-1780694700
cloud_vwap_v7,1780695300000000,-5.0,0,0.33,eth-updown-5m-1780695000
v8_grandparent,1780695600000000,1.4130064935064934,1,0.77,eth-updown-5m-1780695300
v10_grandparent,1780695600000000,1.4130064935064934,1,0.77,eth-updown-5m-1780695300
cloud_vwap_v7,1780695900000000,2.1378768115942033,1,0.69,eth-updown-5m-1780695600
cloud_ribbon_v6,1780695900000000,2.1378768115942033,1,0.69,eth-updown-5m-1780695600
v6c3_v7,1780695900000000,2.1378768115942033,1,0.69,eth-updown-5m-1780695600
v8_grandparent,1780696500000000,-5.0,0,0.64,eth-updown-5m-1780696200
v6c3_v7,1780698000000000,2.6865,1,0.64,eth-updown-5m-1780697700
cloud_ribbon_v6,1780698000000000,2.6865,1,0.64,eth-updown-5m-1780697700
v10_grandparent,1780698000000000,2.6865,1,0.64,eth-updown-5m-1780697700
cloud_vwap_v7,1780698000000000,2.6865,1,0.64,eth-updown-5m-1780697700
v8_grandparent,1780698000000000,2.6865,1,0.64,eth-updown-5m-1780697700
v8_grandparent,1780698300000000,-5.0,0,0.4,eth-updown-5m-1780698000
v10_grandparent,1780698300000000,-5.0,0,0.4,eth-updown-5m-1780698000
v10_grandparent,1780699200000000,8.664888888888889,1,0.36,eth-updown-5m-1780698900
cloud_ribbon_v6,1780699200000000,8.664888888888889,1,0.36,eth-updown-5m-1780698900
cloud_vwap_v7,1780699200000000,8.664888888888889,1,0.36,eth-updown-5m-1780698900
v8_grandparent,1780699200000000,8.664888888888889,1,0.36,eth-updown-5m-1780698900
cloud_vwap_v7,1780700100000000,-5.0,0,0.78,eth-updown-5m-1780699800
cloud_ribbon_v6,1780700100000000,-5.0,0,0.78,eth-updown-5m-1780699800
v6c3_v7,1780700100000000,-5.0,0,0.78,eth-updown-5m-1780699800
v6c3_v7,1780700400000000,0.9645963855421689,1,0.83,eth-updown-5m-1780700100
cloud_ribbon_v6,1780700400000000,0.9645963855421689,1,0.83,eth-updown-5m-1780700100
v10_grandparent,1780700700000000,1.7548150684931507,1,0.73,eth-updown-5m-1780700400
v8_grandparent,1780700700000000,1.7548150684931507,1,0.73,eth-updown-5m-1780700400
v6c3_v7,1780701900000000,-5.0,0,0.53,eth-updown-5m-1780701600
cloud_vwap_v7,1780701900000000,-5.0,0,0.53,eth-updown-5m-1780701600
cloud_ribbon_v6,1780701900000000,-5.0,0,0.53,eth-updown-5m-1780701600
v8_grandparent,1780702200000000,1.4130064935064934,1,0.77,eth-updown-5m-1780701900
v8_grandparent,1780702500000000,0.6398181818181817,1,0.88,eth-updown-5m-1780702200
cloud_ribbon_v6,1780702800000000,0.4067826086956525,1,0.9199999999999999,eth-updown-5m-1780702500
v10_grandparent,1780703400000000,-5.0,0,0.74,eth-updown-5m-1780703100
v8_grandparent,1780703400000000,-5.0,0,0.74,eth-updown-5m-1780703100
cloud_vwap_v7,1780703400000000,13.26301851851852,1,0.27,eth-updown-5m-1780703100
v6c3_v7,1780703700000000,0.6398181818181817,1,0.88,eth-updown-5m-1780703400
cloud_ribbon_v6,1780703700000000,0.6398181818181817,1,0.88,eth-updown-5m-1780703400
cloud_vwap_v7,1780704000000000,8.396923468090515,1,0.3671497584541063,eth-updown-5m-1780703700
v8_grandparent,1780704900000000,2.6865,1,0.64,eth-updown-5m-1780704600
v10_grandparent,1780704900000000,2.6865,1,0.64,eth-updown-5m-1780704600
cloud_ribbon_v6,1780705500000000,-5.0,0,0.53,eth-updown-5m-1780705200
cloud_vwap_v7,1780705500000000,-5.0,0,0.53,eth-updown-5m-1780705200
cloud_ribbon_V10,1780705500000000,-5.0,0,0.53,eth-updown-5m-1780705200
v10_grandparent,1780705800000000,-5.0,0,0.4799999999999999,eth-updown-5m-1780705500
v8_grandparent,1780705800000000,-5.0,0,0.4799999999999999,eth-updown-5m-1780705500
cloud_vwap_v7,1780705800000000,-5.0,0,0.4799999999999999,eth-updown-5m-1780705500
cloud_ribbon_v6,1780705800000000,-5.0,0,0.4799999999999999,eth-updown-5m-1780705500
v6c3_v7,1780706400000000,0.4630054945054944,1,0.91,eth-updown-5m-1780706100
v10_grandparent,1780706400000000,0.4630054945054944,1,0.91,eth-updown-5m-1780706100
v8_grandparent,1780706400000000,0.4630054945054944,1,0.91,eth-updown-5m-1780706100
cloud_ribbon_v6,1780706400000000,0.4630054945054944,1,0.91,eth-updown-5m-1780706100
cloud_ribbon_v6,1780710900000000,-5.0,0,0.8700000000000001,eth-updown-5m-1780710600
v6c3_v7,1780710900000000,-5.0,0,0.8700000000000001,eth-updown-5m-1780710600
v6c3_v7,1780711200000000,2.686014336917562,1,0.6400409626216078,eth-updown-5m-1780710900
cloud_vwap_v7,1780711200000000,2.686014336917562,1,0.6400409626216078,eth-updown-5m-1780710900
cloud_ribbon_v6,1780711200000000,2.686014336917562,1,0.6400409626216078,eth-updown-5m-1780710900
v10_grandparent,1780713000000000,-5.0,0,0.36,eth-updown-5m-1780712700
v8_grandparent,1780713000000000,-5.0,0,0.36,eth-updown-5m-1780712700
v10_grandparent,1780713300000000,3.193333333333334,1,0.6,eth-updown-5m-1780713000
cloud_vwap_v7,1780713300000000,3.193333333333334,1,0.6,eth-updown-5m-1780713000
v8_grandparent,1780713300000000,3.193333333333334,1,0.6,eth-updown-5m-1780713000
cloud_ribbon_V10,1780714500000000,-5.0,0,0.58,eth-updown-5m-1780714200
v6c3_v7,1780714500000000,-5.0,0,0.58,eth-updown-5m-1780714200
cloud_vwap_v7,1780714500000000,-5.0,0,0.58,eth-updown-5m-1780714200
v8_grandparent,1780714500000000,-5.0,0,0.58,eth-updown-5m-1780714200
v10_grandparent,1780714500000000,-5.0,0,0.58,eth-updown-5m-1780714200
cloud_ribbon_v6,1780714500000000,-5.0,0,0.58,eth-updown-5m-1780714200
cloud_ribbon_v6,1780715400000000,3.193333333333334,1,0.6,eth-updown-5m-1780715100
cloud_vwap_v7,1780715400000000,3.193333333333334,1,0.6,eth-updown-5m-1780715100
v6c3_v7,1780715400000000,3.193333333333334,1,0.6,eth-updown-5m-1780715100
v10_grandparent,1780716000000000,-5.0,0,0.42,eth-updown-5m-1780715700
cloud_vwap_v7,1780716000000000,-5.0,0,0.42,eth-updown-5m-1780715700
v8_grandparent,1780716000000000,-5.0,0,0.42,eth-updown-5m-1780715700
cloud_vwap_v7,1780716300000000,1.4949473684210524,1,0.76,eth-updown-5m-1780716000
v6c3_v7,1780716300000000,1.4949473684210524,1,0.76,eth-updown-5m-1780716000
v8_grandparent,1780716300000000,1.4949473684210524,1,0.76,eth-updown-5m-1780716000
cloud_ribbon_V10,1780716300000000,1.4949473684210524,1,0.76,eth-updown-5m-1780716000
cloud_ribbon_v6,1780716300000000,1.4949473684210524,1,0.76,eth-updown-5m-1780716000
v10_grandparent,1780716300000000,1.4949473684210524,1,0.76,eth-updown-5m-1780716000
v10_grandparent,1780716600000000,-5.0,0,0.66,eth-updown-5m-1780716300
v8_grandparent,1780716600000000,-5.0,0,0.66,eth-updown-5m-1780716300
v8_grandparent,1780717500000000,-5.0,0,0.49,eth-updown-5m-1780717200
cloud_vwap_v7,1780718700000000,-5.0,0,0.6,eth-updown-5m-1780718400
v8_grandparent,1780719000000000,0.4630054945054944,1,0.91,eth-updown-5m-1780718700
v10_grandparent,1780719000000000,0.4630054945054944,1,0.91,eth-updown-5m-1780718700
v6c3_v7,1780719600000000,-5.0,0,0.35,eth-updown-5m-1780719300
cloud_ribbon_v6,1780719600000000,-5.0,0,0.35,eth-updown-5m-1780719300
cloud_vwap_v7,1780719600000000,-5.0,0,0.35,eth-updown-5m-1780719300
v10_grandparent,1780720500000000,1.5791666666666668,1,0.75,eth-updown-5m-1780720200
v8_grandparent,1780720500000000,1.5791666666666668,1,0.75,eth-updown-5m-1780720200
cloud_vwap_v7,1780721400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780721100
cloud_ribbon_v6,1780721400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780721100
v8_grandparent,1780721400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780721100
v6c3_v7,1780721400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780721100
cloud_ribbon_V10,1780721400000000,1.6657567567567568,1,0.74,eth-updown-5m-1780721100
v8_grandparent,1780721700000000,-5.0,0,0.3,eth-updown-5m-1780721400
v10_grandparent,1780721700000000,-5.0,0,0.3,eth-updown-5m-1780721400
cloud_ribbon_V10,1780722300000000,1.33325641025641,1,0.78,eth-updown-5m-1780722000
v8_grandparent,1780722300000000,1.33325641025641,1,0.78,eth-updown-5m-1780722000
cloud_ribbon_v6,1780722300000000,1.33325641025641,1,0.78,eth-updown-5m-1780722000
cloud_vwap_v7,1780722300000000,1.33325641025641,1,0.78,eth-updown-5m-1780722000
v6c3_v7,1780722300000000,1.33325641025641,1,0.78,eth-updown-5m-1780722000
v10_grandparent,1780722300000000,1.33325641025641,1,0.78,eth-updown-5m-1780722000
v8_grandparent,1780722600000000,-5.0,0,0.51,eth-updown-5m-1780722300
v10_grandparent,1780722600000000,-5.0,0,0.51,eth-updown-5m-1780722300
v8_grandparent,1780724100000000,-5.0,0,0.41,eth-updown-5m-1780723800
v10_grandparent,1780724100000000,-5.0,0,0.41,eth-updown-5m-1780723800
v10_grandparent,1780726200000000,-5.0,0,0.6,eth-updown-5m-1780725900
v8_grandparent,1780726200000000,-5.0,0,0.6,eth-updown-5m-1780725900
v6c3_v7,1780727400000000,3.489683996957506,1,0.5789000898293242,eth-updown-5m-1780727100
cloud_vwap_v7,1780727400000000,3.489683996957506,1,0.5789000898293242,eth-updown-5m-1780727100
cloud_ribbon_v6,1780727400000000,3.489683996957506,1,0.5789000898293242,eth-updown-5m-1780727100
v10_grandparent,1780727400000000,3.489683996957506,1,0.5789000898293242,eth-updown-5m-1780727100
v8_grandparent,1780727400000000,3.489683996957506,1,0.5789000898293242,eth-updown-5m-1780727100
cloud_ribbon_V10,1780727400000000,3.489683996957506,1,0.5789000898293242,eth-updown-5m-1780727100
v10_grandparent,1780728000000000,13.97176923076923,1,0.26,eth-updown-5m-1780727700
v8_grandparent,1780728000000000,13.97176923076923,1,0.26,eth-updown-5m-1780727700
cloud_ribbon_v6,1780728300000000,6.167636363636364,1,0.44,eth-updown-5m-1780728000
