sid,asset,offset,fire_us,pnl,won,vwap,slug
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780571700000000,1.33325641025641,1,0.78,btc-updown-15m-1780570800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780571700000000,1.33325641025641,1,0.78,btc-updown-15m-1780570800
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780571700000000,1.33325641025641,1,0.78,btc-updown-15m-1780570800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780571700000000,1.33325641025641,1,0.78,btc-updown-15m-1780570800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780571700000000,1.33325641025641,1,0.78,btc-updown-15m-1780570800
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780571700000000,1.33325641025641,1,0.78,btc-updown-15m-1780570800
poly_sniper_v5_sol_15m_hod_eu_off60_240_rf_tr_vwap80_v6,SOL,120,1780572600000000,1.4130064935064934,1,0.77,sol-updown-15m-1780571700
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780572600000000,0.09504081632653069,1,0.98,btc-updown-15m-1780571700
poly_fast_taker_lagv2_btc_15m,BTC,40,1780573500000000,-6.779661016949155,0,0.59,btc-updown-15m-1780572600
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,840,1780573500000000,0.047005050505050015,1,0.9900000000000001,sol-updown-15m-1780572600
poly_sniper_v5_sol_15m_hod_eu_tightrib_rf_tr_vwap80_v6,SOL,60,1780574400000000,2.6865,1,0.64,sol-updown-15m-1780573500
poly_sniper_v5_sol_15m_hod_eu_off60_240_rf_tr_vwap30_70_v6,SOL,60,1780574400000000,2.6865,1,0.64,sol-updown-15m-1780573500
poly_sniper_v5_sol_15m_hod_eu_off60_240_rf_tr_vwap80_v6,SOL,60,1780574400000000,2.6865,1,0.64,sol-updown-15m-1780573500
poly_fast_taker_lagv2_eth_15m,ETH,20,1780574400000000,15.966666666666667,1,0.6,eth-updown-15m-1780573500
poly_fast_taker_lagv2_btc_15m,BTC,20,1780574400000000,14.035039682539683,1,0.63,btc-updown-15m-1780573500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780574400000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780573500
poly_sniper_v5_sol_15m_rfaged_trstack_late_vL,SOL,720,1780575300000000,0.1441391752577321,1,0.97,sol-updown-15m-1780574400
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,120,1780575300000000,-5.0,0,0.62,sol-updown-15m-1780574400
poly_sniper_v5_sol_15m_rfaged_trstack_late,SOL,720,1780575300000000,0.1441391752577321,1,0.97,sol-updown-15m-1780574400
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,120,1780575300000000,-5.0,0,0.62,sol-updown-15m-1780574400
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780575300000000,-5.0,0,0.5,btc-updown-15m-1780574400
poly_fast_taker_lagv2_btc_15m,BTC,5,1780577100000000,-3.5000000000000004,0,0.5,btc-updown-15m-1780576200
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780576200000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780575300
poly_fast_taker_lagv2_eth_15m,ETH,40,1780577100000000,-4.0662649122807,0,0.57,eth-updown-15m-1780576200
poly_fast_taker_lagv2_btc_15m,BTC,10,1780578000000000,-3.0701754385964892,0,0.57,btc-updown-15m-1780577100
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,120,1780577100000000,2.0378571428571433,1,0.7,sol-updown-15m-1780576200
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,120,1780577100000000,2.0378571428571433,1,0.7,sol-updown-15m-1780576200
poly_fast_taker_lagv2_eth_15m,ETH,40,1780578000000000,-6.807435849056601,0,0.5216391674245198,eth-updown-15m-1780577100
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780578000000000,0.3518440860215051,1,0.93,btc-updown-15m-1780577100
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780578000000000,-5.0,0,0.05,btc-updown-15m-1780577100
poly_fast_taker_lagv2_btc_15m,BTC,10,1780578900000000,-4.545454545454547,0,0.55,btc-updown-15m-1780578000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780578900000000,0.8298529411764708,1,0.85,btc-updown-15m-1780578000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780578900000000,0.8298529411764708,1,0.85,btc-updown-15m-1780578000
poly_fast_taker_lagv2_btc_15m,BTC,5,1780579800000000,-5.392156862745094,0,0.51,btc-updown-15m-1780578900
poly_fast_taker_lagv2_btc_15m,BTC,5,1780580700000000,-6.302745098039217,0,0.51,btc-updown-15m-1780579800
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,180,1780579800000000,1.4949473684210524,1,0.76,sol-updown-15m-1780578900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780579800000000,0.09504081632653069,1,0.98,btc-updown-15m-1780578900
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,180,1780579800000000,1.4949473684210524,1,0.76,sol-updown-15m-1780578900
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,180,1780580700000000,0.5205555555555553,1,0.9,sol-updown-15m-1780579800
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid,SOL,120,1780580700000000,0.6398181818181817,1,0.88,sol-updown-15m-1780579800
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,180,1780580700000000,0.5205555555555553,1,0.9,sol-updown-15m-1780579800
poly_fast_taker_lagv2_eth_15m,ETH,40,1780580700000000,15.966666666666667,1,0.6,eth-updown-15m-1780579800
poly_sniper_v5_sol_15m_trstack_vol_ribbon_ema_mid_vL,SOL,120,1780580700000000,0.6398181818181817,1,0.88,sol-updown-15m-1780579800
poly_fast_taker_lagv2_btc_15m,BTC,5,1780581600000000,-1.8518518518518532,0,0.54,btc-updown-15m-1780580700
poly_fast_taker_lagv2_btc_15m,BTC,5,1780582500000000,-3.2806,0,0.5,btc-updown-15m-1780581600
poly_fast_taker_lagv2_btc_15m,BTC,20,1780583400000000,-4.23728813559322,0,0.59,btc-updown-15m-1780582500
poly_fast_taker_lagv2_btc_15m,BTC,10,1780584300000000,18.87285714285714,1,0.56,btc-updown-15m-1780583400
poly_fast_taker_lagv2_btc_15m,BTC,5,1780586100000000,-5.3571428571428585,0,0.56,btc-updown-15m-1780585200
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780585200000000,0.5205555555555553,1,0.9,btc-updown-15m-1780584300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780585200000000,0.5205555555555553,1,0.9,btc-updown-15m-1780584300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780585200000000,0.5205555555555553,1,0.9,btc-updown-15m-1780584300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780585200000000,0.5205555555555553,1,0.9,btc-updown-15m-1780584300
poly_fast_taker_lagv2_btc_15m,BTC,5,1780587000000000,-4.23728813559322,0,0.59,btc-updown-15m-1780586100
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780586100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780585200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780586100000000,3.7745714285714276,1,0.56,eth-updown-15m-1780585200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780587900000000,1.0345609756097565,1,0.82,btc-updown-15m-1780587000
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780587900000000,1.0345609756097565,1,0.82,btc-updown-15m-1780587000
poly_fast_taker_lagv2_btc_15m,BTC,20,1780588800000000,-7.870370370370371,0,0.54,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780588800000000,-4.9324324324324325,0,0.74,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780588800000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780588800000000,-5.0,0,0.74,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780588800000000,-5.0,0,0.74,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780588800000000,-5.0,0,0.74,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780588800000000,-5.0,0,0.74,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780588800000000,-5.0,0,0.74,btc-updown-15m-1780587900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780589700000000,0.8298529411764708,1,0.85,btc-updown-15m-1780588800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780589700000000,0.8298529411764708,1,0.85,btc-updown-15m-1780588800
poly_fast_taker_lagv2_eth_15m,ETH,40,1780590600000000,-5.514307692307694,0,0.6414963247195181,eth-updown-15m-1780589700
poly_fast_taker_lagv2_btc_15m,BTC,20,1780590600000000,-25.0,0,0.57,btc-updown-15m-1780589700
poly_fast_taker_lagv2_eth_15m,ETH,20,1780591500000000,-3.2398305084745753,0,0.59,eth-updown-15m-1780590600
poly_fast_taker_lagv2_btc_15m,BTC,20,1780591500000000,-6.787489830508474,0,0.59,btc-updown-15m-1780590600
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780592400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780591500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780592400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780591500
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780592400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780591500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780592400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780591500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780592400000000,0.7016264367816085,1,0.8700000000000001,btc-updown-15m-1780591500
poly_fast_taker_lagv2_btc_15m,BTC,20,1780593300000000,-5.8333333333333295,0,0.6,btc-updown-15m-1780592400
poly_fast_taker_lagv2_btc_15m,BTC,10,1780594200000000,18.74858682530398,1,0.5615984866398676,btc-updown-15m-1780593300
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780595100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780594200
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780595100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780594200
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780595100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780594200
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780595100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780594200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780595100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780594200
poly_fast_taker_lagv2_eth_15m,ETH,40,1780596000000000,-5.8333333333333295,0,0.6,eth-updown-15m-1780595100
poly_fast_taker_lagv2_btc_15m,BTC,40,1780596000000000,-7.327586206896552,0,0.58,btc-updown-15m-1780595100
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780598700000000,2.2409411764705878,1,0.68,btc-updown-15m-1780597800
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780598700000000,-5.0,0,0.47000000000000003,eth-updown-15m-1780597800
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780599600000000,5.680565217391305,1,0.45999999999999996,btc-updown-15m-1780598700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780599600000000,0.09504081632653069,1,0.98,btc-updown-15m-1780598700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780599600000000,5.680565217391305,1,0.45999999999999996,btc-updown-15m-1780598700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780599600000000,5.680565217391305,1,0.45999999999999996,btc-updown-15m-1780598700
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780600500000000,44.685,1,0.1,btc-updown-15m-1780599600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780601400000000,0.4630054945054944,1,0.91,btc-updown-15m-1780600500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780601400000000,3.93340909090909,1,0.55,eth-updown-15m-1780600500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780605900000000,0.24565789473684235,1,0.95,btc-updown-15m-1780605000
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780606800000000,1.7206161188756084,1,0.7338066716909286,btc-updown-15m-1780605900
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780607700000000,5.234666666666668,1,0.4799999999999999,eth-updown-15m-1780606800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780607700000000,0.19433333333333405,1,0.9599999999999999,btc-updown-15m-1780606800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780608600000000,0.09504081632653069,1,0.98,btc-updown-15m-1780607700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780609500000000,0.24565789473684235,1,0.95,btc-updown-15m-1780608600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780611300000000,-5.0,0,0.51,btc-updown-15m-1780610400
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780611300000000,-5.0,0,0.51,btc-updown-15m-1780610400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780611300000000,-5.0,0,0.51,btc-updown-15m-1780610400
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780611300000000,-5.0,0,0.82,btc-updown-15m-1780610400
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780611300000000,3.3310762711864412,1,0.59,eth-updown-15m-1780610400
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780615800000000,2.931516129032258,1,0.62,eth-updown-15m-1780614900
poly_fast_taker_lagv2_btc_15m,BTC,5,1780618500000000,13.432500000000001,1,0.64,btc-updown-15m-1780617600
poly_fast_taker_lagv2_btc_15m,BTC,20,1780621200000000,-9.030672131147538,0,0.6021527454216647,btc-updown-15m-1780620300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780621200000000,0.1441391752577321,1,0.97,btc-updown-15m-1780620300
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780622100000000,3.473689655172415,1,0.58,eth-updown-15m-1780621200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780622100000000,3.621429824561404,1,0.57,eth-updown-15m-1780621200
poly_fast_taker_lagv2_btc_15m,BTC,40,1780622100000000,19.667045454545455,1,0.55,btc-updown-15m-1780621200
poly_fast_taker_lagv2_btc_15m,BTC,20,1780623000000000,-3.5714285714285743,0,0.56,btc-updown-15m-1780622100
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780623000000000,2.456757575757575,1,0.66,eth-updown-15m-1780622100
poly_fast_taker_lagv2_btc_15m,BTC,10,1780623900000000,-5.10725789473684,0,0.57,btc-updown-15m-1780623000
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780623900000000,1.0126122350323734,1,0.8231097871673265,btc-updown-15m-1780623000
poly_fast_taker_lagv2_btc_15m,BTC,40,1780624800000000,15.966666666666667,1,0.6,btc-updown-15m-1780623900
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780625700000000,0.5205555555555553,1,0.9,btc-updown-15m-1780624800
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780625700000000,0.5205555555555553,1,0.9,btc-updown-15m-1780624800
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780625700000000,3.193333333333334,1,0.6,eth-updown-15m-1780624800
poly_fast_taker_lagv2_btc_15m,BTC,5,1780626600000000,-6.213600000000003,0,0.56,btc-updown-15m-1780625700
shadow_scalp_exit_btc_15m_d3_control_v1,BTC,5,1780626600000000,-5.0,0,0.56,btc-updown-15m-1780625700
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780627500000000,5.511875295672832,1,0.4673640666640149,eth-updown-15m-1780626600
poly_fast_taker_lagv2_btc_15m,BTC,10,1780628400000000,-2.4271886792452864,0,0.53,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780628400000000,0.9645963855421689,1,0.83,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780628400000000,0.9645963855421689,1,0.83,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780628400000000,0.9645963855421689,1,0.83,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780628400000000,0.9645963855421689,1,0.83,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780628400000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780628400000000,0.9645963855421689,1,0.83,btc-updown-15m-1780627500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780628400000000,0.9645963855421689,1,0.83,btc-updown-15m-1780627500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780629300000000,5.16546868892536,1,0.48326330946604334,eth-updown-15m-1780628400
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,30,1780629300000000,5.452797872340425,1,0.47000000000000003,eth-updown-15m-1780628400
poly_fast_taker_lagv2_eth_15m,ETH,20,1780630200000000,16.546217438483897,1,0.5915621896722939,eth-updown-15m-1780629300
poly_fast_taker_lagv2_btc_15m,BTC,20,1780630200000000,16.655381355932207,1,0.59,btc-updown-15m-1780629300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780630200000000,0.0708921319796955,1,0.985,btc-updown-15m-1780629300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780631100000000,0.5205555555555553,1,0.9,btc-updown-15m-1780630200
poly_fast_taker_lagv2_btc_15m,BTC,10,1780631100000000,18.7931948473546,1,0.5610236220472442,btc-updown-15m-1780630200
poly_fast_taker_lagv2_eth_15m,ETH,40,1780632000000000,-4.32305263157895,0,0.5621080036290481,eth-updown-15m-1780631100
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780632000000000,0.8963809523809526,1,0.84,btc-updown-15m-1780631100
poly_fast_taker_lagv2_btc_15m,BTC,40,1780632000000000,19.667045454545455,1,0.55,btc-updown-15m-1780631100
poly_fast_taker_lagv2_btc_15m,BTC,10,1780632900000000,-10.520148148148149,0,0.54,btc-updown-15m-1780632000
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780632900000000,3.327411249774746,1,0.5902616504102802,eth-updown-15m-1780632000
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780633800000000,-5.0,0,0.51,eth-updown-15m-1780632900
poly_fast_taker_lagv2_btc_15m,BTC,10,1780634700000000,15.301106557377052,1,0.61,btc-updown-15m-1780633800
poly_fast_taker_lagv2_btc_15m,BTC,5,1780636500000000,1.574510869565216,0,0.46,btc-updown-15m-1780635600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780635600000000,0.09504081632653069,1,0.98,btc-updown-15m-1780634700
poly_sniper_v5_btc_15m_btceth_diverg_stoch_volcontr_v8,BTC,720,1780637400000000,1.0926950012074375,1,0.8118811881188119,btc-updown-15m-1780636500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780637400000000,-5.0,0,0.6,eth-updown-15m-1780636500
poly_sniper_v5_btc_15m_mpskew_trstack_off600_down,BTC,600,1780639200000000,0.6398181818181817,1,0.88,btc-updown-15m-1780638300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780639200000000,0.6398181818181817,1,0.88,btc-updown-15m-1780638300
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780639200000000,0.6398181818181817,1,0.88,btc-updown-15m-1780638300
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780639200000000,0.6398181818181817,1,0.88,btc-updown-15m-1780638300
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780639200000000,0.6398181818181817,1,0.88,btc-updown-15m-1780638300
poly_fast_taker_lagv2_btc_15m,BTC,5,1780640100000000,3.5903178902440884,0,0.47,btc-updown-15m-1780639200
poly_sniper_v5_btc_15m_ema200_mpskew_rf_off600_down_v6,BTC,600,1780640100000000,17.454272727272727,1,0.22,btc-updown-15m-1780639200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780640100000000,17.454272727272727,1,0.22,btc-updown-15m-1780639200
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780640100000000,0.1441391752577321,1,0.97,btc-updown-15m-1780639200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780640100000000,2.1378768115942033,1,0.69,eth-updown-15m-1780639200
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780640100000000,17.454272727272727,1,0.22,btc-updown-15m-1780639200
poly_fast_taker_lagv2_btc_15m,BTC,20,1780641900000000,-1.6949152542372852,0,0.59,btc-updown-15m-1780641000
poly_fast_taker_lagv2_eth_15m,ETH,20,1780641900000000,-1.7635419354838713,0,0.6108133669609079,eth-updown-15m-1780641000
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780641000000000,6.167636363636364,1,0.44,eth-updown-15m-1780640100
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780641900000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780641000
poly_fast_taker_lagv2_btc_15m,BTC,40,1780643700000000,21.347311320754713,1,0.53,btc-updown-15m-1780642800
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780645500000000,0.09504081632653069,1,0.98,btc-updown-15m-1780644600
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780646400000000,0.09504081632653069,1,0.98,btc-updown-15m-1780645500
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780646400000000,3.0602213114754098,1,0.61,btc-updown-15m-1780645500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780647300000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780646400
poly_fast_taker_lagv2_btc_15m,BTC,40,1780647300000000,17.36844827586207,1,0.58,btc-updown-15m-1780646400
poly_fast_taker_lagv2_btc_15m,BTC,20,1780649100000000,-3.1250000000000027,0,0.56,btc-updown-15m-1780648200
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780650000000000,5.025581632653061,1,0.49,eth-updown-15m-1780649100
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780650000000000,0.2981489361702125,1,0.9400000000000001,btc-updown-15m-1780649100
poly_sniper_v5_btc_15m_regime_trstack_off480_up,BTC,480,1780651800000000,6.701761904761906,1,0.42,btc-updown-15m-1780650900
poly_fast_taker_lagv2_btc_15m,BTC,20,1780652700000000,18.10714912280702,1,0.57,btc-updown-15m-1780651800
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780653600000000,2.0406163248986138,1,0.6997201119552178,btc-updown-15m-1780652700
poly_fast_taker_lagv2_btc_15m,BTC,20,1780653600000000,15.301106557377052,1,0.61,btc-updown-15m-1780652700
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780654500000000,0.579477528089887,1,0.8900000000000001,btc-updown-15m-1780653600
poly_sniper_v5_btc_15m_ema50_ema800_off600_down,BTC,600,1780654500000000,0.579477528089887,1,0.8900000000000001,btc-updown-15m-1780653600
poly_sniper_v5_btc_15m_vwapprem_ema50_mpskew_off600_v6,BTC,600,1780654500000000,0.579477528089887,1,0.8900000000000001,btc-updown-15m-1780653600
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_eth_15m_trstack_vwap_offearly,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_eth_15m_baseline_v7_top_replicate_v8,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_vL,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_eth_15m_pw_trendslope_trstack_offearly_v6,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_band_v6,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_eth_15m_pi_btc15m_trend_v7,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780655400000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780654500
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780655400000000,0.047005050505050015,1,0.9900000000000001,btc-updown-15m-1780654500
poly_sniper_v5_eth_15m_trstack_vwap_vol_offearly_band_v6_vL,ETH,60,1780655400000000,2.569807692307692,1,0.65,eth-updown-15m-1780654500
poly_fast_taker_lagv2_btc_15m,BTC,10,1780655400000000,20.49129629629629,1,0.54,btc-updown-15m-1780654500
poly_fast_taker_lagv2_btc_15m,BTC,10,1780656300000000,-3.3018867924528332,0,0.53,btc-updown-15m-1780655400
poly_sniper_v5_btc_15m_ema50_ema800_off600_down_H,BTC,600,1780656300000000,-1.5306122448979589,0,0.98,btc-updown-15m-1780655400
poly_sniper_v5_btc_15m_ts_trstack_off600_down,BTC,600,1780656300000000,-5.0,0,0.98,btc-updown-15m-1780655400
poly_sniper_v5_btc_15m_ema800_ribslp_hawkes_off840_v6,BTC,840,1780656300000000,10.386999999999999,1,0.32,btc-updown-15m-1780655400
