sid,fire_us,pnl,won,vwap,slug
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780032900000000,2.2409411764705878,1,0.68,eth-updown-5m-1780032600
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780033200000000,-5.0,0,0.74,eth-updown-5m-1780032900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780033200000000,-5.0,0,0.4784498225748575,eth-updown-5m-1780032900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780033200000000,-5.0,0,0.4784498225748575,eth-updown-5m-1780032900
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780033500000000,1.5791666666666668,1,0.75,eth-updown-5m-1780033200
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780033800000000,1.1799999999999997,1,0.8,eth-updown-5m-1780033500
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780033800000000,1.1799999999999997,1,0.8,eth-updown-5m-1780033500
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780034100000000,-5.0,0,0.29,eth-updown-5m-1780033800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780034100000000,1.940753521126761,1,0.71,eth-updown-5m-1780033800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780034100000000,1.940753521126761,1,0.71,eth-updown-5m-1780033800
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780034400000000,-5.0,0,0.77,eth-updown-5m-1780034100
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780034400000000,-5.0,0,0.77,eth-updown-5m-1780034100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780034400000000,-5.0,0,0.77,eth-updown-5m-1780034100
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780035000000000,-5.0,0,0.6,eth-updown-5m-1780034700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780035000000000,-5.0,0,0.6,eth-updown-5m-1780034700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780035600000000,-5.0,0,0.43000000000000005,eth-updown-5m-1780035300
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780035600000000,-5.0,0,0.43000000000000005,eth-updown-5m-1780035300
poly_sniper_v5_eth_5m_ema200_vwap_regimerang_xa3_v7,1780038000000000,-5.0,0,0.45,eth-updown-5m-1780037700
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7,1780041300000000,-5.0,0,0.72,eth-updown-5m-1780041000
poly_sniper_v5_eth_5m_ema50_hurst_parent15mrang_v7_vL,1780041300000000,-5.0,0,0.72,eth-updown-5m-1780041000
