0x33493e57227227b45862dbd0137a2d127f8f0d6891f19173aa2eb3660a1934dc,,0.26622464,true,0.78
eth-updown-5m-1780872000,UP,0.26622463999999996,true,0.78
0x435ad8f0a7e1958d13a3cf654991ba1d376ec9a04b2b0c6da7e2e0298694900a,,0.29085696,true,0.76
eth-updown-5m-1780921800,UP,0.29085695999999994,true,0.76
0xf7f9cbeb6b3b3107d1ffa45d887f94cd3538acb206ec09ce01f4e15382e077e9,,0.72247525,true,0.57
eth-updown-5m-1780922100,UP,0.72247525,true,0.57
0x4376da57faebf97ac31e703f25e0abd7c3efcb0c9aec3edb0d7e3ceb423c66d1,,-0.980,false,0.49
eth-updown-5m-1780937100,UP,-0.98,false,0.49
0xe340e63f1c54b5d75f14730a05d257bd48bfd76af6cf0f117c444767620617e3,,-0.9988,false,0.44
0x60deba17f18a8b9e11ed8e9b5a65d512ab85578de7d0e694f018afd67b6e9030,,0.45139131,true,0.69
eth-updown-5m-1780937700,UP,-0.9988,false,0.44
eth-updown-5m-1780938900,UP,0.6085556099999999,true,0.61
0x1ff1d1293ab132c8e0540b8f9b96f04f62dc7ad9e0afa69d2b054192f2cf94fa,,0.60855561,true,0.61
0x3961d16b1aa2c33b7395120f65eec7f78d6b04bf37100605453bc2a0c41d645f,,0.52612416,true,0.64
eth-updown-5m-1780939200,UP,0.52612416,true,0.64
0xe4190a5246aa3e9e7b4f350a8c6f51ca5d0c71a56bd32a5c9f01c2d8aacaabc8,,-0.9588,false,0.47
eth-updown-5m-1780939800,UP,-0.9588,false,0.47
eth-updown-5m-1780940700,UP,0.4513913100000001,true,0.69
0x3e98892170789fc526d950585f10cb421bcbef6617c9b2649ee9afb889205f95,,0.46234881,true,0.67
eth-updown-5m-1780941000,UP,0.4623488099999999,true,0.67
0x74f576a577a1f760c42cbe7794ea5c6d9e0499d20461a5ca87c5e41e60c4dece,,0.22044921,true,0.81
eth-updown-5m-1780941600,UP,0.22044920999999995,true,0.81
0x00e61d9b3e3ee44e466a3e298fa0ab7271f131cd174a5d050b61166c39a32964,,-0.8925,false,0.51
eth-updown-5m-1780941900,UP,-0.8925000000000001,false,0.51
0x84d9f4b03ea419825d7f0cd1e7f43930c56da47a797d3427f537c26db709dd32,,0.3858218,true,0.71
0x00390aa4556051c2cfdae99f443732d7c04769ab0e8d196cffec6ecc0b9ea210,,0.405126,true,0.7
eth-updown-5m-1780943100,UP,0.40512600000000004,true,0.7
0x59fd8dfb3b119c95129bb299552e414e7d91e1c08760c3ef32b92603afdbcfe9,,-1.014,false,0.6
eth-updown-5m-1780943700,UP,-1.014,false,0.6
0x5f7736fb7b951e0b3f3b2528f575430682505cbec4e91f4ab18c3faae135fc17,,0.72247525,true,0.57
eth-updown-5m-1780944900,UP,0.72247525,true,0.57
0xee95c72e5dafc3e182f9a2392741a95bc5a28257031dd050d17ef435a302100f,,0.28070787,true,0.77
eth-updown-5m-1780945200,UP,0.8134289999999998,true,0.55
eth-updown-5m-1780945500,DOWN,0.28070786999999997,true,0.77
0x9b4a08d949ed367010ba9c169fb7b13f46703d80e66c9cbb7c36c35fc07fb1c4,,1.6569441,true,0.37
eth-updown-5m-1780946400,DOWN,1.6569441,true,0.37
0x0ecd29c05f2e26323ee0dee0d438211138a03ff005370b5151fc2b874f73488b,,-0.9990,false,0.54
eth-updown-5m-1780946700,DOWN,-0.9990000000000001,false,0.54
0x628bc31abfb7294ce7f6c646a9838577f93c0472b5cb852e1c072b4e3f3e0f5f,,-0.8256,false,0.48
eth-updown-5m-1780947000,DOWN,-0.8256,false,0.48
0x96c1ea69e049701adda011187634bfc31c414d9cc28609ee7f1e08b43b92223f,,0.76375955,true,0.57
eth-updown-5m-1780947900,DOWN,0.7637595500000001,true,0.57
0x394c2dd61a3f8051a24557a5513588629166b2fefa82a9ab4745f3f00d904e7f,,-0.9694,false,0.74
eth-updown-5m-1780949100,UP,-0.9694,false,0.74
eth-updown-5m-1780950900,UP,0.38582180000000005,true,0.71
eth-updown-5m-1780951200,UP,0.26622463999999996,true,0.78
0x9a1041ca8c1f15e2aca582b10409d3f38e67a134d9f20b2a95e0c5245b928944,,0.26622464,true,0.78
0x9738b6cb7dd6071b7a30d3ef98c1d4c363e211a12b813f8c34abcad838860e3d,,0.42483888,true,0.69
