ts_utc,event_slug,city,kind,target_date,station,run_extreme,n_obs,bracket,lo,hi,unit,price,best_bid,best_ask,dead,flag
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-ankara-on-july-29-2026,ankara,highest,2026-07-29,LTAC,,0,32°C or higher,32,,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,8°C or below,,8,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,9°C,9,9,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,10°C,10,10,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,11°C,11,11,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,12°C,12,12,C,0.0575,0.054,0.061,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,13°C,13,13,C,0.405,0.4,0.41,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,14°C,14,14,C,0.485,0.48,0.49,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,15°C,15,15,C,0.075,0.07,0.08,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,16°C,16,16,C,0.0105,0.01,0.011,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,17°C,17,17,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wellington-on-july-29-2026,wellington,highest,2026-07-29,NZWN,6.0,3,18°C or higher,18,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,29°C or below,,29,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,30°C,30,30,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,31°C,31,31,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,32°C,32,32,C,0.035,0.02,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,33°C,33,33,C,0.125,0.11,0.14,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,34°C,34,34,C,0.345,0.34,0.35,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,35°C,35,35,C,0.355,0.35,0.36,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,36°C,36,36,C,0.135,0.13,0.14,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,37°C,37,37,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,38°C,38,38,C,0.0055,0.002,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-lucknow-on-july-29-2026,lucknow,highest,2026-07-29,VILK,,0,39°C or higher,39,,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,27°C or below,,27,C,0.0015,,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,28°C,28,28,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,29°C,29,29,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,30°C,30,30,C,0.02,0.01,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,31°C,31,31,C,0.025,0.02,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,32°C,32,32,C,0.19,0.18,0.2,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,33°C,33,33,C,0.46,0.45,0.47,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,34°C,34,34,C,0.275,0.27,0.28,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,35°C,35,35,C,0.065,0.06,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,36°C,36,36,C,0.0105,0.006,0.015,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-munich-on-july-29-2026,munich,highest,2026-07-29,EDDM,,0,37°C or higher,37,,C,0.0015,,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,28°C or below,,28,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,29°C,29,29,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,30°C,30,30,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,31°C,31,31,C,0.0125,0.005,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,32°C,32,32,C,0.28,0.27,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,33°C,33,33,C,0.515,0.51,0.52,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,34°C,34,34,C,0.14,0.13,0.15,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,35°C,35,35,C,0.007,0.006,0.008,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,36°C,36,36,C,0.003,0.001,0.005,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,37°C,37,37,C,0.003,0.001,0.005,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tel-aviv-on-july-29-2026,tel-aviv,highest,2026-07-29,,,0,38°C or higher,38,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,27°C or below,,27,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,28°C,28,28,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,29°C,29,29,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,30°C,30,30,C,0.005,0.002,0.008,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,31°C,31,31,C,0.025,0.02,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,32°C,32,32,C,0.06,0.05,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,33°C,33,33,C,0.335,0.33,0.34,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,34°C,34,34,C,0.355,0.35,0.36,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,35°C,35,35,C,0.175,0.17,0.18,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,36°C,36,36,C,0.05,0.04,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-tokyo-on-july-29-2026,tokyo,highest,2026-07-29,RJTT,,0,37°C or higher,37,,C,0.004,0.003,0.005,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,25°C or below,,25,C,0.0025,0.002,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,26°C,26,26,C,0.045,0.04,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,27°C,27,27,C,0.3,0.29,0.31,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,28°C,28,28,C,0.435,0.43,0.44,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,29°C,29,29,C,0.225,0.22,0.23,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,30°C,30,30,C,0.035,0.03,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,31°C,31,31,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,32°C,32,32,C,0.0025,,0.005,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,33°C,33,33,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,34°C,34,34,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-hong-kong-on-july-29-2026,hong-kong,highest,2026-07-29,HKO,,0,35°C or higher,35,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,30°C or below,,30,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,31°C,31,31,C,0.001,,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,32°C,32,32,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,33°C,33,33,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,34°C,34,34,C,0.07,0.06,0.08,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,35°C,35,35,C,0.33,0.32,0.34,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,36°C,36,36,C,0.43,0.42,0.44,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,37°C,37,37,C,0.18,0.17,0.19,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,38°C,38,38,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,39°C,39,39,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-shanghai-on-july-29-2026,shanghai,highest,2026-07-29,ZSPD,,0,40°C or higher,40,,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,26°C or below,,26,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,27°C,27,27,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,28°C,28,28,C,0.0045,0.002,0.007,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,29°C,29,29,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,30°C,30,30,C,0.06,0.05,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,31°C,31,31,C,0.31,0.3,0.32,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,32°C,32,32,C,0.515,0.51,0.52,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,33°C,33,33,C,0.11,0.1,0.12,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,34°C,34,34,C,0.008,0.006,0.01,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,35°C,35,35,C,0.003,0.002,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-singapore-on-july-29-2026,singapore,highest,2026-07-29,WSSS,,0,36°C or higher,36,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,30°C or below,,30,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,31°C,31,31,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,32°C,32,32,C,0.005,0.002,0.008,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,33°C,33,33,C,0.03,0.02,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,34°C,34,34,C,0.485,0.48,0.49,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,35°C,35,35,C,0.44,0.43,0.45,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,36°C,36,36,C,0.055,0.05,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,37°C,37,37,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,38°C,38,38,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,39°C,39,39,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-milan-on-july-29-2026,milan,highest,2026-07-29,LIMC,,0,40°C or higher,40,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,34°C or below,,34,C,0.001,,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,35°C,35,35,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,36°C,36,36,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,37°C,37,37,C,0.03,0.02,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,38°C,38,38,C,0.265,0.26,0.27,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,39°C,39,39,C,0.6,0.59,0.61,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,40°C,40,40,C,0.115,0.1,0.13,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,41°C,41,41,C,0.011,0.01,0.012,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,42°C,42,42,C,0.0025,0.002,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,43°C,43,43,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-madrid-on-july-29-2026,madrid,highest,2026-07-29,LEMD,,0,44°C or higher,44,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,20°C or below,,20,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,21°C,21,21,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,22°C,22,22,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,23°C,23,23,C,0.01,0.006,0.014,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,24°C,24,24,C,0.025,0.01,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,25°C,25,25,C,0.165,0.16,0.17,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,26°C,26,26,C,0.505,0.49,0.52,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,27°C,27,27,C,0.25,0.24,0.26,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,28°C,28,28,C,0.045,0.04,0.05,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,29°C,29,29,C,0.012,0.006,0.018,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-warsaw-on-july-29-2026,warsaw,highest,2026-07-29,EPWA,,0,30°C or higher,30,,C,0.0055,0.002,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,30°C or below,,30,C,0.001,,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,31°C,31,31,C,0.0025,0.001,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,32°C,32,32,C,0.0045,0.003,0.006,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,33°C,33,33,C,0.025,0.02,0.03,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,34°C,34,34,C,0.055,0.05,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,35°C,35,35,C,0.185,0.18,0.19,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,36°C,36,36,C,0.37,0.36,0.38,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,37°C,37,37,C,0.35,0.34,0.36,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,38°C,38,38,C,0.05,0.04,0.06,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,39°C,39,39,C,0.003,0.001,0.005,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-taipei-on-july-29-2026,taipei,highest,2026-07-29,RCSS,,0,40°C or higher,40,,C,0.0045,0.001,0.008,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,34°C or below,,34,C,0.03,0.02,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,35°C,35,35,C,0.06,0.05,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,36°C,36,36,C,0.22,0.21,0.23,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,37°C,37,37,C,0.415,0.41,0.42,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,38°C,38,38,C,0.255,0.25,0.26,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,39°C,39,39,C,0.075,0.07,0.08,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,40°C,40,40,C,0.01,0.005,0.015,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,41°C,41,41,C,0.0045,0.002,0.007,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,42°C,42,42,C,0.002,0.001,0.003,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,43°C,43,43,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-chongqing-on-july-29-2026,chongqing,highest,2026-07-29,ZUCK,,0,44°C or higher,44,,C,0.0005,,0.001,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,30°C or below,,30,C,0.001,,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,31°C,31,31,C,0.0055,0.002,0.009,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,32°C,32,32,C,0.0135,0.008,0.019,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,33°C,33,33,C,0.06,0.05,0.07,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,34°C,34,34,C,0.285,0.28,0.29,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,35°C,35,35,C,0.375,0.37,0.38,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,36°C,36,36,C,0.24,0.23,0.25,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,37°C,37,37,C,0.035,0.03,0.04,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,38°C,38,38,C,0.015,0.01,0.02,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,39°C,39,39,C,0.002,,0.004,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-beijing-on-july-29-2026,beijing,highest,2026-07-29,ZBAA,,0,40°C or higher,40,,C,0.0015,0.001,0.002,,
2026-07-28T13:28:34.260855+00:00,highest-temperature-in-wuhan-on-july-29-2026,wuhan,highest,2026-07-29,ZHHH,,0,26°C or below,,26,C,0.001,,0.002,,
