event_type,sleeve_id,asset,tf,direction,slug,fire_us,slot_start_us,fire_offset_s,fill_vwap,fill_shares,placed_size_usd,intended_size_usd,outcome,pnl_usd,book_source,exit_type,won,up_vwap,dn_vwap
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779953700,1779954000000000,1779953700000000,60,0.58,8.620689655172415,5.0,5.0,Down,-5.0,ws_mirror,,False,0.694424522300497,0.5368824575419425
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779953700,1779954000000000,1779953700000000,210,0.85,5.882352941176471,5.0,5.0,Down,-5.0,ws_mirror,,False,0.9570039276750024,0.28243956883132143
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779953700,1779954000000000,1779953700000000,120,0.5902374722096523,8.471166666666667,5.0,5.0,Down,3.401743333333334,ws_mirror,,True,0.5551487179487178,0.6963568591932
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779953700,1779954000000000,1779953700000000,150,0.65,7.692307692307692,5.0,5.0,Down,-5.0,ws_mirror,,False,0.7571275364085063,0.49601686010412194
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779954900,1779955020000000,1779954900000000,120,0.85,5.882352941176471,5.0,5.0,,,ws_mirror,,,0.9545811260824622,0.2952612194243164
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779954900,1779955200000000,1779954900000000,120,0.85,5.882352941176471,5.0,5.0,Up,0.8647058823529413,ws_mirror,,True,0.9545811260824622,0.2952612194243164
sleeve_fire_placed,poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,SOL,5m,UP,sol-updown-5m-1779955500,1779955560000000,1779955500000000,60,0.69,7.246376811594203,5.0,5.0,,,ws_mirror,,,0.822759529045263,0.4406542734073906
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779955500,1779955560000000,1779955500000000,60,0.69,7.246376811594203,5.0,5.0,,,ws_mirror,,,0.822759529045263,0.4406542734073906
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779955500,1779955620000000,1779955500000000,120,0.93,5.376344086021505,5.0,5.0,,,ws_mirror,,,0.9736619271094628,0.17796778120664752
sleeve_fire_resolved,poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,SOL,5m,UP,sol-updown-5m-1779955500,1779955800000000,1779955500000000,60,0.69,7.246376811594203,5.0,5.0,Up,2.2014492753623194,ws_mirror,,True,0.822759529045263,0.4406542734073906
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779955500,1779955800000000,1779955500000000,120,0.93,5.376344086021505,5.0,5.0,Up,0.368817204301075,ws_mirror,,True,0.9736619271094628,0.17796778120664752
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779955500,1779955800000000,1779955500000000,60,0.69,7.246376811594203,5.0,5.0,Up,2.2014492753623194,ws_mirror,,True,0.822759529045263,0.4406542734073906
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779956400,1779956460000000,1779956400000000,60,0.83,6.024096385542169,5.0,5.0,,,ws_mirror,,,0.2812548210114618,0.9692756974164557
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779956400,1779956700000000,1779956400000000,60,0.83,6.024096385542169,5.0,5.0,Down,1.0036144578313255,ws_mirror,,True,0.2812548210114618,0.9692756974164557
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779956700,1779956790000000,1779956700000000,90,0.7,7.142857142857143,5.0,5.0,,,ws_mirror,,,0.4204265248645186,0.8231089680714996
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779957000,1779957030000000,1779957000000000,30,0.69,7.246376811594203,5.0,5.0,,,ws_mirror,,,0.5321730794144319,0.7908364082218085
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779956700,1779957000000000,1779956700000000,90,0.7,7.142857142857143,5.0,5.0,Down,2.1000000000000005,ws_mirror,,True,0.4204265248645186,0.8231089680714996
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779957000,1779957090000000,1779957000000000,90,0.83,6.024096385542169,5.0,5.0,,,ws_mirror,,,0.29275476484884655,0.9611457884603549
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779957000,1779957180000000,1779957000000000,180,0.39827150168269715,12.554249999999998,5.0,5.0,,,ws_mirror,,,0.5178348998657257,0.7333944604934415
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779957000,1779957300000000,1779957000000000,90,0.83,6.024096385542169,5.0,5.0,Up,-5.0,ws_mirror,,False,0.29275476484884655,0.9611457884603549
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779957000,1779957300000000,1779957000000000,180,0.39827150168269715,12.554249999999998,5.0,5.0,Up,7.403164999999997,ws_mirror,,True,0.5178348998657257,0.7333944604934415
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779957000,1779957300000000,1779957000000000,30,0.69,7.246376811594203,5.0,5.0,Up,-5.0,ws_mirror,,False,0.5321730794144319,0.7908364082218085
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779957300,1779957450000000,1779957300000000,150,0.67,7.462686567164178,5.0,5.0,,,ws_mirror,,,0.7912930713665466,0.46855021800263147
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779957300,1779957600000000,1779957300000000,150,0.67,7.462686567164178,5.0,5.0,Up,2.413432835820895,ws_mirror,,True,0.7912930713665466,0.46855021800263147
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779957600,1779957810000000,1779957600000000,210,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.14236421675368974,0.9893686232707424
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,DOWN,sol-updown-5m-1779957600,1779957900000000,1779957600000000,210,0.98,5.1020408163265305,5.0,5.0,Down,0.10000000000000009,ws_mirror,,True,0.14236421675368974,0.9893686232707424
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779958200,1779958320000000,1779958200000000,120,0.6817642874081101,7.33391304347826,5.0,5.0,,,ws_mirror,,,0.4734213240810202,0.8011791806519841
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779958200,1779958500000000,1779958200000000,120,0.6817642874081101,7.33391304347826,5.0,5.0,Up,-5.0,ws_mirror,,False,0.4734213240810202,0.8011791806519841
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958590000000,1779958500000000,90,0.7111813512445674,7.030555555555556,5.0,5.0,,,ws_mirror,,,0.3997019269248028,0.8409580266797905
sleeve_fire_placed,poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958620000000,1779958500000000,120,0.7111813512445674,7.030555555555556,5.0,5.0,,,ws_mirror,,,0.3997019269248028,0.8409580266797905
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958620000000,1779958500000000,120,0.7111813512445674,7.030555555555556,5.0,5.0,,,ws_mirror,,,0.3997019269248028,0.8409580266797905
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958620000000,1779958500000000,120,0.7111813512445674,7.030555555555556,5.0,5.0,,,ws_mirror,,,0.3997019269248028,0.8409580266797905
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779958800,1779958830000000,1779958800000000,30,0.75,6.666666666666667,5.0,5.0,,,ws_mirror,,,0.9827107281998784,0.4900787945077466
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958800000000,1779958500000000,90,0.7111813512445674,7.030555555555556,5.0,5.0,Down,1.9899444444444443,ws_mirror,,True,0.3997019269248028,0.8409580266797905
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958800000000,1779958500000000,120,0.7111813512445674,7.030555555555556,5.0,5.0,Down,1.9899444444444443,ws_mirror,,True,0.3997019269248028,0.8409580266797905
sleeve_fire_resolved,poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958800000000,1779958500000000,120,0.7111813512445674,7.030555555555556,5.0,5.0,Down,1.9899444444444443,ws_mirror,,True,0.3997019269248028,0.8409580266797905
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779958500,1779958800000000,1779958500000000,120,0.7111813512445674,7.030555555555556,5.0,5.0,Down,1.9899444444444443,ws_mirror,,True,0.3997019269248028,0.8409580266797905
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779958800,1779959010000000,1779958800000000,210,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.9874704394778211,0.12676498537742453
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779958800,1779959100000000,1779958800000000,30,0.75,6.666666666666667,5.0,5.0,Up,1.6333333333333333,ws_mirror,,True,0.9827107281998784,0.4900787945077466
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779958800,1779959100000000,1779958800000000,210,0.98,5.1020408163265305,5.0,5.0,Up,0.10000000000000009,ws_mirror,,True,0.9874704394778211,0.12676498537742453
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779959100,1779959250000000,1779959100000000,150,0.72,6.944444444444445,5.0,5.0,,,ws_mirror,,,0.48309581459702516,0.8626927150866556
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779959100,1779959400000000,1779959100000000,150,0.72,6.944444444444445,5.0,5.0,Down,1.9055555555555557,ws_mirror,,True,0.48309581459702516,0.8626927150866556
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779959400,1779959520000000,1779959400000000,120,0.38,13.157894736842104,5.0,5.0,,,ws_mirror,,,0.5392756885819051,0.7358232191585548
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779959400,1779959550000000,1779959400000000,150,0.5815328812490143,8.597966101694917,5.0,5.0,,,ws_mirror,,,0.6945374762206721,0.5580891631159045
sleeve_fire_placed,poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,SOL,5m,UP,sol-updown-5m-1779959400,1779959580000000,1779959400000000,180,0.6892005273882296,7.254782608695653,5.0,5.0,,,ws_mirror,,,0.8124233239203201,0.46818722583624184
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779959400,1779959580000000,1779959400000000,180,0.6892005273882296,7.254782608695653,5.0,5.0,,,ws_mirror,,,0.8124233239203201,0.46818722583624184
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779959400,1779959580000000,1779959400000000,180,0.6892005273882296,7.254782608695653,5.0,5.0,,,ws_mirror,,,0.8124233239203201,0.46818722583624184
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779959400,1779959610000000,1779959400000000,210,0.9199999999999999,5.434782608695652,5.0,5.0,,,ws_mirror,,,0.9759489383943382,0.20956345578257474
sleeve_fire_resolved,poly_sniper_v5_sol_5m_cci_f7_mfi_partial_vwap_v6,SOL,5m,UP,sol-updown-5m-1779959400,1779959700000000,1779959400000000,180,0.6892005273882296,7.254782608695653,5.0,5.0,Up,2.20968695652174,ws_mirror,,True,0.8124233239203201,0.46818722583624184
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779959400,1779959700000000,1779959400000000,150,0.5815328812490143,8.597966101694917,5.0,5.0,Up,3.5260067796610186,ws_mirror,,True,0.6945374762206721,0.5580891631159045
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779959400,1779959700000000,1779959400000000,180,0.6892005273882296,7.254782608695653,5.0,5.0,Up,2.20968695652174,ws_mirror,,True,0.8124233239203201,0.46818722583624184
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779959400,1779959700000000,1779959400000000,210,0.9199999999999999,5.434782608695652,5.0,5.0,Up,0.4260869565217395,ws_mirror,,True,0.9759489383943382,0.20956345578257474
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779959400,1779959700000000,1779959400000000,120,0.38,13.157894736842104,5.0,5.0,Up,7.9947368421052625,ws_mirror,,True,0.5392756885819051,0.7358232191585548
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779959400,1779959700000000,1779959400000000,180,0.6892005273882296,7.254782608695653,5.0,5.0,Up,2.20968695652174,ws_mirror,,True,0.8124233239203201,0.46818722583624184
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779959700,1779959910000000,1779959700000000,210,0.78,6.41025641025641,5.0,5.0,,,ws_mirror,,,0.9359479337193053,0.3686423497393792
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779959700,1779959910000000,1779959700000000,210,0.78,6.41025641025641,5.0,5.0,,,ws_mirror,,,0.9359479337193053,0.3686423497393792
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960060000000,1779960000000000,60,0.54,9.25925925925926,5.0,5.0,,,ws_mirror,,,0.6542649377210301,0.5979781406373452
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779959700,1779960000000000,1779959700000000,210,0.78,6.41025641025641,5.0,5.0,Up,1.3820512820512816,ws_mirror,,True,0.9359479337193053,0.3686423497393792
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779959700,1779960000000000,1779959700000000,210,0.78,6.41025641025641,5.0,5.0,Up,1.3820512820512816,ws_mirror,,True,0.9359479337193053,0.3686423497393792
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960150000000,1779960000000000,150,0.44970182813569265,11.118478260869566,5.0,5.0,,,ws_mirror,,,0.561716580504596,0.7001810254303065
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960180000000,1779960000000000,180,0.4813075850146357,10.388367346938775,5.0,5.0,,,ws_mirror,,,0.5979510537588916,0.6668836419102419
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960240000000,1779960000000000,240,0.82,6.097560975609756,5.0,5.0,,,ws_mirror,,,0.9633793893678898,0.3847237201743369
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960300000000,1779960000000000,60,0.54,9.25925925925926,5.0,5.0,Up,4.174074074074073,ws_mirror,,True,0.6542649377210301,0.5979781406373452
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960300000000,1779960000000000,180,0.4813075850146357,10.388367346938775,5.0,5.0,Up,5.280599999999999,ws_mirror,,True,0.5979510537588916,0.6668836419102419
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960300000000,1779960000000000,240,0.82,6.097560975609756,5.0,5.0,Up,1.0756097560975613,ws_mirror,,True,0.9633793893678898,0.3847237201743369
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960000,1779960300000000,1779960000000000,150,0.44970182813569265,11.118478260869566,5.0,5.0,Up,5.9961086956521745,ws_mirror,,True,0.561716580504596,0.7001810254303065
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960300,1779960390000000,1779960300000000,90,0.5924872615238772,8.439,5.0,5.0,,,ws_mirror,,,0.7034462893191974,0.5715374677002584
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960300,1779960480000000,1779960300000000,180,0.6483661173841918,7.711692307692307,5.0,5.0,,,ws_mirror,,,0.7653392090442014,0.5262663854150972
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779960600,1779960660000000,1779960600000000,60,0.79,6.329113924050633,5.0,5.0,,,ws_mirror,,,0.3272233585335543,0.951340852447402
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960300,1779960600000000,1779960300000000,180,0.6483661173841918,7.711692307692307,5.0,5.0,Up,2.6574584615384618,ws_mirror,,True,0.7653392090442014,0.5262663854150972
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779960300,1779960600000000,1779960300000000,90,0.5924872615238772,8.439,5.0,5.0,Up,3.37022,ws_mirror,,True,0.7034462893191974,0.5715374677002584
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779960600,1779960750000000,1779960600000000,150,0.2745098039215686,18.214285714285715,5.0,5.0,,,ws_mirror,,,0.39299372844151764,0.8973067728520101
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779960600,1779960900000000,1779960600000000,150,0.2745098039215686,18.214285714285715,5.0,5.0,Down,-5.0,ws_mirror,,False,0.39299372844151764,0.8973067728520101
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,DOWN,sol-updown-5m-1779960600,1779960900000000,1779960600000000,60,0.79,6.329113924050633,5.0,5.0,Down,1.30253164556962,ws_mirror,,True,0.3272233585335543,0.951340852447402
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779960900,1779960990000000,1779960900000000,90,0.8715460037634942,5.736931818181818,5.0,5.0,,,ws_mirror,,,0.9690266024943124,0.23630494850540062
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779960900,1779961050000000,1779960900000000,150,0.69,7.246376811594203,5.0,5.0,,,ws_mirror,,,0.4483693472213237,0.8414398863080904
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779961200,1779961260000000,1779961200000000,60,0.69,7.246376811594203,5.0,5.0,,,ws_mirror,,,0.8405061556066952,0.47000424974926486
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779960900,1779961200000000,1779960900000000,150,0.69,7.246376811594203,5.0,5.0,Down,2.2014492753623194,ws_mirror,,True,0.4483693472213237,0.8414398863080904
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779960900,1779961200000000,1779960900000000,90,0.8715460037634942,5.736931818181818,5.0,5.0,Down,-5.0,ws_mirror,,False,0.9690266024943124,0.23630494850540062
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779961200,1779961290000000,1779961200000000,90,0.79,6.329113924050633,5.0,5.0,,,ws_mirror,,,0.9526005216537974,0.3413310979241579
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779961500,1779961530000000,1779961500000000,30,0.5841584158415842,8.559322033898304,5.0,5.0,,,ws_mirror,,,0.6943953461041249,0.5515021938757696
sleeve_fire_resolved,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,UP,sol-updown-5m-1779961200,1779961500000000,1779961200000000,90,0.79,6.329113924050633,5.0,5.0,Up,1.30253164556962,ws_mirror,,True,0.9526005216537974,0.3413310979241579
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779961200,1779961500000000,1779961200000000,60,0.69,7.246376811594203,5.0,5.0,Up,2.2014492753623194,ws_mirror,,True,0.8405061556066952,0.47000424974926486
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779961500,1779961650000000,1779961500000000,150,0.7916716146142581,6.3157499999999995,5.0,5.0,,,ws_mirror,,,0.9480157513291736,0.3517064429697127
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779961500,1779961650000000,1779961500000000,150,0.7916716146142581,6.3157499999999995,5.0,5.0,,,ws_mirror,,,0.9480157513291736,0.3517064429697127
sleeve_fire_placed,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779961500,1779961680000000,1779961500000000,180,0.77,6.4935064935064934,5.0,5.0,,,ws_mirror,,,0.9407603484946121,0.3763934876481987
sleeve_fire_placed,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779961500,1779961680000000,1779961500000000,180,0.77,6.4935064935064934,5.0,5.0,,,ws_mirror,,,0.9407603484946121,0.3763934876481987
sleeve_fire_placed,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779961500,1779961710000000,1779961500000000,210,0.98,5.1020408163265305,5.0,5.0,,,ws_mirror,,,0.9880433542498572,0.1189237268582976
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779961500,1779961800000000,1779961500000000,180,0.77,6.4935064935064934,5.0,5.0,Up,1.4636363636363636,ws_mirror,,True,0.9407603484946121,0.3763934876481987
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779961500,1779961800000000,1779961500000000,180,0.77,6.4935064935064934,5.0,5.0,Up,1.4636363636363636,ws_mirror,,True,0.9407603484946121,0.3763934876481987
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779961500,1779961800000000,1779961500000000,30,0.5841584158415842,8.559322033898304,5.0,5.0,Up,3.488135593220338,ws_mirror,,True,0.6943953461041249,0.5515021938757696
sleeve_fire_resolved,poly_sniper_v5_sol_5m_f7_mfi_ema200_vwap_v6,SOL,5m,UP,sol-updown-5m-1779961500,1779961800000000,1779961500000000,150,0.7916716146142581,6.3157499999999995,5.0,5.0,Up,1.2894349999999994,ws_mirror,,True,0.9480157513291736,0.3517064429697127
sleeve_fire_resolved,poly_sniper_v5_sol_5m_btcf7_f7overb_ema800_vwap_v7,SOL,5m,UP,sol-updown-5m-1779961500,1779961800000000,1779961500000000,150,0.7916716146142581,6.3157499999999995,5.0,5.0,Up,1.2894349999999994,ws_mirror,,True,0.9480157513291736,0.3517064429697127
sleeve_fire_resolved,poly_sniper_v5_sol_5m_j_2asset_trending_cci_rf_ema200_v8,SOL,5m,UP,sol-updown-5m-1779961500,1779961800000000,1779961500000000,210,0.98,5.1020408163265305,5.0,5.0,Up,0.10000000000000009,ws_mirror,,True,0.9880433542498572,0.1189237268582976
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779962100,1779962190000000,1779962100000000,90,0.59,8.474576271186441,5.0,5.0,,,ws_mirror,,,0.5538808300594338,0.7119926766656676
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779962100,1779962220000000,1779962100000000,120,0.7177176578480432,6.966527777777778,5.0,5.0,,,ws_mirror,,,0.43773255957525625,0.8452852303837409
sleeve_fire_placed,poly_sniper_v5_sol_5m_rf_tr_partial_mid,SOL,5m,DOWN,sol-updown-5m-1779962100,1779962280000000,1779962100000000,180,0.8600000000000001,5.813953488372093,5.0,5.0,,,ws_mirror,,,0.28689464366209144,0.9705912689302143
