run_ts,status,eval_bar_ts,btc_above_100dma,btc_50dma_rising,breadth,target_basket
2026-08-22T14:05:30.993960+00:00,ACTIVE,2026-08-22T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T15:05:26.932114+00:00,ACTIVE,2026-08-22T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T16:05:39.697837+00:00,ACTIVE,2026-08-22T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T17:05:23.966759+00:00,ACTIVE,2026-08-22T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T18:05:29.890605+00:00,ACTIVE,2026-08-22T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T19:05:27.339240+00:00,ACTIVE,2026-08-22T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T20:05:42.978256+00:00,ACTIVE,2026-08-22T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T21:05:29.578389+00:00,ACTIVE,2026-08-22T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T22:05:26.552322+00:00,ACTIVE,2026-08-22T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-22T23:05:24.457090+00:00,ACTIVE,2026-08-22T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T00:05:41.668220+00:00,ACTIVE,2026-08-23T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T01:05:30.673007+00:00,ACTIVE,2026-08-23T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T02:05:39.342660+00:00,ACTIVE,2026-08-23T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T03:05:35.993033+00:00,ACTIVE,2026-08-23T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T04:05:31.577280+00:00,ACTIVE,2026-08-23T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T05:05:22.504275+00:00,ACTIVE,2026-08-23T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T06:05:23.902662+00:00,ACTIVE,2026-08-23T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T07:05:22.639473+00:00,ACTIVE,2026-08-23T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T08:05:31.061124+00:00,ACTIVE,2026-08-23T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T09:05:21.743991+00:00,ACTIVE,2026-08-23T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T10:05:23.966283+00:00,ACTIVE,2026-08-23T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T11:05:25.308164+00:00,ACTIVE,2026-08-23T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T12:05:33.313980+00:00,ACTIVE,2026-08-23T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T13:05:28.274178+00:00,ACTIVE,2026-08-23T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T14:05:37.051925+00:00,ACTIVE,2026-08-23T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T15:05:27.979471+00:00,ACTIVE,2026-08-23T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T16:05:43.954732+00:00,ACTIVE,2026-08-23T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T17:05:27.990103+00:00,ACTIVE,2026-08-23T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T18:05:33.156280+00:00,ACTIVE,2026-08-23T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T19:05:28.539264+00:00,ACTIVE,2026-08-23T16:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T20:05:36.612437+00:00,ACTIVE,2026-08-23T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T21:05:27.957678+00:00,ACTIVE,2026-08-23T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T22:05:31.714862+00:00,ACTIVE,2026-08-23T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-23T23:05:27.966545+00:00,ACTIVE,2026-08-23T20:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T00:05:42.546251+00:00,ACTIVE,2026-08-24T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T01:05:24.131793+00:00,ACTIVE,2026-08-24T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T02:05:29.683888+00:00,ACTIVE,2026-08-24T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T03:05:28.284299+00:00,ACTIVE,2026-08-24T00:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T04:05:40.803218+00:00,ACTIVE,2026-08-24T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T05:05:26.883935+00:00,ACTIVE,2026-08-24T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T06:05:26.162464+00:00,ACTIVE,2026-08-24T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T07:05:27.302441+00:00,ACTIVE,2026-08-24T04:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T08:05:39.473378+00:00,ACTIVE,2026-08-24T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T09:05:26.406659+00:00,ACTIVE,2026-08-24T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T10:05:28.225238+00:00,ACTIVE,2026-08-24T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T11:05:26.023690+00:00,ACTIVE,2026-08-24T08:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T12:05:34.254458+00:00,ACTIVE,2026-08-24T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
2026-08-24T13:05:29.261183+00:00,ACTIVE,2026-08-24T12:00:00+00:00,True,True,5/9,LINKUSDT:0.25;ETHUSDT:0.25;SOLUSDT:0.25;BTCUSDT:0.25
