slug,asset,tf,slot_start_s,fire_ts_us,offset_s,n_trades_5s,flow_imbalance_5s,up_ask,dn_ask,sum_asks,direction,entry_px,shares,stake_usd,winner,outcome_truth,won,pnl_usd,fired,ws_s
btc-updown-5m-1778054100,BTC,5m,1778054100,1778054197000000,97,62,-0.7207297750010851,0.4000000059604645,0.6100000143051147,1.0100000202655792,Up,0.4000000059604645,2.4999999627470975,1.0,Up,Up,True,1.45799996316433,True,1778054100
btc-updown-5m-1778054100,BTC,5m,1778054100,1778054202000000,102,65,-0.8183398321834917,0.38999998569488525,0.6200000047683716,1.0099999904632568,Up,0.38999998569488525,2.5641026581532893,1.0,Up,Up,True,1.521402657151931,True,1778054100
btc-updown-5m-1778054400,BTC,5m,1778054400,1778054463000000,63,67,-0.6938645078823504,0.44999998807907104,0.5600000023841858,1.0099999904632568,Up,0.44999998807907104,2.2222222810910086,0.9999999999999999,Up,Up,True,1.1837222802565437,True,1778054400
btc-updown-5m-1778054400,BTC,5m,1778054400,1778054468000000,68,69,-0.8118718352410043,0.33000001311302185,0.6800000071525574,1.0100000202655792,Up,0.33000001311302185,3.0303029098896115,1.0,Up,Up,True,1.983402910807523,True,1778054400
btc-updown-5m-1778054400,BTC,5m,1778054400,1778054476000000,76,62,-0.873595661076925,0.28999999165534973,0.7300000190734863,1.020000010728836,Up,0.28999999165534973,3.4482759612919205,1.0,Up,Up,True,2.398575960707795,True,1778054400
btc-updown-5m-1778054400,BTC,5m,1778054400,1778054481000000,81,65,-0.32573557613278287,0.25999999046325684,0.75,1.0099999904632568,Up,0.25999999046325684,3.8461539872299335,1.0,Up,Up,True,2.7943539865623612,True,1778054400
btc-updown-5m-1778054400,BTC,5m,1778054400,1778054487000000,87,67,0.8077499856905068,0.4000000059604645,0.6100000143051147,1.0100000202655792,Down,0.6100000143051147,1.6393442238508078,1.0,Up,Up,False,-1.027299998998642,True,1778054400
btc-updown-5m-1778054700,BTC,5m,1778054700,1778054760000000,60,81,0.9614686583833336,0.8600000143051147,0.15000000596046448,1.0100000202655792,Down,0.15000000596046448,6.666666401757145,1.0,Up,Up,False,-1.0594999995827674,True,1778054700
btc-updown-5m-1778054700,BTC,5m,1778054700,1778054765000000,65,118,0.7321305179675572,0.8299999833106995,0.1899999976158142,1.0199999809265137,Down,0.1899999976158142,5.263157960780771,1.0,Up,Up,False,-1.0567000001668931,True,1778054700
btc-updown-5m-1778054700,BTC,5m,1778054700,1778054774000000,74,64,0.9807911221144259,0.8799999952316284,0.12999999523162842,1.0099999904632568,Down,0.12999999523162842,7.692307974459867,1.0,Up,Up,False,-1.0609000003337858,True,1778054700
btc-updown-5m-1778054700,BTC,5m,1778054700,1778054791000000,91,52,0.9979385924933414,0.9100000262260437,0.10000000149011612,1.0100000277161598,Down,0.10000000149011612,9.99999985098839,1.0,Up,Up,False,-1.0629999998956918,True,1778054700
btc-updown-5m-1778054700,BTC,5m,1778054700,1778054796000000,96,50,0.6304330098669573,0.8799999952316284,0.12999999523162842,1.0099999904632568,Down,0.12999999523162842,7.692307974459867,1.0,Up,Up,False,-1.0609000003337858,True,1778054700
btc-updown-5m-1778055000,BTC,5m,1778055000,1778055060000000,60,66,-0.4474120674863803,0.5099999904632568,0.5,1.0099999904632568,Up,0.5099999904632568,1.9607843503911702,1.0,Up,Up,True,0.9264843497235982,True,1778055000
btc-updown-5m-1778055000,BTC,5m,1778055000,1778055065000000,65,55,0.7989030235987544,0.5199999809265137,0.49000000953674316,1.0099999904632568,Down,0.49000000953674316,2.040816286810733,0.9999999999999999,Up,Up,False,-1.0356999993324278,True,1778055000
btc-updown-5m-1778055000,BTC,5m,1778055000,1778055075000000,75,66,0.3230873972464281,0.5600000023841858,0.44999998807907104,1.0099999904632568,Down,0.44999998807907104,2.2222222810910086,0.9999999999999999,Up,Up,False,-1.038500000834465,True,1778055000
btc-updown-5m-1778055000,BTC,5m,1778055000,1778055080000000,80,53,-0.8357023765788851,0.49000000953674316,0.5199999809265137,1.0099999904632568,Up,0.49000000953674316,2.040816286810733,0.9999999999999999,Up,Up,True,1.005116287478305,True,1778055000
btc-updown-5m-1778055000,BTC,5m,1778055000,1778055110000000,110,51,0.9534996367158333,0.5600000023841858,0.46000000834465027,1.020000010728836,Down,0.46000000834465027,2.173913004042296,0.9999999999999999,Up,Up,False,-1.0377999994158744,True,1778055000
btc-updown-5m-1778055300,BTC,5m,1778055300,1778055363000000,63,66,-0.531240487834536,0.3400000035762787,0.6700000166893005,1.0100000202655792,Up,0.3400000035762787,2.941176439651569,1.0,Down,Down,False,-1.0461999997496605,True,1778055300
btc-updown-5m-1778055300,BTC,5m,1778055300,1778055388000000,88,80,-0.3090081787812305,0.3700000047683716,0.6399999856948853,1.0099999904632568,Up,0.3700000047683716,2.7027026678716473,1.0,Down,Down,False,-1.0440999996662141,True,1778055300
btc-updown-5m-1778055300,BTC,5m,1778055300,1778055407000000,107,69,-0.9056960076233044,0.33000001311302185,0.6899999976158142,1.020000010728836,Up,0.33000001311302185,3.0303029098896115,1.0,Down,Down,False,-1.0468999990820886,True,1778055300
btc-updown-5m-1778055300,BTC,5m,1778055300,1778055424000000,124,50,-0.41943824186148776,0.25999999046325684,0.75,1.0099999904632568,Up,0.25999999046325684,3.8461539872299335,1.0,Down,Down,False,-1.0518000006675718,True,1778055300
btc-updown-5m-1778055300,BTC,5m,1778055300,1778055475000000,175,54,-0.48330788594058804,0.3100000023841858,0.7099999785423279,1.0199999809265137,Up,0.3100000023841858,3.225806426803478,1.0,Down,Down,False,-1.048299999833107,True,1778055300
btc-updown-5m-1778055600,BTC,5m,1778055600,1778055682000000,82,85,0.9858765540203906,0.6000000238418579,0.4099999964237213,1.0100000202655792,Down,0.4099999964237213,2.4390244115186124,1.0,Up,Up,False,-1.0413000002503396,True,1778055600
btc-updown-5m-1778055600,BTC,5m,1778055600,1778055725000000,125,50,0.7762802369853337,0.7099999785423279,0.3199999928474426,1.0299999713897705,Down,0.3199999928474426,3.125000069849195,1.0,Up,Up,False,-1.0476000005006791,True,1778055600
btc-updown-5m-1778055600,BTC,5m,1778055600,1778055730000000,130,68,0.7984998144039915,0.699999988079071,0.3100000023841858,1.0099999904632568,Down,0.3100000023841858,3.225806426803478,1.0,Up,Up,False,-1.048299999833107,True,1778055600
btc-updown-5m-1778055600,BTC,5m,1778055600,1778055735000000,135,125,-0.9999999999999766,0.5699999928474426,0.4399999976158142,1.0099999904632568,Up,0.5699999928474426,1.7543859869269236,1.0,Up,Up,True,0.7242859864262445,True,1778055600
btc-updown-5m-1778055600,BTC,5m,1778055600,1778055763000000,163,51,0.9530758461495031,0.6600000262260437,0.3499999940395355,1.0100000202655792,Down,0.3499999940395355,2.857142905799711,1.0,Up,Up,False,-1.0455000004172326,True,1778055600
btc-updown-5m-1778055900,BTC,5m,1778055900,1778056054000000,154,84,0.5402310742181858,0.41999998688697815,0.5899999737739563,1.0099999606609344,Down,0.5899999737739563,1.6949153295778365,1.0,Up,Up,False,-1.028700001835823,True,1778055900
btc-updown-5m-1778055900,BTC,5m,1778055900,1778056068000000,168,57,0.37387496907490814,0.5600000023841858,0.44999998807907104,1.0099999904632568,Down,0.44999998807907104,2.2222222810910086,0.9999999999999999,Up,Up,False,-1.038500000834465,True,1778055900
btc-updown-5m-1778055900,BTC,5m,1778055900,1778056073000000,173,122,-0.8746427696777055,0.5799999833106995,0.4300000071525574,1.0099999904632568,Up,0.5799999833106995,1.7241379806459602,1.0,Up,Up,True,0.6947379794777092,True,1778055900
btc-updown-5m-1778055900,BTC,5m,1778055900,1778056078000000,178,124,-0.9612968790796368,0.5799999833106995,0.4300000071525574,1.0099999904632568,Up,0.5799999833106995,1.7241379806459602,1.0,Up,Up,True,0.6947379794777092,True,1778055900
btc-updown-5m-1778055900,BTC,5m,1778055900,1778056084000000,184,59,0.3260732607325654,0.5799999833106995,0.4300000071525574,1.0099999904632568,Down,0.4300000071525574,2.3255813566654555,1.0,Up,Up,False,-1.039899999499321,True,1778055900
btc-updown-5m-1778056200,BTC,5m,1778056200,1778056261000000,61,53,0.9629388241162619,0.7200000286102295,0.28999999165534973,1.0100000202655792,Down,0.28999999165534973,3.4482759612919205,1.0,Up,Up,False,-1.0497000005841255,True,1778056200
btc-updown-5m-1778056200,BTC,5m,1778056200,1778056266000000,66,61,0.8999916815704526,0.7900000214576721,0.2199999988079071,1.0100000202655792,Down,0.2199999988079071,4.545454570084564,1.0,Up,Up,False,-1.0546000000834466,True,1778056200
btc-updown-5m-1778056200,BTC,5m,1778056200,1778056284000000,84,59,0.9937617097689596,0.8399999737739563,0.17000000178813934,1.0099999755620956,Down,0.17000000178813934,5.882352879303138,1.0,Up,Up,False,-1.0580999998748304,True,1778056200
btc-updown-5m-1778056200,BTC,5m,1778056200,1778056289000000,89,108,0.8582087304057768,0.7699999809265137,0.23999999463558197,1.0099999755620956,Down,0.23999999463558197,4.166666759798926,1.0,Up,Up,False,-1.0532000003755093,True,1778056200
btc-updown-5m-1778056200,BTC,5m,1778056200,1778056304000000,104,80,0.6407766035880601,0.7099999785423279,0.3100000023841858,1.0199999809265137,Down,0.3100000023841858,3.225806426803478,1.0,Up,Up,False,-1.048299999833107,True,1778056200
btc-updown-5m-1778056500,BTC,5m,1778056500,1778056560000000,60,123,0.770447363045372,0.6800000071525574,0.33000001311302185,1.0100000202655792,Down,0.33000001311302185,3.0303029098896115,1.0,Down,Down,True,1.983402910807523,True,1778056500
btc-updown-5m-1778056500,BTC,5m,1778056500,1778056565000000,65,62,0.9591852753031133,0.6700000166893005,0.3400000035762787,1.0100000202655792,Down,0.3400000035762787,2.941176439651569,1.0,Down,Down,True,1.8949764399019084,True,1778056500
btc-updown-5m-1778056500,BTC,5m,1778056500,1778056570000000,70,56,0.9884332281808133,0.7599999904632568,0.25999999046325684,1.0199999809265137,Down,0.25999999046325684,3.8461539872299335,1.0,Down,Down,True,2.7943539865623612,True,1778056500
btc-updown-5m-1778056500,BTC,5m,1778056500,1778056577000000,77,85,0.46602619370199294,0.6899999976158142,0.3199999928474426,1.0099999904632568,Down,0.3199999928474426,3.125000069849195,1.0,Down,Down,True,2.0774000693485157,True,1778056500
btc-updown-5m-1778056500,BTC,5m,1778056500,1778056583000000,83,84,0.3194084486419044,0.6899999976158142,0.3199999928474426,1.0099999904632568,Down,0.3199999928474426,3.125000069849195,1.0,Down,Down,True,2.0774000693485157,True,1778056500
btc-updown-5m-1778056800,BTC,5m,1778056800,1778056883000000,83,50,0.6651371792031145,0.550000011920929,0.4699999988079071,1.020000010728836,Down,0.4699999988079071,2.1276595798646123,0.9999999999999999,Up,Up,False,-1.0371000000834465,True,1778056800
btc-updown-5m-1778056800,BTC,5m,1778056800,1778056894000000,94,58,0.5600122429347482,0.5600000023841858,0.44999998807907104,1.0099999904632568,Down,0.44999998807907104,2.2222222810910086,0.9999999999999999,Up,Up,False,-1.038500000834465,True,1778056800
btc-updown-5m-1778056800,BTC,5m,1778056800,1778056915000000,115,50,-0.5517311787182003,0.550000011920929,0.46000000834465027,1.0100000202655792,Up,0.550000011920929,1.8181817787737895,1.0,Up,Up,True,0.7866817796082545,True,1778056800
btc-updown-5m-1778056800,BTC,5m,1778056800,1778056927000000,127,64,0.9053066671005642,0.7300000190734863,0.2800000011920929,1.0100000202655792,Down,0.2800000011920929,3.571428556223305,1.0,Up,Up,False,-1.0503999999165534,True,1778056800
btc-updown-5m-1778056800,BTC,5m,1778056800,1778056932000000,132,75,0.7310148395738972,0.7200000286102295,0.28999999165534973,1.0100000202655792,Down,0.28999999165534973,3.4482759612919205,1.0,Up,Up,False,-1.0497000005841255,True,1778056800
btc-updown-5m-1778057100,BTC,5m,1778057100,1778057161000000,61,57,-0.4261023057403919,0.47999998927116394,0.5299999713897705,1.0099999606609344,Up,0.47999998927116394,2.083333379899463,1.0,Down,Down,False,-1.0364000007510186,True,1778057100
btc-updown-5m-1778057100,BTC,5m,1778057100,1778057166000000,66,117,0.7365905469994511,0.5899999737739563,0.41999998688697815,1.0099999606609344,Down,0.41999998688697815,2.380952455289242,1.0,Down,Down,True,1.3403524543713305,True,1778057100
btc-updown-5m-1778057100,BTC,5m,1778057100,1778057171000000,71,76,-0.3260817690104765,0.5400000214576721,0.5,1.0400000214576721,Up,0.5400000214576721,1.8518517782658737,1.0,Down,Down,False,-1.0321999984979628,True,1778057100
btc-updown-5m-1778057100,BTC,5m,1778057100,1778057196000000,96,54,-0.31914314858886356,0.6399999856948853,0.3700000047683716,1.0099999904632568,Up,0.6399999856948853,1.5625000349245974,1.0,Down,Down,False,-1.025200001001358,True,1778057100
btc-updown-5m-1778057100,BTC,5m,1778057100,1778057201000000,101,58,-0.5750789117690751,0.4399999976158142,0.5699999928474426,1.0099999904632568,Up,0.4399999976158142,2.272727285042282,1.0,Down,Down,False,-1.039200000166893,True,1778057100
btc-updown-5m-1778057400,BTC,5m,1778057400,1778057460000000,60,72,0.6321839080459122,0.9200000166893005,0.10000000149011612,1.0200000181794167,Down,0.10000000149011612,9.99999985098839,1.0,Up,Up,False,-1.0629999998956918,True,1778057400
btc-updown-5m-1778057400,BTC,5m,1778057400,1778057465000000,65,151,0.8605504077351501,0.8500000238418579,0.1599999964237213,1.0100000202655792,Down,0.1599999964237213,6.25000013969839,1.0,Up,Up,False,-1.0588000002503397,True,1778057400
btc-updown-5m-1778057400,BTC,5m,1778057400,1778057470000000,70,146,0.8916049245380966,0.8999999761581421,0.10999999940395355,1.0099999755620956,Down,0.10999999940395355,9.090909140169128,1.0,Up,Up,False,-1.0623000000417233,True,1778057400
btc-updown-5m-1778057400,BTC,5m,1778057400,1778057477000000,77,55,0.9884501783325409,0.9399999976158142,0.07999999821186066,1.0199999958276749,Down,0.07999999821186066,12.50000027939678,1.0,Up,Up,False,-1.0644000001251697,True,1778057400
btc-updown-5m-1778057400,BTC,5m,1778057400,1778057482000000,82,56,0.9296861453094235,0.9399999976158142,0.07000000029802322,1.0099999979138374,Down,0.07000000029802322,14.28571422489322,1.0,Up,Up,False,-1.0650999999791384,True,1778057400
btc-updown-5m-1778057700,BTC,5m,1778057700,1778057762000000,62,70,0.3766819771151997,0.6000000238418579,0.4099999964237213,1.0100000202655792,Down,0.4099999964237213,2.4390244115186124,1.0,Up,Up,False,-1.0413000002503396,True,1778057700
btc-updown-5m-1778057700,BTC,5m,1778057700,1778057767000000,67,72,0.6411316973327607,0.5699999928474426,0.4399999976158142,1.0099999904632568,Down,0.4399999976158142,2.272727285042282,1.0,Up,Up,False,-1.039200000166893,True,1778057700
btc-updown-5m-1778057700,BTC,5m,1778057700,1778057772000000,72,203,0.31841985344825213,0.6000000238418579,0.4399999976158142,1.0400000214576721,Down,0.4399999976158142,2.272727285042282,1.0,Up,Up,False,-1.039200000166893,True,1778057700
btc-updown-5m-1778057700,BTC,5m,1778057700,1778057779000000,79,71,0.9798109581105973,0.6100000143051147,0.4300000071525574,1.0400000214576721,Down,0.4300000071525574,2.3255813566654555,1.0,Up,Up,False,-1.039899999499321,True,1778057700
btc-updown-5m-1778057700,BTC,5m,1778057700,1778057784000000,84,112,0.8447870632202522,0.6499999761581421,0.36000001430511475,1.0099999904632568,Down,0.36000001430511475,2.7777776673988104,1.0,Up,Up,False,-1.044799998998642,True,1778057700
btc-updown-5m-1778058000,BTC,5m,1778058000,1778058070000000,70,50,-0.7475350012280195,0.25,0.7599999904632568,1.0099999904632568,Up,0.25,4.0,1.0,Down,Down,False,-1.0525,True,1778058000
btc-updown-5m-1778058000,BTC,5m,1778058000,1778058076000000,76,70,-0.9954771386601615,0.25,0.7599999904632568,1.0099999904632568,Up,0.25,4.0,1.0,Down,Down,False,-1.0525,True,1778058000
btc-updown-5m-1778058000,BTC,5m,1778058000,1778058081000000,81,53,-0.9937463983095308,0.25,0.7599999904632568,1.0099999904632568,Up,0.25,4.0,1.0,Down,Down,False,-1.0525,True,1778058000
btc-updown-5m-1778058000,BTC,5m,1778058000,1778058086000000,86,155,-0.9610954858225854,0.25,0.7599999904632568,1.0099999904632568,Up,0.25,4.0,1.0,Down,Down,False,-1.0525,True,1778058000
btc-updown-5m-1778058000,BTC,5m,1778058000,1778058091000000,91,61,-0.966555772368071,0.25,0.7599999904632568,1.0099999904632568,Up,0.25,4.0,1.0,Down,Down,False,-1.0525,True,1778058000
btc-updown-5m-1778058300,BTC,5m,1778058300,1778058362000000,62,61,0.3577409292398158,0.4000000059604645,0.6100000143051147,1.0100000202655792,Down,0.6100000143051147,1.6393442238508078,1.0,Up,Up,False,-1.027299998998642,True,1778058300
btc-updown-5m-1778058300,BTC,5m,1778058300,1778058382000000,82,52,0.972593305312129,0.44999998807907104,0.5600000023841858,1.0099999904632568,Down,0.5600000023841858,1.7857142781116524,1.0,Up,Up,False,-1.030799999833107,True,1778058300
btc-updown-5m-1778058300,BTC,5m,1778058300,1778058394000000,94,58,0.999999999999904,0.5400000214576721,0.4699999988079071,1.0100000202655792,Down,0.4699999988079071,2.1276595798646123,0.9999999999999999,Up,Up,False,-1.0371000000834465,True,1778058300
btc-updown-5m-1778058300,BTC,5m,1778058300,1778058400000000,100,58,0.5786896990924189,0.6100000143051147,0.4000000059604645,1.0100000202655792,Down,0.4000000059604645,2.4999999627470975,1.0,Up,Up,False,-1.0419999995827676,True,1778058300
btc-updown-5m-1778058300,BTC,5m,1778058300,1778058410000000,110,106,0.8982900056258255,0.5299999713897705,0.550000011920929,1.0799999833106995,Down,0.550000011920929,1.8181817787737895,1.0,Up,Up,False,-1.031499999165535,True,1778058300
btc-updown-5m-1778058600,BTC,5m,1778058600,1778058661000000,61,77,0.9144910145287514,0.7099999785423279,0.30000001192092896,1.0099999904632568,Down,0.30000001192092896,3.3333332008785725,1.0,Down,Down,True,2.2843332017130376,True,1778058600
btc-updown-5m-1778058600,BTC,5m,1778058600,1778058666000000,66,95,0.7251468906502418,0.6499999761581421,0.36000001430511475,1.0099999904632568,Down,0.36000001430511475,2.7777776673988104,1.0,Down,Down,True,1.7329776684001685,True,1778058600
btc-updown-5m-1778058600,BTC,5m,1778058600,1778058671000000,71,56,0.8583475127614084,0.6899999976158142,0.3199999928474426,1.0099999904632568,Down,0.3199999928474426,3.125000069849195,1.0,Down,Down,True,2.0774000693485157,True,1778058600
btc-updown-5m-1778058600,BTC,5m,1778058600,1778058679000000,79,88,0.7536240479195915,0.699999988079071,0.3100000023841858,1.0099999904632568,Down,0.3100000023841858,3.225806426803478,1.0,Down,Down,True,2.177506426970371,True,1778058600
btc-updown-5m-1778058600,BTC,5m,1778058600,1778058696000000,96,51,0.9127302418288883,0.7900000214576721,0.2199999988079071,1.0100000202655792,Down,0.2199999988079071,4.545454570084564,1.0,Down,Down,True,3.4908545700011175,True,1778058600
btc-updown-5m-1778058900,BTC,5m,1778058900,1778058964000000,64,55,0.910698594024545,0.6000000238418579,0.4300000071525574,1.0300000309944153,Down,0.4300000071525574,2.3255813566654555,1.0,Up,Up,False,-1.039899999499321,True,1778058900
btc-updown-5m-1778058900,BTC,5m,1778058900,1778058972000000,72,66,0.9600223326570506,0.6299999952316284,0.3799999952316284,1.0099999904632568,Down,0.3799999952316284,2.6315789803903855,1.0,Up,Up,False,-1.0434000003337862,True,1778058900
btc-updown-5m-1778058900,BTC,5m,1778058900,1778058981000000,81,81,0.5420097456703217,0.6100000143051147,0.4000000059604645,1.0100000202655792,Down,0.4000000059604645,2.4999999627470975,1.0,Up,Up,False,-1.0419999995827676,True,1778058900
btc-updown-5m-1778058900,BTC,5m,1778058900,1778059001000000,101,59,0.5982639661695375,0.5799999833106995,0.4300000071525574,1.0099999904632568,Down,0.4300000071525574,2.3255813566654555,1.0,Up,Up,False,-1.039899999499321,True,1778058900
btc-updown-5m-1778058900,BTC,5m,1778058900,1778059017000000,117,65,0.9693529430449672,0.6600000262260437,0.3499999940395355,1.0100000202655792,Down,0.3499999940395355,2.857142905799711,1.0,Up,Up,False,-1.0455000004172326,True,1778058900
btc-updown-5m-1778059200,BTC,5m,1778059200,1778059267000000,67,55,-0.3319078452039999,0.4099999964237213,0.6000000238418579,1.0100000202655792,Up,0.4099999964237213,2.4390244115186124,1.0,Down,Down,False,-1.0413000002503396,True,1778059200
btc-updown-5m-1778059200,BTC,5m,1778059200,1778059274000000,74,57,-0.6227016213679202,0.44999998807907104,0.5600000023841858,1.0099999904632568,Up,0.44999998807907104,2.2222222810910086,0.9999999999999999,Down,Down,False,-1.038500000834465,True,1778059200
btc-updown-5m-1778059200,BTC,5m,1778059200,1778059284000000,84,88,-0.9836353638710702,0.3700000047683716,0.6399999856948853,1.0099999904632568,Up,0.3700000047683716,2.7027026678716473,1.0,Down,Down,False,-1.0440999996662141,True,1778059200
btc-updown-5m-1778059200,BTC,5m,1778059200,1778059289000000,89,94,-0.6252147078517244,0.25999999046325684,0.7900000214576721,1.050000011920929,Up,0.25999999046325684,3.8461539872299335,1.0,Down,Down,False,-1.0518000006675718,True,1778059200
btc-updown-5m-1778059200,BTC,5m,1778059200,1778059294000000,94,112,-0.7910009889023031,0.23000000417232513,0.7799999713897705,1.0099999755620956,Up,0.23000000417232513,4.347826008084592,0.9999999999999999,Down,Down,False,-1.0538999997079372,True,1778059200
btc-updown-5m-1778059500,BTC,5m,1778059500,1778059606000000,106,55,-0.4316251953867168,0.46000000834465027,0.5600000023841858,1.020000010728836,Up,0.46000000834465027,2.173913004042296,0.9999999999999999,Up,Up,True,1.1361130046264216,True,1778059500
btc-updown-5m-1778059500,BTC,5m,1778059500,1778059634000000,134,54,0.9627372758755987,0.6000000238418579,0.4099999964237213,1.0100000202655792,Down,0.4099999964237213,2.4390244115186124,1.0,Up,Up,False,-1.0413000002503396,True,1778059500
btc-updown-5m-1778059500,BTC,5m,1778059500,1778059643000000,143,57,0.6881370635436237,0.6200000047683716,0.38999998569488525,1.0099999904632568,Down,0.38999998569488525,2.5641026581532893,1.0,Up,Up,False,-1.042700001001358,True,1778059500
btc-updown-5m-1778059500,BTC,5m,1778059500,1778059670000000,170,136,0.3403105388112093,0.699999988079071,0.3100000023841858,1.0099999904632568,Down,0.3100000023841858,3.225806426803478,1.0,Up,Up,False,-1.048299999833107,True,1778059500
btc-updown-5m-1778059500,BTC,5m,1778059500,1778059675000000,175,50,0.9999999999998396,0.6899999976158142,0.3199999928474426,1.0099999904632568,Down,0.3199999928474426,3.125000069849195,1.0,Up,Up,False,-1.0476000005006791,True,1778059500
btc-updown-5m-1778059800,BTC,5m,1778059800,1778059864000000,64,51,0.9496138247591589,0.550000011920929,0.4699999988079071,1.020000010728836,Down,0.4699999988079071,2.1276595798646123,0.9999999999999999,Up,Up,False,-1.0371000000834465,True,1778059800
btc-updown-5m-1778059800,BTC,5m,1778059800,1778059912000000,112,51,-0.6021351512130119,0.5400000214576721,0.4699999988079071,1.0100000202655792,Up,0.5400000214576721,1.8518517782658737,1.0,Up,Up,True,0.8196517797679106,True,1778059800
btc-updown-5m-1778059800,BTC,5m,1778059800,1778059917000000,117,109,0.8921929862585982,0.7300000190734863,0.2800000011920929,1.0100000202655792,Down,0.2800000011920929,3.571428556223305,1.0,Up,Up,False,-1.0503999999165534,True,1778059800
btc-updown-5m-1778059800,BTC,5m,1778059800,1778059922000000,122,81,0.9191213307406596,0.7900000214576721,0.27000001072883606,1.0600000321865082,Down,0.27000001072883606,3.7037035565317473,1.0,Up,Up,False,-1.0510999992489813,True,1778059800
btc-updown-5m-1778059800,BTC,5m,1778059800,1778059927000000,127,98,0.9804496769702202,0.8899999856948853,0.11999999731779099,1.0099999830126762,Down,0.11999999731779099,8.333333519597852,1.0,Up,Up,False,-1.0616000001877546,True,1778059800
btc-updown-5m-1778060100,BTC,5m,1778060100,1778060160000000,60,54,0.8435263759941738,0.4099999964237213,0.6100000143051147,1.020000010728836,Down,0.6100000143051147,1.6393442238508078,1.0,Up,Up,False,-1.027299998998642,True,1778060100
btc-updown-5m-1778060100,BTC,5m,1778060100,1778060180000000,80,50,0.37816506407984135,0.38999998569488525,0.6200000047683716,1.0099999904632568,Down,0.6200000047683716,1.612903213401739,1.0,Up,Up,False,-1.026599999666214,True,1778060100
btc-updown-5m-1778060100,BTC,5m,1778060100,1778060185000000,85,58,0.9860192912105139,0.4399999976158142,0.5799999833106995,1.0199999809265137,Down,0.5799999833106995,1.7241379806459602,1.0,Up,Up,False,-1.029400001168251,True,1778060100
btc-updown-5m-1778060100,BTC,5m,1778060100,1778060190000000,90,160,0.8417339365541627,0.5299999713897705,0.47999998927116394,1.0099999606609344,Down,0.47999998927116394,2.083333379899463,1.0,Up,Up,False,-1.0364000007510186,True,1778060100
btc-updown-5m-1778060100,BTC,5m,1778060100,1778060197000000,97,225,-0.3797666545071156,0.46000000834465027,0.550000011920929,1.0100000202655792,Up,0.46000000834465027,2.173913004042296,0.9999999999999999,Up,Up,True,1.1361130046264216,True,1778060100
btc-updown-5m-1778060400,BTC,5m,1778060400,1778060460000000,60,131,0.8193797624433256,0.6499999761581421,0.3799999952316284,1.0299999713897705,Down,0.3799999952316284,2.6315789803903855,1.0,Up,Up,False,-1.0434000003337862,True,1778060400
btc-updown-5m-1778060400,BTC,5m,1778060400,1778060466000000,66,79,0.49269487885293317,0.5799999833106995,0.4399999976158142,1.0199999809265137,Down,0.4399999976158142,2.272727285042282,1.0,Up,Up,False,-1.039200000166893,True,1778060400
btc-updown-5m-1778060400,BTC,5m,1778060400,1778060471000000,71,148,0.4859586414564541,0.6499999761581421,0.36000001430511475,1.0099999904632568,Down,0.36000001430511475,2.7777776673988104,1.0,Up,Up,False,-1.044799998998642,True,1778060400
btc-updown-5m-1778060400,BTC,5m,1778060400,1778060483000000,83,65,-0.8110180526306398,0.5899999737739563,0.4300000071525574,1.0199999809265137,Up,0.5899999737739563,1.6949153295778365,1.0,Up,Up,True,0.6662153277420134,True,1778060400
btc-updown-5m-1778060400,BTC,5m,1778060400,1778060488000000,88,101,0.6819593470805313,0.5699999928474426,0.4399999976158142,1.0099999904632568,Down,0.4399999976158142,2.272727285042282,1.0,Up,Up,False,-1.039200000166893,True,1778060400
btc-updown-5m-1778060700,BTC,5m,1778060700,1778060760000000,60,90,-0.955639617161959,0.10999999940395355,0.8999999761581421,1.0099999755620956,Up,0.10999999940395355,9.090909140169128,1.0,Down,Down,False,-1.0623000000417233,True,1778060700
btc-updown-5m-1778060700,BTC,5m,1778060700,1778060766000000,66,75,-0.7119052422943484,0.10999999940395355,0.8999999761581421,1.0099999755620956,Up,0.10999999940395355,9.090909140169128,1.0,Down,Down,False,-1.0623000000417233,True,1778060700
btc-updown-5m-1778060700,BTC,5m,1778060700,1778060771000000,71,93,-0.9377559764383373,0.11999999731779099,0.8899999856948853,1.0099999830126762,Up,0.11999999731779099,8.333333519597852,1.0,Down,Down,False,-1.0616000001877546,True,1778060700
btc-updown-5m-1778060700,BTC,5m,1778060700,1778060776000000,76,94,-0.9267109407212812,0.09000000357627869,0.9200000166893005,1.0100000202655792,Up,0.09000000357627869,11.111110669595242,1.0,Down,Down,False,-1.0636999997496606,True,1778060700
btc-updown-5m-1778060700,BTC,5m,1778060700,1778060784000000,84,58,-0.9623207867608625,0.07000000029802322,0.9399999976158142,1.0099999979138374,Up,0.07000000029802322,14.28571422489322,1.0,Down,Down,False,-1.0650999999791384,True,1778060700
btc-updown-5m-1778061000,BTC,5m,1778061000,1778061060000000,60,105,-0.5693210900891529,0.28999999165534973,0.7200000286102295,1.0100000202655792,Up,0.28999999165534973,3.4482759612919205,1.0,Up,Up,True,2.398575960707795,True,1778061000
btc-updown-5m-1778061000,BTC,5m,1778061000,1778061065000000,65,135,-0.653361142381192,0.2800000011920929,0.7300000190734863,1.0100000202655792,Up,0.2800000011920929,3.571428556223305,1.0,Up,Up,True,2.5210285563067516,True,1778061000
