slug,asset,tf,slot_start_s,fire_ts_us,offset_s,binance_px,binance_ret_60s,up_ask,up_asz,dn_ask,dn_asz,sum_asks,max_asz,direction,entry_px,shares,stake_usd,winner,won,pnl_usd,fired,skip_reason,outcome_truth
btc-updown-5m-1777633800,BTC,5m,1777633800,1777634040000000,240,77317.99,0.00023272962483833481,,,0.009999999776482582,15361.5302734375,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777635600,BTC,5m,1777635600,1777635840000000,240,77423.58,0.0006097466410948105,0.9800000190734863,674.0599975585938,0.029999999329447746,575.1900024414062,1.010000018402934,674.0599975585938,Down,0.029999999329447746,33.33333407839141,1.0,Up,False,-1.0679000000469385,True,,Up
btc-updown-5m-1777637100,BTC,5m,1777637100,1777637340000000,240,77451.42,0.0004548143082694356,0.23000000417232513,319.010009765625,0.7799999713897705,20.0,1.0099999755620956,319.010009765625,Down,0.7799999713897705,1.2820513290766447,1.0,Down,True,0.26665132707392847,True,,Down
btc-updown-5m-1777637400,BTC,5m,1777637400,1777637640000000,240,77525.0,0.0008304859743661908,,,0.009999999776482582,2258.22998046875,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777637700,BTC,5m,1777637700,1777637940000000,240,77681.53,0.00030479850977083167,,,0.009999999776482582,3801.6298828125,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777638000,BTC,5m,1777638000,1777638240000000,240,77756.51,0.0002086434202908105,0.9100000262260437,229.75,0.10000000149011612,484.95001220703125,1.0100000277161598,484.95001220703125,Down,0.10000000149011612,9.99999985098839,1.0,Up,False,-1.0629999998956918,True,,Up
btc-updown-5m-1777638600,BTC,5m,1777638600,1777638840000000,240,77992.26,0.0013127485796959881,,,0.009999999776482582,19617.91015625,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777641000,BTC,5m,1777641000,1777641240000000,240,78357.45,0.00027982194031239693,,,0.009999999776482582,7464.43994140625,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777642200,BTC,5m,1777642200,1777642440000000,240,78474.57,0.0015901727096805374,,,0.009999999776482582,19048.279296875,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777643100,BTC,5m,1777643100,1777643340000000,240,78368.85,0.0008786712141308772,0.9900000095367432,469.9700012207031,0.019999999552965164,4998.8701171875,1.0100000090897083,4998.8701171875,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777643400,BTC,5m,1777643400,1777643640000000,240,78787.2,0.003868579899132918,,,0.009999999776482582,75231.78125,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777644000,BTC,5m,1777644000,1777644240000000,240,78706.65,0.0008463876376541002,0.27000001072883606,302.8399963378906,0.7400000095367432,134.3699951171875,1.0100000202655792,302.8399963378906,Down,0.7400000095367432,1.3513513339358236,1.0,Down,True,0.3331513346033956,True,,Down
btc-updown-5m-1777644600,BTC,5m,1777644600,1777644840000000,240,78808.32,0.0007912781866663554,,,0.009999999776482582,21929.9609375,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777646100,BTC,5m,1777646100,1777646340000000,240,78183.48,0.0016863147143448831,0.10999999940395355,398.2699890136719,0.8999999761581421,39.72999954223633,1.0099999755620956,398.2699890136719,Down,0.8999999761581421,1.1111111405455043,0.9999999999999999,Down,True,0.1041111388765743,True,,Down
btc-updown-5m-1777646400,BTC,5m,1777646400,1777646640000000,240,78220.66,0.0007713627763021869,0.6100000143051147,497.9800109863281,0.4099999964237213,12.039999961853027,1.020000010728836,497.9800109863281,Down,0.4099999964237213,2.4390244115186124,1.0,Down,True,1.3977244112682727,True,,Down
btc-updown-5m-1777646700,BTC,5m,1777646700,1777646940000000,240,78335.0,0.0008872357138951514,,,0.009999999776482582,1542.5799560546875,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777647600,BTC,5m,1777647600,1777647841000000,241,78289.11,0.0004064796510996338,0.05999999865889549,148.22000122070312,0.949999988079071,404.9200134277344,1.0099999867379665,404.9200134277344,Down,0.949999988079071,1.0526315921561542,1.0,Down,True,0.04913159132168911,True,,Down
btc-updown-5m-1777647900,BTC,5m,1777647900,1777648140000000,240,78245.0,0.0005094293010843298,0.18000000715255737,265.1400146484375,0.8299999833106995,283.2300109863281,1.0099999904632568,283.2300109863281,Down,0.8299999833106995,1.2048193013344475,1.0,Up,False,-1.011900001168251,True,,Up
btc-updown-5m-1777648200,BTC,5m,1777648200,1777648440000000,240,78474.21,0.0006521040301024073,,,0.009999999776482582,6012.669921875,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777648800,BTC,5m,1777648800,1777649041000000,241,78581.84,0.0010681802170984245,0.9399999976158142,278.3800048828125,0.14000000059604645,160.1699981689453,1.0799999982118607,278.3800048828125,Down,0.14000000059604645,7.14285711244661,1.0,Up,False,-1.0601999999582767,True,,Up
btc-updown-5m-1777650900,BTC,5m,1777650900,1777651140000000,240,78462.43,0.0005919709508299675,0.9900000095367432,9919.6396484375,0.019999999552965164,884.3300170898438,1.0100000090897083,9919.6396484375,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777652700,BTC,5m,1777652700,1777652940000000,240,78368.08,0.001074165994860543,0.9599999785423279,7.840000152587891,0.05000000074505806,579.72998046875,1.009999979287386,579.72998046875,Down,0.05000000074505806,19.99999970197678,1.0,Up,False,-1.066499999947846,True,,Up
btc-updown-5m-1777653300,BTC,5m,1777653300,1777653541000000,241,78256.0,0.00020373195010336964,0.10999999940395355,247.02000427246094,0.8999999761581421,163.50999450683594,1.0099999755620956,247.02000427246094,Down,0.8999999761581421,1.1111111405455043,0.9999999999999999,Up,False,-1.00700000166893,True,,Up
btc-updown-5m-1777654200,BTC,5m,1777654200,1777654440000000,240,78229.82,0.0003174989217440416,0.9200000166893005,102.55999755859375,0.09000000357627869,322.1600036621094,1.0100000202655792,322.1600036621094,Down,0.09000000357627869,11.111110669595242,1.0,Up,False,-1.0636999997496606,True,,Up
btc-updown-5m-1777655700,BTC,5m,1777655700,1777655940000000,240,78341.63,0.0003465514491634014,0.5899999737739563,216.9499969482422,0.41999998688697815,296.67999267578125,1.0099999606609344,296.67999267578125,Down,0.41999998688697815,2.380952455289242,1.0,Down,True,1.3403524543713305,True,,Down
btc-updown-5m-1777656900,BTC,5m,1777656900,1777657140000000,240,78454.04,0.0004641812734991202,,,0.009999999776482582,4123.509765625,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777657800,BTC,5m,1777657800,1777658040000000,240,78514.84,0.00040492814627768325,0.9200000166893005,1168.550048828125,0.09000000357627869,51.02000045776367,1.0100000202655792,1168.550048828125,Down,0.09000000357627869,11.111110669595242,1.0,Up,False,-1.0636999997496606,True,,Up
btc-updown-5m-1777658400,BTC,5m,1777658400,1777658640000000,240,78538.35,0.0005670508666668628,0.28999999165534973,366.44000244140625,0.7200000286102295,59.2400016784668,1.0100000202655792,366.44000244140625,Down,0.7200000286102295,1.3888888336994052,1.0,Up,False,-1.019599997997284,True,,Up
btc-updown-5m-1777658700,BTC,5m,1777658700,1777658940000000,240,78529.83,0.00045634055388443784,0.3499999940395355,246.63999938964844,0.6600000262260437,272.8399963378906,1.0100000202655792,272.8399963378906,Down,0.6600000262260437,1.5151514549448057,1.0,Down,True,0.4913514567806287,True,,Down
btc-updown-5m-1777659300,BTC,5m,1777659300,1777659540000000,240,78547.44,0.00020781570414385442,0.6100000143051147,50.41999816894531,0.4000000059604645,463.9700012207031,1.0100000202655792,463.9700012207031,Down,0.4000000059604645,2.4999999627470975,1.0,Up,False,-1.0419999995827676,True,,Up
btc-updown-5m-1777662600,BTC,5m,1777662600,1777662840000000,240,78489.3,0.00026150527636592535,0.33000001311302185,1098.3900146484375,0.699999988079071,50.0,1.030000001192093,1098.3900146484375,Down,0.699999988079071,1.4285714528998554,1.0,Down,True,0.4075714520653904,True,,Down
btc-updown-5m-1777663200,BTC,5m,1777663200,1777663440000000,240,78405.86,0.0003873659498185855,0.8799999952316284,246.72999572753906,0.12999999523162842,616.9500122070312,1.0099999904632568,616.9500122070312,Down,0.12999999523162842,7.692307974459867,1.0,Up,False,-1.0609000003337858,True,,Up
btc-updown-5m-1777664100,BTC,5m,1777664100,1777664340000000,240,78343.11,0.00025650185603165454,0.5299999713897705,201.5500030517578,0.47999998927116394,92.0,1.0099999606609344,201.5500030517578,Down,0.47999998927116394,2.083333379899463,1.0,Down,True,1.0469333791484445,True,,Down
btc-updown-5m-1777664700,BTC,5m,1777664700,1777664940000000,240,78407.03,0.0004982902455825666,0.5099999904632568,303.0899963378906,0.5,293.8599853515625,1.0099999904632568,303.0899963378906,Down,0.5,2.0,1.0,Up,False,-1.035,True,,Up
btc-updown-5m-1777665000,BTC,5m,1777665000,1777665240000000,240,78397.46,0.000313756533351528,0.5099999904632568,281.739990234375,0.5,304.17999267578125,1.0099999904632568,304.17999267578125,Down,0.5,2.0,1.0,Up,False,-1.035,True,,Up
btc-updown-5m-1777668000,BTC,5m,1777668000,1777668241000000,241,78001.21,0.0007093379614995232,0.05000000074505806,163.4199981689453,0.9599999785423279,292.2799987792969,1.009999979287386,292.2799987792969,Down,0.9599999785423279,1.0416666899497316,1.0,Down,True,0.0388666884476945,True,,Down
btc-updown-5m-1777668600,BTC,5m,1777668600,1777668841000000,241,77849.24,0.0007448133660190592,0.029999999329447746,476.510009765625,0.9800000190734863,33.0,1.010000018402934,476.510009765625,Down,0.9800000190734863,1.0204081434053665,0.9999999999999999,Down,True,0.019008144740510602,True,,Down
btc-updown-5m-1777668900,BTC,5m,1777668900,1777669141000000,241,77877.78,0.0008966943120638504,0.8199999928474426,368.3599853515625,0.1899999976158142,46.36000061035156,1.0099999904632568,368.3599853515625,Down,0.1899999976158142,5.263157960780771,1.0,Up,False,-1.0567000001668931,True,,Up
btc-updown-5m-1777669500,BTC,5m,1777669500,1777669742000000,242,77927.99,0.0002826484286120312,0.800000011920929,132.61000061035156,0.23000000417232513,334.05999755859375,1.030000016093254,334.05999755859375,Down,0.23000000417232513,4.347826008084592,0.9999999999999999,Up,False,-1.0538999997079372,True,,Up
btc-updown-5m-1777670100,BTC,5m,1777670100,1777670340000000,240,77978.75,0.00024576835255296636,0.8600000143051147,244.82000732421875,0.15000000596046448,161.57000732421875,1.0100000202655792,244.82000732421875,Down,0.15000000596046448,6.666666401757145,1.0,Up,False,-1.0594999995827674,True,,Up
btc-updown-5m-1777671900,BTC,5m,1777671900,1777672146000000,246,78148.0,0.0002641840195292122,0.8600000143051147,18.290000915527344,0.15000000596046448,207.11000061035156,1.0100000202655792,207.11000061035156,Down,0.15000000596046448,6.666666401757145,1.0,Up,False,-1.0594999995827674,True,,Up
btc-updown-5m-1777673100,BTC,5m,1777673100,1777673340000000,240,78272.28,0.00029393241701392014,0.49000000953674316,311.1499938964844,0.5199999809265137,105.3499984741211,1.0099999904632568,311.1499938964844,Down,0.5199999809265137,1.9230769936149668,1.0,Up,False,-1.033600001335144,True,,Up
btc-updown-5m-1777676400,BTC,5m,1777676400,1777676640000000,240,78146.8,0.00021502623832070356,0.49000000953674316,193.42999267578125,0.5199999809265137,453.07000732421875,1.0099999904632568,453.07000732421875,Down,0.5199999809265137,1.9230769936149668,1.0,Down,True,0.8894769922798228,True,,Down
btc-updown-5m-1777678200,BTC,5m,1777678200,1777678440000000,240,78067.99,0.00026906867260345635,0.8799999952316284,335.0199890136719,0.12999999523162842,7.960000038146973,1.0099999904632568,335.0199890136719,Down,0.12999999523162842,7.692307974459867,1.0,Up,False,-1.0609000003337858,True,,Up
btc-updown-5m-1777678500,BTC,5m,1777678500,1777678743000000,243,78110.92,0.00021243539703830194,0.7300000190734863,216.1199951171875,0.2800000011920929,15.6899995803833,1.0100000202655792,216.1199951171875,Down,0.2800000011920929,3.571428556223305,1.0,Up,False,-1.0503999999165534,True,,Up
btc-updown-5m-1777679400,BTC,5m,1777679400,1777679652000000,252,78178.2,0.0002968460111316684,0.7900000214576721,5.0,0.25999999046325684,947.8800048828125,1.050000011920929,947.8800048828125,Down,0.25999999046325684,3.8461539872299335,1.0,Down,True,2.7943539865623612,True,,Down
btc-updown-5m-1777680000,BTC,5m,1777680000,1777680240000000,240,78283.99,0.0004791268619044331,0.9700000286102295,489.1199951171875,0.03999999910593033,35.0,1.0100000277161598,489.1199951171875,Down,0.03999999910593033,25.00000055879356,1.0,Up,False,-1.067200000062585,True,,Up
btc-updown-5m-1777681200,BTC,5m,1777681200,1777681441000000,241,78260.0,0.0003944821584387359,0.6700000166893005,10.289999961853027,0.3499999940395355,432.0299987792969,1.020000010728836,432.0299987792969,Down,0.3499999940395355,2.857142905799711,1.0,Up,False,-1.0455000004172326,True,,Up
btc-updown-5m-1777682700,BTC,5m,1777682700,1777682951000000,251,78313.81,0.00026426332224338545,0.44999998807907104,312.7699890136719,0.5600000023841858,0.6499999761581421,1.0099999904632568,312.7699890136719,Down,0.5600000023841858,0.6499999761581421,0.3639999881982803,Down,True,0.2747887883841038,True,,Down
btc-updown-5m-1777683900,BTC,5m,1777683900,1777684140000000,240,78350.0,0.0002882770810017643,0.9700000286102295,1064.27001953125,0.05999999865889549,405.4700012207031,1.030000027269125,1064.27001953125,Down,0.05999999865889549,16.666667039195705,1.0,Up,False,-1.0658000000938774,True,,Up
btc-updown-5m-1777684800,BTC,5m,1777684800,1777685040000000,240,78337.26,0.00042462704017331987,0.9300000071525574,55.2400016784668,0.07999999821186066,214.92999267578125,1.010000005364418,214.92999267578125,Down,0.07999999821186066,12.50000027939678,1.0,Up,False,-1.0644000001251697,True,,Up
btc-updown-5m-1777685100,BTC,5m,1777685100,1777685345000000,245,78349.71,0.00025482016730560275,0.75,286.2699890136719,0.25999999046325684,87.58000183105469,1.0099999904632568,286.2699890136719,Down,0.25999999046325684,3.8461539872299335,1.0,Up,False,-1.0518000006675718,True,,Up
btc-updown-5m-1777685400,BTC,5m,1777685400,1777685640000000,240,78422.71,0.0005737598455888282,0.9900000095367432,13223.9501953125,0.019999999552965164,2147.1201171875,1.0100000090897083,13223.9501953125,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777687200,BTC,5m,1777687200,1777687440000000,240,78351.51,0.00020169600811681399,0.6100000143051147,10.8100004196167,0.4000000059604645,222.50999450683594,1.0100000202655792,222.50999450683594,Down,0.4000000059604645,2.4999999627470975,1.0,Down,True,1.45799996316433,True,,Down
btc-updown-5m-1777689300,BTC,5m,1777689300,1777689542000000,242,78353.56,0.00035199044404032875,0.7799999713897705,369.7699890136719,0.23000000417232513,30.020000457763672,1.0099999755620956,369.7699890136719,Down,0.23000000417232513,4.347826008084592,0.9999999999999999,Up,False,-1.0538999997079372,True,,Up
btc-updown-5m-1777692600,BTC,5m,1777692600,1777692840000000,240,78391.98,0.00020363371347498216,0.41999998688697815,73.16000366210938,0.5899999737739563,578.6199951171875,1.0099999606609344,578.6199951171875,Down,0.5899999737739563,1.6949153295778365,1.0,Up,False,-1.028700001835823,True,,Up
btc-updown-5m-1777697100,BTC,5m,1777697100,1777697340000000,240,78178.65,0.000330890298350095,0.019999999552965164,33.209999084472656,0.9900000095367432,5950.83984375,1.0100000090897083,5950.83984375,Down,0.9900000095367432,1.0101010003706326,1.0,Down,True,0.009401001038204538,True,,Down
btc-updown-5m-1777697400,BTC,5m,1777697400,1777697641000000,241,78181.77,0.00021198692001056507,0.20999999344348907,236.69000244140625,0.800000011920929,75.83999633789062,1.010000005364418,236.69000244140625,Down,0.800000011920929,1.2499999813735487,1.0,Down,True,0.23599998220801377,True,,Down
btc-updown-5m-1777698900,BTC,5m,1777698900,1777699140000000,240,78126.75,0.00026374363606462836,0.9300000071525574,323.8800048828125,0.07999999821186066,167.8699951171875,1.010000005364418,323.8800048828125,Down,0.07999999821186066,12.50000027939678,1.0,Down,True,11.43560027927161,True,,Down
btc-updown-5m-1777700100,BTC,5m,1777700100,1777700340000000,240,78204.68,0.00035739530709499867,0.9900000095367432,2947.570068359375,0.019999999552965164,145.08999633789062,1.0100000090897083,2947.570068359375,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777701600,BTC,5m,1777701600,1777701840000000,240,78268.29,0.00029394740565225064,,,0.009999999776482582,2564.530029296875,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777704300,BTC,5m,1777704300,1777704540000000,240,78293.15,0.0004298519119274591,0.9900000095367432,2499.239990234375,0.019999999552965164,2705.72998046875,1.0100000090897083,2705.72998046875,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777704600,BTC,5m,1777704600,1777704840000000,240,78321.9,0.0004791504411032488,0.8799999952316284,350.3800048828125,0.12999999523162842,119.29000091552734,1.0099999904632568,350.3800048828125,Down,0.12999999523162842,7.692307974459867,1.0,Up,False,-1.0609000003337858,True,,Up
btc-updown-5m-1777710900,BTC,5m,1777710900,1777711140000000,240,78350.0,0.00032071546103873416,0.9900000095367432,3891.81005859375,0.019999999552965164,238.02000427246094,1.0100000090897083,3891.81005859375,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777720800,BTC,5m,1777720800,1777721040000000,240,78227.86,0.000376734050824723,0.4300000071525574,325.2300109863281,0.5799999833106995,4.639999866485596,1.0099999904632568,325.2300109863281,Down,0.5799999833106995,1.7241379806459602,1.0,Up,False,-1.029400001168251,True,,Up
btc-updown-5m-1777725000,BTC,5m,1777725000,1777725240000000,240,78225.98,0.0003149561996051986,0.10999999940395355,215.41000366210938,0.8999999761581421,148.3000030517578,1.0099999755620956,215.41000366210938,Down,0.8999999761581421,1.1111111405455043,0.9999999999999999,Down,True,0.1041111388765743,True,,Down
btc-updown-5m-1777727400,BTC,5m,1777727400,1777727640000000,240,78423.84,0.0008863574842454813,,,0.009999999776482582,10563.2001953125,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777729800,BTC,5m,1777729800,1777730045000000,245,78343.5,0.00027016557472614444,0.46000000834465027,1.3600000143051147,0.550000011920929,694.6699829101562,1.0100000202655792,694.6699829101562,Down,0.550000011920929,1.8181817787737895,1.0,Up,False,-1.031499999165535,True,,Up
btc-updown-5m-1777733100,BTC,5m,1777733100,1777733340000000,240,78433.3,0.00027176966175712636,0.949999988079071,13.9399995803833,0.05999999865889549,446.2799987792969,1.0099999867379665,446.2799987792969,Down,0.05999999865889549,16.666667039195705,1.0,Up,False,-1.0658000000938774,True,,Up
btc-updown-5m-1777736400,BTC,5m,1777736400,1777736640000000,240,78435.26,0.0003744616157712599,0.9700000286102295,59.95000076293945,0.03999999910593033,251.4199981689453,1.0100000277161598,251.4199981689453,Down,0.03999999910593033,25.00000055879356,1.0,Up,False,-1.067200000062585,True,,Up
btc-updown-5m-1777737900,BTC,5m,1777737900,1777738140000000,240,78512.95,0.0002906097504731253,0.949999988079071,207.49000549316406,0.05999999865889549,203.6199951171875,1.0099999867379665,207.49000549316406,Down,0.05999999865889549,16.666667039195705,1.0,Up,False,-1.0658000000938774,True,,Up
btc-updown-5m-1777738500,BTC,5m,1777738500,1777738740000000,240,78572.0,0.0002012572147400693,0.8899999856948853,109.76000213623047,0.11999999731779099,202.00999450683594,1.0099999830126762,202.00999450683594,Down,0.11999999731779099,8.333333519597852,1.0,Up,False,-1.0616000001877546,True,,Up
btc-updown-5m-1777745700,BTC,5m,1777745700,1777745940000000,240,78379.44,0.0004669219377491096,0.9900000095367432,3065.77001953125,0.019999999552965164,510.7099914550781,1.0100000090897083,3065.77001953125,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777747800,BTC,5m,1777747800,1777748040000000,240,78485.31,0.00037167258398485004,0.9200000166893005,857.280029296875,0.09000000357627869,0.05999999865889549,1.0100000202655792,857.280029296875,Down,0.09000000357627869,0.05999999865889549,0.005400000093877311,Up,False,-0.005743980098505462,True,,Up
btc-updown-5m-1777749000,BTC,5m,1777749000,1777749243000000,243,78482.32,0.00022009799267319607,0.6299999952316284,359.3399963378906,0.3799999952316284,5.0,1.0099999904632568,359.3399963378906,Down,0.3799999952316284,2.6315789803903855,1.0,Up,False,-1.0434000003337862,True,,Up
btc-updown-5m-1777761000,BTC,5m,1777761000,1777761240000000,240,78716.86,0.00027778130757982744,,,0.009999999776482582,3881.739990234375,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777762200,BTC,5m,1777762200,1777762440000000,240,78825.59,0.0002355119841466191,,,0.009999999776482582,7499.830078125,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777766100,BTC,5m,1777766100,1777766340000000,240,78677.87,0.00020975988595162143,0.27000001072883606,55.939998626708984,0.7400000095367432,259.1099853515625,1.0100000202655792,259.1099853515625,Down,0.7400000095367432,1.3513513339358236,1.0,Down,True,0.3331513346033956,True,,Down
btc-updown-5m-1777766400,BTC,5m,1777766400,1777766640000000,240,78740.02,0.00022954207816261452,0.9800000190734863,15.5,0.029999999329447746,375.6199951171875,1.010000018402934,375.6199951171875,Down,0.029999999329447746,33.33333407839141,1.0,Up,False,-1.0679000000469385,True,,Up
btc-updown-5m-1777769700,BTC,5m,1777769700,1777769940000000,240,78542.32,0.0002562332690629887,0.9900000095367432,3010.1201171875,0.019999999552965164,185.0,1.0100000090897083,3010.1201171875,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777770000,BTC,5m,1777770000,1777770288000000,288,78376.45,0.0004909495380209794,0.5099999904632568,10.0,0.5,17979.720703125,1.0099999904632568,17979.720703125,Down,0.5,2.0,1.0,Down,True,0.965,True,,Down
btc-updown-5m-1777772100,BTC,5m,1777772100,1777772341000000,241,78177.79,0.0003266700156847602,0.019999999552965164,23.8700008392334,0.9900000095367432,3184.429931640625,1.0100000090897083,3184.429931640625,Down,0.9900000095367432,1.0101010003706326,1.0,Down,True,0.009401001038204538,True,,Down
btc-updown-5m-1777775400,BTC,5m,1777775400,1777775640000000,240,78169.95,0.0002513105834129892,0.9900000095367432,614.1599731445312,0.019999999552965164,1475.0999755859375,1.0100000090897083,1475.0999755859375,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777776300,BTC,5m,1777776300,1777776540000000,240,78156.74,0.0003783574423141811,0.9900000095367432,2628.47998046875,0.019999999552965164,293.2200012207031,1.0100000090897083,2628.47998046875,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777777500,BTC,5m,1777777500,1777777740000000,240,78158.42,0.000244819219626935,0.9800000190734863,64.63999938964844,0.029999999329447746,205.47000122070312,1.010000018402934,205.47000122070312,Down,0.029999999329447746,33.33333407839141,1.0,Up,False,-1.0679000000469385,True,,Up
btc-updown-5m-1777779000,BTC,5m,1777779000,1777779240000000,240,78171.54,0.0002245566733058979,,,0.009999999776482582,3737.64990234375,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777781400,BTC,5m,1777781400,1777781640000000,240,78147.02,0.0002109290425997834,0.9900000095367432,3369.3798828125,0.019999999552965164,392.32000732421875,1.0100000090897083,3369.3798828125,Down,0.019999999552965164,50.00000111758712,1.0,Up,False,-1.0686000000312925,True,,Up
btc-updown-5m-1777790700,BTC,5m,1777790700,1777790940000000,240,78163.21,0.00024083622637549595,0.9100000262260437,248.72000122070312,0.10000000149011612,132.14999389648438,1.0100000277161598,248.72000122070312,Down,0.10000000149011612,9.99999985098839,1.0,Up,False,-1.0629999998956918,True,,Up
btc-updown-5m-1777795500,BTC,5m,1777795500,1777795740000000,240,78490.83,0.00031121597126726464,,,0.009999999776482582,4612.83984375,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777797600,BTC,5m,1777797600,1777797841000000,241,78441.77,0.0003087318707697406,0.9599999785423279,94.62999725341797,0.05999999865889549,245.55999755859375,1.0199999772012234,245.55999755859375,Down,0.05999999865889549,16.666667039195705,1.0,Up,False,-1.0658000000938774,True,,Up
btc-updown-5m-1777798800,BTC,5m,1777798800,1777799040000000,240,78382.15,0.0003124135773817649,0.25,226.8300018310547,0.8100000023841858,6.0,1.0600000023841858,226.8300018310547,Down,0.8100000023841858,1.2345678976006922,0.9999999999999999,Down,True,0.2212678977675853,True,,Down
btc-updown-5m-1777799100,BTC,5m,1777799100,1777799340000000,240,78440.0,0.0003910248447442921,,,0.009999999776482582,6003.52001953125,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777800000,BTC,5m,1777800000,1777800240000000,240,78481.89,0.0007079251532360331,0.9100000262260437,15.0,0.10000000149011612,369.010009765625,1.0100000277161598,369.010009765625,Down,0.10000000149011612,9.99999985098839,1.0,Up,False,-1.0629999998956918,True,,Up
btc-updown-5m-1777806300,BTC,5m,1777806300,1777806540000000,240,78423.7,0.00020648532264333497,0.9800000190734863,330.17999267578125,0.029999999329447746,168.0,1.010000018402934,330.17999267578125,Down,0.029999999329447746,33.33333407839141,1.0,Up,False,-1.0679000000469385,True,,Up
btc-updown-5m-1777812900,BTC,5m,1777812900,1777813141000000,241,78742.25,0.0002677805728752425,0.20999999344348907,289.04998779296875,0.800000011920929,22.760000228881836,1.010000005364418,289.04998779296875,Down,0.800000011920929,1.2499999813735487,1.0,Down,True,0.23599998220801377,True,,Down
btc-updown-5m-1777816800,BTC,5m,1777816800,1777817040000000,240,78776.19,0.0005668628946258192,,,0.009999999776482582,20592.560546875,,,Down,0.009999999776482582,100.00000223517424,1.0,Up,False,-1.0693000000156463,True,,Up
btc-updown-5m-1777818600,BTC,5m,1777818600,1777818840000000,240,78701.49,0.0003687439368889045,0.8999999761581421,543.02001953125,0.10999999940395355,5.0,1.0099999755620956,543.02001953125,Down,0.10999999940395355,5.0,0.5499999970197678,Up,False,-0.584264996857047,True,,Up
btc-updown-5m-1777819800,BTC,5m,1777819800,1777820040000000,240,78767.73,0.00022514285714270166,0.9900000095367432,3435.639892578125,0.019999999552965164,16.40999984741211,1.0100000090897083,3435.639892578125,Down,0.019999999552965164,16.40999984741211,0.3281999896124006,Up,False,-0.35071450891008144,True,,Up
btc-updown-5m-1777824000,BTC,5m,1777824000,1777824240000000,240,78687.25,0.00022168605720551682,0.9300000071525574,29.110000610351562,0.07999999821186066,479.25,1.010000005364418,479.25,Down,0.07999999821186066,12.50000027939678,1.0,Up,False,-1.0644000001251697,True,,Up
