asset,tf,variant,n_trades,n_wins,win_rate,total_pnl_usd,avg_pnl_usd,sharpe,max_dd_usd,avg_fees_usd,avg_funding_usd,avg_bars_held,g1_binom_p,g6_pnl_ci_lo,g6_pnl_ci_hi,g4_perm_p
SOL,5m,pure_sms_hold3,41173,15115,0.36710951351613924,-11698.404948802705,-0.28412806812237884,-3.883541631009046,-11703.598369030962,0.22500000000000006,-0.0001471297640444886,2.999975712238603,0.0,-0.2932338371486633,-0.27466083999393814,
SOL,5m,pure_sms_hold5,41173,16337,0.3967891579433124,-11900.297039593925,-0.28903157505146393,-3.0730037495787257,-11909.086844175476,0.22500000000000006,-0.0002455717824789446,4.999927136715809,0.0,-0.30106667550642047,-0.27702002313854895,
SOL,5m,pure_sms_hold10,41173,17469,0.42428290384475265,-12238.396288111226,-0.297243248927968,-2.311878863061335,-12364.666055177708,0.22500000000000006,-0.0005226832165499435,9.999805697908824,4.577808066944839e-208,-0.3139578254781063,-0.28053608568262156,
SOL,5m,pure_sms_signal_flip,4985,2794,0.560481444332999,-1644.4378027259604,-0.32987719212155675,-1.6085566541292233,-1660.7823992098397,0.2250000000000001,-0.0010553440220667136,26.286258776328985,1.3818321691549642e-17,-0.4078898065821706,-0.2549290021018207,
SOL,5m,pure_sms_atr_trail,41173,16930,0.41119180045175235,-12732.35582345169,-0.30924042026210596,-2.292914473471001,-12810.352623250565,0.22500000000000006,-0.00046479219634262565,13.321229932237145,7.350761372462412e-286,-0.32646635919647293,-0.2923235865817451,
SOL,5m,sms_regime_trending_hold3,32,13,0.40625,-22.994652034338113,-0.718582876073066,-4.933144209049738,-24.22104081081737,0.225,3.405390625000823e-05,3.0,0.37708558747544885,-1.4293145038730257,-0.10932063685563005,
SOL,5m,sms_session_londNy_hold3,25357,9396,0.37054856647079704,-7321.976692985999,-0.28875563721993924,-3.826391846116863,-7325.508849089558,0.22500000000000006,-0.0001260064242616377,3.0,0.0,-0.30086552128148625,-0.2764855913444586,
SOL,5m,sms_session_asia_hold3,17868,6401,0.3582381911797627,-5063.501164642461,-0.28338376788910125,-4.187615648151607,-5066.890111636521,0.22500000000000006,-0.00013340407852035677,2.9999440340273114,1.7193e-318,-0.29575742961748414,-0.2700246485321312,
SOL,5m,sms_ranging_hold3,34345,12519,0.36450720628912503,-9754.07382743082,-0.2840027319094721,-3.9160128458973924,-9758.695434287241,0.22500000000000006,-0.00011027115300625857,2.999970883680303,0.0,-0.29412915462066247,-0.27402918363547174,
SOL,5m,sms_markov_sized_hold3,17824,5803,0.32557226211849194,-5214.510779182639,-0.2925555868033348,-5.28593227780782,-5215.084705049358,0.2252777154398564,-4.7054766045859295e-05,2.9999438958707363,0.0,-0.3034986117403286,-0.282239874156272,
SOL,5m,bos_pure_hold5,6328,2242,0.35429835651074587,-1917.73877079164,-0.30305606365228194,-3.249629887391753,-1927.208784648556,0.22500000000000006,0.00016735203855888805,4.999525916561315,1.8742400189763217e-120,-0.33307598716225745,-0.272696425385766,
SOL,5m,choch_pure_hold5,4065,1541,0.37908979089790895,-1144.6896711957518,-0.28159647507890573,-3.1291721767785083,-1146.8108511949763,0.2250000000000001,-0.00025240448339491716,5.0,4.8582181486879664e-54,-0.3182278472828922,-0.24363661595242933,
SOL,5m,bos_AND_liq_hold5,66,25,0.3787878787878788,-15.113395214024841,-0.22899083657613395,-3.062500108992633,-20.49762341199655,0.22500000000000003,-3.7206818181137386e-05,5.0,0.06401750413722565,-0.483903443436252,0.008309664826267675,
SOL,15m,pure_sms_hold1,11587,4350,0.3754207301285924,-3359.5398437345643,-0.289940437018604,-3.679951216196885,-3364.1982706723566,0.22500000000000006,-0.0002644471800294498,1.0,5.338160827146092e-160,-0.3084441158206965,-0.27140674548047916,
SOL,15m,pure_sms_hold3,11587,4906,0.423405540692155,-3457.5371105155073,-0.29839795551182424,-2.330704581881958,-3478.210098285258,0.22500000000000006,-0.0008284401592305385,3.0,2.969815673465416e-61,-0.32945166896126193,-0.2668099651829879,
SOL,15m,pure_sms_hold5,11587,5128,0.44256494347113146,-3596.4526869847755,-0.310386872096727,-1.869377443965629,-3645.7715615302486,0.22500000000000006,-0.0012565472188665343,5.0,3.8359200088408764e-35,-0.35093800729042873,-0.2698584936749154,
SOL,15m,pure_sms_hold10,11587,5302,0.45758177267627514,-3524.360291533669,-0.3041650376744342,-1.2752827052819444,-3654.0196923306644,0.22500000000000006,-0.0022575446427040655,10.0,6.967128259906428e-20,-0.3626950756285013,-0.24648824342666387,
SOL,15m,pure_sms_signal_flip,1594,944,0.5922208281053952,-730.4391999585894,-0.45824291088995567,-1.2740975837883686,-770.0670679119032,0.22500000000000006,-0.005324767001256755,27.400878293601004,1.8487157990625987e-13,-0.701750038294932,-0.23478077448145163,
SOL,15m,pure_sms_atr_trail,11587,4909,0.42366445154051957,-4387.100223466545,-0.3786226135726715,-1.5691157818463861,-4471.672032632957,0.22500000000000006,-0.002206361819281657,13.968412876499526,7.509497024664946e-61,-0.4398147699408115,-0.32115597001338725,
SOL,15m,sms_regime_trending_hold3,11,5,0.45454545454545453,-16.1663126652016,-1.4696647877456,-6.808220107743865,-17.09604820350957,0.225,0.002024684090910904,3.0,1.0,-3.1868742148675997,0.1927956682107283,
SOL,15m,sms_session_londNy_hold3,7368,3150,0.42752442996742673,-2074.463594351302,-0.2815504335438792,-2.061255054389246,-2102.56698759269,0.22500000000000006,-0.0007320174334965073,3.0,1.3591215270733422e-35,-0.3223519277316348,-0.24052109920099854,
SOL,15m,sms_session_asia_hold3,4809,2019,0.4198378041172801,-1472.9160382010596,-0.3062832269081014,-2.8217684247807537,-1479.7272405060646,0.225,-0.0009142295695575846,3.0,9.235310301915829e-29,-0.34633003110382243,-0.2644582753504248,
SOL,15m,sms_ranging_hold3,9405,3948,0.41977671451355664,-2912.503036803865,-0.3096760273050362,-2.426665502032342,-2925.0842877780974,0.225,-0.0007002678920787716,3.0,9.47174210834804e-55,-0.343946039915897,-0.27423101156291074,
SOL,15m,sms_markov_sized_hold3,2526,1019,0.40340459224069675,-744.6197540379874,-0.29478216707758803,-2.8874582320018587,-757.7399516844275,0.2276722090261283,-0.00022029943586714956,3.0,2.481651467015398e-22,-0.34885592857707065,-0.24198730762905524,
SOL,15m,bos_pure_hold5,2062,869,0.42143549951503395,-654.1116650029645,-0.3172219519897985,-1.762032751973173,-680.6247063762637,0.2250000000000001,0.0010109231086329478,5.0,1.0222827877178376e-12,-0.4200780936049751,-0.21369551204059106,
SOL,15m,choch_pure_hold5,1274,548,0.4301412872841444,-355.4093341160528,-0.278971219871313,-1.7855578538976509,-374.58502161667286,0.22500000000000006,-0.0010334395211936995,5.0,6.812195886264061e-07,-0.3902677445149627,-0.16658601171654905,
SOL,15m,bos_AND_liq_hold5,16,5,0.3125,0.22165077893901497,0.013853173683688436,0.05745728403419918,-12.700913004236789,0.225,0.0028195500000032653,5.0,0.210113525390625,-1.3999976868029977,1.7688698005280745,
SOL,1h,pure_sms_hold1,2644,1161,0.43910741301059003,-938.8678924525705,-0.3550937566008209,-2.3695738752768882,-942.2407042824731,0.22500000000000003,-0.001302078205371067,1.0,4.098284495321581e-10,-0.4320017053509618,-0.28146418301938575,
SOL,1h,pure_sms_hold3,2644,1271,0.4807110438729198,-1091.4773965291695,-0.41281293363433036,-1.7215334760741785,-1125.9222276868811,0.22500000000000003,-0.003305733377459444,3.0,0.04948379648913559,-0.5331407408711537,-0.28874446837612217,
SOL,1h,pure_sms_hold5,2644,1259,0.47617246596066565,-1169.2595792086042,-0.44223130832398044,-1.426395604237297,-1230.0572373375194,0.22500000000000003,-0.0049893730049182395,5.0,0.015042895369078641,-0.5939543300361034,-0.28003490383563656,
SOL,1h,pure_sms_hold10,2644,1265,0.47844175491679275,-789.9226685510894,-0.2987604646562365,-0.6722766328922211,-1237.0889276371593,0.22500000000000003,-0.009437225453859964,10.0,0.02795903463952966,-0.522885472186069,-0.0777897870771149,
SOL,1h,pure_sms_signal_flip,403,248,0.6153846153846154,-210.4530666557561,-0.5222160462921988,-0.7225109792942614,-297.7405404823414,0.22500000000000006,-0.022245911104222228,27.06699751861042,4.1811483679058775e-06,-1.4843633706779635,0.4198321218945321,
SOL,1h,pure_sms_atr_trail,2644,1159,0.43835098335854766,-159.4454473334638,-0.06030463212309523,-0.1160005842608227,-1024.8612328030529,0.22500000000000003,-0.006627528734871011,13.767776096822995,2.478462423059033e-10,-0.31952756421728506,0.2178719570923086,
SOL,1h,sms_regime_trending_hold3,4,3,0.75,6.866950894525096,1.716737723631274,11.258988514008328,-1.696812223784641,0.225,0.009955056249993238,3.0,0.625,,,
SOL,1h,sms_session_londNy_hold3,1821,862,0.4733662822624931,-880.8063506775161,-0.4836937675329578,-1.9764234245808727,-922.9411898433443,0.22500000000000003,-0.0027647359967056494,3.0,0.02444417194816438,-0.6364389649004213,-0.3341958105881425,
SOL,1h,sms_session_asia_hold3,899,446,0.4961067853170189,-162.91630835428205,-0.18121947536627592,-0.837814389796198,-290.04875857828523,0.22500000000000003,-0.004662817769746737,3.0,0.8414075603702458,-0.372023211817561,0.006377407335054432,
SOL,1h,sms_ranging_hold3,2151,1048,0.4872152487215249,-912.7268633521035,-0.424326761205069,-1.7638062738834221,-922.2145452224137,0.22500000000000006,-0.0023950167364018243,3.0,0.24428656472316446,-0.5653723540958139,-0.29320693651800644,
SOL,1h,sms_markov_sized_hold3,224,94,0.41964285714285715,-129.0429323520879,-0.5760845194289638,-2.0539881266880267,-158.93043785145775,0.24709821428571435,-0.00023119497767980124,3.0,0.019157338863390105,-1.0592701622605991,-0.10611059229379978,
SOL,1h,bos_pure_hold5,496,229,0.46169354838709675,-166.68372728947787,-0.33605590179330214,-1.0126997932580093,-199.58838796175644,0.22500000000000003,0.004063349848791144,5.0,0.09654471996319051,-0.7172800672395316,0.05786249958143499,
SOL,1h,choch_pure_hold5,305,150,0.4918032786885246,-6.120111528796015,-0.02006593943867546,-0.06773033822138301,-56.62463334624374,0.22500000000000003,-0.004153610573770596,5.0,0.8188846604410513,-0.48390245374379426,0.4141546444484322,
SOL,1h,bos_AND_liq_hold5,8,3,0.375,-1.700000597556914,-0.21250007469461424,-1.9529568721319417,-5.8860361179937355,0.225,0.0035861062499947804,5.0,0.7265625,-1.1295368247639814,0.8826325730532214,
SOL,4h,pure_sms_hold1,610,319,0.5229508196721312,-53.41509024634462,-0.08756572171531905,-0.3153469316966916,-103.24183541638502,0.225,-0.007226894508198182,1.0,0.2742941944188694,-0.36886768710005224,0.2096858652607828,
SOL,4h,pure_sms_hold3,610,325,0.5327868852459017,249.05310156044862,0.40828377304991575,0.8370764136566802,-171.37348384340925,0.225,-0.020056983606561853,3.0,0.11424752700006598,-0.10490205100016115,0.9338813681482723,
SOL,4h,pure_sms_hold5,610,310,0.5081967213114754,79.96595768999143,0.13109173391801873,0.19786315700536883,-281.192124935127,0.225,-0.03231177913935238,5.0,0.7155921431854931,-0.5818161912030433,0.8494504178040851,
SOL,4h,pure_sms_hold10,610,332,0.5442622950819672,481.0827542754405,0.7886602529105582,0.8900407303603247,-327.5939077853411,0.225,-0.06088553750001881,10.0,0.0317959456268737,-0.1231592818469435,1.7273966289013891,
SOL,4h,pure_sms_signal_flip,105,73,0.6952380952380952,444.99295189585223,4.238028113293831,3.7495271539070365,-79.6798920808996,0.22500000000000006,-0.11133128761908023,25.914285714285715,7.808423662658282e-05,1.2178375193104685,7.0402004304870305,
SOL,4h,pure_sms_atr_trail,610,288,0.4721311475409836,427.53115426671695,0.700870744699536,0.7333945931808585,-459.7108125299594,0.225,-0.047125353237722954,13.277049180327868,0.18145970963231034,-0.2864471123907581,1.66077760223949,
SOL,4h,sms_regime_trending_hold3,0,0,,0.0,,,0.0,0.0,0.0,,,,,
SOL,4h,sms_session_londNy_hold3,420,225,0.5357142857142857,93.95872564506928,0.22371125153587923,0.49998188805807625,-128.10074116401657,0.22500000000000006,-0.01956401065476489,3.0,0.15696993652474436,-0.3317002358938949,0.8097364813538064,
SOL,4h,sms_session_asia_hold3,260,130,0.5,88.91088544830463,0.3419649440319409,0.6334183331583734,-143.81244658766136,0.22500000000000006,-0.020535498653853623,3.0,1.0,-0.5303814152708269,1.2524740710098468,
SOL,4h,sms_ranging_hold3,495,260,0.5252525252525253,199.0737638014058,0.40216921980081977,0.8342384897901831,-171.37348384340925,0.22500000000000006,-0.015074913535353784,3.0,0.2806996125913767,-0.16830948940249635,0.9857047495673613,
SOL,4h,sms_markov_sized_hold3,31,25,0.8064516129032258,170.719152394426,5.507069432078258,10.136016708288079,-15.856489426891741,0.3193548387096773,-0.0025950217742100727,3.0,0.0008779102936387062,2.940136233022165,8.057429726203178,
SOL,4h,bos_pure_hold5,125,55,0.44,-111.25216065555966,-0.8900172852444773,-1.3020410354340184,-183.42771322392957,0.22500000000000012,0.02196538820000704,4.968,0.2103272547960883,-2.443432973736835,0.7785528126727841,
SOL,4h,choch_pure_hold5,76,36,0.47368421052631576,-5.995327862713669,-0.07888589293044301,-0.16243425574280915,-62.592576549462215,0.22500000000000012,-0.010635750328958023,5.0,0.7310088822226056,-1.5013888085647553,1.4328828030467493,
SOL,4h,bos_AND_liq_hold5,2,2,1.0,14.449281872288807,7.224640936144404,53.046691669929025,0.0,0.225,0.06238026249994616,5.0,0.5,,,
BTC,5m,5m_liq_AND_15m_ranging,45906,11928,0.2598353156450137,-13400.543175929348,-0.2919126732002211,-5.968487409319853,-13412.573899184543,0.22500000000000006,-9.770544863420922e-05,5.0,0.0,-0.297702849951124,-0.28591460008817043,
BTC,15m,15m_liq_AND_1h_liq,5816,2257,0.38806740027510317,-1998.186869769438,-0.3435672059438511,-3.3928000461731664,-2005.0125546872941,0.22500000000000003,-0.0004466149329436646,5.0,8.617439357822242e-66,-0.3777746968130237,-0.3081198421725228,
ETH,5m,5m_liq_AND_15m_ranging,31309,11330,0.36187677664569295,-9326.501023621897,-0.2978856246964738,-3.678889939954832,-9329.33571209276,0.2250000000000001,-0.00021418307196028122,4.9996167236257945,0.0,-0.30947391523043166,-0.2860325758868858,
ETH,15m,15m_liq_AND_1h_liq,4240,1823,0.42995283018867925,-2065.618047130761,-0.48717406771951915,-2.94565818727387,-2073.247349357053,0.22500000000000006,-0.0022262915919819314,5.0,7.395846564536479e-20,-0.5543637859953593,-0.42188288256614254,
SOL,5m,5m_liq_AND_15m_ranging,33956,13404,0.39474614206620334,-9813.423556241603,-0.28900410991405356,-3.0567911502438707,-9821.518957282995,0.22500000000000006,-0.00023515634423972417,4.999911650371068,0.0,-0.302335852749663,-0.2762809603475116,
SOL,15m,15m_liq_AND_1h_liq,5348,2357,0.44072550486163053,-2214.781305655766,-0.41413263007774237,-2.3226591521010875,-2246.1334188596165,0.22500000000000003,-0.002130257685116666,5.0,4.48207871698371e-18,-0.4800955694730205,-0.34952209982426563,
