label,hypothesis,asset,hold_h,z_thresh,regime_filter,n_signals,status,n_trades,win_rate,total_pnl_usd,avg_pnl_usd,sharpe,g1_p,g1_pass,g2_pnl_pos,g3_wf_stable,g3_wf_mean_sharpe,g4_perm_p,g4_pass,boot_lo,boot_hi,boot_pos,avg_funding,avg_fees
N2-A|BTC|h1h|z1.5,N2-A,BTC,1,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h1h|z2.0,N2-A,BTC,1,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h4h|z1.5,N2-A,BTC,4,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h4h|z2.0,N2-A,BTC,4,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h8h|z1.5,N2-A,BTC,8,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h8h|z2.0,N2-A,BTC,8,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h24h|z1.5,N2-A,BTC,24,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h24h|z2.0,N2-A,BTC,24,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h72h|z1.5,N2-A,BTC,72,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h72h|z2.0,N2-A,BTC,72,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-B|BTC|h1h|z1.5,N2-B,BTC,1,1.5,,65,OK,64,0.234375,-34.38560768494196,-0.5372751200772181,-6.1252430688277695,2.436457216293327e-05,True,False,False,-6.275986024594116,1.0,False,-0.7227946130407363,-0.12784877845913697,False,-0.0034078558593749943,0.22500000000000003
N2-B|BTC|h1h|z2.0,N2-B,BTC,1,2.0,,38,OK,38,0.3157894736842105,-15.691290935026423,-0.4129287088164848,-4.6381616936092795,0.03355243967962451,True,False,False,-4.839813647148834,0.9440559440559441,False,-0.8226271051183679,0.03566494940660446,False,-0.004514150657894728,0.22499999999999998
N2-B|BTC|h4h|z1.5,N2-B,BTC,4,1.5,,65,OK,64,0.40625,-6.678094151609384,-0.10434522111889663,-0.6474160751811359,0.16864291143970336,False,False,False,-1.3763049024512988,0.6313686313686314,False,-0.30945431612485946,0.20706926521455277,False,-0.011601868749999997,0.22500000000000003
N2-B|BTC|h4h|z2.0,N2-B,BTC,4,2.0,,38,OK,38,0.47368421052631576,-2.5617148490554587,-0.06741354865935417,-0.4857016286629956,0.8714146793645341,False,False,False,-1.7372589741370963,0.5514485514485514,False,-0.38191686380602274,0.292664384372269,False,-0.016077224342105262,0.22499999999999998
N2-B|BTC|h8h|z1.5,N2-B,BTC,8,1.5,,65,OK,64,0.40625,24.1825737546759,0.37785271491681094,1.5363018306081337,0.16864291143970336,False,True,True,0.427070937271634,0.23876123876123875,False,-0.17362451714130894,0.3038691915038844,False,-0.01934547734375,0.22500000000000003
N2-B|BTC|h8h|z2.0,N2-B,BTC,8,2.0,,38,OK,38,0.34210526315789475,-5.970810244679944,-0.15712658538631433,-0.9387088703395549,0.07295138851623051,False,False,False,-2.506625936178738,0.6363636363636364,False,-0.44469055911792754,0.24799271592037672,False,-0.02798219407894738,0.22499999999999998
N2-B|BTC|h24h|z1.5,N2-B,BTC,24,1.5,,65,OK,64,0.546875,68.4548280419966,1.069606688156197,2.831084892213113,0.5323087760278422,False,True,True,3.3887906439392768,0.0979020979020979,False,-0.06118546128485807,0.43345084784250215,False,-0.031028566406250055,0.22500000000000003
N2-B|BTC|h24h|z2.0,N2-B,BTC,24,2.0,,38,OK,38,0.4473684210526316,8.287282998201226,0.21808639468950594,0.5353452385917952,0.6271025701571489,False,True,False,-0.9597095393288795,0.4385614385614386,False,-0.30926428959782426,0.3522950408395179,False,-0.04764351973684214,0.22499999999999998
N2-B|BTC|h72h|z1.5,N2-B,BTC,72,1.5,,65,OK,65,0.5846153846153846,91.93446035969912,1.4143763132261402,1.8490389730517083,0.2145391940081784,False,True,True,3.7028899482041937,0.17282717282717283,False,-0.11892570624444264,0.4250087785002265,False,-0.03643406076923092,0.22500000000000003
N2-B|BTC|h72h|z2.0,N2-B,BTC,72,2.0,,38,OK,38,0.5263157894736842,-120.62439648386291,-3.17432622325955,-3.845012722243897,0.8714146793645341,False,False,False,-2.7226804807487697,0.9280719280719281,False,-0.5318682157221251,0.0837169019819753,False,-0.036272442105263314,0.22499999999999998
N2-C_pos|BTC|h1h|z1.5,N2-C_pos,BTC,1,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h1h|z2.0,N2-C_pos,BTC,1,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h4h|z1.5,N2-C_pos,BTC,4,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h4h|z2.0,N2-C_pos,BTC,4,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h8h|z1.5,N2-C_pos,BTC,8,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h8h|z2.0,N2-C_pos,BTC,8,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h24h|z1.5,N2-C_pos,BTC,24,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h24h|z2.0,N2-C_pos,BTC,24,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h72h|z1.5,N2-C_pos,BTC,72,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_pos|BTC|h72h|z2.0,N2-C_pos,BTC,72,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-C_neg|BTC|h1h|z1.5,N2-C_neg,BTC,1,1.5,,65,OK,64,0.484375,-4.0143923150580365,-0.06272487992278182,-0.7150994372024054,0.9006532462520334,False,False,False,-1.1842621869449126,0.6073926073926074,False,-0.28727889210277646,0.2093090888904157,False,0.0034078558593749943,0.22500000000000003
N2-C_neg|BTC|h1h|z2.0,N2-C_neg,BTC,1,2.0,,38,OK,38,0.5,-7.108709064973574,-0.18707129118351512,-2.101251083336564,1.0,False,False,False,-2.103692252382031,0.7822177822177823,False,-0.41157839187561274,0.2259051213754198,False,0.004514150657894728,0.22499999999999998
N2-C_neg|BTC|h4h|z1.5,N2-C_neg,BTC,4,1.5,,65,OK,64,0.40625,-31.72190584839062,-0.49565477888110343,-3.075319292508208,0.16864291143970336,False,False,False,-2.9910373303071114,0.9340659340659341,False,-0.4475735971689641,0.05132861347475085,False,0.011601868749999997,0.22500000000000003
N2-C_neg|BTC|h4h|z2.0,N2-C_neg,BTC,4,2.0,,38,OK,38,0.3684210526315789,-20.23828515094454,-0.5325864513406459,-3.837182761689601,0.14330665429588407,False,False,False,-3.280690937586593,0.9270729270729271,False,-0.5871999753139459,0.08089523842390643,False,0.016077224342105262,0.22499999999999998
N2-C_neg|BTC|h8h|z1.5,N2-C_neg,BTC,8,1.5,,65,OK,64,0.46875,-62.582573754675906,-0.977852714916811,-3.975826708887285,0.7079807541347641,False,False,False,-3.598622476551874,0.973026973026973,False,-0.44838127045282855,-0.023578701767715888,False,0.01934547734375,0.22500000000000003
N2-C_neg|BTC|h8h|z2.0,N2-C_neg,BTC,8,2.0,,38,OK,38,0.5263157894736842,-16.829189755320048,-0.44287341461368546,-2.645823440465625,0.8714146793645341,False,False,True,-1.729156907536682,0.8471528471528471,False,-0.46405582551192953,0.1700868577199993,False,0.02798219407894738,0.22499999999999998
N2-C_neg|BTC|h24h|z1.5,N2-C_neg,BTC,24,1.5,,65,OK,64,0.390625,-106.85482804199663,-1.6696066881561973,-4.419192889420971,0.10342187831608088,False,False,False,-5.325565750510294,0.983016983016983,False,-0.5358439361495084,-0.0395997352699586,False,0.031028566406250055,0.22500000000000003
N2-C_neg|BTC|h24h|z2.0,N2-C_neg,BTC,24,2.0,,38,OK,38,0.47368421052631576,-31.08728299820122,-0.8180863946895058,-2.0081888041539027,0.8714146793645341,False,False,False,-0.7734716938621421,0.7772227772227772,False,-0.4490134852063401,0.20361089777838612,False,0.04764351973684214,0.22499999999999998
N2-C_neg|BTC|h72h|z1.5,N2-C_neg,BTC,72,1.5,,65,OK,65,0.38461538461538464,-130.93446035969913,-2.0143763132261405,-2.633429501552904,0.08168153394154003,False,False,False,-4.77946114929487,0.8991008991008991,False,-0.48510852366707924,0.0740953674561998,False,0.03643406076923092,0.22500000000000003
N2-C_neg|BTC|h72h|z2.0,N2-C_neg,BTC,72,2.0,,38,OK,38,0.4473684210526316,97.82439648386291,2.5743262232595505,3.1182419144920113,0.6271025701571489,False,True,True,1.7992770962736084,0.11588411588411589,False,-0.14026825571527698,0.4880140811152269,False,0.036272442105263314,0.22499999999999998
N2-cross_to_neg|BTC|h1h|z2.0,N2-cross_to_neg,BTC,1,2.0,,182,OK,178,0.3707865168539326,-53.858945514987646,-0.3025783455898182,-4.388954964583264,0.0006997800306862469,True,False,False,-4.383617329861689,1.0,False,-0.43485845430460285,-0.13190797459749148,False,-0.000637137640449441,0.22500000000000006
N2-cross_to_neg|BTC|h4h|z2.0,N2-cross_to_neg,BTC,4,2.0,,182,OK,178,0.449438202247191,-1.1558570573661981,-0.006493578973967406,-0.03644909066857639,0.2024604323635347,False,False,True,-0.4481153392325176,0.5094905094905094,False,-0.15303925215538988,0.1424127302492587,False,-0.0017759084269662949,0.22500000000000006
N2-cross_to_neg|BTC|h8h|z2.0,N2-cross_to_neg,BTC,8,2.0,,182,OK,179,0.4581005586592179,67.98627309779607,0.37981158155193334,1.3957320692515565,0.2953524058769362,False,True,True,1.1785950630050193,0.12387612387612387,False,-0.06075715055111346,0.22565870430290583,False,-0.0032353346368715224,0.22500000000000006
N2-cross_to_neg|BTC|h24h|z2.0,N2-cross_to_neg,BTC,24,2.0,,182,OK,181,0.574585635359116,99.80724264831773,0.5514212301012029,1.4241017666982043,0.05298888865344443,False,True,True,1.8550789866870054,0.11388611388611389,False,-0.055039325742316576,0.23650536209025666,False,-0.0037159451657459075,0.2250000000000001
N2-cross_to_neg|BTC|h72h|z2.0,N2-cross_to_neg,BTC,72,2.0,,182,OK,182,0.5164835164835165,37.373568425935844,0.20534927706558156,0.32679580945349923,0.711027171025957,False,True,False,1.350835112491178,0.3776223776223776,False,-0.126109790965226,0.1736111021207838,False,0.00726469052197783,0.2250000000000001
N2-cross_to_pos|BTC|h1h|z2.0,N2-cross_to_pos,BTC,1,2.0,,181,OK,177,0.4576271186440678,-34.80825858724786,-0.1966568281765416,-2.0255015429373175,0.29263710818803007,False,False,False,-2.085170669737082,0.962037962037962,False,-0.27742680190971547,0.0226097003864342,False,-0.0007713395480226002,0.22500000000000006
N2-cross_to_pos|BTC|h4h|z2.0,N2-cross_to_pos,BTC,4,2.0,,181,OK,178,0.5,-46.23803229351276,-0.2597642263680492,-1.5438649617744582,1.0,False,False,False,-1.304899317897197,0.8841158841158842,False,-0.2430329438879039,0.04914460748893805,False,-0.002067046910112353,0.22500000000000006
N2-cross_to_pos|BTC|h8h|z2.0,N2-cross_to_pos,BTC,8,2.0,,181,OK,178,0.449438202247191,-108.66507049112164,-0.610477924107425,-2.431195743790344,0.2024604323635347,False,False,False,-2.596609688429229,0.978021978021978,False,-0.28599553995517335,-0.012840388199237994,False,-0.003394754494382001,0.22500000000000006
N2-cross_to_pos|BTC|h24h|z2.0,N2-cross_to_pos,BTC,24,2.0,,181,OK,180,0.4222222222222222,-184.99176708501835,-1.027732039361213,-2.78725166755492,0.04387101145390356,True,False,False,-3.2510209028523107,0.995004995004995,False,-0.32168368594269525,-0.02889137193102491,False,-0.005788661249999944,0.2250000000000001
N2-cross_to_pos|BTC|h72h|z2.0,N2-cross_to_pos,BTC,72,2.0,,181,OK,181,0.46408839779005523,-115.6412257614985,-0.6389017997872846,-1.0200307353029057,0.37246482393551344,False,False,False,-2.243883751955855,0.7812187812187812,False,-0.22385898975373641,0.0799459080488828,False,-0.01893134392265173,0.2250000000000001
N2-A|BTC|h24h|z2.0|reg-ranging,N2-A,BTC,24,2.0,ranging,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h24h|z2.0|reg-trending_up,N2-A,BTC,24,2.0,trending_up,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|BTC|h24h|z2.0|reg-trending_dn,N2-A,BTC,24,2.0,trending_dn,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-B|BTC|h24h|z2.0|reg-ranging,N2-B,BTC,24,2.0,ranging,25,OK,25,0.56,56.971561795586936,2.2788624718234773,5.447432015266332,0.6900379657745361,False,True,True,6.215220911367267,0.05094905094905095,False,-0.048764478559434866,0.8290026958360213,False,-0.04456012800000002,0.225
N2-B|BTC|h24h|z2.0|reg-trending_up,N2-B,BTC,24,2.0,trending_up,9,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-B|BTC|h24h|z2.0|reg-trending_dn,N2-B,BTC,24,2.0,trending_dn,4,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h1h|z1.5,N2-A,ETH,1,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h1h|z2.0,N2-A,ETH,1,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h4h|z1.5,N2-A,ETH,4,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h4h|z2.0,N2-A,ETH,4,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h8h|z1.5,N2-A,ETH,8,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h8h|z2.0,N2-A,ETH,8,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h24h|z1.5,N2-A,ETH,24,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h24h|z2.0,N2-A,ETH,24,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h72h|z1.5,N2-A,ETH,72,1.5,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-A|ETH|h72h|z2.0,N2-A,ETH,72,2.0,,0,INSUFFICIENT,0,,0.0,,,,False,False,False,,,False,,,False,0.0,0.0
N2-B|ETH|h1h|z1.5,N2-B,ETH,1,1.5,,50,OK,50,0.46,-21.331196779891492,-0.42662393559782985,-3.558085513820672,0.6718110337653656,False,False,False,-3.205556324572481,0.942057942057942,False,-0.4857782062970569,0.0551616608198943,False,-0.0038804825000000047,0.225
N2-B|ETH|h1h|z2.0,N2-B,ETH,1,2.0,,36,OK,36,0.4444444444444444,-13.081441898059317,-0.36337338605720326,-3.523265943412406,0.617719317029696,False,False,False,-4.551019367518614,0.9000999000999002,False,-0.599012222608076,0.10815121405546689,False,-0.005188381944444451,0.22499999999999998
N2-B|ETH|h4h|z1.5,N2-B,ETH,4,1.5,,50,OK,50,0.46,-7.4003853165925,-0.14800770633185,-0.5802537530536134,0.6718110337653656,False,False,False,-1.067174870855847,0.6003996003996004,False,-0.31765922358465143,0.2541116559458668,False,-0.012821469500000007,0.225
N2-B|ETH|h4h|z2.0,N2-B,ETH,4,2.0,,36,OK,36,0.4166666666666667,-25.260724468466712,-0.701686790790742,-3.230017798249424,0.4050322461407632,False,False,False,-4.116421941104954,0.8891108891108891,False,-0.46925679421334454,0.1391128484551017,False,-0.01702800833333333,0.22499999999999998
N2-B|ETH|h8h|z1.5,N2-B,ETH,8,1.5,,50,OK,50,0.48,9.693321281752361,0.19386642563504722,0.6227106342536429,0.887724827340783,False,True,True,0.0288722050966026,0.3966033966033966,False,-0.2464088794446181,0.3279674780986369,False,-0.021417775,0.225
N2-B|ETH|h8h|z2.0,N2-B,ETH,8,2.0,,36,OK,36,0.3888888888888889,-21.83476500983912,-0.6065212502733089,-2.115168096567353,0.24298495403490966,False,False,True,-3.7347479883866215,0.7932067932067932,False,-0.49143544791936394,0.20600894970653794,False,-0.029424309722222233,0.22499999999999998
N2-B|ETH|h24h|z1.5,N2-B,ETH,24,1.5,,50,OK,50,0.52,4.530530878159042,0.09061061756318084,0.16902282674532432,0.887724827340783,False,True,False,-0.01451353123957381,0.4825174825174825,False,-0.2650742340092085,0.2975712992644213,False,-0.0476240765,0.225
N2-B|ETH|h24h|z2.0,N2-B,ETH,24,2.0,,36,OK,36,0.4166666666666667,-37.295185381536264,-1.0359773717093406,-2.193715376636457,0.4050322461407632,False,False,False,-4.239716002666085,0.7662337662337663,False,-0.4999341584489824,0.1857587728710496,False,-0.05496662361111113,0.22499999999999998
N2-B|ETH|h72h|z1.5,N2-B,ETH,72,1.5,,50,OK,50,0.56,-58.79454437072081,-1.175890887414416,-1.3794154295372356,0.47988766169832786,False,False,True,-0.7502947254704723,0.7202797202797203,False,-0.3458865022758992,0.2150254090956245,False,-0.07644974650000008,0.225
