asset,tf,target,window,feature,perm_importance_mean,perm_importance_std
ETH,1h,y_next,2,within_psy_band,-6.825016631489822e-05,0.00017580832315394757
ETH,1h,y_next,2,last_high,-0.00010735289318097863,0.00038589567720892504
ETH,1h,y_next,2,last_low,-0.001939331041633019,0.0005466171214932869
ETH,1h,y_next,2,last_high_prev,0.00014265824237247315,0.0003481271641203598
ETH,1h,y_next,2,last_low_prev,7.266333496386279e-05,0.0003573640287343749
ETH,1h,y_next,2,choch_sell,0.0,0.0
ETH,1h,y_next,2,choch_buy,0.0,0.0
ETH,1h,y_next,2,bos_sell,0.00015589774831925585,0.00018648203337467972
ETH,1h,y_next,2,bos_buy,3.16106033458885e-05,6.137383376880745e-05
ETH,1h,y_next,2,bars_since_bos_buy,0.0013906612835588028,0.00026253221869687593
ETH,1h,y_next,2,bars_since_bos_sell,-0.00011433185755604924,0.0002594532638255931
ETH,1h,y_next,2,bars_since_choch_buy,0.00185014398219302,0.0024846139493486796
ETH,1h,y_next,2,bars_since_choch_sell,-3.294481712340369e-05,0.0009664839341160802
ETH,1h,y_next,2,rsi_div_bull,-4.823695965111563e-05,2.422111165462093e-05
ETH,1h,y_next,2,rsi_div_bear,0.00011145816634283712,0.00010037392880590801
ETH,1h,y_next,2,cvd_60s,0.00227380817249051,0.00035028243253037994
ETH,1h,y_next,2,cvd_120s,-0.00011381869841076142,0.0005362513067598274
ETH,1h,y_next,2,cvd_300s,-0.00018196623289662428,0.00011751344425642296
ETH,1h,y_next,2,recent_high_20,-0.0018276676116320556,0.0014185771410590298
ETH,1h,y_next,2,recent_low_20,0.0002248663374375126,0.0002525769312795023
ETH,1h,y_next,2,liquidity_up,4.105273161797429e-05,0.00019212678397212413
ETH,1h,y_next,2,liquidity_dn,-0.0005384065751696809,2.6684275551636105e-05
ETH,1h,y_next,2,trend_self,3.2842185294090775e-06,9.852655588338255e-06
ETH,1h,y_next,2,trend_parent,0.00010519762477106953,2.9763230423029974e-06
ETH,1h,y_next,2,trend_strength_multi_tf,-0.00016308197635239718,0.0005520566084327161
ETH,1h,y_next,2,rf_close,-0.0010554657298980086,0.00022147948707895715
ETH,1h,y_next,2,rf_hi_band,-0.0010909763427475738,0.00016400566281382645
ETH,1h,y_next,2,rf_lo_band,0.0015155642195065488,0.0010896421289700586
ETH,1h,y_next,2,rf_r,0.0009253285706691261,2.1963211415620965e-05
ETH,1h,y_next,2,rf_dir,-0.00019417942055294235,0.00020259523053473005
ETH,1h,y_next,2,rf_dir_age,0.0013317506136870105,0.00027792699305367874
ETH,1h,y_next,2,rf_dist_bps,0.005511637115199919,0.004327881598995609
ETH,1h,y_next,2,rf_band_pos,0.0048218485921890375,0.001966015317184655
ETH,1h,y_next,2,rf_in_band,0.0,0.0
ETH,1h,y_next,2,rf_aged,0.0,0.0
ETH,1h,y_next,2,rf_fresh,0.0,0.0
ETH,1h,y_next,2,regime_score,-0.00043279842308246996,0.00030922970091235014
ETH,1h,y_next,2,markov_state,0.0,0.0
ETH,1h,y_next,2,markov_state_fixed,-0.0005931093400506349,3.705009028520667e-05
ETH,1h,y_next,2,drz_in_support_zone,0.0,0.0
ETH,1h,y_next,2,drz_in_resistance_zone,-0.00020362154882508365,7.574228983514564e-05
ETH,1h,y_next,2,drz_dist_sup_bps,0.0005566750407397514,0.00022127422342088643
ETH,1h,y_next,2,drz_dist_res_bps,-0.001714054176879365,0.0006901990503271338
ETH,1h,y_next,2,drz_dist_bps,-0.00287512805886464,0.0012504662050834559
ETH,1h,y_next,2,drz_n_zones,-0.00039851939218138455,4.9981700744883284e-05
ETH,1h,y_next,2,drz_recent_RC,0.00040857731142790454,0.000217887373062442
ETH,1h,y_next,2,drz_recent_RE,6.229752023029222e-05,0.0002616085322355022
ETH,1h,y_next,2,hl_liq_long_size_sum_60m,0.0,0.0
ETH,1h,y_next,2,hl_liq_short_size_sum_60m,0.0,0.0
ETH,1h,y_next,2,hl_liq_cascade_60m,0.0,0.0
ETH,1h,y_next,2,regime_ranging,-0.00014101613310768535,5.4600133051918576e-05
ETH,1h,y_next,2,regime_trending_dn,-1.4060560579121084e-05,1.939741568951492e-05
ETH,1h,y_next,2,regime_trending_up,7.728176727084257e-05,0.00016533987659139715
ETH,1h,y_next,3,ema_5,-4.958454857417749e-05,0.0003577844910853667
ETH,1h,y_next,3,ema_13,-0.0001738079947904425,1.9288703884956515e-05
ETH,1h,y_next,3,ema_21,-0.00042613359398246953,0.00036617088407886467
ETH,1h,y_next,3,ema_50,-0.00019320152858792738,8.753297686969752e-05
ETH,1h,y_next,3,ema_100,0.0009252288070082937,0.0009000696280277998
ETH,1h,y_next,3,ema_200,0.0006786688529992757,2.662679775433663e-05
ETH,1h,y_next,3,ema_800,-0.001393084706133474,0.0011444281538761092
ETH,1h,y_next,3,rsi_14,0.007274462112477842,0.0008007957009672495
ETH,1h,y_next,3,atr_14,0.0009507024757260396,0.0007064487797903141
ETH,1h,y_next,3,adx_14,0.00020085411219433746,0.0011891905264788671
ETH,1h,y_next,3,plus_di_14,0.003188716275955128,0.0010596207547292624
ETH,1h,y_next,3,minus_di_14,0.00028513736177909754,0.002574622649005709
ETH,1h,y_next,3,stoch_k_14,0.000712948234360189,0.0012305983418843258
ETH,1h,y_next,3,stoch_d_3,-0.002467486478513803,0.0005254075210430198
ETH,1h,y_next,3,bb_pos_20,0.0035949321865778594,0.0009458802997547866
ETH,1h,y_next,3,bb_width_20,0.00036921095153896744,0.001430299325042128
ETH,1h,y_next,3,mfi_14,0.0033414534583492417,0.003035559773911234
ETH,1h,y_next,3,cci_20,0.0009824659391889368,0.0013906736181478196
ETH,1h,y_next,3,ribbon_lead_slope_bps,0.002576299927604442,0.0010482991241880235
ETH,1h,y_next,3,ribbon_lead_vs_ref_bps,0.0015623850146897489,0.0007224877563903886
ETH,1h,y_next,3,ribbon_alignment_pct,0.0008916832350343018,0.0008015295103540598
ETH,1h,y_next,3,ribbon_compression_bps,-0.0032982635344327993,0.0006097956005401417
ETH,1h,y_next,3,ribbon_color,-0.00013837548439293856,6.143032867739207e-05
ETH,1h,y_next,3,tight_ribbon,0.0,0.0
ETH,1h,y_next,3,qr_state,2.4949519155603728e-05,4.1931964967489854e-06
ETH,1h,y_next,3,qr_regime,-1.3418228789585651e-05,2.2643261082422317e-05
ETH,1h,y_next,3,qr_volume_ratio,0.0022229182928406588,0.0020151454064266106
ETH,1h,y_next,3,qr_health,-0.00031732014489171956,8.040454282520759e-05
ETH,1h,y_next,3,qr_confidence,0.0012837471074805262,0.0004038048226371882
ETH,1h,y_next,3,tr_ema_5,0.0,0.0
ETH,1h,y_next,3,tr_ema_13,-3.4908360835472774e-05,1.1216800628821577e-05
ETH,1h,y_next,3,tr_ema_50,-9.749181854978861e-06,6.698631403562194e-05
ETH,1h,y_next,3,tr_ema_200,-9.801596811159774e-05,6.530903543694455e-05
ETH,1h,y_next,3,tr_ema_800,-0.00033136735315586474,0.00010996657812734068
ETH,1h,y_next,3,cloud_size_bps,0.0028219164124016483,0.0003550589133624604
ETH,1h,y_next,3,tr_ema_stack_score,0.00022003798616698766,0.00013365813833399187
ETH,1h,y_next,3,pvsra_class,-0.00022978716802207755,0.00012831181280065218
ETH,1h,y_next,3,bars_since_climax_up,0.00016783268978243226,0.000509158884618166
ETH,1h,y_next,3,bars_since_climax_dn,0.0012405571835640283,0.00031952157305253914
ETH,1h,y_next,3,dayHigh,-0.0006087473014160238,0.0007569767975761366
ETH,1h,y_next,3,dayLow,0.0002624941006966752,0.00013481126737058258
ETH,1h,y_next,3,dayOpen,-0.00012548140516538409,2.0651492746492917e-05
ETH,1h,y_next,3,dayClose,0.00035317197493894836,7.453406772978122e-05
ETH,1h,y_next,3,adr,-0.0005071671162822367,0.00040736903965937765
ETH,1h,y_next,3,PP,0.00011520807374820752,1.1531290365907054e-06
ETH,1h,y_next,3,R1,3.218278311245548e-05,0.0001716065666295119
ETH,1h,y_next,3,S1,-0.0001591318070517933,5.22052963845554e-05
ETH,1h,y_next,3,R2,-3.6375979609371e-05,0.00013868997413002404
ETH,1h,y_next,3,S2,-0.00019896717377093642,0.0005683877851347385
ETH,1h,y_next,3,R3,-0.00045842120700745337,3.176346346289716e-05
ETH,1h,y_next,3,S3,1.782108511116931e-05,3.123931390081047e-05
ETH,1h,y_next,3,M0,0.00024561648479720644,0.00012820698288812382
ETH,1h,y_next,3,M1,0.00024404403611089087,0.00014089140229089914
ETH,1h,y_next,3,M2,-1.6038976600130095e-05,4.2246454704797376e-05
ETH,1h,y_next,3,M3,0.0003174249748041369,7.736447536510482e-05
ETH,1h,y_next,3,M4,0.0004491961747145612,0.0004150216232660653
ETH,1h,y_next,3,M5,0.0002443585258481429,7.704998562785281e-05
ETH,1h,y_next,3,close_vs_pp_bps,-8.480739914679125e-05,0.0007636859119710127
ETH,1h,y_next,3,close_vs_dayopen_bps,0.0027950799548224214,7.442923781741939e-06
ETH,1h,y_next,3,tr_above_pp,0.0,0.0
ETH,1h,y_next,3,adr_high,0.00040055509535219525,0.0004619854240296428
ETH,1h,y_next,3,adr_low,-0.0004956358259161631,0.0002308354671461954
ETH,1h,y_next,3,tr_within_adr,-0.00012506208551565923,7.914658387619955e-05
ETH,1h,y_next,3,weekHigh,0.0002875484497647518,7.87272642265302e-05
ETH,1h,y_next,3,weekLow,0.0003349315701780542,0.0003338832710538808
ETH,1h,y_next,3,awr,0.0019269834500823535,0.0007568719676637192
ETH,1h,y_next,3,tr_in_london,0.000814004269931945,2.2328771345225817e-05
ETH,1h,y_next,3,tr_in_ny,0.0003550589133624049,0.000402651693600542
ETH,1h,y_next,3,tr_in_tokyo,-0.0003845161187522317,7.547753694159276e-06
ETH,1h,y_next,3,psy_hi,-0.0004260287640700522,3.564217022189453e-06
ETH,1h,y_next,3,psy_lo,0.001516679172875235,0.0007365349646545338
ETH,1h,y_next,3,close_vs_psy_hi_bps,-0.0008713462320251719,0.0008463967128694017
ETH,1h,y_next,3,close_vs_psy_lo_bps,-0.0004964744652155018,0.001272635136764233
ETH,1h,y_next,3,within_psy_band,2.1070812396162264e-05,0.00017265486575374078
ETH,1h,y_next,3,last_high,0.0007126337446229369,0.00037151720961225987
ETH,1h,y_next,3,last_low,-0.001393084706133474,0.0006640974951730994
ETH,1h,y_next,3,last_high_prev,-1.1321630541294425e-05,0.00016709888039556642
ETH,1h,y_next,3,last_low_prev,0.0005488894214247808,0.00011174868663837989
ETH,1h,y_next,3,choch_sell,0.0,0.0
ETH,1h,y_next,3,choch_buy,0.0,0.0
ETH,1h,y_next,3,bos_sell,8.774263669447668e-05,1.8764554322980853e-05
ETH,1h,y_next,3,bos_buy,1.2579589489525311e-06,1.9288703885067537e-05
ETH,1h,y_next,3,bars_since_bos_buy,0.0017246617191140623,0.000956258461084325
ETH,1h,y_next,3,bars_since_bos_sell,0.00217815592023779,0.00013921412369216624
ETH,1h,y_next,3,bars_since_choch_buy,0.0017362978393925532,0.0006448087912880318
ETH,1h,y_next,3,bars_since_choch_sell,0.0003378668077257396,0.00098592532629882
ETH,1h,y_next,3,rsi_div_bull,0.0,0.0
ETH,1h,y_next,3,rsi_div_bear,-0.0006572835508659169,3.941604706947377e-05
ETH,1h,y_next,3,cvd_60s,-0.003564321852151664,0.00220467788807982
ETH,1h,y_next,3,cvd_120s,0.0009515411150254338,0.0006334871607469039
ETH,1h,y_next,3,cvd_300s,-0.00037371863777313497,0.00021919934686776
ETH,1h,y_next,3,recent_high_20,0.0023626565660949117,0.0005606303716158001
ETH,1h,y_next,3,recent_low_20,0.0012868920048531574,0.000553921257220924
ETH,1h,y_next,3,liquidity_up,-0.00017579976312642742,4.203679487990719e-05
ETH,1h,y_next,3,liquidity_dn,-0.0002660583177189757,0.00014529425861242729
ETH,1h,y_next,3,trend_self,0.0,0.0
ETH,1h,y_next,3,trend_parent,0.0008012150206169188,0.0005198515356847899
ETH,1h,y_next,3,trend_strength_multi_tf,-4.1302985493096855e-05,8.784746660694953e-05
ETH,1h,y_next,3,rf_close,-0.00022842437916059666,0.0005422851369424331
ETH,1h,y_next,3,rf_hi_band,0.0014664656448265534,0.0007293017006976266
ETH,1h,y_next,3,rf_lo_band,-0.000425190124770769,0.00032329544989956327
ETH,1h,y_next,3,rf_r,0.0014749044527763155,0.00025174903467373166
ETH,1h,y_next,3,rf_dir,-0.00031082069032184467,5.3777745070870964e-05
ETH,1h,y_next,3,rf_dir_age,0.0018729960451867034,0.00021794138791869644
ETH,1h,y_next,3,rf_dist_bps,-0.004090358352669299,0.0005441720753660007
ETH,1h,y_next,3,rf_band_pos,0.0026498905261224115,0.002820134303890609
ETH,1h,y_next,3,rf_in_band,0.0,0.0
ETH,1h,y_next,3,rf_aged,-2.306258073236922e-06,5.451155445757028e-06
ETH,1h,y_next,3,rf_fresh,-0.00013931895360463908,4.958454857406647e-05
ETH,1h,y_next,3,regime_score,-0.000572580981631543,0.00046062263516816193
ETH,1h,y_next,3,markov_state,-0.00011195834646332559,6.101100902772272e-05
ETH,1h,y_next,3,markov_state_fixed,-0.0004181665206386409,0.00030998205102239496
ETH,1h,y_next,3,drz_in_support_zone,-2.8304076353791174e-06,1.5619656950405236e-05
ETH,1h,y_next,3,drz_in_resistance_zone,0.0,0.0
ETH,1h,y_next,3,drz_dist_sup_bps,0.00011604671304754621,0.0004464705969916549
ETH,1h,y_next,3,drz_dist_res_bps,-2.159496195830446e-05,0.0005801287353256468
ETH,1h,y_next,3,drz_dist_bps,0.0005622028203020046,0.00033954408632458355
ETH,1h,y_next,3,drz_n_zones,1.1531290366018077e-05,4.717346058846772e-05
ETH,1h,y_next,3,drz_recent_RC,-0.00037371863777307945,0.0004967889549526983
ETH,1h,y_next,3,drz_recent_RE,0.0003742427873350551,0.00010126569539653518
ETH,1h,y_next,3,hl_liq_long_size_sum_60m,0.0,0.0
ETH,1h,y_next,3,hl_liq_short_size_sum_60m,0.0,0.0
ETH,1h,y_next,3,hl_liq_cascade_60m,0.0,0.0
ETH,1h,y_next,3,regime_ranging,8.585569827096462e-05,7.725964545263198e-05
ETH,1h,y_next,3,regime_trending_dn,-0.00016259119416156542,7.767896510230132e-05
ETH,1h,y_next,3,regime_trending_up,-2.631230801719564e-05,0.000192153229463643
SOL,1h,y_next,0,ema_5,-5.599811616591177e-05,0.00010256065231856182
SOL,1h,y_next,0,ema_13,-0.00025414529644535166,0.0002646064829819328
SOL,1h,y_next,0,ema_21,0.0,0.0
SOL,1h,y_next,0,ema_50,0.0,0.0
SOL,1h,y_next,0,ema_100,0.00034993694571094913,0.0024729424487053286
SOL,1h,y_next,0,ema_200,0.0012615985841707422,0.0009586344172216599
SOL,1h,y_next,0,ema_800,0.0,0.0
SOL,1h,y_next,0,rsi_14,0.0006101333206431359,0.00280903370635327
SOL,1h,y_next,0,atr_14,-0.00012102156973592404,0.00019055769200793105
SOL,1h,y_next,0,adx_14,0.00047424045632105116,0.0006167997630438515
SOL,1h,y_next,0,plus_di_14,0.0035666492450305287,0.0019260890505427564
SOL,1h,y_next,0,minus_di_14,0.0020519309709375877,0.0007354624377764463
SOL,1h,y_next,0,stoch_k_14,0.006310864619118506,0.0005373152574969509
SOL,1h,y_next,0,stoch_d_3,-0.0009118667597644015,0.0008404845457506971
SOL,1h,y_next,0,bb_pos_20,0.0018066058905916171,0.0012006775566934524
SOL,1h,y_next,0,bb_width_20,0.0013638515545323915,0.00017045580415347983
SOL,1h,y_next,0,mfi_14,-0.0012781108491939364,0.00022932561858435285
SOL,1h,y_next,0,cci_20,-0.0011876523538489892,0.0011747297116568856
SOL,1h,y_next,0,ribbon_lead_slope_bps,0.00016409704370973222,0.0006483884439580367
SOL,1h,y_next,0,ribbon_lead_vs_ref_bps,0.00035639826680705644,0.0006437732146036823
SOL,1h,y_next,0,ribbon_alignment_pct,-8.850984295089015e-05,0.00011989340256041148
SOL,1h,y_next,0,ribbon_compression_bps,-0.00016389192240501282,0.0010198631266558622
SOL,1h,y_next,0,ribbon_color,-9.179178382512365e-05,4.440876245392911e-05
SOL,1h,y_next,0,tight_ribbon,0.0,0.0
SOL,1h,y_next,0,qr_state,0.0,0.0
SOL,1h,y_next,0,qr_regime,-1.9486523940515088e-05,6.7074666616318e-05
SOL,1h,y_next,0,qr_volume_ratio,0.001986189592801446,0.0012986229796577153
SOL,1h,y_next,0,qr_health,-0.00028675958388263423,9.804798361651157e-05
SOL,1h,y_next,0,qr_confidence,-0.00010245809166620212,0.00045075406694006226
SOL,1h,y_next,0,tr_ema_5,0.0,0.0
SOL,1h,y_next,0,tr_ema_13,0.0,0.0
SOL,1h,y_next,0,tr_ema_50,0.0,0.0
SOL,1h,y_next,0,tr_ema_200,0.00023229987750156278,0.00021568505182595343
SOL,1h,y_next,0,tr_ema_800,0.0,0.0
SOL,1h,y_next,0,cloud_size_bps,-5.7639086603000766e-05,0.0007443852145281871
SOL,1h,y_next,0,tr_ema_stack_score,2.5435041775045963e-05,6.769003053025413e-05
SOL,1h,y_next,0,pvsra_class,0.0002054289865940917,1.0973989798157557e-05
SOL,1h,y_next,0,bars_since_climax_up,-0.0002900415247568122,0.0001987625441933205
SOL,1h,y_next,0,bars_since_climax_dn,0.0007734098791343791,0.0007114632451338809
SOL,1h,y_next,0,dayHigh,-8.225364315944672e-05,5.4972509642758904e-05
SOL,1h,y_next,0,dayLow,0.0,0.0
SOL,1h,y_next,0,dayOpen,0.0,0.0
SOL,1h,y_next,0,dayClose,0.0,0.0
SOL,1h,y_next,0,adr,-0.000548084125990389,0.00026583721080974954
SOL,1h,y_next,0,PP,0.00015907157174610553,0.0004384467886618948
SOL,1h,y_next,0,R1,0.0,0.0
SOL,1h,y_next,0,S1,0.0,0.0
SOL,1h,y_next,0,R2,-0.006510447648530371,0.002638372780895182
SOL,1h,y_next,0,S2,-3.210148417565062e-05,8.153571859326192e-05
SOL,1h,y_next,0,R3,-0.0005523916733877754,0.00018501941678267242
SOL,1h,y_next,0,S3,-0.001835835676502362,0.0008247927659459364
SOL,1h,y_next,0,M0,0.0,0.0
SOL,1h,y_next,0,M1,0.0,0.0
SOL,1h,y_next,0,M2,0.0,0.0
SOL,1h,y_next,0,M3,0.0,0.0
SOL,1h,y_next,0,M4,0.0,0.0
SOL,1h,y_next,0,M5,0.0,0.0
SOL,1h,y_next,0,close_vs_pp_bps,0.00021968491726637174,0.0002069673963788765
SOL,1h,y_next,0,close_vs_dayopen_bps,0.0012955461600881457,0.00023896631990222295
SOL,1h,y_next,0,tr_above_pp,0.00029732333107151954,4.112682157980663e-05
SOL,1h,y_next,0,adr_high,0.0,0.0
SOL,1h,y_next,0,adr_low,0.0,0.0
SOL,1h,y_next,0,tr_within_adr,-0.00022440270727297484,1.169191436434236e-05
SOL,1h,y_next,0,weekHigh,0.0,0.0
SOL,1h,y_next,0,weekLow,0.0,0.0
SOL,1h,y_next,0,awr,0.0002281974514088958,6.71772272686777e-05
SOL,1h,y_next,0,tr_in_london,6.461321096074002e-05,9.989407535826444e-05
SOL,1h,y_next,0,tr_in_ny,8.256132511652581e-05,0.00016850715175942277
SOL,1h,y_next,0,tr_in_tokyo,0.0009777106985529582,0.00023106914967380154
SOL,1h,y_next,0,psy_hi,0.0,0.0
SOL,1h,y_next,0,psy_lo,0.0,0.0
SOL,1h,y_next,0,close_vs_psy_hi_bps,9.435580013317235e-06,3.8973047881030176e-05
SOL,1h,y_next,0,close_vs_psy_lo_bps,-0.000294861875415775,0.0007034635142530443
SOL,1h,y_next,0,within_psy_band,9.640701317981115e-06,2.646064829819883e-05
SOL,1h,y_next,0,last_high,-0.00013804663802075012,0.00017004556154420758
SOL,1h,y_next,0,last_low,0.0,0.0
SOL,1h,y_next,0,last_high_prev,0.00021527480921668118,1.9383963288266415e-05
SOL,1h,y_next,0,last_low_prev,0.00036511592225413336,0.0005109571698511117
SOL,1h,y_next,0,choch_sell,0.0,0.0
SOL,1h,y_next,0,choch_buy,-2.7486254821296185e-05,1.0256065231528666e-06
SOL,1h,y_next,0,bos_sell,2.9332346563160083e-05,0.00011938059929877953
SOL,1h,y_next,0,bos_buy,-0.000384089642932961,0.0004294214512578498
SOL,1h,y_next,0,bars_since_bos_buy,-0.001464360993804481,0.0004473695654136356
SOL,1h,y_next,0,bars_since_bos_sell,0.00018019906612376513,0.0004384467886618948
SOL,1h,y_next,0,bars_since_choch_buy,-0.0006822334592230805,0.0005084957141954782
SOL,1h,y_next,0,bars_since_choch_sell,-0.00013466213649426795,0.00010122736383844089
SOL,1h,y_next,0,rsi_div_bull,-0.00028029826278663794,4.615229354354433e-06
SOL,1h,y_next,0,rsi_div_bear,-3.1178438304801936e-05,0.00015814852587525685
SOL,1h,y_next,0,cvd_60s,0.006354555457006195,0.0005606990862256356
SOL,1h,y_next,0,cvd_120s,0.0003226558121942613,6.933100096739864e-05
SOL,1h,y_next,0,cvd_300s,-3.579366765910086e-05,2.9640028520072637e-05
SOL,1h,y_next,0,recent_high_20,0.0,0.0
SOL,1h,y_next,0,recent_low_20,0.0,0.0
SOL,1h,y_next,0,liquidity_up,-0.0011496023518388077,0.0010273500542751224
SOL,1h,y_next,0,liquidity_dn,4.820350659018313e-06,1.9589084592819273e-05
SOL,1h,y_next,0,trend_self,0.00028009314148202957,0.00018348100699794312
SOL,1h,y_next,0,trend_parent,-0.00010317601623244244,5.599811616596728e-05
SOL,1h,y_next,0,trend_strength_multi_tf,3.5896228311571576e-05,4.594717223871392e-05
SOL,1h,y_next,0,rf_close,0.0,0.0
SOL,1h,y_next,0,rf_hi_band,1.846091741736222e-05,6.112614878189815e-05
SOL,1h,y_next,0,rf_lo_band,0.0,0.0
SOL,1h,y_next,0,rf_r,-0.004655228008739742,0.0007187450514485327
SOL,1h,y_next,0,rf_dir,0.00014584124759703387,3.5691107006907696e-05
SOL,1h,y_next,0,rf_dir_age,-5.5895555513607587e-05,0.0011688837544747144
SOL,1h,y_next,0,rf_dist_bps,0.003072101779550418,0.0027426769643031923
SOL,1h,y_next,0,rf_band_pos,0.0027624711702006755,0.0013456983190719418
SOL,1h,y_next,0,rf_in_band,-0.0002475814146969957,0.00011527817320605704
SOL,1h,y_next,0,rf_aged,0.0,0.0
SOL,1h,y_next,0,rf_fresh,0.0,0.0
SOL,1h,y_next,0,regime_score,0.0022957176414988845,0.0002182490681338911
SOL,1h,y_next,0,markov_state,-0.0002823494758329437,0.00016440472566670028
SOL,1h,y_next,0,markov_state_fixed,-5.343409985791858e-05,1.0768868493382655e-05
SOL,1h,y_next,0,drz_in_support_zone,-0.00011958572060344341,0.0001634816797958516
SOL,1h,y_next,0,drz_in_resistance_zone,-6.430552900371644e-05,6.4613210960517975e-06
SOL,1h,y_next,0,drz_dist_sup_bps,-0.0009850950655198032,0.0005588529944838827
SOL,1h,y_next,0,drz_dist_res_bps,0.00019353195092514097,0.0005539300831725602
SOL,1h,y_next,0,drz_dist_bps,0.0013924659765292002,0.0002903492067138913
SOL,1h,y_next,0,drz_n_zones,-1.7230189589489964e-05,9.538140665626971e-05
SOL,1h,y_next,0,drz_recent_RC,-6.686954531165412e-05,6.9536122272007e-05
SOL,1h,y_next,0,drz_recent_RE,0.0006108512452094317,5.0870083549980905e-05
SOL,1h,y_next,0,hl_liq_long_size_sum_60m,0.0,0.0
SOL,1h,y_next,0,hl_liq_short_size_sum_60m,0.0,0.0
SOL,1h,y_next,0,hl_liq_cascade_60m,0.0,0.0
SOL,1h,y_next,0,regime_ranging,0.0,0.0
SOL,1h,y_next,0,regime_trending_dn,6.451065030838032e-05,8.051011207005354e-05
SOL,1h,y_next,0,regime_trending_up,0.0,0.0
SOL,1h,y_next,1,ema_5,0.00033735667110884604,0.0003382045672349343
SOL,1h,y_next,1,ema_13,2.702668901427563e-05,6.36981964612926e-05
SOL,1h,y_next,1,ema_21,-0.0005146729484465373,0.0004659189212047332
SOL,1h,y_next,1,ema_50,0.000661994900328644,0.0003336471255580009
SOL,1h,y_next,1,ema_100,0.0001342855489459005,8.044414494867702e-05
SOL,1h,y_next,1,ema_200,-0.0001828276021562103,0.0003354489048255638
SOL,1h,y_next,1,ema_800,2.6390766919792696e-05,0.0016125924445248296
SOL,1h,y_next,1,rsi_14,0.0019341570502880434,0.0007687238251816164
SOL,1h,y_next,1,atr_14,0.001859118243142166,0.0007354439022383974
SOL,1h,y_next,1,adx_14,0.0023078672677966927,0.00036279355488716414
SOL,1h,y_next,1,plus_di_14,0.001168188887515631,0.0011985011740181517
SOL,1h,y_next,1,minus_di_14,0.0006740774201232647,0.001409627309377548
SOL,1h,y_next,1,stoch_k_14,0.005346091061076197,0.002139347912765932
SOL,1h,y_next,1,stoch_d_3,-0.0008593427236416873,0.0003904561659960337
SOL,1h,y_next,1,bb_pos_20,0.004240964447927265,0.0003321633073374852
SOL,1h,y_next,1,bb_width_20,-0.0009459341155034773,0.00043762038800154723
SOL,1h,y_next,1,mfi_14,0.0011690367836416637,0.0003073623456537611
SOL,1h,y_next,1,cci_20,-0.001420226010951986,0.0005153088705409092
SOL,1h,y_next,1,ribbon_lead_slope_bps,-0.002122707951294378,0.00011107439249830042
SOL,1h,y_next,1,ribbon_lead_vs_ref_bps,-0.000377419763059772,0.0005173226238400219
SOL,1h,y_next,1,ribbon_alignment_pct,-0.0008694114901373062,1.2612454873384138e-05
SOL,1h,y_next,1,ribbon_compression_bps,0.00025542870793970884,0.0001971358492813824
SOL,1h,y_next,1,ribbon_color,0.0,0.0
SOL,1h,y_next,1,tight_ribbon,0.0,0.0
SOL,1h,y_next,1,qr_state,-3.0630247549734424e-05,2.34231304791499e-05
SOL,1h,y_next,1,qr_regime,0.0,0.0
SOL,1h,y_next,1,qr_volume_ratio,0.0013638409185766642,0.0001479578739768117
SOL,1h,y_next,1,qr_health,5.6703053422146876e-05,5.829285865843747e-06
SOL,1h,y_next,1,qr_confidence,-0.00031764308618087433,0.0005397918711774752
SOL,1h,y_next,1,tr_ema_5,-0.0002317936034293422,0.00013831305554418138
SOL,1h,y_next,1,tr_ema_13,0.0,0.0
SOL,1h,y_next,1,tr_ema_50,-2.893445529783545e-05,9.644818432574809e-06
SOL,1h,y_next,1,tr_ema_200,0.0,0.0
SOL,1h,y_next,1,tr_ema_800,-3.0630247549734424e-05,1.64279874401152e-05
SOL,1h,y_next,1,cloud_size_bps,-0.0006463088219988977,0.0014721596486657607
SOL,1h,y_next,1,tr_ema_stack_score,-0.00030863418984272695,6.232036525666285e-05
SOL,1h,y_next,1,pvsra_class,-0.000727070927994844,0.0002471617207119303
SOL,1h,y_next,1,bars_since_climax_up,0.002103842262491995,0.003766566565463203
SOL,1h,y_next,1,bars_since_climax_dn,-0.0005822926644903914,0.0011315173800687806
SOL,1h,y_next,1,dayHigh,4.8436066194312843e-05,0.00011541986014385053
SOL,1h,y_next,1,dayLow,-1.0810675605876785e-05,6.78316900753484e-05
SOL,1h,y_next,1,dayOpen,8.478961259328344e-06,0.00022914392803563555
SOL,1h,y_next,1,dayClose,1.1446597700137673e-05,2.4377013620791033e-05
SOL,1h,y_next,1,adr,0.0005163687406982143,0.0013030043715404616
SOL,1h,y_next,1,PP,-4.652829991119711e-05,3.8473286714635346e-05
SOL,1h,y_next,1,R1,0.0,0.0
SOL,1h,y_next,1,S1,0.0,0.0
SOL,1h,y_next,1,R2,0.0,0.0
SOL,1h,y_next,1,S2,0.0001488057701025669,0.0005566438066805235
SOL,1h,y_next,1,R3,-0.0016448124973107436,0.00023221755149216428
SOL,1h,y_next,1,S3,-0.0008060312547231718,0.00033756864514039586
SOL,1h,y_next,1,M0,0.0005332206762012626,0.0005285572475087208
SOL,1h,y_next,1,M1,0.00019109458938398882,5.564318326495288e-05
SOL,1h,y_next,1,M2,0.0,0.0
SOL,1h,y_next,1,M3,-0.0001500776142917548,4.981389739899811e-05
