asset,tf,feature,mean_importance,std_importance,n_windows
ETH,4h,ribbon_lead_vs_ref_bps,0.002258107430537351,0.0021281652915224043,4
ETH,4h,mfi_14,0.002144037744523486,0.004331475430028822,4
ETH,4h,stoch_k_14,0.0018813545417320637,0.005162869235587806,4
ETH,4h,ribbon_alignment_pct,0.0016667986268015522,0.0012522492483746028,4
ETH,4h,regime_score,0.0016501476535487891,0.0026532018069836184,4
ETH,4h,cloud_size_bps,0.0014936829677137525,0.0019959279875994156,4
ETH,4h,dayClose,0.0014585718561733463,0.002566703943359875,4
ETH,4h,bars_since_choch_buy,0.0013741761426750293,0.0011805443561692802,4
ETH,4h,rsi_14,0.0012438239302230147,0.0022799320288217693,4
ETH,4h,liquidity_dn,0.0012175311876293782,0.002973564391487929,4
ETH,4h,cvd_60s,0.0011076525167723617,0.008113477011229633,4
ETH,4h,close_vs_pp_bps,0.001073776530669382,0.0034744847883020563,4
ETH,4h,close_vs_dayopen_bps,0.0010580399729780005,0.003653685432761455,4
ETH,4h,bars_since_choch_sell,0.0009568613413537957,0.001997796077071267,4
ETH,4h,rf_band_pos,0.0008962771679494885,0.006801348576938081,4
ETH,4h,cvd_120s,0.0008837064582132154,0.002941394703218225,4
ETH,4h,qr_volume_ratio,0.0008459766618950093,0.00218208049605743,4
ETH,4h,bb_width_20,0.0008172609721177476,0.0017262340713943506,4
ETH,4h,plus_di_14,0.0007847437336273577,0.0014428047217303589,4
ETH,4h,rf_r,0.0007298626950062725,0.0012634219963870012,4
ETH,4h,weekLow,0.0007159832147558554,0.000833283814802086,4
ETH,4h,ema_800,0.0006138454129708537,0.0031544855663881394,4
ETH,4h,qr_confidence,0.0005562387890143267,0.0004233156573041837,4
ETH,4h,drz_dist_res_bps,0.0005514961043103089,0.0023884141026476965,4
ETH,4h,awr,0.0005360009112131275,0.00038272003541087965,4
ETH,4h,drz_dist_bps,0.00047421647452657034,0.0014906289198426865,4
ETH,4h,tr_ema_800,0.00044198529578799717,0.0008889942701629862,4
ETH,4h,bb_pos_20,0.0004300538997272785,0.0025355090324444963,4
ETH,4h,regime_ranging,0.0003867840376852588,0.0008735081349286604,4
ETH,4h,trend_self,0.0003811210394060738,0.0006604820166160778,4
ETH,4h,liquidity_up,0.000380972802080215,0.000835437542062507,4
ETH,4h,S2,0.0003763401291345808,0.0004927699921475845,4
ETH,4h,recent_high_20,0.00034872501156917035,0.0003773934020135748,4
ETH,4h,rf_lo_band,0.00033995315527067527,0.0007257038209536856,4
ETH,4h,S1,0.00025737421877213007,0.000577360876384626,4
ETH,4h,rf_hi_band,0.0002282364816230953,0.0003400867856796472,4
ETH,4h,adr,0.00021434238836572084,0.0016020838086021171,4
ETH,4h,M5,0.00016072949182811824,0.00020308941977590492,4
ETH,4h,atr_14,0.00015265599422722986,0.0006774470740569665,4
ETH,4h,M2,0.0001434336656598728,0.0004544638457591216,4
ETH,4h,regime_trending_dn,0.00012775215164893827,0.00032546475721963224,4
ETH,4h,adr_low,0.00012406113321357382,0.0005638918694149321,4
ETH,4h,regime_trending_up,0.00011607659912965529,0.0002620446646012943,4
ETH,4h,tr_ema_200,0.00011343517117078095,0.00039065145258440555,4
ETH,4h,tr_in_ny,0.00010655581165743,0.0006687432010106767,4
ETH,4h,ema_21,6.550970682120405e-05,0.00039762706065778235,4
ETH,4h,dayHigh,2.460385861359493e-05,0.0003579890095225288,4
ETH,4h,last_low_prev,2.3679405183094082e-05,0.00194554841376211,4
ETH,4h,ribbon_color,2.1410750883896212e-05,0.0002140636805603462,4
ETH,4h,tr_ema_50,1.5830120593932073e-05,0.0002734176637874248,4
ETH,4h,drz_in_support_zone,1.271930544385902e-05,2.543861088771804e-05,4
ETH,4h,drz_recent_RC,1.267857669047523e-05,0.00042615888663190575,4
ETH,4h,rf_dir,3.1311442488524133e-06,0.0001965902508482945,4
ETH,4h,bos_buy,0.0,0.0,4
ETH,4h,bos_sell,0.0,0.0,4
ETH,4h,choch_buy,0.0,0.0,4
ETH,4h,drz_in_resistance_zone,0.0,0.0,4
ETH,4h,hl_liq_cascade_60m,0.0,0.0,4
ETH,4h,hl_liq_long_size_sum_60m,0.0,0.0,4
ETH,4h,hl_liq_short_size_sum_60m,0.0,0.0,4
ETH,4h,markov_state,0.0,0.0,4
ETH,4h,rf_in_band,0.0,0.0,4
ETH,4h,rsi_div_bear,0.0,0.0,4
ETH,4h,rsi_div_bull,0.0,0.0,4
ETH,4h,tight_ribbon,0.0,0.0,4
ETH,4h,tr_above_pp,0.0,0.0,4
ETH,4h,rf_fresh,-6.058581349194236e-06,2.3041639032591554e-05,4
ETH,4h,ema_50,-1.110704520405903e-05,0.00034215765097424385,4
ETH,4h,tr_ema_stack_score,-1.7084984292731198e-05,0.0003344920012087523,4
ETH,4h,markov_state_fixed,-2.254408942166386e-05,0.0005933753436496395,4
ETH,4h,drz_n_zones,-2.2895627997815415e-05,0.00023367670404544455,4
ETH,4h,tr_in_london,-2.9910062295773754e-05,0.0011702690557779207,4
ETH,4h,M3,-3.492898875619155e-05,5.0383523133622266e-05,4
ETH,4h,tr_in_tokyo,-3.829341470137915e-05,0.00010019447593289906,4
ETH,4h,recent_low_20,-4.171355230651874e-05,0.0020702868113965413,4
ETH,4h,tr_ema_13,-4.2227516754728134e-05,0.000154147259753118,4
ETH,4h,M0,-4.2859681714857434e-05,0.000492392405073325,4
ETH,4h,rf_aged,-4.518812361402336e-05,0.00015800525271948942,4
ETH,4h,qr_state,-4.660952171475774e-05,8.148889901053463e-05,4
ETH,4h,tr_ema_5,-5.890705255082174e-05,0.0003499436284081729,4
ETH,4h,tr_within_adr,-6.096159743468332e-05,0.00024782338133485246,4
ETH,4h,rf_close,-6.30968821919986e-05,0.0006240321036313224,4
ETH,4h,weekHigh,-6.427135699797748e-05,0.00016997065142731574,4
ETH,4h,ema_13,-7.455163482569804e-05,0.00020681445244749612,4
ETH,4h,last_high_prev,-8.756922104269371e-05,0.0005756576898287438,4
ETH,4h,cci_20,-9.053833070209183e-05,0.0032285906496017014,4
ETH,4h,PP,-9.564336457346112e-05,0.00016503940027944044,4
ETH,4h,qr_regime,-0.0001040688813728069,0.00016371834712503207,4
ETH,4h,trend_parent,-0.00011196839006966108,0.00043326941881161485,4
ETH,4h,S3,-0.00011315099820807806,0.0005787128505046491,4
ETH,4h,choch_sell,-0.00013282603037159668,0.00028796631941120713,4
ETH,4h,M1,-0.00015669332036569172,0.0002351686426275582,4
ETH,4h,dayOpen,-0.00016887194003911699,0.0005345156129121436,4
ETH,4h,ema_5,-0.00018775473124134356,0.0006149323791810348,4
ETH,4h,R1,-0.00019957672151203754,0.00024555491695959987,4
ETH,4h,within_psy_band,-0.0002288291194862263,0.0003718809597716737,4
ETH,4h,drz_recent_RE,-0.0002305606391381082,0.0003684093770438741,4
ETH,4h,last_low,-0.00023297754298058637,0.000804631425524881,4
ETH,4h,psy_hi,-0.00023445434944852073,0.0002498077339813102,4
ETH,4h,cvd_300s,-0.0002394643757838849,0.00044185293487007817,4
ETH,4h,R2,-0.00026857752200755425,0.0003438021657796053,4
ETH,4h,trend_strength_multi_tf,-0.0002963404693323707,0.0004403790989617758,4
ETH,4h,M4,-0.0003146732354339238,0.0005908448302743498,4
ETH,4h,ema_200,-0.0003316974099206865,0.0006403558315881396,4
ETH,4h,dayLow,-0.0003549117653951356,0.0006421815636234135,4
ETH,4h,R3,-0.0003570764456260478,0.0010036197961231035,4
ETH,4h,psy_lo,-0.00041249853311436935,0.0007248209601266117,4
ETH,4h,adr_high,-0.00047723369927063497,0.0012746470251740589,4
ETH,4h,qr_health,-0.0004904719521768297,0.0001627670542961445,4
ETH,4h,pvsra_class,-0.00058377674004223,0.0008685333077138262,4
ETH,4h,last_high,-0.0005994491249561723,0.0011667491815880477,4
ETH,4h,close_vs_psy_hi_bps,-0.0006131613663510754,0.0021689708496235955,4
ETH,4h,bars_since_climax_up,-0.0006758080607208172,0.0031784689598331394,4
ETH,4h,rf_dir_age,-0.0006794782909822078,0.0019228542137116793,4
ETH,4h,bars_since_climax_dn,-0.000773906133540031,0.0023612350988653813,4
ETH,4h,minus_di_14,-0.0008135214297276261,0.0019213531510547312,4
ETH,4h,ema_100,-0.0009448012348265561,0.0013623283520463594,4
ETH,4h,bars_since_bos_sell,-0.0010209013888407004,0.001851557532059085,4
ETH,4h,adx_14,-0.0010247620356435838,0.004555526816444309,4
ETH,4h,ribbon_compression_bps,-0.0013178257545730515,0.002549547566964888,4
ETH,4h,bars_since_bos_buy,-0.0013490761845242477,0.001202004156959647,4
ETH,4h,drz_dist_sup_bps,-0.0015173867686971293,0.0033109622919902746,4
ETH,4h,close_vs_psy_lo_bps,-0.002966692196760462,0.005237834316139545,4
ETH,4h,stoch_d_3,-0.004005287552395001,0.00444289813527217,4
ETH,5m,rf_band_pos,0.005763324426027561,0.005457192370759984,3
ETH,5m,rsi_14,0.0035505734442916603,0.0010621824402291657,3
ETH,5m,bb_pos_20,0.0032961493352996105,0.0014475070922443033,3
ETH,5m,stoch_k_14,0.001584769092116985,0.000801746343386592,3
ETH,5m,regime_score,0.0015286942199398783,0.001945932083381854,3
ETH,5m,cci_20,0.0007570334221869516,0.0008528998300776875,3
ETH,5m,awr,0.0007188549007696166,0.0007627919841171313,3
ETH,5m,minus_di_14,0.0005970050662430134,0.0003362447816238803,3
ETH,5m,tr_in_london,0.0005681404088994461,0.00020453964707505958,3
ETH,5m,ribbon_lead_vs_ref_bps,0.0004975630649054855,0.00033754128617348884,3
ETH,5m,stoch_d_3,0.00044976972025290163,0.00019678331020300428,3
ETH,5m,ribbon_lead_slope_bps,0.0004328189904756104,0.00027934081854221377,3
ETH,5m,qr_volume_ratio,0.00041739576453995547,0.00032155088294645557,3
ETH,5m,R1,0.0004121565443889382,0.0006162701916044492,3
ETH,5m,ribbon_compression_bps,0.00035591379546332885,0.00015635476893373018,3
ETH,5m,rf_lo_band,0.0003157368448974592,0.00034496281290181843,3
ETH,5m,last_high_prev,0.0003119279048134545,0.00036959356661847326,3
ETH,5m,rf_dist_bps,0.00030172951402585024,0.0006745346217695099,3
ETH,5m,bars_since_bos_buy,0.00029615976661797233,0.00028503215106530334,3
ETH,5m,close_vs_psy_hi_bps,0.000264962278629081,0.0001853697447140031,3
ETH,5m,recent_high_20,0.0002567366536005607,0.0005184187867795652,3
ETH,5m,bars_since_climax_dn,0.00024505892853306693,0.00012217716184875424,3
ETH,5m,weekLow,0.00022049756660247333,0.0003075506285553193,3
ETH,5m,trend_parent,0.00021983224382704503,7.14029046359085e-05,3
ETH,5m,adx_14,0.00021753590660929709,0.000386753456796801,3
ETH,5m,mfi_14,0.0002037655134105032,0.00017208103274198147,3
ETH,5m,M0,0.0001934567801583631,0.0002027298591849251,3
ETH,5m,recent_low_20,0.00018753499287908296,0.00025103805093960597,3
ETH,5m,drz_dist_sup_bps,0.00018629180325295072,0.00029557479070860477,3
ETH,5m,last_low,0.00018402656502662187,0.0006024006859894852,3
ETH,5m,bars_since_climax_up,0.00015636168613075707,0.0001745709543415782,3
ETH,5m,rf_r,0.000137063601130231,0.00041827627558006867,3
ETH,5m,atr_14,0.00013514416837849078,0.00022427220293585795,3
ETH,5m,ema_800,0.00011256734350776713,7.273573093602251e-05,3
ETH,5m,adr_high,0.00010926470737071536,0.00021227934951111325,3
ETH,5m,drz_dist_bps,0.00010622032611310821,0.0002542689059634902,3
ETH,5m,ema_100,0.00010445038727113776,0.0001961105428185308,3
ETH,5m,bb_width_20,0.00010160009244775114,0.0003367963299593165,3
ETH,5m,qr_state,8.836353542255686e-05,4.681058330930687e-05,3
ETH,5m,last_high,8.760664130598912e-05,3.4469131945464095e-05,3
ETH,5m,adr,7.841315648667486e-05,0.00023486410523300302,3
ETH,5m,bars_since_choch_buy,7.825372599068459e-05,0.00012251872650818058,3
ETH,5m,S1,7.739858798549992e-05,8.364873738846742e-05,3
ETH,5m,drz_n_zones,7.4216547061375e-05,7.394820039987393e-05,3
ETH,5m,cvd_300s,6.89471719013494e-05,0.0002238788518624764,3
ETH,5m,cloud_size_bps,6.849551815598283e-05,0.00011454493310260073,3
ETH,5m,ribbon_alignment_pct,4.407024364490771e-05,9.473392920265546e-05,3
ETH,5m,ema_13,4.1721150972155265e-05,8.408078797065142e-05,3
ETH,5m,dayClose,3.955226872761249e-05,5.7364822682119444e-05,3
ETH,5m,rf_close,3.7962843499587486e-05,5.354137032892672e-05,3
ETH,5m,ribbon_color,3.7751183539806256e-05,6.538696793680234e-05,3
ETH,5m,S2,3.1673819893070686e-05,0.00014701142068816798,3
ETH,5m,dayHigh,3.071502131194818e-05,2.643619115228447e-05,3
ETH,5m,plus_di_14,3.01594923824607e-05,0.00029013894652694504,3
ETH,5m,pvsra_class,2.8094498895144444e-05,4.6301842868533936e-05,3
ETH,5m,choch_buy,2.7808452376413644e-05,0.00019096791553594152,3
ETH,5m,qr_confidence,2.655396231217762e-05,5.0714960984088145e-05,3
ETH,5m,weekHigh,2.3788298489887023e-05,0.00010335774972679357,3
ETH,5m,rf_aged,2.234387027092814e-05,2.1755547303062314e-05,3
ETH,5m,tr_in_tokyo,1.9210708983474767e-05,0.0001108152522368567,3
ETH,5m,M1,1.774778778781035e-05,5.8131691837836826e-05,3
ETH,5m,regime_trending_dn,1.3681768200971925e-05,2.3697517661463612e-05,3
ETH,5m,bos_buy,1.2932601157681725e-05,2.2399922279128834e-05,3
ETH,5m,trend_self,1.1895459115026282e-05,2.0603539566583832e-05,3
ETH,5m,trend_strength_multi_tf,1.0827096740791594e-05,3.083204031063088e-05,3
ETH,5m,ema_21,8.944855336386523e-06,0.0002324909311225962,3
ETH,5m,ema_200,8.88121932422307e-06,0.00012787358333100763,3
ETH,5m,dayOpen,6.6878837249687946e-06,0.00012467290663124676,3
ETH,5m,choch_sell,5.6209978294881795e-06,3.474460538806154e-05,3
ETH,5m,M4,5.342741641360209e-06,9.253899974549817e-06,3
ETH,5m,psy_lo,5.048520430928072e-06,0.00012632721400223105,3
ETH,5m,M2,4.78757422976243e-06,6.787555071533284e-05,3
ETH,5m,M3,4.5485599415862055e-06,7.878336920099833e-06,3
ETH,5m,ema_5,3.1808419309979166e-06,0.00016224899369012504,3
ETH,5m,bos_sell,2.6371264439939424e-06,4.567636986980949e-06,3
ETH,5m,tr_ema_5,2.2142908524536153e-06,2.10341985205213e-05,3
ETH,5m,within_psy_band,6.942263946670598e-07,1.202435387518711e-06,3
ETH,5m,drz_in_resistance_zone,0.0,0.0,3
ETH,5m,hl_liq_cascade_60m,0.0,0.0,3
ETH,5m,hl_liq_long_size_sum_60m,0.0,0.0,3
ETH,5m,hl_liq_short_size_sum_60m,0.0,0.0,3
ETH,5m,liquidity_dn,0.0,0.0,3
ETH,5m,regime_trending_up,0.0,0.0,3
ETH,5m,rf_dir,0.0,0.0,3
ETH,5m,rf_fresh,0.0,0.0,3
ETH,5m,tight_ribbon,0.0,0.0,3
ETH,5m,liquidity_up,-2.8744020481585864e-06,4.978610388790715e-06,3
ETH,5m,R2,-4.7562999157350445e-06,3.993418355830049e-05,3
ETH,5m,rsi_div_bear,-6.08658955332982e-06,1.0542282351185208e-05,3
ETH,5m,tr_in_ny,-6.7681053882810245e-06,9.170154386702541e-06,3
ETH,5m,markov_state_fixed,-6.857688693758431e-06,2.5067412285755465e-05,3
ETH,5m,tr_ema_stack_score,-6.988821847501529e-06,1.2104994524920036e-05,3
ETH,5m,tr_ema_50,-7.438479119474077e-06,1.2883823765969305e-05,3
ETH,5m,rsi_div_bull,-8.3990947121008e-06,1.4547658778941678e-05,3
ETH,5m,tr_above_pp,-1.001465304036516e-05,1.1438065222360027e-05,3
ETH,5m,cvd_120s,-1.117325979020182e-05,0.0001982146013616517,3
ETH,5m,regime_ranging,-1.275492578112214e-05,1.1284274823879088e-05,3
ETH,5m,tr_within_adr,-1.3096195386734047e-05,2.5642255222965303e-05,3
ETH,5m,drz_in_support_zone,-1.7606197336853906e-05,0.00012882954301002479,3
ETH,5m,S3,-1.7654330571067096e-05,7.964892374887659e-05,3
ETH,5m,drz_recent_RE,-1.86186702419248e-05,1.8000748293793273e-05,3
ETH,5m,dayLow,-1.998112372603167e-05,0.00010803999212725665,3
ETH,5m,markov_state,-2.131097447732877e-05,8.544342283364989e-05,3
ETH,5m,qr_health,-2.4408657404199435e-05,7.852592227329922e-05,3
ETH,5m,tr_ema_800,-2.8213883324227734e-05,4.1202960912403544e-05,3
ETH,5m,ema_50,-2.8348712332741204e-05,0.0001175507795658711,3
ETH,5m,rf_hi_band,-3.2610862985412346e-05,6.143200247383611e-05,3
ETH,5m,PP,-3.319412320549701e-05,3.746676276369055e-05,3
ETH,5m,adr_low,-3.3442239024350506e-05,0.00010832990072287537,3
ETH,5m,M5,-3.68010118217225e-05,4.225653209117669e-05,3
ETH,5m,R3,-4.0278288269579576e-05,6.422741010677239e-05,3
ETH,5m,rf_in_band,-4.05064623856625e-05,3.929377694611526e-05,3
ETH,5m,qr_regime,-4.1765401578926685e-05,4.9969811904115074e-05,3
ETH,5m,close_vs_pp_bps,-4.985310519452687e-05,0.00026370533043988843,3
ETH,5m,last_low_prev,-5.3968352268563e-05,0.00011293854428982996,3
ETH,5m,tr_ema_200,-5.454188245238948e-05,9.446931154798799e-05,3
ETH,5m,drz_recent_RC,-6.451183381335952e-05,7.707201999924707e-05,3
ETH,5m,psy_hi,-7.134884558860725e-05,0.00015497716723682063,3
ETH,5m,rf_dir_age,-7.179040003268966e-05,0.00028885358647445087,3
ETH,5m,cvd_60s,-8.420889498450546e-05,0.0005218190083307383,3
ETH,5m,bars_since_choch_sell,-0.00010776782686983122,0.00039260831386261745,3
ETH,5m,tr_ema_13,-0.00010903975926472113,0.00018893272771741115,3
ETH,5m,close_vs_dayopen_bps,-0.00014232246320759293,0.0003527406480387868,3
ETH,5m,drz_dist_res_bps,-0.00014632217104186088,0.0004571732357569073,3
ETH,5m,bars_since_bos_sell,-0.00022451515496565064,0.00013975512455904313,3
ETH,5m,close_vs_psy_lo_bps,-0.00024898234407248293,0.0007047150011236134,3
SOL,15m,rf_band_pos,0.012110816824787055,0.003106339300788064,4
SOL,15m,rsi_14,0.004869305682944469,0.006124035994634021,4
SOL,15m,bb_pos_20,0.003743716768243588,0.0007121963030815743,4
SOL,15m,stoch_k_14,0.002950994674413815,0.0012945253279047486,4
SOL,15m,cloud_size_bps,0.0025654420034372932,0.0011763538435353533,4
SOL,15m,rf_dist_bps,0.0012173976615321158,0.0012522360844581825,4
SOL,15m,cci_20,0.0012003905121700797,0.003337723135659994,4
SOL,15m,adx_14,0.0008863765315294536,0.0012614513568270514,4
SOL,15m,close_vs_psy_hi_bps,0.0007767657476505374,0.0013051574111076524,4
SOL,15m,mfi_14,0.0007702561433917121,0.0007549666143054683,4
SOL,15m,bars_since_bos_sell,0.0007597702362368147,0.0014450814265683288,4
SOL,15m,cvd_60s,0.0007025453928553443,0.0009612010320782328,4
SOL,15m,drz_dist_sup_bps,0.0006882647725301172,0.0011831420493790001,4
SOL,15m,stoch_d_3,0.0006464954186583965,0.00037315757748877023,4
SOL,15m,close_vs_dayopen_bps,0.000592682178419443,0.0003858500473625655,4
SOL,15m,tr_in_london,0.0005794044476956084,0.0002859269252566352,4
SOL,15m,drz_dist_res_bps,0.0005571613971205314,0.0007982791989659155,4
SOL,15m,close_vs_pp_bps,0.00046652225294502303,0.0016002737372187562,4
SOL,15m,awr,0.0004327536594670722,0.0011656685118119528,4
SOL,15m,adr,0.0003925299876323396,0.00041325838976299467,4
SOL,15m,bars_since_climax_up,0.00034966699104467536,0.0008375467590014971,4
SOL,15m,ribbon_compression_bps,0.0003167752264135876,0.0009580807598767061,4
SOL,15m,qr_volume_ratio,0.00027929790747566186,0.0006600473838156916,4
SOL,15m,drz_recent_RC,0.000268198123266436,0.00020089296042134384,4
SOL,15m,atr_14,0.0002596869130486734,0.00039956681983149893,4
SOL,15m,cvd_120s,0.0002273764358295821,0.0002586242886094414,4
SOL,15m,close_vs_psy_lo_bps,0.00021809501632247263,0.0004277858483973932,4
SOL,15m,bars_since_choch_sell,0.00020533366309920253,0.0008987811360346758,4
SOL,15m,M5,0.00020247116163793488,0.0003597653128970311,4
SOL,15m,ribbon_lead_slope_bps,0.00018856950653955984,0.0014063937057893527,4
SOL,15m,R3,0.00018567664329222078,0.0003186846524704967,4
SOL,15m,drz_dist_bps,0.00018290874914055066,0.0007044936705226301,4
SOL,15m,ribbon_lead_vs_ref_bps,0.00017763106402207685,0.0006925918411476601,4
SOL,15m,adr_low,0.00017645832543075612,0.00033242623376526407,4
SOL,15m,bars_since_climax_dn,0.00016495899828411487,0.0007767310140080639,4
SOL,15m,last_low,0.00014861299592425214,0.00024040209983309456,4
SOL,15m,weekHigh,0.0001411908650572058,0.0001824019845239145,4
SOL,15m,bos_buy,0.00013657240386145963,0.0003697910663698542,4
SOL,15m,plus_di_14,0.00013652152133597495,0.0011573606004793154,4
SOL,15m,rf_dir_age,0.00011837966862113247,0.0006798747077179745,4
SOL,15m,ribbon_color,0.00010668087999821108,0.00021296142525766473,4
SOL,15m,tr_ema_200,0.00010492368278981756,0.00021365934304047135,4
SOL,15m,rf_r,9.94710547449068e-05,0.0005798845818456381,4
SOL,15m,ema_5,9.798570959561326e-05,0.00011760711101380932,4
SOL,15m,S1,6.926354246884758e-05,9.028834709865943e-05,4
SOL,15m,M2,6.281994005942482e-05,0.00018759837274343237,4
SOL,15m,adr_high,6.24343656771692e-05,0.00027160886924045154,4
SOL,15m,tr_ema_13,5.928133025165372e-05,0.00020330440272585057,4
SOL,15m,dayLow,5.857877527949695e-05,0.00017895661024208326,4
SOL,15m,tr_within_adr,5.57578638882561e-05,7.23946889098719e-05,4
SOL,15m,tr_ema_5,5.504137503169193e-05,7.016363389101406e-05,4
SOL,15m,tr_above_pp,5.3901836396169633e-05,9.961947712805374e-05,4
SOL,15m,last_high_prev,5.065369939949438e-05,5.979715296835206e-05,4
SOL,15m,tr_in_ny,4.5903325309182286e-05,0.00011362396312640765,4
SOL,15m,rf_dir,4.500752876600289e-05,5.275407710475846e-05,4
SOL,15m,cvd_300s,4.361330793309359e-05,6.066295015837648e-05,4
SOL,15m,S2,4.289597330590922e-05,0.00037227380525337093,4
SOL,15m,tr_ema_50,4.1891407004224224e-05,5.6877884483799235e-05,4
SOL,15m,PP,3.662170291097999e-05,8.785013188661976e-05,4
SOL,15m,dayOpen,3.482923150868733e-05,0.00023748176244698326,4
SOL,15m,bos_sell,3.4519446853426006e-05,3.7880356855496626e-05,4
SOL,15m,choch_sell,2.9242017631242456e-05,7.520506471866586e-05,4
SOL,15m,psy_hi,2.6681570608935723e-05,2.9685304740285847e-05,4
SOL,15m,choch_buy,2.633259411198574e-05,3.0536976656560516e-05,4
SOL,15m,rf_aged,2.5272026383318935e-05,5.725031674414256e-05,4
SOL,15m,drz_in_resistance_zone,2.3732250421418244e-05,6.369283596314282e-05,4
SOL,15m,qr_regime,2.0479517845728434e-05,4.095903569145687e-05,4
SOL,15m,trend_self,1.87504451417686e-05,3.75008902835372e-05,4
SOL,15m,regime_trending_dn,1.803691038354538e-05,9.165672390745757e-05,4
SOL,15m,tr_ema_800,1.7285732980362734e-05,4.911331721184959e-05,4
SOL,15m,tr_in_tokyo,1.6580399561400005e-05,0.00011884530120530159,4
SOL,15m,ema_13,1.2663516955169207e-05,0.000174942801063602,4
SOL,15m,trend_parent,1.0767057059851703e-05,8.626924148027817e-05,4
SOL,15m,qr_health,1.03641969088214e-05,0.00015854343366810496,4
SOL,15m,trend_strength_multi_tf,1.0336469241090107e-05,9.212695190232268e-05,4
SOL,15m,regime_trending_up,7.682228826300097e-06,2.9769962602053035e-05,4
SOL,15m,ema_100,6.5992391539010375e-06,1.764358453688711e-05,4
SOL,15m,drz_n_zones,6.231846223253568e-06,9.033192329759518e-05,4
SOL,15m,regime_ranging,4.705212717989737e-06,9.410425435979475e-06,4
SOL,15m,M0,3.8094394924775843e-06,2.8157523230672424e-05,4
SOL,15m,drz_in_support_zone,3.246853190252974e-06,6.493706380505948e-06,4
SOL,15m,qr_state,1.628396587141645e-06,5.666583463805524e-05,4
SOL,15m,hl_liq_cascade_60m,0.0,0.0,4
SOL,15m,hl_liq_long_size_sum_60m,0.0,0.0,4
SOL,15m,hl_liq_short_size_sum_60m,0.0,0.0,4
SOL,15m,rf_fresh,0.0,0.0,4
SOL,15m,tight_ribbon,0.0,0.0,4
SOL,15m,rsi_div_bear,-5.390042760594627e-07,1.0780085521189253e-06,4
SOL,15m,bars_since_choch_buy,-2.4213373091969137e-06,0.0007007956280470741,4
SOL,15m,rf_hi_band,-3.140431562409507e-06,0.00014222484360553643,4
SOL,15m,M4,-5.779380498435738e-06,4.061411591546799e-05,4
SOL,15m,within_psy_band,-6.604383679081893e-06,2.83144814642221e-05,4
SOL,15m,tr_ema_stack_score,-6.989137831966974e-06,2.258999603905909e-05,4
SOL,15m,recent_high_20,-1.0199183153161706e-05,0.00021761689301643165,4
SOL,15m,R1,-1.0877607257223088e-05,0.00011134435555353026,4
SOL,15m,ema_200,-1.1195062218832819e-05,0.00013389768298226938,4
SOL,15m,rf_lo_band,-1.287361456039915e-05,5.969257695463651e-05,4
SOL,15m,pvsra_class,-1.7183460811878715e-05,8.040879128067555e-05,4
SOL,15m,M1,-1.752240563679397e-05,2.8311670498914268e-05,4
SOL,15m,ema_21,-1.7867317405148575e-05,8.465385065473626e-05,4
SOL,15m,ema_800,-1.825625549858878e-05,0.0003820009804789144,4
SOL,15m,rsi_div_bull,-1.9754018085960112e-05,0.00019384385367340556,4
SOL,15m,rf_in_band,-2.696042014804778e-05,5.392084029609557e-05,4
SOL,15m,M3,-3.161917119437474e-05,0.0001057465220205823,4
SOL,15m,dayClose,-4.157342950707188e-05,8.314685901414376e-05,4
SOL,15m,drz_recent_RE,-4.821386214705348e-05,0.00011553145419597227,4
SOL,15m,markov_state_fixed,-4.874804308520331e-05,6.906007512807056e-05,4
SOL,15m,dayHigh,-5.590098274403654e-05,6.577667292586899e-05,4
SOL,15m,markov_state,-5.7476556076144214e-05,0.0001229313073949513,4
SOL,15m,recent_low_20,-6.0606156403436584e-05,0.00010798397612344789,4
SOL,15m,weekLow,-6.706187504551542e-05,7.497917302528456e-05,4
SOL,15m,rf_close,-8.421458021136419e-05,0.00017330611992130585,4
SOL,15m,liquidity_dn,-8.610238798659187e-05,0.00013916881517726681,4
SOL,15m,last_low_prev,-9.244798941457355e-05,0.0002569231922932675,4
SOL,15m,R2,-0.0001168043341648467,0.00027674179140254804,4
SOL,15m,ema_50,-0.00012733628775313255,0.0003206720654685565,4
SOL,15m,liquidity_up,-0.00014981950056526527,0.00022150815092615602,4
SOL,15m,psy_lo,-0.00015210761554709795,0.0003375682518266838,4
SOL,15m,last_high,-0.0001779474843611184,0.0002233159122627516,4
SOL,15m,minus_di_14,-0.00021668899070464986,0.0006574684982684981,4
SOL,15m,S3,-0.000247182917100075,0.000358759400997501,4
SOL,15m,qr_confidence,-0.0002862888006791159,0.00012842697677050775,4
SOL,15m,ribbon_alignment_pct,-0.00032167423021080277,0.0004661014574051861,4
SOL,15m,bars_since_bos_buy,-0.00039981957030739423,0.00037152050946772427,4
SOL,15m,regime_score,-0.0004770512303657187,0.0005957816764395386,4
SOL,15m,bb_width_20,-0.0006692477990760254,0.0015716172318615245,4
SOL,1h,cvd_60s,0.004754460766103807,0.0030897884307698456,4
SOL,1h,stoch_k_14,0.004737383716586177,0.004960992556238001,4
SOL,1h,bb_pos_20,0.004266786704652803,0.0019149759713482685,4
SOL,1h,rf_band_pos,0.0034893883957290983,0.000984105356124276,4
SOL,1h,rf_dist_bps,0.0034494449434845087,0.0028253170136016237,4
