wallet,slug,outcome_truth,mint_cost,trading_cash,up_leftover,down_leftover,redeemed,actual_pnl,mc,asset_sym,slot_start_s
0x89b5cdaa,eth-updown-5m-1778801400,Down,318.619045,274.9740817351019,-47.03,-318.619045,0.0,-43.64496326489814,updown_5m,ETH,1778801400
0x89b5cdaa,eth-updown-5m-1778801700,Down,342.24807999999996,256.7078154570124,-92.25481199999999,-342.24807999999996,0.0,-85.54026454298759,updown_5m,ETH,1778801700
0x89b5cdaa,eth-updown-5m-1778802000,Down,139.94,121.28133166511853,0.0,-139.94,0.0,-18.65866833488147,updown_5m,ETH,1778802000
0x89b5cdaa,eth-updown-5m-1778802600,Down,282.28501200000005,160.19674086077296,0.0,-282.28501200000005,0.0,-122.08827113922709,updown_5m,ETH,1778802600
0x89b5cdaa,eth-updown-5m-1778802900,Down,471.5005500000001,306.0411045967608,-29.224380999999997,-471.5005500000001,0.0,-165.45944540323927,updown_5m,ETH,1778802900
0x89b5cdaa,eth-updown-5m-1778803200,?,119.359466,31.40072107180241,0.0,-119.359466,0.0,-87.95874492819759,updown_5m,ETH,1778803200
0x89b5cdaa,eth-updown-5m-1778803500,?,47.730000000000004,61.7393351333575,-47.730000000000004,-37.409835,0.0,14.009335133357496,updown_5m,ETH,1778803500
0x89b5cdaa,eth-updown-5m-1778803800,?,171.577597,56.75786931463544,0.0,-171.577597,0.0,-114.81972768536455,updown_5m,ETH,1778803800
0x89b5cdaa,eth-updown-5m-1778804100,?,94.734479,36.572282789154265,-94.734479,-5.185184,0.0,-58.16219621084573,updown_5m,ETH,1778804100
0x89b5cdaa,eth-updown-5m-1778804400,?,176.358338,80.0330930222097,0.0,-176.358338,0.0,-96.3252449777903,updown_5m,ETH,1778804400
0x89b5cdaa,eth-updown-5m-1778804700,?,252.449072,184.48201183890194,0.0,-252.449072,0.0,-67.96706016109806,updown_5m,ETH,1778804700
0x89b5cdaa,eth-updown-5m-1778805000,?,63.43267399999999,38.37023232038229,-10.087718,-63.43267399999999,0.0,-25.0624416796177,updown_5m,ETH,1778805000
0x89b5cdaa,eth-updown-5m-1778805300,?,205.75214799999998,143.92852694729677,0.0,-205.75214799999998,0.0,-61.8236210527032,updown_5m,ETH,1778805300
0x89b5cdaa,eth-updown-5m-1778805900,?,283.142627,233.23873595345918,-283.142627,0.0,0.0,-49.90389104654082,updown_5m,ETH,1778805900
0x89b5cdaa,eth-updown-5m-1778806200,?,502.511175,338.252832200835,0.0,-502.511175,0.0,-164.258342799165,updown_5m,ETH,1778806200
0x89b5cdaa,eth-updown-5m-1778806800,Up,179.55,129.27599871575833,-179.55,0.0,0.0,-50.27400128424168,updown_5m,ETH,1778806800
0x89b5cdaa,eth-updown-5m-1778807100,Down,102.19454600000002,76.2742916622367,0.0,-102.19454600000002,0.0,-25.92025433776331,updown_5m,ETH,1778807100
0x89b5cdaa,eth-updown-5m-1778807700,Up,261.595941,178.77526660291696,-261.595941,-4.560974,0.0,-82.82067439708302,updown_5m,ETH,1778807700
0x89b5cdaa,eth-updown-5m-1778808000,Down,8.375,5.611249890178442,0.0,-8.375,0.0,-2.763750109821558,updown_5m,ETH,1778808000
0x89b5cdaa,eth-updown-5m-1778808300,Down,194.835239,90.06217221558356,-194.835239,-32.583332,0.0,-104.77306678441644,updown_5m,ETH,1778808300
0x89b5cdaa,eth-updown-5m-1778808600,Down,323.76,289.7651970410347,0.0,-323.76,0.0,-33.994802958965295,updown_5m,ETH,1778808600
0x89b5cdaa,eth-updown-5m-1778809200,Down,147.32999999999998,140.27948509927654,-30.60593,-147.32999999999998,0.0,-7.050514900723442,updown_5m,ETH,1778809200
0x89b5cdaa,eth-updown-5m-1778809500,Down,85.714281,80.57142393564123,0.0,-85.714281,0.0,-5.142857064358765,updown_5m,ETH,1778809500
0x89b5cdaa,eth-updown-5m-1778809800,Down,34.005832,17.257959496771335,0.0,-34.005832,0.0,-16.747872503228663,updown_5m,ETH,1778809800
0x89b5cdaa,eth-updown-5m-1778810400,Up,297.23193200000003,141.32015687308257,-15.0,-297.23193200000003,0.0,-155.91177512691746,updown_5m,ETH,1778810400
0x89b5cdaa,eth-updown-5m-1778810700,Down,42.080000000000005,23.354399673938754,0.0,-42.080000000000005,0.0,-18.72560032606125,updown_5m,ETH,1778810700
0x89b5cdaa,eth-updown-5m-1778811000,Down,119.57,86.54662538401806,-33.096753,-119.57,0.0,-33.023374615981936,updown_5m,ETH,1778811000
0x89b5cdaa,eth-updown-5m-1778811300,Down,612.8634490000001,486.9050170123247,-200.32296699999998,-612.8634490000001,0.0,-125.95843198767534,updown_5m,ETH,1778811300
0x89b5cdaa,eth-updown-5m-1778811600,Up,269.45835600000004,160.88248864562425,0.0,-269.45835600000004,0.0,-108.57586735437579,updown_5m,ETH,1778811600
0x89b5cdaa,eth-updown-5m-1778811900,Down,196.651399,143.2933202798598,0.0,-196.651399,0.0,-53.358078720140185,updown_5m,ETH,1778811900
0x89b5cdaa,eth-updown-5m-1778812200,Down,114.525184,94.22810401172,-44.87,-114.525184,0.0,-20.29707998827999,updown_5m,ETH,1778812200
0x89b5cdaa,eth-updown-5m-1778812500,Up,119.916299,43.96499715897195,-5.0,-119.916299,0.0,-75.95130184102806,updown_5m,ETH,1778812500
0x89b5cdaa,eth-updown-5m-1778813100,Down,391.78708500000005,297.50640251420833,-4.307691,-391.78708500000005,0.0,-94.28068248579171,updown_5m,ETH,1778813100
0x89b5cdaa,eth-updown-5m-1778813700,Down,114.52000000000001,83.88590020477773,0.0,-114.52000000000001,0.0,-30.634099795222284,updown_5m,ETH,1778813700
0x89b5cdaa,eth-updown-5m-1778814000,Down,298.39016100000003,217.04197481383173,-46.42,-298.39016100000003,0.0,-81.3481861861683,updown_5m,ETH,1778814000
0x89b5cdaa,eth-updown-5m-1778814300,Down,201.36,183.23760288047794,0.0,-201.36,0.0,-18.122397119522077,updown_5m,ETH,1778814300
0x89b5cdaa,eth-updown-5m-1778814600,Up,96.58000000000001,92.55583237389725,-96.58000000000001,0.0,0.0,-4.024167626102766,updown_5m,ETH,1778814600
0x89b5cdaa,eth-updown-5m-1778814900,Up,129.597776,165.4161090509166,-125.525383,-129.597776,0.0,35.81833305091658,updown_5m,ETH,1778814900
0x89b5cdaa,eth-updown-5m-1778815200,Up,294.52078,249.03367929788266,0.0,-294.52078,0.0,-45.487100702117345,updown_5m,ETH,1778815200
0x89b5cdaa,eth-updown-5m-1778815500,Up,97.34784499999999,51.87249481525183,0.0,-97.34784499999999,0.0,-45.475350184748166,updown_5m,ETH,1778815500
0x89b5cdaa,eth-updown-5m-1778815800,Down,82.846665,78.1520201891157,0.0,-82.846665,0.0,-4.694644810884299,updown_5m,ETH,1778815800
0x89b5cdaa,eth-updown-5m-1778816100,Up,72.25,85.02266600162706,-72.25,-29.315554000000002,0.0,12.772666001627059,updown_5m,ETH,1778816100
0x89b5cdaa,eth-updown-5m-1778816400,Up,286.845234,236.64731975973083,-286.845234,0.0,0.0,-50.19791424026917,updown_5m,ETH,1778816400
0x89b5cdaa,eth-updown-5m-1778817000,Up,85.726665,75.72522177194148,-85.726665,0.0,0.0,-10.00144322805852,updown_5m,ETH,1778817000
0x89b5cdaa,eth-updown-5m-1778817300,Up,219.32,206.70973410811806,-219.32,-10.546664,0.0,-12.610265891881937,updown_5m,ETH,1778817300
0x89b5cdaa,eth-updown-5m-1778818200,Up,62.241051,40.60330737633075,-26.43,-62.241051,0.0,-21.63774362366925,updown_5m,ETH,1778818200
0x89b5cdaa,eth-updown-5m-1778818500,Down,23.275554,26.330109869933487,-7.93,-23.275554,0.0,3.0545558699334876,updown_5m,ETH,1778818500
0x89b5cdaa,eth-updown-5m-1778818800,Up,46.60476,46.520064673528076,-25.32,-46.60476,0.0,-0.08469532647192324,updown_5m,ETH,1778818800
0x89b5cdaa,eth-updown-5m-1778819100,Down,243.272125,204.04449147246544,0.0,-243.272125,0.0,-39.22763352753455,updown_5m,ETH,1778819100
0x89b5cdaa,eth-updown-5m-1778819400,Up,177.055268,92.29005881436608,0.0,-177.055268,0.0,-84.76520918563394,updown_5m,ETH,1778819400
0x89b5cdaa,eth-updown-5m-1778820300,Down,67.887271,45.21616319558693,-67.887271,-4.77,0.0,-22.67110780441307,updown_5m,ETH,1778820300
0x89b5cdaa,eth-updown-5m-1778820900,Down,19.240908,13.276226474126101,0.0,-19.240908,0.0,-5.9646815258739,updown_5m,ETH,1778820900
0x89b5cdaa,eth-updown-5m-1778821200,Up,111.32,58.314266000390056,-24.35,-111.32,0.0,-53.00573399960994,updown_5m,ETH,1778821200
0x89b5cdaa,eth-updown-5m-1778821800,Up,47.01,22.134400196447967,-47.01,-5.0,0.0,-24.87559980355203,updown_5m,ETH,1778821800
0x89b5cdaa,eth-updown-5m-1778822100,Down,15.5,12.00461979404819,-3.221682,-15.5,0.0,-3.4953802059518093,updown_5m,ETH,1778822100
0x89b5cdaa,eth-updown-5m-1778822400,Up,52.736162,39.25077273929217,0.0,-52.736162,0.0,-13.485389260707834,updown_5m,ETH,1778822400
0x89b5cdaa,eth-updown-5m-1778823000,Down,57.72624999999999,12.58432271332666,-57.72624999999999,0.0,0.0,-45.14192728667334,updown_5m,ETH,1778823000
0x89b5cdaa,eth-updown-5m-1778823600,Up,232.049786,103.04729393899999,0.0,-232.049786,0.0,-129.00249206100003,updown_5m,ETH,1778823600
0x89b5cdaa,eth-updown-5m-1778823900,Down,393.47523499999994,332.59012220758,0.0,-393.47523499999994,0.0,-60.88511279241993,updown_5m,ETH,1778823900
0x89b5cdaa,eth-updown-5m-1778824200,Up,121.31,105.74188492407401,-121.31,0.0,0.0,-15.568115075925988,updown_5m,ETH,1778824200
0x89b5cdaa,eth-updown-5m-1778824800,Up,39.420766,35.715213300500416,-39.420766,0.0,0.0,-3.7055526994995844,updown_5m,ETH,1778824800
0x89b5cdaa,eth-updown-5m-1778825100,Down,459.419537,220.83821642157974,0.0,-459.419537,0.0,-238.58132057842025,updown_5m,ETH,1778825100
0x89b5cdaa,eth-updown-5m-1778825400,Down,91.97,59.32064915945132,-91.97,0.0,0.0,-32.64935084054868,updown_5m,ETH,1778825400
0x89b5cdaa,eth-updown-5m-1778825700,Up,708.7870049999999,552.0033160804426,-708.7870049999999,0.0,0.0,-156.78368891955733,updown_5m,ETH,1778825700
0x89b5cdaa,eth-updown-5m-1778826000,Up,427.6688869999999,384.43051920780465,-427.6688869999999,-8.16,0.0,-43.23836779219528,updown_5m,ETH,1778826000
0x89b5cdaa,eth-updown-5m-1778826300,Up,283.464716,223.67942909197126,-283.464716,0.0,0.0,-59.78528690802875,updown_5m,ETH,1778826300
0x89b5cdaa,eth-updown-5m-1778826600,Up,775.374102,595.3150072394438,-775.374102,0.0,0.0,-180.05909476055615,updown_5m,ETH,1778826600
0x89b5cdaa,eth-updown-5m-1778826900,Up,50.330205,32.12744788498968,-50.330205,0.0,0.0,-18.20275711501032,updown_5m,ETH,1778826900
0x89b5cdaa,eth-updown-5m-1778827200,Up,196.95,180.40589464205038,-196.95,-31.435472999999998,0.0,-16.544105357949604,updown_5m,ETH,1778827200
0x89b5cdaa,eth-updown-5m-1778827500,Up,307.20796299999995,188.30854072501188,-22.0,-307.20796299999995,0.0,-118.89942227498807,updown_5m,ETH,1778827500
0x89b5cdaa,eth-updown-5m-1778827800,Down,301.120275,227.34580768482724,0.0,-301.120275,0.0,-73.77446731517276,updown_5m,ETH,1778827800
0x89b5cdaa,eth-updown-5m-1778828100,Up,48.37842499999999,46.426703174837556,-33.820892,-48.37842499999999,0.0,-1.951721825162437,updown_5m,ETH,1778828100
0x89b5cdaa,eth-updown-5m-1778828400,Down,56.54125,24.933622039239854,-2.505,-56.54125,0.0,-31.607627960760144,updown_5m,ETH,1778828400
0x89b5cdaa,eth-updown-5m-1778828700,Down,262.13412,233.19769185775675,-4.933332,-262.13412,0.0,-28.936428142243244,updown_5m,ETH,1778828700
0x89b5cdaa,eth-updown-5m-1778829000,Up,78.66090799999999,64.8952481622889,-78.66090799999999,0.0,0.0,-13.765659837711098,updown_5m,ETH,1778829000
0x89b5cdaa,eth-updown-5m-1778829300,Down,254.803911,160.13445824019223,0.0,-254.803911,0.0,-94.66945275980777,updown_5m,ETH,1778829300
0x89b5cdaa,eth-updown-5m-1778829900,Up,772.1401010000001,658.8395199475551,-772.1401010000001,-5.0,0.0,-113.30058105244495,updown_5m,ETH,1778829900
0x89b5cdaa,eth-updown-5m-1778830200,Down,273.18643900000006,209.9332701486253,0.0,-273.18643900000006,0.0,-63.25316885137477,updown_5m,ETH,1778830200
0x89b5cdaa,eth-updown-5m-1778830500,Up,173.31253,172.4965590951461,-87.77823000000001,-173.31253,0.0,-0.8159709048539128,updown_5m,ETH,1778830500
0x89b5cdaa,eth-updown-5m-1778830800,Up,381.799743,265.2599162074716,0.0,-381.799743,0.0,-116.5398267925284,updown_5m,ETH,1778830800
0x89b5cdaa,eth-updown-5m-1778831100,Up,4.493332,2.38146583144474,0.0,-4.493332,0.0,-2.1118661685552595,updown_5m,ETH,1778831100
0x89b5cdaa,eth-updown-5m-1778831400,Down,112.61196199999999,53.30299597313829,0.0,-112.61196199999999,0.0,-59.308966026861704,updown_5m,ETH,1778831400
0x89b5cdaa,eth-updown-5m-1778831700,?,172.79,188.0312213332467,-92.277775,-172.79,0.0,15.241221333246699,updown_5m,ETH,1778831700
0x89b5cdaa,eth-updown-5m-1778832000,?,83.87666499999999,83.64569917016446,-41.05,-83.87666499999999,0.0,-0.23096582983552594,updown_5m,ETH,1778832000
0x89b5cdaa,eth-updown-5m-1778832300,?,117.666664,95.71678659743054,-117.666664,-42.09,0.0,-21.949877402569456,updown_5m,ETH,1778832300
0x89b5cdaa,eth-updown-5m-1778832600,?,378.69083900000004,323.1054258506992,-26.53,-378.69083900000004,0.0,-55.58541314930085,updown_5m,ETH,1778832600
0x89b5cdaa,eth-updown-5m-1778832900,?,76.079721,66.18935763277638,0.0,-76.079721,0.0,-9.890363367223628,updown_5m,ETH,1778832900
0x89b5cdaa,eth-updown-5m-1778833200,?,69.83,56.213148418366906,-69.83,0.0,0.0,-13.616851581633092,updown_5m,ETH,1778833200
0x89b5cdaa,eth-updown-5m-1778833800,?,80.951121,48.57067272062657,0.0,-80.951121,0.0,-32.38044827937343,updown_5m,ETH,1778833800
0x89b5cdaa,eth-updown-5m-1778834100,?,103.149381,68.65164231970498,-103.149381,0.0,0.0,-34.49773868029503,updown_5m,ETH,1778834100
0x89b5cdaa,eth-updown-5m-1778834700,?,371.79882699999996,286.6834539107522,0.0,-371.79882699999996,0.0,-85.11537308924778,updown_5m,ETH,1778834700
0x89b5cdaa,eth-updown-5m-1778835000,?,14.09,10.990199596881867,0.0,-14.09,0.0,-3.0998004031181328,updown_5m,ETH,1778835000
0x89b5cdaa,eth-updown-5m-1778836200,Down,114.578546,86.62199581043167,-37.277448,-114.578546,0.0,-27.956550189568333,updown_5m,ETH,1778836200
0x89b5cdaa,eth-updown-5m-1778836500,Down,34.164544,35.3877833194499,-19.502094,-34.164544,0.0,1.2232393194499025,updown_5m,ETH,1778836500
0x89b5cdaa,eth-updown-5m-1778836800,Up,123.01023500000001,116.49098732587251,-123.01023500000001,-68.42,0.0,-6.519247674127499,updown_5m,ETH,1778836800
0x89b5cdaa,eth-updown-5m-1778837100,Up,60.396665000000006,54.837421191407195,-43.0,-60.396665000000006,0.0,-5.559243808592811,updown_5m,ETH,1778837100
0x89b5cdaa,eth-updown-5m-1778837400,Up,213.21999999999997,89.94007187231018,0.0,-213.21999999999997,0.0,-123.27992812768979,updown_5m,ETH,1778837400
0x89b5cdaa,eth-updown-5m-1778837700,Down,22.6,13.032666810353598,-22.6,0.0,0.0,-9.567333189646403,updown_5m,ETH,1778837700
0x89b5cdaa,eth-updown-5m-1778838300,Up,115.832351,94.48610113088787,-115.832351,0.0,0.0,-21.34624986911213,updown_5m,ETH,1778838300
0x89b5cdaa,eth-updown-5m-1778838600,Down,331.586665,264.85484560531364,0.0,-331.586665,0.0,-66.73181939468634,updown_5m,ETH,1778838600
0x89b5cdaa,eth-updown-5m-1778838900,Up,324.28358899999995,258.26434138974105,-324.28358899999995,-116.453999,0.0,-66.0192476102589,updown_5m,ETH,1778838900
0x89b5cdaa,eth-updown-5m-1778839200,Down,145.33586100000002,118.56868884172327,-10.0,-145.33586100000002,0.0,-26.76717215827675,updown_5m,ETH,1778839200
0x89b5cdaa,eth-updown-5m-1778839500,Up,24.609628,25.37981913560331,-16.44,-24.609628,0.0,0.7701911356033087,updown_5m,ETH,1778839500
0x89b5cdaa,eth-updown-5m-1778839800,Up,97.37,80.81710127681494,-97.37,0.0,0.0,-16.552898723185066,updown_5m,ETH,1778839800
0x89b5cdaa,eth-updown-5m-1778840100,Down,49.695713,31.308299545451433,0.0,-49.695713,0.0,-18.387413454548565,updown_5m,ETH,1778840100
0x89b5cdaa,eth-updown-5m-1778840400,Down,74.405159,58.2162664910178,-74.405159,-0.076665,0.0,-16.1888925089822,updown_5m,ETH,1778840400
0x89b5cdaa,eth-updown-5m-1778840700,Down,139.373557,121.37049338584904,-2.59212,-139.373557,0.0,-18.00306361415096,updown_5m,ETH,1778840700
0x89b5cdaa,eth-updown-5m-1778841000,Up,184.176555,141.68128120522604,-95.3,-184.176555,0.0,-42.495273794773965,updown_5m,ETH,1778841000
0x89b5cdaa,eth-updown-5m-1778841300,Down,341.96709999999996,289.4751553680038,0.0,-341.96709999999996,0.0,-52.49194463199615,updown_5m,ETH,1778841300
0x89b5cdaa,eth-updown-5m-1778841600,Up,130.322642,97.74198072321653,0.0,-130.322642,0.0,-32.580661276783474,updown_5m,ETH,1778841600
0x89b5cdaa,eth-updown-5m-1778841900,Up,139.096665,126.57796465255156,-139.096665,0.0,0.0,-12.518700347448444,updown_5m,ETH,1778841900
0x89b5cdaa,eth-updown-5m-1778842200,Up,32.897811,23.02846730782753,-32.897811,0.0,0.0,-9.869343692172468,updown_5m,ETH,1778842200
0x89b5cdaa,eth-updown-5m-1778842500,Down,105.189549,42.50460259386492,-105.189549,-35.9,0.0,-62.68494640613508,updown_5m,ETH,1778842500
0x89b5cdaa,eth-updown-5m-1778842800,Down,434.264284,407.83125972621326,-14.45,-434.264284,0.0,-26.433024273786714,updown_5m,ETH,1778842800
0x89b5cdaa,eth-updown-5m-1778843100,Down,164.25817899999998,99.70471600409594,0.0,-164.25817899999998,0.0,-64.55346299590404,updown_5m,ETH,1778843100
0x89b5cdaa,eth-updown-5m-1778843400,Up,135.03369899999998,41.729212199277676,-1.725713,-135.03369899999998,0.0,-93.30448680072232,updown_5m,ETH,1778843400
0x89b5cdaa,eth-updown-5m-1778843700,Down,378.076892,414.737072438707,-378.076892,-240.14,0.0,36.660180438707016,updown_5m,ETH,1778843700
0x89b5cdaa,eth-updown-5m-1778844600,Down,82.46,79.40973778772354,-59.17,-82.46,0.0,-3.0502622122764507,updown_5m,ETH,1778844600
0x89b5cdaa,eth-updown-5m-1778844900,Down,173.96,213.2687393299575,-145.160436,-173.96,0.0,39.30873932995749,updown_5m,ETH,1778844900
0x89b5cdaa,eth-updown-5m-1778845200,Up,91.95612,52.8747688172996,0.0,-91.95612,0.0,-39.081351182700395,updown_5m,ETH,1778845200
0x89b5cdaa,eth-updown-5m-1778845500,Up,47.981427000000004,32.307494828247606,-47.981427000000004,0.0,0.0,-15.673932171752398,updown_5m,ETH,1778845500
0x89b5cdaa,eth-updown-5m-1778845800,Up,298.185383,192.00163495816594,-298.185383,-57.55,0.0,-106.18374804183406,updown_5m,ETH,1778845800
0x89b5cdaa,eth-updown-5m-1778846400,Down,77.56,33.73859902918339,0.0,-77.56,0.0,-43.82140097081661,updown_5m,ETH,1778846400
0x89b5cdaa,eth-updown-5m-1778846700,Up,55.599621,39.38298236400987,-17.24,-55.599621,0.0,-16.21663863599013,updown_5m,ETH,1778846700
0x89b5cdaa,eth-updown-5m-1778847300,Up,82.295,80.30273200035094,-82.295,-28.54,0.0,-1.9922679996490587,updown_5m,ETH,1778847300
0x89b5cdaa,eth-updown-5m-1778848200,?,149.903471,122.17133029459089,0.0,-149.903471,0.0,-27.73214070540911,updown_5m,ETH,1778848200
0x89b5cdaa,eth-updown-5m-1778848800,?,47.84,16.02640039920807,-47.84,0.0,0.0,-31.81359960079193,updown_5m,ETH,1778848800
0x89b5cdaa,eth-updown-5m-1778849100,?,95.609284,50.627385370377226,-78.491827,-95.609284,0.0,-44.981898629622776,updown_5m,ETH,1778849100
0x89b5cdaa,eth-updown-5m-1778849400,?,56.265782,38.62735391029475,-42.829935,-56.265782,0.0,-17.63842808970525,updown_5m,ETH,1778849400
0x89b5cdaa,eth-updown-5m-1778849700,?,36.705899,30.271231041671744,-36.705899,-35.189088,0.0,-6.434667958328259,updown_5m,ETH,1778849700
0x89b5cdaa,eth-updown-5m-1778850300,?,68.49000000000001,61.55443724259449,-6.150428,-68.49000000000001,0.0,-6.9355627574055205,updown_5m,ETH,1778850300
0x89b5cdaa,eth-updown-5m-1778850600,?,39.115641,13.690474408286846,-39.115641,0.0,0.0,-25.42516659171315,updown_5m,ETH,1778850600
0x89b5cdaa,eth-updown-5m-1778850900,?,37.519999999999996,14.069999999999999,0.0,-37.519999999999996,0.0,-23.449999999999996,updown_5m,ETH,1778850900
0x89b5cdaa,eth-updown-5m-1778851500,Down,230.901698,54.78667560385199,-230.901698,0.0,0.0,-176.11502239614802,updown_5m,ETH,1778851500
0x89b5cdaa,eth-updown-5m-1778851800,Down,520.0187969999998,58.068765658542574,-520.0187969999998,0.0,0.0,-461.95003134145725,updown_5m,ETH,1778851800
0x89b5cdaa,eth-updown-5m-1778852100,?,147.01999999999998,44.10600175261497,-147.01999999999998,0.0,0.0,-102.91399824738501,updown_5m,ETH,1778852100
0x89b5cdaa,eth-updown-5m-1778852700,?,122.11766300000001,58.29194309199764,-43.532194,-122.11766300000001,0.0,-63.82571990800237,updown_5m,ETH,1778852700
0x89b5cdaa,eth-updown-5m-1778853000,?,67.857141,59.03571299356806,0.0,-67.857141,0.0,-8.821428006431937,updown_5m,ETH,1778853000
0x89b5cdaa,eth-updown-5m-1778853300,?,806.9759509999999,628.6629349620608,-113.55,-806.9759509999999,0.0,-178.31301603793906,updown_5m,ETH,1778853300
0x89b5cdaa,eth-updown-5m-1778853600,?,50.411763,44.11455695511583,-8.15,-50.411763,0.0,-6.29720604488417,updown_5m,ETH,1778853600
0x89b5cdaa,eth-updown-5m-1778853900,?,197.966179,85.26686055759217,0.0,-197.966179,0.0,-112.69931844240784,updown_5m,ETH,1778853900
0x89b5cdaa,eth-updown-5m-1778854200,?,128.000433,74.24025210321432,-128.000433,0.0,0.0,-53.76018089678567,updown_5m,ETH,1778854200
0x89b5cdaa,eth-updown-5m-1778854500,?,630.777423,529.5450591843374,-630.777423,-74.67,0.0,-101.23236381566255,updown_5m,ETH,1778854500
0x89b5cdaa,eth-updown-5m-1778854800,?,220.000559,159.28018130705638,-220.000559,-13.625674,0.0,-60.72037769294363,updown_5m,ETH,1778854800
0x89b5cdaa,eth-updown-5m-1778855100,?,597.871614,505.4438947148833,0.0,-597.871614,0.0,-92.42771928511672,updown_5m,ETH,1778855100
0x89b5cdaa,eth-updown-5m-1778855400,?,466.449564,468.06490880723186,-181.180564,-466.449564,0.0,1.6153448072318497,updown_5m,ETH,1778855400
0x89b5cdaa,eth-updown-5m-1778855700,?,184.551589,109.74193492566057,-45.47,-184.551589,0.0,-74.80965407433943,updown_5m,ETH,1778855700
0x89b5cdaa,eth-updown-5m-1778856000,Down,189.384643,131.51379149773734,-189.384643,-3.19185,0.0,-57.87085150226267,updown_5m,ETH,1778856000
0x89b5cdaa,eth-updown-5m-1778856300,Down,359.24650399999996,259.4558078496455,0.0,-359.24650399999996,0.0,-99.79069615035445,updown_5m,ETH,1778856300
0x89b5cdaa,eth-updown-5m-1778856600,Up,330.824,299.05391115776956,-330.824,-60.36111,0.0,-31.77008884223045,updown_5m,ETH,1778856600
0x89b5cdaa,eth-updown-5m-1778856900,Up,938.0949039999999,782.8828412170167,-938.0949039999999,0.0,0.0,-155.21206278298325,updown_5m,ETH,1778856900
0x89b5cdaa,eth-updown-5m-1778857200,Down,628.3953290000001,582.5100986777325,-105.251687,-628.3953290000001,0.0,-45.8852303222676,updown_5m,ETH,1778857200
0x89b5cdaa,eth-updown-5m-1778857800,Up,673.619641,545.486821551311,-673.619641,-51.012221000000004,0.0,-128.13281944868902,updown_5m,ETH,1778857800
0x89b5cdaa,eth-updown-5m-1778858100,Up,478.56101699999994,417.59409975381305,-478.56101699999994,-41.130433,0.0,-60.96691724618688,updown_5m,ETH,1778858100
0x89b5cdaa,eth-updown-5m-1778858400,Down,393.596227,277.9773351232486,-393.596227,0.0,0.0,-115.61889187675138,updown_5m,ETH,1778858400
0x89b5cdaa,eth-updown-5m-1778858700,Down,594.882977,453.65334982854756,0.0,-594.882977,0.0,-141.22962717145242,updown_5m,ETH,1778858700
0x89b5cdaa,eth-updown-5m-1778859000,Up,426.97193200000004,340.4130713270124,-426.97193200000004,0.0,0.0,-86.55886067298763,updown_5m,ETH,1778859000
0x89b5cdaa,eth-updown-5m-1778859300,Down,151.345205,94.7168762641076,0.0,-151.345205,0.0,-56.628328735892396,updown_5m,ETH,1778859300
0x89b5cdaa,eth-updown-5m-1778859600,Down,125.425453,105.5365594822535,-125.425453,0.0,0.0,-19.88889351774651,updown_5m,ETH,1778859600
0x89b5cdaa,eth-updown-5m-1778859900,Up,205.041176,181.34752986463337,-205.041176,0.0,0.0,-23.693646135366635,updown_5m,ETH,1778859900
0x89b5cdaa,eth-updown-5m-1778860200,Up,275.452908,224.49411936326908,-275.452908,0.0,0.0,-50.9587886367309,updown_5m,ETH,1778860200
0x89b5cdaa,eth-updown-5m-1778860500,Down,925.971954,702.6804314413625,0.0,-925.971954,0.0,-223.29152255863744,updown_5m,ETH,1778860500
0x89b5cdaa,eth-updown-5m-1778860800,Up,1504.847396,1070.6261074046292,0.0,-1504.847396,0.0,-434.22128859537065,updown_5m,ETH,1778860800
0x89b5cdaa,eth-updown-5m-1778861100,Up,635.8279289999999,454.0732761727079,-635.8279289999999,-78.09322399999999,0.0,-181.75465282729203,updown_5m,ETH,1778861100
0x89b5cdaa,eth-updown-5m-1778861400,Up,915.076588,743.4997247198436,0.0,-915.076588,0.0,-171.57686328015643,updown_5m,ETH,1778861400
0x89b5cdaa,eth-updown-5m-1778861700,Up,515.2973589999999,342.12063893913523,0.0,-515.2973589999999,0.0,-173.17672006086468,updown_5m,ETH,1778861700
0x89b5cdaa,eth-updown-5m-1778862000,Up,371.195552,315.12549044025997,-371.195552,0.0,0.0,-56.070061559740054,updown_5m,ETH,1778862000
0x89b5cdaa,eth-updown-5m-1778862300,Down,742.737096,660.7389226557549,0.0,-742.737096,0.0,-81.99817334424506,updown_5m,ETH,1778862300
0x89b5cdaa,eth-updown-5m-1778863500,Down,617.285118,526.8142621902007,0.0,-617.285118,0.0,-90.47085580979933,updown_5m,ETH,1778863500
0x89b5cdaa,eth-updown-5m-1778863800,Down,107.36156400000002,100.00308049783838,-11.340908,-107.36156400000002,0.0,-7.358483502161633,updown_5m,ETH,1778863800
0x89b5cdaa,eth-updown-5m-1778864400,Up,84.99563400000001,70.424954030461,-84.99563400000001,0.0,0.0,-14.570679969539015,updown_5m,ETH,1778864400
0x89b5cdaa,eth-updown-5m-1778864700,Up,114.97701799999999,104.77280624760131,-114.97701799999999,0.0,0.0,-10.204211752398678,updown_5m,ETH,1778864700
0x89b5cdaa,eth-updown-5m-1778865300,Down,473.21851699999996,406.96792736001345,0.0,-473.21851699999996,0.0,-66.25058963998652,updown_5m,ETH,1778865300
