slug,outcome_truth,pnl,cost,cash_in,rebates,fees,leftover_redeemed,n_merges,pairs_merged,n_maker_bid_up,n_maker_bid_dn,n_maker_ask_up,n_maker_ask_dn,n_pat_up,n_pat_dn,strategy
btc-updown-5m-1777704600,Up,7.0499705838470526,89.80000138282776,100.0,0.06997200005340574,3.2200000333786005,0.0,2,100.0,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777704900,Up,-8.552148830640853,42.06159952249527,34.63999938964844,0.06997200005340574,1.2005206978474237,0.0,2,34.63999938964844,0,1,0,0,2,2,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777705200,Down,57.07409636083763,124.56249942071736,186.25,0.06997200005340574,4.683376218498424,20.0,4,166.25,0,1,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777705500,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340576,0.0,0.0,0,0.0,0,5,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777705800,Down,18.980561525915032,161.9702029905797,186.52000427246094,0.1094800003838539,5.678719756350051,0.0,7,186.52000427246094,1,1,0,0,6,6,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777706100,Down,19.858905435055874,161.44579592419865,186.97999572753906,0.06997200005340574,5.745266368337951,20.0,5,166.97999572753906,0,1,0,0,5,5,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777706400,Up,-9.730028190681457,9.800000190734863,0.0,0.06997200005340574,0.0,0.0,0,0.0,0,3,0,0,0,0,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777706700,Down,25.02891256505491,135.65109604521993,166.08999633789062,0.0,5.409987727615784,0.0,6,166.08999633789062,0,0,0,0,6,6,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777707000,Down,73.06156745056819,89.7047972147584,166.1199951171875,0.0,3.3536304518609104,0.0,4,166.1199951171875,0,0,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777707300,Down,66.2151034592427,96.20199876154959,166.1699981689453,0.0,3.7528959481530193,0.0,4,166.1699981689453,0,0,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777707600,Down,74.10816778248858,89.44640245363712,166.8800048828125,0.0,3.3254346466867974,0.0,4,166.8800048828125,0,0,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777707900,Down,40.397804812031396,140.41699917304516,186.02000045776367,0.06997200005340573,5.27516847274053,20.0,4,166.02000045776367,0,4,0,0,4,4,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777708200,Up,-8.361118648052104,16.83889987156391,8.6899995803833,0.06997200005340574,0.282190356924901,0.0,1,8.6899995803833,0,1,0,0,1,1,PAT+ACC-M-t210-COMBO
btc-updown-5m-1777708500,Down,12.857361243158774,147.66040215454103,166.0800018310547,0.027411999869823463,5.5896504332247074,0.0,5,166.0800018310547,2,0,0,0,5,5,PAT+ACC-M-t210-COMBO
