slug,outcome_truth,slot_start_s,tf,ACC-M.n_maker_bid_up,ACC-M.n_maker_bid_dn,ACC-M.n_maker_ask_up,ACC-M.n_maker_ask_dn,ACC-M.n_taker_up,ACC-M.n_taker_dn,ACC-M.inv_up,ACC-M.inv_dn,ACC-M.cost_paid,ACC-M.cash_received,ACC-M.rebates,ACC-M.taker_fees,ACC-M.leftover_redeemed,ACC-M.leftover_burned_cost,ACC-M.n_merges,ACC-M.pairs_merged,ACC-M.pnl,ACC-M-lift1c.n_maker_bid_up,ACC-M-lift1c.n_maker_bid_dn,ACC-M-lift1c.n_maker_ask_up,ACC-M-lift1c.n_maker_ask_dn,ACC-M-lift1c.n_taker_up,ACC-M-lift1c.n_taker_dn,ACC-M-lift1c.inv_up,ACC-M-lift1c.inv_dn,ACC-M-lift1c.cost_paid,ACC-M-lift1c.cash_received,ACC-M-lift1c.rebates,ACC-M-lift1c.taker_fees,ACC-M-lift1c.leftover_redeemed,ACC-M-lift1c.leftover_burned_cost,ACC-M-lift1c.n_merges,ACC-M-lift1c.pairs_merged,ACC-M-lift1c.pnl,ACC-PC.n_maker_bid_up,ACC-PC.n_maker_bid_dn,ACC-PC.n_maker_ask_up,ACC-PC.n_maker_ask_dn,ACC-PC.n_taker_up,ACC-PC.n_taker_dn,ACC-PC.inv_up,ACC-PC.inv_dn,ACC-PC.cost_paid,ACC-PC.cash_received,ACC-PC.rebates,ACC-PC.taker_fees,ACC-PC.leftover_redeemed,ACC-PC.leftover_burned_cost,ACC-PC.n_merges,ACC-PC.pairs_merged,ACC-PC.pnl,ACC-H.n_maker_bid_up,ACC-H.n_maker_bid_dn,ACC-H.n_maker_ask_up,ACC-H.n_maker_ask_dn,ACC-H.n_taker_up,ACC-H.n_taker_dn,ACC-H.inv_up,ACC-H.inv_dn,ACC-H.cost_paid,ACC-H.cash_received,ACC-H.rebates,ACC-H.taker_fees,ACC-H.leftover_redeemed,ACC-H.leftover_burned_cost,ACC-H.n_merges,ACC-H.pairs_merged,ACC-H.pnl,MAS.n_maker_bid_up,MAS.n_maker_bid_dn,MAS.n_maker_ask_up,MAS.n_maker_ask_dn,MAS.n_taker_up,MAS.n_taker_dn,MAS.inv_up,MAS.inv_dn,MAS.cost_paid,MAS.cash_received,MAS.rebates,MAS.taker_fees,MAS.leftover_redeemed,MAS.leftover_burned_cost,MAS.n_merges,MAS.pairs_merged,MAS.pnl
btc-updown-15m-1778815800,Down,1778815800,15m,4,2,0,0,0,0,9.600000381469727,0.0,12.08200002539158,10.0,0.06370084103233337,0.0,0.0,3.9320000492334373,2,10.0,-2.018299184359247,16,14,0,0,0,0,5.1,0.0,64.41500019919873,60.0,0.2573864997126517,0.0,0.0,2.55,12,60.0,-4.1576136994860775,5,2,0,0,0,0,14.600000381469727,0.0,12.682000011980534,10.0,0.07109284088963985,0.0,0.0,4.532000035822392,2,10.0,-2.6109071710908935,0,2,0,0,30,30,0.0,10.0,175.19499955698848,160.0,0.021077000270366644,2.6152115920777703,10.0,0.0,30,150.0,-17.78913414879588,0,0,8,11,0,0,0.0,0.0,30.0,27.049999833106995,0.19684700005340572,0.0,0.0,0.0,0,0.0,-2.753153166839599
btc-updown-15m-1778816700,Up,1778816700,15m,1,3,0,0,0,0,0.0,0.28999999999999915,4.7718000319600105,5.0,0.03503001565102,0.0,0.0,0.14499999999999957,1,5.0,0.2632299836910095,8,9,0,0,0,0,0.0,8.0,35.28999970912933,30.0,0.2288146009759901,0.0,0.0,4.0,6,30.0,-5.061185108153342,1,5,0,0,1,0,0.0,5.289999999999999,11.971800169050693,10.0,0.06966601567772289,0.08693999939918504,0.0,6.571799954473971,2,10.0,-1.9890741527721565,1,1,0,0,30,30,4.710000000000001,0.0,151.47179826170208,155.0,0.018377015871318785,5.113395007919069,4.710000000000001,0.0,31,150.29,-1.5668162537498223,0,0,6,9,0,0,0.0,2.920000343322755,30.0,28.93999899983406,0.1994159992423055,0.0,0.0,1.4600001716613775,0,0.0,-0.8605850009236349
btc-updown-15m-1778817600,Down,1778817600,15m,0,1,0,0,0,0,0.0,5.0,3.2499998807907104,5.0,0.015925000500678976,0.0,5.0,0.0,0,0.0,1.7659251197099683,12,13,0,0,0,0,0.0,4.1,66.80800063681605,64.1,0.3566634356008336,0.0,4.1,0.0,12,60.0,-2.351337201215216,0,1,0,0,1,0,0.0,0.0,4.44999985396862,5.0,0.015925000500678976,0.06383999902367592,0.0,0.0,1,5.0,0.5020851475083826,0,1,0,0,30,30,0.0,5.0,154.25000056624413,155.0,0.015925000500678976,4.233389982835051,5.0,0.0,30,150.0,-3.46746554857849,0,0,9,10,0,0,0.0,0.0,30.0,29.899999797344208,0.20540799974632246,0.0,0.0,0.0,0,0.0,0.10540779709053183
btc-updown-15m-1778818500,Down,1778818500,15m,6,4,0,0,0,0,8.570000457763673,0.0,17.078200074207786,15.98,0.13124289014628407,0.0,0.0,8.94700026727915,4,15.98,-0.9669571840615028,18,17,0,0,0,0,5.0,0.0,71.45000000000002,65.0,0.43662499993491144,0.0,0.0,2.5,13,65.0,-6.0133750000651105,7,5,0,0,1,0,10.799999618530274,0.0,22.169499795520306,20.98,0.15315284548115632,0.08623999989986421,0.0,12.43830002435446,5,20.98,-1.1225869499390138,0,3,0,0,30,30,0.0,10.980000000000004,166.18119913339615,160.98000000000002,0.03663060841330715,4.8625850152456715,10.980000000000004,0.0,30,150.0,-10.027153540228497,0,0,8,7,0,0,0.0,0.0,30.0,29.399999678134918,0.20312600051069252,0.0,0.0,0.0,0,0.0,-0.3968743213543888
btc-updown-15m-1778819400,Up,1778819400,15m,2,4,0,0,0,0,0.0,9.480001831054693,9.156798810672804,5.519998168945307,0.07074602564138971,0.0,0.0,6.749999970197678,2,5.519998168945307,-3.566054616086107,25,25,0,0,0,0,0.0,1.0799999999999992,80.30639933707715,78.32,0.5390395358058497,0.0,0.0,0.5399999999999996,13,78.32,-1.447359801271304,2,8,0,0,1,0,0.0,14.480001831054693,16.30679884643559,10.519998168945307,0.105606025658079,0.08746500006675718,0.0,11.449999958276749,3,10.519998168945307,-5.768659651898963,2,1,0,0,30,30,0.5199981689453068,0.0,161.85679653377537,155.5199981689453,0.03606102566642365,5.0046150076186615,0.5199981689453068,0.0,31,155.0,-11.305352346782307,0,0,7,8,0,0,0.6225007629394526,0.0,30.0,31.04879996085168,0.20707573354596506,0.0,0.6225007629394526,0.0,0,0.0,1.2558756943976483
btc-updown-15m-1778820300,Down,1778820300,15m,8,4,0,0,0,0,8.64,0.0,10.259599943757058,10.0,0.0863892406848287,0.0,0.0,5.459600051045419,2,10.0,-0.17321070307222897,34,33,0,0,0,0,1.2199999999999989,0.0,137.14280007777216,131.78,0.8531540080246196,0.0,0.0,0.6099999999999994,23,131.78,-4.509646069747532,10,6,0,0,1,1,11.920000000000002,0.0,23.355599925518035,21.72,0.14599424092265118,0.11715899970626827,0.0,11.109599952697755,3,21.72,-1.606764684301654,2,6,0,0,30,30,0.0,13.280000000000001,167.6551982831955,170.0,0.08762695225486554,5.032965005908007,13.280000000000001,0.0,31,156.72,-2.6005363368486165,0,0,8,10,0,0,3.5029421689453173,0.0,30.0,29.313498925237635,0.19530860724268959,0.0,0.0,1.7514710844726586,0,0.0,-0.4911924675196744
btc-updown-15m-1778821200,Up,1778821200,15m,3,5,0,0,0,0,2.8000000000000007,0.0,10.737999951839448,12.8,0.07021028013131142,0.0,2.8000000000000007,0.0,2,10.0,2.1322103282918636,38,35,0,0,0,0,0.0,8.769999999999998,119.67519942696093,116.27,0.7032157979621293,0.0,0.0,4.384999999999999,20,116.27,-2.7019836289988035,3,5,0,0,0,1,0.0,2.1999999999999993,13.237999951839448,12.8,0.07021028013131142,0.08750000000000001,0.0,1.0999999999999996,2,12.8,-0.4552896717081364,3,0,0,0,30,30,12.799999999999997,0.0,167.9379999399185,162.8,0.039942280368299485,4.68867001588821,12.799999999999997,0.0,30,150.0,-9.786727675438403,0,0,8,8,0,0,3.2000004577636716,0.6116469155273307,30.0,31.52475893345107,0.1963586417088806,0.0,3.2000004577636716,0.3058234577636654,0,0.0,1.7211175751599512
btc-updown-15m-1778822100,Down,1778822100,15m,2,4,0,0,0,0,0.0,4.1400000000000015,7.876999918818474,10.420000000000002,0.05655790019443034,0.0,4.1400000000000015,0.0,1,6.28,2.599557981375958,25,28,0,0,0,0,0.0,8.920000000000002,99.32219985370638,97.67999999999999,0.6227751866845888,0.0,8.920000000000002,0.0,14,88.75999999999999,-1.019424667021795,2,7,0,0,1,0,0.0,6.419999465942382,13.622199669098869,17.699999465942383,0.07975634684856503,0.08662499958276745,6.419999465942382,0.0,2,11.280000000000001,4.070931144109313,2,6,0,0,30,30,0.0,11.419999465942382,159.62219901344776,167.69999946594237,0.08160434645302861,5.042414998314376,11.419999465942382,0.0,29,156.28,3.1169898006332577,0,0,7,7,0,0,0.0,4.0,30.0,31.349999576807022,0.1914290002486705,0.0,4.0,0.0,0,0.0,1.5414285770556937
btc-updown-15m-1778823000,Down,1778823000,15m,3,4,0,0,0,0,0.0,5.0,17.85000018775463,20.0,0.10037300071012967,0.0,5.0,0.0,3,15.0,2.250372812955497,34,36,0,0,0,0,7.300000000000001,0.0,153.33199921956657,148.0,0.5703054010187307,0.0,0.0,3.6500000000000004,27,148.0,-4.761693818547826,3,3,0,0,1,0,5.0,0.0,16.150000169873238,15.0,0.08690500103056423,0.08400000041723252,0.0,6.450000181794167,3,15.0,-1.1470951692599063,2,3,0,0,30,30,0.0,5.0,177.69999949261546,165.0,0.0770280009479522,2.492910039961484,5.0,0.0,32,160.0,-15.115881531628983,0,0,7,10,0,0,2.0175449999999984,2.6744199999999996,30.0,29.671338102433978,0.19070643483990724,0.0,2.6744199999999996,1.0087724999999992,0,0.0,-0.13795546272611503
btc-updown-15m-1778823900,Down,1778823900,15m,2,0,0,0,0,0,10.0,0.0,4.050000011920929,0.0,0.03364899998998642,0.0,0.0,4.050000011920929,0,0.0,-4.016351011930943,32,28,0,0,0,0,8.669999999999998,0.0,115.58939911694529,107.97,0.7266684041595757,0.0,0.0,4.334999999999999,18,107.97,-6.892730712785706,4,0,0,0,0,2,5.0,0.0,10.50000011920929,10.0,0.04677399998998642,0.1690499992489814,0.0,5.300000011920929,2,10.0,-0.622276118468285,0,0,0,0,30,30,0.0,0.0,155.30000001192093,150.0,0.0,4.919739992598291,0.0,0.0,30,150.0,-10.21974000451922,0,0,8,8,0,0,0.0,0.0,30.0,29.799999743700027,0.20973400013184545,0.0,0.0,0.0,0,0.0,0.009733743831873198
btc-updown-15m-1778824800,Up,1778824800,15m,4,4,0,0,0,0,9.290000190734863,0.0,15.348500131666661,20.0,0.10685534918948406,0.0,9.290000190734863,0.0,3,10.709999809265137,4.758355217522823,39,34,0,0,0,0,0.0,5.76,144.41419972258814,141.82,0.9775847191823503,0.0,0.0,2.88,24,141.82,-1.6166150034057978,5,4,0,0,0,1,9.290000190734863,0.0,18.798500268757344,25.0,0.12365534885569801,0.02866500102639198,9.290000190734863,0.0,3,15.709999809265137,6.296490079071964,5,4,0,0,30,30,14.290000190734863,0.0,168.24849900513888,175.0,0.12256334860202064,5.171110001727339,14.290000190734863,0.0,33,160.70999980926513,1.7029543417358077,0,0,6,7,0,0,0.0,3.1111129999999996,30.0,28.199998823499023,0.19716199351026,0.0,0.0,1.5555564999999998,0,0.0,-1.6028391829907171
btc-updown-15m-1778825700,Up,1778825700,15m,3,0,0,0,0,0,10.0,0.0,7.300000190734863,10.0,0.027579998798370302,0.0,10.0,0.0,0,0.0,2.7275798080635063,34,23,0,0,0,0,0.0,8.360000000000001,106.91759933440687,101.64,0.6795748963323571,0.0,0.0,4.180000000000001,18,101.64,-4.598024438074518,3,0,0,0,0,1,5.0,0.0,8.450000211596489,10.0,0.027579998798370302,0.06198500078856945,5.0,0.0,1,5.0,1.5155947864133112,3,0,0,0,30,30,10.0,0.0,155.25000035762787,160.0,0.027579998798370302,4.89688500239491,10.0,0.0,30,150.0,-0.11930536122441993,0,0,7,8,0,0,3.030000686645508,4.0,30.0,29.734699977922446,0.18444023954121186,0.0,3.030000686645508,2.0,0,0.0,-0.08085978253634352
btc-updown-15m-1778826600,Up,1778826600,15m,4,3,0,0,0,0,0.0,6.2999995803833,11.905000214338294,8.7000004196167,0.07800450111451146,0.0,0.0,6.14999994635582,2,8.7000004196167,-3.1269952936070826,26,21,0,0,0,0,0.0,9.64,97.15980028192999,90.3,0.5956686402768818,0.0,0.0,4.82,15,90.3,-6.264131641653108,4,3,0,0,0,0,0.0,6.2999995803833,11.905000214338294,8.7000004196167,0.07800450111451146,0.0,0.0,6.14999994635582,2,8.7000004196167,-3.1269952936070826,4,3,0,0,30,30,0.0,6.2999995803833,163.25500131106375,158.70000041961669,0.07800450111451146,4.818624981850383,0.0,3.14999979019165,32,158.70000041961669,-9.295621372182929,0,0,7,8,0,0,0.0,0.0,30.0,30.549999326467514,0.20841100011014918,0.0,0.0,0.0,0,0.0,0.758410326577664
btc-updown-15m-1778827500,Down,1778827500,15m,5,1,0,0,0,0,10.0,0.0,10.199999958276749,5.0,0.06962200005340576,0.0,0.0,7.749999910593033,1,5.0,-5.130377958223343,20,24,0,0,0,0,0.3200000000000003,0.0,77.49899961206916,74.88,0.5158267796441838,0.0,0.0,0.16000000000000014,13,74.88,-2.103172832424974,3,1,0,0,0,0,5.0,0.0,7.699999958276749,5.0,0.052122000053405754,0.0,0.0,5.249999910593033,1,5.0,-2.6478779582233427,5,1,0,0,30,30,10.0,0.0,156.0999993979931,155.0,0.0691739999065399,5.112940010664459,0.0,5.0,31,155.0,-6.143765408750993,0,0,7,8,0,0,0.0,4.388433942779541,30.0,32.45033238771105,0.19456262515629036,0.0,4.388433942779541,0.0,0,0.0,2.6448950128673374
btc-updown-15m-1778828400,Up,1778828400,15m,2,4,0,0,0,0,0.0,8.299999999999999,7.606999889016151,5.0,0.05433358000664233,0.0,0.0,4.106999948620796,1,5.0,-2.552666309009509,26,22,0,0,0,0,0.0,7.769999999999996,76.65860026559831,72.23,0.4643116244405839,0.0,0.0,3.884999999999998,12,72.23,-3.9642886411577223,2,4,0,0,1,1,0.0,5.0,10.615999859571456,10.0,0.05433358000664233,0.11091990065405367,0.0,4.565999966859818,2,10.0,-0.6725861802188683,2,0,0,0,30,30,5.0,0.0,157.49999970197678,155.0,0.014700000333786002,4.684400004839893,5.0,0.0,30,150.0,-7.16969970648288,0,0,6,8,0,0,0.0,2.731375237060547,30.0,30.606997790880197,0.19870801139608835,0.0,0.0,1.3656876185302735,0,0.0,0.805705802276286
btc-updown-15m-1778829300,Up,1778829300,15m,3,0,0,0,0,0,10.0,0.0,5.349999964237213,10.0,0.03465700007009506,0.0,10.0,0.0,0,0.0,4.684657035832881,29,33,0,0,0,0,6.630000000000001,0.0,114.97260028879646,114.56,0.7131193692175595,0.0,6.630000000000001,0.0,20,107.93,0.3005190804211111,5,0,0,0,0,2,10.0,0.0,14.099999889731407,20.0,0.0687469999699592,0.14444500038802624,10.0,0.0,2,10.0,5.824302109850526,4,0,0,0,30,30,15.0,0.0,164.04999986290932,165.0,0.051309999849796284,4.914735000892874,15.0,0.0,30,150.0,-3.9134248639523985,0,0,9,7,0,0,1.6900079155273424,4.0,30.0,30.89150270343914,0.18757932482342446,0.0,1.6900079155273424,2.0,0,0.0,1.0790820282625653
btc-updown-15m-1778830200,Down,1778830200,15m,5,2,0,0,0,0,2.260000114440917,0.0,12.776800233459472,10.0,0.06117826351280592,0.0,0.0,1.1300000572204585,2,10.0,-2.7156219699466657,26,22,0,0,0,0,7.75,0.0,98.2274997097254,92.25,0.46956384823560693,0.0,0.0,3.875,15,92.25,-5.507935861489784,6,2,0,0,0,0,7.260000114440917,0.0,14.376800197696685,10.0,0.07641026333256147,0.0,0.0,6.376800078487396,2,10.0,-4.300389934364123,0,2,0,0,30,30,0.0,10.0,173.94999995827675,160.0,0.02239999899864195,4.254844989164468,10.0,0.0,30,150.0,-18.182444948442566,0,0,7,7,0,0,0.0,0.0,30.0,30.049999952316284,0.2093210000016688,0.0,0.0,0.0,0,0.0,0.25932095231795316
