slug,outcome_truth,slot_start_s,tf,ACC-M-sz5.n_maker_bid_up,ACC-M-sz5.n_maker_bid_dn,ACC-M-sz5.n_maker_ask_up,ACC-M-sz5.n_maker_ask_dn,ACC-M-sz5.n_taker_up,ACC-M-sz5.n_taker_dn,ACC-M-sz5.inv_up,ACC-M-sz5.inv_dn,ACC-M-sz5.cost_paid,ACC-M-sz5.cash_received,ACC-M-sz5.rebates,ACC-M-sz5.taker_fees,ACC-M-sz5.leftover_redeemed,ACC-M-sz5.leftover_burned_cost,ACC-M-sz5.n_merges,ACC-M-sz5.pairs_merged,ACC-M-sz5.pnl,ACC-M-sz10.n_maker_bid_up,ACC-M-sz10.n_maker_bid_dn,ACC-M-sz10.n_maker_ask_up,ACC-M-sz10.n_maker_ask_dn,ACC-M-sz10.n_taker_up,ACC-M-sz10.n_taker_dn,ACC-M-sz10.inv_up,ACC-M-sz10.inv_dn,ACC-M-sz10.cost_paid,ACC-M-sz10.cash_received,ACC-M-sz10.rebates,ACC-M-sz10.taker_fees,ACC-M-sz10.leftover_redeemed,ACC-M-sz10.leftover_burned_cost,ACC-M-sz10.n_merges,ACC-M-sz10.pairs_merged,ACC-M-sz10.pnl,ACC-M-sz20.n_maker_bid_up,ACC-M-sz20.n_maker_bid_dn,ACC-M-sz20.n_maker_ask_up,ACC-M-sz20.n_maker_ask_dn,ACC-M-sz20.n_taker_up,ACC-M-sz20.n_taker_dn,ACC-M-sz20.inv_up,ACC-M-sz20.inv_dn,ACC-M-sz20.cost_paid,ACC-M-sz20.cash_received,ACC-M-sz20.rebates,ACC-M-sz20.taker_fees,ACC-M-sz20.leftover_redeemed,ACC-M-sz20.leftover_burned_cost,ACC-M-sz20.n_merges,ACC-M-sz20.pairs_merged,ACC-M-sz20.pnl,ACC-M-sz50.n_maker_bid_up,ACC-M-sz50.n_maker_bid_dn,ACC-M-sz50.n_maker_ask_up,ACC-M-sz50.n_maker_ask_dn,ACC-M-sz50.n_taker_up,ACC-M-sz50.n_taker_dn,ACC-M-sz50.inv_up,ACC-M-sz50.inv_dn,ACC-M-sz50.cost_paid,ACC-M-sz50.cash_received,ACC-M-sz50.rebates,ACC-M-sz50.taker_fees,ACC-M-sz50.leftover_redeemed,ACC-M-sz50.leftover_burned_cost,ACC-M-sz50.n_merges,ACC-M-sz50.pairs_merged,ACC-M-sz50.pnl,ACC-M-sz5-imb10.n_maker_bid_up,ACC-M-sz5-imb10.n_maker_bid_dn,ACC-M-sz5-imb10.n_maker_ask_up,ACC-M-sz5-imb10.n_maker_ask_dn,ACC-M-sz5-imb10.n_taker_up,ACC-M-sz5-imb10.n_taker_dn,ACC-M-sz5-imb10.inv_up,ACC-M-sz5-imb10.inv_dn,ACC-M-sz5-imb10.cost_paid,ACC-M-sz5-imb10.cash_received,ACC-M-sz5-imb10.rebates,ACC-M-sz5-imb10.taker_fees,ACC-M-sz5-imb10.leftover_redeemed,ACC-M-sz5-imb10.leftover_burned_cost,ACC-M-sz5-imb10.n_merges,ACC-M-sz5-imb10.pairs_merged,ACC-M-sz5-imb10.pnl,ACC-M-sz10-imb10.n_maker_bid_up,ACC-M-sz10-imb10.n_maker_bid_dn,ACC-M-sz10-imb10.n_maker_ask_up,ACC-M-sz10-imb10.n_maker_ask_dn,ACC-M-sz10-imb10.n_taker_up,ACC-M-sz10-imb10.n_taker_dn,ACC-M-sz10-imb10.inv_up,ACC-M-sz10-imb10.inv_dn,ACC-M-sz10-imb10.cost_paid,ACC-M-sz10-imb10.cash_received,ACC-M-sz10-imb10.rebates,ACC-M-sz10-imb10.taker_fees,ACC-M-sz10-imb10.leftover_redeemed,ACC-M-sz10-imb10.leftover_burned_cost,ACC-M-sz10-imb10.n_merges,ACC-M-sz10-imb10.pairs_merged,ACC-M-sz10-imb10.pnl,ACC-M-sz20-imb10.n_maker_bid_up,ACC-M-sz20-imb10.n_maker_bid_dn,ACC-M-sz20-imb10.n_maker_ask_up,ACC-M-sz20-imb10.n_maker_ask_dn,ACC-M-sz20-imb10.n_taker_up,ACC-M-sz20-imb10.n_taker_dn,ACC-M-sz20-imb10.inv_up,ACC-M-sz20-imb10.inv_dn,ACC-M-sz20-imb10.cost_paid,ACC-M-sz20-imb10.cash_received,ACC-M-sz20-imb10.rebates,ACC-M-sz20-imb10.taker_fees,ACC-M-sz20-imb10.leftover_redeemed,ACC-M-sz20-imb10.leftover_burned_cost,ACC-M-sz20-imb10.n_merges,ACC-M-sz20-imb10.pairs_merged,ACC-M-sz20-imb10.pnl,MAS-pre30.n_maker_bid_up,MAS-pre30.n_maker_bid_dn,MAS-pre30.n_maker_ask_up,MAS-pre30.n_maker_ask_dn,MAS-pre30.n_taker_up,MAS-pre30.n_taker_dn,MAS-pre30.inv_up,MAS-pre30.inv_dn,MAS-pre30.cost_paid,MAS-pre30.cash_received,MAS-pre30.rebates,MAS-pre30.taker_fees,MAS-pre30.leftover_redeemed,MAS-pre30.leftover_burned_cost,MAS-pre30.n_merges,MAS-pre30.pairs_merged,MAS-pre30.pnl,MAS-pre100.n_maker_bid_up,MAS-pre100.n_maker_bid_dn,MAS-pre100.n_maker_ask_up,MAS-pre100.n_maker_ask_dn,MAS-pre100.n_taker_up,MAS-pre100.n_taker_dn,MAS-pre100.inv_up,MAS-pre100.inv_dn,MAS-pre100.cost_paid,MAS-pre100.cash_received,MAS-pre100.rebates,MAS-pre100.taker_fees,MAS-pre100.leftover_redeemed,MAS-pre100.leftover_burned_cost,MAS-pre100.n_merges,MAS-pre100.pairs_merged,MAS-pre100.pnl,MAS-pre200.n_maker_bid_up,MAS-pre200.n_maker_bid_dn,MAS-pre200.n_maker_ask_up,MAS-pre200.n_maker_ask_dn,MAS-pre200.n_taker_up,MAS-pre200.n_taker_dn,MAS-pre200.inv_up,MAS-pre200.inv_dn,MAS-pre200.cost_paid,MAS-pre200.cash_received,MAS-pre200.rebates,MAS-pre200.taker_fees,MAS-pre200.leftover_redeemed,MAS-pre200.leftover_burned_cost,MAS-pre200.n_merges,MAS-pre200.pairs_merged,MAS-pre200.pnl,MAS-pre100-tight.n_maker_bid_up,MAS-pre100-tight.n_maker_bid_dn,MAS-pre100-tight.n_maker_ask_up,MAS-pre100-tight.n_maker_ask_dn,MAS-pre100-tight.n_taker_up,MAS-pre100-tight.n_taker_dn,MAS-pre100-tight.inv_up,MAS-pre100-tight.inv_dn,MAS-pre100-tight.cost_paid,MAS-pre100-tight.cash_received,MAS-pre100-tight.rebates,MAS-pre100-tight.taker_fees,MAS-pre100-tight.leftover_redeemed,MAS-pre100-tight.leftover_burned_cost,MAS-pre100-tight.n_merges,MAS-pre100-tight.pairs_merged,MAS-pre100-tight.pnl
btc-updown-15m-1778815800,Down,1778815800,15m,4,2,0,0,0,0,9.600000381469727,0.0,12.08200002539158,10.0,0.06370084103233337,0.0,0.0,3.9320000492334373,2,10.0,-2.018299184359247,4,2,0,0,0,0,10.810000381469726,0.0,22.737699970930816,20.0,0.11082807517248841,0.0,0.0,6.437700018614531,2,20.0,-2.6268718957583275,4,3,0,0,0,0,23.540000381469728,0.0,27.198800139307977,21.06,0.1513767926441602,0.0,0.0,10.182000049233437,3,21.06,-5.987423346663817,1,3,0,0,0,0,28.939999999999998,0.0,33.01679973244667,21.06,0.19798194956488413,0.0,0.0,15.999999642372133,3,21.06,-11.758817782881788,5,2,0,0,0,0,14.600000381469727,0.0,12.682000011980534,10.0,0.07109284088963985,0.0,0.0,4.532000035822392,2,10.0,-2.6109071710908935,4,2,0,0,0,0,10.810000381469726,0.0,22.737699970930816,20.0,0.11082807517248841,0.0,0.0,6.437700018614531,2,20.0,-2.6268718957583275,5,3,0,0,0,0,23.350000381469727,0.0,27.158500039309267,21.06,0.15086818566022414,0.0,0.0,10.141699949234726,3,21.06,-5.9476318536490425,0,0,8,11,0,0,0.0,0.0,30.0,27.049999833106995,0.19684700005340572,0.0,0.0,0.0,0,0.0,-2.753153166839599,0,0,14,27,0,0,40.0,3.144738000000004,100.0,86.20473696298099,0.39408459820069264,0.0,3.144738000000004,20.0,0,0.0,-13.40117843881832,0,0,14,33,0,0,140.0,73.14473799999999,200.0,184.50473679608797,0.41640060053051875,0.0,73.14473799999999,200.0,0,0.0,-15.07886260338151,0,0,4,13,0,0,80.0,55.0,100.0,92.25000020116568,0.14408099877709124,0.0,55.0,100.0,0,0.0,-7.605918800057239
btc-updown-15m-1778816700,Up,1778816700,15m,1,3,0,0,0,0,0.0,0.28999999999999915,4.7718000319600105,5.0,0.03503001565102,0.0,0.0,0.14499999999999957,1,5.0,0.2632299836910095,2,3,0,0,0,0,2.2999999141693124,0.0,8.411700138247012,10.0,0.06044476171054068,0.0,2.2999999141693124,0.0,1,7.700000085830688,1.6487446234635286,2,3,0,0,0,0,12.299999914169312,0.0,13.811700352823733,20.0,0.09522076147021469,0.0,12.299999914169312,0.0,1,7.700000085830688,6.283520408646483,2,3,0,0,0,0,16.429999818801882,0.0,16.041900389945503,24.12999990463257,0.1095832490393103,0.0,16.429999818801882,0.0,1,7.700000085830688,8.197682763726377,1,4,0,0,0,0,0.0,5.289999999999999,6.9718000200390815,5.0,0.05227801563099285,0.0,0.0,4.271799912750721,1,5.0,-1.9195220044080887,2,4,0,0,0,0,0.0,7.700000085830688,12.811700114405154,10.0,0.09494076167048637,0.0,0.0,7.411699899828433,2,10.0,-2.716759352734668,2,4,0,0,0,0,0.0,7.700000085830688,22.61170030514002,20.0,0.16421276139010604,0.0,0.0,11.811699875986575,2,20.0,-2.4474875437499115,0,0,6,9,0,0,0.0,2.920000343322755,30.0,28.93999899983406,0.1994159992423055,0.0,0.0,1.4600001716613775,0,0.0,-0.8605850009236349,0,0,27,29,0,0,0.0,2.920000343322755,100.0,100.28999786138533,0.6749050012183184,0.0,0.0,1.4600001716613775,0,0.0,0.9649028626036511,0,0,30,39,0,0,85.0,69.67727407629394,200.0,209.86679664224684,0.841372110338556,0.0,85.0,34.83863703814697,0,0.0,10.708168752585408,0,0,14,15,0,0,41.940000762939455,46.75727373297119,100.0,99.53339891952572,0.38287174349245645,0.0,41.940000762939455,23.378636866485596,0,0.0,-0.08372933698181839
btc-updown-15m-1778817600,Down,1778817600,15m,0,1,0,0,0,0,0.0,5.0,3.2499998807907104,5.0,0.015925000500678976,0.0,5.0,0.0,0,0.0,1.7659251197099683,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,5.0,3.2499998807907104,5.0,0.015925000500678976,0.0,5.0,0.0,0,0.0,1.7659251197099683,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,1,0,0,0,0,0.0,6.16,4.003999853134156,6.16,0.0196196006168365,0.0,6.16,0.0,0,0.0,2.1756197474826813,0,0,9,10,0,0,0.0,0.0,30.0,29.899999797344208,0.20540799974632246,0.0,0.0,0.0,0,0.0,0.10540779709053183,0,0,20,21,0,0,20.0,27.23982030517577,100.0,103.06515814368724,0.43039959080703727,0.0,27.23982030517577,10.0,0,0.0,3.495557734494284,0,0,20,21,0,0,120.0,127.23982030517578,200.0,203.06515814368726,0.43039959080703727,0.0,127.23982030517578,200.0,0,0.0,3.495557734494298,0,0,6,16,0,0,80.0,32.23982030517578,100.0,86.66515918080808,0.24888958716042525,0.0,32.23982030517578,100.0,0,0.0,-13.085951232031505
btc-updown-15m-1778818500,Down,1778818500,15m,6,4,0,0,0,0,8.570000457763673,0.0,17.078200074207786,15.98,0.13124289014628407,0.0,0.0,8.94700026727915,4,15.98,-0.9669571840615028,6,4,0,0,0,0,9.02,0.0,30.631199806928635,30.98,0.23051660927447498,0.0,0.0,14.800000190734863,4,30.98,0.5793168023458399,7,5,0,0,0,0,7.1299993133544906,0.0,50.39159935516119,54.61,0.3785574520646141,0.0,0.0,3.5649996566772453,4,54.61,4.596958096903421,7,6,0,0,0,0,23.299999694824212,0.0,82.22929939541817,88.73000000000002,0.6518449994769228,0.0,0.0,42.98040045294762,5,88.73000000000002,7.152545604058773,7,5,0,0,0,0,5.799999618530274,0.0,19.369499783599377,20.98,0.15315284548115632,0.0,0.0,9.638300012433529,5,20.98,1.7636530618817794,6,4,0,0,0,0,9.02,0.0,30.631199806928635,30.98,0.23051660927447498,0.0,0.0,14.800000190734863,4,30.98,0.5793168023458399,7,5,0,0,0,0,7.1299993133544906,0.0,50.39159935516119,54.61,0.3785574520646141,0.0,0.0,3.5649996566772453,4,54.61,4.596958096903421,0,0,8,7,0,0,0.0,0.0,30.0,29.399999678134918,0.20312600051069252,0.0,0.0,0.0,0,0.0,-0.3968743213543888,0,0,16,25,0,0,35.0,3.834708686645513,100.0,84.30570094062328,0.5416908890414988,0.0,3.834708686645513,17.5,0,0.0,-15.152608170335213,0,0,16,34,0,0,135.0,78.83470868664551,200.0,175.55570064260007,0.6210218904367242,0.0,78.83470868664551,200.0,0,0.0,-23.82327746696319,0,0,9,19,0,0,60.0,25.0,100.0,82.39999994635582,0.3817520011465547,0.0,25.0,100.0,0,0.0,-17.21824805249763
btc-updown-15m-1778819400,Up,1778819400,15m,2,4,0,0,0,0,0.0,9.480001831054693,9.156798810672804,5.519998168945307,0.07074602564138971,0.0,0.0,6.749999970197678,2,5.519998168945307,-3.566054616086107,2,4,0,0,0,0,0.0,9.480001831054693,13.306798727226301,10.519998168945307,0.10485702545947631,0.0,0.0,8.799999952316284,2,10.519998168945307,-2.681943532821517,2,4,0,0,0,0,0.0,20.65000289916993,22.78819816969639,15.82999710083007,0.17981565359479512,0.0,0.0,16.051199913024902,2,15.82999710083007,-6.778385415271526,2,3,0,0,0,0,0.0,22.22000457763673,23.478998904478605,15.82999710083007,0.18523153137854564,0.0,0.0,16.742000647807117,2,15.82999710083007,-7.46377027226999,2,5,0,0,0,0,0.0,14.480001831054693,11.556798757028623,5.519998168945307,0.08821802561134895,0.0,0.0,9.149999916553497,2,5.519998168945307,-5.948582562471968,2,6,0,0,0,0,0.0,19.480001831054693,18.006798715305372,10.519998168945307,0.13973102544946275,0.0,0.0,13.499999940395357,2,10.519998168945307,-7.347069520910603,2,4,0,0,0,0,0.0,20.65000289916993,22.78819816969639,15.82999710083007,0.17981565359479512,0.0,0.0,16.051199913024902,2,15.82999710083007,-6.778385415271526,0,0,7,8,0,0,0.6225007629394526,0.0,30.0,31.04879996085168,0.20707573354596506,0.0,0.6225007629394526,0.0,0,0.0,1.2558756943976483,0,0,26,24,0,0,0.6225007629394526,24.999999999999996,100.0,86.39879903101924,0.6027087332922874,0.0,0.6225007629394526,12.499999999999998,0,0.0,-12.998492235688474,0,0,32,24,0,0,80.6225007629395,125.0,200.0,178.24879905486114,0.6699577334491666,0.0,80.6225007629395,200.0,0,0.0,-21.081243211689696,0,0,24,17,0,0,20.0,45.0,100.0,87.69999921321869,0.4645199997830387,0.0,20.0,22.5,0,0.0,-11.835480786998275
btc-updown-15m-1778820300,Down,1778820300,15m,8,4,0,0,0,0,8.64,0.0,10.259599943757058,10.0,0.0863892406848287,0.0,0.0,5.459600051045419,2,10.0,-0.17321070307222897,5,2,0,0,0,0,12.510000000000002,0.0,13.604499654471876,10.0,0.10593011855084358,0.0,0.0,8.304499940574171,1,10.0,-3.4985695359210336,5,2,0,0,0,0,20.490000190734865,0.0,18.875099364459523,12.019999809265137,0.14707866564048894,0.0,0.0,12.504499809443955,1,12.019999809265137,-6.708020889553897,5,2,0,0,0,0,50.49000019073486,0.0,31.475098971068867,12.019999809265137,0.2493906647592938,0.0,0.0,25.104499416053297,1,12.019999809265137,-19.205708497044437,10,5,0,0,0,0,13.64,0.0,16.209600006341937,15.0,0.13322624057551374,0.0,0.0,8.709600006341935,3,15.0,-1.076373765766423,5,5,0,0,0,0,2.5100000000000016,0.0,17.90449972599745,20.0,0.1402441186910337,0.0,0.0,1.2550000000000008,2,20.0,2.235744392693583,5,3,0,0,0,0,14.020000038146971,0.0,22.368899585688126,18.48999996185303,0.16957873801563766,0.0,0.0,12.504499809443953,2,18.48999996185303,-3.7093208858194586,0,0,8,10,0,0,3.5029421689453173,0.0,30.0,29.313498925237635,0.19530860724268959,0.0,0.0,1.7514710844726586,0,0.0,-0.4911924675196744,0,0,33,26,0,0,3.50294216894531,0.0,100.0,107.61349786427496,0.6520446079786874,0.0,0.0,1.751471084472655,0,0.0,8.265542472253642,0,0,49,28,0,0,43.50294216894531,90.0,200.0,223.56349770334242,0.8686176085010624,0.0,90.0,21.751471084472655,0,0.0,24.43211531184349,0,0,17,13,0,0,40.0,50.0,100.0,107.75000028312206,0.35924699769604174,0.0,50.0,20.0,0,0.0,8.10924728081811
btc-updown-15m-1778821200,Up,1778821200,15m,3,5,0,0,0,0,2.8000000000000007,0.0,10.737999951839448,12.8,0.07021028013131142,0.0,2.8000000000000007,0.0,2,10.0,2.1322103282918636,3,6,0,0,0,0,0.0,9.200000762939453,21.28000041365624,20.0,0.14551600438427925,0.0,0.0,8.9800005209446,3,20.0,-1.134484409271959,5,7,0,0,0,0,0.0,0.20000076293945312,57.210000644326215,60.0,0.35960540726969237,0.0,0.0,0.10000038146972656,6,60.0,3.1496047629434756,5,4,0,0,0,0,54.140000381469726,0.0,66.4949004237294,91.97000030517577,0.41118038181736705,0.0,54.140000381469726,0.0,2,37.829999923706055,25.886280263263743,3,5,0,0,0,0,2.8000000000000007,0.0,10.737999951839448,12.8,0.07021028013131142,0.0,2.8000000000000007,0.0,2,10.0,2.1322103282918636,4,4,0,0,0,0,3.5999992370605476,0.0,20.26800039529801,22.8,0.13045928409502028,0.0,3.5999992370605476,0.0,3,19.200000762939453,2.662458888797012,3,4,0,0,0,0,10.799999237060547,0.0,32.880000526905064,40.0,0.21935200428581236,0.0,10.799999237060547,0.0,3,29.200000762939453,7.339351477380745,0,0,8,8,0,0,3.2000004577636716,0.6116469155273307,30.0,31.52475893345107,0.1963586417088806,0.0,3.2000004577636716,0.3058234577636654,0,0.0,1.7211175751599512,0,0,30,31,0,0,4.395557801086433,0.6116469155273307,100.0,102.33231407688089,0.6623710371697712,0.0,4.395557801086433,0.3058234577636654,0,0.0,2.994685114050668,0,0,48,34,0,0,37.925774411437985,95.35710272479245,200.0,180.9093285972931,0.867412277597321,0.0,37.925774411437985,47.67855136239623,0,0.0,-18.223259125109593,0,0,16,9,0,0,39.17021599999998,68.315791,100.0,91.13823257928696,0.29370264189730216,0.0,39.17021599999998,100.0,0,0.0,-8.568064778815739
btc-updown-15m-1778822100,Down,1778822100,15m,2,4,0,0,0,0,0.0,4.1400000000000015,7.876999918818474,10.420000000000002,0.05655790019443034,0.0,4.1400000000000015,0.0,1,6.28,2.599557981375958,2,3,0,0,0,0,0.8599999999999994,0.0,11.026999894976615,10.420000000000002,0.0742749005315542,0.0,0.0,0.4299999999999997,2,10.420000000000002,-0.5327249944450596,3,3,0,0,0,0,1.2499999809265132,0.0,21.11589980762005,20.42,0.14432195487575428,0.0,0.0,0.6249999904632566,2,20.42,-0.5515778527442947,3,2,0,0,0,0,0.0,21.259998950958252,30.778399512839314,42.92999893188477,0.22153924553250018,0.0,21.259998950958252,0.0,2,21.669999980926516,12.37313866457795,2,6,0,0,0,0,0.0,9.14,9.526999984383583,15.420000000000002,0.07203490050652026,0.0,9.14,0.0,1,6.28,5.965034916122939,2,4,0,0,0,0,0.0,9.14,14.8269998472929,20.42,0.10725890037133691,0.0,9.14,0.0,1,11.280000000000001,5.70025905307844,3,3,0,0,0,0,1.2499999809265132,0.0,21.11589980762005,20.42,0.14432195487575428,0.0,0.0,0.6249999904632566,2,20.42,-0.5515778527442947,0,0,7,7,0,0,0.0,4.0,30.0,31.349999576807022,0.1914290002486705,0.0,4.0,0.0,0,0.0,1.5414285770556937,0,0,25,17,0,0,4.634433999999999,29.0,100.0,113.31084809141457,0.56131005746348,0.0,29.0,2.3172169999999994,0,0.0,13.872158148878043,0,0,32,17,0,0,74.634434,129.0,200.0,229.56084809141458,0.6652670575335748,0.0,129.0,37.317217,0,0.0,30.226115148948168,0,0,10,11,0,0,65.0,65.0,100.0,100.60000002384186,0.23847600009345987,0.0,65.0,100.0,0,0.0,0.8384760239353142
btc-updown-15m-1778823000,Down,1778823000,15m,3,4,0,0,0,0,0.0,5.0,17.85000018775463,20.0,0.10037300071012967,0.0,5.0,0.0,3,15.0,2.250372812955497,3,3,0,0,0,0,0.0,10.0,26.30000039935112,30.0,0.13438600048565855,0.0,10.0,0.0,2,20.0,3.8343856011345387,5,4,0,0,0,0,0.0,21.580000000000002,52.33140079587698,60.0,0.2656508689452117,0.0,21.580000000000002,0.0,4,38.42,7.934250073068235,6,7,0,0,0,0,0.0,9.990000000000006,69.58680206626653,78.41000000000001,0.4463786039992885,0.0,9.990000000000006,0.0,5,68.42,9.269576537732775,3,3,0,0,0,0,0.0,0.0,14.150000140070915,15.0,0.08690500103056423,0.0,0.0,0.0,3,15.0,0.9369048609596486,3,4,0,0,0,0,0.0,20.0,32.100000232458115,40.0,0.16849000085949883,0.0,20.0,0.0,2,20.0,8.068489768401385,5,4,0,0,0,0,0.0,21.580000000000002,52.33140079587698,60.0,0.2656508689452117,0.0,21.580000000000002,0.0,4,38.42,7.934250073068235,0,0,7,10,0,0,2.0175449999999984,2.6744199999999996,30.0,29.671338102433978,0.19070643483990724,0.0,2.6744199999999996,1.0087724999999992,0,0.0,-0.13795546272611503,0,0,23,28,0,0,2.0175449999999984,2.674420152587885,100.0,74.27133720046669,0.49646643642956295,0.0,2.674420152587885,1.0087724999999992,0,0.0,-25.232196363103753,0,0,23,42,0,0,102.01754499999998,47.674420152587885,200.0,166.12133752233177,0.5876834334288266,0.0,47.674420152587885,200.0,0,0.0,-33.29097904423941,0,0,5,20,0,0,80.0,25.000000152587887,100.0,83.65000011578202,0.2449509947664436,0.0,25.000000152587887,100.0,0,0.0,-16.10504888945154
btc-updown-15m-1778823900,Down,1778823900,15m,2,0,0,0,0,0,10.0,0.0,4.050000011920929,0.0,0.03364899998998642,0.0,0.0,4.050000011920929,0,0.0,-4.016351011930943,2,0,0,0,0,0,10.0,0.0,4.300000071525574,0.0,0.03431400014019012,0.0,0.0,4.300000071525574,0,0.0,-4.2656860713853835,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,4,0,0,0,0,0,15.0,0.0,5.300000011920929,0.0,0.04677399998998642,0.0,0.0,5.300000011920929,0,0.0,-5.253226011930942,3,0,0,0,0,0,19.18,0.0,7.788400027751923,0.0,0.06459331199311065,0.0,0.0,7.788400027751923,0,0.0,-7.723806715758812,4,0,0,0,0,0,17.11999877929687,0.0,7.361599597549429,0.0,0.058745564051284754,0.0,0.0,7.361599597549428,0,0.0,-7.302854033498144,0,0,8,8,0,0,0.0,0.0,30.0,29.799999743700027,0.20973400013184545,0.0,0.0,0.0,0,0.0,0.009733743831873198,0,0,29,25,0,0,3.3199996948242205,0.0,100.0,105.85719920544625,0.6753853689508088,0.0,0.0,1.6599998474121103,0,0.0,6.532584574397063,0,0,48,40,0,0,35.08200288555908,50.0,200.0,215.2702175361885,1.0515962195909418,0.0,50.0,17.54100144277954,0,0.0,16.32181375577946,0,0,10,16,0,0,59.019312,50.23072554223633,100.0,96.09323262764491,0.2931182626928922,0.0,50.23072554223633,100.0,0,0.0,-3.613649109662205
btc-updown-15m-1778824800,Up,1778824800,15m,4,4,0,0,0,0,9.290000190734863,0.0,15.348500131666661,20.0,0.10685534918948406,0.0,9.290000190734863,0.0,3,10.709999809265137,4.758355217522823,3,4,0,0,0,0,12.290000190734863,0.0,23.548500119745732,30.0,0.16617334924455876,0.0,12.290000190734863,0.0,3,17.709999809265135,6.617673229498827,3,4,0,0,0,0,12.290000190734863,0.0,32.34849947601557,40.0,0.23578134907432796,0.0,12.290000190734863,0.0,4,27.709999809265135,7.887281873058761,5,4,0,0,0,0,36.930000190734866,0.0,53.2676990583539,75.0,0.3933538125766262,0.0,36.930000190734866,0.0,4,38.069999809265134,22.125654754222722,5,4,0,0,0,0,14.290000190734863,0.0,18.34850025087595,25.0,0.12365534885569801,0.0,14.290000190734863,0.0,3,10.709999809265137,6.775155097979749,3,4,0,0,0,0,12.290000190734863,0.0,23.548500119745732,30.0,0.16617334924455876,0.0,12.290000190734863,0.0,3,17.709999809265135,6.617673229498827,3,4,0,0,0,0,12.290000190734863,0.0,32.34849947601557,40.0,0.23578134907432796,0.0,12.290000190734863,0.0,4,27.709999809265135,7.887281873058761,0,0,6,7,0,0,0.0,3.1111129999999996,30.0,28.199998823499023,0.19716199351026,0.0,0.0,1.5555564999999998,0,0.0,-1.6028391829907171,0,0,23,25,0,0,0.0,3.111113000000003,100.0,98.04999762544566,0.6851529935870304,0.0,0.0,1.5555565000000016,0,0.0,-1.2648493809673198,0,0,48,48,0,0,25.0,18.11111299999999,200.0,207.59999641547137,1.2215699950924048,0.0,25.0,9.055556499999994,0,0.0,8.821566410563776,0,0,22,24,0,0,20.000000000000007,5.0,100.0,109.54999953508377,0.5926830004138944,0.0,20.000000000000007,2.5,0,0.0,10.14268253549767
btc-updown-15m-1778825700,Up,1778825700,15m,3,0,0,0,0,0,10.0,0.0,7.300000190734863,10.0,0.027579998798370302,0.0,10.0,0.0,0,0.0,2.7275798080635063,1,0,0,0,0,0,10.0,0.0,7.200000286102295,10.0,0.028223998237609755,0.0,10.0,0.0,0,0.0,2.8282237121353155,2,0,0,0,0,0,20.0,0.0,14.40000057220459,20.0,0.05644799647521951,0.0,20.0,0.0,0,0.0,5.656447424270631,4,0,0,0,0,0,50.0,0.0,36.000001430511475,50.0,0.14111999118804877,0.0,50.0,0.0,0,0.0,14.141118560676574,3,0,0,0,0,0,10.0,0.0,7.300000190734863,10.0,0.027579998798370302,0.0,10.0,0.0,0,0.0,2.7275798080635063,4,0,0,0,0,0,20.0,0.0,14.600000381469727,20.0,0.055159997596740604,0.0,20.0,0.0,0,0.0,5.455159616127013,2,0,0,0,0,0,20.0,0.0,14.40000057220459,20.0,0.05644799647521951,0.0,20.0,0.0,0,0.0,5.656447424270631,0,0,7,8,0,0,3.030000686645508,4.0,30.0,29.734699977922446,0.18444023954121186,0.0,3.030000686645508,2.0,0,0.0,-0.08085978253634352,0,0,26,25,0,0,3.0300006866455043,3.9999999999999996,100.0,100.0846991971016,0.6242012415289071,0.0,3.0300006866455043,1.9999999999999998,0,0.0,0.7089004386305078,0,0,38,30,0,0,64.03000068664551,79.8,200.0,196.58269879369738,0.8345621622440769,0.0,64.03000068664551,39.9,0,0.0,-2.582739044058542,0,0,18,17,0,0,28.843384305175782,35.625003,100.0,99.00263882917889,0.456023745766412,0.0,28.843384305175782,17.8125015,0,0.0,-0.5413374250546923
